year,age_gr,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,66 and older,East,Full-Time Employment,0.01519,35,1241,0.00838,0.02199
2020,66 and older,East,Regular Part-Time Employment,0.02135,35,1241,0.01330,0.02940
2020,66 and older,East,"Marginal, Irregular Part-Time Employment",0.03220,46,1241,0.02237,0.04203
2020,66 and older,East,Not Employed,0.93126,1125,1241,0.91718,0.94535
2021,17-29 y.,West,Full-Time Employment,0.36085,943,3073,0.34387,0.37783
2021,17-29 y.,West,Regular Part-Time Employment,0.09160,236,3073,0.08140,0.10180
2021,17-29 y.,West,Vocational Training,0.09953,327,3073,0.08894,0.11011
2021,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.09933,257,3073,0.08875,0.10990
2021,17-29 y.,West,Not Employed,0.34024,1279,3073,0.32349,0.35700
2021,17-29 y.,West,In short-time work (since 2021),0.00583,31,3073,0.00314,0.00852
2021,17-29 y.,East,Full-Time Employment,0.32135,128,553,0.28239,0.36031
2021,17-29 y.,East,Regular Part-Time Employment,0.09926,53,553,0.07431,0.12420
2021,17-29 y.,East,Vocational Training,0.15623,67,553,0.12594,0.18652
2021,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.06378,40,553,0.04339,0.08417
2021,17-29 y.,East,Not Employed,0.35201,265,553,0.31217,0.39186
2021,30-45 y.,West,Full-Time Employment,0.58846,2107,4277,0.57371,0.60321
2021,30-45 y.,West,Regular Part-Time Employment,0.21734,885,4277,0.20498,0.22970
2021,30-45 y.,West,Vocational Training,0.00814,55,4277,0.00544,0.01083
2021,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02597,100,4277,0.02121,0.03074
2021,30-45 y.,West,Not Employed,0.14923,1068,4277,0.13855,0.15991
2021,30-45 y.,West,In short-time work (since 2021),0.00919,62,4277,0.00633,0.01205
2021,30-45 y.,East,Full-Time Employment,0.62728,609,1027,0.59770,0.65687
2021,30-45 y.,East,Regular Part-Time Employment,0.19255,194,1027,0.16843,0.21668
2021,30-45 y.,East,Not Employed,0.14916,224,1027,0.12736,0.17096
2021,46-65 y.,West,Full-Time Employment,0.54558,2988,5806,0.53277,0.55839
2021,46-65 y.,West,Regular Part-Time Employment,0.18249,1246,5806,0.17256,0.19243
2021,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.04960,237,5806,0.04402,0.05519
2021,46-65 y.,West,Not Employed,0.20359,1274,5806,0.19323,0.21395
2021,46-65 y.,West,In short-time work (since 2021),0.01043,61,5806,0.00782,0.01305
2021,46-65 y.,East,Full-Time Employment,0.55593,827,1476,0.53057,0.58128
2021,46-65 y.,East,Regular Part-Time Employment,0.14760,249,1476,0.12950,0.16570
2021,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.04152,59,1476,0.03134,0.05170
2021,46-65 y.,East,Not Employed,0.24261,341,1476,0.22074,0.26449
2021,66 and older,West,Full-Time Employment,0.01533,82,2689,0.01069,0.01998
2021,66 and older,West,Regular Part-Time Employment,0.03144,106,2689,0.02484,0.03804
2021,66 and older,West,"Marginal, Irregular Part-Time Employment",0.05371,141,2689,0.04519,0.06224
2021,66 and older,West,Not Employed,0.87836,2360,2689,0.86601,0.89072
2021,66 and older,East,"Marginal, Irregular Part-Time Employment",0.03478,35,807,0.02213,0.04743
2021,66 and older,East,Not Employed,0.91213,772,807,0.89259,0.93168
2022,17-29 y.,West,Full-Time Employment,0.38747,2135,4896,0.37382,0.40111
2022,17-29 y.,West,Regular Part-Time Employment,0.12935,498,4896,0.11995,0.13875
2022,17-29 y.,West,Vocational Training,0.09319,502,4896,0.08504,0.10133
2022,17-29 y.,West,"Marginal, Irregular Part-Time Employment",0.10369,410,4896,0.09515,0.11223
2022,17-29 y.,West,Not Employed,0.26990,1305,4896,0.25746,0.28233
2022,17-29 y.,West,In short-time work (since 2021),0.00890,46,4896,0.00627,0.01153
2022,17-29 y.,East,Full-Time Employment,0.39546,392,1048,0.36585,0.42508
2022,17-29 y.,East,Regular Part-Time Employment,0.12979,107,1048,0.10943,0.15014
2022,17-29 y.,East,Vocational Training,0.13980,152,1048,0.11880,0.16081
2022,17-29 y.,East,"Marginal, Irregular Part-Time Employment",0.07456,83,1048,0.05864,0.09047
2022,17-29 y.,East,Not Employed,0.25939,314,1048,0.23284,0.28594
2022,30-45 y.,West,Full-Time Employment,0.60000,4239,7035,0.58855,0.61145
2022,30-45 y.,West,Regular Part-Time Employment,0.23199,1369,7035,0.22213,0.24186
2022,30-45 y.,West,Vocational Training,0.00802,87,7035,0.00594,0.01011
2022,30-45 y.,West,"Marginal, Irregular Part-Time Employment",0.02233,137,7035,0.01888,0.02579
2022,30-45 y.,West,Not Employed,0.12964,1169,7035,0.12179,0.13749
2022,30-45 y.,West,In short-time work (since 2021),0.00276,34,7035,0.00153,0.00398
2022,30-45 y.,East,Full-Time Employment,0.64622,1214,1894,0.62468,0.66776
2022,30-45 y.,East,Regular Part-Time Employment,0.18319,345,1894,0.16577,0.20062
2022,30-45 y.,East,"Marginal, Irregular Part-Time Employment",0.01996,35,1894,0.01366,0.02626
2022,30-45 y.,East,Not Employed,0.14343,300,1894,0.12764,0.15922
2022,46-65 y.,West,Full-Time Employment,0.53995,3813,7225,0.52845,0.55144
2022,46-65 y.,West,Regular Part-Time Employment,0.20366,1639,7225,0.19437,0.21294
2022,46-65 y.,West,"Marginal, Irregular Part-Time Employment",0.04552,319,7225,0.04071,0.05032
2022,46-65 y.,West,Not Employed,0.20244,1454,7225,0.19317,0.21170
2022,46-65 y.,East,Full-Time Employment,0.55800,1100,1907,0.53570,0.58029
2022,46-65 y.,East,Regular Part-Time Employment,0.18562,342,1907,0.16816,0.20307
2022,46-65 y.,East,"Marginal, Irregular Part-Time Employment",0.03544,65,1907,0.02714,0.04374
2022,46-65 y.,East,Not Employed,0.21486,400,1907,0.19642,0.23330
2022,66 and older,West,Full-Time Employment,0.01849,105,3066,0.01372,0.02326
2022,66 and older,West,Regular Part-Time Employment,0.02799,136,3066,0.02215,0.03383
2022,66 and older,West,"Marginal, Irregular Part-Time Employment",0.05315,209,3066,0.04521,0.06110
2022,66 and older,West,Not Employed,0.88832,2616,3066,0.87717,0.89947
2022,66 and older,East,Regular Part-Time Employment,0.03771,34,1003,0.02592,0.04951
2022,66 and older,East,"Marginal, Irregular Part-Time Employment",0.03684,56,1003,0.02517,0.04850
2022,66 and older,East,Not Employed,0.88960,913,1003,0.87019,0.90900
