year,bula_h,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Mecklenburg-Western Pomerania,female,Regular Part-Time Employment,0.23291,55,300,0.18500,0.28082
2016,Mecklenburg-Western Pomerania,female,Not Employed,0.41010,163,300,0.35435,0.46585
2016,Saxony,male,Full-Time Employment,0.53656,366,740,0.50061,0.57252
2016,Saxony,male,Regular Part-Time Employment,0.06592,36,740,0.04803,0.08381
2016,Saxony,male,Not Employed,0.32956,338,740,0.29567,0.36345
2016,Saxony,female,Full-Time Employment,0.29460,216,822,0.26342,0.32579
2016,Saxony,female,Regular Part-Time Employment,0.19747,173,822,0.17024,0.22470
2016,Saxony,female,"Marginal, Irregular Part-Time Employment",0.03780,35,822,0.02475,0.05084
2016,Saxony,female,Not Employed,0.44507,398,822,0.41108,0.47907
2016,Saxony-Anhalt,male,Full-Time Employment,0.45628,181,375,0.40580,0.50676
2016,Saxony-Anhalt,male,Not Employed,0.42434,194,375,0.37425,0.47444
2016,Saxony-Anhalt,female,Full-Time Employment,0.24300,135,488,0.20490,0.28109
2016,Saxony-Anhalt,female,Regular Part-Time Employment,0.11344,82,488,0.08528,0.14161
2016,Saxony-Anhalt,female,Not Employed,0.57323,271,488,0.52930,0.61716
2016,Thuringa,male,Full-Time Employment,0.52032,207,416,0.47225,0.56838
2016,Thuringa,male,Not Employed,0.37168,209,416,0.32518,0.41818
2016,Thuringa,female,Full-Time Employment,0.27812,149,519,0.23953,0.31670
2016,Thuringa,female,Regular Part-Time Employment,0.19993,99,519,0.16548,0.23437
2016,Thuringa,female,"Marginal, Irregular Part-Time Employment",0.06674,37,519,0.04525,0.08823
2016,Thuringa,female,Not Employed,0.44859,234,519,0.40576,0.49142
2017,Schleswig-Holstein,male,Full-Time Employment,0.50408,252,509,0.46060,0.54756
2017,Schleswig-Holstein,male,Not Employed,0.39440,257,509,0.35190,0.43690
2017,Schleswig-Holstein,female,Full-Time Employment,0.24437,109,618,0.21046,0.27828
2017,Schleswig-Holstein,female,Regular Part-Time Employment,0.19551,145,618,0.16422,0.22680
2017,Schleswig-Holstein,female,"Marginal, Irregular Part-Time Employment",0.07192,48,618,0.05154,0.09231
2017,Schleswig-Holstein,female,Not Employed,0.46165,316,618,0.42231,0.50099
2017,Hamburg,male,Full-Time Employment,0.53074,123,219,0.46450,0.59699
2017,Hamburg,male,Not Employed,0.35831,96,219,0.29465,0.42196
2017,Hamburg,female,Full-Time Employment,0.31230,78,269,0.25682,0.36779
2017,Hamburg,female,Regular Part-Time Employment,0.13959,48,269,0.09810,0.18109
2017,Hamburg,female,Not Employed,0.49453,143,269,0.43467,0.55439
2017,Lower Saxony,male,Full-Time Employment,0.50967,713,1594,0.48512,0.53422
2017,Lower Saxony,male,Regular Part-Time Employment,0.02750,56,1594,0.01947,0.03553
2017,Lower Saxony,male,Vocational Training,0.04784,79,1594,0.03736,0.05832
2017,Lower Saxony,male,"Marginal, Irregular Part-Time Employment",0.05504,84,1594,0.04384,0.06624
2017,Lower Saxony,male,Not Employed,0.35753,662,1594,0.33399,0.38106
2017,Lower Saxony,female,Full-Time Employment,0.23570,334,1715,0.21561,0.25580
2017,Lower Saxony,female,Regular Part-Time Employment,0.19930,390,1715,0.18039,0.21822
2017,Lower Saxony,female,Vocational Training,0.02441,47,1715,0.01711,0.03172
2017,Lower Saxony,female,"Marginal, Irregular Part-Time Employment",0.08579,123,1715,0.07253,0.09904
2017,Lower Saxony,female,Not Employed,0.45021,821,1715,0.42665,0.47376
2017,Bremen,male,Full-Time Employment,0.33926,43,124,0.25559,0.42293
2017,Bremen,male,Not Employed,0.52868,81,124,0.44046,0.61689
2017,Bremen,female,Not Employed,0.49903,69,69,0.38019,0.61787
2017,North Rhine-Westphalia,male,Full-Time Employment,0.51096,1444,3179,0.49358,0.52834
2017,North Rhine-Westphalia,male,Regular Part-Time Employment,0.03923,121,3179,0.03248,0.04598
2017,North Rhine-Westphalia,male,Vocational Training,0.02601,96,3179,0.02048,0.03155
2017,North Rhine-Westphalia,male,"Marginal, Irregular Part-Time Employment",0.04586,134,3179,0.03859,0.05313
2017,North Rhine-Westphalia,male,Not Employed,0.37209,1384,3179,0.35528,0.38889
2017,North Rhine-Westphalia,female,Full-Time Employment,0.22474,645,3481,0.21087,0.23861
2017,North Rhine-Westphalia,female,Regular Part-Time Employment,0.21091,788,3481,0.19736,0.22447
2017,North Rhine-Westphalia,female,Vocational Training,0.02267,74,3481,0.01772,0.02761
2017,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.07834,299,3481,0.06941,0.08726
2017,North Rhine-Westphalia,female,Not Employed,0.46277,1675,3481,0.44620,0.47934
2017,Hesse,male,Full-Time Employment,0.52514,501,1073,0.49524,0.55503
2017,Hesse,male,Regular Part-Time Employment,0.03469,39,1073,0.02373,0.04564
2017,Hesse,male,Vocational Training,0.03135,35,1073,0.02092,0.04179
2017,Hesse,male,"Marginal, Irregular Part-Time Employment",0.05774,57,1073,0.04378,0.07171
2017,Hesse,male,Not Employed,0.35108,441,1073,0.32251,0.37965
2017,Hesse,female,Full-Time Employment,0.23105,226,1141,0.20658,0.25552
2017,Hesse,female,Regular Part-Time Employment,0.21546,280,1141,0.19160,0.23933
2017,Hesse,female,Vocational Training,0.04560,34,1141,0.03349,0.05771
2017,Hesse,female,"Marginal, Irregular Part-Time Employment",0.06912,80,1141,0.05439,0.08384
2017,Hesse,female,Not Employed,0.43877,521,1141,0.40997,0.46758
2017,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.54533,421,834,0.51151,0.57914
2017,"Rhineland-Palatinate, Saarland",male,Regular Part-Time Employment,0.03078,49,834,0.01905,0.04251
2017,"Rhineland-Palatinate, Saarland",male,Not Employed,0.36245,364,834,0.32980,0.39509
2017,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.24455,192,919,0.21674,0.27235
2017,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.19489,204,919,0.16926,0.22051
2017,"Rhineland-Palatinate, Saarland",female,"Marginal, Irregular Part-Time Employment",0.07725,72,919,0.05998,0.09452
2017,"Rhineland-Palatinate, Saarland",female,Not Employed,0.45871,451,919,0.42648,0.49095
2017,Baden-Wuerttemberg,male,Full-Time Employment,0.57785,899,1671,0.55416,0.60154
2017,Baden-Wuerttemberg,male,Regular Part-Time Employment,0.03392,83,1671,0.02524,0.04260
2017,Baden-Wuerttemberg,male,Vocational Training,0.02920,73,1671,0.02112,0.03727
2017,Baden-Wuerttemberg,male,"Marginal, Irregular Part-Time Employment",0.02370,44,1671,0.01641,0.03100
2017,Baden-Wuerttemberg,male,Not Employed,0.33330,572,1671,0.31069,0.35591
2017,Baden-Wuerttemberg,female,Full-Time Employment,0.23648,374,1881,0.21727,0.25568
2017,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.22540,496,1881,0.20651,0.24429
2017,Baden-Wuerttemberg,female,Vocational Training,0.02298,48,1881,0.01621,0.02976
2017,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.08242,162,1881,0.06999,0.09485
2017,Baden-Wuerttemberg,female,Not Employed,0.43185,801,1881,0.40946,0.45424
2017,Bavaria,male,Full-Time Employment,0.57343,1209,2233,0.55292,0.59395
2017,Bavaria,male,Regular Part-Time Employment,0.03230,74,2233,0.02497,0.03964
2017,Bavaria,male,Vocational Training,0.03229,89,2233,0.02496,0.03962
2017,Bavaria,male,"Marginal, Irregular Part-Time Employment",0.04115,79,2233,0.03291,0.04939
2017,Bavaria,male,Not Employed,0.31898,782,2233,0.29965,0.33832
2017,Bavaria,female,Full-Time Employment,0.26411,554,2489,0.24678,0.28143
2017,Bavaria,female,Regular Part-Time Employment,0.21520,662,2489,0.19906,0.23135
2017,Bavaria,female,Vocational Training,0.02064,71,2489,0.01505,0.02623
2017,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.11004,235,2489,0.09774,0.12233
2017,Bavaria,female,Not Employed,0.38919,967,2489,0.37004,0.40835
2017,Berlin,male,Full-Time Employment,0.40709,219,524,0.36498,0.44919
2017,Berlin,male,Regular Part-Time Employment,0.11487,53,524,0.08754,0.14219
2017,Berlin,male,"Marginal, Irregular Part-Time Employment",0.05179,31,524,0.03280,0.07078
2017,Berlin,male,Not Employed,0.40998,221,524,0.36783,0.45213
2017,Berlin,female,Full-Time Employment,0.33964,163,566,0.30059,0.37869
2017,Berlin,female,Regular Part-Time Employment,0.17933,123,566,0.14770,0.21096
2017,Berlin,female,"Marginal, Irregular Part-Time Employment",0.06424,34,566,0.04402,0.08445
2017,Berlin,female,Not Employed,0.41046,246,566,0.36990,0.45102
2017,Brandenburg,male,Full-Time Employment,0.52152,243,516,0.47837,0.56466
2017,Brandenburg,male,Not Employed,0.40147,273,516,0.35913,0.44381
2017,Brandenburg,female,Full-Time Employment,0.30610,172,584,0.26869,0.34351
2017,Brandenburg,female,Regular Part-Time Employment,0.13362,88,584,0.10600,0.16124
2017,Brandenburg,female,Not Employed,0.51696,324,584,0.47640,0.55752
2017,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.48606,123,260,0.42519,0.54694
2017,Mecklenburg-Western Pomerania,male,Not Employed,0.37958,137,260,0.32048,0.43869
2017,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.25603,89,314,0.20768,0.30438
2017,Mecklenburg-Western Pomerania,female,Regular Part-Time Employment,0.24626,64,314,0.19853,0.29399
2017,Mecklenburg-Western Pomerania,female,Not Employed,0.46249,161,314,0.40725,0.51773
2017,Saxony,male,Full-Time Employment,0.55786,429,832,0.52410,0.59163
2017,Saxony,male,Regular Part-Time Employment,0.04783,41,832,0.03332,0.06234
2017,Saxony,male,Not Employed,0.34547,362,832,0.31314,0.37780
2017,Saxony,female,Full-Time Employment,0.28947,253,938,0.26043,0.31851
2017,Saxony,female,Regular Part-Time Employment,0.20026,192,938,0.17463,0.22588
2017,Saxony,female,"Marginal, Irregular Part-Time Employment",0.04799,48,938,0.03430,0.06167
2017,Saxony,female,Not Employed,0.44068,445,938,0.40889,0.47247
2017,Saxony-Anhalt,male,Full-Time Employment,0.47241,203,411,0.42409,0.52074
2017,Saxony-Anhalt,male,Not Employed,0.40084,208,411,0.35341,0.44828
2017,Saxony-Anhalt,female,Full-Time Employment,0.27514,163,539,0.23740,0.31287
2017,Saxony-Anhalt,female,Regular Part-Time Employment,0.12311,90,539,0.09535,0.15088
2017,Saxony-Anhalt,female,Not Employed,0.53388,286,539,0.49173,0.57603
2017,Thuringa,male,Full-Time Employment,0.50501,240,448,0.45866,0.55136
2017,Thuringa,male,Not Employed,0.35548,208,448,0.31110,0.39985
2017,Thuringa,female,Full-Time Employment,0.31093,184,577,0.27313,0.34873
2017,Thuringa,female,Regular Part-Time Employment,0.17196,97,577,0.14114,0.20277
2017,Thuringa,female,"Marginal, Irregular Part-Time Employment",0.05482,31,577,0.03623,0.07341
2017,Thuringa,female,Not Employed,0.45284,265,577,0.41219,0.49349
2018,Schleswig-Holstein,male,Full-Time Employment,0.51733,248,463,0.47176,0.56290
2018,Schleswig-Holstein,male,Not Employed,0.37523,215,463,0.33107,0.41938
2018,Schleswig-Holstein,female,Full-Time Employment,0.20950,101,562,0.17582,0.24317
2018,Schleswig-Holstein,female,Regular Part-Time Employment,0.24316,157,562,0.20766,0.27866
2018,Schleswig-Holstein,female,"Marginal, Irregular Part-Time Employment",0.06327,45,562,0.04313,0.08342
2018,Schleswig-Holstein,female,Not Employed,0.44571,259,562,0.40457,0.48684
2018,Hamburg,male,Full-Time Employment,0.56515,128,208,0.49762,0.63268
2018,Hamburg,male,Not Employed,0.33672,80,208,0.27233,0.40110
2018,Hamburg,female,Full-Time Employment,0.31481,83,271,0.25941,0.37021
2018,Hamburg,female,Regular Part-Time Employment,0.10302,52,271,0.06676,0.13928
2018,Hamburg,female,Not Employed,0.52072,136,271,0.46113,0.58031
2018,Lower Saxony,male,Full-Time Employment,0.50850,668,1490,0.48311,0.53390
2018,Lower Saxony,male,Regular Part-Time Employment,0.04698,72,1490,0.03623,0.05773
2018,Lower Saxony,male,Vocational Training,0.04432,76,1490,0.03387,0.05478
2018,Lower Saxony,male,"Marginal, Irregular Part-Time Employment",0.05797,84,1490,0.04610,0.06984
2018,Lower Saxony,male,Not Employed,0.33782,590,1490,0.31380,0.36185
2018,Lower Saxony,female,Full-Time Employment,0.24746,322,1633,0.22653,0.26840
2018,Lower Saxony,female,Regular Part-Time Employment,0.22175,380,1633,0.20160,0.24191
2018,Lower Saxony,female,Vocational Training,0.01940,40,1633,0.01271,0.02609
2018,Lower Saxony,female,"Marginal, Irregular Part-Time Employment",0.06620,110,1633,0.05413,0.07826
2018,Lower Saxony,female,Not Employed,0.43888,781,1633,0.41481,0.46296
2018,Bremen,male,Full-Time Employment,0.43259,53,132,0.34775,0.51744
2018,Bremen,male,Not Employed,0.38228,79,132,0.29906,0.46549
2018,Bremen,female,Regular Part-Time Employment,0.12182,31,113,0.06124,0.18239
2018,Bremen,female,Not Employed,0.48632,82,113,0.39375,0.57888
2018,North Rhine-Westphalia,male,Full-Time Employment,0.49662,1385,3035,0.47883,0.51441
2018,North Rhine-Westphalia,male,Regular Part-Time Employment,0.05508,163,3035,0.04696,0.06320
2018,North Rhine-Westphalia,male,Vocational Training,0.02355,91,3035,0.01815,0.02894
2018,North Rhine-Westphalia,male,"Marginal, Irregular Part-Time Employment",0.04926,148,3035,0.04156,0.05696
2018,North Rhine-Westphalia,male,Not Employed,0.36737,1248,3035,0.35022,0.38453
2018,North Rhine-Westphalia,female,Full-Time Employment,0.23882,649,3329,0.22434,0.25331
2018,North Rhine-Westphalia,female,Regular Part-Time Employment,0.20658,771,3329,0.19282,0.22033
2018,North Rhine-Westphalia,female,Vocational Training,0.02436,84,3329,0.01912,0.02960
2018,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.08182,274,3329,0.07251,0.09113
2018,North Rhine-Westphalia,female,Not Employed,0.44774,1551,3329,0.43084,0.46463
2018,Hesse,male,Full-Time Employment,0.54929,488,1037,0.51899,0.57959
2018,Hesse,male,Regular Part-Time Employment,0.04143,58,1037,0.02930,0.05357
2018,Hesse,male,Vocational Training,0.02864,45,1037,0.01849,0.03880
2018,Hesse,male,"Marginal, Irregular Part-Time Employment",0.04744,45,1037,0.03449,0.06038
2018,Hesse,male,Not Employed,0.33320,401,1037,0.30449,0.36190
2018,Hesse,female,Full-Time Employment,0.24004,224,1106,0.21486,0.26522
2018,Hesse,female,Regular Part-Time Employment,0.22533,262,1106,0.20070,0.24997
2018,Hesse,female,Vocational Training,0.03773,38,1106,0.02650,0.04897
2018,Hesse,female,"Marginal, Irregular Part-Time Employment",0.06620,76,1106,0.05154,0.08086
2018,Hesse,female,Not Employed,0.43070,506,1106,0.40150,0.45989
2018,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.55952,425,860,0.52632,0.59272
2018,"Rhineland-Palatinate, Saarland",male,Regular Part-Time Employment,0.02921,42,860,0.01795,0.04047
2018,"Rhineland-Palatinate, Saarland",male,Vocational Training,0.02067,33,860,0.01115,0.03018
2018,"Rhineland-Palatinate, Saarland",male,"Marginal, Irregular Part-Time Employment",0.04108,37,860,0.02780,0.05435
2018,"Rhineland-Palatinate, Saarland",male,Not Employed,0.34953,323,860,0.31764,0.38141
2018,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.23407,177,874,0.20599,0.26216
2018,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.20302,213,874,0.17633,0.22970
2018,"Rhineland-Palatinate, Saarland",female,"Marginal, Irregular Part-Time Employment",0.08771,82,874,0.06894,0.10647
2018,"Rhineland-Palatinate, Saarland",female,Not Employed,0.44759,402,874,0.41460,0.48057
2018,Baden-Wuerttemberg,male,Full-Time Employment,0.56978,824,1547,0.54510,0.59446
2018,Baden-Wuerttemberg,male,Regular Part-Time Employment,0.04412,74,1547,0.03388,0.05435
2018,Baden-Wuerttemberg,male,Vocational Training,0.03202,65,1547,0.02325,0.04080
2018,Baden-Wuerttemberg,male,"Marginal, Irregular Part-Time Employment",0.03071,62,1547,0.02211,0.03931
2018,Baden-Wuerttemberg,male,Not Employed,0.31891,522,1547,0.29568,0.34215
2018,Baden-Wuerttemberg,female,Full-Time Employment,0.25252,354,1685,0.23177,0.27327
2018,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.22700,441,1685,0.20699,0.24701
2018,Baden-Wuerttemberg,female,Vocational Training,0.01837,34,1685,0.01196,0.02479
2018,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.07041,141,1685,0.05819,0.08263
2018,Baden-Wuerttemberg,female,Not Employed,0.43170,715,1685,0.40804,0.45535
2018,Bavaria,male,Full-Time Employment,0.57824,1111,2075,0.55699,0.59950
2018,Bavaria,male,Regular Part-Time Employment,0.04243,94,2075,0.03375,0.05110
2018,Bavaria,male,Vocational Training,0.02596,91,2075,0.01912,0.03281
2018,Bavaria,male,"Marginal, Irregular Part-Time Employment",0.03846,81,2075,0.03018,0.04673
2018,Bavaria,male,Not Employed,0.31491,698,2075,0.29492,0.33490
2018,Bavaria,female,Full-Time Employment,0.25476,537,2337,0.23709,0.27243
2018,Bavaria,female,Regular Part-Time Employment,0.22799,627,2337,0.21098,0.24501
2018,Bavaria,female,Vocational Training,0.01924,58,2337,0.01367,0.02481
2018,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.08937,199,2337,0.07780,0.10094
2018,Bavaria,female,Not Employed,0.40611,916,2337,0.38620,0.42603
2018,Berlin,male,Full-Time Employment,0.44578,227,560,0.40458,0.48699
2018,Berlin,male,Regular Part-Time Employment,0.10077,67,560,0.07582,0.12573
2018,Berlin,male,"Marginal, Irregular Part-Time Employment",0.06741,35,560,0.04663,0.08820
2018,Berlin,male,Not Employed,0.36030,231,560,0.32050,0.40010
2018,Berlin,female,Full-Time Employment,0.36448,176,576,0.32514,0.40382
2018,Berlin,female,Regular Part-Time Employment,0.15716,109,576,0.12742,0.18691
2018,Berlin,female,"Marginal, Irregular Part-Time Employment",0.05335,34,576,0.03498,0.07172
2018,Berlin,female,Not Employed,0.42371,257,576,0.38332,0.46410
2018,Brandenburg,male,Full-Time Employment,0.55730,239,517,0.51445,0.60016
2018,Brandenburg,male,Regular Part-Time Employment,0.04428,31,517,0.02653,0.06202
2018,Brandenburg,male,Not Employed,0.36132,247,517,0.31987,0.40277
2018,Brandenburg,female,Full-Time Employment,0.28860,166,563,0.25114,0.32607
2018,Brandenburg,female,Regular Part-Time Employment,0.15461,98,563,0.12472,0.18450
2018,Brandenburg,female,Not Employed,0.50596,299,563,0.46463,0.54730
2018,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.43221,119,263,0.37223,0.49220
2018,Mecklenburg-Western Pomerania,male,Not Employed,0.41804,144,263,0.35831,0.47776
2018,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.24741,95,338,0.20134,0.29348
2018,Mecklenburg-Western Pomerania,female,Regular Part-Time Employment,0.24078,67,338,0.19513,0.28643
2018,Mecklenburg-Western Pomerania,female,Not Employed,0.47260,176,338,0.41930,0.52590
2018,Saxony,male,Full-Time Employment,0.55952,421,802,0.52514,0.59390
2018,Saxony,male,Regular Part-Time Employment,0.05261,46,802,0.03715,0.06807
2018,Saxony,male,Not Employed,0.33198,335,802,0.29937,0.36460
2018,Saxony,female,Full-Time Employment,0.28607,242,898,0.25649,0.31564
2018,Saxony,female,Regular Part-Time Employment,0.20189,200,898,0.17562,0.22816
2018,Saxony,female,"Marginal, Irregular Part-Time Employment",0.06237,49,898,0.04654,0.07819
2018,Saxony,female,Not Employed,0.42283,407,898,0.39050,0.45516
2018,Saxony-Anhalt,male,Full-Time Employment,0.47220,208,409,0.42376,0.52065
2018,Saxony-Anhalt,male,Not Employed,0.42985,201,409,0.38181,0.47789
2018,Saxony-Anhalt,female,Full-Time Employment,0.26479,155,523,0.22694,0.30264
2018,Saxony-Anhalt,female,Regular Part-Time Employment,0.12622,92,523,0.09773,0.15471
2018,Saxony-Anhalt,female,Not Employed,0.55064,276,523,0.50797,0.59331
2018,Thuringa,male,Full-Time Employment,0.52186,238,436,0.47492,0.56881
2018,Thuringa,male,Not Employed,0.34972,198,436,0.30491,0.39454
2018,Thuringa,female,Full-Time Employment,0.29644,162,521,0.25719,0.33570
2018,Thuringa,female,Regular Part-Time Employment,0.17116,97,521,0.13879,0.20354
2018,Thuringa,female,Not Employed,0.46987,262,521,0.42697,0.51276
2019,Schleswig-Holstein,male,Full-Time Employment,0.57373,302,519,0.53114,0.61632
2019,Schleswig-Holstein,male,Not Employed,0.31715,217,519,0.27707,0.35722
2019,Schleswig-Holstein,female,Full-Time Employment,0.21180,107,560,0.17793,0.24567
2019,Schleswig-Holstein,female,Regular Part-Time Employment,0.24201,146,560,0.20650,0.27751
2019,Schleswig-Holstein,female,"Marginal, Irregular Part-Time Employment",0.05426,43,560,0.03548,0.07304
2019,Schleswig-Holstein,female,Not Employed,0.47500,264,560,0.43360,0.51640
2019,Hamburg,male,Full-Time Employment,0.57776,153,240,0.51514,0.64038
2019,Hamburg,male,Not Employed,0.32396,87,240,0.26462,0.38329
2019,Hamburg,female,Full-Time Employment,0.31139,90,294,0.25837,0.36442
2019,Hamburg,female,Regular Part-Time Employment,0.13626,63,294,0.09698,0.17554
2019,Hamburg,female,Not Employed,0.51580,141,294,0.45858,0.57302
2019,Lower Saxony,male,Full-Time Employment,0.50692,716,1435,0.48104,0.53279
2019,Lower Saxony,male,Regular Part-Time Employment,0.03920,75,1435,0.02915,0.04924
2019,Lower Saxony,male,Vocational Training,0.04050,63,1435,0.03030,0.05070
2019,Lower Saxony,male,"Marginal, Irregular Part-Time Employment",0.04033,68,1435,0.03014,0.05051
2019,Lower Saxony,male,Not Employed,0.36887,513,1435,0.34390,0.39385
2019,Lower Saxony,female,Full-Time Employment,0.25255,318,1542,0.23085,0.27424
2019,Lower Saxony,female,Regular Part-Time Employment,0.22555,392,1542,0.20468,0.24642
2019,Lower Saxony,female,Vocational Training,0.01705,40,1542,0.01059,0.02351
2019,Lower Saxony,female,"Marginal, Irregular Part-Time Employment",0.07909,124,1542,0.06561,0.09256
2019,Lower Saxony,female,Not Employed,0.42015,668,1542,0.39550,0.44479
2019,Bremen,male,Full-Time Employment,0.44617,51,125,0.35867,0.53366
2019,Bremen,male,Not Employed,0.44614,74,125,0.35865,0.53363
2019,Bremen,female,Not Employed,0.46632,84,84,0.35899,0.57364
2019,North Rhine-Westphalia,male,Full-Time Employment,0.50066,1537,3124,0.48313,0.51820
2019,North Rhine-Westphalia,male,Regular Part-Time Employment,0.06978,201,3124,0.06085,0.07872
2019,North Rhine-Westphalia,male,Vocational Training,0.02571,112,3124,0.02016,0.03126
2019,North Rhine-Westphalia,male,"Marginal, Irregular Part-Time Employment",0.03407,136,3124,0.02771,0.04044
2019,North Rhine-Westphalia,male,Not Employed,0.36119,1138,3124,0.34435,0.37804
2019,North Rhine-Westphalia,female,Full-Time Employment,0.23940,671,3239,0.22471,0.25410
2019,North Rhine-Westphalia,female,Regular Part-Time Employment,0.23169,783,3239,0.21716,0.24623
2019,North Rhine-Westphalia,female,Vocational Training,0.02449,88,3239,0.01917,0.02982
2019,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.06798,269,3239,0.05931,0.07665
2019,North Rhine-Westphalia,female,Not Employed,0.43602,1428,3239,0.41894,0.45310
2019,Hesse,male,Full-Time Employment,0.55380,553,1041,0.52359,0.58401
2019,Hesse,male,Regular Part-Time Employment,0.06399,73,1041,0.04911,0.07886
2019,Hesse,male,Vocational Training,0.02581,36,1041,0.01617,0.03544
2019,Hesse,male,"Marginal, Irregular Part-Time Employment",0.04993,55,1041,0.03669,0.06317
2019,Hesse,male,Not Employed,0.30648,324,1041,0.27846,0.33450
2019,Hesse,female,Full-Time Employment,0.24880,238,971,0.22160,0.27601
2019,Hesse,female,Regular Part-Time Employment,0.24855,268,971,0.22135,0.27574
2019,Hesse,female,"Marginal, Irregular Part-Time Employment",0.05371,58,971,0.03952,0.06790
2019,Hesse,female,Not Employed,0.42066,407,971,0.38959,0.45172
2019,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.55030,428,817,0.51617,0.58444
2019,"Rhineland-Palatinate, Saarland",male,Regular Part-Time Employment,0.02811,38,817,0.01677,0.03946
2019,"Rhineland-Palatinate, Saarland",male,Vocational Training,0.02716,36,817,0.01601,0.03831
2019,"Rhineland-Palatinate, Saarland",male,"Marginal, Irregular Part-Time Employment",0.03558,34,817,0.02287,0.04828
2019,"Rhineland-Palatinate, Saarland",male,Not Employed,0.35742,281,817,0.32454,0.39030
2019,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.22173,196,842,0.19365,0.24980
2019,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.20374,210,842,0.17652,0.23096
2019,"Rhineland-Palatinate, Saarland",female,"Marginal, Irregular Part-Time Employment",0.09021,60,842,0.07085,0.10957
2019,"Rhineland-Palatinate, Saarland",female,Not Employed,0.45326,376,842,0.41961,0.48690
2019,Baden-Wuerttemberg,male,Full-Time Employment,0.58759,908,1569,0.56322,0.61195
2019,Baden-Wuerttemberg,male,Regular Part-Time Employment,0.04023,83,1569,0.03050,0.04996
2019,Baden-Wuerttemberg,male,Vocational Training,0.02862,58,1569,0.02037,0.03688
2019,Baden-Wuerttemberg,male,"Marginal, Irregular Part-Time Employment",0.03963,61,1569,0.02998,0.04929
2019,Baden-Wuerttemberg,male,Not Employed,0.30392,459,1569,0.28116,0.32669
2019,Baden-Wuerttemberg,female,Full-Time Employment,0.25044,364,1662,0.22960,0.27128
2019,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.21759,446,1662,0.19775,0.23743
2019,Baden-Wuerttemberg,female,Vocational Training,0.01957,35,1662,0.01291,0.02623
2019,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.07895,136,1662,0.06598,0.09192
2019,Baden-Wuerttemberg,female,Not Employed,0.43346,681,1662,0.40963,0.45729
2019,Bavaria,male,Full-Time Employment,0.57480,1245,2163,0.55396,0.59564
2019,Bavaria,male,Regular Part-Time Employment,0.04869,105,2163,0.03962,0.05776
2019,Bavaria,male,Vocational Training,0.02677,82,2163,0.01997,0.03358
2019,Bavaria,male,"Marginal, Irregular Part-Time Employment",0.03032,69,2163,0.02309,0.03755
2019,Bavaria,male,Not Employed,0.31941,662,2163,0.29976,0.33907
2019,Bavaria,female,Full-Time Employment,0.26326,554,2213,0.24491,0.28162
2019,Bavaria,female,Regular Part-Time Employment,0.24729,611,2213,0.22931,0.26527
2019,Bavaria,female,Vocational Training,0.02323,64,2213,0.01696,0.02951
2019,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.06727,173,2213,0.05683,0.07771
2019,Bavaria,female,Not Employed,0.39730,811,2213,0.37691,0.41769
2019,Berlin,male,Full-Time Employment,0.43525,272,580,0.39486,0.47563
2019,Berlin,male,Regular Part-Time Employment,0.10705,64,580,0.08187,0.13224
2019,Berlin,male,"Marginal, Irregular Part-Time Employment",0.07902,41,580,0.05704,0.10099
2019,Berlin,male,Not Employed,0.36836,203,580,0.32907,0.40765
2019,Berlin,female,Full-Time Employment,0.35984,182,525,0.31874,0.40093
2019,Berlin,female,Regular Part-Time Employment,0.18502,129,525,0.15177,0.21827
2019,Berlin,female,Not Employed,0.40925,214,525,0.36715,0.45135
2019,Brandenburg,male,Full-Time Employment,0.51804,285,552,0.47632,0.55976
2019,Brandenburg,male,Regular Part-Time Employment,0.03499,34,552,0.01965,0.05033
2019,Brandenburg,male,Not Employed,0.38066,233,552,0.34012,0.42121
