year,bula_h,hhtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Lower Saxony,Single parent,Yes,0.64627,120,181,0.57642,0.71612
2015,Lower Saxony,Single parent,No,0.35373,61,181,0.28388,0.42358
2015,Lower Saxony,Couple with children,Yes,0.87360,444,543,0.84562,0.90158
2015,Lower Saxony,Couple with children,No,0.12640,99,543,0.09842,0.15438
2015,North Rhine-Westphalia,Single-person household,Yes,0.44326,276,654,0.40516,0.48136
2015,North Rhine-Westphalia,Single-person household,No,0.55014,378,654,0.51198,0.58829
2015,North Rhine-Westphalia,Couple without children,Yes,0.69517,544,816,0.66357,0.72678
2015,North Rhine-Westphalia,Couple without children,No,0.30113,272,816,0.26963,0.33262
2015,North Rhine-Westphalia,Single parent,Yes,0.55444,185,374,0.50399,0.60488
2015,North Rhine-Westphalia,Single parent,No,0.44556,189,374,0.39512,0.49601
2015,North Rhine-Westphalia,Couple with children,Yes,0.75653,848,1278,0.73299,0.78007
2015,North Rhine-Westphalia,Couple with children,No,0.24347,430,1278,0.21993,0.26701
2015,North Rhine-Westphalia,Other Combinations,No,0.63080,33,33,0.46359,0.79801
2015,Hesse,Single-person household,Yes,0.43991,109,247,0.37788,0.50194
2015,Hesse,Single-person household,No,0.56009,138,247,0.49806,0.62212
2015,Hesse,Couple without children,Yes,0.72977,200,293,0.67883,0.78071
2015,Hesse,Couple without children,No,0.27023,93,293,0.21929,0.32117
2015,Hesse,Single parent,Yes,0.43141,57,119,0.34205,0.52077
2015,Hesse,Single parent,No,0.56859,62,119,0.47923,0.65795
2015,Hesse,Couple with children,Yes,0.75653,281,425,0.71567,0.79738
2015,Hesse,Couple with children,No,0.23423,144,425,0.19392,0.27454
2015,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.55444,121,224,0.48921,0.61968
2015,"Rhineland-Palatinate, Saarland",Single-person household,No,0.44556,103,224,0.38032,0.51079
2015,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.75080,192,258,0.69792,0.80369
2015,"Rhineland-Palatinate, Saarland",Couple without children,No,0.24920,66,258,0.19631,0.30208
2015,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.52472,50,93,0.42267,0.62676
2015,"Rhineland-Palatinate, Saarland",Single parent,No,0.47528,43,93,0.37324,0.57733
2015,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.77985,223,311,0.73373,0.82598
2015,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22015,88,311,0.17402,0.26627
2015,Baden-Wuerttemberg,Single-person household,Yes,0.51231,178,368,0.46117,0.56345
2015,Baden-Wuerttemberg,Single-person household,No,0.48769,190,368,0.43655,0.53883
2015,Baden-Wuerttemberg,Couple without children,Yes,0.72496,323,481,0.68501,0.76491
2015,Baden-Wuerttemberg,Couple without children,No,0.27504,158,481,0.23509,0.31499
2015,Baden-Wuerttemberg,Single parent,Yes,0.52215,78,157,0.44377,0.60054
2015,Baden-Wuerttemberg,Single parent,No,0.47785,79,157,0.39946,0.55623
2015,Baden-Wuerttemberg,Couple with children,Yes,0.76050,556,778,0.73049,0.79051
2015,Baden-Wuerttemberg,Couple with children,No,0.23950,222,778,0.20949,0.26951
2015,Bavaria,Single-person household,Yes,0.46699,258,580,0.42636,0.50763
2015,Bavaria,Single-person household,No,0.53301,322,580,0.49237,0.57364
2015,Bavaria,Couple without children,Yes,0.67037,433,689,0.63524,0.70550
2015,Bavaria,Couple without children,No,0.32963,256,689,0.29450,0.36476
2015,Bavaria,Single parent,Yes,0.51986,143,256,0.45853,0.58118
2015,Bavaria,Single parent,No,0.48014,113,256,0.41882,0.54147
2015,Bavaria,Couple with children,Yes,0.78043,752,999,0.75475,0.80611
2015,Bavaria,Couple with children,No,0.21957,247,999,0.19389,0.24525
2015,Berlin,Single-person household,Yes,0.15857,33,225,0.11074,0.20641
2015,Berlin,Single-person household,No,0.84143,192,225,0.79359,0.88926
2015,Berlin,Couple without children,Yes,0.33785,57,171,0.26675,0.40895
2015,Berlin,Couple without children,No,0.66215,114,171,0.59105,0.73325
2015,Berlin,Single parent,No,0.82464,62,62,0.72920,0.92007
2015,Berlin,Couple with children,Yes,0.38395,56,160,0.30836,0.45955
2015,Berlin,Couple with children,No,0.61605,104,160,0.54045,0.69164
2015,Brandenburg,Single-person household,Yes,0.41871,60,136,0.33549,0.50193
2015,Brandenburg,Single-person household,No,0.58129,76,136,0.49807,0.66451
2015,Brandenburg,Couple without children,Yes,0.70743,151,218,0.64689,0.76796
2015,Brandenburg,Couple without children,No,0.29257,67,218,0.23204,0.35311
2015,Brandenburg,Single parent,No,0.49840,40,40,0.34148,0.65533
2015,Brandenburg,Couple with children,Yes,0.74310,111,167,0.67663,0.80957
2015,Brandenburg,Couple with children,No,0.25690,56,167,0.19043,0.32337
2015,Mecklenburg-Western Pomerania,Single-person household,No,0.79662,80,80,0.70786,0.88538
2015,Mecklenburg-Western Pomerania,Couple without children,Yes,0.62993,68,111,0.53970,0.72016
2015,Mecklenburg-Western Pomerania,Couple without children,No,0.37007,43,111,0.27984,0.46030
2015,Mecklenburg-Western Pomerania,Single parent,No,0.66518,35,35,0.50655,0.82381
2015,Mecklenburg-Western Pomerania,Couple with children,Yes,0.63441,57,57,0.50827,0.76054
2015,Saxony,Single-person household,Yes,0.42462,100,236,0.36142,0.48782
2015,Saxony,Single-person household,No,0.57413,136,236,0.51090,0.63735
2015,Saxony,Couple without children,Yes,0.55764,163,294,0.50077,0.61451
2015,Saxony,Couple without children,No,0.43630,131,294,0.37952,0.49309
2015,Saxony,Single parent,Yes,0.28211,33,96,0.19162,0.37261
2015,Saxony,Single parent,No,0.71789,63,96,0.62739,0.80838
2015,Saxony,Couple with children,Yes,0.74611,199,276,0.69467,0.79755
2015,Saxony,Couple with children,No,0.25389,77,276,0.20245,0.30533
2015,Saxony-Anhalt,Single-person household,Yes,0.32035,45,151,0.24567,0.39502
2015,Saxony-Anhalt,Single-person household,No,0.67040,106,151,0.59518,0.74563
2015,Saxony-Anhalt,Couple without children,Yes,0.65501,108,178,0.58498,0.72504
2015,Saxony-Anhalt,Couple without children,No,0.34499,70,178,0.27496,0.41502
2015,Saxony-Anhalt,Single parent,No,0.60671,40,40,0.45340,0.76002
2015,Saxony-Anhalt,Couple with children,Yes,0.69249,90,141,0.61604,0.76893
2015,Saxony-Anhalt,Couple with children,No,0.30751,51,141,0.23107,0.38396
2015,Thuringa,Single-person household,Yes,0.40461,64,158,0.32784,0.48139
2015,Thuringa,Single-person household,No,0.59539,94,158,0.51861,0.67216
2015,Thuringa,Couple without children,Yes,0.67061,124,190,0.60361,0.73762
2015,Thuringa,Couple without children,No,0.32939,66,190,0.26238,0.39639
2015,Thuringa,Single parent,No,0.70056,35,35,0.54660,0.85451
2015,Thuringa,Couple with children,Yes,0.75662,129,172,0.69230,0.82094
2015,Thuringa,Couple with children,No,0.24338,43,172,0.17906,0.30770
2016,Schleswig-Holstein,Single-person household,Yes,0.49545,65,157,0.41699,0.57391
2016,Schleswig-Holstein,Single-person household,No,0.50455,92,157,0.42609,0.58301
2016,Schleswig-Holstein,Couple without children,Yes,0.82208,95,134,0.75708,0.88708
2016,Schleswig-Holstein,Couple without children,No,0.17792,39,134,0.11292,0.24292
2016,Schleswig-Holstein,Single parent,Yes,0.50492,33,73,0.38943,0.62041
2016,Schleswig-Holstein,Single parent,No,0.49508,40,73,0.37959,0.61057
2016,Schleswig-Holstein,Couple with children,Yes,0.84149,169,235,0.79469,0.88828
2016,Schleswig-Holstein,Couple with children,No,0.15851,66,235,0.11172,0.20531
2016,Hamburg,Single-person household,No,0.77618,62,62,0.67158,0.88077
2016,Hamburg,Couple without children,Yes,0.49091,33,70,0.37295,0.60887
2016,Hamburg,Couple without children,No,0.50909,37,70,0.39113,0.62705
2016,Hamburg,Couple with children,Yes,0.31367,34,101,0.22273,0.40461
2016,Hamburg,Couple with children,No,0.68633,67,101,0.59539,0.77727
2016,Lower Saxony,Single-person household,Yes,0.58298,179,326,0.52937,0.63658
2016,Lower Saxony,Single-person household,No,0.41702,147,326,0.36342,0.47063
2016,Lower Saxony,Couple without children,Yes,0.84556,314,400,0.81010,0.88102
2016,Lower Saxony,Couple without children,No,0.15365,86,400,0.11827,0.18903
2016,Lower Saxony,Single parent,Yes,0.66801,107,173,0.59763,0.73839
2016,Lower Saxony,Single parent,No,0.33199,66,173,0.26161,0.40237
2016,Lower Saxony,Couple with children,Yes,0.84917,442,609,0.82072,0.87762
2016,Lower Saxony,Couple with children,No,0.15083,167,609,0.12238,0.17928
2016,North Rhine-Westphalia,Single-person household,Yes,0.44840,277,701,0.41155,0.48524
2016,North Rhine-Westphalia,Single-person household,No,0.55160,424,701,0.51476,0.58845
2016,North Rhine-Westphalia,Couple without children,Yes,0.69247,524,798,0.66043,0.72451
2016,North Rhine-Westphalia,Couple without children,No,0.30182,274,798,0.26995,0.33369
2016,North Rhine-Westphalia,Single parent,Yes,0.58564,162,352,0.53411,0.63718
2016,North Rhine-Westphalia,Single parent,No,0.41436,190,352,0.36282,0.46589
2016,North Rhine-Westphalia,Couple with children,Yes,0.75164,852,1419,0.72915,0.77413
2016,North Rhine-Westphalia,Couple with children,No,0.24822,567,1419,0.22574,0.27071
2016,North Rhine-Westphalia,Other Combinations,No,0.61660,62,62,0.49458,0.73861
2016,Hesse,Single-person household,Yes,0.44006,96,238,0.37686,0.50326
2016,Hesse,Single-person household,No,0.55994,142,238,0.49674,0.62314
2016,Hesse,Couple without children,Yes,0.67742,192,288,0.62334,0.73151
2016,Hesse,Couple without children,No,0.32258,96,288,0.26849,0.37666
2016,Hesse,Single parent,Yes,0.34619,45,122,0.26142,0.43096
2016,Hesse,Single parent,No,0.65381,77,122,0.56904,0.73858
2016,Hesse,Couple with children,Yes,0.72811,267,433,0.68615,0.77007
2016,Hesse,Couple with children,No,0.27189,166,433,0.22993,0.31385
2016,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.53037,120,246,0.46787,0.59286
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.46913,126,246,0.40664,0.53162
2016,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.76232,181,242,0.70858,0.81607
2016,"Rhineland-Palatinate, Saarland",Couple without children,No,0.23768,61,242,0.18393,0.29142
2016,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.52090,45,92,0.41826,0.62354
2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.47910,47,92,0.37646,0.58174
2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.77030,230,396,0.72881,0.81178
2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22970,166,396,0.18822,0.27119
2016,Baden-Wuerttemberg,Single-person household,Yes,0.49615,172,392,0.44659,0.54571
2016,Baden-Wuerttemberg,Single-person household,No,0.49326,220,392,0.44370,0.54282
2016,Baden-Wuerttemberg,Couple without children,Yes,0.72247,300,435,0.68034,0.76460
2016,Baden-Wuerttemberg,Couple without children,No,0.27753,135,435,0.23540,0.31966
2016,Baden-Wuerttemberg,Single parent,Yes,0.55864,78,167,0.48310,0.63418
2016,Baden-Wuerttemberg,Single parent,No,0.44136,89,167,0.36582,0.51690
2016,Baden-Wuerttemberg,Couple with children,Yes,0.79287,568,815,0.76504,0.82071
2016,Baden-Wuerttemberg,Couple with children,No,0.20713,247,815,0.17929,0.23496
2016,Bavaria,Single-person household,Yes,0.47203,242,554,0.43043,0.51364
2016,Bavaria,Single-person household,No,0.52764,312,554,0.48603,0.56925
2016,Bavaria,Couple without children,Yes,0.65506,404,644,0.61832,0.69181
2016,Bavaria,Couple without children,No,0.34494,240,644,0.30819,0.38168
2016,Bavaria,Single parent,Yes,0.54364,140,249,0.48164,0.60563
2016,Bavaria,Single parent,No,0.45636,109,249,0.39437,0.51836
2016,Bavaria,Couple with children,Yes,0.76987,714,1015,0.74397,0.79578
2016,Bavaria,Couple with children,No,0.23013,301,1015,0.20422,0.25603
2016,Bavaria,Other Combinations,No,0.49315,31,31,0.31424,0.67206
2016,Berlin,Single-person household,Yes,0.15344,38,237,0.10745,0.19942
2016,Berlin,Single-person household,No,0.84656,199,237,0.80058,0.89255
2016,Berlin,Couple without children,Yes,0.29193,48,168,0.22298,0.36089
2016,Berlin,Couple without children,No,0.70807,120,168,0.63911,0.77702
2016,Berlin,Single parent,No,0.82433,63,63,0.72960,0.91905
2016,Berlin,Couple with children,Yes,0.32350,50,174,0.25379,0.39321
2016,Berlin,Couple with children,No,0.67650,124,174,0.60679,0.74621
2016,Brandenburg,Single-person household,Yes,0.38097,56,148,0.30247,0.45948
2016,Brandenburg,Single-person household,No,0.58927,92,148,0.50974,0.66880
2016,Brandenburg,Couple without children,Yes,0.74184,154,215,0.68321,0.80048
2016,Brandenburg,Couple without children,No,0.25816,61,215,0.19952,0.31679
2016,Brandenburg,Single parent,No,0.47427,37,37,0.31115,0.63738
2016,Brandenburg,Couple with children,Yes,0.71107,107,203,0.64856,0.77357
2016,Brandenburg,Couple with children,No,0.28893,96,203,0.22643,0.35144
2016,Mecklenburg-Western Pomerania,Single-person household,No,0.78865,83,83,0.70029,0.87702
2016,Mecklenburg-Western Pomerania,Couple without children,Yes,0.68072,68,109,0.59279,0.76864
2016,Mecklenburg-Western Pomerania,Couple without children,No,0.31928,41,109,0.23136,0.40721
2016,Mecklenburg-Western Pomerania,Single parent,No,0.76474,33,33,0.61778,0.91171
2016,Mecklenburg-Western Pomerania,Couple with children,Yes,0.71837,56,101,0.63021,0.80653
2016,Mecklenburg-Western Pomerania,Couple with children,No,0.28163,45,101,0.19347,0.36979
2016,Saxony,Single-person household,Yes,0.39088,90,242,0.32928,0.45249
2016,Saxony,Single-person household,No,0.60745,152,242,0.54580,0.66910
2016,Saxony,Couple without children,Yes,0.56665,164,288,0.50932,0.62398
2016,Saxony,Couple without children,No,0.43335,124,288,0.37602,0.49068
2016,Saxony,Single parent,Yes,0.33195,39,109,0.24314,0.42077
2016,Saxony,Single parent,No,0.66805,70,109,0.57923,0.75686
2016,Saxony,Couple with children,Yes,0.71633,178,314,0.66639,0.76627
2016,Saxony,Couple with children,No,0.28367,136,314,0.23373,0.33361
2016,Saxony-Anhalt,Single-person household,Yes,0.34162,49,164,0.26881,0.41443
2016,Saxony-Anhalt,Single-person household,No,0.65838,115,164,0.58557,0.73119
2016,Saxony-Anhalt,Couple without children,Yes,0.66052,93,159,0.58669,0.73436
2016,Saxony-Anhalt,Couple without children,No,0.33948,66,159,0.26564,0.41331
2016,Saxony-Anhalt,Single parent,No,0.56701,49,49,0.42684,0.70719
2016,Saxony-Anhalt,Couple with children,Yes,0.71083,85,164,0.64123,0.78043
2016,Saxony-Anhalt,Couple with children,No,0.28917,79,164,0.21957,0.35877
2016,Thuringa,Single-person household,Yes,0.41322,60,173,0.33963,0.48681
2016,Thuringa,Single-person household,No,0.58653,113,173,0.51293,0.66013
2016,Thuringa,Couple without children,Yes,0.60778,114,183,0.53685,0.67872
2016,Thuringa,Couple without children,No,0.39222,69,183,0.32128,0.46315
2016,Thuringa,Single parent,No,0.57751,37,37,0.41615,0.73887
2016,Thuringa,Couple with children,Yes,0.77467,114,175,0.71259,0.83675
2016,Thuringa,Couple with children,No,0.22533,61,175,0.16325,0.28741
2017,Schleswig-Holstein,Single-person household,Yes,0.57591,70,158,0.49861,0.65322
2017,Schleswig-Holstein,Single-person household,No,0.42409,88,158,0.34678,0.50139
2017,Schleswig-Holstein,Couple without children,Yes,0.81231,120,166,0.75273,0.87189
2017,Schleswig-Holstein,Couple without children,No,0.18769,46,166,0.12811,0.24727
2017,Schleswig-Holstein,Single parent,Yes,0.60466,40,81,0.49752,0.71180
2017,Schleswig-Holstein,Single parent,No,0.39534,41,81,0.28820,0.50248
2017,Schleswig-Holstein,Couple with children,Yes,0.87706,201,281,0.83859,0.91552
2017,Schleswig-Holstein,Couple with children,No,0.12294,80,281,0.08448,0.16141
2017,Hamburg,Single-person household,No,0.74223,64,64,0.63421,0.85024
2017,Hamburg,Couple without children,Yes,0.41714,35,89,0.31412,0.52016
2017,Hamburg,Couple without children,No,0.58286,54,89,0.47984,0.68588
2017,Hamburg,Couple with children,Yes,0.44930,46,115,0.35799,0.54061
2017,Hamburg,Couple with children,No,0.55035,69,115,0.45903,0.64167
2017,Lower Saxony,Single-person household,Yes,0.60284,221,404,0.55506,0.65061
2017,Lower Saxony,Single-person household,No,0.39716,183,404,0.34939,0.44494
2017,Lower Saxony,Couple without children,Yes,0.84441,377,475,0.81178,0.87704
2017,Lower Saxony,Couple without children,No,0.15559,98,475,0.12296,0.18822
2017,Lower Saxony,Single parent,Yes,0.66764,122,191,0.60065,0.73462
2017,Lower Saxony,Single parent,No,0.33236,69,191,0.26538,0.39935
2017,Lower Saxony,Couple with children,Yes,0.83565,546,737,0.80888,0.86243
2017,Lower Saxony,Couple with children,No,0.16435,191,737,0.13757,0.19112
2017,Lower Saxony,Other Combinations,Yes,0.73651,36,67,0.63023,0.84279
2017,Lower Saxony,Other Combinations,No,0.26349,31,67,0.15721,0.36977
2017,Bremen,Couple with children,Yes,0.57493,31,74,0.46152,0.68833
2017,Bremen,Couple with children,No,0.42507,43,74,0.31167,0.53848
2017,North Rhine-Westphalia,Single-person household,Yes,0.46343,326,812,0.42911,0.49775
2017,North Rhine-Westphalia,Single-person household,No,0.53657,486,812,0.50225,0.57089
2017,North Rhine-Westphalia,Couple without children,Yes,0.71859,640,933,0.68972,0.74746
2017,North Rhine-Westphalia,Couple without children,No,0.27677,293,933,0.24805,0.30549
2017,North Rhine-Westphalia,Single parent,Yes,0.51020,172,370,0.45920,0.56121
2017,North Rhine-Westphalia,Single parent,No,0.48980,198,370,0.43879,0.54080
2017,North Rhine-Westphalia,Couple with children,Yes,0.73614,918,1548,0.71418,0.75811
2017,North Rhine-Westphalia,Couple with children,No,0.26386,630,1548,0.24189,0.28582
2017,North Rhine-Westphalia,Other Combinations,Yes,0.63229,55,131,0.54940,0.71518
2017,North Rhine-Westphalia,Other Combinations,No,0.36771,76,131,0.28482,0.45060
2017,Hesse,Single-person household,Yes,0.42505,106,281,0.36715,0.48296
2017,Hesse,Single-person household,No,0.57495,175,281,0.51704,0.63285
2017,Hesse,Couple without children,Yes,0.64648,193,291,0.59145,0.70150
2017,Hesse,Couple without children,No,0.35352,98,291,0.29850,0.40855
2017,Hesse,Single parent,Yes,0.40074,60,131,0.31650,0.48498
2017,Hesse,Single parent,No,0.59926,71,131,0.51502,0.68350
2017,Hesse,Couple with children,Yes,0.70803,297,506,0.66837,0.74768
2017,Hesse,Couple with children,No,0.29197,209,506,0.25232,0.33163
2017,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.51322,115,254,0.45163,0.57481
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.47355,139,254,0.41203,0.53508
2017,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.78072,196,260,0.73032,0.83111
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.21928,64,260,0.16889,0.26968
2017,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.64007,48,95,0.54304,0.73711
2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.35993,47,95,0.26289,0.45696
2017,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.74755,251,399,0.70487,0.79023
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.25245,148,399,0.20977,0.29513
2017,Baden-Wuerttemberg,Single-person household,Yes,0.47549,177,412,0.42721,0.52377
2017,Baden-Wuerttemberg,Single-person household,No,0.52451,235,412,0.47623,0.57279
2017,Baden-Wuerttemberg,Couple without children,Yes,0.70338,343,502,0.66338,0.74338
2017,Baden-Wuerttemberg,Couple without children,No,0.29662,159,502,0.25662,0.33662
2017,Baden-Wuerttemberg,Single parent,Yes,0.59396,81,166,0.51903,0.66889
2017,Baden-Wuerttemberg,Single parent,No,0.40604,85,166,0.33111,0.48097
2017,Baden-Wuerttemberg,Couple with children,Yes,0.80176,603,863,0.77515,0.82837
2017,Baden-Wuerttemberg,Couple with children,No,0.19824,260,863,0.17163,0.22485
2017,Bavaria,Single-person household,Yes,0.47881,279,629,0.43974,0.51788
2017,Bavaria,Single-person household,No,0.52119,350,629,0.48212,0.56026
2017,Bavaria,Couple without children,Yes,0.68666,464,718,0.65271,0.72061
2017,Bavaria,Couple without children,No,0.31329,254,718,0.27934,0.34724
2017,Bavaria,Single parent,Yes,0.51781,142,258,0.45672,0.57891
2017,Bavaria,Single parent,No,0.48219,116,258,0.42109,0.54328
2017,Bavaria,Couple with children,Yes,0.74960,762,1068,0.72360,0.77559
2017,Bavaria,Couple with children,No,0.25035,306,1068,0.22436,0.27634
2017,Bavaria,Other Combinations,Yes,0.59433,31,66,0.47495,0.71370
2017,Bavaria,Other Combinations,No,0.40567,35,66,0.28630,0.52505
2017,Berlin,Single-person household,Yes,0.14822,41,266,0.10544,0.19101
2017,Berlin,Single-person household,No,0.85178,225,266,0.80899,0.89456
2017,Berlin,Couple without children,Yes,0.32510,54,185,0.25741,0.39278
2017,Berlin,Couple without children,No,0.67315,131,185,0.60537,0.74092
2017,Berlin,Single parent,No,0.61630,57,57,0.48893,0.74367
2017,Berlin,Couple with children,Yes,0.41893,57,178,0.34624,0.49161
2017,Berlin,Couple with children,No,0.58107,121,178,0.50839,0.65376
2017,Brandenburg,Single-person household,Yes,0.36941,63,169,0.29642,0.44239
2017,Brandenburg,Single-person household,No,0.60633,106,169,0.53246,0.68021
2017,Brandenburg,Couple without children,Yes,0.71719,163,230,0.65886,0.77553
2017,Brandenburg,Couple without children,No,0.28281,67,230,0.22447,0.34114
2017,Brandenburg,Single parent,No,0.40937,32,32,0.23628,0.58247
2017,Brandenburg,Couple with children,Yes,0.73969,134,231,0.68298,0.79640
2017,Brandenburg,Couple with children,No,0.26031,97,231,0.20360,0.31702
2017,Mecklenburg-Western Pomerania,Single-person household,No,0.76372,101,101,0.68046,0.84698
2017,Mecklenburg-Western Pomerania,Couple without children,Yes,0.63997,74,114,0.55147,0.72848
2017,Mecklenburg-Western Pomerania,Couple without children,No,0.36003,40,114,0.27152,0.44853
2017,Mecklenburg-Western Pomerania,Single parent,No,0.72663,35,35,0.57682,0.87645
2017,Mecklenburg-Western Pomerania,Couple with children,Yes,0.74399,61,111,0.66243,0.82554
2017,Mecklenburg-Western Pomerania,Couple with children,No,0.25601,50,111,0.17446,0.33757
2017,Saxony,Single-person household,Yes,0.37374,104,294,0.31834,0.42913
2017,Saxony,Single-person household,No,0.62626,190,294,0.57087,0.68166
2017,Saxony,Couple without children,Yes,0.62905,192,321,0.57613,0.68198
2017,Saxony,Couple without children,No,0.36936,129,321,0.31648,0.42224
2017,Saxony,Single parent,Yes,0.37510,43,105,0.28205,0.46815
2017,Saxony,Single parent,No,0.62490,62,105,0.53185,0.71795
2017,Saxony,Couple with children,Yes,0.73773,203,340,0.69091,0.78456
2017,Saxony,Couple with children,No,0.26227,137,340,0.21544,0.30909
2017,Saxony-Anhalt,Single-person household,Yes,0.38528,59,161,0.30987,0.46069
2017,Saxony-Anhalt,Single-person household,No,0.61472,102,161,0.53931,0.69013
2017,Saxony-Anhalt,Couple without children,Yes,0.64862,117,195,0.58144,0.71580
2017,Saxony-Anhalt,Couple without children,No,0.35138,78,195,0.28420,0.41856
2017,Saxony-Anhalt,Single parent,No,0.51743,48,48,0.37457,0.66029
2017,Saxony-Anhalt,Couple with children,Yes,0.72540,95,181,0.66020,0.79060
2017,Saxony-Anhalt,Couple with children,No,0.27460,86,181,0.20940,0.33980
2017,Thuringa,Single-person household,Yes,0.46503,79,192,0.39429,0.53576
2017,Thuringa,Single-person household,No,0.53497,113,192,0.46424,0.60571
2017,Thuringa,Couple without children,Yes,0.64377,126,196,0.57655,0.71098
2017,Thuringa,Couple without children,No,0.35623,70,196,0.28902,0.42345
2017,Thuringa,Single parent,No,0.54592,31,31,0.36775,0.72409
2017,Thuringa,Couple with children,Yes,0.74842,128,197,0.68768,0.80917
2017,Thuringa,Couple with children,No,0.25158,69,197,0.19083,0.31232
2018,Schleswig-Holstein,Single-person household,Yes,0.56815,65,151,0.48888,0.64742
2018,Schleswig-Holstein,Single-person household,No,0.43125,86,151,0.35199,0.51051
2018,Schleswig-Holstein,Couple without children,Yes,0.74963,109,162,0.68271,0.81655
2018,Schleswig-Holstein,Couple without children,No,0.24985,53,162,0.18297,0.31672
2018,Schleswig-Holstein,Single parent,Yes,0.67064,33,66,0.55638,0.78489
2018,Schleswig-Holstein,Single parent,No,0.32936,33,66,0.21511,0.44362
2018,Schleswig-Holstein,Couple with children,Yes,0.78091,186,272,0.73167,0.83016
2018,Schleswig-Holstein,Couple with children,No,0.21901,86,272,0.16977,0.26825
2018,Hamburg,Single-person household,No,0.75306,75,75,0.65480,0.85131
2018,Hamburg,Couple without children,Yes,0.41239,40,96,0.31340,0.51139
2018,Hamburg,Couple without children,No,0.58761,56,96,0.48861,0.68660
2018,Hamburg,Single parent,No,0.73687,34,34,0.58663,0.88711
2018,Hamburg,Couple with children,Yes,0.33684,41,113,0.24930,0.42437
2018,Hamburg,Couple with children,No,0.61296,72,113,0.52276,0.70317
2018,Lower Saxony,Single-person household,Yes,0.54991,196,396,0.50085,0.59897
2018,Lower Saxony,Single-person household,No,0.44375,200,396,0.39476,0.49275
2018,Lower Saxony,Couple without children,Yes,0.86514,367,462,0.83396,0.89632
2018,Lower Saxony,Couple without children,No,0.13478,95,462,0.10360,0.16595
2018,Lower Saxony,Single parent,Yes,0.68903,106,171,0.61945,0.75862
2018,Lower Saxony,Single parent,No,0.30864,65,171,0.23920,0.37808
2018,Lower Saxony,Couple with children,Yes,0.84064,495,687,0.81325,0.86803
2018,Lower Saxony,Couple with children,No,0.15806,192,687,0.13077,0.18536
2018,Bremen,Couple with children,Yes,0.51392,35,75,0.40004,0.62780
2018,Bremen,Couple with children,No,0.48608,40,75,0.37220,0.59996
2018,North Rhine-Westphalia,Single-person household,Yes,0.46921,344,858,0.43580,0.50262
2018,North Rhine-Westphalia,Single-person household,No,0.52660,514,858,0.49317,0.56002
2018,North Rhine-Westphalia,Couple without children,Yes,0.70807,609,929,0.67882,0.73732
2018,North Rhine-Westphalia,Couple without children,No,0.29177,320,929,0.26253,0.32102
2018,North Rhine-Westphalia,Single parent,Yes,0.56816,169,373,0.51782,0.61849
2018,North Rhine-Westphalia,Single parent,No,0.42920,204,373,0.37890,0.47950
2018,North Rhine-Westphalia,Couple with children,Yes,0.70821,865,1427,0.68461,0.73180
2018,North Rhine-Westphalia,Couple with children,No,0.29100,562,1427,0.26743,0.31458
2018,North Rhine-Westphalia,Other Combinations,Yes,0.61548,48,103,0.52107,0.70989
2018,North Rhine-Westphalia,Other Combinations,No,0.38005,55,103,0.28584,0.47425
2018,Hesse,Single-person household,Yes,0.44940,119,294,0.39244,0.50636
2018,Hesse,Single-person household,No,0.55001,175,294,0.49304,0.60697
2018,Hesse,Couple without children,Yes,0.70171,193,278,0.64783,0.75559
2018,Hesse,Couple without children,No,0.29829,85,278,0.24441,0.35217
2018,Hesse,Single parent,Yes,0.39887,50,129,0.31404,0.48370
2018,Hesse,Single parent,No,0.59833,79,129,0.51340,0.68325
2018,Hesse,Couple with children,Yes,0.73925,270,463,0.69922,0.77929
2018,Hesse,Couple with children,No,0.26009,193,463,0.22008,0.30009
2018,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.56881,118,259,0.50838,0.62925
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.43079,141,259,0.37036,0.49121
2018,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.80129,204,265,0.75316,0.84943
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.18792,61,265,0.14079,0.23504
