year,hhtyp,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Single parent,2nd Quintile,No,0.50097,289,587,0.46049,0.54145
2013,Single parent,3rd Quintile,Yes,0.62657,198,334,0.57461,0.67852
2013,Single parent,3rd Quintile,No,0.37343,136,334,0.32148,0.42539
2013,Single parent,4th Quintile,Yes,0.67752,119,187,0.61035,0.74470
2013,Single parent,4th Quintile,No,0.32248,68,187,0.25530,0.38965
2013,Single parent,5th Quintile,Yes,0.83862,104,104,0.76757,0.90966
2013,Couple with children,1st Quintile,Yes,0.46698,619,1358,0.44043,0.49353
2013,Couple with children,1st Quintile,No,0.53302,739,1358,0.50647,0.55957
2013,Couple with children,2nd Quintile,Yes,0.68191,1019,1548,0.65870,0.70512
2013,Couple with children,2nd Quintile,No,0.31809,529,1548,0.29488,0.34130
2013,Couple with children,3rd Quintile,Yes,0.80943,1093,1400,0.78885,0.83002
2013,Couple with children,3rd Quintile,No,0.18973,307,1400,0.16918,0.21028
2013,Couple with children,4th Quintile,Yes,0.81806,1050,1270,0.79684,0.83929
2013,Couple with children,4th Quintile,No,0.18194,220,1270,0.16071,0.20316
2013,Couple with children,5th Quintile,Yes,0.86480,923,1064,0.84425,0.88536
2013,Couple with children,5th Quintile,No,0.13520,141,1064,0.11464,0.15575
2013,Other Combinations,1st Quintile,No,0.71718,98,98,0.62755,0.80681
2013,Other Combinations,2nd Quintile,Yes,0.40607,37,85,0.30105,0.51109
2013,Other Combinations,2nd Quintile,No,0.59393,48,85,0.48891,0.69895
2013,Other Combinations,3rd Quintile,Yes,0.57600,40,40,0.42090,0.73110
2014,Single-person household,1st Quintile,Yes,0.33709,323,1032,0.30823,0.36594
2014,Single-person household,1st Quintile,No,0.65894,709,1032,0.63000,0.68788
2014,Single-person household,2nd Quintile,Yes,0.45408,310,728,0.41789,0.49027
2014,Single-person household,2nd Quintile,No,0.54275,418,728,0.50654,0.57896
2014,Single-person household,3rd Quintile,Yes,0.50463,319,651,0.46619,0.54306
2014,Single-person household,3rd Quintile,No,0.49537,332,651,0.45694,0.53381
2014,Single-person household,4th Quintile,Yes,0.48195,280,580,0.44125,0.52265
2014,Single-person household,4th Quintile,No,0.51648,300,580,0.47577,0.55718
2014,Single-person household,5th Quintile,Yes,0.61803,347,565,0.57793,0.65813
2014,Single-person household,5th Quintile,No,0.38197,218,565,0.34187,0.42207
2014,Couple without children,1st Quintile,Yes,0.47062,216,493,0.42652,0.51473
2014,Couple without children,1st Quintile,No,0.52938,277,493,0.48527,0.57348
2014,Couple without children,2nd Quintile,Yes,0.58587,447,748,0.55055,0.62120
2014,Couple without children,2nd Quintile,No,0.41413,301,748,0.37880,0.44945
2014,Couple without children,3rd Quintile,Yes,0.72121,582,840,0.69087,0.75155
2014,Couple without children,3rd Quintile,No,0.27879,258,840,0.24845,0.30913
2014,Couple without children,4th Quintile,Yes,0.76774,694,933,0.74063,0.79485
2014,Couple without children,4th Quintile,No,0.23226,239,933,0.20515,0.25937
2014,Couple without children,5th Quintile,Yes,0.76155,1034,1346,0.73878,0.78433
2014,Couple without children,5th Quintile,No,0.23474,312,1346,0.21209,0.25739
2014,Single parent,1st Quintile,Yes,0.36993,301,809,0.33664,0.40322
2014,Single parent,1st Quintile,No,0.63007,508,809,0.59678,0.66336
2014,Single parent,2nd Quintile,Yes,0.47329,222,441,0.42663,0.51994
2014,Single parent,2nd Quintile,No,0.52671,219,441,0.48006,0.57337
2014,Single parent,3rd Quintile,Yes,0.60528,173,307,0.55051,0.66004
2014,Single parent,3rd Quintile,No,0.39472,134,307,0.33996,0.44949
2014,Single parent,4th Quintile,Yes,0.78589,124,169,0.72385,0.84792
2014,Single parent,4th Quintile,No,0.21411,45,169,0.15208,0.27615
2014,Single parent,5th Quintile,Yes,0.84167,70,70,0.75553,0.92780
2014,Couple with children,1st Quintile,Yes,0.50382,495,1011,0.47299,0.53466
2014,Couple with children,1st Quintile,No,0.49618,516,1011,0.46534,0.52701
2014,Couple with children,2nd Quintile,Yes,0.65935,841,1292,0.63350,0.68520
2014,Couple with children,2nd Quintile,No,0.34065,451,1292,0.31480,0.36650
2014,Couple with children,3rd Quintile,Yes,0.83324,1001,1232,0.81241,0.85406
2014,Couple with children,3rd Quintile,No,0.16676,231,1232,0.14594,0.18759
2014,Couple with children,4th Quintile,Yes,0.81532,992,1177,0.79314,0.83749
2014,Couple with children,4th Quintile,No,0.18468,185,1177,0.16251,0.20686
2014,Couple with children,5th Quintile,Yes,0.88018,869,988,0.85992,0.90044
2014,Couple with children,5th Quintile,No,0.11982,119,988,0.09956,0.14008
2014,Other Combinations,1st Quintile,No,0.77618,54,54,0.66396,0.88839
2014,Other Combinations,2nd Quintile,No,0.67189,45,45,0.53316,0.81063
2014,Other Combinations,4th Quintile,Yes,0.72923,32,32,0.57280,0.88565
2015,Single-person household,1st Quintile,Yes,0.31668,314,1046,0.28848,0.34489
2015,Single-person household,1st Quintile,No,0.67900,732,1046,0.65070,0.70731
2015,Single-person household,2nd Quintile,Yes,0.40499,314,815,0.37126,0.43871
2015,Single-person household,2nd Quintile,No,0.59440,501,815,0.56066,0.62813
2015,Single-person household,3rd Quintile,Yes,0.49558,287,650,0.45712,0.53405
2015,Single-person household,3rd Quintile,No,0.49989,363,650,0.46142,0.53835
2015,Single-person household,4th Quintile,Yes,0.47967,273,570,0.43862,0.52072
2015,Single-person household,4th Quintile,No,0.52033,297,570,0.47928,0.56138
2015,Single-person household,5th Quintile,Yes,0.59354,329,535,0.55188,0.63520
2015,Single-person household,5th Quintile,No,0.40646,206,535,0.36480,0.44812
2015,Couple without children,1st Quintile,Yes,0.48302,204,504,0.43935,0.52669
2015,Couple without children,1st Quintile,No,0.51698,300,504,0.47331,0.56065
2015,Couple without children,2nd Quintile,Yes,0.60147,463,788,0.56726,0.63567
2015,Couple without children,2nd Quintile,No,0.39664,325,788,0.36246,0.43081
2015,Couple without children,3rd Quintile,Yes,0.70299,518,812,0.67155,0.73444
2015,Couple without children,3rd Quintile,No,0.29701,294,812,0.26556,0.32845
2015,Couple without children,4th Quintile,Yes,0.69650,645,942,0.66712,0.72587
2015,Couple without children,4th Quintile,No,0.30020,297,942,0.27092,0.32949
2015,Couple without children,5th Quintile,Yes,0.78177,1020,1328,0.75955,0.80399
2015,Couple without children,5th Quintile,No,0.21823,308,1328,0.19601,0.24045
2015,Single parent,1st Quintile,Yes,0.32078,271,742,0.28717,0.35439
2015,Single parent,1st Quintile,No,0.67922,471,742,0.64561,0.71283
2015,Single parent,2nd Quintile,Yes,0.50968,205,438,0.46281,0.55655
2015,Single parent,2nd Quintile,No,0.48962,233,438,0.44275,0.53649
2015,Single parent,3rd Quintile,Yes,0.60903,157,265,0.55017,0.66789
2015,Single parent,3rd Quintile,No,0.39097,108,265,0.33211,0.44983
2015,Single parent,4th Quintile,Yes,0.72471,120,173,0.65796,0.79146
2015,Single parent,4th Quintile,No,0.27529,53,173,0.20854,0.34204
2015,Single parent,5th Quintile,Yes,0.73629,66,66,0.62916,0.84341
2015,Couple with children,1st Quintile,Yes,0.48500,484,1125,0.45578,0.51422
2015,Couple with children,1st Quintile,No,0.50933,641,1125,0.48011,0.53856
2015,Couple with children,2nd Quintile,Yes,0.66493,787,1243,0.63868,0.69118
2015,Couple with children,2nd Quintile,No,0.33507,456,1243,0.30882,0.36132
2015,Couple with children,3rd Quintile,Yes,0.79624,926,1215,0.77358,0.81889
2015,Couple with children,3rd Quintile,No,0.20376,289,1215,0.18111,0.22642
2015,Couple with children,4th Quintile,Yes,0.83528,906,1089,0.81324,0.85732
2015,Couple with children,4th Quintile,No,0.16472,183,1089,0.14268,0.18676
2015,Couple with children,5th Quintile,Yes,0.87531,857,986,0.85467,0.89594
2015,Couple with children,5th Quintile,No,0.12469,129,986,0.10406,0.14533
2015,Other Combinations,1st Quintile,No,0.71142,59,59,0.59481,0.82803
2015,Other Combinations,2nd Quintile,No,0.59983,36,36,0.43751,0.76214
2016,Single-person household,1st Quintile,Yes,0.27802,361,1402,0.25456,0.30148
2016,Single-person household,1st Quintile,No,0.71710,1041,1402,0.69352,0.74069
2016,Single-person household,2nd Quintile,Yes,0.42925,296,725,0.39320,0.46531
2016,Single-person household,2nd Quintile,No,0.57032,429,725,0.53426,0.60638
2016,Single-person household,3rd Quintile,Yes,0.47450,275,632,0.43554,0.51346
2016,Single-person household,3rd Quintile,No,0.52102,357,632,0.48205,0.56000
2016,Single-person household,4th Quintile,Yes,0.51462,278,554,0.47297,0.55628
2016,Single-person household,4th Quintile,No,0.48538,276,554,0.44372,0.52703
2016,Single-person household,5th Quintile,Yes,0.60630,292,480,0.56255,0.65005
2016,Single-person household,5th Quintile,No,0.39370,188,480,0.34995,0.43745
2016,Couple without children,1st Quintile,Yes,0.47719,187,496,0.43318,0.52119
2016,Couple without children,1st Quintile,No,0.52281,309,496,0.47881,0.56682
2016,Couple without children,2nd Quintile,Yes,0.58564,395,710,0.54938,0.62190
2016,Couple without children,2nd Quintile,No,0.41388,315,710,0.37763,0.45014
2016,Couple without children,3rd Quintile,Yes,0.70956,496,759,0.67724,0.74188
2016,Couple without children,3rd Quintile,No,0.28423,263,759,0.25212,0.31634
2016,Couple without children,4th Quintile,Yes,0.69754,650,928,0.66797,0.72711
2016,Couple without children,4th Quintile,No,0.30246,278,928,0.27289,0.33203
2016,Couple without children,5th Quintile,Yes,0.78378,972,1264,0.76107,0.80648
2016,Couple without children,5th Quintile,No,0.21622,292,1264,0.19352,0.23893
2016,Single parent,1st Quintile,Yes,0.36094,269,836,0.32837,0.39352
2016,Single parent,1st Quintile,No,0.63906,567,836,0.60648,0.67163
2016,Single parent,2nd Quintile,Yes,0.48568,183,406,0.43700,0.53435
2016,Single parent,2nd Quintile,No,0.51432,223,406,0.46565,0.56300
2016,Single parent,3rd Quintile,Yes,0.64379,137,231,0.58190,0.70568
2016,Single parent,3rd Quintile,No,0.35621,94,231,0.29432,0.41810
2016,Single parent,4th Quintile,Yes,0.71710,108,151,0.64502,0.78918
2016,Single parent,4th Quintile,No,0.28290,43,151,0.21082,0.35498
2016,Single parent,5th Quintile,Yes,0.83338,69,69,0.74481,0.92195
2016,Couple with children,1st Quintile,Yes,0.42719,712,2140,0.40623,0.44815
2016,Couple with children,1st Quintile,No,0.57258,1428,2140,0.55162,0.59355
2016,Couple with children,2nd Quintile,Yes,0.70170,746,1112,0.67480,0.72861
2016,Couple with children,2nd Quintile,No,0.29830,366,1112,0.27139,0.32520
2016,Couple with children,3rd Quintile,Yes,0.79300,816,1057,0.76857,0.81744
2016,Couple with children,3rd Quintile,No,0.20700,241,1057,0.18256,0.23143
2016,Couple with children,4th Quintile,Yes,0.80274,821,993,0.77798,0.82750
2016,Couple with children,4th Quintile,No,0.19726,172,993,0.17250,0.22202
2016,Couple with children,5th Quintile,Yes,0.88426,795,901,0.86336,0.90516
2016,Couple with children,5th Quintile,No,0.11574,106,901,0.09484,0.13664
2016,Multi-generational household,1st Quintile,No,0.49344,43,43,0.34223,0.64464
2016,Other Combinations,1st Quintile,Yes,0.20370,52,248,0.15347,0.25393
2016,Other Combinations,1st Quintile,No,0.79412,196,248,0.74369,0.84455
2016,Other Combinations,2nd Quintile,No,0.73707,37,37,0.59326,0.88087
2017,Single-person household,1st Quintile,Yes,0.30431,404,1559,0.28147,0.32716
2017,Single-person household,1st Quintile,No,0.69283,1155,1559,0.66992,0.71574
2017,Single-person household,2nd Quintile,Yes,0.41435,324,838,0.38097,0.44772
2017,Single-person household,2nd Quintile,No,0.58245,514,838,0.54904,0.61586
2017,Single-person household,3rd Quintile,Yes,0.48166,327,710,0.44488,0.51844
2017,Single-person household,3rd Quintile,No,0.51834,383,710,0.48156,0.55512
2017,Single-person household,4th Quintile,Yes,0.50323,303,604,0.46333,0.54314
2017,Single-person household,4th Quintile,No,0.49677,301,604,0.45686,0.53667
2017,Single-person household,5th Quintile,Yes,0.62670,343,561,0.58664,0.66677
2017,Single-person household,5th Quintile,No,0.37330,218,561,0.33323,0.41336
2017,Couple without children,1st Quintile,Yes,0.42545,190,547,0.38398,0.46692
2017,Couple without children,1st Quintile,No,0.57360,357,547,0.53211,0.61508
2017,Couple without children,2nd Quintile,Yes,0.57080,443,763,0.53566,0.60595
2017,Couple without children,2nd Quintile,No,0.42255,320,763,0.38748,0.45763
2017,Couple without children,3rd Quintile,Yes,0.72960,601,891,0.70042,0.75878
2017,Couple without children,3rd Quintile,No,0.27040,290,891,0.24122,0.29958
2017,Couple without children,4th Quintile,Yes,0.73076,777,1075,0.70423,0.75728
2017,Couple without children,4th Quintile,No,0.26924,298,1075,0.24272,0.29577
2017,Couple without children,5th Quintile,Yes,0.78496,1102,1428,0.76364,0.80627
2017,Couple without children,5th Quintile,No,0.21504,326,1428,0.19373,0.23636
2017,Single parent,1st Quintile,Yes,0.31685,278,851,0.28558,0.34813
2017,Single parent,1st Quintile,No,0.68268,573,851,0.65139,0.71397
2017,Single parent,2nd Quintile,Yes,0.53484,205,403,0.48608,0.58359
2017,Single parent,2nd Quintile,No,0.46516,198,403,0.41641,0.51392
2017,Single parent,3rd Quintile,Yes,0.70138,137,235,0.64274,0.76002
2017,Single parent,3rd Quintile,No,0.29862,98,235,0.23998,0.35726
2017,Single parent,4th Quintile,Yes,0.75956,125,167,0.69455,0.82457
2017,Single parent,4th Quintile,No,0.23908,42,167,0.17420,0.30397
2017,Single parent,5th Quintile,Yes,0.85418,82,82,0.77732,0.93104
2017,Couple with children,1st Quintile,Yes,0.43101,773,2279,0.41067,0.45135
2017,Couple with children,1st Quintile,No,0.56887,1506,2279,0.54853,0.58921
2017,Couple with children,2nd Quintile,Yes,0.67766,803,1241,0.65165,0.70368
2017,Couple with children,2nd Quintile,No,0.32234,438,1241,0.29632,0.34835
2017,Couple with children,3rd Quintile,Yes,0.80301,949,1204,0.78054,0.82549
2017,Couple with children,3rd Quintile,No,0.19699,255,1204,0.17451,0.21946
2017,Couple with children,4th Quintile,Yes,0.83910,955,1124,0.81761,0.86059
2017,Couple with children,4th Quintile,No,0.16090,169,1124,0.13941,0.18239
2017,Couple with children,5th Quintile,Yes,0.84939,846,965,0.82681,0.87197
2017,Couple with children,5th Quintile,No,0.15061,119,965,0.12803,0.17319
2017,Multi-generational household,1st Quintile,No,0.51846,58,58,0.38875,0.64818
2017,Other Combinations,1st Quintile,Yes,0.41247,94,320,0.35845,0.46649
2017,Other Combinations,1st Quintile,No,0.56578,226,320,0.51139,0.62018
2017,Other Combinations,2nd Quintile,No,0.53948,35,35,0.37193,0.70702
2017,Other Combinations,4th Quintile,Yes,0.74335,44,44,0.61279,0.87390
2017,Other Combinations,5th Quintile,Yes,0.87490,33,33,0.76028,0.98953
2018,Single-person household,1st Quintile,Yes,0.30811,379,1563,0.28521,0.33101
2018,Single-person household,1st Quintile,No,0.68948,1184,1563,0.66654,0.71243
2018,Single-person household,2nd Quintile,Yes,0.40781,318,915,0.37595,0.43967
2018,Single-person household,2nd Quintile,No,0.59204,597,915,0.56018,0.62390
2018,Single-person household,3rd Quintile,Yes,0.50536,315,700,0.46829,0.54242
2018,Single-person household,3rd Quintile,No,0.49027,385,700,0.45321,0.52733
2018,Single-person household,4th Quintile,Yes,0.49352,312,640,0.45475,0.53228
2018,Single-person household,4th Quintile,No,0.50245,328,640,0.46368,0.54122
2018,Single-person household,5th Quintile,Yes,0.60274,326,565,0.56236,0.64313
2018,Single-person household,5th Quintile,No,0.39342,239,565,0.35310,0.43373
2018,Couple without children,1st Quintile,Yes,0.46352,222,572,0.42262,0.50443
2018,Couple without children,1st Quintile,No,0.53478,350,572,0.49387,0.57569
2018,Couple without children,2nd Quintile,Yes,0.57363,441,797,0.53927,0.60798
2018,Couple without children,2nd Quintile,No,0.42637,356,797,0.39202,0.46073
2018,Couple without children,3rd Quintile,Yes,0.69501,564,868,0.66437,0.72566
2018,Couple without children,3rd Quintile,No,0.30184,304,868,0.27128,0.33239
2018,Couple without children,4th Quintile,Yes,0.74759,705,978,0.72035,0.77483
2018,Couple without children,4th Quintile,No,0.25030,273,978,0.22313,0.27746
2018,Couple without children,5th Quintile,Yes,0.79416,1085,1403,0.77300,0.81533
2018,Couple without children,5th Quintile,No,0.20520,318,1403,0.18406,0.22634
2018,Single parent,1st Quintile,Yes,0.40667,269,806,0.37273,0.44060
2018,Single parent,1st Quintile,No,0.59073,537,806,0.55676,0.62469
2018,Single parent,2nd Quintile,Yes,0.55737,204,407,0.50906,0.60569
2018,Single parent,2nd Quintile,No,0.44192,203,407,0.39361,0.49022
2018,Single parent,3rd Quintile,Yes,0.58321,128,246,0.52147,0.64495
2018,Single parent,3rd Quintile,No,0.41679,118,246,0.35505,0.47853
2018,Single parent,4th Quintile,Yes,0.77212,122,164,0.70773,0.83652
2018,Single parent,4th Quintile,No,0.22788,42,164,0.16348,0.29227
2018,Single parent,5th Quintile,Yes,0.84191,67,67,0.75390,0.92993
2018,Couple with children,1st Quintile,Yes,0.42838,668,1983,0.40660,0.45017
2018,Couple with children,1st Quintile,No,0.56487,1315,1983,0.54305,0.58670
2018,Couple with children,2nd Quintile,Yes,0.63806,766,1232,0.61121,0.66490
2018,Couple with children,2nd Quintile,No,0.36175,466,1232,0.33491,0.38859
2018,Couple with children,3rd Quintile,Yes,0.77750,862,1124,0.75318,0.80183
2018,Couple with children,3rd Quintile,No,0.21834,262,1124,0.19418,0.24251
2018,Couple with children,4th Quintile,Yes,0.82274,881,1058,0.79972,0.84577
2018,Couple with children,4th Quintile,No,0.17723,177,1058,0.15421,0.20025
2018,Couple with children,5th Quintile,Yes,0.87404,798,912,0.85249,0.89558
2018,Couple with children,5th Quintile,No,0.12593,114,912,0.10438,0.14747
2018,Multi-generational household,1st Quintile,No,0.55987,50,50,0.42088,0.69886
2018,Other Combinations,1st Quintile,Yes,0.24939,67,216,0.19156,0.30723
2018,Other Combinations,1st Quintile,No,0.73974,149,216,0.68108,0.79839
2018,Other Combinations,2nd Quintile,No,0.38402,33,33,0.21551,0.55254
2019,Single-person household,1st Quintile,Yes,0.28459,346,1332,0.26034,0.30883
2019,Single-person household,1st Quintile,No,0.57775,986,1332,0.55122,0.60429
2019,Single-person household,2nd Quintile,Yes,0.39926,261,718,0.36341,0.43511
2019,Single-person household,2nd Quintile,No,0.51736,457,718,0.48078,0.55393
2019,Single-person household,3rd Quintile,Yes,0.42112,258,596,0.38145,0.46080
2019,Single-person household,3rd Quintile,No,0.48875,338,596,0.44858,0.52891
2019,Single-person household,4th Quintile,Yes,0.51467,300,561,0.47328,0.55606
2019,Single-person household,4th Quintile,No,0.42028,261,561,0.37939,0.46116
2019,Single-person household,5th Quintile,Yes,0.56755,290,476,0.52300,0.61211
2019,Single-person household,5th Quintile,No,0.31726,186,476,0.27541,0.35912
2019,Couple without children,1st Quintile,Yes,0.40335,180,444,0.35767,0.44903
2019,Couple without children,1st Quintile,No,0.48331,264,444,0.43678,0.52985
2019,Couple without children,2nd Quintile,Yes,0.58277,419,695,0.54608,0.61946
2019,Couple without children,2nd Quintile,No,0.32697,276,695,0.29207,0.36187
2019,Couple without children,3rd Quintile,Yes,0.66105,483,731,0.62671,0.69539
2019,Couple without children,3rd Quintile,No,0.26613,248,731,0.23407,0.29819
2019,Couple without children,4th Quintile,Yes,0.68973,622,855,0.65870,0.72076
2019,Couple without children,4th Quintile,No,0.22285,233,855,0.19494,0.25076
2019,Couple without children,5th Quintile,Yes,0.69769,949,1215,0.67185,0.72352
2019,Couple without children,5th Quintile,No,0.18789,266,1215,0.16591,0.20986
2019,Single parent,1st Quintile,Yes,0.33019,197,645,0.29387,0.36651
2019,Single parent,1st Quintile,No,0.55798,448,645,0.51962,0.59633
2019,Single parent,2nd Quintile,Yes,0.47777,153,350,0.42536,0.53017
2019,Single parent,2nd Quintile,No,0.44584,197,350,0.39369,0.49799
2019,Single parent,3rd Quintile,Yes,0.51347,126,216,0.44666,0.58028
2019,Single parent,3rd Quintile,No,0.39172,90,216,0.32647,0.45696
2019,Single parent,4th Quintile,Yes,0.75637,108,144,0.68601,0.82673
2019,Single parent,4th Quintile,No,0.13847,36,144,0.08186,0.19509
2019,Single parent,5th Quintile,Yes,0.77340,65,65,0.67084,0.87597
2019,Couple with children,1st Quintile,Yes,0.35328,608,1872,0.33163,0.37494
2019,Couple with children,1st Quintile,No,0.50759,1264,1872,0.48493,0.53024
2019,Couple with children,2nd Quintile,Yes,0.56958,596,922,0.53760,0.60156
2019,Couple with children,2nd Quintile,No,0.31809,326,922,0.28801,0.34817
2019,Couple with children,3rd Quintile,Yes,0.72902,739,934,0.70050,0.75754
2019,Couple with children,3rd Quintile,No,0.19551,195,934,0.17007,0.22096
2019,Couple with children,4th Quintile,Yes,0.74874,738,860,0.71974,0.77775
2019,Couple with children,4th Quintile,No,0.17337,122,860,0.14805,0.19868
2019,Couple with children,5th Quintile,Yes,0.77506,704,796,0.74604,0.80409
2019,Couple with children,5th Quintile,No,0.08809,92,796,0.06839,0.10779
2019,Multi-generational household,1st Quintile,No,0.52883,46,46,0.38298,0.67468
2019,Other Combinations,1st Quintile,Yes,0.31060,54,166,0.23999,0.38120
2019,Other Combinations,1st Quintile,No,0.59529,112,166,0.52039,0.67018
2020,Single-person household,1st Quintile,Yes,0.31754,518,2020,0.29723,0.33784
2020,Single-person household,1st Quintile,No,0.68040,1502,2020,0.66006,0.70074
2020,Single-person household,2nd Quintile,Yes,0.43038,375,1059,0.40055,0.46022
2020,Single-person household,2nd Quintile,No,0.56648,684,1059,0.53662,0.59634
2020,Single-person household,3rd Quintile,Yes,0.51365,321,730,0.47736,0.54993
2020,Single-person household,3rd Quintile,No,0.48560,409,730,0.44932,0.52188
2020,Single-person household,4th Quintile,Yes,0.49842,308,666,0.46042,0.53642
2020,Single-person household,4th Quintile,No,0.49726,358,666,0.45925,0.53526
2020,Single-person household,5th Quintile,Yes,0.60244,416,706,0.56632,0.63857
2020,Single-person household,5th Quintile,No,0.39705,290,706,0.36094,0.43317
2020,Couple without children,1st Quintile,Yes,0.41607,223,648,0.37809,0.45405
2020,Couple without children,1st Quintile,No,0.58355,425,648,0.54556,0.62153
2020,Couple without children,2nd Quintile,Yes,0.63007,472,873,0.59802,0.66211
2020,Couple without children,2nd Quintile,No,0.36973,401,873,0.33769,0.40177
2020,Couple without children,3rd Quintile,Yes,0.69877,548,887,0.66856,0.72898
2020,Couple without children,3rd Quintile,No,0.30099,339,887,0.27078,0.33119
2020,Couple without children,4th Quintile,Yes,0.77044,731,1015,0.74456,0.79633
2020,Couple without children,4th Quintile,No,0.22845,284,1015,0.20261,0.25429
2020,Couple without children,5th Quintile,Yes,0.77310,1344,1739,0.75341,0.79279
2020,Couple without children,5th Quintile,No,0.22655,395,1739,0.20687,0.24623
2020,Single parent,1st Quintile,Yes,0.38928,212,710,0.35338,0.42517
2020,Single parent,1st Quintile,No,0.61032,498,710,0.57442,0.64622
2020,Single parent,2nd Quintile,Yes,0.47641,176,388,0.42665,0.52617
2020,Single parent,2nd Quintile,No,0.52191,212,388,0.47214,0.57167
2020,Single parent,3rd Quintile,Yes,0.70280,146,234,0.64411,0.76148
2020,Single parent,3rd Quintile,No,0.29720,88,234,0.23852,0.35589
2020,Single parent,4th Quintile,Yes,0.79614,104,148,0.73101,0.86126
2020,Single parent,4th Quintile,No,0.20386,44,148,0.13874,0.26899
2020,Single parent,5th Quintile,Yes,0.76227,92,92,0.67480,0.84973
2020,Couple with children,1st Quintile,Yes,0.43827,760,2377,0.41832,0.45822
2020,Couple with children,1st Quintile,No,0.56173,1617,2377,0.54178,0.58168
2020,Couple with children,2nd Quintile,Yes,0.69889,667,1079,0.67151,0.72628
2020,Couple with children,2nd Quintile,No,0.30111,412,1079,0.27372,0.32849
2020,Couple with children,3rd Quintile,Yes,0.83298,776,979,0.80961,0.85636
2020,Couple with children,3rd Quintile,No,0.16702,203,979,0.14364,0.19039
2020,Couple with children,4th Quintile,Yes,0.82116,806,974,0.79708,0.84524
2020,Couple with children,4th Quintile,No,0.17884,168,974,0.15476,0.20292
2020,Couple with children,5th Quintile,Yes,0.86664,1008,1138,0.84688,0.88640
2020,Couple with children,5th Quintile,No,0.13312,130,1138,0.11337,0.15287
2020,Multi-generational household,1st Quintile,No,0.64594,47,47,0.50774,0.78414
2020,Other Combinations,1st Quintile,Yes,0.36808,72,254,0.30866,0.42751
2020,Other Combinations,1st Quintile,No,0.63192,182,254,0.57249,0.69134
2020,Other Combinations,2nd Quintile,Yes,0.55567,34,76,0.44321,0.66813
2020,Other Combinations,2nd Quintile,No,0.44433,42,76,0.33187,0.55679
2020,Other Combinations,4th Quintile,Yes,0.85056,36,36,0.73244,0.96868
2020,Other Combinations,5th Quintile,Yes,0.79817,34,34,0.66123,0.93511
2021,Single-person household,1st Quintile,Yes,0.31681,278,984,0.28772,0.34589
2021,Single-person household,1st Quintile,No,0.55044,706,984,0.51934,0.58153
2021,Single-person household,2nd Quintile,Yes,0.38169,229,600,0.34279,0.42060
2021,Single-person household,2nd Quintile,No,0.51843,371,600,0.47841,0.55844
2021,Single-person household,3rd Quintile,Yes,0.42802,221,514,0.38520,0.47083
2021,Single-person household,3rd Quintile,No,0.48791,293,514,0.44465,0.53116
2021,Single-person household,4th Quintile,Yes,0.47249,245,470,0.42730,0.51767
2021,Single-person household,4th Quintile,No,0.41125,225,470,0.36672,0.45578
2021,Single-person household,5th Quintile,Yes,0.57478,286,492,0.53105,0.61851
2021,Single-person household,5th Quintile,No,0.34122,206,492,0.29928,0.38316
2021,Couple without children,1st Quintile,Yes,0.55239,163,350,0.50022,0.60455
2021,Couple without children,1st Quintile,No,0.39295,187,350,0.34171,0.44419
2021,Couple without children,2nd Quintile,Yes,0.50923,279,514,0.46597,0.55249
2021,Couple without children,2nd Quintile,No,0.40222,235,514,0.35978,0.44465
2021,Couple without children,3rd Quintile,Yes,0.61800,324,530,0.57659,0.65940
2021,Couple without children,3rd Quintile,No,0.31394,206,530,0.27440,0.35349
2021,Couple without children,4th Quintile,Yes,0.70675,474,646,0.67162,0.74188
2021,Couple without children,4th Quintile,No,0.21730,172,646,0.18547,0.24913
2021,Couple without children,5th Quintile,Yes,0.72752,890,1132,0.70157,0.75347
2021,Couple without children,5th Quintile,No,0.17733,242,1132,0.15507,0.19959
2021,Single parent,1st Quintile,Yes,0.39720,127,330,0.34433,0.45008
2021,Single parent,1st Quintile,No,0.50725,203,330,0.45322,0.56127
2021,Single parent,2nd Quintile,Yes,0.44812,128,274,0.38913,0.50711
2021,Single parent,2nd Quintile,No,0.44793,146,274,0.38894,0.50692
2021,Single parent,3rd Quintile,Yes,0.61480,73,135,0.53240,0.69720
2021,Single parent,3rd Quintile,No,0.29996,62,135,0.22237,0.37755
2021,Single parent,4th Quintile,Yes,0.65941,77,113,0.57164,0.74718
2021,Single parent,4th Quintile,No,0.27003,36,113,0.18780,0.35225
2021,Single parent,5th Quintile,Yes,0.76741,57,57,0.65675,0.87806
2021,Couple with children,1st Quintile,Yes,0.40273,346,952,0.37156,0.43390
2021,Couple with children,1st Quintile,No,0.45821,606,952,0.42655,0.48988
2021,Couple with children,2nd Quintile,Yes,0.62450,399,669,0.58777,0.66122
2021,Couple with children,2nd Quintile,No,0.26939,270,669,0.23575,0.30303
2021,Couple with children,3rd Quintile,Yes,0.70992,502,636,0.67462,0.74522
2021,Couple with children,3rd Quintile,No,0.16981,134,636,0.14061,0.19901
2021,Couple with children,4th Quintile,Yes,0.72935,506,624,0.69447,0.76424
2021,Couple with children,4th Quintile,No,0.14924,118,624,0.12126,0.17723
2021,Couple with children,5th Quintile,Yes,0.74980,595,690,0.71746,0.78214
2021,Couple with children,5th Quintile,No,0.13308,95,690,0.10771,0.15844
