"pgoeffd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"ja","2013","Hessen","kein Migrationshintergrund","219","0.25065650432845","0.220643339501825","0.280669669155074"
"ja","2013","Hessen","direkter Migrationshintergrund","64","0.142090092355501","0.105770860522744","0.178409324188258"
"ja","2013","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2013","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","177","0.263185308057875","0.227285334293452","0.299085281822297"
"ja","2013","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2013","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2013","Baden-Wuerttemberg","kein Migrationshintergrund","360","0.242771002919811","0.220540770617891","0.26500123522173"
"ja","2013","Baden-Wuerttemberg","direkter Migrationshintergrund","90","0.167502239087235","0.138013270664671","0.1969912075098"
"ja","2013","Baden-Wuerttemberg","indirekter Migrationshintergrund","44","0.164718573064035","0.119369415118238","0.210067731009833"
"ja","2013","Bayern","kein Migrationshintergrund","529","0.251389362136916","0.232527364577483","0.270251359696348"
"ja","2013","Bayern","direkter Migrationshintergrund","88","0.170292818349309","0.14174508920479","0.198840547493828"
"ja","2013","Bayern","indirekter Migrationshintergrund","34","0.180700676625823","0.130866012297419","0.230535340954228"
"ja","2013","Saarland","kein Migrationshintergrund","","","",""
"ja","2013","Saarland","direkter Migrationshintergrund","","","",""
"ja","2013","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2013","Berlin","kein Migrationshintergrund","135","0.307103938297213","0.264577832725818","0.349630043868608"
"ja","2013","Berlin","direkter Migrationshintergrund","","","",""
"ja","2013","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2013","Brandenburg","kein Migrationshintergrund","138","0.300030445384415","0.259495500799432","0.340565389969397"
"ja","2013","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2013","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","79","0.251533433798813","0.202270074714098","0.300796792883529"
"ja","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2013","Sachsen","kein Migrationshintergrund","240","0.248296899657984","0.220500860038031","0.276092939277937"
"ja","2013","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2013","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2013","Sachsen-Anhalt","kein Migrationshintergrund","119","0.237780439234712","0.200796147409719","0.274764731059705"
"ja","2013","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2013","Thueringen","kein Migrationshintergrund","130","0.284052545665787","0.24569588875006","0.322409202581514"
"ja","2013","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2013","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2013","Schleswig-Holstein","kein Migrationshintergrund","339","0.756009320008465","0.71658938870408","0.795429251312849"
"nein","2013","Schleswig-Holstein","direkter Migrationshintergrund","89","0.805424850321357","0.72970501851358","0.881144682129134"
"nein","2013","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2013","Hamburg","kein Migrationshintergrund","142","0.721957280243692","0.656865835489684","0.7870487249977"
"nein","2013","Hamburg","direkter Migrationshintergrund","92","0.848140843899365","0.779166766278073","0.917114921520656"
"nein","2013","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2013","Niedersachsen","kein Migrationshintergrund","871","0.704817252733578","0.679201436720766","0.730433068746391"
"nein","2013","Niedersachsen","direkter Migrationshintergrund","304","0.881197438784595","0.847396693667794","0.914998183901395"
"nein","2013","Niedersachsen","indirekter Migrationshintergrund","65","0.828009245191485","0.745827430704296","0.910191059678674"
"nein","2013","Bremen","kein Migrationshintergrund","58","0.638564219810056","0.532626064302863","0.744502375317249"
"nein","2013","Bremen","direkter Migrationshintergrund","32","0.893696547305463","0.793011363804164","0.994381730806763"
"nein","2013","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2013","Nordrhein-Westfalen","kein Migrationshintergrund","1583","0.69936005055192","0.680484653929117","0.718235447174723"
"nein","2013","Nordrhein-Westfalen","direkter Migrationshintergrund","840","0.844533277191902","0.821635798669909","0.867430755713895"
"nein","2013","Nordrhein-Westfalen","indirekter Migrationshintergrund","299","0.799078416179106","0.757629911884194","0.840526920474019"
"nein","2013","Hessen","kein Migrationshintergrund","582","0.74934349567155","0.719330330844926","0.779356660498175"
"nein","2013","Hessen","direkter Migrationshintergrund","291","0.857909907644499","0.821590675811742","0.894229139477256"
"nein","2013","Hessen","indirekter Migrationshintergrund","101","0.799488429379855","0.728731114123191","0.870245744636518"
"nein","2013","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","401","0.736814691942125","0.700914718177702","0.772714665706548"
"nein","2013","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","189","0.907618989880738","0.869003250412685","0.946234729348791"
"nein","2013","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","56","0.929333669667454","0.867971204975816","0.990696134359092"
"nein","2013","Baden-Wuerttemberg","kein Migrationshintergrund","1069","0.757228997080189","0.73499876477827","0.779459229382109"
"nein","2013","Baden-Wuerttemberg","direkter Migrationshintergrund","526","0.832497760912765","0.8030087924902","0.86198672933533"
"nein","2013","Baden-Wuerttemberg","indirekter Migrationshintergrund","213","0.835281426935965","0.789932268990167","0.880630584881762"
"nein","2013","Bayern","kein Migrationshintergrund","1503","0.748610637863084","0.729748640303652","0.767472635422517"
"nein","2013","Bayern","direkter Migrationshintergrund","578","0.829707181650691","0.801159452506172","0.85825491079521"
"nein","2013","Bayern","indirekter Migrationshintergrund","195","0.819299323374177","0.769464659045772","0.869133987702581"
"nein","2013","Saarland","kein Migrationshintergrund","60","0.756613748204751","0.665918611262701","0.847308885146801"
"nein","2013","Saarland","direkter Migrationshintergrund","43","0.778360673816548","0.664368022145301","0.892353325487795"
"nein","2013","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2013","Berlin","kein Migrationshintergrund","317","0.692896061702787","0.650369956131392","0.735422167274182"
"nein","2013","Berlin","direkter Migrationshintergrund","75","0.779503250821533","0.694323286133887","0.864683215509178"
"nein","2013","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2013","Brandenburg","kein Migrationshintergrund","353","0.699969554615585","0.659434610030603","0.740504499200568"
"nein","2013","Brandenburg","direkter Migrationshintergrund","44","0.811179641072474","0.712152236574432","0.910207045570515"
"nein","2013","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","219","0.748466566201187","0.699203207116471","0.797729925285902"
"nein","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2013","Sachsen","kein Migrationshintergrund","688","0.751703100342016","0.723907060722063","0.779499139961969"
"nein","2013","Sachsen","direkter Migrationshintergrund","34","0.76402668493922","0.634057057749169","0.89399631212927"
"nein","2013","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2013","Sachsen-Anhalt","kein Migrationshintergrund","390","0.762219560765288","0.725235268940295","0.799203852590281"
"nein","2013","Sachsen-Anhalt","direkter Migrationshintergrund","35","0.962381065104477","0.901884171488973","1.02287795871998"
"nein","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2013","Thueringen","kein Migrationshintergrund","401","0.715947454334213","0.677590797418486","0.75430411124994"
"nein","2013","Thueringen","direkter Migrationshintergrund","","","",""
"nein","2013","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2014","Schleswig-Holstein","kein Migrationshintergrund","116","0.259795727378859","0.216767501564557","0.302823953193162"
"ja","2014","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2014","Hamburg","kein Migrationshintergrund","35","0.197247160669127","0.133138967233775","0.261355354104479"
"ja","2014","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2014","Niedersachsen","kein Migrationshintergrund","325","0.311275667329968","0.283975692169242","0.338575642490694"
"ja","2014","Niedersachsen","direkter Migrationshintergrund","34","0.12717839978454","0.0886996220858741","0.165657177483205"
"ja","2014","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2014","Bremen","kein Migrationshintergrund","","","",""
"ja","2014","Bremen","direkter Migrationshintergrund","","","",""
"ja","2014","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2014","Nordrhein-Westfalen","kein Migrationshintergrund","638","0.297077836972926","0.277495884332231","0.316659789613622"
"ja","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","113","0.187159739383034","0.159787545422091","0.214531933343978"
"ja","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","59","0.246571225178529","0.199048991270224","0.294093459086833"
"ja","2014","Hessen","kein Migrationshintergrund","198","0.261441358735753","0.229716917252681","0.293165800218824"
"ja","2014","Hessen","direkter Migrationshintergrund","50","0.169195808356554","0.125436779393959","0.212954837319149"
"ja","2014","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","146","0.266730645755174","0.228645867023911","0.304815424486436"
"ja","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2014","Baden-Wuerttemberg","kein Migrationshintergrund","340","0.265083939688483","0.240741898491709","0.289425980885257"
"ja","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","73","0.194522944647542","0.159546348373818","0.229499540921267"
"ja","2014","Baden-Wuerttemberg","indirekter Migrationshintergrund","40","0.203170680483936","0.147684404622678","0.258656956345194"
"ja","2014","Bayern","kein Migrationshintergrund","522","0.261187578484119","0.241558997192537","0.280816159775702"
"ja","2014","Bayern","direkter Migrationshintergrund","80","0.160919368350851","0.130153879544959","0.191684857156742"
"ja","2014","Bayern","indirekter Migrationshintergrund","34","0.213022267568512","0.156698227884822","0.269346307252203"
"ja","2014","Saarland","kein Migrationshintergrund","","","",""
"ja","2014","Saarland","direkter Migrationshintergrund","","","",""
"ja","2014","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2014","Berlin","kein Migrationshintergrund","120","0.292588581564037","0.248443458787803","0.336733704340271"
"ja","2014","Berlin","direkter Migrationshintergrund","","","",""
"ja","2014","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2014","Brandenburg","kein Migrationshintergrund","120","0.27270374857224","0.231464540910489","0.313942956233991"
"ja","2014","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","63","0.212266429882452","0.163309854690549","0.261223005074354"
"ja","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2014","Sachsen","kein Migrationshintergrund","205","0.247468391140508","0.218233087912169","0.276703694368846"
"ja","2014","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2014","Sachsen-Anhalt","kein Migrationshintergrund","107","0.22901492837511","0.190277235239525","0.267752621510694"
"ja","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2014","Thueringen","kein Migrationshintergrund","120","0.270298109279809","0.231525318428226","0.309070900131392"
"ja","2014","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2014","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2014","Schleswig-Holstein","kein Migrationshintergrund","283","0.740204272621141","0.697176046806838","0.783232498435444"
"nein","2014","Schleswig-Holstein","direkter Migrationshintergrund","71","0.655199946850903","0.558599929248359","0.751799964453447"
"nein","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2014","Hamburg","kein Migrationshintergrund","113","0.802752839330873","0.738644645895521","0.866861032766225"
"nein","2014","Hamburg","direkter Migrationshintergrund","60","0.863448341821486","0.781835161157327","0.945061522485645"
"nein","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2014","Niedersachsen","kein Migrationshintergrund","780","0.688724332670032","0.661424357509307","0.716024307830758"
"nein","2014","Niedersachsen","direkter Migrationshintergrund","254","0.87282160021546","0.834342822516795","0.911300377914126"
"nein","2014","Niedersachsen","indirekter Migrationshintergrund","62","0.840256321998235","0.756782564118239","0.923730079878232"
"nein","2014","Bremen","kein Migrationshintergrund","47","0.535905682862783","0.417372228471326","0.65443913725424"
"nein","2014","Bremen","direkter Migrationshintergrund","","","",""
"nein","2014","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2014","Nordrhein-Westfalen","kein Migrationshintergrund","1454","0.702922163027074","0.683340210386378","0.722504115667769"
"nein","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","667","0.812840260616966","0.785468066656022","0.840212454577909"
"nein","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","257","0.753428774821471","0.705906540913167","0.800951008729776"
"nein","2014","Hessen","kein Migrationshintergrund","539","0.738558641264247","0.706834199781176","0.770283082747318"
"nein","2014","Hessen","direkter Migrationshintergrund","232","0.830804191643446","0.787045162680851","0.874563220606041"
"nein","2014","Hessen","indirekter Migrationshintergrund","80","0.732727684268105","0.648082602270133","0.817372766266077"
"nein","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","372","0.733269354244826","0.695184575513564","0.771354132976089"
"nein","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","175","0.920381140077071","0.882090792438535","0.958671487715607"
"nein","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","54","0.875121788577497","0.797120616421572","0.953122960733422"
"nein","2014","Baden-Wuerttemberg","kein Migrationshintergrund","923","0.734916060311517","0.710574019114743","0.759258101508291"
"nein","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","419","0.805477055352458","0.770500459078733","0.840453651626182"
"nein","2014","Baden-Wuerttemberg","indirekter Migrationshintergrund","162","0.796829319516064","0.741343043654806","0.852315595377322"
"nein","2014","Bayern","kein Migrationshintergrund","1402","0.738812421515881","0.719183840224298","0.758441002807463"
"nein","2014","Bayern","direkter Migrationshintergrund","468","0.839080631649149","0.808315142843257","0.869846120455041"
"nein","2014","Bayern","indirekter Migrationshintergrund","169","0.786977732431488","0.730653692747797","0.843301772115179"
"nein","2014","Saarland","kein Migrationshintergrund","59","0.758948304749088","0.665801754686162","0.852094854812014"
"nein","2014","Saarland","direkter Migrationshintergrund","34","0.775439901822976","0.646122055715218","0.904757747930735"
"nein","2014","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2014","Berlin","kein Migrationshintergrund","288","0.707411418435963","0.663266295659729","0.751556541212197"
"nein","2014","Berlin","direkter Migrationshintergrund","49","0.724727480753492","0.612641326884206","0.836813634622777"
"nein","2014","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2014","Brandenburg","kein Migrationshintergrund","328","0.72729625142776","0.686057043766009","0.768535459089511"
"nein","2014","Brandenburg","direkter Migrationshintergrund","37","0.806171429300051","0.693160158112506","0.919182700487595"
"nein","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","205","0.787733570117548","0.738776994925645","0.836690145309451"
"nein","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2014","Sachsen","kein Migrationshintergrund","632","0.752531608859492","0.723296305631154","0.78176691208783"
"nein","2014","Sachsen","direkter Migrationshintergrund","","","",""
"nein","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2014","Sachsen-Anhalt","kein Migrationshintergrund","345","0.77098507162489","0.732247378489306","0.809722764760475"
"nein","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2014","Thueringen","kein Migrationshintergrund","384","0.729701890720191","0.690929099868608","0.768474681571774"
"nein","2014","Thueringen","direkter Migrationshintergrund","","","",""
"nein","2014","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2015","Schleswig-Holstein","kein Migrationshintergrund","122","0.284102571158389","0.239627922430096","0.328577219886682"
"ja","2015","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2015","Hamburg","kein Migrationshintergrund","42","0.223365142982936","0.159029552298606","0.287700733667266"
"ja","2015","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2015","Niedersachsen","kein Migrationshintergrund","298","0.296118273468877","0.268582417488979","0.323654129448775"
"ja","2015","Niedersachsen","direkter Migrationshintergrund","43","0.16545913843433","0.126191204472654","0.204727072396005"
"ja","2015","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2015","Bremen","kein Migrationshintergrund","","","",""
"ja","2015","Bremen","direkter Migrationshintergrund","","","",""
"ja","2015","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2015","Nordrhein-Westfalen","kein Migrationshintergrund","648","0.327810029705573","0.307044401507391","0.348575657903755"
"ja","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","100","0.133292167786274","0.110307029330973","0.156277306241575"
"ja","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","48","0.224416863413113","0.17519755887494","0.273636167951287"
"ja","2015","Hessen","kein Migrationshintergrund","185","0.248209106117648","0.216116805110555","0.280301407124741"
"ja","2015","Hessen","direkter Migrationshintergrund","58","0.138161089262728","0.101801751470818","0.174520427054638"
"ja","2015","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","147","0.297335053307549","0.256229690426776","0.338440416188321"
"ja","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2015","Baden-Wuerttemberg","kein Migrationshintergrund","315","0.251406459069091","0.227191830811731","0.275621087326451"
"ja","2015","Baden-Wuerttemberg","direkter Migrationshintergrund","88","0.16117216778562","0.131013547001669","0.191330788569572"
"ja","2015","Baden-Wuerttemberg","indirekter Migrationshintergrund","35","0.173998790038312","0.121326159429649","0.226671420646974"
"ja","2015","Bayern","kein Migrationshintergrund","498","0.240383039916228","0.220916259974147","0.259849819858309"
"ja","2015","Bayern","direkter Migrationshintergrund","70","0.143837711645303","0.11761556138587","0.170059861904736"
"ja","2015","Bayern","indirekter Migrationshintergrund","35","0.218794039191904","0.158564530468176","0.279023547915631"
"ja","2015","Saarland","kein Migrationshintergrund","","","",""
"ja","2015","Saarland","direkter Migrationshintergrund","","","",""
"ja","2015","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2015","Berlin","kein Migrationshintergrund","109","0.264528548405998","0.220121933312277","0.30893516349972"
"ja","2015","Berlin","direkter Migrationshintergrund","","","",""
"ja","2015","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2015","Brandenburg","kein Migrationshintergrund","134","0.280177245557811","0.238498956927818","0.321855534187805"
"ja","2015","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","60","0.212628754655546","0.162893746898109","0.262363762412983"
"ja","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2015","Sachsen","kein Migrationshintergrund","189","0.217299571269171","0.188376141239144","0.246223001299197"
"ja","2015","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2015","Sachsen-Anhalt","kein Migrationshintergrund","97","0.196073497432557","0.157967118277765","0.23417987658735"
"ja","2015","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2015","Thueringen","kein Migrationshintergrund","110","0.287217337646091","0.246048084305598","0.328386590986584"
"ja","2015","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2015","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2015","Schleswig-Holstein","kein Migrationshintergrund","273","0.715897428841611","0.671422780113318","0.760372077569904"
"nein","2015","Schleswig-Holstein","direkter Migrationshintergrund","68","0.703190572659937","0.606069383002204","0.800311762317669"
"nein","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2015","Hamburg","kein Migrationshintergrund","119","0.776634857017064","0.712299266332733","0.840970447701394"
"nein","2015","Hamburg","direkter Migrationshintergrund","62","0.85617884699902","0.774555848183334","0.937801845814705"
"nein","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2015","Niedersachsen","kein Migrationshintergrund","758","0.703881726531123","0.676345870551225","0.731417582511021"
"nein","2015","Niedersachsen","direkter Migrationshintergrund","301","0.83454086156567","0.795272927603995","0.873808795527346"
"nein","2015","Niedersachsen","indirekter Migrationshintergrund","58","0.729426196016756","0.628883387809433","0.829969004224079"
"nein","2015","Bremen","kein Migrationshintergrund","39","0.591287101854651","0.460169926236925","0.722404277472376"
"nein","2015","Bremen","direkter Migrationshintergrund","33","0.862923677014564","0.754983480780615","0.970863873248513"
"nein","2015","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2015","Nordrhein-Westfalen","kein Migrationshintergrund","1315","0.672189970294427","0.651424342096245","0.692955598492609"
"nein","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","740","0.866707832213726","0.843722693758425","0.889692970669027"
"nein","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","228","0.775583136586887","0.726363832048713","0.82480244112506"
"nein","2015","Hessen","kein Migrationshintergrund","511","0.751790893882352","0.719698592875259","0.783883194889445"
"nein","2015","Hessen","direkter Migrationshintergrund","288","0.861838910737272","0.825479572945362","0.898198248529183"
"nein","2015","Hessen","indirekter Migrationshintergrund","70","0.78895660405139","0.705118811257948","0.872794396844832"
"nein","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","328","0.702664946692451","0.661559583811679","0.743770309573224"
"nein","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","211","0.829097697293671","0.780660287591371","0.877535106995971"
"nein","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","52","0.765711722957514","0.662744419353112","0.868679026561916"
"nein","2015","Baden-Wuerttemberg","kein Migrationshintergrund","918","0.748593540930909","0.724378912673549","0.772808169188269"
"nein","2015","Baden-Wuerttemberg","direkter Migrationshintergrund","483","0.83882783221438","0.808669211430428","0.868986452998331"
"nein","2015","Baden-Wuerttemberg","indirekter Migrationshintergrund","164","0.826001209961688","0.773328579353026","0.878673840570351"
"nein","2015","Bayern","kein Migrationshintergrund","1353","0.759616960083772","0.740150180141691","0.779083740025853"
"nein","2015","Bayern","direkter Migrationshintergrund","618","0.856162288354697","0.829940138095264","0.88238443861413"
"nein","2015","Bayern","indirekter Migrationshintergrund","146","0.781205960808096","0.720976452084369","0.841435469531824"
"nein","2015","Saarland","kein Migrationshintergrund","53","0.72086658374947","0.622570444628014","0.819162722870926"
"nein","2015","Saarland","direkter Migrationshintergrund","37","0.776057659342953","0.651454525681056","0.900660793004849"
"nein","2015","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2015","Berlin","kein Migrationshintergrund","270","0.735471451594002","0.69106483650028","0.779878066687723"
"nein","2015","Berlin","direkter Migrationshintergrund","87","0.895300752893076","0.834372534639124","0.956228971147027"
"nein","2015","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2015","Brandenburg","kein Migrationshintergrund","312","0.719822754442189","0.678144465812195","0.761501043072182"
"nein","2015","Brandenburg","direkter Migrationshintergrund","37","0.796448363590939","0.680093300390362","0.912803426791515"
"nein","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","200","0.787371245344454","0.737636237587016","0.837106253101891"
"nein","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2015","Sachsen","kein Migrationshintergrund","592","0.782700428730829","0.753776998700803","0.811623858760856"
"nein","2015","Sachsen","direkter Migrationshintergrund","33","0.782836427435338","0.65506107211236","0.910611782758316"
"nein","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2015","Sachsen-Anhalt","kein Migrationshintergrund","320","0.803926502567443","0.76582012341265","0.842032881722235"
"nein","2015","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2015","Thueringen","kein Migrationshintergrund","354","0.712782662353909","0.671613409013416","0.753951915694402"
"nein","2015","Thueringen","direkter Migrationshintergrund","49","0.737303511593524","0.625005421501027","0.849601601686022"
"nein","2015","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2016","Schleswig-Holstein","kein Migrationshintergrund","115","0.289215973221036","0.242509855130725","0.335922091311346"
"ja","2016","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2016","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2016","Hamburg","kein Migrationshintergrund","38","0.238367429467098","0.170407044872085","0.30632781406211"
"ja","2016","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2016","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2016","Niedersachsen","kein Migrationshintergrund","295","0.294110588572528","0.265884238980291","0.322336938164765"
"ja","2016","Niedersachsen","direkter Migrationshintergrund","38","0.112064211215459","0.0787297746046717","0.145398647826247"
"ja","2016","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2016","Bremen","kein Migrationshintergrund","","","",""
"ja","2016","Bremen","direkter Migrationshintergrund","","","",""
"ja","2016","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2016","Nordrhein-Westfalen","kein Migrationshintergrund","575","0.30853854085201","0.287491021057623","0.329586060646397"
"ja","2016","Nordrhein-Westfalen","direkter Migrationshintergrund","127","0.138683360722458","0.115184804669701","0.162181916775214"
"ja","2016","Nordrhein-Westfalen","indirekter Migrationshintergrund","56","0.243205801859866","0.193828772905694","0.292582830814038"
"ja","2016","Hessen","kein Migrationshintergrund","178","0.252479717529183","0.218447859354339","0.286511575704026"
"ja","2016","Hessen","direkter Migrationshintergrund","57","0.208885940164307","0.162259654368526","0.255512225960089"
"ja","2016","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2016","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","128","0.250847839727205","0.210927963069689","0.290767716384722"
"ja","2016","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2016","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2016","Baden-Wuerttemberg","kein Migrationshintergrund","323","0.273448986351437","0.247732217458961","0.299165755243914"
"ja","2016","Baden-Wuerttemberg","direkter Migrationshintergrund","83","0.187235522603683","0.154241335806303","0.220229709401064"
"ja","2016","Baden-Wuerttemberg","indirekter Migrationshintergrund","33","0.198197771371202","0.138622383235209","0.257773159507195"
