year,bula_h,migback,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Brandenburg,No migration background,No,0.76614,952,1091,0.74101,0.79127
2011,Mecklenburg-Western Pomerania,No migration background,Yes,0.10161,108,640,0.07818,0.12504
2011,Mecklenburg-Western Pomerania,No migration background,No,0.77133,532,640,0.73877,0.80390
2011,Saxony,No migration background,Yes,0.07285,180,1773,0.06074,0.08495
2011,Saxony,No migration background,No,0.78739,1593,1773,0.76834,0.80644
2011,Saxony-Anhalt,No migration background,Yes,0.08997,149,1063,0.07276,0.10718
2011,Saxony-Anhalt,No migration background,No,0.77708,914,1063,0.75205,0.80211
2011,Thuringa,No migration background,Yes,0.10410,119,1070,0.08579,0.12240
2011,Thuringa,No migration background,No,0.77424,951,1070,0.74918,0.79930
2012,Schleswig-Holstein,No migration background,Yes,0.04057,54,856,0.02735,0.05380
2012,Schleswig-Holstein,No migration background,No,0.81696,802,856,0.79104,0.84288
2012,Schleswig-Holstein,Direct migration background,No,0.91103,91,91,0.85221,0.96985
2012,Hamburg,No migration background,No,0.87126,350,350,0.83612,0.90639
2012,Hamburg,Direct migration background,No,0.89513,44,44,0.80355,0.98670
2012,Lower Saxony,No migration background,Yes,0.04125,138,2225,0.03298,0.04951
2012,Lower Saxony,No migration background,No,0.81472,2087,2225,0.79857,0.83086
2012,Lower Saxony,Direct migration background,Yes,0.11463,37,270,0.07656,0.15271
2012,Lower Saxony,Direct migration background,No,0.86037,233,270,0.81895,0.90179
2012,Lower Saxony,Indirect migration background,No,0.28304,66,66,0.17353,0.39256
2012,Bremen,No migration background,No,0.82989,139,139,0.76720,0.89258
2012,North Rhine-Westphalia,No migration background,Yes,0.03749,241,4267,0.03179,0.04319
2012,North Rhine-Westphalia,No migration background,No,0.81538,4026,4267,0.80374,0.82703
2012,North Rhine-Westphalia,Direct migration background,Yes,0.10493,99,935,0.08527,0.12458
2012,North Rhine-Westphalia,Direct migration background,No,0.86756,836,935,0.84582,0.88929
2012,North Rhine-Westphalia,Indirect migration background,Yes,0.04289,31,333,0.02110,0.06469
2012,North Rhine-Westphalia,Indirect migration background,No,0.40593,302,333,0.35311,0.45876
2012,Hesse,No migration background,Yes,0.03058,60,1481,0.02181,0.03935
2012,Hesse,No migration background,No,0.80984,1421,1481,0.78985,0.82983
2012,Hesse,Direct migration background,No,0.88074,281,281,0.84278,0.91870
2012,Hesse,Indirect migration background,No,0.38613,112,112,0.29556,0.47671
2012,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03454,61,1286,0.02455,0.04452
2012,"Rhineland-Palatinate, Saarland",No migration background,No,0.81008,1225,1286,0.78863,0.83152
2012,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.89337,174,174,0.84737,0.93936
2012,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.52688,78,78,0.41537,0.63840
2012,Baden-Wuerttemberg,No migration background,Yes,0.02519,79,2589,0.01915,0.03122
2012,Baden-Wuerttemberg,No migration background,No,0.82477,2510,2589,0.81013,0.83942
2012,Baden-Wuerttemberg,Direct migration background,No,0.93365,494,494,0.91168,0.95562
2012,Baden-Wuerttemberg,Indirect migration background,No,0.45270,210,210,0.38521,0.52018
2012,Bavaria,No migration background,Yes,0.02616,123,3614,0.02096,0.03137
2012,Bavaria,No migration background,No,0.83182,3491,3614,0.81963,0.84402
2012,Bavaria,Direct migration background,Yes,0.05841,35,528,0.03838,0.07843
2012,Bavaria,Direct migration background,No,0.90897,493,528,0.88441,0.93353
2012,Bavaria,Indirect migration background,No,0.47877,199,199,0.40918,0.54835
2012,Berlin,No migration background,Yes,0.06337,80,913,0.04756,0.07918
2012,Berlin,No migration background,No,0.81690,833,913,0.79180,0.84200
2012,Berlin,Direct migration background,No,0.71454,68,68,0.60640,0.82269
2012,Berlin,Indirect migration background,No,0.31689,31,31,0.15040,0.48339
2012,Brandenburg,No migration background,Yes,0.11117,140,1054,0.09218,0.13016
2012,Brandenburg,No migration background,No,0.76006,914,1054,0.73426,0.78585
2012,Mecklenburg-Western Pomerania,No migration background,Yes,0.10900,87,615,0.08435,0.13365
2012,Mecklenburg-Western Pomerania,No migration background,No,0.75739,528,615,0.72348,0.79130
2012,Saxony,No migration background,Yes,0.06934,187,1777,0.05753,0.08116
2012,Saxony,No migration background,No,0.79317,1590,1777,0.77433,0.81201
2012,Saxony,Direct migration background,No,0.72499,39,39,0.58302,0.86696
2012,Saxony-Anhalt,No migration background,Yes,0.11224,134,1000,0.09266,0.13181
2012,Saxony-Anhalt,No migration background,No,0.75798,866,1000,0.73142,0.78454
2012,Thuringa,No migration background,Yes,0.09947,108,1043,0.08130,0.11765
2012,Thuringa,No migration background,No,0.76921,935,1043,0.74363,0.79479
2013,Schleswig-Holstein,No migration background,Yes,0.05314,58,805,0.03764,0.06865
2013,Schleswig-Holstein,No migration background,No,0.80286,747,805,0.77536,0.83036
2013,Schleswig-Holstein,Direct migration background,Yes,0.08937,41,219,0.05150,0.12724
2013,Schleswig-Holstein,Direct migration background,No,0.86804,178,219,0.82311,0.91296
2013,Schleswig-Holstein,Indirect migration background,No,0.37879,44,44,0.23379,0.52378
2013,Hamburg,No migration background,No,0.90496,335,335,0.87351,0.93641
2013,Hamburg,Direct migration background,Yes,0.18958,32,173,0.13100,0.24816
2013,Hamburg,Direct migration background,No,0.77939,141,173,0.71742,0.84136
2013,Hamburg,Indirect migration background,No,0.46317,45,45,0.31583,0.61051
2013,Lower Saxony,No migration background,Yes,0.04340,143,2175,0.03484,0.05197
2013,Lower Saxony,No migration background,No,0.81351,2032,2175,0.79714,0.82989
2013,Lower Saxony,Direct migration background,Yes,0.11293,95,595,0.08747,0.13838
2013,Lower Saxony,Direct migration background,No,0.85558,500,595,0.82731,0.88385
2013,Lower Saxony,Indirect migration background,No,0.37430,107,107,0.28218,0.46643
2013,Bremen,No migration background,No,0.82150,130,130,0.75542,0.88758
2013,Bremen,Direct migration background,No,0.70916,58,58,0.59126,0.82706
2013,North Rhine-Westphalia,No migration background,Yes,0.04070,225,4086,0.03464,0.04676
2013,North Rhine-Westphalia,No migration background,No,0.81375,3861,4086,0.80181,0.82569
2013,North Rhine-Westphalia,Direct migration background,Yes,0.12330,247,1729,0.10780,0.13880
2013,North Rhine-Westphalia,Direct migration background,No,0.84497,1482,1729,0.82791,0.86204
2013,North Rhine-Westphalia,Indirect migration background,Yes,0.05959,66,607,0.04074,0.07843
2013,North Rhine-Westphalia,Indirect migration background,No,0.40370,541,607,0.36464,0.44277
2013,Hesse,No migration background,Yes,0.03317,64,1392,0.02376,0.04258
2013,Hesse,No migration background,No,0.81730,1328,1392,0.79699,0.83761
2013,Hesse,Direct migration background,Yes,0.08874,72,611,0.06617,0.11131
2013,Hesse,Direct migration background,No,0.88052,539,611,0.85478,0.90626
2013,Hesse,Indirect migration background,No,0.40510,180,180,0.33318,0.47702
2013,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.02701,57,1207,0.01786,0.03616
2013,"Rhineland-Palatinate, Saarland",No migration background,No,0.82045,1150,1207,0.79878,0.84211
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.06568,43,443,0.04259,0.08878
2013,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.90193,400,443,0.87420,0.92965
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.48501,112,112,0.39204,0.57799
2013,Baden-Wuerttemberg,No migration background,Yes,0.02073,64,2407,0.01503,0.02642
2013,Baden-Wuerttemberg,No migration background,No,0.83133,2343,2407,0.81636,0.84629
2013,Baden-Wuerttemberg,Direct migration background,Yes,0.05387,86,997,0.03985,0.06789
2013,Baden-Wuerttemberg,Direct migration background,No,0.91575,911,997,0.89850,0.93300
2013,Baden-Wuerttemberg,Indirect migration background,No,0.46739,352,352,0.41520,0.51959
2013,Bavaria,No migration background,Yes,0.02419,108,3436,0.01905,0.02932
2013,Bavaria,No migration background,No,0.83328,3328,3436,0.82081,0.84574
2013,Bavaria,Direct migration background,Yes,0.07695,117,1093,0.06114,0.09275
2013,Bavaria,Direct migration background,No,0.89092,976,1093,0.87243,0.90941
2013,Bavaria,Indirect migration background,No,0.48488,312,312,0.42933,0.54042
2013,Berlin,No migration background,Yes,0.07516,83,885,0.05778,0.09254
2013,Berlin,No migration background,No,0.80800,802,885,0.78204,0.83397
2013,Berlin,Direct migration background,Yes,0.23507,50,215,0.17826,0.29188
2013,Berlin,Direct migration background,No,0.71069,165,215,0.64993,0.77144
2013,Berlin,Indirect migration background,No,0.33059,51,51,0.20019,0.46098
2013,Brandenburg,No migration background,Yes,0.09993,117,981,0.08116,0.11871
2013,Brandenburg,No migration background,No,0.76631,864,981,0.73981,0.79280
2013,Brandenburg,Direct migration background,Yes,0.30518,37,131,0.22602,0.38434
2013,Brandenburg,Direct migration background,No,0.64154,94,131,0.55910,0.72397
2013,Mecklenburg-Western Pomerania,No migration background,Yes,0.08000,69,567,0.05765,0.10235
2013,Mecklenburg-Western Pomerania,No migration background,No,0.78086,498,567,0.74678,0.81494
2013,Saxony,No migration background,Yes,0.06355,152,1663,0.05182,0.07527
2013,Saxony,No migration background,No,0.80313,1511,1663,0.78402,0.82225
2013,Saxony,Direct migration background,No,0.67046,72,72,0.56112,0.77980
2013,Saxony-Anhalt,No migration background,Yes,0.10361,129,951,0.08423,0.12299
2013,Saxony-Anhalt,No migration background,No,0.77894,822,951,0.75255,0.80533
2013,Saxony-Anhalt,Direct migration background,Yes,0.22741,34,101,0.14525,0.30956
2013,Saxony-Anhalt,Direct migration background,No,0.74471,67,101,0.65925,0.83017
2013,Thuringa,No migration background,Yes,0.08558,98,976,0.06802,0.10314
2013,Thuringa,No migration background,No,0.78699,878,976,0.76129,0.81269
2013,Thuringa,Direct migration background,No,0.86190,45,45,0.75995,0.96384
2014,Schleswig-Holstein,No migration background,Yes,0.03526,39,692,0.02151,0.04902
2014,Schleswig-Holstein,No migration background,No,0.82970,653,692,0.80167,0.85773
2014,Schleswig-Holstein,Direct migration background,No,0.89089,156,156,0.84181,0.93997
2014,Schleswig-Holstein,Indirect migration background,No,0.41190,42,42,0.26124,0.56255
2014,Hamburg,No migration background,No,0.88705,287,287,0.85037,0.92374
2014,Hamburg,Direct migration background,No,0.80072,101,101,0.72242,0.87901
2014,Hamburg,Indirect migration background,No,0.47466,35,35,0.30681,0.64252
2014,Lower Saxony,No migration background,Yes,0.03633,109,1998,0.02812,0.04454
2014,Lower Saxony,No migration background,No,0.82586,1889,1998,0.80922,0.84249
2014,Lower Saxony,Direct migration background,Yes,0.10449,83,497,0.07757,0.13141
2014,Lower Saxony,Direct migration background,No,0.87133,414,497,0.84186,0.90080
2014,Lower Saxony,Indirect migration background,No,0.31307,98,98,0.22078,0.40536
2014,Bremen,No migration background,No,0.86314,120,120,0.80139,0.92489
2014,Bremen,Direct migration background,No,0.76072,54,54,0.64586,0.87559
2014,North Rhine-Westphalia,No migration background,Yes,0.03684,190,3746,0.03080,0.04287
2014,North Rhine-Westphalia,No migration background,No,0.82086,3556,3746,0.80858,0.83314
2014,North Rhine-Westphalia,Direct migration background,Yes,0.11952,184,1396,0.10250,0.13655
2014,North Rhine-Westphalia,Direct migration background,No,0.83973,1212,1396,0.82048,0.85898
2014,North Rhine-Westphalia,Indirect migration background,Yes,0.05794,58,497,0.03738,0.07850
2014,North Rhine-Westphalia,Indirect migration background,No,0.43203,439,497,0.38843,0.47562
2014,Hesse,No migration background,Yes,0.03551,44,1253,0.02526,0.04576
2014,Hesse,No migration background,No,0.82173,1209,1253,0.80053,0.84293
2014,Hesse,Direct migration background,Yes,0.09222,50,472,0.06609,0.11835
2014,Hesse,Direct migration background,No,0.88713,422,472,0.85855,0.91571
2014,Hesse,Indirect migration background,No,0.46788,152,152,0.38829,0.54747
2014,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03632,60,1086,0.02518,0.04745
2014,"Rhineland-Palatinate, Saarland",No migration background,No,0.81472,1026,1086,0.79160,0.83784
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.09786,42,382,0.06802,0.12769
2014,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.86539,340,382,0.83111,0.89966
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.52829,108,108,0.43370,0.62288
2014,Baden-Wuerttemberg,No migration background,Yes,0.02142,56,2152,0.01530,0.02754
2014,Baden-Wuerttemberg,No migration background,No,0.83380,2096,2152,0.81807,0.84953
2014,Baden-Wuerttemberg,Direct migration background,Yes,0.03936,60,769,0.02561,0.05312
2014,Baden-Wuerttemberg,Direct migration background,No,0.92539,709,769,0.90681,0.94398
2014,Baden-Wuerttemberg,Indirect migration background,No,0.48031,275,275,0.42115,0.53947
2014,Bavaria,No migration background,Yes,0.02241,91,3199,0.01728,0.02754
2014,Bavaria,No migration background,No,0.83722,3108,3199,0.82443,0.85002
2014,Bavaria,Direct migration background,Yes,0.08203,85,926,0.06435,0.09972
2014,Bavaria,Direct migration background,No,0.87949,841,926,0.85851,0.90047
2014,Bavaria,Indirect migration background,No,0.46464,262,262,0.40414,0.52515
2014,Berlin,No migration background,Yes,0.07231,72,794,0.05429,0.09034
2014,Berlin,No migration background,No,0.81105,722,794,0.78381,0.83830
2014,Berlin,Direct migration background,No,0.81444,122,122,0.74517,0.88371
2014,Berlin,Indirect migration background,No,0.38043,50,50,0.24449,0.51636
2014,Brandenburg,No migration background,Yes,0.11391,103,909,0.09324,0.13457
2014,Brandenburg,No migration background,No,0.75169,806,909,0.72359,0.77979
2014,Brandenburg,Direct migration background,No,0.70299,81,81,0.60286,0.80312
2014,Mecklenburg-Western Pomerania,No migration background,Yes,0.08905,65,528,0.06473,0.11336
2014,Mecklenburg-Western Pomerania,No migration background,No,0.76776,463,528,0.73170,0.80381
2014,Saxony,No migration background,Yes,0.06654,121,1509,0.05396,0.07912
2014,Saxony,No migration background,No,0.79660,1388,1509,0.77629,0.81692
2014,Saxony,Direct migration background,No,0.77002,61,61,0.66354,0.87650
2014,Saxony-Anhalt,No migration background,Yes,0.12454,123,875,0.10265,0.14643
2014,Saxony-Anhalt,No migration background,No,0.74892,752,875,0.72017,0.77767
2014,Saxony-Anhalt,Direct migration background,No,0.67897,47,47,0.54405,0.81389
2014,Thuringa,No migration background,Yes,0.06715,74,930,0.05106,0.08324
2014,Thuringa,No migration background,No,0.77065,856,930,0.74362,0.79769
2014,Thuringa,Direct migration background,No,0.80916,40,40,0.68583,0.93249
2015,Schleswig-Holstein,No migration background,Yes,0.03512,41,683,0.02131,0.04894
2015,Schleswig-Holstein,No migration background,No,0.82516,642,683,0.79666,0.85367
2015,Schleswig-Holstein,Direct migration background,Yes,0.10249,31,174,0.05730,0.14769
2015,Schleswig-Holstein,Direct migration background,No,0.85637,143,174,0.80410,0.90863
2015,Schleswig-Holstein,Indirect migration background,No,0.41143,38,38,0.25287,0.56999
2015,Hamburg,No migration background,No,0.88459,299,299,0.84831,0.92087
2015,Hamburg,Direct migration background,No,0.76839,111,111,0.68955,0.84722
2015,Lower Saxony,No migration background,Yes,0.02898,99,1889,0.02142,0.03655
2015,Lower Saxony,No migration background,No,0.83935,1790,1889,0.82278,0.85591
2015,Lower Saxony,Direct migration background,Yes,0.11624,95,619,0.09097,0.14151
2015,Lower Saxony,Direct migration background,No,0.85700,524,619,0.82940,0.88460
2015,Lower Saxony,Indirect migration background,No,0.26672,94,94,0.17684,0.35661
2015,Bremen,No migration background,No,0.82828,95,95,0.75204,0.90453
2015,Bremen,Direct migration background,No,0.85553,55,55,0.76176,0.94930
2015,North Rhine-Westphalia,No migration background,Yes,0.03908,173,3541,0.03270,0.04547
2015,North Rhine-Westphalia,No migration background,No,0.81979,3368,3541,0.80713,0.83245
2015,North Rhine-Westphalia,Direct migration background,Yes,0.13658,259,1563,0.11955,0.15361
2015,North Rhine-Westphalia,Direct migration background,No,0.82147,1304,1563,0.80247,0.84046
2015,North Rhine-Westphalia,Indirect migration background,Yes,0.07456,57,466,0.05068,0.09844
2015,North Rhine-Westphalia,Indirect migration background,No,0.43204,409,466,0.38702,0.47707
2015,Hesse,No migration background,Yes,0.03270,43,1193,0.02260,0.04279
2015,Hesse,No migration background,No,0.82059,1150,1193,0.79881,0.84238
2015,Hesse,Direct migration background,Yes,0.12695,67,545,0.09897,0.15493
2015,Hesse,Direct migration background,No,0.83938,478,545,0.80853,0.87024
2015,Hesse,Indirect migration background,No,0.39911,132,132,0.31525,0.48297
2015,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03248,56,1050,0.02175,0.04320
2015,"Rhineland-Palatinate, Saarland",No migration background,No,0.83189,994,1050,0.80926,0.85452
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.07656,57,448,0.05191,0.10121
2015,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.88423,391,448,0.85457,0.91389
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.53224,101,101,0.43444,0.63003
2015,Baden-Wuerttemberg,No migration background,Yes,0.02259,46,2052,0.01616,0.02902
2015,Baden-Wuerttemberg,No migration background,No,0.84342,2006,2052,0.82769,0.85915
2015,Baden-Wuerttemberg,Direct migration background,Yes,0.06024,74,865,0.04438,0.07611
2015,Baden-Wuerttemberg,Direct migration background,No,0.90407,791,865,0.88443,0.92371
2015,Baden-Wuerttemberg,Indirect migration background,No,0.51076,276,276,0.45168,0.56984
2015,Bavaria,No migration background,Yes,0.02250,78,3046,0.01723,0.02777
2015,Bavaria,No migration background,No,0.83381,2968,3046,0.82058,0.84703
2015,Bavaria,Direct migration background,Yes,0.05869,92,1069,0.04459,0.07279
2015,Bavaria,Direct migration background,No,0.90645,977,1069,0.88899,0.92392
2015,Bavaria,Indirect migration background,No,0.48197,250,250,0.41990,0.54403
2015,Berlin,No migration background,Yes,0.08141,67,752,0.06185,0.10097
2015,Berlin,No migration background,No,0.80467,685,752,0.77632,0.83303
2015,Berlin,Direct migration background,Yes,0.18275,35,194,0.12823,0.23728
2015,Berlin,Direct migration background,No,0.76293,159,194,0.70293,0.82293
2015,Berlin,Indirect migration background,No,0.35561,40,40,0.20537,0.50585
2015,Brandenburg,No migration background,Yes,0.08182,80,879,0.06369,0.09996
2015,Brandenburg,No migration background,No,0.77358,799,879,0.74589,0.80126
2015,Brandenburg,Direct migration background,No,0.69739,89,89,0.60141,0.79337
2015,Mecklenburg-Western Pomerania,No migration background,Yes,0.09380,67,527,0.06889,0.11872
2015,Mecklenburg-Western Pomerania,No migration background,No,0.75840,460,527,0.72181,0.79498
2015,Saxony,No migration background,Yes,0.05897,115,1417,0.04670,0.07124
2015,Saxony,No migration background,No,0.79841,1302,1417,0.77751,0.81930
2015,Saxony,Direct migration background,No,0.75700,64,64,0.65109,0.86291
2015,Saxony-Anhalt,No migration background,Yes,0.11321,101,819,0.09149,0.13492
2015,Saxony-Anhalt,No migration background,No,0.75736,718,819,0.72798,0.78674
2015,Saxony-Anhalt,Direct migration background,No,0.85493,46,46,0.75203,0.95782
2015,Thuringa,No migration background,Yes,0.07893,68,869,0.06099,0.09686
2015,Thuringa,No migration background,No,0.77448,801,869,0.74668,0.80229
2015,Thuringa,Direct migration background,No,0.84462,75,75,0.76208,0.92716
2016,Schleswig-Holstein,No migration background,Yes,0.04275,42,630,0.02694,0.05856
2016,Schleswig-Holstein,No migration background,No,0.81298,588,630,0.78250,0.84345
2016,Schleswig-Holstein,Direct migration background,No,0.81620,131,131,0.74962,0.88278
2016,Schleswig-Holstein,Indirect migration background,No,0.40503,32,32,0.23222,0.57784
2016,Hamburg,No migration background,No,0.87289,279,279,0.83374,0.91205
2016,Hamburg,Direct migration background,No,0.80101,98,98,0.72156,0.88046
2016,Hamburg,Indirect migration background,No,0.50780,34,34,0.33723,0.67838
2016,Lower Saxony,No migration background,Yes,0.03118,82,1775,0.02309,0.03927
2016,Lower Saxony,No migration background,No,0.84075,1693,1775,0.82372,0.85777
2016,Lower Saxony,Direct migration background,Yes,0.11037,83,506,0.08304,0.13770
2016,Lower Saxony,Direct migration background,No,0.80811,423,506,0.77376,0.84245
2016,Lower Saxony,Indirect migration background,No,0.30504,89,89,0.20884,0.40124
2016,Bremen,No migration background,No,0.85432,98,98,0.78412,0.92453
2016,Bremen,Direct migration background,No,0.72185,47,47,0.59236,0.85134
2016,North Rhine-Westphalia,No migration background,Yes,0.03194,133,3304,0.02594,0.03794
2016,North Rhine-Westphalia,No migration background,No,0.82468,3171,3304,0.81172,0.83765
2016,North Rhine-Westphalia,Direct migration background,Yes,0.12093,200,1331,0.10341,0.13845
2016,North Rhine-Westphalia,Direct migration background,No,0.80878,1131,1331,0.78765,0.82992
2016,North Rhine-Westphalia,Indirect migration background,Yes,0.04395,44,434,0.02464,0.06326
2016,North Rhine-Westphalia,Indirect migration background,No,0.48504,390,434,0.43797,0.53212
2016,Hesse,No migration background,Yes,0.03837,43,1083,0.02692,0.04982
2016,Hesse,No migration background,No,0.81683,1040,1083,0.79378,0.83988
2016,Hesse,Direct migration background,Yes,0.09877,48,414,0.06999,0.12754
2016,Hesse,Direct migration background,No,0.84156,366,414,0.80634,0.87678
2016,Hesse,Indirect migration background,No,0.41207,111,111,0.32009,0.50405
2016,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03105,42,981,0.02019,0.04191
2016,"Rhineland-Palatinate, Saarland",No migration background,No,0.81962,939,981,0.79555,0.84369
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.07759,45,398,0.05127,0.10391
2016,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.83930,353,398,0.80318,0.87543
2016,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.53901,102,102,0.44179,0.63623
2016,Baden-Wuerttemberg,No migration background,Yes,0.01731,39,1884,0.01142,0.02320
2016,Baden-Wuerttemberg,No migration background,No,0.83806,1845,1884,0.82142,0.85470
2016,Baden-Wuerttemberg,Direct migration background,Yes,0.07073,62,710,0.05185,0.08960
2016,Baden-Wuerttemberg,Direct migration background,No,0.86492,648,710,0.83976,0.89008
2016,Baden-Wuerttemberg,Indirect migration background,No,0.49292,236,236,0.42900,0.55684
2016,Bavaria,No migration background,Yes,0.02372,70,2777,0.01806,0.02938
2016,Bavaria,No migration background,No,0.83468,2707,2777,0.82087,0.84850
2016,Bavaria,Direct migration background,Yes,0.07126,79,874,0.05420,0.08833
2016,Bavaria,Direct migration background,No,0.87187,795,874,0.84970,0.89404
2016,Bavaria,Indirect migration background,No,0.50644,234,234,0.44225,0.57064
2016,Berlin,No migration background,Yes,0.07358,49,704,0.05428,0.09288
2016,Berlin,No migration background,No,0.79921,655,704,0.76959,0.82882
2016,Berlin,Direct migration background,No,0.79857,137,137,0.73116,0.86597
2016,Berlin,Indirect migration background,No,0.38026,39,39,0.22591,0.53462
2016,Brandenburg,No migration background,Yes,0.07859,71,820,0.06016,0.09702
2016,Brandenburg,No migration background,No,0.77932,749,820,0.75092,0.80772
2016,Brandenburg,Direct migration background,No,0.59626,73,73,0.48292,0.70959
2016,Mecklenburg-Western Pomerania,No migration background,Yes,0.09617,56,488,0.06999,0.12236
2016,Mecklenburg-Western Pomerania,No migration background,No,0.74068,432,488,0.70176,0.77961
2016,Saxony,No migration background,Yes,0.06135,98,1348,0.04853,0.07416
2016,Saxony,No migration background,No,0.79774,1250,1348,0.77629,0.81919
2016,Saxony,Direct migration background,No,0.76485,55,55,0.65174,0.87797
2016,Saxony-Anhalt,No migration background,Yes,0.10742,83,762,0.08542,0.12943
2016,Saxony-Anhalt,No migration background,No,0.74727,679,762,0.71639,0.77815
2016,Saxony-Anhalt,Direct migration background,No,0.58863,36,36,0.42560,0.75166
2016,Thuringa,No migration background,Yes,0.07621,55,814,0.05797,0.09444
2016,Thuringa,No migration background,No,0.78505,759,814,0.75681,0.81329
2016,Thuringa,Direct migration background,No,0.73565,63,63,0.62587,0.84542
2017,Schleswig-Holstein,No migration background,Yes,0.03586,42,755,0.02259,0.04913
2017,Schleswig-Holstein,No migration background,No,0.81246,713,755,0.78460,0.84032
2017,Schleswig-Holstein,Direct migration background,Yes,0.14956,108,292,0.10858,0.19053
2017,Schleswig-Holstein,Direct migration background,No,0.76666,184,292,0.71806,0.81525
2017,Schleswig-Holstein,Indirect migration background,No,0.39734,37,37,0.23748,0.55719
2017,Hamburg,No migration background,No,0.84799,309,309,0.80790,0.88809
2017,Hamburg,Direct migration background,No,0.71022,99,99,0.62040,0.80004
2017,Hamburg,Indirect migration background,No,0.42469,37,37,0.26322,0.58616
2017,Lower Saxony,No migration background,Yes,0.03150,101,2095,0.02402,0.03898
2017,Lower Saxony,No migration background,No,0.83383,1994,2095,0.81789,0.84978
2017,Lower Saxony,Direct migration background,Yes,0.12484,192,683,0.10003,0.14965
2017,Lower Saxony,Direct migration background,No,0.77652,491,683,0.74526,0.80779
2017,Lower Saxony,Indirect migration background,No,0.32749,117,117,0.24209,0.41289
2017,Bremen,No migration background,No,0.87057,130,130,0.81265,0.92850
2017,Bremen,Direct migration background,No,0.66282,68,68,0.54962,0.77602
2017,North Rhine-Westphalia,No migration background,Yes,0.03112,140,3772,0.02558,0.03667
2017,North Rhine-Westphalia,No migration background,No,0.83365,3632,3772,0.82176,0.84554
2017,North Rhine-Westphalia,Direct migration background,Yes,0.13236,440,1671,0.11610,0.14861
2017,North Rhine-Westphalia,Direct migration background,No,0.79182,1231,1671,0.77234,0.81129
2017,North Rhine-Westphalia,Indirect migration background,Yes,0.04350,45,489,0.02541,0.06160
2017,North Rhine-Westphalia,Indirect migration background,No,0.49910,444,489,0.45474,0.54346
2017,Hesse,No migration background,Yes,0.03592,49,1246,0.02558,0.04626
2017,Hesse,No migration background,No,0.81995,1197,1246,0.79861,0.84129
2017,Hesse,Direct migration background,Yes,0.16704,167,613,0.13749,0.19659
2017,Hesse,Direct migration background,No,0.77445,446,613,0.74133,0.80756
2017,Hesse,Indirect migration background,No,0.44803,129,129,0.36188,0.53418
2017,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.02142,33,1044,0.01263,0.03021
2017,"Rhineland-Palatinate, Saarland",No migration background,No,0.83552,1011,1044,0.81302,0.85802
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.08158,54,516,0.05794,0.10522
2017,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.84447,462,516,0.81316,0.87577
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.44050,94,94,0.33960,0.54140
2017,Baden-Wuerttemberg,No migration background,Yes,0.01711,37,2093,0.01155,0.02267
2017,Baden-Wuerttemberg,No migration background,No,0.83634,2056,2093,0.82048,0.85219
2017,Baden-Wuerttemberg,Direct migration background,Yes,0.06937,196,951,0.05321,0.08553
2017,Baden-Wuerttemberg,Direct migration background,No,0.88135,755,951,0.86079,0.90192
2017,Baden-Wuerttemberg,Indirect migration background,No,0.50618,261,261,0.44541,0.56695
2017,Bavaria,No migration background,Yes,0.01645,59,3115,0.01198,0.02091
2017,Bavaria,No migration background,No,0.84205,3056,3115,0.82924,0.85486
2017,Bavaria,Direct migration background,Yes,0.06369,125,1081,0.04912,0.07825
2017,Bavaria,Direct migration background,No,0.88322,956,1081,0.86406,0.90237
2017,Bavaria,Indirect migration background,No,0.49263,228,228,0.42759,0.55766
2017,Berlin,No migration background,Yes,0.07360,54,772,0.05517,0.09203
2017,Berlin,No migration background,No,0.81476,718,772,0.78734,0.84219
2017,Berlin,Direct migration background,Yes,0.13516,50,236,0.09144,0.17887
2017,Berlin,Direct migration background,No,0.83980,186,236,0.79290,0.88669
2017,Berlin,Indirect migration background,No,0.40636,51,51,0.27022,0.54250
2017,Brandenburg,No migration background,Yes,0.05347,61,917,0.03890,0.06803
2017,Brandenburg,No migration background,No,0.78537,856,917,0.75878,0.81196
