year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69993,1229,1739,0.67838,0.72148
2002,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21675,384,1739,0.19737,0.23612
2002,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08332,126,1739,0.07033,0.09632
2002,46-65 y.,Primary Level,Not Working,0.57148,65,65,0.45023,0.69272
2002,46-65 y.,Lower Secondary Level,Full Time,0.25750,182,759,0.22637,0.28863
2002,46-65 y.,Lower Secondary Level,Part Time,0.26992,188,759,0.23832,0.30152
2002,46-65 y.,Lower Secondary Level,Not Working,0.47258,389,759,0.43704,0.50812
2002,46-65 y.,Upper Secondary Level,Full Time,0.39349,1595,4052,0.37845,0.40854
2002,46-65 y.,Upper Secondary Level,Part Time,0.23984,973,4052,0.22669,0.25299
2002,46-65 y.,Upper Secondary Level,Not Working,0.36667,1484,4052,0.35183,0.38151
2002,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.40235,108,230,0.33884,0.46586
2002,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.26474,57,230,0.20760,0.32189
2002,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.33291,65,230,0.27187,0.39395
2002,46-65 y.,First Stage of Tertiary Education,Full Time,0.46667,330,649,0.42826,0.50508
2002,46-65 y.,First Stage of Tertiary Education,Part Time,0.24257,156,649,0.20956,0.27557
2002,46-65 y.,First Stage of Tertiary Education,Not Working,0.29076,163,649,0.25580,0.32573
2002,46-65 y.,Second Stage of Tertiary Education,Full Time,0.60278,1341,2051,0.58160,0.62397
2002,46-65 y.,Second Stage of Tertiary Education,Part Time,0.19630,392,2051,0.17910,0.21349
2002,46-65 y.,Second Stage of Tertiary Education,Not Working,0.20092,318,2051,0.18358,0.21827
2002,66 and older,Primary Level,Not Working,0.97164,56,56,0.92777,1.01551
2002,66 and older,Lower Secondary Level,Not Working,0.97716,771,771,0.96661,0.98771
2002,66 and older,Upper Secondary Level,Part Time,0.03868,76,1841,0.02986,0.04749
2002,66 and older,Upper Secondary Level,Not Working,0.95579,1765,1841,0.94640,0.96519
2002,66 and older,Post-secondary Non-tertiary Level,Not Working,0.92016,91,91,0.86416,0.97616
2002,66 and older,First Stage of Tertiary Education,Not Working,0.97002,231,231,0.94799,0.99206
2002,66 and older,Second Stage of Tertiary Education,Part Time,0.09036,52,517,0.06562,0.11510
2002,66 and older,Second Stage of Tertiary Education,Not Working,0.88334,465,517,0.85564,0.91104
2003,17-29 y.,Pre-primary Level,Part Time,0.16121,115,616,0.13215,0.19027
2003,17-29 y.,Pre-primary Level,Not Working,0.83611,501,616,0.80685,0.86537
2003,17-29 y.,Lower Secondary Level,Full Time,0.39173,324,821,0.35832,0.42514
2003,17-29 y.,Lower Secondary Level,Part Time,0.29436,245,821,0.26316,0.32555
2003,17-29 y.,Lower Secondary Level,Not Working,0.31392,252,821,0.28215,0.34568
2003,17-29 y.,Upper Secondary Level,Full Time,0.44218,739,1748,0.41889,0.46547
2003,17-29 y.,Upper Secondary Level,Part Time,0.33366,595,1748,0.31155,0.35577
2003,17-29 y.,Upper Secondary Level,Not Working,0.22416,414,1748,0.20460,0.24371
2003,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.54157,149,275,0.48257,0.60057
2003,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.29350,89,275,0.23958,0.34742
2003,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.16492,37,275,0.12098,0.20887
2003,17-29 y.,First Stage of Tertiary Education,Full Time,0.49049,47,79,0.37954,0.60143
2003,17-29 y.,First Stage of Tertiary Education,Part Time,0.35179,32,79,0.24581,0.45776
2003,17-29 y.,Second Stage of Tertiary Education,Full Time,0.53878,110,203,0.47004,0.60753
2003,17-29 y.,Second Stage of Tertiary Education,Part Time,0.31509,61,203,0.25103,0.37916
2003,17-29 y.,Second Stage of Tertiary Education,Not Working,0.14612,32,203,0.09741,0.19484
2003,30-45 y.,Primary Level,Not Working,0.51572,37,37,0.35247,0.67898
2003,30-45 y.,Lower Secondary Level,Full Time,0.35729,153,437,0.31231,0.40227
2003,30-45 y.,Lower Secondary Level,Part Time,0.36387,159,437,0.31871,0.40903
2003,30-45 y.,Lower Secondary Level,Not Working,0.27884,125,437,0.23675,0.32093
2003,30-45 y.,Upper Secondary Level,Full Time,0.56309,1983,3580,0.54684,0.57934
2003,30-45 y.,Upper Secondary Level,Part Time,0.29200,1061,3580,0.27710,0.30689
2003,30-45 y.,Upper Secondary Level,Not Working,0.14491,536,3580,0.13338,0.15645
2003,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.55082,285,545,0.50902,0.59262
2003,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.31350,172,545,0.27451,0.35248
2003,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.13568,88,545,0.10690,0.16446
2003,30-45 y.,First Stage of Tertiary Education,Full Time,0.67639,453,700,0.64171,0.71108
2003,30-45 y.,First Stage of Tertiary Education,Part Time,0.21160,174,700,0.18132,0.24187
2003,30-45 y.,First Stage of Tertiary Education,Not Working,0.11201,73,700,0.08863,0.13539
2003,30-45 y.,Second Stage of Tertiary Education,Full Time,0.67796,1106,1578,0.65490,0.70103
2003,30-45 y.,Second Stage of Tertiary Education,Part Time,0.22684,349,1578,0.20617,0.24751
2003,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09519,123,1578,0.08071,0.10968
2003,46-65 y.,Primary Level,Not Working,0.56934,60,60,0.44298,0.69569
2003,46-65 y.,Lower Secondary Level,Full Time,0.23273,159,691,0.20120,0.26426
2003,46-65 y.,Lower Secondary Level,Part Time,0.28797,184,691,0.25419,0.32176
2003,46-65 y.,Lower Secondary Level,Not Working,0.47930,348,691,0.44202,0.51658
2003,46-65 y.,Upper Secondary Level,Full Time,0.39669,1522,3888,0.38131,0.41207
2003,46-65 y.,Upper Secondary Level,Part Time,0.23793,962,3888,0.22455,0.25132
2003,46-65 y.,Upper Secondary Level,Not Working,0.36538,1404,3888,0.35024,0.38052
2003,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.42546,112,235,0.36211,0.48881
2003,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.24691,55,235,0.19166,0.30216
2003,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.32763,68,235,0.26749,0.38777
2003,46-65 y.,First Stage of Tertiary Education,Full Time,0.45990,317,647,0.42146,0.49833
2003,46-65 y.,First Stage of Tertiary Education,Part Time,0.24871,167,647,0.21538,0.28205
2003,46-65 y.,First Stage of Tertiary Education,Not Working,0.29139,163,647,0.25635,0.32643
2003,46-65 y.,Second Stage of Tertiary Education,Full Time,0.59460,1267,2000,0.57308,0.61612
2003,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21511,418,2000,0.19709,0.23312
2003,46-65 y.,Second Stage of Tertiary Education,Not Working,0.19029,315,2000,0.17309,0.20750
2003,66 and older,Primary Level,Not Working,0.96750,52,52,0.91883,1.01617
2003,66 and older,Lower Secondary Level,Not Working,0.96709,759,759,0.95439,0.97979
2003,66 and older,Upper Secondary Level,Part Time,0.04008,71,1874,0.03119,0.04896
2003,66 and older,Upper Secondary Level,Not Working,0.95459,1803,1874,0.94516,0.96402
2003,66 and older,Post-secondary Non-tertiary Level,Not Working,0.96607,95,95,0.92947,1.00267
2003,66 and older,First Stage of Tertiary Education,Not Working,0.93918,233,233,0.90842,0.96993
2003,66 and older,Second Stage of Tertiary Education,Part Time,0.07990,55,550,0.05722,0.10259
2003,66 and older,Second Stage of Tertiary Education,Not Working,0.88897,495,550,0.86269,0.91525
2004,17-29 y.,Pre-primary Level,Part Time,0.12626,92,638,0.10047,0.15206
2004,17-29 y.,Pre-primary Level,Not Working,0.87320,546,638,0.84736,0.89904
2004,17-29 y.,Lower Secondary Level,Full Time,0.40020,303,769,0.36555,0.43485
2004,17-29 y.,Lower Secondary Level,Part Time,0.27688,223,769,0.24523,0.30853
2004,17-29 y.,Lower Secondary Level,Not Working,0.32292,243,769,0.28985,0.35599
2004,17-29 y.,Upper Secondary Level,Full Time,0.45692,708,1704,0.43326,0.48058
2004,17-29 y.,Upper Secondary Level,Part Time,0.32130,579,1704,0.29912,0.34348
2004,17-29 y.,Upper Secondary Level,Not Working,0.22178,417,1704,0.20205,0.24151
2004,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.48075,143,278,0.42191,0.53959
2004,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.35921,94,278,0.30271,0.41571
2004,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.16004,41,278,0.11686,0.20321
2004,17-29 y.,First Stage of Tertiary Education,Full Time,0.48158,52,52,0.34445,0.61872
2004,17-29 y.,Second Stage of Tertiary Education,Full Time,0.49153,98,173,0.41682,0.56625
2004,17-29 y.,Second Stage of Tertiary Education,Part Time,0.40890,75,173,0.33543,0.48238
2004,30-45 y.,Primary Level,Not Working,0.39455,32,32,0.22250,0.56661
2004,30-45 y.,Lower Secondary Level,Full Time,0.42185,156,421,0.37462,0.46909
2004,30-45 y.,Lower Secondary Level,Part Time,0.34447,144,421,0.29902,0.38991
2004,30-45 y.,Lower Secondary Level,Not Working,0.23368,121,421,0.19321,0.27415
2004,30-45 y.,Upper Secondary Level,Full Time,0.54730,1800,3344,0.53043,0.56418
2004,30-45 y.,Upper Secondary Level,Part Time,0.29501,1024,3344,0.27955,0.31047
2004,30-45 y.,Upper Secondary Level,Not Working,0.15769,520,3344,0.14533,0.17004
2004,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.52467,268,526,0.48195,0.56739
2004,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.35000,180,526,0.30920,0.39080
2004,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.12533,78,526,0.09701,0.15366
2004,30-45 y.,First Stage of Tertiary Education,Full Time,0.68869,435,665,0.65347,0.72391
2004,30-45 y.,First Stage of Tertiary Education,Part Time,0.21306,166,665,0.18191,0.24420
2004,30-45 y.,First Stage of Tertiary Education,Not Working,0.09825,64,665,0.07561,0.12089
2004,30-45 y.,Second Stage of Tertiary Education,Full Time,0.67969,1027,1482,0.65592,0.70345
2004,30-45 y.,Second Stage of Tertiary Education,Part Time,0.22721,338,1482,0.20587,0.24855
2004,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09310,117,1482,0.07830,0.10790
2004,46-65 y.,Primary Level,Not Working,0.55305,52,52,0.41659,0.68950
2004,46-65 y.,Lower Secondary Level,Full Time,0.21117,135,618,0.17897,0.24338
2004,46-65 y.,Lower Secondary Level,Part Time,0.28530,167,618,0.24967,0.32093
2004,46-65 y.,Lower Secondary Level,Not Working,0.50353,316,618,0.46408,0.54298
2004,46-65 y.,Upper Secondary Level,Full Time,0.39906,1479,3772,0.38343,0.41469
2004,46-65 y.,Upper Secondary Level,Part Time,0.24595,942,3772,0.23220,0.25970
2004,46-65 y.,Upper Secondary Level,Not Working,0.35499,1351,3772,0.33971,0.37026
2004,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.45546,123,256,0.39433,0.51658
2004,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.23189,62,256,0.18009,0.28369
2004,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.31266,71,256,0.25576,0.36956
2004,46-65 y.,First Stage of Tertiary Education,Full Time,0.48066,320,630,0.44162,0.51971
2004,46-65 y.,First Stage of Tertiary Education,Part Time,0.20487,143,630,0.17333,0.23641
2004,46-65 y.,First Stage of Tertiary Education,Not Working,0.31447,167,630,0.27818,0.35075
2004,46-65 y.,Second Stage of Tertiary Education,Full Time,0.57963,1232,1993,0.55795,0.60130
2004,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23391,450,1993,0.21532,0.25250
2004,46-65 y.,Second Stage of Tertiary Education,Not Working,0.18647,311,1993,0.16936,0.20357
2004,66 and older,Primary Level,Not Working,0.97480,53,53,0.93220,1.01740
2004,66 and older,Lower Secondary Level,Not Working,0.96964,746,746,0.95732,0.98196
2004,66 and older,Upper Secondary Level,Part Time,0.04408,91,1946,0.03496,0.05320
2004,66 and older,Upper Secondary Level,Not Working,0.94978,1855,1946,0.94007,0.95948
2004,66 and older,Post-secondary Non-tertiary Level,Not Working,0.92538,93,93,0.87168,0.97907
2004,66 and older,First Stage of Tertiary Education,Not Working,0.95843,244,244,0.93334,0.98353
2004,66 and older,Second Stage of Tertiary Education,Part Time,0.09078,61,598,0.06773,0.11383
2004,66 and older,Second Stage of Tertiary Education,Not Working,0.88331,537,598,0.85755,0.90906
2005,17-29 y.,Pre-primary Level,Part Time,0.14971,96,647,0.12219,0.17722
2005,17-29 y.,Pre-primary Level,Not Working,0.84747,551,647,0.81974,0.87519
2005,17-29 y.,Lower Secondary Level,Full Time,0.38933,275,700,0.35318,0.42548
2005,17-29 y.,Lower Secondary Level,Part Time,0.30270,192,700,0.26864,0.33676
2005,17-29 y.,Lower Secondary Level,Not Working,0.30797,233,700,0.27374,0.34219
2005,17-29 y.,Upper Secondary Level,Full Time,0.44336,660,1600,0.41901,0.46771
2005,17-29 y.,Upper Secondary Level,Part Time,0.35222,572,1600,0.32880,0.37563
2005,17-29 y.,Upper Secondary Level,Not Working,0.20442,368,1600,0.18466,0.22419
2005,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.46710,141,282,0.40876,0.52543
2005,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.40514,100,282,0.34774,0.46254
2005,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.12776,41,282,0.08873,0.16680
2005,17-29 y.,First Stage of Tertiary Education,Full Time,0.59194,43,43,0.44330,0.74058
2005,17-29 y.,Second Stage of Tertiary Education,Full Time,0.43779,93,182,0.36551,0.51006
2005,17-29 y.,Second Stage of Tertiary Education,Part Time,0.44181,89,182,0.36947,0.51416
2005,30-45 y.,Lower Secondary Level,Full Time,0.39381,140,408,0.34634,0.44128
2005,30-45 y.,Lower Secondary Level,Part Time,0.33718,141,408,0.29125,0.38311
2005,30-45 y.,Lower Secondary Level,Not Working,0.26901,127,408,0.22593,0.31209
2005,30-45 y.,Upper Secondary Level,Full Time,0.56069,1684,3096,0.54321,0.57818
2005,30-45 y.,Upper Secondary Level,Part Time,0.28587,937,3096,0.26995,0.30179
2005,30-45 y.,Upper Secondary Level,Not Working,0.15344,475,3096,0.14074,0.16613
2005,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.54697,266,499,0.50325,0.59069
2005,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.31893,158,499,0.27799,0.35986
2005,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.13410,75,499,0.10417,0.16403
2005,30-45 y.,First Stage of Tertiary Education,Full Time,0.69299,405,622,0.65671,0.72927
2005,30-45 y.,First Stage of Tertiary Education,Part Time,0.24097,171,622,0.20733,0.27461
2005,30-45 y.,First Stage of Tertiary Education,Not Working,0.06604,46,622,0.04651,0.08557
2005,30-45 y.,Second Stage of Tertiary Education,Full Time,0.65980,934,1381,0.63481,0.68480
2005,30-45 y.,Second Stage of Tertiary Education,Part Time,0.25675,348,1381,0.23370,0.27980
2005,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08345,99,1381,0.06886,0.09804
2005,46-65 y.,Primary Level,Not Working,0.51294,51,51,0.37439,0.65148
2005,46-65 y.,Lower Secondary Level,Full Time,0.24315,135,550,0.20727,0.27904
2005,46-65 y.,Lower Secondary Level,Part Time,0.28064,144,550,0.24306,0.31823
2005,46-65 y.,Lower Secondary Level,Not Working,0.47621,271,550,0.43443,0.51799
2005,46-65 y.,Upper Secondary Level,Full Time,0.42102,1453,3590,0.40487,0.43717
2005,46-65 y.,Upper Secondary Level,Part Time,0.24202,912,3590,0.22800,0.25603
2005,46-65 y.,Upper Secondary Level,Not Working,0.33696,1225,3590,0.32150,0.35243
2005,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.46648,122,249,0.40439,0.52857
2005,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.21843,59,249,0.16701,0.26985
2005,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.31509,68,249,0.25727,0.37291
2005,46-65 y.,First Stage of Tertiary Education,Full Time,0.52692,324,618,0.48752,0.56631
2005,46-65 y.,First Stage of Tertiary Education,Part Time,0.21641,136,618,0.18392,0.24891
2005,46-65 y.,First Stage of Tertiary Education,Not Working,0.25667,158,618,0.22221,0.29114
2005,46-65 y.,Second Stage of Tertiary Education,Full Time,0.57975,1188,1915,0.55763,0.60186
2005,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23385,421,1915,0.21489,0.25281
2005,46-65 y.,Second Stage of Tertiary Education,Not Working,0.18641,306,1915,0.16896,0.20385
2005,66 and older,Primary Level,Not Working,0.99159,50,50,0.96602,1.01716
2005,66 and older,Lower Secondary Level,Not Working,0.96490,713,713,0.95138,0.97842
2005,66 and older,Upper Secondary Level,Part Time,0.04229,82,1945,0.03334,0.05123
2005,66 and older,Upper Secondary Level,Not Working,0.95130,1863,1945,0.94174,0.96087
2005,66 and older,Post-secondary Non-tertiary Level,Not Working,0.96419,97,97,0.92702,1.00136
2005,66 and older,First Stage of Tertiary Education,Not Working,0.94765,239,239,0.91936,0.97595
2005,66 and older,Second Stage of Tertiary Education,Part Time,0.09277,73,642,0.07031,0.11522
2005,66 and older,Second Stage of Tertiary Education,Not Working,0.88526,569,642,0.86059,0.90993
2006,17-29 y.,Pre-primary Level,Part Time,0.10295,61,628,0.07916,0.12673
2006,17-29 y.,Pre-primary Level,Not Working,0.88749,567,628,0.86275,0.91222
2006,17-29 y.,Lower Secondary Level,Full Time,0.35083,246,736,0.31633,0.38533
2006,17-29 y.,Lower Secondary Level,Part Time,0.28078,197,736,0.24829,0.31327
2006,17-29 y.,Lower Secondary Level,Not Working,0.36839,293,736,0.33351,0.40326
2006,17-29 y.,Upper Secondary Level,Full Time,0.43235,688,1676,0.40862,0.45607
2006,17-29 y.,Upper Secondary Level,Part Time,0.33704,547,1676,0.31440,0.35967
2006,17-29 y.,Upper Secondary Level,Not Working,0.23062,441,1676,0.21045,0.25079
2006,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.52163,153,288,0.46384,0.57943
2006,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.31773,92,288,0.26387,0.37160
2006,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.16063,43,288,0.11815,0.20312
2006,17-29 y.,First Stage of Tertiary Education,Full Time,0.75276,49,49,0.63072,0.87481
2006,17-29 y.,Second Stage of Tertiary Education,Full Time,0.52864,114,246,0.46613,0.59114
2006,17-29 y.,Second Stage of Tertiary Education,Part Time,0.31091,91,246,0.25295,0.36887
2006,17-29 y.,Second Stage of Tertiary Education,Not Working,0.16045,41,246,0.11449,0.20641
2006,30-45 y.,Primary Level,Not Working,0.55621,31,31,0.37842,0.73400
2006,30-45 y.,Lower Secondary Level,Full Time,0.37503,129,393,0.32710,0.42295
2006,30-45 y.,Lower Secondary Level,Part Time,0.31713,133,393,0.27106,0.36320
2006,30-45 y.,Lower Secondary Level,Not Working,0.30784,131,393,0.26215,0.35354
2006,30-45 y.,Upper Secondary Level,Full Time,0.53968,1685,3184,0.52237,0.55700
2006,30-45 y.,Upper Secondary Level,Part Time,0.29164,966,3184,0.27585,0.30743
2006,30-45 y.,Upper Secondary Level,Not Working,0.16867,533,3184,0.15566,0.18168
2006,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.53592,292,558,0.49450,0.57734
2006,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.32158,180,558,0.28279,0.36038
2006,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.14250,86,558,0.11347,0.17153
2006,30-45 y.,First Stage of Tertiary Education,Full Time,0.69075,408,629,0.65461,0.72690
2006,30-45 y.,First Stage of Tertiary Education,Part Time,0.23931,170,629,0.20594,0.27268
2006,30-45 y.,First Stage of Tertiary Education,Not Working,0.06994,51,629,0.04999,0.08989
2006,30-45 y.,Second Stage of Tertiary Education,Full Time,0.66745,982,1444,0.64314,0.69175
2006,30-45 y.,Second Stage of Tertiary Education,Part Time,0.23680,343,1444,0.21486,0.25873
2006,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09575,119,1444,0.08057,0.11094
2006,46-65 y.,Primary Level,Not Working,0.51550,45,45,0.36783,0.66317
2006,46-65 y.,Lower Secondary Level,Full Time,0.23041,127,576,0.19599,0.26483
2006,46-65 y.,Lower Secondary Level,Part Time,0.24988,156,576,0.21449,0.28526
2006,46-65 y.,Lower Secondary Level,Not Working,0.51972,293,576,0.47888,0.56055
2006,46-65 y.,Upper Secondary Level,Full Time,0.42150,1585,3916,0.40603,0.43697
2006,46-65 y.,Upper Secondary Level,Part Time,0.24970,1027,3916,0.23614,0.26326
2006,46-65 y.,Upper Secondary Level,Not Working,0.32880,1304,3916,0.31408,0.34351
2006,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.42110,115,257,0.36062,0.48159
2006,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.30514,79,257,0.24874,0.36155
2006,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.27375,63,257,0.21913,0.32837
2006,46-65 y.,First Stage of Tertiary Education,Full Time,0.54347,341,645,0.50500,0.58194
2006,46-65 y.,First Stage of Tertiary Education,Part Time,0.20623,137,645,0.17498,0.23748
2006,46-65 y.,First Stage of Tertiary Education,Not Working,0.25029,167,645,0.21684,0.28375
2006,46-65 y.,Second Stage of Tertiary Education,Full Time,0.59856,1309,2089,0.57753,0.61958
2006,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23646,462,2089,0.21823,0.25468
2006,46-65 y.,Second Stage of Tertiary Education,Not Working,0.16499,318,2089,0.14907,0.18091
2006,66 and older,Primary Level,Not Working,0.99107,56,56,0.96620,1.01593
2006,66 and older,Lower Secondary Level,Not Working,0.97349,804,804,0.96237,0.98460
2006,66 and older,Upper Secondary Level,Part Time,0.04468,103,2289,0.03622,0.05315
2006,66 and older,Upper Secondary Level,Not Working,0.94625,2186,2289,0.93701,0.95549
2006,66 and older,Post-secondary Non-tertiary Level,Not Working,0.93509,106,106,0.88797,0.98222
2006,66 and older,First Stage of Tertiary Education,Not Working,0.93299,285,285,0.90391,0.96207
2006,66 and older,Second Stage of Tertiary Education,Part Time,0.07904,83,769,0.05996,0.09812
2006,66 and older,Second Stage of Tertiary Education,Not Working,0.89340,686,769,0.87157,0.91523
2007,17-29 y.,Pre-primary Level,Part Time,0.09045,51,629,0.06802,0.11289
2007,17-29 y.,Pre-primary Level,Not Working,0.90955,578,629,0.88711,0.93198
2007,17-29 y.,Lower Secondary Level,Full Time,0.32670,210,654,0.29073,0.36268
2007,17-29 y.,Lower Secondary Level,Part Time,0.29520,178,654,0.26021,0.33018
2007,17-29 y.,Lower Secondary Level,Not Working,0.37810,266,654,0.34090,0.41529
2007,17-29 y.,Upper Secondary Level,Full Time,0.44288,642,1572,0.41831,0.46744
2007,17-29 y.,Upper Secondary Level,Part Time,0.32047,516,1572,0.29739,0.34355
2007,17-29 y.,Upper Secondary Level,Not Working,0.23666,414,1572,0.21564,0.25767
2007,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.55898,131,260,0.49851,0.61945
2007,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.28701,84,260,0.23191,0.34210
2007,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.15401,45,260,0.11005,0.19797
2007,17-29 y.,First Stage of Tertiary Education,Full Time,0.60521,38,38,0.44770,0.76271
2007,17-29 y.,Second Stage of Tertiary Education,Full Time,0.53815,115,196,0.46817,0.60812
2007,17-29 y.,Second Stage of Tertiary Education,Part Time,0.33493,81,196,0.26868,0.40117
2007,30-45 y.,Lower Secondary Level,Full Time,0.39178,114,336,0.33951,0.44406
2007,30-45 y.,Lower Secondary Level,Part Time,0.32322,117,336,0.27314,0.37331
2007,30-45 y.,Lower Secondary Level,Not Working,0.28499,105,336,0.23665,0.33333
2007,30-45 y.,Upper Secondary Level,Full Time,0.55853,1540,2850,0.54029,0.57676
2007,30-45 y.,Upper Secondary Level,Part Time,0.29477,894,2850,0.27803,0.31151
2007,30-45 y.,Upper Secondary Level,Not Working,0.14670,416,2850,0.13371,0.15969
2007,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56579,293,528,0.52347,0.60811
2007,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.30976,165,528,0.27028,0.34923
2007,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.12445,70,528,0.09627,0.15264
2007,30-45 y.,First Stage of Tertiary Education,Full Time,0.65123,358,555,0.61155,0.69092
2007,30-45 y.,First Stage of Tertiary Education,Part Time,0.26281,156,555,0.22616,0.29946
2007,30-45 y.,First Stage of Tertiary Education,Not Working,0.08596,41,555,0.06262,0.10930
2007,30-45 y.,Second Stage of Tertiary Education,Full Time,0.66931,933,1377,0.64445,0.69417
2007,30-45 y.,Second Stage of Tertiary Education,Part Time,0.24269,336,1377,0.22003,0.26534
2007,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08800,108,1377,0.07303,0.10297
2007,46-65 y.,Primary Level,Not Working,0.54639,41,41,0.39211,0.70067
2007,46-65 y.,Lower Secondary Level,Full Time,0.23662,112,500,0.19933,0.27391
2007,46-65 y.,Lower Secondary Level,Part Time,0.26230,144,500,0.22370,0.30090
2007,46-65 y.,Lower Secondary Level,Not Working,0.50108,244,500,0.45721,0.54495
2007,46-65 y.,Upper Secondary Level,Full Time,0.43547,1542,3629,0.41934,0.45160
2007,46-65 y.,Upper Secondary Level,Part Time,0.25268,948,3629,0.23854,0.26682
2007,46-65 y.,Upper Secondary Level,Not Working,0.31185,1139,3629,0.29677,0.32692
2007,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.48245,131,263,0.42194,0.54295
2007,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.27179,70,263,0.21792,0.32566
2007,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.24577,62,263,0.19363,0.29790
2007,46-65 y.,First Stage of Tertiary Education,Full Time,0.55085,321,611,0.51137,0.59032
2007,46-65 y.,First Stage of Tertiary Education,Part Time,0.19509,136,611,0.16364,0.22653
2007,46-65 y.,First Stage of Tertiary Education,Not Working,0.25407,154,611,0.21952,0.28861
2007,46-65 y.,Second Stage of Tertiary Education,Full Time,0.60567,1217,1975,0.58411,0.62722
2007,46-65 y.,Second Stage of Tertiary Education,Part Time,0.22579,453,1975,0.20735,0.24424
2007,46-65 y.,Second Stage of Tertiary Education,Not Working,0.16854,305,1975,0.15203,0.18506
2007,66 and older,Primary Level,Not Working,0.96797,51,51,0.91917,1.01678
2007,66 and older,Lower Secondary Level,Not Working,0.97273,745,745,0.96102,0.98443
2007,66 and older,Upper Secondary Level,Part Time,0.04978,103,2252,0.04080,0.05877
2007,66 and older,Upper Secondary Level,Not Working,0.94211,2149,2252,0.93247,0.95176
2007,66 and older,Post-secondary Non-tertiary Level,Not Working,0.94584,114,114,0.90410,0.98757
2007,66 and older,First Stage of Tertiary Education,Not Working,0.94431,291,291,0.91792,0.97070
2007,66 and older,Second Stage of Tertiary Education,Part Time,0.08046,76,786,0.06143,0.09949
2007,66 and older,Second Stage of Tertiary Education,Not Working,0.89605,710,786,0.87470,0.91740
2008,17-29 y.,Pre-primary Level,Part Time,0.11185,64,553,0.08556,0.13814
2008,17-29 y.,Pre-primary Level,Not Working,0.88782,489,553,0.86149,0.91414
2008,17-29 y.,Lower Secondary Level,Full Time,0.35412,201,589,0.31546,0.39277
2008,17-29 y.,Lower Secondary Level,Part Time,0.25986,157,589,0.22441,0.29531
