year,bula_h,quintil_oecd,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Bavaria,2nd Quintile,"No, never",0.46939,216,480,0.42470,0.51409
2017,Bavaria,2nd Quintile,"Yes, every week",0.13573,75,480,0.10506,0.16640
2017,Bavaria,2nd Quintile,"Yes, every 2 weeks",0.15649,71,480,0.12395,0.18902
2017,Bavaria,2nd Quintile,"Yes, every 3-4 weeks",0.06415,47,480,0.04221,0.08610
2017,Bavaria,2nd Quintile,"Yes, less frequently",0.17424,71,480,0.14027,0.20821
2017,Bavaria,3rd Quintile,"No, never",0.42421,209,507,0.38115,0.46727
2017,Bavaria,3rd Quintile,"Yes, every week",0.13172,59,507,0.10225,0.16119
2017,Bavaria,3rd Quintile,"Yes, every 2 weeks",0.13994,91,507,0.10971,0.17016
2017,Bavaria,3rd Quintile,"Yes, every 3-4 weeks",0.08160,59,507,0.05774,0.10545
2017,Bavaria,3rd Quintile,"Yes, less frequently",0.22254,89,507,0.18629,0.25878
2017,Bavaria,4th Quintile,"No, never",0.38711,243,554,0.34651,0.42771
2017,Bavaria,4th Quintile,"Yes, every week",0.09421,76,554,0.06986,0.11856
2017,Bavaria,4th Quintile,"Yes, every 2 weeks",0.15006,64,554,0.12029,0.17982
2017,Bavaria,4th Quintile,"Yes, every 3-4 weeks",0.12665,57,554,0.09893,0.15437
2017,Bavaria,4th Quintile,"Yes, less frequently",0.24197,114,554,0.20628,0.27767
2017,Bavaria,5th Quintile,"No, never",0.40709,253,597,0.36765,0.44653
2017,Bavaria,5th Quintile,"Yes, every week",0.13627,78,597,0.10873,0.16381
2017,Bavaria,5th Quintile,"Yes, every 2 weeks",0.11288,67,597,0.08748,0.13829
2017,Bavaria,5th Quintile,"Yes, every 3-4 weeks",0.08192,51,597,0.05990,0.10394
2017,Bavaria,5th Quintile,"Yes, less frequently",0.26184,148,597,0.22654,0.29713
2017,Berlin,1st Quintile,"No, never",0.60348,52,52,0.46922,0.73774
2017,Berlin,2nd Quintile,"No, never",0.44164,36,36,0.27713,0.60616
2017,Berlin,3rd Quintile,"No, never",0.51447,45,45,0.36679,0.66215
2017,Berlin,4th Quintile,"No, never",0.39829,51,51,0.26260,0.53399
2017,Berlin,5th Quintile,"No, never",0.37599,43,80,0.26918,0.48281
2017,Berlin,5th Quintile,"Yes, less frequently",0.28888,37,80,0.18893,0.38883
2017,Brandenburg,1st Quintile,"No, never",0.45393,41,41,0.29964,0.60823
2017,Brandenburg,2nd Quintile,"No, never",0.26595,38,38,0.12358,0.40832
2017,Brandenburg,3rd Quintile,"No, never",0.41395,41,41,0.26131,0.56659
2017,Brandenburg,4th Quintile,"No, never",0.30307,31,31,0.13861,0.46753
2017,Brandenburg,5th Quintile,"Yes, less frequently",0.32415,32,32,0.15938,0.48891
2017,Mecklenburg-Western Pomerania,3rd Quintile,"No, never",0.56704,32,32,0.39261,0.74146
2017,Saxony,1st Quintile,"No, never",0.42293,52,52,0.28734,0.55852
2017,Saxony,2nd Quintile,"No, never",0.27327,60,133,0.19725,0.34930
2017,Saxony,2nd Quintile,"Yes, every 2 weeks",0.25755,38,133,0.18295,0.33215
2017,Saxony,2nd Quintile,"Yes, less frequently",0.20189,35,133,0.13341,0.27037
2017,Saxony,3rd Quintile,"No, never",0.37898,70,148,0.30055,0.45740
2017,Saxony,3rd Quintile,"Yes, every 2 weeks",0.19552,34,148,0.13141,0.25963
2017,Saxony,3rd Quintile,"Yes, less frequently",0.26476,44,148,0.19343,0.33608
2017,Saxony,4th Quintile,"No, never",0.37514,75,114,0.28587,0.46441
2017,Saxony,4th Quintile,"Yes, less frequently",0.22868,39,114,0.15124,0.30612
2017,Saxony,5th Quintile,"No, never",0.44379,58,58,0.31481,0.57277
2017,Saxony-Anhalt,1st Quintile,"No, never",0.40077,47,47,0.25915,0.54238
2017,Saxony-Anhalt,2nd Quintile,"No, never",0.49785,44,44,0.34840,0.64730
2017,Saxony-Anhalt,3rd Quintile,"No, never",0.46209,33,33,0.28935,0.63484
2017,Saxony-Anhalt,4th Quintile,"No, never",0.47311,42,42,0.32028,0.62594
2017,Saxony-Anhalt,5th Quintile,"No, never",0.44496,34,34,0.27540,0.61452
2017,Thuringa,1st Quintile,"No, never",0.49758,43,43,0.34636,0.64879
2017,Thuringa,2nd Quintile,"No, never",0.33567,53,87,0.23586,0.43547
2017,Thuringa,2nd Quintile,"Yes, every 2 weeks",0.29707,34,87,0.20049,0.39365
2017,Thuringa,3rd Quintile,"No, never",0.35964,36,36,0.20065,0.51863
2017,Thuringa,4th Quintile,"No, never",0.41278,42,42,0.26208,0.56348
2019,Schleswig-Holstein,1st Quintile,"No, never",0.50829,34,34,0.33772,0.67887
2019,Schleswig-Holstein,2nd Quintile,"No, never",0.46650,57,57,0.33584,0.59717
2019,Schleswig-Holstein,3rd Quintile,"No, never",0.42709,49,49,0.28715,0.56703
2019,Schleswig-Holstein,4th Quintile,"No, never",0.41876,39,39,0.26190,0.57563
2019,Schleswig-Holstein,5th Quintile,"No, never",0.45060,59,59,0.32255,0.57865
2019,Hamburg,4th Quintile,"No, never",0.54006,37,37,0.37725,0.70287
2019,Lower Saxony,1st Quintile,"No, never",0.36268,103,176,0.29144,0.43391
2019,Lower Saxony,1st Quintile,"Yes, every week",0.17492,41,176,0.11863,0.23121
2019,Lower Saxony,1st Quintile,"Yes, every 2 weeks",0.26511,32,176,0.19972,0.33051
2019,Lower Saxony,2nd Quintile,"No, never",0.35705,118,278,0.30063,0.41348
2019,Lower Saxony,2nd Quintile,"Yes, every week",0.14432,51,278,0.10293,0.18570
2019,Lower Saxony,2nd Quintile,"Yes, every 2 weeks",0.22842,65,278,0.17898,0.27786
2019,Lower Saxony,2nd Quintile,"Yes, less frequently",0.20235,44,278,0.15504,0.24966
2019,Lower Saxony,3rd Quintile,"No, never",0.43570,129,267,0.37611,0.49529
2019,Lower Saxony,3rd Quintile,"Yes, every week",0.14574,45,267,0.10333,0.18814
2019,Lower Saxony,3rd Quintile,"Yes, every 2 weeks",0.08744,39,267,0.05349,0.12138
2019,Lower Saxony,3rd Quintile,"Yes, less frequently",0.18238,54,267,0.13597,0.22879
2019,Lower Saxony,4th Quintile,"No, never",0.45493,158,312,0.39959,0.51028
2019,Lower Saxony,4th Quintile,"Yes, every week",0.12876,37,312,0.09153,0.16598
2019,Lower Saxony,4th Quintile,"Yes, every 2 weeks",0.13843,45,312,0.10005,0.17682
2019,Lower Saxony,4th Quintile,"Yes, less frequently",0.21636,72,312,0.17059,0.26212
2019,Lower Saxony,5th Quintile,"No, never",0.41601,149,352,0.36445,0.46758
2019,Lower Saxony,5th Quintile,"Yes, every week",0.10720,33,352,0.07483,0.13956
2019,Lower Saxony,5th Quintile,"Yes, every 2 weeks",0.11272,40,352,0.07964,0.14581
2019,Lower Saxony,5th Quintile,"Yes, every 3-4 weeks",0.10549,35,352,0.07335,0.13763
2019,Lower Saxony,5th Quintile,"Yes, less frequently",0.25858,95,352,0.21277,0.30439
2019,North Rhine-Westphalia,1st Quintile,"No, never",0.51474,218,463,0.46916,0.56031
2019,North Rhine-Westphalia,1st Quintile,"Yes, every week",0.10711,64,463,0.07891,0.13531
2019,North Rhine-Westphalia,1st Quintile,"Yes, every 2 weeks",0.17323,87,463,0.13872,0.20774
2019,North Rhine-Westphalia,1st Quintile,"Yes, every 3-4 weeks",0.08908,31,463,0.06310,0.11505
2019,North Rhine-Westphalia,1st Quintile,"Yes, less frequently",0.11584,63,463,0.08666,0.14503
2019,North Rhine-Westphalia,2nd Quintile,"No, never",0.38228,254,584,0.34283,0.42173
2019,North Rhine-Westphalia,2nd Quintile,"Yes, every week",0.14828,83,584,0.11943,0.17713
2019,North Rhine-Westphalia,2nd Quintile,"Yes, every 2 weeks",0.24168,114,584,0.20693,0.27643
2019,North Rhine-Westphalia,2nd Quintile,"Yes, every 3-4 weeks",0.07133,43,584,0.05043,0.09222
2019,North Rhine-Westphalia,2nd Quintile,"Yes, less frequently",0.15643,90,584,0.12694,0.18592
2019,North Rhine-Westphalia,3rd Quintile,"No, never",0.43827,271,584,0.39799,0.47854
2019,North Rhine-Westphalia,3rd Quintile,"Yes, every week",0.15509,66,584,0.12571,0.18448
2019,North Rhine-Westphalia,3rd Quintile,"Yes, every 2 weeks",0.13540,97,584,0.10763,0.16317
2019,North Rhine-Westphalia,3rd Quintile,"Yes, every 3-4 weeks",0.06568,45,584,0.04557,0.08579
2019,North Rhine-Westphalia,3rd Quintile,"Yes, less frequently",0.20556,105,584,0.17275,0.23836
2019,North Rhine-Westphalia,4th Quintile,"No, never",0.44397,293,631,0.40517,0.48276
2019,North Rhine-Westphalia,4th Quintile,"Yes, every week",0.13950,81,631,0.11245,0.16656
2019,North Rhine-Westphalia,4th Quintile,"Yes, every 2 weeks",0.12848,83,631,0.10235,0.15461
2019,North Rhine-Westphalia,4th Quintile,"Yes, every 3-4 weeks",0.06077,47,631,0.04212,0.07943
2019,North Rhine-Westphalia,4th Quintile,"Yes, less frequently",0.22727,127,631,0.19455,0.26000
2019,North Rhine-Westphalia,5th Quintile,"No, never",0.41927,318,750,0.38393,0.45461
2019,North Rhine-Westphalia,5th Quintile,"Yes, every week",0.15488,102,750,0.12897,0.18080
2019,North Rhine-Westphalia,5th Quintile,"Yes, every 2 weeks",0.07957,72,750,0.06019,0.09895
2019,North Rhine-Westphalia,5th Quintile,"Yes, every 3-4 weeks",0.07062,60,750,0.05227,0.08896
2019,North Rhine-Westphalia,5th Quintile,"Yes, less frequently",0.27566,198,750,0.24365,0.30766
2019,Hesse,1st Quintile,"No, never",0.41338,47,47,0.27107,0.55569
2019,Hesse,2nd Quintile,"No, never",0.33826,65,135,0.25815,0.41837
2019,Hesse,2nd Quintile,"Yes, every 2 weeks",0.23848,35,135,0.16633,0.31064
2019,Hesse,2nd Quintile,"Yes, less frequently",0.24323,35,135,0.17059,0.31588
2019,Hesse,3rd Quintile,"No, never",0.38546,83,155,0.30859,0.46233
2019,Hesse,3rd Quintile,"Yes, every 2 weeks",0.22090,37,155,0.15538,0.28642
2019,Hesse,3rd Quintile,"Yes, less frequently",0.18871,35,155,0.12691,0.25051
2019,Hesse,4th Quintile,"No, never",0.42941,81,122,0.34121,0.51760
2019,Hesse,4th Quintile,"Yes, less frequently",0.23073,41,122,0.15566,0.30580
2019,Hesse,5th Quintile,"No, never",0.40342,137,254,0.34297,0.46387
2019,Hesse,5th Quintile,"Yes, every week",0.10375,42,254,0.06617,0.14132
2019,Hesse,5th Quintile,"Yes, less frequently",0.31882,75,254,0.26140,0.37625
2019,"Rhineland-Palatinate, Saarland",1st Quintile,"No, never",0.45197,65,65,0.33003,0.57390
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,"No, never",0.40867,79,114,0.31803,0.49931
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,"Yes, every 2 weeks",0.22209,35,114,0.14545,0.29873
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,"No, never",0.50985,72,105,0.41377,0.60593
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,"Yes, less frequently",0.21859,33,105,0.13916,0.29802
2019,"Rhineland-Palatinate, Saarland",4th Quintile,"No, never",0.45168,70,140,0.36895,0.53441
2019,"Rhineland-Palatinate, Saarland",4th Quintile,"Yes, every 2 weeks",0.25113,31,140,0.17904,0.32323
2019,"Rhineland-Palatinate, Saarland",4th Quintile,"Yes, less frequently",0.20962,39,140,0.14195,0.27729
2019,"Rhineland-Palatinate, Saarland",5th Quintile,"No, never",0.33578,69,126,0.25299,0.41857
2019,"Rhineland-Palatinate, Saarland",5th Quintile,"Yes, less frequently",0.37247,57,126,0.28771,0.45722
2019,Baden-Wuerttemberg,1st Quintile,"No, never",0.50326,62,62,0.37779,0.62873
2019,Baden-Wuerttemberg,2nd Quintile,"No, never",0.43359,111,220,0.36795,0.49923
2019,Baden-Wuerttemberg,2nd Quintile,"Yes, every week",0.16493,36,220,0.11578,0.21409
2019,Baden-Wuerttemberg,2nd Quintile,"Yes, every 2 weeks",0.13812,38,220,0.09243,0.18382
2019,Baden-Wuerttemberg,2nd Quintile,"Yes, less frequently",0.15654,35,220,0.10841,0.20466
2019,Baden-Wuerttemberg,3rd Quintile,"No, never",0.48383,155,298,0.42699,0.54066
2019,Baden-Wuerttemberg,3rd Quintile,"Yes, every week",0.09637,34,298,0.06281,0.12994
2019,Baden-Wuerttemberg,3rd Quintile,"Yes, every 2 weeks",0.15063,47,298,0.10995,0.19132
2019,Baden-Wuerttemberg,3rd Quintile,"Yes, less frequently",0.19283,62,298,0.14796,0.23770
2019,Baden-Wuerttemberg,4th Quintile,"No, never",0.47844,194,375,0.42781,0.52907
2019,Baden-Wuerttemberg,4th Quintile,"Yes, every 2 weeks",0.12171,43,375,0.08858,0.15485
2019,Baden-Wuerttemberg,4th Quintile,"Yes, every 3-4 weeks",0.13958,52,375,0.10446,0.17471
2019,Baden-Wuerttemberg,4th Quintile,"Yes, less frequently",0.19548,86,375,0.15529,0.23567
2019,Baden-Wuerttemberg,5th Quintile,"No, never",0.43946,242,518,0.39668,0.48225
2019,Baden-Wuerttemberg,5th Quintile,"Yes, every week",0.12128,54,518,0.09314,0.14942
2019,Baden-Wuerttemberg,5th Quintile,"Yes, every 2 weeks",0.08064,40,518,0.05717,0.10411
2019,Baden-Wuerttemberg,5th Quintile,"Yes, every 3-4 weeks",0.12502,54,518,0.09651,0.15353
2019,Baden-Wuerttemberg,5th Quintile,"Yes, less frequently",0.23360,128,518,0.19713,0.27008
2019,Bavaria,1st Quintile,"No, never",0.38094,92,168,0.30729,0.45460
2019,Bavaria,1st Quintile,"Yes, every week",0.16217,37,168,0.10626,0.21808
2019,Bavaria,1st Quintile,"Yes, less frequently",0.24008,39,168,0.17529,0.30486
2019,Bavaria,2nd Quintile,"No, never",0.47926,201,412,0.43096,0.52755
2019,Bavaria,2nd Quintile,"Yes, every week",0.12249,40,412,0.09079,0.15419
2019,Bavaria,2nd Quintile,"Yes, every 2 weeks",0.17050,69,412,0.13414,0.20686
2019,Bavaria,2nd Quintile,"Yes, every 3-4 weeks",0.06168,36,412,0.03842,0.08494
2019,Bavaria,2nd Quintile,"Yes, less frequently",0.16608,66,412,0.13010,0.20206
2019,Bavaria,3rd Quintile,"No, never",0.43389,229,479,0.38946,0.47832
2019,Bavaria,3rd Quintile,"Yes, every week",0.10578,50,479,0.07820,0.13335
2019,Bavaria,3rd Quintile,"Yes, every 2 weeks",0.14481,77,479,0.11326,0.17635
2019,Bavaria,3rd Quintile,"Yes, every 3-4 weeks",0.10713,40,479,0.07941,0.13486
2019,Bavaria,3rd Quintile,"Yes, less frequently",0.20839,83,479,0.17198,0.24480
2019,Bavaria,4th Quintile,"No, never",0.45604,248,522,0.41327,0.49881
2019,Bavaria,4th Quintile,"Yes, every week",0.13478,60,522,0.10545,0.16410
2019,Bavaria,4th Quintile,"Yes, every 2 weeks",0.10468,65,522,0.07839,0.13097
2019,Bavaria,4th Quintile,"Yes, every 3-4 weeks",0.07995,47,522,0.05666,0.10324
2019,Bavaria,4th Quintile,"Yes, less frequently",0.22455,102,522,0.18872,0.26038
2019,Bavaria,5th Quintile,"No, never",0.47628,298,644,0.43767,0.51488
2019,Bavaria,5th Quintile,"Yes, every week",0.09906,73,644,0.07597,0.12215
2019,Bavaria,5th Quintile,"Yes, every 2 weeks",0.06879,51,644,0.04923,0.08835
2019,Bavaria,5th Quintile,"Yes, every 3-4 weeks",0.09391,65,644,0.07136,0.11645
2019,Bavaria,5th Quintile,"Yes, less frequently",0.26196,157,644,0.22797,0.29595
2019,Berlin,1st Quintile,"No, never",0.46639,38,38,0.30564,0.62714
2019,Berlin,2nd Quintile,"No, never",0.36207,36,36,0.20285,0.52129
2019,Berlin,3rd Quintile,"No, never",0.54886,51,51,0.41093,0.68679
2019,Berlin,4th Quintile,"No, never",0.41654,49,49,0.27707,0.55601
2019,Berlin,5th Quintile,"No, never",0.33088,50,85,0.23026,0.43151
2019,Berlin,5th Quintile,"Yes, less frequently",0.30588,35,85,0.20734,0.40442
2019,Brandenburg,1st Quintile,"No, never",0.50408,52,52,0.36686,0.64131
2019,Brandenburg,2nd Quintile,"No, never",0.46716,45,45,0.31974,0.61458
2019,Brandenburg,3rd Quintile,"No, never",0.40309,39,39,0.24713,0.55905
2019,Brandenburg,4th Quintile,"No, never",0.31786,42,42,0.17533,0.46040
2019,Brandenburg,5th Quintile,"No, never",0.36609,44,84,0.26245,0.46973
2019,Brandenburg,5th Quintile,"Yes, less frequently",0.32966,40,84,0.22853,0.43080
2019,Mecklenburg-Western Pomerania,1st Quintile,"No, never",0.44623,36,36,0.28154,0.61092
2019,Saxony,1st Quintile,"No, never",0.38328,54,54,0.25239,0.51418
2019,Saxony,2nd Quintile,"No, never",0.46129,103,174,0.38701,0.53558
2019,Saxony,2nd Quintile,"Yes, every 2 weeks",0.16571,32,174,0.11031,0.22112
2019,Saxony,2nd Quintile,"Yes, less frequently",0.17303,39,174,0.11666,0.22940
2019,Saxony,3rd Quintile,"No, never",0.42171,104,199,0.35293,0.49050
2019,Saxony,3rd Quintile,"Yes, every 2 weeks",0.13875,36,199,0.09060,0.18690
2019,Saxony,3rd Quintile,"Yes, less frequently",0.34179,59,199,0.27573,0.40786
2019,Saxony,4th Quintile,"No, never",0.36357,60,139,0.28331,0.44383
2019,Saxony,4th Quintile,"Yes, every 2 weeks",0.20080,37,139,0.13396,0.26764
2019,Saxony,4th Quintile,"Yes, less frequently",0.16901,42,139,0.10648,0.23153
2019,Saxony,5th Quintile,"No, never",0.30465,62,100,0.21399,0.39532
2019,Saxony,5th Quintile,"Yes, less frequently",0.23014,38,100,0.14723,0.31306
2019,Saxony-Anhalt,1st Quintile,"No, never",0.39520,44,44,0.24907,0.54133
2019,Saxony-Anhalt,2nd Quintile,"No, never",0.36812,53,53,0.23703,0.49921
2019,Saxony-Anhalt,3rd Quintile,"No, never",0.40731,39,39,0.25109,0.56354
2019,Saxony-Anhalt,4th Quintile,"No, never",0.37791,34,34,0.21248,0.54335
2019,Saxony-Anhalt,5th Quintile,"No, never",0.56824,38,38,0.40864,0.72785
2019,Thuringa,1st Quintile,"No, never",0.52022,46,46,0.37425,0.66619
2019,Thuringa,2nd Quintile,"No, never",0.39061,51,51,0.25537,0.52584
2019,Thuringa,3rd Quintile,"No, never",0.42964,58,58,0.30113,0.55815
2019,Thuringa,4th Quintile,"No, never",0.35032,34,34,0.18755,0.51310
2021,Schleswig-Holstein,1st Quintile,"No, never",0.42367,46,46,0.27929,0.56805
2021,Schleswig-Holstein,2nd Quintile,"No, never",0.39089,34,34,0.22441,0.55738
2021,Schleswig-Holstein,3rd Quintile,"No, never",0.54273,37,37,0.38000,0.70547
2021,Schleswig-Holstein,4th Quintile,"No, never",0.42355,35,35,0.25746,0.58965
2021,Schleswig-Holstein,5th Quintile,"No, never",0.49987,42,42,0.34682,0.65292
2021,Hamburg,5th Quintile,"No, never",0.56739,34,34,0.39835,0.73643
2021,Lower Saxony,1st Quintile,"No, never",0.66084,86,125,0.57751,0.74417
2021,Lower Saxony,1st Quintile,"Yes, every 2 weeks",0.16030,39,125,0.09572,0.22488
2021,Lower Saxony,2nd Quintile,"No, never",0.50229,80,157,0.42382,0.58075
2021,Lower Saxony,2nd Quintile,"Yes, every 2 weeks",0.14983,34,157,0.09382,0.20583
2021,Lower Saxony,2nd Quintile,"Yes, less frequently",0.16108,43,157,0.10339,0.21877
2021,Lower Saxony,3rd Quintile,"No, never",0.43949,84,159,0.36210,0.51688
2021,Lower Saxony,3rd Quintile,"Yes, every 2 weeks",0.17960,37,159,0.11974,0.23945
2021,Lower Saxony,3rd Quintile,"Yes, less frequently",0.17245,38,159,0.11355,0.23136
2021,Lower Saxony,4th Quintile,"No, never",0.45630,89,149,0.37605,0.53655
2021,Lower Saxony,4th Quintile,"Yes, less frequently",0.33962,60,149,0.26332,0.41591
2021,Lower Saxony,5th Quintile,"No, never",0.49179,100,206,0.42335,0.56022
2021,Lower Saxony,5th Quintile,"Yes, every week",0.14789,46,206,0.09930,0.19649
2021,Lower Saxony,5th Quintile,"Yes, less frequently",0.16629,60,206,0.11532,0.21726
2021,North Rhine-Westphalia,1st Quintile,"No, never",0.45829,208,490,0.41413,0.50246
2021,North Rhine-Westphalia,1st Quintile,"Yes, every week",0.15889,86,490,0.12649,0.19129
2021,North Rhine-Westphalia,1st Quintile,"Yes, every 2 weeks",0.15395,98,490,0.12196,0.18593
2021,North Rhine-Westphalia,1st Quintile,"Yes, every 3-4 weeks",0.07738,33,490,0.05370,0.10106
2021,North Rhine-Westphalia,1st Quintile,"Yes, less frequently",0.15150,65,490,0.11972,0.18327
2021,North Rhine-Westphalia,2nd Quintile,"No, never",0.41115,190,426,0.36437,0.45793
2021,North Rhine-Westphalia,2nd Quintile,"Yes, every week",0.09758,58,426,0.06937,0.12580
2021,North Rhine-Westphalia,2nd Quintile,"Yes, every 2 weeks",0.19836,75,426,0.16045,0.23627
2021,North Rhine-Westphalia,2nd Quintile,"Yes, every 3-4 weeks",0.10182,32,426,0.07307,0.13058
2021,North Rhine-Westphalia,2nd Quintile,"Yes, less frequently",0.19108,71,426,0.15370,0.22846
2021,North Rhine-Westphalia,3rd Quintile,"No, never",0.49878,178,357,0.44684,0.55072
2021,North Rhine-Westphalia,3rd Quintile,"Yes, every week",0.12973,40,357,0.09482,0.16463
2021,North Rhine-Westphalia,3rd Quintile,"Yes, every 2 weeks",0.11697,58,357,0.08359,0.15036
2021,North Rhine-Westphalia,3rd Quintile,"Yes, less frequently",0.16104,81,357,0.12286,0.19923
2021,North Rhine-Westphalia,4th Quintile,"No, never",0.48965,174,356,0.43765,0.54165
2021,North Rhine-Westphalia,4th Quintile,"Yes, every week",0.11107,48,356,0.07838,0.14376
2021,North Rhine-Westphalia,4th Quintile,"Yes, every 2 weeks",0.16710,62,356,0.12829,0.20591
2021,North Rhine-Westphalia,4th Quintile,"Yes, less frequently",0.16767,72,356,0.12881,0.20653
2021,North Rhine-Westphalia,5th Quintile,"No, never",0.43594,220,576,0.39541,0.47647
2021,North Rhine-Westphalia,5th Quintile,"Yes, every week",0.14988,97,576,0.12070,0.17906
2021,North Rhine-Westphalia,5th Quintile,"Yes, every 2 weeks",0.08543,61,576,0.06259,0.10828
2021,North Rhine-Westphalia,5th Quintile,"Yes, every 3-4 weeks",0.07477,42,576,0.05327,0.09627
2021,North Rhine-Westphalia,5th Quintile,"Yes, less frequently",0.25398,156,576,0.21840,0.28955
2021,Hesse,1st Quintile,"No, never",0.32903,78,111,0.24123,0.41684
2021,Hesse,1st Quintile,"Yes, every week",0.20248,33,111,0.12739,0.27758
2021,Hesse,2nd Quintile,"No, never",0.33929,42,42,0.19436,0.48422
2021,Hesse,3rd Quintile,"No, never",0.48303,55,55,0.34974,0.61631
2021,Hesse,4th Quintile,"No, never",0.44968,64,64,0.32684,0.57252
2021,Hesse,5th Quintile,"No, never",0.39201,71,166,0.31752,0.46650
2021,Hesse,5th Quintile,"Yes, every week",0.13184,43,166,0.08022,0.18346
2021,Hesse,5th Quintile,"Yes, less frequently",0.26315,52,166,0.19596,0.33034
2021,"Rhineland-Palatinate, Saarland",1st Quintile,"No, never",0.38476,45,45,0.24099,0.52852
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,"No, never",0.48619,38,38,0.32514,0.64724
2021,"Rhineland-Palatinate, Saarland",4th Quintile,"No, never",0.47559,47,47,0.33127,0.61991
2021,"Rhineland-Palatinate, Saarland",5th Quintile,"Yes, less frequently",0.35480,31,31,0.18359,0.52602
2021,Baden-Wuerttemberg,1st Quintile,"No, never",0.42151,90,90,0.31892,0.52411
2021,Baden-Wuerttemberg,2nd Quintile,"No, never",0.42855,104,139,0.34598,0.51112
2021,Baden-Wuerttemberg,2nd Quintile,"Yes, less frequently",0.18374,35,139,0.11912,0.24835
2021,Baden-Wuerttemberg,3rd Quintile,"No, never",0.41719,107,180,0.34495,0.48943
2021,Baden-Wuerttemberg,3rd Quintile,"Yes, every 2 weeks",0.21888,31,180,0.15831,0.27946
2021,Baden-Wuerttemberg,3rd Quintile,"Yes, less frequently",0.17329,42,180,0.11784,0.22874
2021,Baden-Wuerttemberg,4th Quintile,"No, never",0.52422,118,175,0.45002,0.59843
2021,Baden-Wuerttemberg,4th Quintile,"Yes, less frequently",0.20169,57,175,0.14206,0.26131
2021,Baden-Wuerttemberg,5th Quintile,"No, never",0.48482,177,413,0.43656,0.53308
2021,Baden-Wuerttemberg,5th Quintile,"Yes, every week",0.10829,67,413,0.07829,0.13830
2021,Baden-Wuerttemberg,5th Quintile,"Yes, every 2 weeks",0.08566,32,413,0.05863,0.11268
2021,Baden-Wuerttemberg,5th Quintile,"Yes, every 3-4 weeks",0.09986,40,413,0.07091,0.12881
2021,Baden-Wuerttemberg,5th Quintile,"Yes, less frequently",0.22137,97,413,0.18128,0.26146
2021,Bavaria,1st Quintile,"No, never",0.39949,83,170,0.32564,0.47333
2021,Bavaria,1st Quintile,"Yes, every week",0.14470,38,170,0.09166,0.19775
2021,Bavaria,1st Quintile,"Yes, every 2 weeks",0.24312,49,170,0.17844,0.30779
2021,Bavaria,2nd Quintile,"No, never",0.41582,129,287,0.35870,0.47294
2021,Bavaria,2nd Quintile,"Yes, every week",0.09486,37,287,0.06090,0.12882
2021,Bavaria,2nd Quintile,"Yes, every 2 weeks",0.13795,37,287,0.09798,0.17792
2021,Bavaria,2nd Quintile,"Yes, every 3-4 weeks",0.11397,32,287,0.07714,0.15080
2021,Bavaria,2nd Quintile,"Yes, less frequently",0.23740,52,287,0.18809,0.28671
2021,Bavaria,3rd Quintile,"No, never",0.54555,143,270,0.48605,0.60505
2021,Bavaria,3rd Quintile,"Yes, every week",0.12576,36,270,0.08613,0.16538
2021,Bavaria,3rd Quintile,"Yes, every 2 weeks",0.08141,37,270,0.04873,0.11409
2021,Bavaria,3rd Quintile,"Yes, less frequently",0.15583,54,270,0.11249,0.19918
2021,Bavaria,4th Quintile,"No, never",0.45704,151,301,0.40067,0.51341
2021,Bavaria,4th Quintile,"Yes, every week",0.04882,31,301,0.02444,0.07321
2021,Bavaria,4th Quintile,"Yes, every 2 weeks",0.17162,61,301,0.12895,0.21429
2021,Bavaria,4th Quintile,"Yes, less frequently",0.19133,58,301,0.14682,0.23584
2021,Bavaria,5th Quintile,"No, never",0.44482,175,451,0.39890,0.49073
2021,Bavaria,5th Quintile,"Yes, every week",0.12279,69,451,0.09247,0.15311
2021,Bavaria,5th Quintile,"Yes, every 2 weeks",0.11042,54,451,0.08146,0.13937
2021,Bavaria,5th Quintile,"Yes, every 3-4 weeks",0.06646,39,451,0.04344,0.08947
2021,Bavaria,5th Quintile,"Yes, less frequently",0.25552,114,451,0.21522,0.29582
2021,Berlin,1st Quintile,"No, never",0.38419,36,36,0.22304,0.54533
2021,Berlin,2nd Quintile,"No, never",0.47333,36,36,0.30791,0.63874
2021,Berlin,3rd Quintile,"No, never",0.52325,34,34,0.35283,0.69366
2021,Berlin,4th Quintile,"No, never",0.41273,43,43,0.26383,0.56162
2021,Berlin,5th Quintile,"No, never",0.34479,62,101,0.25163,0.43795
2021,Berlin,5th Quintile,"Yes, less frequently",0.36907,39,101,0.27449,0.46366
2021,Brandenburg,1st Quintile,"No, never",0.37214,33,33,0.20466,0.53962
2021,Brandenburg,2nd Quintile,"No, never",0.42095,33,33,0.24989,0.59201
2021,Brandenburg,3rd Quintile,"No, never",0.53843,39,39,0.37992,0.69694
2021,Brandenburg,5th Quintile,"No, never",0.52597,34,65,0.40364,0.64831
2021,Brandenburg,5th Quintile,"Yes, less frequently",0.33024,31,65,0.21501,0.44546
