,Unnamed: 0,year,bula_h,sex,plb0218_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
874,874,2019,Brandenburg,female,"Yes, every 2 weeks",0.22795,65,16388,0.18511,0.2721
875,875,2019,Brandenburg,female,"Yes, every 3-4 weeks",0.19567,33,16388,0.09859,0.31729
876,876,2019,Brandenburg,female,"Yes, less frequently",0.15877,51,16388,0.10731,0.23629
877,877,2019,Mecklenburg-Western Pomerania,male,"No, never",0.40245,55,16388,0.27834,0.53387
878,878,2019,Mecklenburg-Western Pomerania,male,"Yes, every 2 weeks",0.36215,38,16388,0.17765,0.57677
879,879,2019,Mecklenburg-Western Pomerania,male,"Yes, less frequently",0.2354,44,16388,0.14317,0.34807
880,880,2019,Mecklenburg-Western Pomerania,female,"No, never",0.72465,79,16388,0.56781,0.90624
881,881,2019,Mecklenburg-Western Pomerania,female,"Yes, every 2 weeks",0.27535,34,16388,0.19411,0.40405
882,882,2019,Saxony,male,"No, never",0.33952,181,16388,0.28317,0.39406
883,883,2019,Saxony,male,"Yes, every week",0.13297,86,16388,0.09517,0.17176
884,884,2019,Saxony,male,"Yes, every 2 weeks",0.17098,75,16388,0.11632,0.24138
885,885,2019,Saxony,male,"Yes, every 3-4 weeks",0.08481,45,16388,0.05986,0.1195
886,886,2019,Saxony,male,"Yes, less frequently",0.27173,154,16388,0.22213,0.32245
887,887,2019,Saxony,female,"No, never",0.45342,243,16388,0.37405,0.52544
888,888,2019,Saxony,female,"Yes, every week",0.15378,64,16388,0.10842,0.20765
889,889,2019,Saxony,female,"Yes, every 2 weeks",0.18712,99,16388,0.14504,0.2258
890,890,2019,Saxony,female,"Yes, every 3-4 weeks",0.06121,33,16388,0.03561,0.08478
891,891,2019,Saxony,female,"Yes, less frequently",0.14447,86,16388,0.10641,0.18937
892,892,2019,Saxony-Anhalt,male,"No, never",0.36204,86,16388,0.28501,0.45639
893,893,2019,Saxony-Anhalt,male,"Yes, every week",0.19236,36,16388,0.11178,0.31045
894,894,2019,Saxony-Anhalt,male,"Yes, every 2 weeks",0.17672,37,16388,0.10908,0.26582
895,895,2019,Saxony-Anhalt,male,"Yes, less frequently",0.26888,69,16388,0.19438,0.38478
896,896,2019,Saxony-Anhalt,female,"No, never",0.52057,144,16388,0.43199,0.61169
897,897,2019,Saxony-Anhalt,female,"Yes, every week",0.16312,39,16388,0.10633,0.23424
898,898,2019,Saxony-Anhalt,female,"Yes, every 2 weeks",0.12628,40,16388,0.08991,0.16938
899,899,2019,Saxony-Anhalt,female,"Yes, less frequently",0.19002,38,16388,0.09744,0.32583
900,900,2019,Thuringa,male,"No, never",0.34134,88,16388,0.25043,0.45374
901,901,2019,Thuringa,male,"Yes, every week",0.09644,44,16388,0.06244,0.14014
902,902,2019,Thuringa,male,"Yes, every 2 weeks",0.1927,47,16388,0.12443,0.27347
903,903,2019,Thuringa,male,"Yes, every 3-4 weeks",0.09315,31,16388,0.0564,0.14152
904,904,2019,Thuringa,male,"Yes, less frequently",0.27638,71,16388,0.1631,0.38946
905,905,2019,Thuringa,female,"No, never",0.53804,142,16388,0.3978,0.70218
906,906,2019,Thuringa,female,"Yes, every week",0.08382,34,16388,0.04936,0.11982
907,907,2019,Thuringa,female,"Yes, every 2 weeks",0.18026,45,16388,0.1178,0.23342
908,908,2019,Thuringa,female,"Yes, less frequently",0.19788,42,16388,0.1316,0.28599
909,909,2021,Schleswig-Holstein,male,"No, never",0.4527,90,9412,0.31868,0.62595
910,910,2021,Schleswig-Holstein,male,"Yes, every week",0.17251,43,9412,0.08584,0.26335
911,911,2021,Schleswig-Holstein,male,"Yes, every 2 weeks",0.13887,33,9412,0.07686,0.21762
912,912,2021,Schleswig-Holstein,male,"Yes, less frequently",0.23592,58,9412,0.1596,0.3384
913,913,2021,Schleswig-Holstein,female,"No, never",1.0,107,9412,0.76336,1.38117
914,914,2021,Hamburg,male,"No, never",1.0,57,9412,0.52879,1.64633
915,915,2021,Hamburg,female,"No, never",1.0,64,9412,0.67637,1.33751
916,916,2021,Lower Saxony,male,"No, never",0.47879,212,9412,0.38125,0.59788
917,917,2021,Lower Saxony,male,"Yes, every week",0.12054,65,9412,0.06918,0.18823
918,918,2021,Lower Saxony,male,"Yes, every 2 weeks",0.1056,69,9412,0.07689,0.14376
919,919,2021,Lower Saxony,male,"Yes, every 3-4 weeks",0.07154,38,9412,0.04648,0.10753
920,920,2021,Lower Saxony,male,"Yes, less frequently",0.22353,135,9412,0.18034,0.26999
921,921,2021,Lower Saxony,female,"No, never",0.54986,236,9412,0.43489,0.65272
922,922,2021,Lower Saxony,female,"Yes, every week",0.11646,60,9412,0.08168,0.15262
923,923,2021,Lower Saxony,female,"Yes, every 2 weeks",0.16125,87,9412,0.13215,0.20017
924,924,2021,Lower Saxony,female,"Yes, less frequently",0.17243,89,9412,0.13513,0.21729
925,925,2021,North Rhine-Westphalia,male,"No, never",0.41387,449,9412,0.36719,0.47373
926,926,2021,North Rhine-Westphalia,male,"Yes, every week",0.12503,177,9412,0.09602,0.16122
927,927,2021,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.13809,182,9412,0.10698,0.17366
928,928,2021,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.09489,93,9412,0.07106,0.12558
929,929,2021,North Rhine-Westphalia,male,"Yes, less frequently",0.22812,286,9412,0.18755,0.27153
930,930,2021,North Rhine-Westphalia,female,"No, never",0.49614,542,9412,0.4415,0.55713
931,931,2021,North Rhine-Westphalia,female,"Yes, every week",0.14171,159,9412,0.11589,0.17138
932,932,2021,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.14687,181,9412,0.1173,0.18227
933,933,2021,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.06638,64,9412,0.04778,0.08276
934,934,2021,North Rhine-Westphalia,female,"Yes, less frequently",0.1489,164,9412,0.11867,0.18767
935,935,2021,Hesse,male,"No, never",0.42671,173,9412,0.333,0.53283
936,936,2021,Hesse,male,"Yes, every week",0.16518,78,9412,0.11029,0.22467
937,937,2021,Hesse,male,"Yes, every 2 weeks",0.16498,59,9412,0.09871,0.24179
938,938,2021,Hesse,male,"Yes, less frequently",0.24313,88,9412,0.18465,0.30889
939,939,2021,Hesse,female,"No, never",0.47408,145,9412,0.38621,0.55337
940,940,2021,Hesse,female,"Yes, every week",0.08384,44,9412,0.05945,0.10829
941,941,2021,Hesse,female,"Yes, every 2 weeks",0.23255,56,9412,0.16101,0.28746
942,942,2021,Hesse,female,"Yes, less frequently",0.20954,55,9412,0.14877,0.29606
943,943,2021,"Rhineland-Palatinate, Saarland",male,"No, never",0.32706,81,9412,0.24348,0.44281
944,944,2021,"Rhineland-Palatinate, Saarland",male,"Yes, every week",0.17751,49,9412,0.10728,0.26889
945,945,2021,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.12284,42,9412,0.0651,0.179
946,946,2021,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.37258,72,9412,0.2446,0.54814
947,947,2021,"Rhineland-Palatinate, Saarland",female,"No, never",0.57561,115,9412,0.47037,0.70985
948,948,2021,"Rhineland-Palatinate, Saarland",female,"Yes, every week",0.13177,32,9412,0.06384,0.22817
949,949,2021,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.1617,33,9412,0.08977,0.23945
950,950,2021,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.13092,31,9412,0.07868,0.17926
951,951,2021,Baden-Wuerttemberg,male,"No, never",0.4268,289,9412,0.35792,0.49962
952,952,2021,Baden-Wuerttemberg,male,"Yes, every week",0.08635,90,9412,0.06041,0.10968
953,953,2021,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.09368,58,9412,0.05978,0.13314
954,954,2021,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.14369,80,9412,0.10872,0.18187
955,955,2021,Baden-Wuerttemberg,male,"Yes, less frequently",0.24948,155,9412,0.20543,0.3171
956,956,2021,Baden-Wuerttemberg,female,"No, never",0.50209,311,9412,0.4232,0.58648
957,957,2021,Baden-Wuerttemberg,female,"Yes, every week",0.12813,75,9412,0.08676,0.18586
958,958,2021,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.15163,72,9412,0.10205,0.19455
959,959,2021,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.06552,47,9412,0.04715,0.08688
960,960,2021,Baden-Wuerttemberg,female,"Yes, less frequently",0.15264,102,9412,0.10733,0.20029
961,961,2021,Bavaria,male,"No, never",0.42671,303,9412,0.36857,0.51506
962,962,2021,Bavaria,male,"Yes, every week",0.12681,128,9412,0.1006,0.15645
963,963,2021,Bavaria,male,"Yes, every 2 weeks",0.11198,109,9412,0.0847,0.14347
964,964,2021,Bavaria,male,"Yes, every 3-4 weeks",0.09812,85,9412,0.06917,0.13323
965,965,2021,Bavaria,male,"Yes, less frequently",0.23638,186,9412,0.19444,0.28088
966,966,2021,Bavaria,female,"No, never",0.50887,381,9412,0.44026,0.59353
967,967,2021,Bavaria,female,"Yes, every week",0.07885,85,9412,0.0606,0.09887
968,968,2021,Bavaria,female,"Yes, every 2 weeks",0.16384,130,9412,0.12645,0.20333
969,969,2021,Bavaria,female,"Yes, every 3-4 weeks",0.08891,65,9412,0.06356,0.11665
970,970,2021,Bavaria,female,"Yes, less frequently",0.15954,127,9412,0.13061,0.18991
971,971,2021,Berlin,male,"No, never",0.43723,111,9412,0.32009,0.60821
972,972,2021,Berlin,male,"Yes, every week",0.11825,40,9412,0.06131,0.17699
973,973,2021,Berlin,male,"Yes, every 2 weeks",0.11124,33,9412,0.05528,0.1866
974,974,2021,Berlin,male,"Yes, less frequently",0.33328,76,9412,0.21701,0.5003
975,975,2021,Berlin,female,"No, never",0.52972,105,9412,0.417,0.6578
976,976,2021,Berlin,female,"Yes, every 2 weeks",0.16136,31,9412,0.09825,0.2346
977,977,2021,Berlin,female,"Yes, less frequently",0.30892,45,9412,0.18802,0.44086
978,978,2021,Brandenburg,male,"No, never",0.68177,78,9412,0.4959,0.85546
979,979,2021,Brandenburg,male,"Yes, less frequently",0.31823,41,9412,0.21846,0.41205
980,980,2021,Brandenburg,female,"No, never",0.7388,91,9412,0.58397,0.92321
981,981,2021,Brandenburg,female,"Yes, less frequently",0.2612,32,9412,0.16663,0.36467
982,982,2021,Mecklenburg-Western Pomerania,female,"No, never",1.0,39,9412,0.66933,1.33929
983,983,2021,Saxony,male,"No, never",0.40925,125,9412,0.33343,0.50539
984,984,2021,Saxony,male,"Yes, every week",0.15495,49,9412,0.09904,0.21333
985,985,2021,Saxony,male,"Yes, every 2 weeks",0.16376,43,9412,0.1178,0.21243
986,986,2021,Saxony,male,"Yes, less frequently",0.27204,71,9412,0.2071,0.34494
987,987,2021,Saxony,female,"No, never",0.61128,153,9412,0.46119,0.78323
988,988,2021,Saxony,female,"Yes, every 2 weeks",0.23178,61,9412,0.16951,0.28905
989,989,2021,Saxony,female,"Yes, less frequently",0.15693,46,9412,0.09466,0.25483
990,990,2021,Saxony-Anhalt,male,"No, never",0.60452,67,9412,0.37804,0.84321
991,991,2021,Saxony-Anhalt,male,"Yes, less frequently",0.39548,42,9412,0.24545,0.58523
992,992,2021,Saxony-Anhalt,female,"No, never",1.0,61,9412,0.67438,1.40004
993,993,2021,Thuringa,male,"No, never",0.59757,68,9412,0.36693,0.82697
994,994,2021,Thuringa,male,"Yes, less frequently",0.40243,37,9412,0.18496,0.65963
995,995,2021,Thuringa,female,"No, never",1.0,96,9412,0.72416,1.29001
