"pli0089","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2014","AkademikerIn","2","","","",""
"Min 1x pro Monat","2014","AkademikerIn","3","","","",""
"Min 1x pro Monat","2014","AkademikerIn","4","","","",""
"Min 1x pro Monat","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","(noch) kein Abschluss","2","","","",""
"Seltener","2014","(noch) kein Abschluss","3","","","",""
"Seltener","2014","(noch) kein Abschluss","4","","","",""
"Seltener","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Hauptschule","2","","","",""
"Seltener","2014","Hauptschule","3","","","",""
"Seltener","2014","Hauptschule","4","","","",""
"Seltener","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Realschule","2","","","",""
"Seltener","2014","Realschule","3","","","",""
"Seltener","2014","Realschule","4","","","",""
"Seltener","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","(Fach-)Abitur","2","","","",""
"Seltener","2014","(Fach-)Abitur","3","","","",""
"Seltener","2014","(Fach-)Abitur","4","","","",""
"Seltener","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","AkademikerIn","2","","","",""
"Seltener","2014","AkademikerIn","3","","","",""
"Seltener","2014","AkademikerIn","4","","","",""
"Seltener","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","2","","","",""
"Nie","2014","(noch) kein Abschluss","3","","","",""
"Nie","2014","(noch) kein Abschluss","4","","","",""
"Nie","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Hauptschule","2","","","",""
"Nie","2014","Hauptschule","3","","","",""
"Nie","2014","Hauptschule","4","","","",""
"Nie","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Realschule","2","","","",""
"Nie","2014","Realschule","3","","","",""
"Nie","2014","Realschule","4","","","",""
"Nie","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","2","","","",""
"Nie","2014","(Fach-)Abitur","3","","","",""
"Nie","2014","(Fach-)Abitur","4","","","",""
"Nie","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","AkademikerIn","2","","","",""
"Nie","2014","AkademikerIn","3","","","",""
"Nie","2014","AkademikerIn","4","","","",""
"Nie","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","(noch) kein Abschluss","2","","","",""
"Täglich","2015","(noch) kein Abschluss","3","","","",""
"Täglich","2015","(noch) kein Abschluss","4","","","",""
"Täglich","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Hauptschule","2","","","",""
"Täglich","2015","Hauptschule","3","","","",""
"Täglich","2015","Hauptschule","4","","","",""
"Täglich","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Realschule","2","","","",""
"Täglich","2015","Realschule","3","","","",""
"Täglich","2015","Realschule","4","","","",""
"Täglich","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","(Fach-)Abitur","2","","","",""
"Täglich","2015","(Fach-)Abitur","3","","","",""
"Täglich","2015","(Fach-)Abitur","4","","","",""
"Täglich","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","AkademikerIn","2","","","",""
"Täglich","2015","AkademikerIn","3","","","",""
"Täglich","2015","AkademikerIn","4","","","",""
"Täglich","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Hauptschule","2","","","",""
"Min 1x pro Woche","2015","Hauptschule","3","","","",""
"Min 1x pro Woche","2015","Hauptschule","4","","","",""
"Min 1x pro Woche","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Realschule","2","","","",""
"Min 1x pro Woche","2015","Realschule","3","","","",""
"Min 1x pro Woche","2015","Realschule","4","","","",""
"Min 1x pro Woche","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","AkademikerIn","2","","","",""
"Min 1x pro Woche","2015","AkademikerIn","3","","","",""
"Min 1x pro Woche","2015","AkademikerIn","4","","","",""
"Min 1x pro Woche","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Hauptschule","2","","","",""
"Min 1x pro Monat","2015","Hauptschule","3","","","",""
"Min 1x pro Monat","2015","Hauptschule","4","","","",""
"Min 1x pro Monat","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Realschule","2","","","",""
"Min 1x pro Monat","2015","Realschule","3","","","",""
"Min 1x pro Monat","2015","Realschule","4","","","",""
"Min 1x pro Monat","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","AkademikerIn","2","","","",""
"Min 1x pro Monat","2015","AkademikerIn","3","","","",""
"Min 1x pro Monat","2015","AkademikerIn","4","","","",""
"Min 1x pro Monat","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2015","(noch) kein Abschluss","2","","","",""
"Seltener","2015","(noch) kein Abschluss","3","","","",""
"Seltener","2015","(noch) kein Abschluss","4","","","",""
"Seltener","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2015","Hauptschule","2","","","",""
"Seltener","2015","Hauptschule","3","","","",""
"Seltener","2015","Hauptschule","4","","","",""
"Seltener","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2015","Realschule","2","","","",""
"Seltener","2015","Realschule","3","","","",""
"Seltener","2015","Realschule","4","","","",""
"Seltener","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2015","(Fach-)Abitur","2","","","",""
"Seltener","2015","(Fach-)Abitur","3","","","",""
"Seltener","2015","(Fach-)Abitur","4","","","",""
"Seltener","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2015","AkademikerIn","2","","","",""
"Seltener","2015","AkademikerIn","3","","","",""
"Seltener","2015","AkademikerIn","4","","","",""
"Seltener","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","(noch) kein Abschluss","2","","","",""
"Nie","2015","(noch) kein Abschluss","3","","","",""
"Nie","2015","(noch) kein Abschluss","4","","","",""
"Nie","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","Hauptschule","2","","","",""
"Nie","2015","Hauptschule","3","","","",""
"Nie","2015","Hauptschule","4","","","",""
"Nie","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","Realschule","2","","","",""
"Nie","2015","Realschule","3","","","",""
"Nie","2015","Realschule","4","","","",""
"Nie","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","(Fach-)Abitur","2","","","",""
"Nie","2015","(Fach-)Abitur","3","","","",""
"Nie","2015","(Fach-)Abitur","4","","","",""
"Nie","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","AkademikerIn","2","","","",""
"Nie","2015","AkademikerIn","3","","","",""
"Nie","2015","AkademikerIn","4","","","",""
"Nie","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","(noch) kein Abschluss","2","","","",""
"Täglich","2016","(noch) kein Abschluss","3","","","",""
"Täglich","2016","(noch) kein Abschluss","4","","","",""
"Täglich","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","Hauptschule","2","","","",""
"Täglich","2016","Hauptschule","3","","","",""
"Täglich","2016","Hauptschule","4","","","",""
"Täglich","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","Realschule","2","","","",""
"Täglich","2016","Realschule","3","","","",""
"Täglich","2016","Realschule","4","","","",""
"Täglich","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","(Fach-)Abitur","2","","","",""
"Täglich","2016","(Fach-)Abitur","3","","","",""
"Täglich","2016","(Fach-)Abitur","4","","","",""
"Täglich","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","AkademikerIn","2","","","",""
"Täglich","2016","AkademikerIn","3","","","",""
"Täglich","2016","AkademikerIn","4","","","",""
"Täglich","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","Hauptschule","2","","","",""
"Min 1x pro Woche","2016","Hauptschule","3","","","",""
"Min 1x pro Woche","2016","Hauptschule","4","","","",""
"Min 1x pro Woche","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","Realschule","2","","","",""
"Min 1x pro Woche","2016","Realschule","3","","","",""
"Min 1x pro Woche","2016","Realschule","4","","","",""
"Min 1x pro Woche","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","AkademikerIn","2","","","",""
"Min 1x pro Woche","2016","AkademikerIn","3","","","",""
"Min 1x pro Woche","2016","AkademikerIn","4","","","",""
"Min 1x pro Woche","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","Hauptschule","2","","","",""
"Min 1x pro Monat","2016","Hauptschule","3","","","",""
"Min 1x pro Monat","2016","Hauptschule","4","","","",""
"Min 1x pro Monat","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","Realschule","2","","","",""
"Min 1x pro Monat","2016","Realschule","3","","","",""
"Min 1x pro Monat","2016","Realschule","4","","","",""
"Min 1x pro Monat","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","AkademikerIn","2","","","",""
"Min 1x pro Monat","2016","AkademikerIn","3","","","",""
"Min 1x pro Monat","2016","AkademikerIn","4","","","",""
"Min 1x pro Monat","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","(noch) kein Abschluss","2","","","",""
"Seltener","2016","(noch) kein Abschluss","3","","","",""
"Seltener","2016","(noch) kein Abschluss","4","","","",""
"Seltener","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","Hauptschule","2","","","",""
"Seltener","2016","Hauptschule","3","","","",""
"Seltener","2016","Hauptschule","4","","","",""
"Seltener","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","Realschule","2","","","",""
"Seltener","2016","Realschule","3","","","",""
"Seltener","2016","Realschule","4","","","",""
"Seltener","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","(Fach-)Abitur","2","","","",""
"Seltener","2016","(Fach-)Abitur","3","","","",""
"Seltener","2016","(Fach-)Abitur","4","","","",""
"Seltener","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","AkademikerIn","2","","","",""
"Seltener","2016","AkademikerIn","3","","","",""
"Seltener","2016","AkademikerIn","4","","","",""
"Seltener","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","(noch) kein Abschluss","2","","","",""
"Nie","2016","(noch) kein Abschluss","3","","","",""
"Nie","2016","(noch) kein Abschluss","4","","","",""
"Nie","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","Hauptschule","2","","","",""
"Nie","2016","Hauptschule","3","","","",""
"Nie","2016","Hauptschule","4","","","",""
"Nie","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","Realschule","2","","","",""
"Nie","2016","Realschule","3","","","",""
"Nie","2016","Realschule","4","","","",""
"Nie","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","(Fach-)Abitur","2","","","",""
"Nie","2016","(Fach-)Abitur","3","","","",""
"Nie","2016","(Fach-)Abitur","4","","","",""
"Nie","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","AkademikerIn","2","","","",""
"Nie","2016","AkademikerIn","3","","","",""
"Nie","2016","AkademikerIn","4","","","",""
"Nie","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Täglich","2017","(noch) kein Abschluss","2","2","","",""
"Täglich","2017","(noch) kein Abschluss","3","","","",""
"Täglich","2017","(noch) kein Abschluss","4","","","",""
"Täglich","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","Hauptschule","1 Einkommensschwächstes Quintil","10","","",""
"Täglich","2017","Hauptschule","2","","","",""
"Täglich","2017","Hauptschule","3","","","",""
"Täglich","2017","Hauptschule","4","","","",""
"Täglich","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2017","Realschule","2","","","",""
"Täglich","2017","Realschule","3","","","",""
"Täglich","2017","Realschule","4","","","",""
"Täglich","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","9","","",""
"Täglich","2017","(Fach-)Abitur","2","1","","",""
"Täglich","2017","(Fach-)Abitur","3","","","",""
"Täglich","2017","(Fach-)Abitur","4","","","",""
"Täglich","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Täglich","2017","AkademikerIn","2","1","","",""
"Täglich","2017","AkademikerIn","3","","","",""
"Täglich","2017","AkademikerIn","4","","","",""
"Täglich","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","68","0.0563599740903162","0.0440581425347802","0.0686618056458523"
"Min 1x pro Woche","2017","(noch) kein Abschluss","2","5","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","3","1","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2017","Hauptschule","1 Einkommensschwächstes Quintil","49","0.0711805106210878","0.0532731446391821","0.0890878766029935"
"Min 1x pro Woche","2017","Hauptschule","2","4","","",""
"Min 1x pro Woche","2017","Hauptschule","3","1","","",""
"Min 1x pro Woche","2017","Hauptschule","4","","","",""
"Min 1x pro Woche","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2017","Realschule","2","1","","",""
"Min 1x pro Woche","2017","Realschule","3","","","",""
"Min 1x pro Woche","2017","Realschule","4","","","",""
"Min 1x pro Woche","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","32","0.0826790433282236","0.0607705695293034","0.104587517127144"
"Min 1x pro Woche","2017","(Fach-)Abitur","2","5","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","3","2","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2017","AkademikerIn","1 Einkommensschwächstes Quintil","33","0.0342723802203369","0.0200999053421135","0.0484448550985604"
"Min 1x pro Woche","2017","AkademikerIn","2","8","","",""
"Min 1x pro Woche","2017","AkademikerIn","3","1","","",""
"Min 1x pro Woche","2017","AkademikerIn","4","","","",""
"Min 1x pro Woche","2017","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","73","0.0618248796519427","0.0489777885920344","0.0746719707118511"
"Min 1x pro Monat","2017","(noch) kein Abschluss","2","4","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2017","Hauptschule","1 Einkommensschwächstes Quintil","46","0.0659220994673937","0.0486401566459403","0.0832040422888472"
"Min 1x pro Monat","2017","Hauptschule","2","4","","",""
"Min 1x pro Monat","2017","Hauptschule","3","1","","",""
"Min 1x pro Monat","2017","Hauptschule","4","","","",""
"Min 1x pro Monat","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2017","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Min 1x pro Monat","2017","Realschule","2","","","",""
"Min 1x pro Monat","2017","Realschule","3","","","",""
"Min 1x pro Monat","2017","Realschule","4","","","",""
"Min 1x pro Monat","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","32","0.0374651880658327","0.02235826815671","0.0525721079749553"
"Min 1x pro Monat","2017","(Fach-)Abitur","2","5","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2017","AkademikerIn","1 Einkommensschwächstes Quintil","31","0.058587354798472","0.0402921112658864","0.0768825983310576"
"Min 1x pro Monat","2017","AkademikerIn","2","3","","",""
"Min 1x pro Monat","2017","AkademikerIn","3","2","","",""
"Min 1x pro Monat","2017","AkademikerIn","4","3","","",""
"Min 1x pro Monat","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","151","0.10714223558182","0.0906434226441783","0.123641048519461"
"Seltener","2017","(noch) kein Abschluss","2","11","","",""
"Seltener","2017","(noch) kein Abschluss","3","3","","",""
"Seltener","2017","(noch) kein Abschluss","4","1","","",""
"Seltener","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2017","Hauptschule","1 Einkommensschwächstes Quintil","125","0.164557473437548","0.138734717248064","0.190380229627033"
"Seltener","2017","Hauptschule","2","15","","",""
"Seltener","2017","Hauptschule","3","3","","",""
"Seltener","2017","Hauptschule","4","","","",""
"Seltener","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2017","Realschule","1 Einkommensschwächstes Quintil","2","","",""
"Seltener","2017","Realschule","2","1","","",""
"Seltener","2017","Realschule","3","","","",""
"Seltener","2017","Realschule","4","","","",""
"Seltener","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","104","0.159118156430224","0.130018952891423","0.188217359969025"
"Seltener","2017","(Fach-)Abitur","2","10","","",""
"Seltener","2017","(Fach-)Abitur","3","1","","",""
"Seltener","2017","(Fach-)Abitur","4","","","",""
"Seltener","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2017","AkademikerIn","1 Einkommensschwächstes Quintil","119","0.19776362808981","0.166734425098345","0.228792831081274"
"Seltener","2017","AkademikerIn","2","20","","",""
"Seltener","2017","AkademikerIn","3","5","","",""
"Seltener","2017","AkademikerIn","4","6","","",""
"Seltener","2017","AkademikerIn","5 Einkommensstärkstes Quintil","2","","",""
"Nie","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1050","0.76970573710098","0.747247010514155","0.792164463687805"
"Nie","2017","(noch) kein Abschluss","2","75","0.669586262056765","0.57598223375161","0.76319029036192"
"Nie","2017","(noch) kein Abschluss","3","5","","",""
"Nie","2017","(noch) kein Abschluss","4","","","",""
"Nie","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2017","Hauptschule","1 Einkommensschwächstes Quintil","562","0.685111033815059","0.652763237282227","0.717458830347891"
"Nie","2017","Hauptschule","2","34","0.69630698108734","0.576927842098339","0.815686120076341"
"Nie","2017","Hauptschule","3","4","","",""
"Nie","2017","Hauptschule","4","3","","",""
"Nie","2017","Hauptschule","5 Einkommensstärkstes Quintil","2","","",""
