"hgeqpgar","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","2","362","0.370529277577673","0.338764878727627","0.40229367642772"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","3","608","0.351822197280086","0.328305344639492","0.375339049920681"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","4","708","0.275048208943781","0.256514828803081","0.29358158908448"
"Nein","2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Alleinerziehende","2","811","0.628078311877111","0.602522635760772","0.653633987993451"
"Nein","2015","Alleinerziehende","3","308","0.39968975121271","0.365181178604004","0.434198323821416"
"Nein","2015","Alleinerziehende","4","256","","",""
"Nein","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Paar mit Kind(ern)","2","1749","","",""
"Nein","2015","Paar mit Kind(ern)","3","1289","","",""
"Nein","2015","Paar mit Kind(ern)","4","1094","","",""
"Nein","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Sonstige","2","151","","",""
"Nein","2015","Sonstige","3","116","","",""
"Nein","2015","Sonstige","4","76","0.254493222397096","0.20383466369239","0.305151781101803"
"Nein","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","1-Pers.- Haushalt","2","170","","",""
"Ja","2016","1-Pers.- Haushalt","3","268","","",""
"Ja","2016","1-Pers.- Haushalt","4","399","0.465258701234985","0.433027737417203","0.497489665052766"
"Ja","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","2","432","0.631296439719218","0.596629383966341","0.665963495472095"
"Ja","2016","(Ehe-)Paar ohne Kind(er)","3","856","0.654465730739702","0.629520105111423","0.67941135636798"
"Ja","2016","(Ehe-)Paar ohne Kind(er)","4","1502","","",""
"Ja","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Alleinerziehende","2","477","0.374816412791113","0.347184924825663","0.402447900756563"
"Ja","2016","Alleinerziehende","3","390","0.556460006769273","0.520519563250406","0.592400450288141"
"Ja","2016","Alleinerziehende","4","414","0.672900421150627","0.637242775823304","0.708558066477951"
"Ja","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Paar mit Kind(ern)","2","2203","","",""
"Ja","2016","Paar mit Kind(ern)","3","2791","","",""
"Ja","2016","Paar mit Kind(ern)","4","4250","0.797712869154931","0.786873522042728","0.808552216267134"
"Ja","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Sonstige","2","122","","",""
"Ja","2016","Sonstige","3","128","","",""
"Ja","2016","Sonstige","4","114","","",""
"Ja","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","1-Pers.- Haushalt","2","334","0.596721943657776","0.553894601532964","0.639549285782587"
"Nein","2016","1-Pers.- Haushalt","3","355","0.540651245621421","0.50151907457446","0.579783416668381"
"Nein","2016","1-Pers.- Haushalt","4","521","0.534741298765015","0.502510334947233","0.566972262582797"
"Nein","2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","(Ehe-)Paar ohne Kind(er)","2","312","0.368703560280782","0.334036504527905","0.403370616033659"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","3","540","0.345534269260298","0.32058864363202","0.370479894888577"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","4","722","0.297397778275643","0.278399934202503","0.316395622348782"
"Nein","2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Alleinerziehende","2","702","0.625183587208887","0.597552099243437","0.652815075174337"
"Nein","2016","Alleinerziehende","3","344","0.443539993230727","0.407599549711859","0.479480436749594"
"Nein","2016","Alleinerziehende","4","251","","",""
"Nein","2016","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Paar mit Kind(ern)","2","1570","","",""
"Nein","2016","Paar mit Kind(ern)","3","1116","","",""
"Nein","2016","Paar mit Kind(ern)","4","1026","","",""
"Nein","2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Sonstige","2","133","","",""
"Nein","2016","Sonstige","3","88","0.420298198777238","0.354471465280328","0.486124932274148"
"Nein","2016","Sonstige","4","73","0.402656356403372","0.332364228475273","0.472948484331472"
"Nein","2016","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","1-Pers.- Haushalt","2","200","","",""
"Ja","2017","1-Pers.- Haushalt","3","265","","",""
"Ja","2017","1-Pers.- Haushalt","4","458","0.443153044947604","0.413689732908476","0.472616356986733"
"Ja","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","2","410","0.619732531918108","0.584074708667848","0.655390355168368"
"Ja","2017","(Ehe-)Paar ohne Kind(er)","3","952","0.651501833240584","0.627193063367041","0.675810603114126"
"Ja","2017","(Ehe-)Paar ohne Kind(er)","4","1586","","",""
"Ja","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Alleinerziehende","2","443","0.402004215256217","0.373069134445696","0.430939296066737"
"Ja","2017","Alleinerziehende","3","440","0.557155637716385","0.522692051278246","0.591619224154525"
"Ja","2017","Alleinerziehende","4","447","0.70351110305513","0.669726468145042","0.737295737965217"
"Ja","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Paar mit Kind(ern)","2","2076","","",""
"Ja","2017","Paar mit Kind(ern)","3","3094","0.737101596366764","0.723939560662549","0.750263632070979"
"Ja","2017","Paar mit Kind(ern)","4","4647","0.826163505084863","0.816320157042234","0.836006853127491"
"Ja","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Sonstige","2","165","","",""
"Ja","2017","Sonstige","3","106","","",""
"Ja","2017","Sonstige","4","225","","",""
"Ja","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","1-Pers.- Haushalt","2","369","0.606974099672704","0.566842393558066","0.647105805787341"
"Nein","2017","1-Pers.- Haushalt","3","351","0.552465573817719","0.513198949295232","0.591732198340206"
"Nein","2017","1-Pers.- Haushalt","4","634","0.556846955052396","0.527383643013267","0.586310267091524"
"Nein","2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","(Ehe-)Paar ohne Kind(er)","2","302","0.380267468081892","0.344609644831632","0.415925291332152"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","3","524","0.348498166759416","0.324189396885874","0.372806936632959"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","4","786","0.293359825614633","0.275037093572775","0.311682557656491"
"Nein","2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Alleinerziehende","2","660","0.597995784743783","0.569060703933263","0.626930865554304"
"Nein","2017","Alleinerziehende","3","358","0.442844362283615","0.408380775845475","0.477307948721754"
"Nein","2017","Alleinerziehende","4","255","","",""
"Nein","2017","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Paar mit Kind(ern)","2","1715","","",""
"Nein","2017","Paar mit Kind(ern)","3","1203","","",""
"Nein","2017","Paar mit Kind(ern)","4","1047","","",""
"Nein","2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Sonstige","2","200","","",""
"Nein","2017","Sonstige","3","68","0.313107201801758","0.24420002181475","0.382014381788765"
"Nein","2017","Sonstige","4","97","0.212218079169426","0.16755852844843","0.256877629890422"
"Nein","2017","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","1-Pers.- Haushalt","2","181","","",""
"Ja","2018","1-Pers.- Haushalt","3","239","","",""
"Ja","2018","1-Pers.- Haushalt","4","477","0.462671076164466","0.433599729234387","0.491742423094546"
"Ja","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","2","322","0.620883385042814","0.581668508139991","0.660098261945637"
"Ja","2018","(Ehe-)Paar ohne Kind(er)","3","819","0.619768609287288","0.594091176900214","0.645446041674363"
"Ja","2018","(Ehe-)Paar ohne Kind(er)","4","1546","","",""
"Ja","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","Alleinerziehende","2","439","0.409929677691262","0.380570406044689","0.439288949337836"
"Ja","2018","Alleinerziehende","3","395","0.620058094891677","0.585973812799356","0.654142376983997"
"Ja","2018","Alleinerziehende","4","522","0.652779325327047","0.62071719539937","0.684841455254724"
"Ja","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","Paar mit Kind(ern)","2","1766","","",""
"Ja","2018","Paar mit Kind(ern)","3","2706","","",""
"Ja","2018","Paar mit Kind(ern)","4","4582","0.801706735369902","0.791423403678372","0.811990067061432"
"Ja","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","Sonstige","2","122","","",""
"Ja","2018","Sonstige","3","140","","",""
"Ja","2018","Sonstige","4","211","","",""
"Ja","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","1-Pers.- Haushalt","2","443","0.648073545604438","0.610602664949718","0.685544426259158"
"Nein","2018","1-Pers.- Haushalt","3","417","0.580729229370427","0.542969375277948","0.618489083462905"
"Nein","2018","1-Pers.- Haushalt","4","653","0.537328923835534","0.508257576905454","0.566400270765613"
"Nein","2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","(Ehe-)Paar ohne Kind(er)","2","266","","",""
"Nein","2018","(Ehe-)Paar ohne Kind(er)","3","554","0.380231390712712","0.354553958325637","0.405908823099786"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","4","800","0.300654265162601","0.28209914645893","0.319209383866271"
"Nein","2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Alleinerziehende","2","639","0.590070322308738","0.560711050662164","0.619429593955311"
"Nein","2018","Alleinerziehende","3","384","0.379941905108323","0.345857623016003","0.414026187200644"
"Nein","2018","Alleinerziehende","4","325","0.347220674672953","0.315158544745276","0.379282804600631"
"Nein","2018","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Paar mit Kind(ern)","2","1870","","",""
"Nein","2018","Paar mit Kind(ern)","3","1275","","",""
"Nein","2018","Paar mit Kind(ern)","4","1193","","",""
"Nein","2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Sonstige","2","178","","",""
"Nein","2018","Sonstige","3","134","","",""
"Nein","2018","Sonstige","4","54","0.203957135137855","0.15544361003564","0.25247066024007"
"Nein","2018","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","1-Pers.- Haushalt","2","164","","",""
"Ja","2019","1-Pers.- Haushalt","3","212","","",""
"Ja","2019","1-Pers.- Haushalt","4","413","0.472217550004053","0.440784629316231","0.503650470691875"
"Ja","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","2","322","0.635800541184238","0.596227081681886","0.67537400068659"
"Ja","2019","(Ehe-)Paar ohne Kind(er)","3","672","0.667042660033028","0.638482979166143","0.695602340899912"
"Ja","2019","(Ehe-)Paar ohne Kind(er)","4","1306","","",""
"Ja","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","Alleinerziehende","2","336","0.413135188287865","0.380472186268938","0.445798190306792"
"Ja","2019","Alleinerziehende","3","275","","",""
"Ja","2019","Alleinerziehende","4","430","0.657128649855169","0.622576912669576","0.691680387040761"
"Ja","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","Paar mit Kind(ern)","2","1392","","",""
"Ja","2019","Paar mit Kind(ern)","3","2092","","",""
"Ja","2019","Paar mit Kind(ern)","4","3713","0.769609504496945","0.75765355342227","0.781565455571619"
"Ja","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","Sonstige","2","98","0.268619489038101","0.214638770633631","0.322600207442571"
"Ja","2019","Sonstige","3","81","0.599079506696155","0.521168707942389","0.676990305449922"
"Ja","2019","Sonstige","4","175","","",""
"Ja","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","1-Pers.- Haushalt","2","347","0.580485124577297","0.537698613843943","0.623271635310652"
"Nein","2019","1-Pers.- Haushalt","3","350","0.558705202380511","0.517653072457607","0.599757332303415"
"Nein","2019","1-Pers.- Haushalt","4","556","0.527782449995947","0.496349529308125","0.559215370683769"
"Nein","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","(Ehe-)Paar ohne Kind(er)","2","246","","",""
"Nein","2019","(Ehe-)Paar ohne Kind(er)","3","374","0.332957339966972","0.304397659100088","0.361517020833857"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","4","674","0.31155788288529","0.29115842699966","0.33195733877092"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Alleinerziehende","2","537","0.586864811712135","0.554201809693208","0.619527813731062"
"Nein","2019","Alleinerziehende","3","371","0.49296486432328","0.454411805325226","0.531517923321334"
"Nein","2019","Alleinerziehende","4","295","","",""
"Nein","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Paar mit Kind(ern)","2","1755","","",""
"Nein","2019","Paar mit Kind(ern)","3","1080","","",""
"Nein","2019","Paar mit Kind(ern)","4","1052","","",""
"Nein","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Sonstige","2","161","","",""
"Nein","2019","Sonstige","3","71","0.400920493303845","0.323009694550078","0.478831292057611"
"Nein","2019","Sonstige","4","70","0.257327907676346","0.202587623769944","0.312068191582749"
"Nein","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2020","1-Pers.- Haushalt","2","242","","",""
"Ja","2020","1-Pers.- Haushalt","3","239","","",""
"Ja","2020","1-Pers.- Haushalt","4","504","0.452846886062766","0.426244715153551","0.479449056971981"
"Ja","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2020","(Ehe-)Paar ohne Kind(er)","2","300","0.599067409941866","0.561333299615449","0.636801520268284"
"Ja","2020","(Ehe-)Paar ohne Kind(er)","3","679","0.678850524119204","0.651734443490967","0.705966604747441"
"Ja","2020","(Ehe-)Paar ohne Kind(er)","4","1556","","",""
"Ja","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2020","Alleinerziehende","2","276","","",""
"Ja","2020","Alleinerziehende","3","344","0.475443552941453","0.43975041202156","0.511136693861347"
"Ja","2020","Alleinerziehende","4","559","0.725187136407274","0.695573990676038","0.75480028213851"
"Ja","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2020","Paar mit Kind(ern)","2","1863","","",""
"Ja","2020","Paar mit Kind(ern)","3","2068","","",""
"Ja","2020","Paar mit Kind(ern)","4","4137","0.804620274559799","0.794099538060346","0.815141011059253"
"Ja","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2020","Sonstige","2","164","","",""
"Ja","2020","Sonstige","3","158","","",""
"Ja","2020","Sonstige","4","235","","",""
"Ja","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","1-Pers.- Haushalt","2","496","0.58429360969092","0.548736305372055","0.619850914009785"
"Nein","2020","1-Pers.- Haushalt","3","527","0.616663126488025","0.582232256642869","0.651093996333182"
"Nein","2020","1-Pers.- Haushalt","4","841","0.547153113937234","0.520550943028019","0.573755284846449"
"Nein","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","(Ehe-)Paar ohne Kind(er)","2","348","0.400932590058134","0.363198479731716","0.438666700384551"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","3","460","0.321149475880796","0.294033395252559","0.348265556509033"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","4","944","0.296114624590069","0.2782185003473","0.314010748832838"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","Alleinerziehende","2","609","0.645838652149679","0.614329330530194","0.677347973769163"
"Nein","2020","Alleinerziehende","3","408","0.524556447058547","0.488863306138653","0.56024958797844"
"Nein","2020","Alleinerziehende","4","314","0.274812863592726","0.24519971786149","0.304426009323962"
"Nein","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","Paar mit Kind(ern)","2","2820","","",""
"Nein","2020","Paar mit Kind(ern)","3","1430","","",""
"Nein","2020","Paar mit Kind(ern)","4","1319","","",""
"Nein","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","Sonstige","2","221","","",""
"Nein","2020","Sonstige","3","169","","",""
"Nein","2020","Sonstige","4","136","","",""
"Nein","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
