year,hhtyp,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Single parent,4th Quintile,No,0.32248,68,187,0.25530,0.38965
2013,Single parent,5th Quintile,Yes,0.83862,104,104,0.76757,0.90966
2013,Couple with children,1st Quintile,Yes,0.46698,619,1358,0.44043,0.49353
2013,Couple with children,1st Quintile,No,0.53302,739,1358,0.50647,0.55957
2013,Couple with children,2nd Quintile,Yes,0.68191,1019,1548,0.65870,0.70512
2013,Couple with children,2nd Quintile,No,0.31809,529,1548,0.29488,0.34130
2013,Couple with children,3rd Quintile,Yes,0.81011,1093,1400,0.78956,0.83066
2013,Couple with children,3rd Quintile,No,0.18989,307,1400,0.16934,0.21044
2013,Couple with children,4th Quintile,Yes,0.81806,1050,1270,0.79684,0.83929
2013,Couple with children,4th Quintile,No,0.18194,220,1270,0.16071,0.20316
2013,Couple with children,5th Quintile,Yes,0.86480,923,1064,0.84425,0.88536
2013,Couple with children,5th Quintile,No,0.13520,141,1064,0.11464,0.15575
2013,Other Combinations,1st Quintile,No,0.71718,98,98,0.62755,0.80681
2013,Other Combinations,2nd Quintile,Yes,0.40607,37,85,0.30105,0.51109
2013,Other Combinations,2nd Quintile,No,0.59393,48,85,0.48891,0.69895
2013,Other Combinations,3rd Quintile,Yes,0.57600,40,40,0.42090,0.73110
2014,Single-person household,1st Quintile,Yes,0.33843,323,1032,0.30955,0.36732
2014,Single-person household,1st Quintile,No,0.66157,709,1032,0.63268,0.69045
2014,Single-person household,2nd Quintile,Yes,0.45552,310,728,0.41932,0.49173
2014,Single-person household,2nd Quintile,No,0.54448,418,728,0.50827,0.58068
2014,Single-person household,3rd Quintile,Yes,0.50463,319,651,0.46619,0.54306
2014,Single-person household,3rd Quintile,No,0.49537,332,651,0.45694,0.53381
2014,Single-person household,4th Quintile,Yes,0.48271,280,580,0.44201,0.52341
2014,Single-person household,4th Quintile,No,0.51729,300,580,0.47659,0.55799
2014,Single-person household,5th Quintile,Yes,0.61803,347,565,0.57793,0.65813
2014,Single-person household,5th Quintile,No,0.38197,218,565,0.34187,0.42207
2014,Couple without children,1st Quintile,Yes,0.47062,216,493,0.42652,0.51473
2014,Couple without children,1st Quintile,No,0.52938,277,493,0.48527,0.57348
2014,Couple without children,2nd Quintile,Yes,0.58587,447,748,0.55055,0.62120
2014,Couple without children,2nd Quintile,No,0.41413,301,748,0.37880,0.44945
2014,Couple without children,3rd Quintile,Yes,0.72121,582,840,0.69087,0.75155
2014,Couple without children,3rd Quintile,No,0.27879,258,840,0.24845,0.30913
2014,Couple without children,4th Quintile,Yes,0.76774,694,933,0.74063,0.79485
2014,Couple without children,4th Quintile,No,0.23226,239,933,0.20515,0.25937
2014,Couple without children,5th Quintile,Yes,0.76439,1034,1346,0.74171,0.78707
2014,Couple without children,5th Quintile,No,0.23561,312,1346,0.21293,0.25829
2014,Single parent,1st Quintile,Yes,0.36993,301,809,0.33664,0.40322
2014,Single parent,1st Quintile,No,0.63007,508,809,0.59678,0.66336
2014,Single parent,2nd Quintile,Yes,0.47329,222,441,0.42663,0.51994
2014,Single parent,2nd Quintile,No,0.52671,219,441,0.48006,0.57337
2014,Single parent,3rd Quintile,Yes,0.60528,173,307,0.55051,0.66004
2014,Single parent,3rd Quintile,No,0.39472,134,307,0.33996,0.44949
2014,Single parent,4th Quintile,Yes,0.78589,124,169,0.72385,0.84792
2014,Single parent,4th Quintile,No,0.21411,45,169,0.15208,0.27615
2014,Single parent,5th Quintile,Yes,0.84167,70,70,0.75553,0.92780
2014,Couple with children,1st Quintile,Yes,0.50382,495,1011,0.47299,0.53466
2014,Couple with children,1st Quintile,No,0.49618,516,1011,0.46534,0.52701
2014,Couple with children,2nd Quintile,Yes,0.65935,841,1292,0.63350,0.68520
2014,Couple with children,2nd Quintile,No,0.34065,451,1292,0.31480,0.36650
2014,Couple with children,3rd Quintile,Yes,0.83324,1001,1232,0.81241,0.85406
2014,Couple with children,3rd Quintile,No,0.16676,231,1232,0.14594,0.18759
2014,Couple with children,4th Quintile,Yes,0.81532,992,1177,0.79314,0.83749
2014,Couple with children,4th Quintile,No,0.18468,185,1177,0.16251,0.20686
2014,Couple with children,5th Quintile,Yes,0.88018,869,988,0.85992,0.90044
2014,Couple with children,5th Quintile,No,0.11982,119,988,0.09956,0.14008
2014,Other Combinations,1st Quintile,No,0.77618,54,54,0.66396,0.88839
2014,Other Combinations,2nd Quintile,No,0.67189,45,45,0.53316,0.81063
2014,Other Combinations,4th Quintile,Yes,0.72923,32,32,0.57280,0.88565
2015,Single-person household,1st Quintile,Yes,0.31805,314,1046,0.28982,0.34629
2015,Single-person household,1st Quintile,No,0.68195,732,1046,0.65371,0.71018
2015,Single-person household,2nd Quintile,Yes,0.40524,314,815,0.37151,0.43896
2015,Single-person household,2nd Quintile,No,0.59476,501,815,0.56104,0.62849
2015,Single-person household,3rd Quintile,Yes,0.49784,287,650,0.45937,0.53631
2015,Single-person household,3rd Quintile,No,0.50216,363,650,0.46369,0.54063
2015,Single-person household,4th Quintile,Yes,0.47967,273,570,0.43862,0.52072
2015,Single-person household,4th Quintile,No,0.52033,297,570,0.47928,0.56138
2015,Single-person household,5th Quintile,Yes,0.59354,329,535,0.55188,0.63520
2015,Single-person household,5th Quintile,No,0.40646,206,535,0.36480,0.44812
2015,Couple without children,1st Quintile,Yes,0.48302,204,504,0.43935,0.52669
2015,Couple without children,1st Quintile,No,0.51698,300,504,0.47331,0.56065
2015,Couple without children,2nd Quintile,Yes,0.60261,463,788,0.56842,0.63680
2015,Couple without children,2nd Quintile,No,0.39739,325,788,0.36320,0.43158
2015,Couple without children,3rd Quintile,Yes,0.70299,518,812,0.67155,0.73444
2015,Couple without children,3rd Quintile,No,0.29701,294,812,0.26556,0.32845
2015,Couple without children,4th Quintile,Yes,0.69880,645,942,0.66949,0.72812
2015,Couple without children,4th Quintile,No,0.30120,297,942,0.27188,0.33051
2015,Couple without children,5th Quintile,Yes,0.78177,1020,1328,0.75955,0.80399
2015,Couple without children,5th Quintile,No,0.21823,308,1328,0.19601,0.24045
2015,Single parent,1st Quintile,Yes,0.32078,271,742,0.28717,0.35439
2015,Single parent,1st Quintile,No,0.67922,471,742,0.64561,0.71283
2015,Single parent,2nd Quintile,Yes,0.51003,205,438,0.46316,0.55690
2015,Single parent,2nd Quintile,No,0.48997,233,438,0.44310,0.53684
2015,Single parent,3rd Quintile,Yes,0.60903,157,265,0.55017,0.66789
2015,Single parent,3rd Quintile,No,0.39097,108,265,0.33211,0.44983
2015,Single parent,4th Quintile,Yes,0.72471,120,173,0.65796,0.79146
2015,Single parent,4th Quintile,No,0.27529,53,173,0.20854,0.34204
2015,Single parent,5th Quintile,Yes,0.73629,66,66,0.62916,0.84341
2015,Couple with children,1st Quintile,Yes,0.48776,484,1125,0.45854,0.51699
2015,Couple with children,1st Quintile,No,0.51224,641,1125,0.48301,0.54146
2015,Couple with children,2nd Quintile,Yes,0.66493,787,1243,0.63868,0.69118
2015,Couple with children,2nd Quintile,No,0.33507,456,1243,0.30882,0.36132
2015,Couple with children,3rd Quintile,Yes,0.79624,926,1215,0.77358,0.81889
2015,Couple with children,3rd Quintile,No,0.20376,289,1215,0.18111,0.22642
2015,Couple with children,4th Quintile,Yes,0.83528,906,1089,0.81324,0.85732
2015,Couple with children,4th Quintile,No,0.16472,183,1089,0.14268,0.18676
2015,Couple with children,5th Quintile,Yes,0.87531,857,986,0.85467,0.89594
2015,Couple with children,5th Quintile,No,0.12469,129,986,0.10406,0.14533
2015,Other Combinations,1st Quintile,No,0.71142,59,59,0.59481,0.82803
2015,Other Combinations,2nd Quintile,No,0.59983,36,36,0.43751,0.76214
2016,Single-person household,1st Quintile,Yes,0.27938,361,1402,0.25589,0.30288
2016,Single-person household,1st Quintile,No,0.72062,1041,1402,0.69712,0.74411
2016,Single-person household,2nd Quintile,Yes,0.42943,296,725,0.39338,0.46549
2016,Single-person household,2nd Quintile,No,0.57057,429,725,0.53451,0.60662
2016,Single-person household,3rd Quintile,Yes,0.47663,275,632,0.43766,0.51561
2016,Single-person household,3rd Quintile,No,0.52337,357,632,0.48439,0.56234
2016,Single-person household,4th Quintile,Yes,0.51462,278,554,0.47297,0.55628
2016,Single-person household,4th Quintile,No,0.48538,276,554,0.44372,0.52703
2016,Single-person household,5th Quintile,Yes,0.60630,292,480,0.56255,0.65005
2016,Single-person household,5th Quintile,No,0.39370,188,480,0.34995,0.43745
2016,Couple without children,1st Quintile,Yes,0.47719,187,496,0.43318,0.52119
2016,Couple without children,1st Quintile,No,0.52281,309,496,0.47881,0.56682
2016,Couple without children,2nd Quintile,Yes,0.58592,395,710,0.54966,0.62218
2016,Couple without children,2nd Quintile,No,0.41408,315,710,0.37782,0.45034
2016,Couple without children,3rd Quintile,Yes,0.71399,496,759,0.68182,0.74616
2016,Couple without children,3rd Quintile,No,0.28601,263,759,0.25384,0.31818
2016,Couple without children,4th Quintile,Yes,0.69754,650,928,0.66797,0.72711
2016,Couple without children,4th Quintile,No,0.30246,278,928,0.27289,0.33203
2016,Couple without children,5th Quintile,Yes,0.78378,972,1264,0.76107,0.80648
2016,Couple without children,5th Quintile,No,0.21622,292,1264,0.19352,0.23893
2016,Single parent,1st Quintile,Yes,0.36094,269,836,0.32837,0.39352
2016,Single parent,1st Quintile,No,0.63906,567,836,0.60648,0.67163
2016,Single parent,2nd Quintile,Yes,0.48568,183,406,0.43700,0.53435
2016,Single parent,2nd Quintile,No,0.51432,223,406,0.46565,0.56300
2016,Single parent,3rd Quintile,Yes,0.64379,137,231,0.58190,0.70568
2016,Single parent,3rd Quintile,No,0.35621,94,231,0.29432,0.41810
2016,Single parent,4th Quintile,Yes,0.71710,108,151,0.64502,0.78918
2016,Single parent,4th Quintile,No,0.28290,43,151,0.21082,0.35498
2016,Single parent,5th Quintile,Yes,0.83338,69,69,0.74481,0.92195
2016,Couple with children,1st Quintile,Yes,0.42729,712,2140,0.40632,0.44825
2016,Couple with children,1st Quintile,No,0.57271,1428,2140,0.55175,0.59368
2016,Couple with children,2nd Quintile,Yes,0.70170,746,1112,0.67480,0.72861
2016,Couple with children,2nd Quintile,No,0.29830,366,1112,0.27139,0.32520
2016,Couple with children,3rd Quintile,Yes,0.79300,816,1057,0.76857,0.81744
2016,Couple with children,3rd Quintile,No,0.20700,241,1057,0.18256,0.23143
2016,Couple with children,4th Quintile,Yes,0.80274,821,993,0.77798,0.82750
2016,Couple with children,4th Quintile,No,0.19726,172,993,0.17250,0.22202
2016,Couple with children,5th Quintile,Yes,0.88426,795,901,0.86336,0.90516
2016,Couple with children,5th Quintile,No,0.11574,106,901,0.09484,0.13664
2016,Multi-generational household,1st Quintile,No,0.49344,43,43,0.34223,0.64464
2016,Other Combinations,1st Quintile,Yes,0.20414,52,248,0.15388,0.25441
2016,Other Combinations,1st Quintile,No,0.79586,196,248,0.74559,0.84612
2016,Other Combinations,2nd Quintile,No,0.73707,37,37,0.59326,0.88087
2017,Single-person household,1st Quintile,Yes,0.30519,404,1559,0.28232,0.32805
2017,Single-person household,1st Quintile,No,0.69481,1155,1559,0.67195,0.71768
2017,Single-person household,2nd Quintile,Yes,0.41568,324,838,0.38229,0.44907
2017,Single-person household,2nd Quintile,No,0.58432,514,838,0.55093,0.61771
2017,Single-person household,3rd Quintile,Yes,0.48166,327,710,0.44488,0.51844
2017,Single-person household,3rd Quintile,No,0.51834,383,710,0.48156,0.55512
2017,Single-person household,4th Quintile,Yes,0.50323,303,604,0.46333,0.54314
2017,Single-person household,4th Quintile,No,0.49677,301,604,0.45686,0.53667
2017,Single-person household,5th Quintile,Yes,0.62670,343,561,0.58664,0.66677
2017,Single-person household,5th Quintile,No,0.37330,218,561,0.33323,0.41336
2017,Couple without children,1st Quintile,Yes,0.42586,190,547,0.38438,0.46733
2017,Couple without children,1st Quintile,No,0.57414,357,547,0.53267,0.61562
2017,Couple without children,2nd Quintile,Yes,0.57462,443,763,0.53952,0.60972
2017,Couple without children,2nd Quintile,No,0.42538,320,763,0.39028,0.46048
2017,Couple without children,3rd Quintile,Yes,0.72960,601,891,0.70042,0.75878
2017,Couple without children,3rd Quintile,No,0.27040,290,891,0.24122,0.29958
2017,Couple without children,4th Quintile,Yes,0.73076,777,1075,0.70423,0.75728
2017,Couple without children,4th Quintile,No,0.26924,298,1075,0.24272,0.29577
2017,Couple without children,5th Quintile,Yes,0.78496,1102,1428,0.76364,0.80627
2017,Couple without children,5th Quintile,No,0.21504,326,1428,0.19373,0.23636
2017,Single parent,1st Quintile,Yes,0.31700,278,851,0.28572,0.34828
2017,Single parent,1st Quintile,No,0.68300,573,851,0.65172,0.71428
2017,Single parent,2nd Quintile,Yes,0.53484,205,403,0.48608,0.58359
2017,Single parent,2nd Quintile,No,0.46516,198,403,0.41641,0.51392
2017,Single parent,3rd Quintile,Yes,0.70138,137,235,0.64274,0.76002
2017,Single parent,3rd Quintile,No,0.29862,98,235,0.23998,0.35726
2017,Single parent,4th Quintile,Yes,0.76059,125,167,0.69568,0.82551
2017,Single parent,4th Quintile,No,0.23941,42,167,0.17449,0.30432
2017,Single parent,5th Quintile,Yes,0.85418,82,82,0.77732,0.93104
2017,Couple with children,1st Quintile,Yes,0.43106,773,2279,0.41072,0.45140
2017,Couple with children,1st Quintile,No,0.56894,1506,2279,0.54860,0.58928
2017,Couple with children,2nd Quintile,Yes,0.67766,803,1241,0.65165,0.70368
2017,Couple with children,2nd Quintile,No,0.32234,438,1241,0.29632,0.34835
2017,Couple with children,3rd Quintile,Yes,0.80301,949,1204,0.78054,0.82549
2017,Couple with children,3rd Quintile,No,0.19699,255,1204,0.17451,0.21946
2017,Couple with children,4th Quintile,Yes,0.83910,955,1124,0.81761,0.86059
2017,Couple with children,4th Quintile,No,0.16090,169,1124,0.13941,0.18239
2017,Couple with children,5th Quintile,Yes,0.84939,846,965,0.82681,0.87197
2017,Couple with children,5th Quintile,No,0.15061,119,965,0.12803,0.17319
2017,Multi-generational household,1st Quintile,No,0.52087,58,58,0.39118,0.65056
2017,Other Combinations,1st Quintile,Yes,0.42164,94,320,0.36745,0.47583
2017,Other Combinations,1st Quintile,No,0.57836,226,320,0.52417,0.63255
2017,Other Combinations,2nd Quintile,No,0.53948,35,35,0.37193,0.70702
2017,Other Combinations,4th Quintile,Yes,0.74335,44,44,0.61279,0.87390
2017,Other Combinations,5th Quintile,Yes,0.87490,33,33,0.76028,0.98953
2018,Single-person household,1st Quintile,Yes,0.30885,379,1563,0.28594,0.33176
2018,Single-person household,1st Quintile,No,0.69115,1184,1563,0.66824,0.71406
2018,Single-person household,2nd Quintile,Yes,0.40787,318,915,0.37601,0.43973
2018,Single-person household,2nd Quintile,No,0.59213,597,915,0.56027,0.62399
2018,Single-person household,3rd Quintile,Yes,0.50758,315,700,0.47052,0.54464
2018,Single-person household,3rd Quintile,No,0.49242,385,700,0.45536,0.52948
2018,Single-person household,4th Quintile,Yes,0.49552,312,640,0.45675,0.53428
2018,Single-person household,4th Quintile,No,0.50448,328,640,0.46572,0.54325
2018,Single-person household,5th Quintile,Yes,0.60507,326,565,0.56472,0.64541
2018,Single-person household,5th Quintile,No,0.39493,239,565,0.35459,0.43528
2018,Couple without children,1st Quintile,Yes,0.46431,222,572,0.42340,0.50522
2018,Couple without children,1st Quintile,No,0.53569,350,572,0.49478,0.57660
2018,Couple without children,2nd Quintile,Yes,0.57363,441,797,0.53927,0.60798
2018,Couple without children,2nd Quintile,No,0.42637,356,797,0.39202,0.46073
2018,Couple without children,3rd Quintile,Yes,0.69721,564,868,0.66663,0.72779
2018,Couple without children,3rd Quintile,No,0.30279,304,868,0.27221,0.33337
2018,Couple without children,4th Quintile,Yes,0.74917,705,978,0.72199,0.77636
2018,Couple without children,4th Quintile,No,0.25083,273,978,0.22364,0.27801
2018,Couple without children,5th Quintile,Yes,0.79467,1085,1403,0.77353,0.81582
2018,Couple without children,5th Quintile,No,0.20533,318,1403,0.18418,0.22647
2018,Single parent,1st Quintile,Yes,0.40773,269,806,0.37378,0.44168
2018,Single parent,1st Quintile,No,0.59227,537,806,0.55832,0.62622
2018,Single parent,2nd Quintile,Yes,0.55777,204,407,0.50946,0.60608
2018,Single parent,2nd Quintile,No,0.44223,203,407,0.39392,0.49054
2018,Single parent,3rd Quintile,Yes,0.58321,128,246,0.52147,0.64495
2018,Single parent,3rd Quintile,No,0.41679,118,246,0.35505,0.47853
2018,Single parent,4th Quintile,Yes,0.77212,122,164,0.70773,0.83652
2018,Single parent,4th Quintile,No,0.22788,42,164,0.16348,0.29227
2018,Single parent,5th Quintile,Yes,0.84191,67,67,0.75390,0.92993
2018,Couple with children,Not included in this version of the questionnaire,No,0.68233,44,44,0.54317,0.82148
2018,Couple with children,1st Quintile,Yes,0.43129,668,1983,0.40949,0.45310
2018,Couple with children,1st Quintile,No,0.56871,1315,1983,0.54690,0.59051
2018,Couple with children,2nd Quintile,Yes,0.63818,766,1232,0.61133,0.66502
2018,Couple with children,2nd Quintile,No,0.36182,466,1232,0.33498,0.38867
2018,Couple with children,3rd Quintile,Yes,0.78075,862,1124,0.75655,0.80494
2018,Couple with children,3rd Quintile,No,0.21925,262,1124,0.19506,0.24345
2018,Couple with children,4th Quintile,Yes,0.82276,881,1058,0.79974,0.84579
2018,Couple with children,4th Quintile,No,0.17724,177,1058,0.15421,0.20026
2018,Couple with children,5th Quintile,Yes,0.87407,798,912,0.85252,0.89561
2018,Couple with children,5th Quintile,No,0.12593,114,912,0.10439,0.14748
2018,Multi-generational household,1st Quintile,No,0.56289,50,50,0.42400,0.70178
2018,Other Combinations,1st Quintile,Yes,0.25213,67,216,0.19409,0.31018
2018,Other Combinations,1st Quintile,No,0.74787,149,216,0.68982,0.80591
2018,Other Combinations,2nd Quintile,No,0.38402,33,33,0.21551,0.55254
2019,Single-person household,1st Quintile,Yes,0.33002,346,1332,0.30475,0.35528
2019,Single-person household,1st Quintile,No,0.66998,986,1332,0.64472,0.69525
2019,Single-person household,2nd Quintile,Yes,0.43558,261,718,0.39929,0.47187
2019,Single-person household,2nd Quintile,No,0.56442,457,718,0.52813,0.60071
2019,Single-person household,3rd Quintile,Yes,0.46284,258,596,0.42277,0.50290
2019,Single-person household,3rd Quintile,No,0.53716,338,596,0.49710,0.57723
2019,Single-person household,4th Quintile,Yes,0.55048,300,561,0.50928,0.59168
2019,Single-person household,4th Quintile,No,0.44952,261,561,0.40832,0.49072
2019,Single-person household,5th Quintile,Yes,0.64144,290,476,0.59831,0.68457
2019,Single-person household,5th Quintile,No,0.35856,186,476,0.31543,0.40169
2019,Couple without children,1st Quintile,Yes,0.45491,180,444,0.40854,0.50128
2019,Couple without children,1st Quintile,No,0.54509,264,444,0.49872,0.59146
2019,Couple without children,2nd Quintile,Yes,0.64059,419,695,0.60489,0.67629
2019,Couple without children,2nd Quintile,No,0.35941,276,695,0.32371,0.39511
2019,Couple without children,3rd Quintile,Yes,0.71297,483,731,0.68015,0.74578
2019,Couple without children,3rd Quintile,No,0.28703,248,731,0.25422,0.31985
2019,Couple without children,4th Quintile,Yes,0.75580,622,855,0.72699,0.78462
2019,Couple without children,4th Quintile,No,0.24420,233,855,0.21538,0.27301
2019,Couple without children,5th Quintile,Yes,0.78784,949,1215,0.76484,0.81083
2019,Couple without children,5th Quintile,No,0.21216,266,1215,0.18917,0.23516
2019,Single parent,1st Quintile,Yes,0.37176,197,645,0.33444,0.40909
2019,Single parent,1st Quintile,No,0.62824,448,645,0.59091,0.66556
2019,Single parent,2nd Quintile,Yes,0.51728,153,350,0.46486,0.56971
2019,Single parent,2nd Quintile,No,0.48272,197,350,0.43029,0.53514
2019,Single parent,3rd Quintile,Yes,0.56725,126,216,0.50102,0.63348
2019,Single parent,3rd Quintile,No,0.43275,90,216,0.36652,0.49898
2019,Single parent,4th Quintile,Yes,0.84525,108,144,0.78597,0.90453
2019,Single parent,4th Quintile,No,0.15475,36,144,0.09547,0.21403
2019,Single parent,5th Quintile,Yes,0.83043,65,65,0.73849,0.92237
2019,Couple with children,1st Quintile,Yes,0.41038,608,1872,0.38809,0.43267
2019,Couple with children,1st Quintile,No,0.58962,1264,1872,0.56733,0.61191
2019,Couple with children,2nd Quintile,Yes,0.64166,596,922,0.61069,0.67263
2019,Couple with children,2nd Quintile,No,0.35834,326,922,0.32737,0.38931
2019,Couple with children,3rd Quintile,Yes,0.78853,739,934,0.76232,0.81473
2019,Couple with children,3rd Quintile,No,0.21147,195,934,0.18527,0.23768
2019,Couple with children,4th Quintile,Yes,0.81199,738,860,0.78586,0.83812
2019,Couple with children,4th Quintile,No,0.18801,122,860,0.16188,0.21414
2019,Couple with children,5th Quintile,Yes,0.89794,704,796,0.87690,0.91899
2019,Couple with children,5th Quintile,No,0.10206,92,796,0.08101,0.12310
2019,Multi-generational household,1st Quintile,No,0.53192,46,46,0.38613,0.67772
2019,Other Combinations,1st Quintile,Yes,0.34286,54,166,0.27044,0.41529
2019,Other Combinations,1st Quintile,No,0.65714,112,166,0.58471,0.72956
2020,Single-person household,Not included in this version of the questionnaire,No,0.69812,130,130,0.61890,0.77734
2020,Single-person household,1st Quintile,Yes,0.31819,518,2020,0.29788,0.33851
2020,Single-person household,1st Quintile,No,0.68181,1502,2020,0.66149,0.70212
2020,Single-person household,2nd Quintile,Yes,0.43174,375,1059,0.40189,0.46158
2020,Single-person household,2nd Quintile,No,0.56826,684,1059,0.53842,0.59811
2020,Single-person household,3rd Quintile,Yes,0.51403,321,730,0.47775,0.55031
2020,Single-person household,3rd Quintile,No,0.48597,409,730,0.44969,0.52225
2020,Single-person household,4th Quintile,Yes,0.50059,308,666,0.46258,0.53859
2020,Single-person household,4th Quintile,No,0.49941,358,666,0.46141,0.53742
2020,Single-person household,5th Quintile,Yes,0.60275,416,706,0.56663,0.63887
2020,Single-person household,5th Quintile,No,0.39725,290,706,0.36113,0.43337
2020,Couple without children,1st Quintile,Yes,0.41623,223,648,0.37825,0.45421
2020,Couple without children,1st Quintile,No,0.58377,425,648,0.54579,0.62175
2020,Couple without children,2nd Quintile,Yes,0.63020,472,873,0.59815,0.66224
2020,Couple without children,2nd Quintile,No,0.36980,401,873,0.33776,0.40185
2020,Couple without children,3rd Quintile,Yes,0.69894,548,887,0.66873,0.72915
2020,Couple without children,3rd Quintile,No,0.30106,339,887,0.27085,0.33127
2020,Couple without children,4th Quintile,Yes,0.77130,731,1015,0.74545,0.79715
2020,Couple without children,4th Quintile,No,0.22870,284,1015,0.20285,0.25455
2020,Couple without children,5th Quintile,Yes,0.77337,1344,1739,0.75369,0.79305
2020,Couple without children,5th Quintile,No,0.22663,395,1739,0.20695,0.24631
2020,Single parent,1st Quintile,Yes,0.38943,212,710,0.35354,0.42533
2020,Single parent,1st Quintile,No,0.61057,498,710,0.57467,0.64646
2020,Single parent,2nd Quintile,Yes,0.47721,176,388,0.42745,0.52698
2020,Single parent,2nd Quintile,No,0.52279,212,388,0.47302,0.57255
2020,Single parent,3rd Quintile,Yes,0.70280,146,234,0.64411,0.76148
2020,Single parent,3rd Quintile,No,0.29720,88,234,0.23852,0.35589
2020,Single parent,4th Quintile,Yes,0.79614,104,148,0.73101,0.86126
2020,Single parent,4th Quintile,No,0.20386,44,148,0.13874,0.26899
2020,Single parent,5th Quintile,Yes,0.76227,92,92,0.67480,0.84973
2020,Couple with children,1st Quintile,Yes,0.43827,760,2377,0.41832,0.45822
2020,Couple with children,1st Quintile,No,0.56173,1617,2377,0.54178,0.58168
2020,Couple with children,2nd Quintile,Yes,0.69889,667,1079,0.67151,0.72628
2020,Couple with children,2nd Quintile,No,0.30111,412,1079,0.27372,0.32849
2020,Couple with children,3rd Quintile,Yes,0.83298,776,979,0.80961,0.85636
2020,Couple with children,3rd Quintile,No,0.16702,203,979,0.14364,0.19039
2020,Couple with children,4th Quintile,Yes,0.82116,806,974,0.79708,0.84524
2020,Couple with children,4th Quintile,No,0.17884,168,974,0.15476,0.20292
2020,Couple with children,5th Quintile,Yes,0.86685,1008,1138,0.84710,0.88660
2020,Couple with children,5th Quintile,No,0.13315,130,1138,0.11340,0.15290
2020,Multi-generational household,1st Quintile,No,0.64594,47,47,0.50774,0.78414
2020,Other Combinations,1st Quintile,Yes,0.36808,72,254,0.30866,0.42751
2020,Other Combinations,1st Quintile,No,0.63192,182,254,0.57249,0.69134
2020,Other Combinations,2nd Quintile,Yes,0.55567,34,76,0.44321,0.66813
2020,Other Combinations,2nd Quintile,No,0.44433,42,76,0.33187,0.55679
2020,Other Combinations,4th Quintile,Yes,0.85056,36,36,0.73244,0.96868
2020,Other Combinations,5th Quintile,Yes,0.79817,34,34,0.66123,0.93511
2021,Single-person household,1st Quintile,Yes,0.36530,278,984,0.33520,0.39541
2021,Single-person household,1st Quintile,No,0.63470,706,984,0.60459,0.66480
2021,Single-person household,2nd Quintile,Yes,0.42405,229,600,0.38447,0.46362
2021,Single-person household,2nd Quintile,No,0.57595,371,600,0.53638,0.61553
2021,Single-person household,3rd Quintile,Yes,0.46730,221,514,0.42413,0.51048
2021,Single-person household,3rd Quintile,No,0.53270,293,514,0.48952,0.57587
2021,Single-person household,4th Quintile,Yes,0.53465,245,470,0.48950,0.57979
2021,Single-person household,4th Quintile,No,0.46535,225,470,0.42021,0.51050
2021,Single-person household,5th Quintile,Yes,0.62749,286,492,0.58472,0.67025
2021,Single-person household,5th Quintile,No,0.37251,206,492,0.32975,0.41528
2021,Couple without children,1st Quintile,Yes,0.58433,163,350,0.53262,0.63603
2021,Couple without children,1st Quintile,No,0.41567,187,350,0.36397,0.46738
2021,Couple without children,2nd Quintile,Yes,0.55870,279,514,0.51573,0.60167
2021,Couple without children,2nd Quintile,No,0.44130,235,514,0.39833,0.48427
2021,Couple without children,3rd Quintile,Yes,0.66313,324,530,0.62285,0.70341
2021,Couple without children,3rd Quintile,No,0.33687,206,530,0.29659,0.37715
2021,Couple without children,4th Quintile,Yes,0.76484,474,646,0.73211,0.79757
2021,Couple without children,4th Quintile,No,0.23516,172,646,0.20243,0.26789
2021,Couple without children,5th Quintile,Yes,0.80402,890,1132,0.78089,0.82716
2021,Couple without children,5th Quintile,No,0.19598,242,1132,0.17284,0.21911
2021,Single parent,1st Quintile,Yes,0.43917,127,330,0.38554,0.49279
2021,Single parent,1st Quintile,No,0.56083,203,330,0.50721,0.61446
2021,Single parent,2nd Quintile,Yes,0.50010,128,274,0.44079,0.55942
2021,Single parent,2nd Quintile,No,0.49990,146,274,0.44058,0.55921
2021,Single parent,3rd Quintile,Yes,0.67209,73,135,0.59260,0.75158
2021,Single parent,3rd Quintile,No,0.32791,62,135,0.24842,0.40740
2021,Single parent,4th Quintile,Yes,0.70947,77,113,0.62539,0.79356
2021,Single parent,4th Quintile,No,0.29053,36,113,0.20644,0.37461
2021,Single parent,5th Quintile,Yes,0.80709,57,57,0.70374,0.91043
2021,Couple with children,1st Quintile,Yes,0.46778,346,952,0.43606,0.49949
2021,Couple with children,1st Quintile,No,0.53222,606,952,0.50051,0.56394
2021,Couple with children,2nd Quintile,Yes,0.69863,399,669,0.66383,0.73343
2021,Couple with children,2nd Quintile,No,0.30137,270,669,0.26657,0.33617
2021,Couple with children,3rd Quintile,Yes,0.80698,502,636,0.77628,0.83767
2021,Couple with children,3rd Quintile,No,0.19302,134,636,0.16233,0.22372
2021,Couple with children,4th Quintile,Yes,0.83013,506,624,0.80065,0.85962
2021,Couple with children,4th Quintile,No,0.16987,118,624,0.14038,0.19935
2021,Couple with children,5th Quintile,Yes,0.84927,595,690,0.82255,0.87599
2021,Couple with children,5th Quintile,No,0.15073,95,690,0.12401,0.17745
2021,Other Combinations,1st Quintile,Yes,0.47140,33,105,0.37546,0.56734
