"pld0044","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2011","Bayern","weiblich","","","",""
"Manchmal","2011","Saarland","maennlich","","","",""
"Manchmal","2011","Saarland","weiblich","","","",""
"Manchmal","2011","Berlin","maennlich","","","",""
"Manchmal","2011","Berlin","weiblich","","","",""
"Manchmal","2011","Brandenburg","maennlich","","","",""
"Manchmal","2011","Brandenburg","weiblich","","","",""
"Manchmal","2011","Mecklenburg-Vorpommern","maennlich","","","",""
"Manchmal","2011","Mecklenburg-Vorpommern","weiblich","","","",""
"Manchmal","2011","Sachsen","maennlich","","","",""
"Manchmal","2011","Sachsen","weiblich","","","",""
"Manchmal","2011","Sachsen-Anhalt","maennlich","","","",""
"Manchmal","2011","Sachsen-Anhalt","weiblich","","","",""
"Manchmal","2011","Thueringen","maennlich","","","",""
"Manchmal","2011","Thueringen","weiblich","","","",""
"Selten","2011","Schleswig-Holstein","maennlich","","","",""
"Selten","2011","Schleswig-Holstein","weiblich","","","",""
"Selten","2011","Hamburg","maennlich","","","",""
"Selten","2011","Hamburg","weiblich","","","",""
"Selten","2011","Niedersachsen","maennlich","","","",""
"Selten","2011","Niedersachsen","weiblich","","","",""
"Selten","2011","Bremen","maennlich","","","",""
"Selten","2011","Bremen","weiblich","","","",""
"Selten","2011","Nordrhein-Westfalen","maennlich","","","",""
"Selten","2011","Nordrhein-Westfalen","weiblich","","","",""
"Selten","2011","Hessen","maennlich","","","",""
"Selten","2011","Hessen","weiblich","","","",""
"Selten","2011","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Selten","2011","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Selten","2011","Baden-Wuerttemberg","maennlich","","","",""
"Selten","2011","Baden-Wuerttemberg","weiblich","","","",""
"Selten","2011","Bayern","maennlich","","","",""
"Selten","2011","Bayern","weiblich","","","",""
"Selten","2011","Saarland","maennlich","","","",""
"Selten","2011","Saarland","weiblich","","","",""
"Selten","2011","Berlin","maennlich","","","",""
"Selten","2011","Berlin","weiblich","","","",""
"Selten","2011","Brandenburg","maennlich","","","",""
"Selten","2011","Brandenburg","weiblich","","","",""
"Selten","2011","Mecklenburg-Vorpommern","maennlich","","","",""
"Selten","2011","Mecklenburg-Vorpommern","weiblich","","","",""
"Selten","2011","Sachsen","maennlich","","","",""
"Selten","2011","Sachsen","weiblich","","","",""
"Selten","2011","Sachsen-Anhalt","maennlich","","","",""
"Selten","2011","Sachsen-Anhalt","weiblich","","","",""
"Selten","2011","Thueringen","maennlich","","","",""
"Selten","2011","Thueringen","weiblich","","","",""
"Nie","2011","Schleswig-Holstein","maennlich","","","",""
"Nie","2011","Schleswig-Holstein","weiblich","","","",""
"Nie","2011","Hamburg","maennlich","","","",""
"Nie","2011","Hamburg","weiblich","","","",""
"Nie","2011","Niedersachsen","maennlich","","","",""
"Nie","2011","Niedersachsen","weiblich","","","",""
"Nie","2011","Bremen","maennlich","","","",""
"Nie","2011","Bremen","weiblich","","","",""
"Nie","2011","Nordrhein-Westfalen","maennlich","","","",""
"Nie","2011","Nordrhein-Westfalen","weiblich","","","",""
"Nie","2011","Hessen","maennlich","","","",""
"Nie","2011","Hessen","weiblich","","","",""
"Nie","2011","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nie","2011","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nie","2011","Baden-Wuerttemberg","maennlich","","","",""
"Nie","2011","Baden-Wuerttemberg","weiblich","","","",""
"Nie","2011","Bayern","maennlich","","","",""
"Nie","2011","Bayern","weiblich","","","",""
"Nie","2011","Saarland","maennlich","","","",""
"Nie","2011","Saarland","weiblich","","","",""
"Nie","2011","Berlin","maennlich","","","",""
"Nie","2011","Berlin","weiblich","","","",""
"Nie","2011","Brandenburg","maennlich","","","",""
"Nie","2011","Brandenburg","weiblich","","","",""
"Nie","2011","Mecklenburg-Vorpommern","maennlich","","","",""
"Nie","2011","Mecklenburg-Vorpommern","weiblich","","","",""
"Nie","2011","Sachsen","maennlich","","","",""
"Nie","2011","Sachsen","weiblich","","","",""
"Nie","2011","Sachsen-Anhalt","maennlich","","","",""
"Nie","2011","Sachsen-Anhalt","weiblich","","","",""
"Nie","2011","Thueringen","maennlich","","","",""
"Nie","2011","Thueringen","weiblich","","","",""
"Sehr oft","2012","Schleswig-Holstein","maennlich","","","",""
"Sehr oft","2012","Schleswig-Holstein","weiblich","","","",""
"Sehr oft","2012","Hamburg","maennlich","","","",""
"Sehr oft","2012","Hamburg","weiblich","","","",""
"Sehr oft","2012","Niedersachsen","maennlich","","","",""
"Sehr oft","2012","Niedersachsen","weiblich","","","",""
"Sehr oft","2012","Bremen","maennlich","","","",""
"Sehr oft","2012","Bremen","weiblich","","","",""
"Sehr oft","2012","Nordrhein-Westfalen","maennlich","","","",""
"Sehr oft","2012","Nordrhein-Westfalen","weiblich","","","",""
"Sehr oft","2012","Hessen","maennlich","","","",""
"Sehr oft","2012","Hessen","weiblich","","","",""
"Sehr oft","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Sehr oft","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Sehr oft","2012","Baden-Wuerttemberg","maennlich","","","",""
"Sehr oft","2012","Baden-Wuerttemberg","weiblich","","","",""
"Sehr oft","2012","Bayern","maennlich","","","",""
"Sehr oft","2012","Bayern","weiblich","","","",""
"Sehr oft","2012","Saarland","maennlich","","","",""
"Sehr oft","2012","Saarland","weiblich","","","",""
"Sehr oft","2012","Berlin","maennlich","","","",""
"Sehr oft","2012","Berlin","weiblich","","","",""
"Sehr oft","2012","Brandenburg","maennlich","","","",""
"Sehr oft","2012","Brandenburg","weiblich","","","",""
"Sehr oft","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Sehr oft","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Sehr oft","2012","Sachsen","maennlich","","","",""
"Sehr oft","2012","Sachsen","weiblich","","","",""
"Sehr oft","2012","Sachsen-Anhalt","maennlich","","","",""
"Sehr oft","2012","Sachsen-Anhalt","weiblich","","","",""
"Sehr oft","2012","Thueringen","maennlich","","","",""
"Sehr oft","2012","Thueringen","weiblich","","","",""
"Oft","2012","Schleswig-Holstein","maennlich","","","",""
"Oft","2012","Schleswig-Holstein","weiblich","","","",""
"Oft","2012","Hamburg","maennlich","","","",""
"Oft","2012","Hamburg","weiblich","","","",""
"Oft","2012","Niedersachsen","maennlich","","","",""
"Oft","2012","Niedersachsen","weiblich","","","",""
"Oft","2012","Bremen","maennlich","","","",""
"Oft","2012","Bremen","weiblich","","","",""
"Oft","2012","Nordrhein-Westfalen","maennlich","","","",""
"Oft","2012","Nordrhein-Westfalen","weiblich","","","",""
"Oft","2012","Hessen","maennlich","","","",""
"Oft","2012","Hessen","weiblich","","","",""
"Oft","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Oft","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Oft","2012","Baden-Wuerttemberg","maennlich","","","",""
"Oft","2012","Baden-Wuerttemberg","weiblich","","","",""
"Oft","2012","Bayern","maennlich","","","",""
"Oft","2012","Bayern","weiblich","","","",""
"Oft","2012","Saarland","maennlich","","","",""
"Oft","2012","Saarland","weiblich","","","",""
"Oft","2012","Berlin","maennlich","","","",""
"Oft","2012","Berlin","weiblich","","","",""
"Oft","2012","Brandenburg","maennlich","","","",""
"Oft","2012","Brandenburg","weiblich","","","",""
"Oft","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Oft","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Oft","2012","Sachsen","maennlich","","","",""
"Oft","2012","Sachsen","weiblich","","","",""
"Oft","2012","Sachsen-Anhalt","maennlich","","","",""
"Oft","2012","Sachsen-Anhalt","weiblich","","","",""
"Oft","2012","Thueringen","maennlich","","","",""
"Oft","2012","Thueringen","weiblich","","","",""
"Manchmal","2012","Schleswig-Holstein","maennlich","","","",""
"Manchmal","2012","Schleswig-Holstein","weiblich","","","",""
"Manchmal","2012","Hamburg","maennlich","","","",""
"Manchmal","2012","Hamburg","weiblich","","","",""
"Manchmal","2012","Niedersachsen","maennlich","","","",""
"Manchmal","2012","Niedersachsen","weiblich","","","",""
"Manchmal","2012","Bremen","maennlich","","","",""
"Manchmal","2012","Bremen","weiblich","","","",""
"Manchmal","2012","Nordrhein-Westfalen","maennlich","","","",""
"Manchmal","2012","Nordrhein-Westfalen","weiblich","","","",""
"Manchmal","2012","Hessen","maennlich","","","",""
"Manchmal","2012","Hessen","weiblich","","","",""
"Manchmal","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Manchmal","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Manchmal","2012","Baden-Wuerttemberg","maennlich","","","",""
"Manchmal","2012","Baden-Wuerttemberg","weiblich","","","",""
"Manchmal","2012","Bayern","maennlich","","","",""
"Manchmal","2012","Bayern","weiblich","","","",""
"Manchmal","2012","Saarland","maennlich","","","",""
"Manchmal","2012","Saarland","weiblich","","","",""
"Manchmal","2012","Berlin","maennlich","","","",""
"Manchmal","2012","Berlin","weiblich","","","",""
"Manchmal","2012","Brandenburg","maennlich","","","",""
"Manchmal","2012","Brandenburg","weiblich","","","",""
"Manchmal","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Manchmal","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Manchmal","2012","Sachsen","maennlich","","","",""
"Manchmal","2012","Sachsen","weiblich","","","",""
"Manchmal","2012","Sachsen-Anhalt","maennlich","","","",""
"Manchmal","2012","Sachsen-Anhalt","weiblich","","","",""
"Manchmal","2012","Thueringen","maennlich","","","",""
"Manchmal","2012","Thueringen","weiblich","","","",""
"Selten","2012","Schleswig-Holstein","maennlich","","","",""
"Selten","2012","Schleswig-Holstein","weiblich","","","",""
"Selten","2012","Hamburg","maennlich","","","",""
"Selten","2012","Hamburg","weiblich","","","",""
"Selten","2012","Niedersachsen","maennlich","","","",""
"Selten","2012","Niedersachsen","weiblich","","","",""
"Selten","2012","Bremen","maennlich","","","",""
"Selten","2012","Bremen","weiblich","","","",""
"Selten","2012","Nordrhein-Westfalen","maennlich","","","",""
"Selten","2012","Nordrhein-Westfalen","weiblich","","","",""
"Selten","2012","Hessen","maennlich","","","",""
"Selten","2012","Hessen","weiblich","","","",""
"Selten","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Selten","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Selten","2012","Baden-Wuerttemberg","maennlich","","","",""
"Selten","2012","Baden-Wuerttemberg","weiblich","","","",""
"Selten","2012","Bayern","maennlich","","","",""
"Selten","2012","Bayern","weiblich","","","",""
"Selten","2012","Saarland","maennlich","","","",""
"Selten","2012","Saarland","weiblich","","","",""
"Selten","2012","Berlin","maennlich","","","",""
"Selten","2012","Berlin","weiblich","","","",""
"Selten","2012","Brandenburg","maennlich","","","",""
"Selten","2012","Brandenburg","weiblich","","","",""
"Selten","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Selten","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Selten","2012","Sachsen","maennlich","","","",""
"Selten","2012","Sachsen","weiblich","","","",""
"Selten","2012","Sachsen-Anhalt","maennlich","","","",""
"Selten","2012","Sachsen-Anhalt","weiblich","","","",""
"Selten","2012","Thueringen","maennlich","","","",""
"Selten","2012","Thueringen","weiblich","","","",""
"Nie","2012","Schleswig-Holstein","maennlich","","","",""
"Nie","2012","Schleswig-Holstein","weiblich","","","",""
"Nie","2012","Hamburg","maennlich","","","",""
"Nie","2012","Hamburg","weiblich","","","",""
"Nie","2012","Niedersachsen","maennlich","","","",""
"Nie","2012","Niedersachsen","weiblich","","","",""
"Nie","2012","Bremen","maennlich","","","",""
"Nie","2012","Bremen","weiblich","","","",""
"Nie","2012","Nordrhein-Westfalen","maennlich","","","",""
"Nie","2012","Nordrhein-Westfalen","weiblich","","","",""
"Nie","2012","Hessen","maennlich","","","",""
"Nie","2012","Hessen","weiblich","","","",""
"Nie","2012","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nie","2012","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nie","2012","Baden-Wuerttemberg","maennlich","","","",""
"Nie","2012","Baden-Wuerttemberg","weiblich","","","",""
"Nie","2012","Bayern","maennlich","","","",""
"Nie","2012","Bayern","weiblich","","","",""
"Nie","2012","Saarland","maennlich","","","",""
"Nie","2012","Saarland","weiblich","","","",""
"Nie","2012","Berlin","maennlich","","","",""
"Nie","2012","Berlin","weiblich","","","",""
"Nie","2012","Brandenburg","maennlich","","","",""
"Nie","2012","Brandenburg","weiblich","","","",""
"Nie","2012","Mecklenburg-Vorpommern","maennlich","","","",""
"Nie","2012","Mecklenburg-Vorpommern","weiblich","","","",""
"Nie","2012","Sachsen","maennlich","","","",""
"Nie","2012","Sachsen","weiblich","","","",""
"Nie","2012","Sachsen-Anhalt","maennlich","","","",""
"Nie","2012","Sachsen-Anhalt","weiblich","","","",""
"Nie","2012","Thueringen","maennlich","","","",""
"Nie","2012","Thueringen","weiblich","","","",""
"Sehr oft","2013","Schleswig-Holstein","maennlich","2","","",""
"Sehr oft","2013","Schleswig-Holstein","weiblich","3","","",""
"Sehr oft","2013","Hamburg","maennlich","","","",""
"Sehr oft","2013","Hamburg","weiblich","2","","",""
"Sehr oft","2013","Niedersachsen","maennlich","4","","",""
"Sehr oft","2013","Niedersachsen","weiblich","4","","",""
"Sehr oft","2013","Bremen","maennlich","","","",""
"Sehr oft","2013","Bremen","weiblich","","","",""
"Sehr oft","2013","Nordrhein-Westfalen","maennlich","14","","",""
"Sehr oft","2013","Nordrhein-Westfalen","weiblich","6","","",""
"Sehr oft","2013","Hessen","maennlich","7","","",""
"Sehr oft","2013","Hessen","weiblich","7","","",""
"Sehr oft","2013","Rheinland-Pfalz,Saarland","maennlich","5","","",""
"Sehr oft","2013","Rheinland-Pfalz,Saarland","weiblich","1","","",""
"Sehr oft","2013","Baden-Wuerttemberg","maennlich","7","","",""
"Sehr oft","2013","Baden-Wuerttemberg","weiblich","6","","",""
"Sehr oft","2013","Bayern","maennlich","5","","",""
"Sehr oft","2013","Bayern","weiblich","5","","",""
"Sehr oft","2013","Saarland","maennlich","","","",""
"Sehr oft","2013","Saarland","weiblich","","","",""
"Sehr oft","2013","Berlin","maennlich","","","",""
"Sehr oft","2013","Berlin","weiblich","4","","",""
"Sehr oft","2013","Brandenburg","maennlich","","","",""
"Sehr oft","2013","Brandenburg","weiblich","1","","",""
"Sehr oft","2013","Mecklenburg-Vorpommern","maennlich","2","","",""
"Sehr oft","2013","Mecklenburg-Vorpommern","weiblich","2","","",""
"Sehr oft","2013","Sachsen","maennlich","1","","",""
"Sehr oft","2013","Sachsen","weiblich","4","","",""
"Sehr oft","2013","Sachsen-Anhalt","maennlich","1","","",""
"Sehr oft","2013","Sachsen-Anhalt","weiblich","2","","",""
"Sehr oft","2013","Thueringen","maennlich","1","","",""
"Sehr oft","2013","Thueringen","weiblich","1","","",""
"Oft","2013","Schleswig-Holstein","maennlich","16","","",""
"Oft","2013","Schleswig-Holstein","weiblich","11","","",""
"Oft","2013","Hamburg","maennlich","11","","",""
"Oft","2013","Hamburg","weiblich","3","","",""
"Oft","2013","Niedersachsen","maennlich","42","0.0372971500367005","0.0260992728253946","0.0484950272480064"
"Oft","2013","Niedersachsen","weiblich","33","0.0218481474383581","0.014041317067174","0.0296549778095423"
"Oft","2013","Bremen","maennlich","4","","",""
"Oft","2013","Bremen","weiblich","1","","",""
"Oft","2013","Nordrhein-Westfalen","maennlich","109","0.0442345870965023","0.0358514848668084","0.0526176893261962"
"Oft","2013","Nordrhein-Westfalen","weiblich","83","0.0318727470156857","0.0253452677813831","0.0384002262499882"
"Oft","2013","Hessen","maennlich","33","0.0274901935251192","0.0161457672103917","0.0388346198398468"
"Oft","2013","Hessen","weiblich","20","","",""
"Oft","2013","Rheinland-Pfalz,Saarland","maennlich","16","","",""
"Oft","2013","Rheinland-Pfalz,Saarland","weiblich","22","","",""
"Oft","2013","Baden-Wuerttemberg","maennlich","49","0.0385696226473213","0.0283689694675788","0.0487702758270639"
"Oft","2013","Baden-Wuerttemberg","weiblich","30","0.0229324851037199","0.0156701570828444","0.0301948131245954"
"Oft","2013","Bayern","maennlich","59","0.027155814116834","0.019645025025581","0.034666603208087"
"Oft","2013","Bayern","weiblich","64","0.0205176745018693","0.0146046330133826","0.0264307159903559"
"Oft","2013","Saarland","maennlich","","","",""
"Oft","2013","Saarland","weiblich","","","",""
"Oft","2013","Berlin","maennlich","18","","",""
"Oft","2013","Berlin","weiblich","13","","",""
"Oft","2013","Brandenburg","maennlich","11","","",""
"Oft","2013","Brandenburg","weiblich","8","","",""
"Oft","2013","Mecklenburg-Vorpommern","maennlich","8","","",""
"Oft","2013","Mecklenburg-Vorpommern","weiblich","7","","",""
"Oft","2013","Sachsen","maennlich","9","","",""
"Oft","2013","Sachsen","weiblich","10","","",""
"Oft","2013","Sachsen-Anhalt","maennlich","5","","",""
"Oft","2013","Sachsen-Anhalt","weiblich","7","","",""
"Oft","2013","Thueringen","maennlich","8","","",""
"Oft","2013","Thueringen","weiblich","10","","",""
"Manchmal","2013","Schleswig-Holstein","maennlich","60","0.143956914569598","0.109555034927005","0.178358794212191"
"Manchmal","2013","Schleswig-Holstein","weiblich","63","0.105311865708223","0.0784334466746679","0.132190284741777"
"Manchmal","2013","Hamburg","maennlich","36","0.232225629377118","0.169843005635164","0.294608253119071"
"Manchmal","2013","Hamburg","weiblich","39","0.142726401976599","0.0968163755560641","0.188636428397133"
"Manchmal","2013","Niedersachsen","maennlich","135","0.129953296836272","0.110082435983936","0.149824157688607"
"Manchmal","2013","Niedersachsen","weiblich","147","0.0886317345172351","0.0734540378702376","0.103809431164232"
"Manchmal","2013","Bremen","maennlich","18","","",""
"Manchmal","2013","Bremen","weiblich","16","","",""
"Manchmal","2013","Nordrhein-Westfalen","maennlich","340","0.145092028331036","0.130732850381069","0.159451206281003"
"Manchmal","2013","Nordrhein-Westfalen","weiblich","375","0.130261141149786","0.117753615431726","0.142768666867846"
"Manchmal","2013","Hessen","maennlich","114","0.134607230261047","0.110926915509721","0.158287545012372"
"Manchmal","2013","Hessen","weiblich","140","0.116491279677166","0.0960153149428098","0.136967244411522"
"Manchmal","2013","Rheinland-Pfalz,Saarland","maennlich","91","0.166502469286224","0.136768565415165","0.196236373157284"
"Manchmal","2013","Rheinland-Pfalz,Saarland","weiblich","84","0.124000887093092","0.100751919609467","0.147249854576718"
"Manchmal","2013","Baden-Wuerttemberg","maennlich","197","0.138816906726499","0.120501553622022","0.157132259830976"
"Manchmal","2013","Baden-Wuerttemberg","weiblich","206","0.10659664620918","0.0916245167552566","0.121568775663103"
"Manchmal","2013","Bayern","maennlich","269","0.1551025836672","0.138374583794418","0.171830583539983"
"Manchmal","2013","Bayern","weiblich","254","0.110106795230099","0.0970503616771499","0.123163228783048"
"Manchmal","2013","Saarland","maennlich","","","",""
"Manchmal","2013","Saarland","weiblich","","","",""
"Manchmal","2013","Berlin","maennlich","77","0.165465070600848","0.130464141997003","0.200465999204692"
"Manchmal","2013","Berlin","weiblich","93","0.149555460775987","0.119723207685617","0.179387713866357"
"Manchmal","2013","Brandenburg","maennlich","36","0.0942489778216706","0.0675198683901629","0.120978087253178"
"Manchmal","2013","Brandenburg","weiblich","60","0.0835642585189883","0.0605825779097149","0.106545939128262"
"Manchmal","2013","Mecklenburg-Vorpommern","maennlich","24","","",""
"Manchmal","2013","Mecklenburg-Vorpommern","weiblich","28","","",""
"Manchmal","2013","Sachsen","maennlich","88","0.112018210558832","0.0903653324190842","0.13367108869858"
"Manchmal","2013","Sachsen","weiblich","70","0.0678832237374256","0.051366434366355","0.0844000131084962"
"Manchmal","2013","Sachsen-Anhalt","maennlich","36","0.0696629952637068","0.0455446545430778","0.0937813359843357"
"Manchmal","2013","Sachsen-Anhalt","weiblich","48","0.0797317829733962","0.0566049729429795","0.102858593003813"
"Manchmal","2013","Thueringen","maennlich","36","0.111608625029654","0.0823523431838129","0.140864906875496"
"Manchmal","2013","Thueringen","weiblich","31","0.0688769960780365","0.0476351431876853","0.0901188489683877"
"Selten","2013","Schleswig-Holstein","maennlich","145","0.323185474538745","0.277352415179726","0.369018533897764"
"Selten","2013","Schleswig-Holstein","weiblich","165","0.378005611574473","0.335546433297835","0.420464789851112"
"Selten","2013","Hamburg","maennlich","62","0.338522516262188","0.268611909710618","0.408433122813759"
"Selten","2013","Hamburg","weiblich","70","0.320565232287224","0.259312177598326","0.381818286976121"
"Selten","2013","Niedersachsen","maennlich","345","0.304883090691611","0.277678177513728","0.332088003869494"
"Selten","2013","Niedersachsen","weiblich","415","0.329161021572599","0.304066574070619","0.354255469074578"
"Selten","2013","Bremen","maennlich","23","","",""
"Selten","2013","Bremen","weiblich","36","0.290994997627478","0.203275347667794","0.378714647587162"
"Selten","2013","Nordrhein-Westfalen","maennlich","683","0.293287052066761","0.274725423084209","0.311848681049312"
"Selten","2013","Nordrhein-Westfalen","weiblich","804","0.276011599639456","0.259400476440646","0.292622722838265"
"Selten","2013","Hessen","maennlich","295","0.384380488547031","0.350629732915275","0.418131244178786"
"Selten","2013","Hessen","weiblich","304","0.310209146187136","0.280684937959955","0.339733354414317"
"Selten","2013","Rheinland-Pfalz,Saarland","maennlich","169","0.297634572005184","0.261141309928473","0.334127834081894"
"Selten","2013","Rheinland-Pfalz,Saarland","weiblich","214","0.272905239766494","0.241482728876933","0.304327750656056"
"Selten","2013","Baden-Wuerttemberg","maennlich","466","0.352390753838135","0.327085241199589","0.377696266476681"
"Selten","2013","Baden-Wuerttemberg","weiblich","541","0.338531045994684","0.315572625915378","0.361489466073991"
"Selten","2013","Bayern","maennlich","626","0.351763466350102","0.329697414859114","0.373829517841089"
"Selten","2013","Bayern","weiblich","703","0.296314448670221","0.2772679878456","0.315360909494842"
"Selten","2013","Saarland","maennlich","","","",""
"Selten","2013","Saarland","weiblich","","","",""
"Selten","2013","Berlin","maennlich","168","0.408570399550315","0.362269532822024","0.454871266278607"
"Selten","2013","Berlin","weiblich","190","0.344249369367496","0.304505709819228","0.383993028915764"
"Selten","2013","Brandenburg","maennlich","153","0.343755082061814","0.30030413082168","0.387206033301949"
"Selten","2013","Brandenburg","weiblich","151","0.274351309616668","0.237297128483697","0.311405490749639"
"Selten","2013","Mecklenburg-Vorpommern","maennlich","79","0.278027419764898","0.223673357957371","0.332381481572425"
"Selten","2013","Mecklenburg-Vorpommern","weiblich","72","0.198894756220947","0.155497440825582","0.242292071616312"
"Selten","2013","Sachsen","maennlich","261","0.357690370382205","0.324782852392957","0.390597888371454"
"Selten","2013","Sachsen","weiblich","232","0.266215552631095","0.237194697700768","0.295236407561422"
"Selten","2013","Sachsen-Anhalt","maennlich","122","0.262320459938462","0.220645407189475","0.30399551268745"
"Selten","2013","Sachsen-Anhalt","weiblich","134","0.250223290676852","0.213242804045399","0.287203777308304"
"Selten","2013","Thueringen","maennlich","142","0.327537020427982","0.283932403772841","0.371141637083123"
"Selten","2013","Thueringen","weiblich","142","0.260754395406782","0.223927766624771","0.297581024188793"
"Nie","2013","Schleswig-Holstein","maennlich","177","0.497182466366578","0.448184144717543","0.546180788015613"
"Nie","2013","Schleswig-Holstein","weiblich","259","0.48377490214334","0.440015593432146","0.527534210854534"
"Nie","2013","Hamburg","maennlich","67","0.357725571612081","0.286910277059609","0.428540866164552"
"Nie","2013","Hamburg","weiblich","109","0.518115192850128","0.452533829587988","0.583696556112269"
"Nie","2013","Niedersachsen","maennlich","574","0.525164392573921","0.495654269284225","0.554674515863616"
"Nie","2013","Niedersachsen","weiblich","748","0.558739789986482","0.532223273050222","0.585256306922742"
"Nie","2013","Bremen","maennlich","34","0.495092578046358","0.384841300483992","0.605343855608724"
"Nie","2013","Bremen","weiblich","50","0.562560235262424","0.466758555563787","0.658361914961061"
"Nie","2013","Nordrhein-Westfalen","maennlich","1165","0.511975382920111","0.491595883009824","0.532354882830399"
"Nie","2013","Nordrhein-Westfalen","weiblich","1514","0.560569354158647","0.542126447229645","0.579012261087648"
"Nie","2013","Hessen","maennlich","349","0.44995743770535","0.415440638899693","0.484474236511007"
"Nie","2013","Hessen","weiblich","472","0.554049982219981","0.52232438471971","0.585775579720251"
"Nie","2013","Rheinland-Pfalz,Saarland","maennlich","322","0.503975079975469","0.464068389362371","0.543881770588568"
"Nie","2013","Rheinland-Pfalz,Saarland","weiblich","451","0.566491615017092","0.531534552204764","0.601448677829419"
"Nie","2013","Baden-Wuerttemberg","maennlich","650","0.46415995793003","0.437742088755863","0.490577827104197"
"Nie","2013","Baden-Wuerttemberg","weiblich","849","0.52697751601199","0.502754682231661","0.551200349792318"
"Nie","2013","Bayern","maennlich","840","0.465250094208681","0.442201146501939","0.488299041915424"
"Nie","2013","Bayern","weiblich","1182","0.572486893637053","0.551851818836141","0.593121968437966"
"Nie","2013","Saarland","maennlich","","","",""
"Nie","2013","Saarland","weiblich","","","",""
"Nie","2013","Berlin","maennlich","170","0.390648534139606","0.344693703230527","0.436603365048685"
"Nie","2013","Berlin","weiblich","249","0.485955205227245","0.444147096589616","0.527763313864873"
"Nie","2013","Brandenburg","maennlich","259","0.545288559081319","0.499734940424276","0.590842177738362"
"Nie","2013","Brandenburg","weiblich","337","0.630966834428842","0.590893409762503","0.671040259095181"
"Nie","2013","Mecklenburg-Vorpommern","maennlich","148","0.588533541846984","0.528832671004203","0.648234412689765"
"Nie","2013","Mecklenburg-Vorpommern","weiblich","216","0.714068475244674","0.664942932591321","0.763194017898027"
"Nie","2013","Sachsen","maennlich","456","0.519386843044028","0.485085384560437","0.553688301527618"
"Nie","2013","Sachsen","weiblich","575","0.655235366248181","0.624027127570447","0.686443604925915"
"Nie","2013","Sachsen-Anhalt","maennlich","264","0.653167316818625","0.608075427007246","0.698259206630004"
"Nie","2013","Sachsen-Anhalt","weiblich","336","0.657035537072247","0.616506920986734","0.69756415315776"
"Nie","2013","Thueringen","maennlich","258","0.549408819837194","0.503180592287057","0.595637047387332"
"Nie","2013","Thueringen","weiblich","362","0.655446090258615","0.615585029706617","0.695307150810613"
"Sehr oft","2014","Schleswig-Holstein","maennlich","","","",""
"Sehr oft","2014","Schleswig-Holstein","weiblich","","","",""
"Sehr oft","2014","Hamburg","maennlich","","","",""
"Sehr oft","2014","Hamburg","weiblich","","","",""
"Sehr oft","2014","Niedersachsen","maennlich","","","",""
"Sehr oft","2014","Niedersachsen","weiblich","","","",""
"Sehr oft","2014","Bremen","maennlich","","","",""
"Sehr oft","2014","Bremen","weiblich","","","",""
"Sehr oft","2014","Nordrhein-Westfalen","maennlich","","","",""
"Sehr oft","2014","Nordrhein-Westfalen","weiblich","","","",""
"Sehr oft","2014","Hessen","maennlich","","","",""
"Sehr oft","2014","Hessen","weiblich","","","",""
"Sehr oft","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Sehr oft","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Sehr oft","2014","Baden-Wuerttemberg","maennlich","","","",""
"Sehr oft","2014","Baden-Wuerttemberg","weiblich","","","",""
"Sehr oft","2014","Bayern","maennlich","","","",""
"Sehr oft","2014","Bayern","weiblich","","","",""
"Sehr oft","2014","Saarland","maennlich","","","",""
"Sehr oft","2014","Saarland","weiblich","","","",""
"Sehr oft","2014","Berlin","maennlich","","","",""
"Sehr oft","2014","Berlin","weiblich","","","",""
"Sehr oft","2014","Brandenburg","maennlich","","","",""
"Sehr oft","2014","Brandenburg","weiblich","","","",""
"Sehr oft","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Sehr oft","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Sehr oft","2014","Sachsen","maennlich","","","",""
