"pgstib","year","migback","n","percent","lower_confidence","upper_confidence"
"selbständiger Landwirt","2012","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","2012","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2012","kein Migrationshintergrund","39","0.00130029332940693","0.000842277704074869","0.001758308954739"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2012","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2012","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2012","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2012","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2012","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2012","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2012","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2012","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2012","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2012","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2012","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2012","kein Migrationshintergrund","326","0.0139742359273845","0.012482299448439","0.01546617240633"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2012","direkter Migrationshintergrund","33","0.0094652254665662","0.00603560673077908","0.0128948442023533"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2012","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2012","kein Migrationshintergrund","171","0.00607345140341234","0.00508595143169769","0.00706095137512698"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2012","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2012","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2012","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2012","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2012","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","2012","kein Migrationshintergrund","","","",""
"sonstige selbständiger","2012","direkter Migrationshintergrund","","","",""
"sonstige selbständiger","2012","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2012","kein Migrationshintergrund","512","0.0210049485629122","0.0191823407595289","0.0228275563662955"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2012","direkter Migrationshintergrund","58","0.0187753025377323","0.0139677592300916","0.0235828458453729"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2012","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2012","kein Migrationshintergrund","306","0.0122284617304093","0.0108315906237454","0.0136253328370733"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2012","direkter Migrationshintergrund","43","0.0156413873253012","0.0112463779497304","0.020036396700872"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2012","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2012","kein Migrationshintergrund","65","0.00206308430481598","0.00148638132207212","0.00263978728755983"
"sonstige selbständiger, 10+ Mitarbeiter","2012","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2012","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2012","kein Migrationshintergrund","30","0.00123613325166478","0.000789546102911225","0.00168272040041834"
"mithelfende Familienangehörige","2012","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2012","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2012","kein Migrationshintergrund","51","0.00183477932907454","0.00129085898613703","0.00237869967201205"
"Angestellte, Industrie- und Werkmeister","2012","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2012","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2012","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2012","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2012","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2012","kein Migrationshintergrund","750","0.026028620641884","0.0240049452981697","0.0280522959855983"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2012","direkter Migrationshintergrund","160","0.048541603553736","0.0409296267030606","0.0561535804044113"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2012","indirekter Migrationshintergrund","64","0.0460021740537791","0.0348969658650855","0.0571073822424726"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2012","kein Migrationshintergrund","1125","0.0450161596827369","0.0423808940481485","0.0476514253173253"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2012","direkter Migrationshintergrund","122","0.0403054876406537","0.0333393172414107","0.0472716580398967"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2012","indirekter Migrationshintergrund","66","0.063861252194254","0.0508998299314648","0.0768226744570432"
"Angestellte, qualifizierte Tätigkeit","2012","kein Migrationshintergrund","3800","0.149889086529136","0.145352126343571","0.1544260467147"
"Angestellte, qualifizierte Tätigkeit","2012","direkter Migrationshintergrund","311","0.0913431982710535","0.0811388905745547","0.101547505967552"
"Angestellte, qualifizierte Tätigkeit","2012","indirekter Migrationshintergrund","216","0.147475454157771","0.12867894715294","0.166271961162601"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2012","kein Migrationshintergrund","2063","0.0799836047264543","0.076535817662471","0.0834313917904376"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2012","direkter Migrationshintergrund","189","0.0617028113891726","0.05318028839641","0.0702253343819353"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2012","indirekter Migrationshintergrund","111","0.0856542192400609","0.0708190178366625","0.100489420643459"
"Angestellte, umfassende Führungsaufgaben","2012","kein Migrationshintergrund","272","0.00863469999949564","0.00745876680671364","0.00981063319227764"
"Angestellte, umfassende Führungsaufgaben","2012","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2012","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2012","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2012","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2012","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2012","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2012","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2012","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2012","kein Migrationshintergrund","247","0.0107904235331963","0.00947730005136343","0.0121035470150292"
"Beamte, mittlerer Dienst","2012","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2012","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2012","kein Migrationshintergrund","512","0.0190385382523866","0.0173015977618511","0.0207754787429221"
"Beamte, gehobener Dienst","2012","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2012","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2012","kein Migrationshintergrund","307","0.00995154853870581","0.00868996584395899","0.0112131312334526"
"Beamte, höherer Dienst","2012","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2012","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2013","kein Migrationshintergrund","1626","0.0518498985715567","0.0489582804843231","0.0547415166587904"
"nicht erwerbstätig (NE): keine weitere Angaben","2013","direkter Migrationshintergrund","882","0.10737568849198","0.0997914581642827","0.114959918819677"
"nicht erwerbstätig (NE): keine weitere Angaben","2013","indirekter Migrationshintergrund","355","0.13676626426316","0.12247320158229","0.151059326944029"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2013","kein Migrationshintergrund","903","0.0368206878451493","0.0343646901736503","0.0392766855166483"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2013","direkter Migrationshintergrund","188","0.0279075087508329","0.0238725555079323","0.0319424619937335"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2013","indirekter Migrationshintergrund","252","0.116665360825317","0.103311550641803","0.130019171008831"
"NE: arbeitslos gemeldet","2013","kein Migrationshintergrund","1134","0.042710498122407","0.0400734540052374","0.0453475422395765"
"NE: arbeitslos gemeldet","2013","direkter Migrationshintergrund","746","0.0878525683395626","0.0809177685319198","0.0947873681472055"
"NE: arbeitslos gemeldet","2013","indirekter Migrationshintergrund","186","0.0870543817919802","0.0753273156147411","0.0987814479692194"
"NE: Rentner/Rentnerin","2013","kein Migrationshintergrund","5429","0.309703444691288","0.303673417088703","0.315733472293872"
"NE: Rentner/Rentnerin","2013","direkter Migrationshintergrund","571","0.181831882835827","0.172382999841464","0.19128076583019"
"NE: Rentner/Rentnerin","2013","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2013","kein Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2013","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2013","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2013","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2013","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2013","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2013","kein Migrationshintergrund","307","0.0131367868081332","0.0116518721811066","0.0146217014351599"
"Auszubildende, gewerblich-technisch (ab 2000)","2013","direkter Migrationshintergrund","113","0.0113789804967846","0.00878067163860197","0.0139772893549672"
"Auszubildende, gewerblich-technisch (ab 2000)","2013","indirekter Migrationshintergrund","117","0.0475002185400689","0.0386520813034827","0.0563483557766551"
"Auszubildende, kaufmännisch (ab 2000)","2013","kein Migrationshintergrund","158","0.00696287141302961","0.0058784318336672","0.00804731099239202"
"Auszubildende, kaufmännisch (ab 2000)","2013","direkter Migrationshintergrund","54","0.00413914367354341","0.00256632462889674","0.00571196271819008"
"Auszubildende, kaufmännisch (ab 2000)","2013","indirekter Migrationshintergrund","70","0.0281721712500783","0.0212891924929369","0.0350551500072197"
"Volontäre, Praktikanten","2013","kein Migrationshintergrund","74","0.00363998049054775","0.00285458915950633","0.00442537182158916"
"Volontäre, Praktikanten","2013","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2013","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2013","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2013","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2013","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","2013","kein Migrationshintergrund","431","0.0179742027177006","0.0162415373487971","0.0197068680866041"
"ungelernter Arbeiter","2013","direkter Migrationshintergrund","494","0.0715028145045891","0.0651906829496991","0.0778149460594791"
"ungelernter Arbeiter","2013","indirekter Migrationshintergrund","54","0.0200828577536006","0.0142473448001282","0.025918370707073"
"angelernter Arbeiter","2013","kein Migrationshintergrund","804","0.0356554819193007","0.0332371957474939","0.0380737680911075"
"angelernter Arbeiter","2013","direkter Migrationshintergrund","805","0.120739289013375","0.1127573699772","0.12872120804955"
"angelernter Arbeiter","2013","indirekter Migrationshintergrund","108","0.0514005326917611","0.0422151585266194","0.0605859068569027"
"gelernte und Facharbeiter","2013","kein Migrationshintergrund","1052","0.0525625468710501","0.0496522190982306","0.0554728746438696"
"gelernte und Facharbeiter","2013","direkter Migrationshintergrund","304","0.0458381691325009","0.0407148804409215","0.0509614578240803"
"gelernte und Facharbeiter","2013","indirekter Migrationshintergrund","99","0.0585167335805885","0.0487529544992457","0.0682805126619313"
"Vorarbeiter, Kolonnenführer","2013","kein Migrationshintergrund","171","0.00840104321761842","0.0072107250309881","0.00959136140424875"
"Vorarbeiter, Kolonnenführer","2013","direkter Migrationshintergrund","42","0.00480826134345772","0.00311364421821061","0.00650287846870482"
"Vorarbeiter, Kolonnenführer","2013","indirekter Migrationshintergrund","","","",""
"Meister, Polier","2013","kein Migrationshintergrund","65","0.00326584022387957","0.00252176718692409","0.00400991326083505"
"Meister, Polier","2013","direkter Migrationshintergrund","","","",""
"Meister, Polier","2013","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2013","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2013","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2013","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2013","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2013","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2013","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2013","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2013","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2013","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2013","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2013","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2013","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","2013","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","2013","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","2013","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2013","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2013","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2013","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2013","kein Migrationshintergrund","34","0.00112242713961506","0.000685746799554199","0.00155910747967592"
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2013","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2013","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2013","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2013","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2013","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2013","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2013","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2013","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2013","kein Migrationshintergrund","316","0.0123745234486685","0.0109327772574444","0.0138162696398927"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2013","direkter Migrationshintergrund","77","0.0128085159948533","0.0100538161470077","0.0155632158426989"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2013","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2013","kein Migrationshintergrund","152","0.00672555678696392","0.00565963047737727","0.00779148309655057"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2013","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2013","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2013","kein Migrationshintergrund","31","0.000933646398226821","0.000535340434756978","0.00133195236169666"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2013","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2013","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","2013","kein Migrationshintergrund","","","",""
"sonstige selbständiger","2013","direkter Migrationshintergrund","","","",""
"sonstige selbständiger","2013","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2013","kein Migrationshintergrund","476","0.0210882029296494","0.0192144169014572","0.0229619889578416"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2013","direkter Migrationshintergrund","126","0.0207930810050103","0.0172974881988207","0.0242886738111999"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2013","indirekter Migrationshintergrund","44","0.016135696810396","0.0108944686220142","0.0213769249987779"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2013","kein Migrationshintergrund","284","0.012457668708761","0.0110111479243298","0.0139041894931922"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2013","direkter Migrationshintergrund","80","0.0140780320488449","0.0111918984946654","0.0169641656030245"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2013","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2013","kein Migrationshintergrund","68","0.00242574564700478","0.00178420574185859","0.00306728555215097"
"sonstige selbständiger, 10+ Mitarbeiter","2013","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2013","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2013","kein Migrationshintergrund","34","0.00196337267335542","0.00138607070252254","0.0025406746441883"
"mithelfende Familienangehörige","2013","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2013","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2013","kein Migrationshintergrund","73","0.00327685031606208","0.00253152820821093","0.00402217242391323"
"Angestellte, Industrie- und Werkmeister","2013","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2013","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2013","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2013","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2013","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2013","kein Migrationshintergrund","828","0.0296926340758563","0.0274789917182827","0.0319062764334298"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2013","direkter Migrationshintergrund","501","0.0736138590902179","0.0672165108120229","0.080011207368413"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2013","indirekter Migrationshintergrund","140","0.0617774844022116","0.051762745315006","0.0717922234894172"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2013","kein Migrationshintergrund","1147","0.0473462397906794","0.0445765016036794","0.0501159779776794"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2013","direkter Migrationshintergrund","267","0.0343787262471764","0.0299152576779772","0.0388421948163756"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2013","indirekter Migrationshintergrund","110","0.0532166557224289","0.043879368938904","0.0625539425059538"
"Angestellte, qualifizierte Tätigkeit","2013","kein Migrationshintergrund","3623","0.147183297200705","0.142562833722127","0.151803760679283"
"Angestellte, qualifizierte Tätigkeit","2013","direkter Migrationshintergrund","677","0.0985600361777362","0.0912580163401033","0.105862056015369"
"Angestellte, qualifizierte Tätigkeit","2013","indirekter Migrationshintergrund","323","0.143149571226795","0.128580926966484","0.157718215487106"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2013","kein Migrationshintergrund","2049","0.0812890920445945","0.0777251223545146","0.0848530617346744"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2013","direkter Migrationshintergrund","354","0.063544420227247","0.0575684767780392","0.0695203636764549"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2013","indirekter Migrationshintergrund","166","0.0842692335804512","0.072713699342087","0.0958247678188154"
"Angestellte, umfassende Führungsaufgaben","2013","kein Migrationshintergrund","241","0.00728956458539781","0.00618015856888776","0.00839897060190787"
"Angestellte, umfassende Führungsaufgaben","2013","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2013","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2013","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2013","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2013","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2013","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2013","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2013","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2013","kein Migrationshintergrund","222","0.0100890246583745","0.00878570456590731","0.0113923447508417"
"Beamte, mittlerer Dienst","2013","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2013","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2013","kein Migrationshintergrund","486","0.0190810909284985","0.0172968784069545","0.0208653034500425"
"Beamte, gehobener Dienst","2013","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2013","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2013","kein Migrationshintergrund","300","0.0100530305233359","0.00875201375236046","0.0113540472943113"
"Beamte, höherer Dienst","2013","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2013","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2014","kein Migrationshintergrund","1372","0.0502666886597258","0.0472829865958643","0.0532503907235873"
"nicht erwerbstätig (NE): keine weitere Angaben","2014","direkter Migrationshintergrund","693","0.109162837863583","0.100664902502102","0.117660773225063"
"nicht erwerbstätig (NE): keine weitere Angaben","2014","indirekter Migrationshintergrund","318","0.12222898743147","0.107562434195148","0.136895540667793"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2014","kein Migrationshintergrund","810","0.032800125217648","0.0303678632582649","0.0352323871770311"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2014","direkter Migrationshintergrund","178","0.0341167761690869","0.029169989788636","0.0390635625495377"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2014","indirekter Migrationshintergrund","227","0.127189606009873","0.112270730005718","0.142108482014029"
"NE: arbeitslos gemeldet","2014","kein Migrationshintergrund","941","0.0419819763541749","0.0392433501423022","0.0447206025660476"
"NE: arbeitslos gemeldet","2014","direkter Migrationshintergrund","549","0.0876068028468262","0.0799024389626377","0.0953111667310148"
"NE: arbeitslos gemeldet","2014","indirekter Migrationshintergrund","145","0.0873254067437575","0.0746844883484319","0.099966325139083"
"NE: Rentner/Rentnerin","2014","kein Migrationshintergrund","5187","0.306178351571537","0.299884367429901","0.312472335713173"
"NE: Rentner/Rentnerin","2014","direkter Migrationshintergrund","531","0.176552045619586","0.1661616686038","0.186942422635372"
"NE: Rentner/Rentnerin","2014","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2014","kein Migrationshintergrund","41","0.00147711191795982","0.000952666622353442","0.0020015572135662"
"NE: Wehr- und Zivildienst","2014","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2014","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2014","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2014","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2014","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2014","kein Migrationshintergrund","289","0.0152912790734032","0.0136156021833398","0.0169669559634665"
"Auszubildende, gewerblich-technisch (ab 2000)","2014","direkter Migrationshintergrund","67","0.00805550630053375","0.00561956421835701","0.0104914483827105"
"Auszubildende, gewerblich-technisch (ab 2000)","2014","indirekter Migrationshintergrund","90","0.0514480602231481","0.0415564863365398","0.0613396341097563"
"Auszubildende, kaufmännisch (ab 2000)","2014","kein Migrationshintergrund","151","0.00625115849786196","0.00517485920782308","0.00732745778790084"
"Auszubildende, kaufmännisch (ab 2000)","2014","direkter Migrationshintergrund","40","0.00435210291354532","0.00255828101913196","0.00614592480795869"
"Auszubildende, kaufmännisch (ab 2000)","2014","indirekter Migrationshintergrund","48","0.0259678102420633","0.0188465860600336","0.033089034424093"
"Volontäre, Praktikanten","2014","kein Migrationshintergrund","75","0.00317127024498166","0.00240348213843498","0.00393905835152834"
"Volontäre, Praktikanten","2014","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2014","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2014","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2014","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2014","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","2014","kein Migrationshintergrund","361","0.0171974147627599","0.0154220842853942","0.0189727452401256"
"ungelernter Arbeiter","2014","direkter Migrationshintergrund","357","0.0654051587833268","0.0586677244752831","0.0721425930913705"
"ungelernter Arbeiter","2014","indirekter Migrationshintergrund","67","0.0251320977325172","0.0181233957405318","0.0321407997245025"
"angelernter Arbeiter","2014","kein Migrationshintergrund","680","0.0346653490597377","0.0321672985382847","0.0371633995811908"
"angelernter Arbeiter","2014","direkter Migrationshintergrund","623","0.115305757653647","0.106602157139805","0.124009358167489"
"angelernter Arbeiter","2014","indirekter Migrationshintergrund","87","0.0528735395972673","0.0428534059040667","0.0628936732904679"
"gelernte und Facharbeiter","2014","kein Migrationshintergrund","1039","0.0541749791293321","0.0510838349905498","0.0572661232681143"
"gelernte und Facharbeiter","2014","direkter Migrationshintergrund","295","0.0504698043883269","0.0445043016057504","0.0564353071709034"
"gelernte und Facharbeiter","2014","indirekter Migrationshintergrund","91","0.0566270847823288","0.0462779476316493","0.0669762219330083"
"Vorarbeiter, Kolonnenführer","2014","kein Migrationshintergrund","138","0.00715111712989652","0.00600046776435317","0.00830176649543986"
"Vorarbeiter, Kolonnenführer","2014","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","2014","indirekter Migrationshintergrund","","","",""
"Meister, Polier","2014","kein Migrationshintergrund","56","0.0031553870990334","0.00238951801837344","0.00392125617969336"
"Meister, Polier","2014","direkter Migrationshintergrund","","","",""
"Meister, Polier","2014","indirekter Migrationshintergrund","","","",""
