"pgstib","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: arbeitslos gemeldet","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","657","0.0786707339015256","0.0739627742660341","0.083378693537017"
"NE: Rentner/Rentnerin","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","288","0.117114450675234","0.106002763464826","0.128226137885641"
"NE: Rentner/Rentnerin","2016","66 und älter","Westdeutschland, alte Bundeslaender","3246","0.909645745353695","0.900302789715797","0.918988700991594"
"NE: Rentner/Rentnerin","2016","66 und älter","Ostdeutschland, neue Bundeslaender","1138","0.95987306610966","0.948722433643598","0.971023698575723"
"NE: Wehr- und Zivildienst","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","43","0.00701130109853226","0.0050961800784648","0.00892642211859973"
"NE: Wehr- und Zivildienst","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","336","0.0521164604047149","0.0470150565279952","0.0572178642814347"
"Auszubildende, gewerblich-technisch (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","74","0.0617418818133075","0.0497713496027126","0.0737124140239024"
"Auszubildende, gewerblich-technisch (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","180","0.0295124987085477","0.0256281096257292","0.0333968877913663"
"Auszubildende, kaufmännisch (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","107","0.0167090409679891","0.0137670485715652","0.0196510333644129"
"Volontäre, Praktikanten","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","206","0.0260388340918507","0.0223836744595436","0.0296939937241578"
"ungelernter Arbeiter","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","41","0.0264441158290991","0.0184640342419118","0.0344241974162864"
"ungelernter Arbeiter","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","389","0.0285569566054516","0.0256443399504286","0.0314695732604747"
"ungelernter Arbeiter","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","99","0.0266354519615474","0.0210714104950365","0.0321994934280582"
"ungelernter Arbeiter","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","256","0.0381838751248434","0.0337853124109869","0.0425824378386998"
"angelernter Arbeiter","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","39","0.0403965140890781","0.0306043154027824","0.0501887127753738"
"angelernter Arbeiter","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","777","0.0665023754666286","0.0621453120173333","0.0708594389159239"
"angelernter Arbeiter","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","159","0.0564600638574803","0.0484842798106034","0.0644358479043571"
"angelernter Arbeiter","2016","66 und älter","Westdeutschland, alte Bundeslaender","32","0.00759575996989759","0.00476629866906417","0.010425221270731"
"angelernter Arbeiter","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","178","0.04488125398255","0.0401291499803258","0.0496333579847742"
"gelernte und Facharbeiter","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","65","0.0771816431934621","0.063908386729157","0.0904548996577673"
"gelernte und Facharbeiter","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","637","0.0725983126681805","0.0680608203707284","0.0771358049656326"
"gelernte und Facharbeiter","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","272","0.108447283894731","0.0977023087805902","0.119192259008872"
"gelernte und Facharbeiter","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","114","0.0129625889673918","0.0109845657794236","0.0149406121553601"
"Vorarbeiter, Kolonnenführer","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","33","0.0135115052450356","0.00952198714368255","0.0175010233463887"
"Vorarbeiter, Kolonnenführer","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","40","0.00431124087597356","0.00316551257014562","0.0054569691818015"
"Meister, Polier","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","197","0.0206433263275192","0.0181568806297328","0.0231297720253057"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.0105101476343901","0.00698617407522242","0.0140341211935579"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","37","0.00712274596721827","0.00438214791242667","0.00986334402200987"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","86","0.00911325674721221","0.00745149977938297","0.0107750137150415"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","58","0.0091589716742102","0.00697246851260536","0.011345474835815"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","279","0.0274069542735658","0.0245518980566371","0.0302620104904945"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","103","0.0393873573530812","0.0326657191697047","0.0461089955364577"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","66 und älter","Westdeutschland, alte Bundeslaender","37","0.00961864968697618","0.0064378807796126","0.0127994185943398"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","154","0.0143616468896241","0.01228108990164","0.0164422038776083"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","64","0.0223182811738297","0.0172137991324851","0.0274227632151742"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","45","0.0049469683280107","0.00372006208865753","0.00617387456736387"
"sonstige selbständiger, 10+ Mitarbeiter","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","47","0.0049181064372013","0.00369476673599661","0.00614144613840599"
"Angestellte, Industrie- und Werkmeister","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","391","0.0684133718946593","0.0626189931097748","0.0742077506795437"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","54","0.0393587186739443","0.0296878950736597","0.0490295422742289"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","588","0.0403684067789833","0.0369265581213461","0.0438102554366205"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","122","0.0398438996733454","0.0330850248649328","0.0466027744817579"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","267","0.0533057579492887","0.0481497130529151","0.0584618028456624"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","76","0.0688339822004435","0.0562424850965791","0.0814254793043078"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","753","0.0658135611073335","0.0614775221936713","0.0701496000209956"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","208","0.0776201144621418","0.0683738861758046","0.086866342748479"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","650","0.149827090115358","0.141635399062211","0.158018781168506"
"Angestellte, qualifizierte Tätigkeit","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","130","0.129984970503215","0.113259732341349","0.14671020866508"
"Angestellte, qualifizierte Tätigkeit","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2520","0.222650004509335","0.215374914836535","0.229925094182134"
"Angestellte, qualifizierte Tätigkeit","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","562","0.181714259330906","0.168389187576817","0.195039331084996"
"Angestellte, qualifizierte Tätigkeit","2016","66 und älter","Westdeutschland, alte Bundeslaender","31","0.00805782409344446","0.0051442510799687","0.0109713971069202"
"Angestellte, qualifizierte Tätigkeit","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","346","0.0978482426837482","0.0910289225975974","0.104667562769899"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","93","0.0795782257070778","0.066117981752883","0.0930384696612727"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1387","0.120173433076737","0.114487241778771","0.125859624374704"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","368","0.113678917445569","0.102710144034704","0.124647690856433"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
