"pgstib","year","sex","n","percent","lower_confidence","upper_confidence"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2012","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2012","maennlich","237","0.0191868289410951","0.0168131088302807","0.0215605490519096"
"Auszubildende, gewerblich-technisch (ab 2000)","2012","weiblich","118","0.00656332985162412","0.00528713716511678","0.00783952253813146"
"Auszubildende, kaufmännisch (ab 2000)","2012","maennlich","74","0.00604465383600552","0.00470342180305173","0.00738588586895931"
"Auszubildende, kaufmännisch (ab 2000)","2012","weiblich","122","0.00928751916351644","0.0077714894230164","0.0108035489040165"
"Volontäre, Praktikanten","2012","maennlich","","","",""
"Volontäre, Praktikanten","2012","weiblich","35","0.00260113246324894","0.00179612535987881","0.00340613956661907"
"Aspiranten (1990 Ost)","2012","maennlich","","","",""
"Aspiranten (1990 Ost)","2012","weiblich","","","",""
"ungelernter Arbeiter","2012","maennlich","263","0.0230831182815232","0.0204846895566412","0.0256815470064052"
"ungelernter Arbeiter","2012","weiblich","435","0.0306665322968338","0.0279416171610593","0.0333914474326084"
"angelernter Arbeiter","2012","maennlich","708","0.0595712662652918","0.0554756795681734","0.0636668529624103"
"angelernter Arbeiter","2012","weiblich","573","0.0396685458264556","0.0365838115472605","0.0427532801056507"
"gelernte und Facharbeiter","2012","maennlich","1285","0.101140974533914","0.0959236948152501","0.106358254252577"
"gelernte und Facharbeiter","2012","weiblich","241","0.0151812233811087","0.0132487407998536","0.0171137059623639"
"Vorarbeiter, Kolonnenführer","2012","maennlich","183","0.0170643198730976","0.0148233201412301","0.0193053196049651"
"Vorarbeiter, Kolonnenführer","2012","weiblich","","","",""
"Meister, Polier","2012","maennlich","75","0.00635089343817873","0.00497631762170464","0.00772546925465283"
"Meister, Polier","2012","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2012","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2012","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2012","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2012","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2012","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2012","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2012","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2012","weiblich","","","",""
"selbständiger Landwirt","2012","maennlich","","","",""
"selbständiger Landwirt","2012","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2012","maennlich","31","0.00171286781779425","0.000997343457189914","0.00242839217839858"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2012","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2012","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2012","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2012","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2012","weiblich","","","",""
"Freiberufler, Akademiker","2012","maennlich","","","",""
"Freiberufler, Akademiker","2012","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2012","maennlich","173","0.0128197160537781","0.0108731362984452","0.0147662958091109"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2012","weiblich","193","0.0129454735459047","0.0111589300854345","0.014732017006375"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2012","maennlich","121","0.00756394761382021","0.00606474515681504","0.00906315007082538"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2012","weiblich","74","0.00375358281608613","0.00278710824910933","0.00472005738306294"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2012","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2012","weiblich","","","",""
"sonstige selbständiger","2012","maennlich","","","",""
"sonstige selbständiger","2012","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2012","maennlich","339","0.0279668002533769","0.0251138335547757","0.030819766951978"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2012","weiblich","254","0.0139007060659147","0.0120503180947313","0.015751094037098"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2012","maennlich","266","0.01850133941757","0.0161695936143857","0.0208330852207542"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2012","weiblich","96","0.00646715127204534","0.005200282393288","0.00773402015080268"
"sonstige selbständiger, 10+ Mitarbeiter","2012","maennlich","52","0.00306797820179841","0.0021110184540593","0.00402493794953751"
"sonstige selbständiger, 10+ Mitarbeiter","2012","weiblich","","","",""
"mithelfende Familienangehörige","2012","maennlich","","","",""
"mithelfende Familienangehörige","2012","weiblich","33","0.00237190118841306","0.00160309534549576","0.00314070703133035"
"Angestellte, Industrie- und Werkmeister","2012","maennlich","61","0.00383165168340059","0.00276261122052551","0.00490069214627566"
"Angestellte, Industrie- und Werkmeister","2012","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2012","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2012","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2012","maennlich","228","0.0176696885156867","0.0153899870298585","0.019949390001515"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2012","weiblich","746","0.0415746157229229","0.0384197758707397","0.0447294555751061"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2012","maennlich","337","0.0264695485482667","0.0236918647847585","0.0292472323117749"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2012","weiblich","976","0.0629291247047234","0.0590912030230865","0.0667670463863604"
"Angestellte, qualifizierte Tätigkeit","2012","maennlich","1343","0.104409919121424","0.0991186447728612","0.109701193469987"
"Angestellte, qualifizierte Tätigkeit","2012","weiblich","2984","0.177221459631017","0.171186370685914","0.183256548576121"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2012","maennlich","1529","0.108422525056761","0.103042626763558","0.113802423349963"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2012","weiblich","834","0.0488449616238326","0.04543837383524","0.0522515494124252"
"Angestellte, umfassende Führungsaufgaben","2012","maennlich","228","0.0115959598625848","0.00974347200282135","0.0134484477223482"
"Angestellte, umfassende Führungsaufgaben","2012","weiblich","61","0.00384722923308045","0.00286881886048391","0.00482563960567699"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2012","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2012","weiblich","","","",""
"Beamte, einfacher Dienst","2012","maennlich","","","",""
"Beamte, einfacher Dienst","2012","weiblich","","","",""
"Beamte, mittlerer Dienst","2012","maennlich","149","0.0136631210255155","0.0116543873689971","0.0156718546820339"
"Beamte, mittlerer Dienst","2012","weiblich","113","0.00617608910738649","0.00493787559260513","0.00741430262216784"
"Beamte, gehobener Dienst","2012","maennlich","260","0.0183670333324359","0.0160436073726219","0.0206904592922498"
"Beamte, gehobener Dienst","2012","weiblich","269","0.0145064668766294","0.012616771688131","0.0163961620651277"
"Beamte, höherer Dienst","2012","maennlich","180","0.00974816098894111","0.00804808263391216","0.0114482393439701"
"Beamte, höherer Dienst","2012","weiblich","144","0.00753294561730665","0.00616639882176772","0.00889949241284559"
"nicht erwerbstätig (NE): keine weitere Angaben","2013","maennlich","545","0.0305099266350832","0.0276874203678757","0.0333324329022907"
"nicht erwerbstätig (NE): keine weitere Angaben","2013","weiblich","2318","0.0951592924337652","0.0907410271642793","0.0995775577032512"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2013","maennlich","629","0.0421617932619475","0.0388638113809489","0.0454597751429462"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2013","weiblich","714","0.0368248261685899","0.0339891076958108","0.039660544641369"
"NE: arbeitslos gemeldet","2013","maennlich","881","0.0553416573659235","0.0515892834126509","0.0590940313191962"
"NE: arbeitslos gemeldet","2013","weiblich","1185","0.047229774116303","0.0440357209389604","0.0504238272936456"
"NE: Rentner/Rentnerin","2013","maennlich","2864","0.251292985750915","0.244174480920726","0.258411490581104"
"NE: Rentner/Rentnerin","2013","weiblich","3165","0.303123660827912","0.296203313405086","0.310044008250737"
"NE: Wehr- und Zivildienst","2013","maennlich","","","",""
"NE: Wehr- und Zivildienst","2013","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2013","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2013","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2013","maennlich","351","0.0203287753244286","0.0180127759704892","0.022644774678368"
"Auszubildende, gewerblich-technisch (ab 2000)","2013","weiblich","186","0.00907428892673558","0.00764649026780644","0.0105020875856647"
"Auszubildende, kaufmännisch (ab 2000)","2013","maennlich","102","0.00658565462840389","0.00525823773895222","0.00791307151785556"
"Auszubildende, kaufmännisch (ab 2000)","2013","weiblich","180","0.00853933713564519","0.00715389004964312","0.00992478422164726"
"Volontäre, Praktikanten","2013","maennlich","31","0.00273797832218176","0.00188042271149362","0.0035955339328699"
"Volontäre, Praktikanten","2013","weiblich","71","0.00406262813589192","0.00310486157486558","0.00502039469691827"
"Aspiranten (1990 Ost)","2013","maennlich","","","",""
"Aspiranten (1990 Ost)","2013","weiblich","","","",""
"ungelernter Arbeiter","2013","maennlich","363","0.0200358548055084","0.0177362580837375","0.0223354515272793"
"ungelernter Arbeiter","2013","weiblich","616","0.0308222767394996","0.0282198759082905","0.0334246775707088"
"angelernter Arbeiter","2013","maennlich","1005","0.0593515211053132","0.055473838525576","0.0632292036850504"
"angelernter Arbeiter","2013","weiblich","712","0.0379148977026854","0.0350391431978083","0.0407906522075624"
"gelernte und Facharbeiter","2013","maennlich","1230","0.0908158719526585","0.0861001363097093","0.0955316075956078"
"gelernte und Facharbeiter","2013","weiblich","225","0.0150826127691419","0.0132474342702201","0.0169177912680637"
"Vorarbeiter, Kolonnenführer","2013","maennlich","204","0.0146107341022961","0.0126415669528831","0.0165799012517092"
"Vorarbeiter, Kolonnenführer","2013","weiblich","","","",""
"Meister, Polier","2013","maennlich","66","0.00536028600370094","0.00416197505035002","0.00655859695705186"
"Meister, Polier","2013","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2013","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2013","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2013","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2013","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2013","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2013","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2013","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2013","weiblich","","","",""
"selbständiger Landwirt","2013","maennlich","","","",""
"selbständiger Landwirt","2013","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2013","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2013","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2013","maennlich","31","0.00172106115393404","0.00104081396559038","0.00240130834227769"
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2013","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2013","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2013","weiblich","","","",""
"Freiberufler, Akademiker","2013","maennlich","","","",""
"Freiberufler, Akademiker","2013","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2013","maennlich","188","0.0104781357901597","0.00880705534010195","0.0121492162402174"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2013","weiblich","228","0.0140107289629586","0.012241000726903","0.0157804571990142"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2013","maennlich","112","0.00781687413483273","0.00637158370211958","0.00926216456754587"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2013","weiblich","70","0.00440768417144804","0.00341024568490569","0.00540512265799038"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2013","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2013","weiblich","","","",""
"sonstige selbständiger","2013","maennlich","","","",""
"sonstige selbständiger","2013","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2013","maennlich","352","0.026259442323367","0.0236351813074326","0.0288837033393014"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2013","weiblich","294","0.0156488538164294","0.0137800814132228","0.0175176262196359"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2013","maennlich","278","0.0186048173022285","0.0163872474147054","0.0208223871897516"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2013","weiblich","109","0.0067529902263094","0.00551983765352924","0.00798614279908957"
"sonstige selbständiger, 10+ Mitarbeiter","2013","maennlich","57","0.00358591624514845","0.00260493060651046","0.00456690188378644"
"sonstige selbständiger, 10+ Mitarbeiter","2013","weiblich","","","",""
"mithelfende Familienangehörige","2013","maennlich","","","",""
"mithelfende Familienangehörige","2013","weiblich","40","0.00281728643651204","0.00201921274876102","0.00361536012426306"
"Angestellte, Industrie- und Werkmeister","2013","maennlich","81","0.0056612525054441","0.00442994622529472","0.00689255878559348"
"Angestellte, Industrie- und Werkmeister","2013","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2013","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2013","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2013","maennlich","439","0.0254524877844786","0.0228677929353607","0.0280371826335965"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2013","weiblich","1030","0.0486964092818791","0.0454556396759693","0.051937178887789"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2013","maennlich","428","0.0289952146596529","0.0262415154547755","0.0317489138645302"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2013","weiblich","1096","0.0617277314718913","0.0581040941982915","0.065351368745491"
"Angestellte, qualifizierte Tätigkeit","2013","maennlich","1516","0.107141290833264","0.102065397854852","0.112217183811676"
"Angestellte, qualifizierte Tätigkeit","2013","weiblich","3107","0.171438599832347","0.165763718639232","0.177113481025461"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2013","maennlich","1645","0.108854282118289","0.103742883264785","0.113965680971792"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2013","weiblich","924","0.0506396649060135","0.0473382426661675","0.0539410871458596"
"Angestellte, umfassende Führungsaufgaben","2013","maennlich","218","0.00980971208596244","0.00819226488907339","0.0114271592828515"
"Angestellte, umfassende Führungsaufgaben","2013","weiblich","51","0.00308232654207032","0.00224766752357648","0.00391698556056416"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2013","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2013","weiblich","","","",""
"Beamte, einfacher Dienst","2013","maennlich","","","",""
"Beamte, einfacher Dienst","2013","weiblich","","","",""
"Beamte, mittlerer Dienst","2013","maennlich","137","0.0125807496586752","0.0107516106779559","0.0144098886393946"
"Beamte, mittlerer Dienst","2013","weiblich","104","0.00557375281099057","0.00445276662398413","0.00669473899799701"
"Beamte, gehobener Dienst","2013","maennlich","242","0.0175666750786206","0.0154107236273519","0.0197226265298893"
"Beamte, gehobener Dienst","2013","weiblich","270","0.0146608548171968","0.0128511296147197","0.0164705800196739"
"Beamte, höherer Dienst","2013","maennlich","181","0.0105432813111487","0.00886706930130501","0.0122194933209923"
"Beamte, höherer Dienst","2013","weiblich","141","0.00679157168601171","0.00555492550021162","0.0080282178718118"
"nicht erwerbstätig (NE): keine weitere Angaben","2014","maennlich","467","0.0265687407874034","0.0237756391049475","0.0293618424698592"
"nicht erwerbstätig (NE): keine weitere Angaben","2014","weiblich","1916","0.0964265078956134","0.0916955469472625","0.101157468843964"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2014","maennlich","570","0.0414044188655619","0.0379443107074702","0.0448645270236537"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2014","weiblich","645","0.0344500322035392","0.0315268788765871","0.0373731855304912"
"NE: arbeitslos gemeldet","2014","maennlich","718","0.0559626045114793","0.0519705894183294","0.0599546196046292"
"NE: arbeitslos gemeldet","2014","weiblich","917","0.0458784656114395","0.0425251402453358","0.0492317909775431"
"NE: Rentner/Rentnerin","2014","maennlich","2740","0.247093595787164","0.239602422269708","0.254584769304621"
"NE: Rentner/Rentnerin","2014","weiblich","3000","0.297310492057198","0.289984671860837","0.304636312253559"
"NE: Wehr- und Zivildienst","2014","maennlich","","","",""
"NE: Wehr- und Zivildienst","2014","weiblich","30","0.00184083779954584","0.00115380564505416","0.00252786995403752"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2014","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2014","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2014","maennlich","292","0.0238688644997575","0.0212178104715365","0.0265199185279785"
"Auszubildende, gewerblich-technisch (ab 2000)","2014","weiblich","154","0.00874194505963872","0.00724995199645941","0.010233938122818"
"Auszubildende, kaufmännisch (ab 2000)","2014","maennlich","78","0.00503941067486236","0.00380959101481422","0.0062692303349105"
"Auszubildende, kaufmännisch (ab 2000)","2014","weiblich","161","0.00885982966524838","0.00735789988632932","0.0103617594441674"
"Volontäre, Praktikanten","2014","maennlich","32","0.00309454563301887","0.00212988612747842","0.00405920513855931"
"Volontäre, Praktikanten","2014","weiblich","72","0.00367364322650428","0.00270398496767649","0.00464330148533208"
"Aspiranten (1990 Ost)","2014","maennlich","","","",""
"Aspiranten (1990 Ost)","2014","weiblich","","","",""
"ungelernter Arbeiter","2014","maennlich","308","0.0209985263079391","0.0185083236204225","0.0234887289954557"
"ungelernter Arbeiter","2014","weiblich","477","0.0277525777905066","0.0251198287245311","0.0303853268564821"
"angelernter Arbeiter","2014","maennlich","794","0.0581116543235391","0.0540483444118654","0.0621749642352128"
"angelernter Arbeiter","2014","weiblich","596","0.0365338560509631","0.0335268424766733","0.039540869625253"
"gelernte und Facharbeiter","2014","maennlich","1198","0.093982182852007","0.0889141461719733","0.0990502195320408"
"gelernte und Facharbeiter","2014","weiblich","227","0.0154592188790598","0.0134818848933052","0.0174365528648143"
"Vorarbeiter, Kolonnenführer","2014","maennlich","158","0.0121155203992862","0.0102154366913732","0.0140156041071992"
"Vorarbeiter, Kolonnenführer","2014","weiblich","","","",""
"Meister, Polier","2014","maennlich","65","0.00685035774733166","0.00541779851533123","0.0082829169793321"
"Meister, Polier","2014","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2014","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2014","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2014","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2014","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2014","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2014","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2014","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2014","weiblich","","","",""
"selbständiger Landwirt","2014","maennlich","","","",""
"selbständiger Landwirt","2014","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2014","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2014","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2014","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2014","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2014","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2014","weiblich","","","",""
"Freiberufler, Akademiker","2014","maennlich","","","",""
"Freiberufler, Akademiker","2014","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2014","maennlich","161","0.0124637183188918","0.010536863651855","0.0143905729859287"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2014","weiblich","188","0.0146022210239278","0.0126796400007942","0.0165248020470615"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2014","maennlich","105","0.00700250351600809","0.00555423409527081","0.00845077293674538"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2014","weiblich","66","0.00403685661966105","0.00302057821136544","0.00505313502795665"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2014","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2014","weiblich","","","",""
"sonstige selbständiger","2014","maennlich","","","",""
"sonstige selbständiger","2014","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2014","maennlich","307","0.0246238847289016","0.0219322696083922","0.0273154998494111"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2014","weiblich","234","0.0154815365419406","0.0135027982117887","0.0174602748720926"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2014","maennlich","234","0.0168307788654079","0.0145966158383648","0.019064941892451"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2014","weiblich","92","0.00567444591588724","0.0044705320016921","0.00687835983008238"
"sonstige selbständiger, 10+ Mitarbeiter","2014","maennlich","45","0.00296965083154411","0.00202459927944482","0.0039147023836434"
"sonstige selbständiger, 10+ Mitarbeiter","2014","weiblich","","","",""
"mithelfende Familienangehörige","2014","maennlich","","","",""
"mithelfende Familienangehörige","2014","weiblich","43","0.0024886355653318","0.00169007293933716","0.00328719819132645"
"Angestellte, Industrie- und Werkmeister","2014","maennlich","69","0.00526211819743513","0.00400555815781682","0.00651867823705343"
"Angestellte, Industrie- und Werkmeister","2014","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2014","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2014","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2014","maennlich","316","0.0212564389479446","0.0187513201248163","0.0237615577710729"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2014","weiblich","864","0.0488845421730678","0.0454285575700394","0.0523405267760962"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2014","maennlich","393","0.0297064891075712","0.0267578213330934","0.0326551568820489"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2014","weiblich","1025","0.0655250069182872","0.0615589697258074","0.069491044110767"
"Angestellte, qualifizierte Tätigkeit","2014","maennlich","1394","0.112358118358052","0.106873205427429","0.117843031288676"
"Angestellte, qualifizierte Tätigkeit","2014","weiblich","2802","0.176209446701932","0.170102946154936","0.182315947248928"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2014","maennlich","1468","0.112857956583639","0.107362405001389","0.118353508165888"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2014","weiblich","816","0.0496173668358879","0.0461369159864873","0.0530978176852885"
"Angestellte, umfassende Führungsaufgaben","2014","maennlich","191","0.0103502314607111","0.00859245189662757","0.0121080110247946"
"Angestellte, umfassende Führungsaufgaben","2014","weiblich","51","0.00363846417965742","0.00267344280812432","0.00460348555119051"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2014","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2014","weiblich","","","",""
"Beamte, einfacher Dienst","2014","maennlich","","","",""
"Beamte, einfacher Dienst","2014","weiblich","","","",""
"Beamte, mittlerer Dienst","2014","maennlich","118","0.0105111653331778","0.00873991681868877","0.0122824138476669"
"Beamte, mittlerer Dienst","2014","weiblich","96","0.00548081891027273","0.00429750842940982","0.00666412939113564"
"Beamte, gehobener Dienst","2014","maennlich","227","0.0190579262573143","0.0166832297219839","0.0214326227926446"
"Beamte, gehobener Dienst","2014","weiblich","264","0.017018024493991","0.0149450366648434","0.0190910123231386"
"Beamte, höherer Dienst","2014","maennlich","155","0.00983961711780514","0.00812530265536457","0.0115539315802457"
"Beamte, höherer Dienst","2014","weiblich","142","0.00971764048814123","0.00814536248596422","0.0112899184903182"
"nicht erwerbstätig (NE): keine weitere Angaben","2015","maennlich","469","0.0271536495680036","0.0243168622338974","0.0299904369021098"
"nicht erwerbstätig (NE): keine weitere Angaben","2015","weiblich","1921","0.0899689824010962","0.0853554937552627","0.0945824710469297"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2015","maennlich","526","0.0369552034501863","0.0336625077917741","0.0402478991085985"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2015","weiblich","632","0.0353595504084273","0.0323817810544423","0.0383373197624123"
"NE: arbeitslos gemeldet","2015","maennlich","767","0.0572294430941615","0.0531752604225261","0.0612836257657969"
"NE: arbeitslos gemeldet","2015","weiblich","965","0.0439664504053598","0.0406608357659344","0.0472720650447852"
"NE: Rentner/Rentnerin","2015","maennlich","2677","0.24946488280574","0.241912556152963","0.257017209458517"
"NE: Rentner/Rentnerin","2015","weiblich","2937","0.29907063488401","0.291688551130878","0.306452718637142"
"NE: Wehr- und Zivildienst","2015","maennlich","","","",""
"NE: Wehr- und Zivildienst","2015","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2015","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2015","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2015","maennlich","291","0.0228135181094099","0.0202075121483234","0.0254195240704963"
"Auszubildende, gewerblich-technisch (ab 2000)","2015","weiblich","165","0.00854119142150648","0.00705747289431281","0.0100249099487001"
"Auszubildende, kaufmännisch (ab 2000)","2015","maennlich","78","0.00567400893306127","0.00436301720568376","0.00698500066043879"
"Auszubildende, kaufmännisch (ab 2000)","2015","weiblich","158","0.00911101598114434","0.0075790438718904","0.0106429880903983"
"Volontäre, Praktikanten","2015","maennlich","35","0.00331399975203556","0.00231089575123548","0.00431710375283563"
"Volontäre, Praktikanten","2015","weiblich","57","0.00370088657410037","0.00272184143899138","0.00467993170920935"
"Aspiranten (1990 Ost)","2015","maennlich","","","",""
"Aspiranten (1990 Ost)","2015","weiblich","","","",""
"ungelernter Arbeiter","2015","maennlich","346","0.0215951787787182","0.0190581333627245","0.0241322241947119"
"ungelernter Arbeiter","2015","weiblich","502","0.0287023990122361","0.0260103050675163","0.0313944929569558"
"angelernter Arbeiter","2015","maennlich","847","0.0576478154455234","0.0535797437736425","0.0617158871174043"
