"pgstib","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2015","Westdeutschland, alte Bundeslaender","1101","0.0455193600332984","0.0427567774818615","0.0482819425847353"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2015","Ostdeutschland, neue Bundeslaender","324","0.0593255081865037","0.0530925005320289","0.0655585158409785"
"Angestellte, qualifizierte Tätigkeit","2015","Westdeutschland, alte Bundeslaender","3318","0.147491509902324","0.14279184929431","0.152191170510338"
"Angestellte, qualifizierte Tätigkeit","2015","Ostdeutschland, neue Bundeslaender","740","0.134243682176826","0.125248664820901","0.14323869953275"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","Westdeutschland, alte Bundeslaender","1883","0.0890138367832267","0.0852396944071491","0.0927879791593043"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2015","Ostdeutschland, neue Bundeslaender","449","0.0734111844189149","0.0665297038906348","0.080292664947195"
"Angestellte, umfassende Führungsaufgaben","2015","Westdeutschland, alte Bundeslaender","209","0.00675979892644244","0.00567380433530802","0.00784579351757687"
"Angestellte, umfassende Führungsaufgaben","2015","Ostdeutschland, neue Bundeslaender","30","0.00527545737029199","0.00336411398194341","0.00718680075864057"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2015","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2015","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2015","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2015","Westdeutschland, alte Bundeslaender","159","0.00748894258302943","0.00634629697121598","0.00863158819484288"
"Beamte, mittlerer Dienst","2015","Ostdeutschland, neue Bundeslaender","40","0.00788407313528911","0.00555054105414829","0.0102176052164299"
"Beamte, gehobener Dienst","2015","Westdeutschland, alte Bundeslaender","401","0.018185846736495","0.016414861110714","0.019956832362276"
"Beamte, gehobener Dienst","2015","Ostdeutschland, neue Bundeslaender","55","0.00756896512474865","0.0052821783942859","0.0098557518552114"
"Beamte, höherer Dienst","2015","Westdeutschland, alte Bundeslaender","259","0.0118598281218545","0.0104250587274605","0.0132945975162485"
"Beamte, höherer Dienst","2015","Ostdeutschland, neue Bundeslaender","31","0.00436794538415199","0.00262796129164768","0.00610792947665629"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","Westdeutschland, alte Bundeslaender","5004","0.0699638534719096","0.0667006713292186","0.0732270356146006"
"nicht erwerbstätig (NE): keine weitere Angaben","2016","Ostdeutschland, neue Bundeslaender","953","0.0369526107733354","0.0321633183593145","0.0417419031873563"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","Westdeutschland, alte Bundeslaender","1031","0.0417500595370077","0.0391913411444209","0.0443087779295946"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2016","Ostdeutschland, neue Bundeslaender","182","0.0306892636342752","0.0263105181069861","0.0350680091615642"
"NE: arbeitslos gemeldet","2016","Westdeutschland, alte Bundeslaender","1030","0.0433305364014834","0.0407259874189229","0.045935085384044"
"NE: arbeitslos gemeldet","2016","Ostdeutschland, neue Bundeslaender","406","0.0794367977475383","0.0725714485680217","0.0863021469270548"
"NE: Rentner/Rentnerin","2016","Westdeutschland, alte Bundeslaender","3912","0.259151728092496","0.253546462033747","0.264756994151245"
"NE: Rentner/Rentnerin","2016","Ostdeutschland, neue Bundeslaender","1435","0.289288554972978","0.277776913853249","0.300800196092706"
"NE: Wehr- und Zivildienst","2016","Westdeutschland, alte Bundeslaender","44","0.00183685782609242","0.00128909434231586","0.00238462130986899"
"NE: Wehr- und Zivildienst","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2016","Westdeutschland, alte Bundeslaender","358","0.0138141553985154","0.0123210306575833","0.0153072801394474"
"Auszubildende, gewerblich-technisch (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","79","0.014549627235232","0.0115096644044664","0.0175895900659977"
"Auszubildende, kaufmännisch (ab 2000)","2016","Westdeutschland, alte Bundeslaender","186","0.00748479660925403","0.00638220895180909","0.00858738426669896"
"Auszubildende, kaufmännisch (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2016","Westdeutschland, alte Bundeslaender","132","0.00439535488842019","0.00354911211843293","0.00524159765840745"
"Volontäre, Praktikanten","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2016","Westdeutschland, alte Bundeslaender","612","0.0227739144005782","0.0208655078063885","0.024682320994768"
"ungelernter Arbeiter","2016","Ostdeutschland, neue Bundeslaender","145","0.0208478680573481","0.01722058979722","0.0244751463174762"
"angelernter Arbeiter","2016","Westdeutschland, alte Bundeslaender","1065","0.0451922213459892","0.0425348982661016","0.0478495444258769"
"angelernter Arbeiter","2016","Ostdeutschland, neue Bundeslaender","199","0.0398196277981446","0.0348554197849583","0.0447838358113309"
"gelernte und Facharbeiter","2016","Westdeutschland, alte Bundeslaender","829","0.0490391548768996","0.0462766226868956","0.0518016870669036"
"gelernte und Facharbeiter","2016","Ostdeutschland, neue Bundeslaender","338","0.0766615344591247","0.0699070193229977","0.0834160495952517"
"Vorarbeiter, Kolonnenführer","2016","Westdeutschland, alte Bundeslaender","128","0.00770457154430272","0.00658603730607394","0.0088231057825315"
"Vorarbeiter, Kolonnenführer","2016","Ostdeutschland, neue Bundeslaender","40","0.00841770101430762","0.00609824526237234","0.0107371567662429"
"Meister, Polier","2016","Westdeutschland, alte Bundeslaender","55","0.00313286998568144","0.00241797152003934","0.00384776845132354"
"Meister, Polier","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2016","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2016","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","Westdeutschland, alte Bundeslaender","259","0.0135523712186233","0.012073265548131","0.0150314768891155"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","38","0.00676264309263158","0.0046819418923021","0.00884334429296105"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","Westdeutschland, alte Bundeslaender","106","0.00522782219228179","0.00430530013246332","0.00615034425210026"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","Westdeutschland, alte Bundeslaender","33","0.00158720131716626","0.00107795767182546","0.00209644496250706"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2016","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2016","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","Westdeutschland, alte Bundeslaender","374","0.0185314223565666","0.0168061918935557","0.0202566528195774"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2016","Ostdeutschland, neue Bundeslaender","130","0.027755121464871","0.0235846576311735","0.0319255852985684"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","Westdeutschland, alte Bundeslaender","193","0.00932859617004743","0.00809881595715875","0.0105583763829361"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2016","Ostdeutschland, neue Bundeslaender","72","0.0146995425194243","0.0116441907920309","0.0177548942468177"
"sonstige selbständiger, 10+ Mitarbeiter","2016","Westdeutschland, alte Bundeslaender","49","0.00265034326236324","0.00199264101621977","0.00330804550850672"
"sonstige selbständiger, 10+ Mitarbeiter","2016","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2016","Westdeutschland, alte Bundeslaender","32","0.00122317787493633","0.000776048114404012","0.00167030763546866"
"mithelfende Familienangehörige","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2016","Westdeutschland, alte Bundeslaender","54","0.00310573352944975","0.00239392828192092","0.00381753877697858"
"Angestellte, Industrie- und Werkmeister","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","Westdeutschland, alte Bundeslaender","1006","0.0396788925025533","0.0371817544705239","0.0421760305345827"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2016","Ostdeutschland, neue Bundeslaender","179","0.0309380503040996","0.0265421563964644","0.0353339442117347"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","Westdeutschland, alte Bundeslaender","1043","0.0485575902039857","0.0458079595766933","0.0513072208312782"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2016","Ostdeutschland, neue Bundeslaender","289","0.0579099463610237","0.0519800411426014","0.0638398515794461"
"Angestellte, qualifizierte Tätigkeit","2016","Westdeutschland, alte Bundeslaender","3201","0.152654495797744","0.148053629579535","0.157255362015954"
"Angestellte, qualifizierte Tätigkeit","2016","Ostdeutschland, neue Bundeslaender","699","0.128606261920688","0.120107351806394","0.137105172034982"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","Westdeutschland, alte Bundeslaender","1742","0.0863168925404698","0.0827243639155821","0.0899094211653575"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2016","Ostdeutschland, neue Bundeslaender","466","0.0797096263629711","0.0728335168091482","0.0865857359167941"
"Angestellte, umfassende Führungsaufgaben","2016","Westdeutschland, alte Bundeslaender","156","0.00643013005195716","0.00540762932414343","0.00745263077977089"
"Angestellte, umfassende Führungsaufgaben","2016","Ostdeutschland, neue Bundeslaender","32","0.00495259454522495","0.0031703666600511","0.00673482243039881"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2016","Westdeutschland, alte Bundeslaender","150","0.00852567505112474","0.00734953330550827","0.00970181679674121"
"Beamte, mittlerer Dienst","2016","Ostdeutschland, neue Bundeslaender","38","0.00724406783958716","0.00509110040428162","0.0093970352748927"
"Beamte, gehobener Dienst","2016","Westdeutschland, alte Bundeslaender","400","0.0195376150515714","0.0177670748854356","0.0213081552177071"
"Beamte, gehobener Dienst","2016","Ostdeutschland, neue Bundeslaender","49","0.00825160386979579","0.00595495342328396","0.0105482543163076"
"Beamte, höherer Dienst","2016","Westdeutschland, alte Bundeslaender","231","0.0109422522233087","0.00961143403980676","0.0122730704068107"
"Beamte, höherer Dienst","2016","Ostdeutschland, neue Bundeslaender","30","0.00634330953041427","0.00432772464196669","0.00835889441886185"
"nicht erwerbstätig (NE): keine weitere Angaben","2017","Westdeutschland, alte Bundeslaender","4897","0.0709440216201691","0.0678460223785432","0.0740420208617949"
"nicht erwerbstätig (NE): keine weitere Angaben","2017","Ostdeutschland, neue Bundeslaender","734","0.0339921448242811","0.02957395646221","0.0384103331863522"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","Westdeutschland, alte Bundeslaender","1189","0.0369069017909731","0.0346318546819553","0.0391819488999909"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2017","Ostdeutschland, neue Bundeslaender","218","0.036011627709452","0.0314688457987186","0.0405544096201854"
"NE: arbeitslos gemeldet","2017","Westdeutschland, alte Bundeslaender","1900","0.0437180898956218","0.04125076680229","0.0461854129889536"
"NE: arbeitslos gemeldet","2017","Ostdeutschland, neue Bundeslaender","582","0.0686331664445378","0.0624687493470139","0.0747975835420617"
"NE: Rentner/Rentnerin","2017","Westdeutschland, alte Bundeslaender","4116","0.25626436077661","0.250996238257676","0.261532483295545"
"NE: Rentner/Rentnerin","2017","Ostdeutschland, neue Bundeslaender","1510","0.289268631112418","0.278213394901326","0.300323867323511"
"NE: Wehr- und Zivildienst","2017","Westdeutschland, alte Bundeslaender","49","0.00171883540385102","0.00121897809370259","0.00221869271399945"
"NE: Wehr- und Zivildienst","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2017","Westdeutschland, alte Bundeslaender","438","0.014873348960206","0.0134126763623072","0.0163340215581049"
"Auszubildende, gewerblich-technisch (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","93","0.0109582410439926","0.00841994453141281","0.0134965375565723"
"Auszubildende, kaufmännisch (ab 2000)","2017","Westdeutschland, alte Bundeslaender","211","0.00891999856074386","0.00778540787855032","0.0100545892429374"
"Auszubildende, kaufmännisch (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","34","0.00411642657461582","0.00255533246410221","0.00567752068512942"
"Volontäre, Praktikanten","2017","Westdeutschland, alte Bundeslaender","155","0.00458689318372448","0.00377150679991774","0.00540227956753122"
"Volontäre, Praktikanten","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2017","Westdeutschland, alte Bundeslaender","677","0.0240173648446185","0.022169857442355","0.025864872246882"
"ungelernter Arbeiter","2017","Ostdeutschland, neue Bundeslaender","130","0.0174453931146377","0.0142532427347857","0.0206375434944897"
"angelernter Arbeiter","2017","Westdeutschland, alte Bundeslaender","1141","0.044156400543587","0.0416773081414744","0.0466354929456996"
"angelernter Arbeiter","2017","Ostdeutschland, neue Bundeslaender","263","0.0423786507239784","0.0374669139241563","0.0472903875238004"
"gelernte und Facharbeiter","2017","Westdeutschland, alte Bundeslaender","831","0.0404249531962487","0.0380482951501485","0.0428016112423489"
"gelernte und Facharbeiter","2017","Ostdeutschland, neue Bundeslaender","337","0.0660547416352747","0.0599988607537714","0.0721106225167779"
"Vorarbeiter, Kolonnenführer","2017","Westdeutschland, alte Bundeslaender","119","0.00687041654010147","0.00587364195163353","0.00786719112856941"
"Vorarbeiter, Kolonnenführer","2017","Ostdeutschland, neue Bundeslaender","52","0.00770184846533147","0.00557035900190774","0.0098333379287552"
"Meister, Polier","2017","Westdeutschland, alte Bundeslaender","52","0.00224784965140289","0.00167637439625011","0.00281932490655567"
"Meister, Polier","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2017","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2017","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2017","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2017","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2017","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2017","Westdeutschland, alte Bundeslaender","32","0.00138104088505332","0.000932909216714817","0.00182917255339182"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2017","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2017","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2017","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2017","Westdeutschland, alte Bundeslaender","292","0.0120705457100595","0.0107528082760903","0.0133882831440288"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","63","0.0118075477227919","0.00917385420286362","0.0144412412427202"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2017","Westdeutschland, alte Bundeslaender","115","0.00567624635886447","0.0047696854474202","0.00658280727030874"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","34","0.00484889809324505","0.00315522083256266","0.00654257535392744"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2017","Westdeutschland, alte Bundeslaender","33","0.00155447449793135","0.00107907748085981","0.00202987151500289"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2017","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2017","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2017","Westdeutschland, alte Bundeslaender","386","0.0176663186268039","0.0160766558277817","0.0192559814258262"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2017","Ostdeutschland, neue Bundeslaender","126","0.0250951711891229","0.0212815214233007","0.028908820954945"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2017","Westdeutschland, alte Bundeslaender","222","0.0104913051882073","0.00926180943848573","0.0117208009379289"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2017","Ostdeutschland, neue Bundeslaender","72","0.0112178707761303","0.00865001791488694","0.0137857236373736"
"sonstige selbständiger, 10+ Mitarbeiter","2017","Westdeutschland, alte Bundeslaender","60","0.00227653706311248","0.00170143500821417","0.0028516391180108"
"sonstige selbständiger, 10+ Mitarbeiter","2017","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2017","Westdeutschland, alte Bundeslaender","39","0.00167973818565454","0.00118558886293805","0.00217388750837104"
"mithelfende Familienangehörige","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2017","Westdeutschland, alte Bundeslaender","79","0.00357666271786903","0.00285627980460942","0.00429704563112864"
"Angestellte, Industrie- und Werkmeister","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2017","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2017","Westdeutschland, alte Bundeslaender","1340","0.0475332269375213","0.0449656348391115","0.0501008190359311"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2017","Ostdeutschland, neue Bundeslaender","276","0.0465818035828726","0.0414435624402317","0.0517200447255135"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2017","Westdeutschland, alte Bundeslaender","1130","0.0466867571669298","0.044140999082289","0.0492325152515706"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2017","Ostdeutschland, neue Bundeslaender","334","0.062540473529057","0.056636811867372","0.0684441351907421"
"Angestellte, qualifizierte Tätigkeit","2017","Westdeutschland, alte Bundeslaender","3690","0.154839830384245","0.150474538195432","0.159205122573058"
"Angestellte, qualifizierte Tätigkeit","2017","Ostdeutschland, neue Bundeslaender","846","0.14192202000749","0.133413522327551","0.150430517687429"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2017","Westdeutschland, alte Bundeslaender","2039","0.0916375092466977","0.088155990817156","0.0951190276762395"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2017","Ostdeutschland, neue Bundeslaender","495","0.0778274371726204","0.0712955740216831","0.0843593003235577"
"Angestellte, umfassende Führungsaufgaben","2017","Westdeutschland, alte Bundeslaender","201","0.00738680945168038","0.00635352252841243","0.00842009637494833"
"Angestellte, umfassende Führungsaufgaben","2017","Ostdeutschland, neue Bundeslaender","49","0.00843471091151609","0.00620493934562962","0.0106644824774026"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2017","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2017","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2017","Westdeutschland, alte Bundeslaender","173","0.00772934732587833","0.00667255670772592","0.00878613794403075"
"Beamte, mittlerer Dienst","2017","Ostdeutschland, neue Bundeslaender","44","0.00565658092623211","0.0038280183866753","0.00748514346578892"
"Beamte, gehobener Dienst","2017","Westdeutschland, alte Bundeslaender","455","0.0190378096391534","0.0173887472438231","0.0206868720344837"
"Beamte, gehobener Dienst","2017","Ostdeutschland, neue Bundeslaender","53","0.0094285150162107","0.007072222663617","0.0117848073688044"
"Beamte, höherer Dienst","2017","Westdeutschland, alte Bundeslaender","283","0.0114724980907084","0.0101874308893155","0.0127575652921014"
"Beamte, höherer Dienst","2017","Ostdeutschland, neue Bundeslaender","32","0.00502203758846299","0.00329853744248762","0.00674553773443836"
"nicht erwerbstätig (NE): keine weitere Angaben","2018","Westdeutschland, alte Bundeslaender","3165","0.0619857778968384","0.0589543236506831","0.0650172321429936"
"nicht erwerbstätig (NE): keine weitere Angaben","2018","Ostdeutschland, neue Bundeslaender","454","0.0430398046872603","0.0379946478576671","0.0480849615168535"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2018","Westdeutschland, alte Bundeslaender","1122","0.0368741052048524","0.0345049006806008","0.039243309729104"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2018","Ostdeutschland, neue Bundeslaender","212","0.0311645654382175","0.0268449196795216","0.0354842111969135"
"NE: arbeitslos gemeldet","2018","Westdeutschland, alte Bundeslaender","2120","0.0427459453546926","0.0402028575881836","0.0452890331212017"
"NE: arbeitslos gemeldet","2018","Ostdeutschland, neue Bundeslaender","659","0.0658941900227122","0.059726618610064","0.0720617614353604"
"NE: Rentner/Rentnerin","2018","Westdeutschland, alte Bundeslaender","4085","0.258211352918371","0.252709258534883","0.263713447301859"
"NE: Rentner/Rentnerin","2018","Ostdeutschland, neue Bundeslaender","1512","0.286093725297068","0.274858873339018","0.297328577255118"
"NE: Wehr- und Zivildienst","2018","Westdeutschland, alte Bundeslaender","41","0.00122408807130955","0.000784505321887782","0.00166367082073132"
"NE: Wehr- und Zivildienst","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2018","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2018","Westdeutschland, alte Bundeslaender","411","0.0127091898099352","0.0113009333291299","0.0141174462907405"
"Auszubildende, gewerblich-technisch (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","93","0.00901293473992719","0.00666351997186054","0.0113623495079938"
"Auszubildende, kaufmännisch (ab 2000)","2018","Westdeutschland, alte Bundeslaender","223","0.00924046668934736","0.00803756160324257","0.0104433717754521"
"Auszubildende, kaufmännisch (ab 2000)","2018","Ostdeutschland, neue Bundeslaender","38","0.00528378566600054","0.00348153670879565","0.00708603462320542"
"Volontäre, Praktikanten","2018","Westdeutschland, alte Bundeslaender","118","0.00396571754731408","0.00317558798482855","0.0047558471097996"
"Volontäre, Praktikanten","2018","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2018","Westdeutschland, alte Bundeslaender","739","0.0224977066175015","0.0206333529760721","0.0243620602589309"
