"pgstib","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","209","0.0115353037667679","0.00981205815978777","0.013258549373748"
"Auszubildende, gewerblich-technisch (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","76","0.00899345075533695","0.00640702871172003","0.0115798727989539"
"Auszubildende, gewerblich-technisch (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","135","0.0085649569774885","0.0065297080462877","0.0106002059086893"
"Auszubildende, gewerblich-technisch (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","67","0.0368965307455082","0.0278824241346396","0.0459106373563768"
"Auszubildende, gewerblich-technisch (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","128","0.0082488774496408","0.00678922030634242","0.00970853459293919"
"Auszubildende, kaufmännisch (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","31","0.00498330018015412","0.00305412502845314","0.00691247533185509"
"Auszubildende, kaufmännisch (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","46","0.00345534136260015","0.00215930653531238","0.00475137618988793"
"Auszubildende, kaufmännisch (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","49","0.035876648055406","0.0269832919762474","0.0447700041345646"
"Auszubildende, kaufmännisch (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","60","0.00443007844451658","0.0033583279991794","0.00550182888985376"
"Volontäre, Praktikanten","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","47","0.00213837200248496","0.00111813845296991","0.00315860555200002"
"Volontäre, Praktikanten","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","237","0.0139686133826939","0.0120746390061593","0.0158625877592286"
"ungelernter Arbeiter","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","77","0.0144202531312459","0.0111541471163525","0.0176863591461393"
"ungelernter Arbeiter","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","443","0.0542111462772321","0.0492100616836039","0.0592122308708603"
"ungelernter Arbeiter","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","43","0.0395839163714452","0.0273200455181764","0.0518477872247139"
"ungelernter Arbeiter","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","59","0.0303110395093253","0.0221129984113987","0.0385090806072519"
"ungelernter Arbeiter","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","406","0.0307367688835383","0.0279512759841356","0.0335222617829411"
"angelernter Arbeiter","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","195","0.0407146591282014","0.0353002975422604","0.0461290207141425"
"angelernter Arbeiter","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","623","0.0859504777622858","0.0797598909197545","0.092141064604817"
"angelernter Arbeiter","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","55","0.0579162909837818","0.0432242005225137","0.0726083814450499"
"angelernter Arbeiter","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","61","0.0308812783638729","0.0226089154881887","0.0391536412395571"
"angelernter Arbeiter","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","546","0.0448119173951133","0.0414730951995718","0.0481507395906548"
"gelernte und Facharbeiter","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","297","0.0678764138658305","0.0609852251472722","0.0747676025843889"
"gelernte und Facharbeiter","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","182","0.0359719882805638","0.0318590721073075","0.04008490445382"
"gelernte und Facharbeiter","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","70","0.0569973479880721","0.0459112878105745","0.0680834081655697"
"gelernte und Facharbeiter","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","79","0.00504437774968934","0.00390108424339465","0.00618767125598402"
"Vorarbeiter, Kolonnenführer","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","43","0.00623963226185142","0.00408229381143678","0.00839697071226607"
"Vorarbeiter, Kolonnenführer","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","35","0.0105727211604198","0.00831376325070413","0.0128316790701354"
"Vorarbeiter, Kolonnenführer","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","35","0.00223582983666951","0.00147360094429473","0.00299805872904429"
"Meister, Polier","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","226","0.014794610174405","0.0128462590181637","0.0167429613306462"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","45","0.00907510505796864","0.00647707512429407","0.0116731349916432"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","38","0.00821662044999885","0.00622283769242691","0.0102104032075708"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","83","0.00582921495770066","0.00460067972906304","0.00705775018633828"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","250","0.0164210718294482","0.0143701106540842","0.0184720330048122"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","108","0.0241066251154574","0.019904515838321","0.0283087343925939"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","85","0.0227922781792975","0.0194961042258717","0.0260884521327234"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","137","0.00999094768562001","0.00838594779863503","0.011595947572605"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","53","0.00995298402570442","0.00723339980098183","0.012672568250427"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","43","0.00741504197469344","0.00552024160224425","0.00930984234714263"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","49","0.00345561269263636","0.002508584441344","0.00440264094392873"
"sonstige selbständiger, 10+ Mitarbeiter","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","43","0.0034853795451942","0.00253429536624737","0.00443646372414103"
"Angestellte, Industrie- und Werkmeister","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","553","0.0306469049008377","0.0278653579698026","0.0334284518318729"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","220","0.0386443019628432","0.0333637084711335","0.0439248954545529"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","567","0.0905064850868234","0.0841697950681601","0.0968431751054867"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","59","0.0661246766464147","0.0504944704760068","0.0817548828168227"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","143","0.0944227457971106","0.0804399338892947","0.108405557704926"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","752","0.0512816015959352","0.0477219988552316","0.0548412043366388"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","315","0.0672840774443453","0.0604208435970425","0.0741473112916482"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","263","0.0511333986875004","0.04626845609373","0.0559983412812709"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","91","0.0499299396126503","0.0395151191731086","0.0603447600521919"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2815","0.175128211971605","0.168994500220371","0.181261923722839"
"Angestellte, qualifizierte Tätigkeit","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","786","0.149214142515583","0.139452720814644","0.158975564216522"
"Angestellte, qualifizierte Tätigkeit","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","609","0.118456479807699","0.111319341714879","0.125593617900519"
"Angestellte, qualifizierte Tätigkeit","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","44","0.112902274725745","0.0929966617928156","0.132807887658675"
"Angestellte, qualifizierte Tätigkeit","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","294","0.19355447641329","0.174662274527615","0.212446678298964"
"Angestellte, qualifizierte Tätigkeit","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1512","0.0988553160197105","0.0940386186822863","0.103672013357135"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","461","0.086612905032126","0.0789071235636807","0.0943186865005713"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","298","0.0773075211296904","0.0714087414707425","0.0832063007886383"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","41","0.134663379532268","0.113192206475752","0.156134552588784"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","121","0.0868012835475434","0.0733383664971197","0.100264200597967"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","148","0.00832285677207993","0.00685672352219118","0.00978899002196868"
