"ple0044_h","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2015","kein Migrationshintergrund","4","1138","0.23406682285769","0.221973403392523","0.246160242322857"
"Nein","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1695","0.292830208550125","0.281119950999094","0.304540466101156"
"Nein","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","429","0.209964961003506","0.190199010663362","0.229730911343651"
"Nein","2015","direkter Migrationshintergrund","2","442","0.2746374203223","0.251122826838924","0.298152013805676"
"Nein","2015","direkter Migrationshintergrund","3","378","0.318490916468366","0.289871646484068","0.347110186452664"
"Nein","2015","direkter Migrationshintergrund","4","334","0.278288264358413","0.250539505680933","0.306037023035894"
"Nein","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","282","0.365301781088683","0.331617847898211","0.398985714279156"
"Nein","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","82","0.196019468675843","0.154723630583903","0.237315306767784"
"Nein","2015","indirekter Migrationshintergrund","2","84","0.232185938777691","0.18635220063334","0.278019676922041"
"Nein","2015","indirekter Migrationshintergrund","3","67","0.230886304436668","0.182552495166523","0.279220113706813"
"Nein","2015","indirekter Migrationshintergrund","4","113","0.323635206152281","0.274689690374689","0.372580721929872"
"Nein","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","99","0.315835530604268","0.26575777631411","0.365913284894425"
"Nein","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1669","0.803900172258185","0.787054414532047","0.820745929984324"
"Ja","2015","kein Migrationshintergrund","2","2179","0.773072284404663","0.757830772521336","0.788313796287991"
"Ja","2015","kein Migrationshintergrund","3","2605","0.769299323487084","0.755192588066346","0.783406058907822"
"Ja","2015","kein Migrationshintergrund","4","3571","0.76593317714231","0.753839757677143","0.778026596607477"
"Ja","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4106","0.707169791449875","0.695459533898844","0.718880049000906"
"Ja","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","1202","0.790035038996494","0.770269088656349","0.809800989336638"
"Ja","2015","direkter Migrationshintergrund","2","942","0.7253625796777","0.701847986194324","0.748877173161076"
"Ja","2015","direkter Migrationshintergrund","3","640","0.681509083531634","0.652889813547336","0.710128353515932"
"Ja","2015","direkter Migrationshintergrund","4","668","0.721711735641587","0.693962976964106","0.749460494319067"
"Ja","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","503","0.634698218911317","0.601014285720844","0.668382152101789"
"Ja","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","273","0.803980531324157","0.762684693232216","0.845276369416097"
"Ja","2015","indirekter Migrationshintergrund","2","242","0.767814061222309","0.721980323077959","0.81364779936666"
"Ja","2015","indirekter Migrationshintergrund","3","225","0.769113695563332","0.720779886293187","0.817447504833477"
"Ja","2015","indirekter Migrationshintergrund","4","238","0.676364793847719","0.627419278070128","0.72531030962531"
"Ja","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","232","0.684164469395732","0.634086715105575","0.734242223685889"
"Ja","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","357","0.216981804337616","0.197513456247555","0.236450152427676"
"Nein","2016","kein Migrationshintergrund","2","645","0.214399641338559","0.198696771188272","0.230102511488846"
"Nein","2016","kein Migrationshintergrund","3","689","0.214297914308474","0.199638967521163","0.228956861095785"
"Nein","2016","kein Migrationshintergrund","4","1148","0.251720326585335","0.23920026952373","0.26424038364694"
"Nein","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1615","0.282610689902824","0.270865787907142","0.294355591898505"
"Nein","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","253","0.194356072044146","0.171920623112364","0.216791520975927"
"Nein","2016","direkter Migrationshintergrund","2","317","0.261277593784644","0.23466627056016","0.287888917009128"
"Nein","2016","direkter Migrationshintergrund","3","309","0.329684544721482","0.298428997032426","0.360940092410538"
"Nein","2016","direkter Migrationshintergrund","4","328","0.320204789217698","0.289991130719072","0.350418447716324"
"Nein","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","264","0.337781734374724","0.304548167850858","0.37101530089859"
"Nein","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","65","0.174252917646122","0.131751743220492","0.216754092071752"
"Nein","2016","indirekter Migrationshintergrund","2","85","0.246801915124023","0.198960979973576","0.294642850274471"
"Nein","2016","indirekter Migrationshintergrund","3","83","0.337055441265154","0.278104751519117","0.39600613101119"
"Nein","2016","indirekter Migrationshintergrund","4","99","0.352399236973264","0.301843297341813","0.402955176604715"
"Nein","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","110","0.303415324494464","0.25411150423351","0.352719144755418"
"Nein","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1365","0.783018195662384","0.763549847572324","0.802486543752445"
"Ja","2016","kein Migrationshintergrund","2","1979","0.785600358661441","0.769897488511154","0.801303228811727"
"Ja","2016","kein Migrationshintergrund","3","2321","0.785702085691526","0.771043138904215","0.800361032478837"
"Ja","2016","kein Migrationshintergrund","4","3468","0.748279673414665","0.73575961635306","0.76079973047627"
"Ja","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4031","0.717389310097176","0.705644408101495","0.729134212092858"
"Ja","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","942","0.805643927955854","0.783208479024073","0.828079376887636"
"Ja","2016","direkter Migrationshintergrund","2","730","0.738722406215356","0.712111082990872","0.76533372943984"
"Ja","2016","direkter Migrationshintergrund","3","560","0.670315455278518","0.639059907589462","0.701571002967574"
"Ja","2016","direkter Migrationshintergrund","4","588","0.679795210782302","0.649581552283676","0.710008869280928"
"Ja","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","514","0.662218265625276","0.62898469910141","0.695451832149142"
"Ja","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","241","0.825747082353878","0.783245907928248","0.868248256779508"
"Ja","2016","indirekter Migrationshintergrund","2","227","0.753198084875977","0.705357149725529","0.801039020026424"
"Ja","2016","indirekter Migrationshintergrund","3","164","0.662944558734846","0.60399386898881","0.721895248480883"
"Ja","2016","indirekter Migrationshintergrund","4","244","0.647600763026736","0.597044823395285","0.698156702658187"
"Ja","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","224","0.696584675505536","0.647280855244582","0.74588849576649"
"Ja","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","318","0.159583609993896","0.142076855814593","0.177090364173198"
"Nein","2017","kein Migrationshintergrund","2","576","0.193573095007756","0.178365804794399","0.208780385221114"
"Nein","2017","kein Migrationshintergrund","3","791","0.238254981554574","0.223735309750907","0.252774653358241"
"Nein","2017","kein Migrationshintergrund","4","1261","0.235795410543603","0.224359529248469","0.247231291838737"
"Nein","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1860","0.260845376232985","0.250634668742049","0.271056083723921"
"Nein","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","203","0.186496401181916","0.162709139745382","0.21028366261845"
"Nein","2017","direkter Migrationshintergrund","2","324","0.300050810306929","0.271731689889415","0.328369930724444"
"Nein","2017","direkter Migrationshintergrund","3","295","0.292455311449788","0.262383447515483","0.322527175384092"
"Nein","2017","direkter Migrationshintergrund","4","281","0.310693390461703","0.279323198164272","0.342063582759133"
"Nein","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","263","0.319403288649422","0.287626503978107","0.351180073320737"
"Nein","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","62","0.165234755297813","0.125523708750805","0.204945801844821"
"Nein","2017","indirekter Migrationshintergrund","2","78","0.294558046510685","0.24280260157469","0.34631349144668"
"Nein","2017","indirekter Migrationshintergrund","3","79","0.248936061897548","0.198379527766424","0.299492596028673"
"Nein","2017","indirekter Migrationshintergrund","4","97","0.290983975822474","0.243867093594638","0.338100858050311"
"Nein","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","125","0.281505818782483","0.237973532313109","0.325038105251858"
"Nein","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1363","0.840416390006104","0.822909635826802","0.857923144185407"
"Ja","2017","kein Migrationshintergrund","2","2017","0.806426904992244","0.791219614778886","0.821634195205601"
"Ja","2017","kein Migrationshintergrund","3","2516","0.761745018445426","0.74722534664176","0.776264690249093"
"Ja","2017","kein Migrationshintergrund","4","4032","0.764204589456397","0.752768708161264","0.775640470751531"
"Ja","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","5244","0.739154623767015","0.728943916276079","0.749365331257951"
"Ja","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","827","0.813503598818084","0.78971633738155","0.837290860254618"
"Ja","2017","direkter Migrationshintergrund","2","682","0.69994918969307","0.671630069275556","0.728268310110585"
"Ja","2017","direkter Migrationshintergrund","3","584","0.707544688550212","0.677472824615908","0.737616552484517"
"Ja","2017","direkter Migrationshintergrund","4","555","0.689306609538297","0.657936417240867","0.720676801835728"
"Ja","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","564","0.680596711350578","0.648819926679263","0.712373496021893"
"Ja","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","274","0.834765244702187","0.795054198155179","0.874476291249195"
"Ja","2017","indirekter Migrationshintergrund","2","220","0.705441953489315","0.65368650855332","0.75719739842531"
"Ja","2017","indirekter Migrationshintergrund","3","202","0.751063938102452","0.700507403971327","0.801620472233576"
"Ja","2017","indirekter Migrationshintergrund","4","260","0.709016024177526","0.661899141949689","0.756132906405362"
"Ja","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","285","0.718494181217517","0.674961894748142","0.762026467686891"
"Ja","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","283","0.178203162925105","0.158977527544545","0.197428798305665"
"Nein","2018","kein Migrationshintergrund","2","480","0.198479917527727","0.181999343987159","0.214960491068295"
"Nein","2018","kein Migrationshintergrund","3","666","0.201166319017176","0.186821559164879","0.215511078869473"
"Nein","2018","kein Migrationshintergrund","4","1169","0.203659761310789","0.192791001934711","0.214528520686868"
"Nein","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1937","0.258667658608585","0.248593999916314","0.268741317300856"
"Nein","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","206","0.184597711148378","0.16030733879916","0.208888083497595"
"Nein","2018","direkter Migrationshintergrund","2","235","0.24405899684412","0.215012095462151","0.273105898226089"
"Nein","2018","direkter Migrationshintergrund","3","273","0.287487163315054","0.256844136795599","0.31813018983451"
"Nein","2018","direkter Migrationshintergrund","4","300","0.295440362716039","0.265193093728948","0.325687631703131"
"Nein","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","270","0.320632985561365","0.28890051345991","0.352365457662821"
"Nein","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","74","0.285679248209026","0.234982027424716","0.336376468993336"
"Nein","2018","indirekter Migrationshintergrund","2","75","0.254869304782691","0.204970599734081","0.304768009831301"
"Nein","2018","indirekter Migrationshintergrund","3","71","0.305785267548533","0.252480956508638","0.359089578588427"
"Nein","2018","indirekter Migrationshintergrund","4","107","0.264375949703545","0.220495490841585","0.308256408565505"
"Nein","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","112","0.270434169712311","0.227595488752777","0.313272850671845"
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1239","0.821796837074895","0.802571201694335","0.841022472455455"
"Ja","2018","kein Migrationshintergrund","2","1770","0.801520082472273","0.785039508931704","0.818000656012841"
"Ja","2018","kein Migrationshintergrund","3","2334","0.798833680982824","0.784488921130527","0.813178440835121"
"Ja","2018","kein Migrationshintergrund","4","4105","0.796340238689211","0.785471479313132","0.807208998065289"
"Ja","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","5322","0.741332341391415","0.731258682699144","0.751406000083686"
"Ja","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","774","0.815402288851622","0.791111916502405","0.83969266120084"
"Ja","2018","direkter Migrationshintergrund","2","605","0.75594100315588","0.726894101773911","0.784987904537849"
"Ja","2018","direkter Migrationshintergrund","3","565","0.712512836684945","0.68186981016549","0.743155863204401"
"Ja","2018","direkter Migrationshintergrund","4","574","0.704559637283961","0.674312368296869","0.734806906271052"
"Ja","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","561","0.679367014438635","0.647634542337179","0.71109948654009"
"Ja","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","231","0.714320751790974","0.663623531006664","0.765017972575284"
"Ja","2018","indirekter Migrationshintergrund","2","218","0.745130695217309","0.695231990168699","0.79502940026592"
"Ja","2018","indirekter Migrationshintergrund","3","216","0.694214732451467","0.640910421411573","0.747519043491361"
"Ja","2018","indirekter Migrationshintergrund","4","281","0.735624050296455","0.691743591434495","0.779504509158415"
"Ja","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","301","0.729565830287689","0.686727149328155","0.772404511247223"
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","246","0.17747316795111","0.156822856671415","0.198123479230805"
"Nein","2019","kein Migrationshintergrund","2","403","0.168784057972392","0.152306589871061","0.185261526073723"
"Nein","2019","kein Migrationshintergrund","3","610","0.210132810557413","0.194633170837731","0.225632450277096"
"Nein","2019","kein Migrationshintergrund","4","1126","0.19881473159241","0.187778672077382","0.209850791107438"
"Nein","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2661","0.256887090289528","0.247809386016423","0.265964794562632"
"Nein","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","140","0.185658205077979","0.157509621914767","0.21380678824119"
"Nein","2019","direkter Migrationshintergrund","2","188","0.249062540935221","0.216770568603656","0.281354513266787"
"Nein","2019","direkter Migrationshintergrund","3","183","0.228638735317784","0.196477608339815","0.260799862295753"
"Nein","2019","direkter Migrationshintergrund","4","262","0.262339529785488","0.23193206656707","0.292746993003906"
"Nein","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","328","0.336223938665776","0.305829144163524","0.366618733168028"
"Nein","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","52","0.239953470464178","0.185468628259196","0.294438312669161"
"Nein","2019","indirekter Migrationshintergrund","2","52","0.237761711080383","0.185714451421126","0.28980897073964"
"Nein","2019","indirekter Migrationshintergrund","3","63","0.223480707624193","0.173513094506187","0.273448320742199"
"Nein","2019","indirekter Migrationshintergrund","4","99","0.265868810623765","0.221094096262458","0.310643524985072"
"Nein","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","265","0.343465649443043","0.307292237203229","0.379639061682857"
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1069","0.82252683204889","0.801876520769195","0.843177143328585"
"Ja","2019","kein Migrationshintergrund","2","1582","0.831215942027608","0.814738473926277","0.847693410128939"
"Ja","2019","kein Migrationshintergrund","3","2044","0.789867189442587","0.774367549722904","0.805366829162269"
"Ja","2019","kein Migrationshintergrund","4","3898","0.80118526840759","0.790149208892562","0.812221327922618"
"Ja","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","6238","0.743112909710472","0.734035205437368","0.752190613983576"
"Ja","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","593","0.814341794922021","0.78619321175881","0.842490378085233"
"Ja","2019","direkter Migrationshintergrund","2","501","0.750937459064779","0.718645486733214","0.783229431396344"
"Ja","2019","direkter Migrationshintergrund","3","472","0.771361264682216","0.739200137704247","0.803522391660185"
"Ja","2019","direkter Migrationshintergrund","4","542","0.737660470214512","0.707253006996094","0.76806793343293"
"Ja","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","600","0.663776061334224","0.633381266831972","0.694170855836476"
"Ja","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","184","0.760046529535822","0.705561687330839","0.814531371740804"
"Ja","2019","indirekter Migrationshintergrund","2","205","0.762238288919617","0.71019102926036","0.814285548578874"
"Ja","2019","indirekter Migrationshintergrund","3","204","0.776519292375807","0.726551679257801","0.826486905493813"
"Ja","2019","indirekter Migrationshintergrund","4","275","0.734131189376235","0.689356475014928","0.778905903737542"
"Ja","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","397","0.656534350556957","0.620360938317143","0.692707762796771"
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","194","0.163397686004369","0.141558476565913","0.185236895442825"
"Nein","2020","kein Migrationshintergrund","2","351","0.184162958918153","0.165583510943345","0.202742406892962"
"Nein","2020","kein Migrationshintergrund","3","468","0.173841287074942","0.158008904420981","0.189673669728904"
"Nein","2020","kein Migrationshintergrund","4","1078","0.204454888803703","0.192955405155559","0.215954372451848"
"Nein","2020","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2522","0.265425813286442","0.256093522227875","0.274758104345008"
"Nein","2020","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","957","0.197986938522373","0.18202465543397","0.213949221610776"
"Nein","2020","direkter Migrationshintergrund","2","634","0.247798034633017","0.227048033389159","0.268548035876875"
"Nein","2020","direkter Migrationshintergrund","3","446","0.301134277108401","0.273556552831394","0.328712001385408"
"Nein","2020","direkter Migrationshintergrund","4","572","0.312820667854557","0.288088398326164","0.33755293738295"
"Nein","2020","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","569","0.328284600953798","0.303920296794871","0.352648905112726"
"Nein","2020","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","45","0.261902640247631","0.200033512923909","0.323771767571353"
"Nein","2020","indirekter Migrationshintergrund","2","58","0.288637116236917","0.232691055838409","0.344583176635424"
"Nein","2020","indirekter Migrationshintergrund","3","56","0.248802830139325","0.187968062209504","0.309637598069145"
"Nein","2020","indirekter Migrationshintergrund","4","108","0.249397583039144","0.20578083419264","0.293014331885647"
"Nein","2020","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","224","0.318174511958645","0.281212765567995","0.355136258349294"
"Nein","2020","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2020","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2020","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2020","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","907","0.836602313995631","0.814763104557174","0.858441523434087"
"Ja","2020","kein Migrationshintergrund","2","1321","0.815837041081847","0.797257593107038","0.834416489056655"
"Ja","2020","kein Migrationshintergrund","3","1733","0.826158712925058","0.810326330271096","0.841991095579019"
"Ja","2020","kein Migrationshintergrund","4","3647","0.795545111196297","0.784045627548153","0.807044594844441"
"Ja","2020","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","6078","0.734574186713558","0.725241895654992","0.743906477772125"
"Ja","2020","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","1437","0.802013061477627","0.786050778389224","0.81797534456603"
"Ja","2020","direkter Migrationshintergrund","2","1029","0.752201965366983","0.731451964123125","0.772951966610841"
"Ja","2020","direkter Migrationshintergrund","3","617","0.698865722891599","0.671287998614592","0.726443447168606"
"Ja","2020","direkter Migrationshintergrund","4","778","0.687179332145443","0.66244706261705","0.711911601673836"
"Ja","2020","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","858","0.671715399046201","0.647351094887274","0.696079703205129"
"Ja","2020","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","149","0.738097359752369","0.676228232428647","0.799966487076091"
"Ja","2020","indirekter Migrationshintergrund","2","194","0.711362883763083","0.655416823364576","0.767308944161591"
"Ja","2020","indirekter Migrationshintergrund","3","138","0.751197169860675","0.690362401930855","0.812031937790496"
"Ja","2020","indirekter Migrationshintergrund","4","270","0.750602416960856","0.706985668114352","0.79421916580736"
"Ja","2020","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","386","0.681825488041355","0.644863741650706","0.718787234432005"
"Ja","2020","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2020","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2020","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2020","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2020","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
