"ple0044_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2016","Hessen","1 Einkommensschwächstes Quintil","176","0.834529872384916","0.785425801834453","0.883633942935379"
"Ja","2016","Hessen","2","163","0.820957913320804","0.769104606731498","0.872811219910111"
"Ja","2016","Hessen","3","197","0.764175835550141","0.713446081887222","0.81490558921306"
"Ja","2016","Hessen","4","280","0.768486726211756","0.725565979437987","0.811407472985525"
"Ja","2016","Hessen","5 Einkommensstärkstes Quintil","383","0.714460038606152","0.676115200711816","0.752804876500489"
"Ja","2016","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","161","0.753692613710636","0.697015535812542","0.81036969160873"
"Ja","2016","Rheinland-Pfalz,Saarland","2","211","0.72898864922878","0.678007362940317","0.779969935517242"
"Ja","2016","Rheinland-Pfalz,Saarland","3","152","0.702258449371575","0.643670489984548","0.760846408758603"
"Ja","2016","Rheinland-Pfalz,Saarland","4","223","0.733212140096745","0.687074158281623","0.779350121911867"
"Ja","2016","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","274","0.750304622333126","0.706379018785533","0.794230225880719"
"Ja","2016","Baden-Württemberg","1 Einkommensschwächstes Quintil","173","0.807580959655736","0.75501092381189","0.860150995499582"
"Ja","2016","Baden-Württemberg","2","268","0.774303786215701","0.731822813815664","0.816784758615738"
"Ja","2016","Baden-Württemberg","3","330","0.727625373859343","0.687118722498409","0.768132025220277"
"Ja","2016","Baden-Württemberg","4","553","0.716378255863093","0.684053984095522","0.748702527630663"
"Ja","2016","Baden-Württemberg","5 Einkommensstärkstes Quintil","696","0.674075474976426","0.64514000045959","0.703010949493262"
"Ja","2016","Bayern","1 Einkommensschwächstes Quintil","284","0.791236813634368","0.749880545984447","0.832593081284288"
"Ja","2016","Bayern","2","436","0.754392710316693","0.720121365481141","0.788664055152245"
"Ja","2016","Bayern","3","484","0.733864283956852","0.700425822430529","0.767302745483175"
"Ja","2016","Bayern","4","661","0.721806386819779","0.692771410120997","0.750841363518562"
"Ja","2016","Bayern","5 Einkommensstärkstes Quintil","912","0.722114362928332","0.697621893822615","0.746606832034049"
"Ja","2016","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Saarland","2","","","",""
"Ja","2016","Saarland","3","","","",""
"Ja","2016","Saarland","4","","","",""
"Ja","2016","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Berlin","1 Einkommensschwächstes Quintil","116","0.854905111606357","0.796355272742539","0.913454950470175"
"Ja","2016","Berlin","2","108","0.748772897348674","0.67842032748408","0.819125467213268"
"Ja","2016","Berlin","3","99","0.818510355461806","0.750672007590477","0.886348703333134"
"Ja","2016","Berlin","4","186","0.791017792496565","0.738009763785884","0.844025821207246"
"Ja","2016","Berlin","5 Einkommensstärkstes Quintil","199","0.76469310549364","0.713524092370021","0.815862118617259"
"Ja","2016","Brandenburg","1 Einkommensschwächstes Quintil","143","0.730572472166717","0.665212163731332","0.795932780602102"
"Ja","2016","Brandenburg","2","126","0.715571233208621","0.646942300855424","0.784200165561817"
"Ja","2016","Brandenburg","3","132","0.807438733444899","0.747455026209058","0.86742244068074"
"Ja","2016","Brandenburg","4","187","0.775099896352983","0.722277738665053","0.827922054040914"
"Ja","2016","Brandenburg","5 Einkommensstärkstes Quintil","125","0.745606455743498","0.681080129511186","0.810132781975809"
"Ja","2016","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","75","0.772938149433089","0.687333247242844","0.858543051623334"
"Ja","2016","Mecklenburg-Vorpommern","2","64","0.696340405194083","0.602377057911628","0.790303752476539"
"Ja","2016","Mecklenburg-Vorpommern","3","79","0.739659244597083","0.654913791929858","0.824404697264308"
"Ja","2016","Mecklenburg-Vorpommern","4","97","0.644051108706923","0.564454478982741","0.723647738431106"
"Ja","2016","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","64","0.676301352599687","0.576834311599113","0.775768393600261"
"Ja","2016","Sachsen","1 Einkommensschwächstes Quintil","157","0.695773313341179","0.633398754737737","0.758147871944622"
"Ja","2016","Sachsen","2","182","0.808840711477405","0.759502615913225","0.858178807041585"
"Ja","2016","Sachsen","3","249","0.776409417682445","0.731455942407492","0.821362892957397"
"Ja","2016","Sachsen","4","289","0.735849417775123","0.692149565008383","0.779549270541863"
"Ja","2016","Sachsen","5 Einkommensstärkstes Quintil","138","0.627837769448615","0.566166632253263","0.689508906643966"
"Ja","2016","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","137","0.73499998974275","0.67088213121661","0.79911784826889"
"Ja","2016","Sachsen-Anhalt","2","116","0.850821806412943","0.793229907039078","0.908413705786807"
"Ja","2016","Sachsen-Anhalt","3","139","0.762278083417673","0.700262600235951","0.824293566599395"
"Ja","2016","Sachsen-Anhalt","4","124","0.701638569285904","0.633061629109255","0.770215509462552"
"Ja","2016","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","86","0.61537259336569","0.533906480241336","0.696838706490043"
"Ja","2016","Thüringen","1 Einkommensschwächstes Quintil","97","0.878095320676372","0.818298211303794","0.937892430048951"
"Ja","2016","Thüringen","2","154","0.676055526185137","0.612149626661333","0.739961425708941"
"Ja","2016","Thüringen","3","167","0.787792297032476","0.732753795959007","0.842830798105945"
"Ja","2016","Thüringen","4","157","0.675248819899988","0.612799386653366","0.73769825314661"
"Ja","2016","Thüringen","5 Einkommensstärkstes Quintil","89","0.585461052564534","0.504716776136049","0.666205328993019"
"Nein","2017","Schleswig-Holstein","1 Einkommensschwächstes Quintil","18","","",""
"Nein","2017","Schleswig-Holstein","2","36","0.249338800668809","0.181230638851425","0.317446962486193"
"Nein","2017","Schleswig-Holstein","3","36","0.152882486596943","0.0974657071766943","0.208299266017191"
"Nein","2017","Schleswig-Holstein","4","41","0.123406699655297","0.0794426890929738","0.16737071021762"
"Nein","2017","Schleswig-Holstein","5 Einkommensstärkstes Quintil","72","0.213329659426132","0.167279269967479","0.259380048884786"
"Nein","2017","Hamburg","1 Einkommensschwächstes Quintil","2","","",""
"Nein","2017","Hamburg","2","10","","",""
"Nein","2017","Hamburg","3","15","","",""
"Nein","2017","Hamburg","4","29","","",""
"Nein","2017","Hamburg","5 Einkommensstärkstes Quintil","58","0.258477490282501","0.19780293151039","0.319152049054612"
"Nein","2017","Niedersachsen","1 Einkommensschwächstes Quintil","56","0.127794223879664","0.0930646858739473","0.16252376188538"
"Nein","2017","Niedersachsen","2","90","0.204032671965973","0.165166609481698","0.242898734450247"
"Nein","2017","Niedersachsen","3","120","0.22933145127182","0.190996692850851","0.267666209692789"
"Nein","2017","Niedersachsen","4","148","0.213615718601227","0.181328042955623","0.245903394246831"
"Nein","2017","Niedersachsen","5 Einkommensstärkstes Quintil","188","0.204808872875818","0.177203942318782","0.232413803432855"
"Nein","2017","Bremen","1 Einkommensschwächstes Quintil","15","","",""
"Nein","2017","Bremen","2","10","","",""
"Nein","2017","Bremen","3","10","","",""
"Nein","2017","Bremen","4","6","","",""
"Nein","2017","Bremen","5 Einkommensstärkstes Quintil","18","","",""
"Nein","2017","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","120","0.180839283791986","0.151273558018816","0.210405009565157"
"Nein","2017","Nordrhein-Westfalen","2","220","0.222780573532616","0.195381131900854","0.250180015164377"
"Nein","2017","Nordrhein-Westfalen","3","214","0.260830235022595","0.231136863552605","0.290523606492585"
"Nein","2017","Nordrhein-Westfalen","4","327","0.260235925666236","0.236357353919882","0.28411449741259"
"Nein","2017","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","498","0.283529033451834","0.262626186989223","0.304431879914444"
"Nein","2017","Hessen","1 Einkommensschwächstes Quintil","36","0.161637565023042","0.112659087740021","0.210616042306063"
"Nein","2017","Hessen","2","59","0.180227692285537","0.133050142293732","0.227405242277343"
"Nein","2017","Hessen","3","57","0.199096931740866","0.148258027622256","0.249935835859476"
"Nein","2017","Hessen","4","102","0.253091951456069","0.212234036565572","0.293949866346566"
"Nein","2017","Hessen","5 Einkommensstärkstes Quintil","145","0.21362159704122","0.181540243139657","0.245702950942783"
"Nein","2017","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","36","0.195569752543818","0.135049440564494","0.256090064523142"
"Nein","2017","Rheinland-Pfalz,Saarland","2","79","0.293131004493634","0.236705112739511","0.349556896247758"
"Nein","2017","Rheinland-Pfalz,Saarland","3","96","0.30451926194368","0.252180938856061","0.3568575850313"
"Nein","2017","Rheinland-Pfalz,Saarland","4","82","0.201989091328253","0.158473730755241","0.245504451901265"
"Nein","2017","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","116","0.235110089946622","0.196607474431242","0.273612705462002"
"Nein","2017","Baden-Württemberg","1 Einkommensschwächstes Quintil","49","0.153262373823248","0.105109627181629","0.201415120464867"
"Nein","2017","Baden-Württemberg","2","87","0.224607673056229","0.176985399343961","0.272229946768497"
"Nein","2017","Baden-Württemberg","3","123","0.195569440495022","0.160342219218505","0.230796661771539"
"Nein","2017","Baden-Württemberg","4","195","0.273941109507397","0.242461058235649","0.305421160779145"
"Nein","2017","Baden-Württemberg","5 Einkommensstärkstes Quintil","359","0.331170209599481","0.304782850705692","0.357557568493271"
"Nein","2017","Bayern","1 Einkommensschwächstes Quintil","77","0.193837090461037","0.152304567226958","0.235369613695116"
"Nein","2017","Bayern","2","134","0.249392533289813","0.211044612206377","0.287740454373248"
"Nein","2017","Bayern","3","224","0.31284122811202","0.279746946622001","0.345935509602038"
"Nein","2017","Bayern","4","315","0.296020593731787","0.268969777746717","0.323071409716857"
"Nein","2017","Bayern","5 Einkommensstärkstes Quintil","416","0.260073501649359","0.237716871261865","0.282430132036852"
"Nein","2017","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Saarland","2","","","",""
"Nein","2017","Saarland","3","","","",""
"Nein","2017","Saarland","4","","","",""
"Nein","2017","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Berlin","1 Einkommensschwächstes Quintil","28","","",""
"Nein","2017","Berlin","2","36","0.218781322281659","0.153058269556834","0.284504375006483"
"Nein","2017","Berlin","3","33","0.203472305938352","0.137022819585297","0.269921792291406"
"Nein","2017","Berlin","4","48","0.238651329675174","0.181937111428766","0.295365547921582"
"Nein","2017","Berlin","5 Einkommensstärkstes Quintil","68","0.224074944574921","0.179490332821804","0.268659556328037"
"Nein","2017","Brandenburg","1 Einkommensschwächstes Quintil","30","0.148363194168027","0.0958483530667293","0.200878035269324"
"Nein","2017","Brandenburg","2","39","0.219796876556578","0.159132159535029","0.280461593578128"
"Nein","2017","Brandenburg","3","44","0.241484898827273","0.179978723284079","0.302991074370466"
"Nein","2017","Brandenburg","4","54","0.155734923828389","0.111489265864291","0.199980581792486"
"Nein","2017","Brandenburg","5 Einkommensstärkstes Quintil","61","0.239136818789678","0.1832768626951","0.294996774884255"
"Nein","2017","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","16","","",""
"Nein","2017","Mecklenburg-Vorpommern","2","16","","",""
"Nein","2017","Mecklenburg-Vorpommern","3","28","","",""
"Nein","2017","Mecklenburg-Vorpommern","4","38","0.265408466164158","0.196340191041115","0.334476741287201"
"Nein","2017","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","23","","",""
"Nein","2017","Sachsen","1 Einkommensschwächstes Quintil","32","0.184187680036906","0.127715543073693","0.24065981700012"
"Nein","2017","Sachsen","2","69","0.244140040885044","0.195610629973632","0.292669451796456"
"Nein","2017","Sachsen","3","80","0.24710267532485","0.199770185503201","0.294435165146499"
"Nein","2017","Sachsen","4","130","0.234450895225587","0.19712949186554","0.271772298585633"
"Nein","2017","Sachsen","5 Einkommensstärkstes Quintil","101","0.33564480605587","0.28492634035047","0.386363271761271"
"Nein","2017","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","39","0.204952434572151","0.144800702658226","0.265104166486077"
"Nein","2017","Sachsen-Anhalt","2","44","0.16553139186782","0.109662659759028","0.221400123976612"
"Nein","2017","Sachsen-Anhalt","3","34","0.199314847275264","0.140792425634465","0.257837268916063"
"Nein","2017","Sachsen-Anhalt","4","50","0.227471399458313","0.167865125613128","0.287077673303498"
"Nein","2017","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","63","0.337323778704655","0.269739864899924","0.404907692509385"
"Nein","2017","Thüringen","1 Einkommensschwächstes Quintil","29","","",""
"Nein","2017","Thüringen","2","49","0.234327009887777","0.173124107417805","0.29552991235775"
"Nein","2017","Thüringen","3","51","0.268601805359556","0.207327066648583","0.329876544070528"
"Nein","2017","Thüringen","4","74","0.308790039913437","0.253478298786652","0.364101781040223"
"Nein","2017","Thüringen","5 Einkommensstärkstes Quintil","62","0.355827485902015","0.287023680310915","0.424631291493116"
"Ja","2017","Schleswig-Holstein","1 Einkommensschwächstes Quintil","90","0.891486581623026","0.832827488963154","0.950145674282898"
"Ja","2017","Schleswig-Holstein","2","119","0.750661199331191","0.682553037513806","0.818769361148575"
"Ja","2017","Schleswig-Holstein","3","126","0.847117513403057","0.791700733982809","0.902534292823306"
"Ja","2017","Schleswig-Holstein","4","174","0.876593300344703","0.83262928978238","0.920557310907026"
"Ja","2017","Schleswig-Holstein","5 Einkommensstärkstes Quintil","232","0.786670340573868","0.740619951115214","0.832720730032521"
"Ja","2017","Hamburg","1 Einkommensschwächstes Quintil","39","0.971561952822843","0.920682632934046","1.02244127271164"
"Ja","2017","Hamburg","2","37","0.830655260964741","0.723430416082987","0.937880105846495"
"Ja","2017","Hamburg","3","48","0.830558618931988","0.737924131612333","0.923193106251643"
"Ja","2017","Hamburg","4","80","0.836978259984067","0.767633333354726","0.906323186613409"
"Ja","2017","Hamburg","5 Einkommensstärkstes Quintil","142","0.741522509717499","0.680847950945388","0.802197068489609"
"Ja","2017","Niedersachsen","1 Einkommensschwächstes Quintil","299","0.872205776120336","0.83747623811462","0.906935314126053"
"Ja","2017","Niedersachsen","2","323","0.795967328034027","0.757101265549753","0.834833390518302"
"Ja","2017","Niedersachsen","3","342","0.77066854872818","0.732333790307211","0.809003307149149"
"Ja","2017","Niedersachsen","4","471","0.786384281398773","0.754096605753169","0.818671957044377"
"Ja","2017","Niedersachsen","5 Einkommensstärkstes Quintil","633","0.795191127124182","0.767586196567145","0.822796057681218"
"Ja","2017","Bremen","1 Einkommensschwächstes Quintil","45","0.824039608833247","0.727689109691585","0.920390107974908"
"Ja","2017","Bremen","2","17","","",""
"Ja","2017","Bremen","3","15","","",""
"Ja","2017","Bremen","4","28","","",""
"Ja","2017","Bremen","5 Einkommensstärkstes Quintil","52","0.683848787791353","0.574924046427773","0.792773529154933"
"Ja","2017","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","531","0.819160716208014","0.789594990434843","0.848726441981184"
"Ja","2017","Nordrhein-Westfalen","2","666","0.777219426467384","0.749819984835623","0.804618868099146"
"Ja","2017","Nordrhein-Westfalen","3","626","0.739169764977405","0.709476393507416","0.768863136447395"
"Ja","2017","Nordrhein-Westfalen","4","970","0.739764074333764","0.71588550258741","0.763642646080118"
"Ja","2017","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","1288","0.716470966548166","0.695568120085556","0.737373813010777"
"Ja","2017","Hessen","1 Einkommensschwächstes Quintil","181","0.838362434976958","0.789383957693937","0.887340912259979"
"Ja","2017","Hessen","2","196","0.819772307714463","0.772594757722657","0.866949857706269"
"Ja","2017","Hessen","3","180","0.800903068259134","0.750064164140524","0.851741972377744"
"Ja","2017","Hessen","4","333","0.746908048543931","0.706050133653434","0.787765963434428"
"Ja","2017","Hessen","5 Einkommensstärkstes Quintil","482","0.78637840295878","0.754297049057217","0.818459756860343"
"Ja","2017","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","129","0.804430247456182","0.743909935476858","0.864950559435505"
"Ja","2017","Rheinland-Pfalz,Saarland","2","171","0.706868995506366","0.650443103752242","0.763294887260489"
"Ja","2017","Rheinland-Pfalz,Saarland","3","201","0.695480738056319","0.6431424149687","0.747819061143939"
"Ja","2017","Rheinland-Pfalz,Saarland","4","245","0.798010908671747","0.754495548098735","0.841526269244759"
"Ja","2017","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","350","0.764889910053378","0.726387294537998","0.803392525568758"
"Ja","2017","Baden-Württemberg","1 Einkommensschwächstes Quintil","166","0.846737626176752","0.798584879535133","0.894890372818371"
"Ja","2017","Baden-Württemberg","2","208","0.775392326943771","0.727770053231502","0.823014600656039"
"Ja","2017","Baden-Württemberg","3","364","0.804430559504978","0.769203338228461","0.839657780781495"
"Ja","2017","Baden-Württemberg","4","576","0.726058890492603","0.694578839220855","0.757538941764351"
"Ja","2017","Baden-Württemberg","5 Einkommensstärkstes Quintil","863","0.668829790400519","0.642442431506729","0.695217149294308"
"Ja","2017","Bayern","1 Einkommensschwächstes Quintil","271","0.806162909538963","0.764630386304884","0.847695432773041"
"Ja","2017","Bayern","2","355","0.750607466710187","0.712259545626752","0.788955387793623"
"Ja","2017","Bayern","3","530","0.68715877188798","0.654064490397962","0.720253053377999"
"Ja","2017","Bayern","4","779","0.703979406268213","0.676928590283143","0.731030222253283"
"Ja","2017","Bayern","5 Einkommensstärkstes Quintil","1063","0.739926498350641","0.717569867963148","0.762283128738135"
"Ja","2017","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Saarland","2","","","",""
"Ja","2017","Saarland","3","","","",""
"Ja","2017","Saarland","4","","","",""
"Ja","2017","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Berlin","1 Einkommensschwächstes Quintil","106","0.834436348687937","0.771503875899316","0.897368821476558"
"Ja","2017","Berlin","2","116","0.781218677718341","0.715495624993517","0.846941730443166"
"Ja","2017","Berlin","3","108","0.796527694061648","0.730078207708594","0.862977180414703"
"Ja","2017","Berlin","4","169","0.761348670324826","0.704634452078418","0.818062888571234"
"Ja","2017","Berlin","5 Einkommensstärkstes Quintil","268","0.775925055425079","0.731340443671963","0.820509667178195"
"Ja","2017","Brandenburg","1 Einkommensschwächstes Quintil","146","0.851636805831973","0.799121964730676","0.904151646933271"
"Ja","2017","Brandenburg","2","140","0.780203123443422","0.719538406421872","0.840867840464971"
"Ja","2017","Brandenburg","3","142","0.758515101172727","0.697008925629534","0.820021276715921"
"Ja","2017","Brandenburg","4","204","0.844265076171611","0.800019418207514","0.888510734135709"
"Ja","2017","Brandenburg","5 Einkommensstärkstes Quintil","163","0.760863181210322","0.705003225115745","0.8167231373049"
"Ja","2017","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","82","0.848335414125048","0.777318639575185","0.919352188674911"
"Ja","2017","Mecklenburg-Vorpommern","2","78","0.785098925689481","0.702063073136783","0.868134778242178"
"Ja","2017","Mecklenburg-Vorpommern","3","86","0.706080702449608","0.622455556846023","0.789705848053193"
"Ja","2017","Mecklenburg-Vorpommern","4","119","0.734591533835842","0.665523258712799","0.803659808958885"
"Ja","2017","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","76","0.754573589852838","0.669803636999854","0.839343542705822"
"Ja","2017","Sachsen","1 Einkommensschwächstes Quintil","149","0.815812319963094","0.75934018299988","0.872284456926307"
"Ja","2017","Sachsen","2","232","0.755859959114956","0.707330548203544","0.804389370026368"
"Ja","2017","Sachsen","3","239","0.75289732467515","0.705564834853501","0.800229814496799"
"Ja","2017","Sachsen","4","365","0.765549104774413","0.728227701414367","0.80287050813446"
"Ja","2017","Sachsen","5 Einkommensstärkstes Quintil","232","0.66435519394413","0.613636728238729","0.71507365964953"
"Ja","2017","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","134","0.795047565427849","0.734895833513923","0.855199297341774"
"Ja","2017","Sachsen-Anhalt","2","126","0.83446860813218","0.778599876023388","0.890337340240972"
"Ja","2017","Sachsen-Anhalt","3","145","0.800685152724737","0.742162731083937","0.859207574365536"
"Ja","2017","Sachsen-Anhalt","4","140","0.772528600541687","0.712922326696502","0.832134874386872"
"Ja","2017","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","125","0.662676221295346","0.595092307490615","0.730260135100076"
"Ja","2017","Thüringen","1 Einkommensschwächstes Quintil","96","0.819222341057995","0.75175923116985","0.886685450946141"
"Ja","2017","Thüringen","2","135","0.765672990112222","0.70447008764225","0.826875892582195"
"Ja","2017","Thüringen","3","150","0.731398194640444","0.670123455929472","0.792672933351417"
"Ja","2017","Thüringen","4","194","0.691209960086563","0.635898218959777","0.746521701213348"
"Ja","2017","Thüringen","5 Einkommensstärkstes Quintil","124","0.644172514097985","0.575368708506884","0.712976319689085"
"Nein","2018","Schleswig-Holstein","1 Einkommensschwächstes Quintil","28","","",""
"Nein","2018","Schleswig-Holstein","2","29","","",""
"Nein","2018","Schleswig-Holstein","3","37","0.183138496815844","0.121650501466357","0.244626492165331"
"Nein","2018","Schleswig-Holstein","4","48","0.144453453457547","0.0986203086312266","0.190286598283868"
"Nein","2018","Schleswig-Holstein","5 Einkommensstärkstes Quintil","69","0.22201777180074","0.174831173829203","0.269204369772276"
"Nein","2018","Hamburg","1 Einkommensschwächstes Quintil","9","","",""
"Nein","2018","Hamburg","2","9","","",""
"Nein","2018","Hamburg","3","22","","",""
"Nein","2018","Hamburg","4","25","","",""
"Nein","2018","Hamburg","5 Einkommensstärkstes Quintil","47","0.220062355936137","0.161614005775676","0.278510706096597"
"Nein","2018","Niedersachsen","1 Einkommensschwächstes Quintil","57","0.212653217047175","0.165720502673826","0.259585931420523"
"Nein","2018","Niedersachsen","2","77","0.191764141910615","0.150925927883378","0.232602355937852"
"Nein","2018","Niedersachsen","3","106","0.258045155864243","0.214784967262108","0.301305344466379"
"Nein","2018","Niedersachsen","4","146","0.204092144114128","0.172519899117768","0.235664389110489"
"Nein","2018","Niedersachsen","5 Einkommensstärkstes Quintil","206","0.245201318657422","0.215880755781115","0.274521881533728"
"Nein","2018","Bremen","1 Einkommensschwächstes Quintil","8","","",""
"Nein","2018","Bremen","2","10","","",""
"Nein","2018","Bremen","3","2","","",""
"Nein","2018","Bremen","4","11","","",""
"Nein","2018","Bremen","5 Einkommensstärkstes Quintil","14","","",""
"Nein","2018","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","131","0.166039813470925","0.136437031754393","0.195642595187458"
"Nein","2018","Nordrhein-Westfalen","2","151","0.198174518967094","0.170037069044127","0.226311968890062"
"Nein","2018","Nordrhein-Westfalen","3","217","0.212078226057353","0.184384910513647","0.239771541601059"
"Nein","2018","Nordrhein-Westfalen","4","299","0.2133025222921","0.190957188614829","0.235647855969371"
"Nein","2018","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","485","0.258450291049706","0.238549651055694","0.278350931043718"
"Nein","2018","Hessen","1 Einkommensschwächstes Quintil","30","0.161500187747392","0.106822332930455","0.216178042564329"
"Nein","2018","Hessen","2","39","0.163868993562602","0.110529635531732","0.217208351593473"
"Nein","2018","Hessen","3","60","0.185969887769245","0.136642207744568","0.235297567793921"
"Nein","2018","Hessen","4","98","0.195877113640178","0.15849557250148","0.233258654778876"
"Nein","2018","Hessen","5 Einkommensstärkstes Quintil","156","0.220416235928405","0.188548985271744","0.252283486585066"
"Nein","2018","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","42","0.166032317625593","0.111057641066896","0.221006994184291"
"Nein","2018","Rheinland-Pfalz,Saarland","2","67","0.286961470466215","0.227052159165404","0.346870781767026"
"Nein","2018","Rheinland-Pfalz,Saarland","3","57","0.208994555137927","0.155867706624069","0.262121403651784"
"Nein","2018","Rheinland-Pfalz,Saarland","4","112","0.248927660672139","0.206712054386816","0.291143266957462"
"Nein","2018","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","113","0.197559954071109","0.1607726815629","0.234347226579318"
"Nein","2018","Baden-Württemberg","1 Einkommensschwächstes Quintil","38","0.194920906794906","0.133919609700814","0.255922203888998"
"Nein","2018","Baden-Württemberg","2","79","0.22767556586801","0.177933379850847","0.277417751885173"
"Nein","2018","Baden-Württemberg","3","102","0.23730808476971","0.19612802229167","0.278488147247751"
"Nein","2018","Baden-Württemberg","4","179","0.221545068947491","0.191460739801345","0.251629398093637"
"Nein","2018","Baden-Württemberg","5 Einkommensstärkstes Quintil","351","0.297486758932351","0.271414166281159","0.323559351583542"
"Nein","2018","Bayern","1 Einkommensschwächstes Quintil","69","0.223193825549378","0.177784583559281","0.268603067539475"
"Nein","2018","Bayern","2","113","0.222714037853434","0.183881747667311","0.261546328039558"
"Nein","2018","Bayern","3","163","0.23666162898748","0.203680902089046","0.269642355885913"
"Nein","2018","Bayern","4","289","0.247824328380902","0.221533769189534","0.27411488757227"
"Nein","2018","Bayern","5 Einkommensstärkstes Quintil","446","0.315587603542152","0.292146474874615","0.339028732209688"
"Nein","2018","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","Saarland","2","","","",""
"Nein","2018","Saarland","3","","","",""
"Nein","2018","Saarland","4","","","",""
"Nein","2018","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","Berlin","1 Einkommensschwächstes Quintil","23","","",""
"Nein","2018","Berlin","2","30","0.273253169122808","0.193521355105326","0.352984983140291"
"Nein","2018","Berlin","3","31","0.235060681805028","0.166744950569305","0.303376413040752"
"Nein","2018","Berlin","4","47","0.216161850747627","0.162496175921951","0.269827525573302"
"Nein","2018","Berlin","5 Einkommensstärkstes Quintil","77","0.194687243835289","0.153954298333957","0.235420189336621"
"Nein","2018","Brandenburg","1 Einkommensschwächstes Quintil","27","","",""
"Nein","2018","Brandenburg","2","36","0.19440828041706","0.134919028651835","0.253897532182286"
"Nein","2018","Brandenburg","3","30","0.224176994477998","0.159957418797712","0.288396570158284"
"Nein","2018","Brandenburg","4","68","0.198284438602889","0.152156758270722","0.244412118935056"
"Nein","2018","Brandenburg","5 Einkommensstärkstes Quintil","69","0.25441803119205","0.198614484223735","0.310221578160364"
"Nein","2018","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","20","","",""
"Nein","2018","Mecklenburg-Vorpommern","2","25","","",""
"Nein","2018","Mecklenburg-Vorpommern","3","29","","",""
"Nein","2018","Mecklenburg-Vorpommern","4","27","","",""
"Nein","2018","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","28","","",""
"Nein","2018","Sachsen","1 Einkommensschwächstes Quintil","34","0.194776519492135","0.136433624703036","0.253119414281234"
"Nein","2018","Sachsen","2","55","0.230164281051123","0.177880569531643","0.282447992570602"
"Nein","2018","Sachsen","3","73","0.209687227998974","0.165832180711874","0.253542275286073"
"Nein","2018","Sachsen","4","122","0.285540838412909","0.245049981983733","0.326031694842085"
"Nein","2018","Sachsen","5 Einkommensstärkstes Quintil","138","0.42733902335108","0.375951443646449","0.478726603055711"
"Nein","2018","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","33","0.227729353576929","0.166465246355186","0.288993460798671"
"Nein","2018","Sachsen-Anhalt","2","34","0.214667760207751","0.145148391828176","0.284187128587325"
"Nein","2018","Sachsen-Anhalt","3","38","0.290200198573534","0.222569818384564","0.357830578762504"
"Nein","2018","Sachsen-Anhalt","4","51","0.122709464292806","0.0803985068250026","0.165020421760609"
"Nein","2018","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","48","0.251895733996721","0.189510315783069","0.314281152210373"
"Nein","2018","Thüringen","1 Einkommensschwächstes Quintil","14","","",""
"Nein","2018","Thüringen","2","36","0.303840441224009","0.229492900403117","0.378187982044902"
"Nein","2018","Thüringen","3","43","0.310184747102456","0.243886216456034","0.376483277748879"
"Nein","2018","Thüringen","4","54","0.264401389293495","0.213110380889692","0.315692397697298"
