"religion","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"andere","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2012","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2012","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2012","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2012","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2012","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2012","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2012","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2012","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2012","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2012","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2012","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2012","66 und älter","kein Migrationshintergrund","","","",""
"andere","2012","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2013","16-34 Jahre alt","kein Migrationshintergrund","35","0.326333040843139","0.237492877215494","0.415173204470784"
"katholisch","2013","16-34 Jahre alt","direkter Migrationshintergrund","281","0.214532148756922","0.192277502486137","0.236786795027708"
"katholisch","2013","16-34 Jahre alt","indirekter Migrationshintergrund","157","0.196793765032996","0.16769277822563","0.225894751840362"
"katholisch","2013","35-65 Jahre alt","kein Migrationshintergrund","55","0.262178233393337","0.201526047926168","0.322830418860507"
"katholisch","2013","35-65 Jahre alt","direkter Migrationshintergrund","534","0.22847213142559","0.211354623252984","0.245589639598196"
"katholisch","2013","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.18279588180539","0.130768899377813","0.234822864232968"
"katholisch","2013","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2013","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2013","16-34 Jahre alt","direkter Migrationshintergrund","188","0.140158349573795","0.121337942018147","0.158978757129443"
"evangelisch","2013","16-34 Jahre alt","indirekter Migrationshintergrund","39","0.0699123864801109","0.0512474074171424","0.0885773655430794"
"evangelisch","2013","35-65 Jahre alt","kein Migrationshintergrund","55","0.317239695844372","0.253059609016863","0.381419782671881"
"evangelisch","2013","35-65 Jahre alt","direkter Migrationshintergrund","319","0.126223400882411","0.112683413434806","0.139763388330017"
"evangelisch","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2013","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2013","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","direkter Migrationshintergrund","265","0.232779589306551","0.20986865394446","0.255690524668643"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","indirekter Migrationshintergrund","285","0.437953960876978","0.401638740147439","0.474269181606518"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","direkter Migrationshintergrund","460","0.249587152610885","0.231942652374836","0.267231652846935"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.324834904246624","0.261794861899449","0.387874946593798"
"islamische Religionsgemeinschaft","2013","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2013","16-34 Jahre alt","kein Migrationshintergrund","37","0.344527543627285","0.254485488354035","0.434569598900536"
"konfessionslos","2013","16-34 Jahre alt","direkter Migrationshintergrund","324","0.264617231582289","0.240701917845297","0.288532545319282"
"konfessionslos","2013","16-34 Jahre alt","indirekter Migrationshintergrund","144","0.218022730190455","0.187799807184987","0.248245653195923"
"konfessionslos","2013","35-65 Jahre alt","kein Migrationshintergrund","88","0.409110101430256","0.341307588442274","0.476912614418237"
"konfessionslos","2013","35-65 Jahre alt","direkter Migrationshintergrund","535","0.238420710679578","0.22104759665919","0.255793824699966"
"konfessionslos","2013","35-65 Jahre alt","indirekter Migrationshintergrund","60","0.320096237021226","0.257298474907941","0.382893999134511"
"konfessionslos","2013","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2013","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2013","16-34 Jahre alt","direkter Migrationshintergrund","249","0.147912680780442","0.128666035046756","0.167159326514128"
"andere","2013","16-34 Jahre alt","indirekter Migrationshintergrund","92","0.0773171574194596","0.0577668912282827","0.0968674236106366"
"andere","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2013","35-65 Jahre alt","direkter Migrationshintergrund","463","0.157296604401535","0.142452802016399","0.172140406786671"
"andere","2013","35-65 Jahre alt","indirekter Migrationshintergrund","36","0.0856645330522247","0.0479912499065851","0.123337816197864"
"andere","2013","66 und älter","kein Migrationshintergrund","","","",""
"andere","2013","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2014","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2014","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2014","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2014","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2014","66 und älter","kein Migrationshintergrund","","","",""
"andere","2014","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2015","16-34 Jahre alt","kein Migrationshintergrund","1083","0.289771901339416","0.27523856789749","0.304305234781343"
"katholisch","2015","16-34 Jahre alt","direkter Migrationshintergrund","467","0.24424769004917","0.225124331814788","0.263371048283552"
"katholisch","2015","16-34 Jahre alt","indirekter Migrationshintergrund","257","0.279351562860981","0.251430655209293","0.307272470512669"
"katholisch","2015","35-65 Jahre alt","kein Migrationshintergrund","3131","0.284333371306672","0.275895823985904","0.292770918627441"
"katholisch","2015","35-65 Jahre alt","direkter Migrationshintergrund","960","0.310850061419787","0.295579514157156","0.326120608682419"
"katholisch","2015","35-65 Jahre alt","indirekter Migrationshintergrund","207","0.29580409920745","0.261525475591969","0.33008272282293"
"katholisch","2015","66 und älter","kein Migrationshintergrund","1210","0.288250264195162","0.275010402329009","0.301490126061316"
"katholisch","2015","66 und älter","direkter Migrationshintergrund","160","0.415609519617859","0.369190233996372","0.462028805239345"
"katholisch","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2015","16-34 Jahre alt","kein Migrationshintergrund","1337","0.35908311087632","0.3437144323986","0.374451789354041"
"evangelisch","2015","16-34 Jahre alt","direkter Migrationshintergrund","268","0.187457147305832","0.170085807105594","0.204828487506071"
"evangelisch","2015","16-34 Jahre alt","indirekter Migrationshintergrund","151","0.17108794972436","0.147653422708631","0.194522476740089"
"evangelisch","2015","35-65 Jahre alt","kein Migrationshintergrund","3468","0.299848898298284","0.291278637500005","0.308419159096563"
"evangelisch","2015","35-65 Jahre alt","direkter Migrationshintergrund","465","0.122120747804416","0.111317996406099","0.132923499202734"
"evangelisch","2015","35-65 Jahre alt","indirekter Migrationshintergrund","111","0.212157168693913","0.181451173021537","0.242863164366288"
"evangelisch","2015","66 und älter","kein Migrationshintergrund","1852","0.435028383702453","0.420537093574726","0.449519673830179"
"evangelisch","2015","66 und älter","direkter Migrationshintergrund","105","0.236910970137446","0.19686264727184","0.276959293003052"
"evangelisch","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","direkter Migrationshintergrund","344","0.158799874877843","0.142531883680406","0.17506786607528"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","indirekter Migrationshintergrund","285","0.281356106281054","0.253374200020557","0.309338012541552"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","direkter Migrationshintergrund","664","0.221500094712245","0.207799528938318","0.235200660486172"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","indirekter Migrationshintergrund","97","0.10384253948628","0.080930995990666","0.126754082981894"
"islamische Religionsgemeinschaft","2015","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2015","16-34 Jahre alt","kein Migrationshintergrund","1259","0.339354980827171","0.324186245488287","0.354523716166055"
"konfessionslos","2015","16-34 Jahre alt","direkter Migrationshintergrund","492","0.272697847119075","0.252875390426265","0.292520303811885"
"konfessionslos","2015","16-34 Jahre alt","indirekter Migrationshintergrund","196","0.21201254379487","0.186577488539579","0.237447599050161"
"konfessionslos","2015","35-65 Jahre alt","kein Migrationshintergrund","4201","0.39900224952493","0.389842765357722","0.408161733692139"
"konfessionslos","2015","35-65 Jahre alt","direkter Migrationshintergrund","793","0.228923619496863","0.215061926889747","0.24278531210398"
"konfessionslos","2015","35-65 Jahre alt","indirekter Migrationshintergrund","182","0.306225616425939","0.271607421105223","0.340843811746656"
"konfessionslos","2015","66 und älter","kein Migrationshintergrund","1375","0.260842930400769","0.248008019961827","0.273677840839711"
"konfessionslos","2015","66 und älter","direkter Migrationshintergrund","79","0.156226799743803","0.122029266947128","0.190424332540477"
"konfessionslos","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2015","16-34 Jahre alt","kein Migrationshintergrund","56","0.0104009320653016","0.00715077801473419","0.0136510861158691"
"andere","2015","16-34 Jahre alt","direkter Migrationshintergrund","368","0.13679744064808","0.121502262762924","0.152092618533236"
"andere","2015","16-34 Jahre alt","indirekter Migrationshintergrund","103","0.0561918373387352","0.0418610274132312","0.0705226472642391"
"andere","2015","35-65 Jahre alt","kein Migrationshintergrund","172","0.0158229379952132","0.013488796907777","0.0181570790826494"
"andere","2015","35-65 Jahre alt","direkter Migrationshintergrund","647","0.116605476566688","0.106016375650479","0.127194577482897"
"andere","2015","35-65 Jahre alt","indirekter Migrationshintergrund","84","0.0819705761864186","0.0613675113376055","0.102573641035232"
"andere","2015","66 und älter","kein Migrationshintergrund","57","0.0151777219270494","0.0116040295330048","0.0187514143210939"
"andere","2015","66 und älter","direkter Migrationshintergrund","61","0.115005877386973","0.0849565777788962","0.14505517699505"
"andere","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2016","16-34 Jahre alt","direkter Migrationshintergrund","75","0.0961441091284372","0.0847024517917115","0.107585766465163"
"katholisch","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2016","35-65 Jahre alt","direkter Migrationshintergrund","88","0.136947800444012","0.121365795052708","0.152529805835317"
"katholisch","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2016","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2016","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2016","16-34 Jahre alt","direkter Migrationshintergrund","86","0.0489822395126461","0.0406051793713281","0.057359299653964"
"evangelisch","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2016","35-65 Jahre alt","direkter Migrationshintergrund","33","0.0333877102411856","0.0252454165749664","0.0415300039074048"
"evangelisch","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2016","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","16-34 Jahre alt","direkter Migrationshintergrund","1715","0.561117856639885","0.541856849101146","0.580378864178625"
"islamische Religionsgemeinschaft","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","35-65 Jahre alt","direkter Migrationshintergrund","1366","0.551204396433827","0.528661593156133","0.573747199711522"
"islamische Religionsgemeinschaft","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2016","16-34 Jahre alt","direkter Migrationshintergrund","182","0.125206860011917","0.112361545350778","0.138052174673056"
"konfessionslos","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2016","35-65 Jahre alt","direkter Migrationshintergrund","116","0.0853929254531365","0.0727264579855314","0.0980593929207417"
"konfessionslos","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2016","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2016","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2016","16-34 Jahre alt","direkter Migrationshintergrund","492","0.168548934707114","0.15401914415945","0.183078725254778"
"andere","2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2016","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2016","35-65 Jahre alt","direkter Migrationshintergrund","267","0.193067167427838","0.175177585416524","0.210956749439152"
"andere","2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2016","66 und älter","kein Migrationshintergrund","","","",""
"andere","2016","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2017","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2017","16-34 Jahre alt","direkter Migrationshintergrund","42","0.130235573174703","0.115173338039839","0.145297808309567"
"katholisch","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2017","35-65 Jahre alt","direkter Migrationshintergrund","30","0.173127903414575","0.149700889612374","0.196554917216776"
"katholisch","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2017","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2017","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2017","16-34 Jahre alt","direkter Migrationshintergrund","55","0.0478631666298786","0.0383094097186651","0.057416923541092"
"evangelisch","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2017","35-65 Jahre alt","direkter Migrationshintergrund","38","0.0896835992586681","0.071992006712725","0.107375191804611"
"evangelisch","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2017","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","16-34 Jahre alt","direkter Migrationshintergrund","1404","0.614024028929281","0.592237070370224","0.635810987488339"
"islamische Religionsgemeinschaft","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","35-65 Jahre alt","direkter Migrationshintergrund","742","0.4351737836632","0.404476283140737","0.465871284185663"
"islamische Religionsgemeinschaft","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2017","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2017","16-34 Jahre alt","direkter Migrationshintergrund","110","0.0714293435855551","0.0599035829263029","0.0829551042448073"
"konfessionslos","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2017","35-65 Jahre alt","direkter Migrationshintergrund","50","0.143363546270837","0.121664938289196","0.165062154252479"
"konfessionslos","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2017","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2017","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2017","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2017","16-34 Jahre alt","direkter Migrationshintergrund","307","0.136447887680582","0.121085756354484","0.15181001900668"
"andere","2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2017","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2017","35-65 Jahre alt","direkter Migrationshintergrund","142","0.15865116739272","0.136029536363522","0.181272798421918"
"andere","2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2017","66 und älter","kein Migrationshintergrund","","","",""
"andere","2017","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2018","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2018","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2018","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2018","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2018","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2018","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2018","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2018","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2018","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","16-34 Jahre alt","direkter Migrationshintergrund","199","0.498223206530927","0.440072341009075","0.556374072052779"
"islamische Religionsgemeinschaft","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","35-65 Jahre alt","direkter Migrationshintergrund","122","0.527315598468915","0.452486419444831","0.602144777492999"
"islamische Religionsgemeinschaft","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2018","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2018","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2018","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2018","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2018","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2018","16-34 Jahre alt","direkter Migrationshintergrund","54","0.120504994284841","0.0826425948315987","0.158367393738084"
"andere","2018","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2018","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2018","35-65 Jahre alt","direkter Migrationshintergrund","35","0.289287167912672","0.221325864558035","0.35724847126731"
