"religion","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"andere","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","113","0.175200585340334","0.148420031201911","0.201981139478757"
"andere","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","68","0.155995088361835","0.142290756606098","0.169699420117572"
"katholisch","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","87","0.0627506973458625","0.0535913030395036","0.0719100916522213"
"evangelisch","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1976","0.551966035743948","0.533184047655028","0.570748023832867"
"islamische Religionsgemeinschaft","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","198","0.583624577390405","0.524495406438096","0.642753748342714"
"islamische Religionsgemeinschaft","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","138","0.0904675238991405","0.0796336102039686","0.101301437594312"
"konfessionslos","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","424","0.138820654649214","0.125761839904588","0.15187946939384"
"andere","2017","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","34","0.202791039441625","0.154562631392218","0.251019447491032"
"andere","2017","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","276","0.469149705372026","0.420666352963108","0.517633057780944"
"islamische Religionsgemeinschaft","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","48","0.929410321918306","0.860452346450479","0.998368297386133"
"islamische Religionsgemeinschaft","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2018","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2018","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2018","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","89","0.166278130337448","0.130105586670662","0.202450674004233"
"andere","2018","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2018","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2018","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2019","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5014","0.328689191135178","0.321176231908557","0.336202150361798"
"katholisch","2019","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","218","0.0323554692496443","0.0275168095145037","0.0371941289847849"
"katholisch","2019","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","960","0.269617818629327","0.259067373431012","0.280168263827643"
"katholisch","2019","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","31","0.0763721394695088","0.0577691302719556","0.0949751486670621"
"katholisch","2019","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","396","0.266165215224917","0.244184735892653","0.28814569455718"
"katholisch","2019","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2019","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5487","0.369027138223719","0.361309383120608","0.37674489332683"
"evangelisch","2019","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1027","0.200596452912828","0.189645851581871","0.211547054243786"
"evangelisch","2019","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","548","0.117761396344912","0.110098094928383","0.125424697761441"
"evangelisch","2019","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","43","0.0573725903340181","0.0410837760702809","0.0736614045977552"
"evangelisch","2019","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","288","0.171104580936872","0.152374353481543","0.189834808392201"
"evangelisch","2019","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2019","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2019","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2019","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","3054","0.221729957676321","0.211853555880065","0.231606359472577"
"islamische Religionsgemeinschaft","2019","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","446","0.207895862561469","0.179472119148705","0.236319605974232"
"islamische Religionsgemeinschaft","2019","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","305","0.238912241943947","0.217704280106211","0.260120203781683"
"islamische Religionsgemeinschaft","2019","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2019","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","4245","0.283210032034301","0.276003824317034","0.290416239751567"
"konfessionslos","2019","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","3839","0.759346115808928","0.747656247091052","0.771035984526803"
"konfessionslos","2019","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1067","0.239218181367509","0.229075598593277","0.249360764141741"
"konfessionslos","2019","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","178","0.578846431321307","0.544262916274663","0.613429946367951"
"konfessionslos","2019","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","454","0.27111597909446","0.249006977280936","0.293224980907985"
"konfessionslos","2019","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","92","0.701808857784656","0.623170722480039","0.780446993089274"
"andere","2019","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","252","0.0178994528343961","0.0157788743300151","0.0200200313387771"
"andere","2019","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","49","0.00721203816735769","0.00489810629798614","0.00952597003672924"
"andere","2019","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1167","0.15167264598193","0.143144457836891","0.16020083412697"
"andere","2019","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","85","0.0795129763136973","0.0605635943333391","0.0984623582940555"
"andere","2019","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","110","0.0527019827998044","0.0415892939426724","0.0638146716569363"
"andere","2019","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
