"religion","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"konfessionslos","2013","AkademikerInnen","kein Migrationshintergrund","37","0.385034766480919","0.287184605786769","0.482884927175069"
"konfessionslos","2013","AkademikerInnen","direkter Migrationshintergrund","270","0.393168034290692","0.358712200298509","0.427623868282874"
"konfessionslos","2013","AkademikerInnen","indirekter Migrationshintergrund","45","0.296934692959835","0.220977484385625","0.372891901534045"
"andere","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2013","(noch) kein Abschluss","direkter Migrationshintergrund","72","0.179467209536313","0.139881811538908","0.219052607533719"
"andere","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2013","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2013","Hauptschulabschluss","direkter Migrationshintergrund","223","0.126258983295841","0.108155116967409","0.144362849624273"
"andere","2013","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2013","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2013","Realschulabschluss","direkter Migrationshintergrund","40","0.157444985038459","0.112206092220252","0.202683877856666"
"andere","2013","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2013","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2013","(Fach-)Abitur","direkter Migrationshintergrund","190","0.160766601930271","0.137057127557365","0.184476076303177"
"andere","2013","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.111135785356155","0.065722402696902","0.156549168015409"
"andere","2013","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2013","AkademikerInnen","direkter Migrationshintergrund","185","0.187452293547047","0.159922100642568","0.214982486451527"
"andere","2013","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2014","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2014","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2014","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2014","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2014","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2014","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2014","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2014","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2014","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2015","(noch) kein Abschluss","kein Migrationshintergrund","102","0.27962440105007","0.235696248895319","0.323552553204821"
"katholisch","2015","(noch) kein Abschluss","direkter Migrationshintergrund","88","0.273158096405507","0.231285443237597","0.315030749573416"
"katholisch","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2015","Hauptschulabschluss","kein Migrationshintergrund","1875","0.355009986018818","0.342308136960319","0.367711835077316"
"katholisch","2015","Hauptschulabschluss","direkter Migrationshintergrund","553","0.325516073514019","0.304777383717963","0.346254763310075"
"katholisch","2015","Hauptschulabschluss","indirekter Migrationshintergrund","108","0.21167543430965","0.172230862778901","0.251120005840399"
"katholisch","2015","Realschulabschluss","kein Migrationshintergrund","1367","0.228785345851027","0.217931025316833","0.239639666385222"
"katholisch","2015","Realschulabschluss","direkter Migrationshintergrund","96","0.27770676513226","0.232557343171346","0.322856187093175"
"katholisch","2015","Realschulabschluss","indirekter Migrationshintergrund","116","0.292629901032714","0.249014220883688","0.33624558118174"
"katholisch","2015","(Fach-)Abitur","kein Migrationshintergrund","671","0.271758906720872","0.253844804630871","0.289673008810874"
"katholisch","2015","(Fach-)Abitur","direkter Migrationshintergrund","478","0.344820641689288","0.320605112494611","0.369036170883966"
"katholisch","2015","(Fach-)Abitur","indirekter Migrationshintergrund","113","0.335706268799617","0.284443850090903","0.386968687508331"
"katholisch","2015","AkademikerInnen","kein Migrationshintergrund","1218","0.267127678817957","0.254451196074433","0.27980416156148"
"katholisch","2015","AkademikerInnen","direkter Migrationshintergrund","342","0.272321445385473","0.249619213615583","0.295023677155363"
"katholisch","2015","AkademikerInnen","indirekter Migrationshintergrund","80","0.418324247976195","0.358593982521249","0.478054513431141"
"evangelisch","2015","(noch) kein Abschluss","kein Migrationshintergrund","176","0.433739553727325","0.385233210855552","0.482245896599098"
"evangelisch","2015","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.0530727075783361","0.0320059643589399","0.0741394507977324"
"evangelisch","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2015","Hauptschulabschluss","kein Migrationshintergrund","2039","0.382110902925736","0.369212968984396","0.395008836867076"
"evangelisch","2015","Hauptschulabschluss","direkter Migrationshintergrund","321","0.155818470894964","0.139766192393594","0.171870749396333"
"evangelisch","2015","Hauptschulabschluss","indirekter Migrationshintergrund","56","0.16009506750003","0.124686893996741","0.19550324100332"
"evangelisch","2015","Realschulabschluss","kein Migrationshintergrund","1806","0.307731228112977","0.295804424736772","0.319658031489182"
"evangelisch","2015","Realschulabschluss","direkter Migrationshintergrund","90","0.248964960518975","0.205373501513562","0.292556419524388"
"evangelisch","2015","Realschulabschluss","indirekter Migrationshintergrund","59","0.148205501639014","0.114144334271151","0.182266669006876"
"evangelisch","2015","(Fach-)Abitur","kein Migrationshintergrund","874","0.374592142205548","0.355101481608563","0.394082802802533"
"evangelisch","2015","(Fach-)Abitur","direkter Migrationshintergrund","201","0.155956831871898","0.137472584799713","0.174441078944083"
"evangelisch","2015","(Fach-)Abitur","indirekter Migrationshintergrund","56","0.231154934611756","0.185392376733898","0.276917492489615"
"evangelisch","2015","AkademikerInnen","kein Migrationshintergrund","1562","0.331153239081294","0.317669728439236","0.344636749723352"
"evangelisch","2015","AkademikerInnen","direkter Migrationshintergrund","167","0.161691123155048","0.1429151279916","0.180467118318497"
"evangelisch","2015","AkademikerInnen","indirekter Migrationshintergrund","46","0.220622382278018","0.17041169164512","0.270833072910916"
"islamische Religionsgemeinschaft","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","(noch) kein Abschluss","direkter Migrationshintergrund","180","0.437609612509518","0.3909903033411","0.484228921677936"
"islamische Religionsgemeinschaft","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","41","0.389873002551212","0.306354221773347","0.473391783329077"
"islamische Religionsgemeinschaft","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","Hauptschulabschluss","direkter Migrationshintergrund","416","0.231111907104737","0.212454468441035","0.24976934576844"
"islamische Religionsgemeinschaft","2015","Hauptschulabschluss","indirekter Migrationshintergrund","112","0.251701598345205","0.209795244233176","0.293607952457234"
"islamische Religionsgemeinschaft","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","Realschulabschluss","direkter Migrationshintergrund","53","0.126868785163047","0.0933167136249349","0.160420856701158"
"islamische Religionsgemeinschaft","2015","Realschulabschluss","indirekter Migrationshintergrund","92","0.227892257689464","0.187679515525841","0.268104999853087"
"islamische Religionsgemeinschaft","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","(Fach-)Abitur","direkter Migrationshintergrund","215","0.146649674270954","0.128626907444188","0.16467244109772"
"islamische Religionsgemeinschaft","2015","(Fach-)Abitur","indirekter Migrationshintergrund","66","0.224491383105646","0.179198241750758","0.269784524460534"
"islamische Religionsgemeinschaft","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2015","AkademikerInnen","direkter Migrationshintergrund","115","0.0685310445249048","0.055646006293033","0.0814160827567765"
"islamische Religionsgemeinschaft","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2015","(noch) kein Abschluss","kein Migrationshintergrund","114","0.272411931479594","0.228837497770085","0.315986365189104"
"konfessionslos","2015","(noch) kein Abschluss","direkter Migrationshintergrund","59","0.133400967682503","0.101449408755223","0.165352526609784"
"konfessionslos","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2015","Hauptschulabschluss","kein Migrationshintergrund","1465","0.247603494342242","0.236146467328","0.259060521356484"
"konfessionslos","2015","Hauptschulabschluss","direkter Migrationshintergrund","364","0.199719128115814","0.182024544669947","0.217413711561682"
"konfessionslos","2015","Hauptschulabschluss","indirekter Migrationshintergrund","94","0.314956427025602","0.270104219945534","0.359808634105669"
"konfessionslos","2015","Realschulabschluss","kein Migrationshintergrund","2485","0.450011332119187","0.437155816517458","0.462866847720917"
"konfessionslos","2015","Realschulabschluss","direkter Migrationshintergrund","83","0.211814761388564","0.170624509192655","0.253005013584472"
"konfessionslos","2015","Realschulabschluss","indirekter Migrationshintergrund","101","0.237333407921685","0.196547817907317","0.278118997936053"
"konfessionslos","2015","(Fach-)Abitur","kein Migrationshintergrund","773","0.332380505276069","0.313411356734279","0.351349653817859"
"konfessionslos","2015","(Fach-)Abitur","direkter Migrationshintergrund","311","0.216696970580977","0.195707158211955","0.237686782949998"
"konfessionslos","2015","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.151612218984911","0.112680498603122","0.1905439393667"
"konfessionslos","2015","AkademikerInnen","kein Migrationshintergrund","1834","0.386704908830741","0.372752482076067","0.400657335585415"
"konfessionslos","2015","AkademikerInnen","direkter Migrationshintergrund","523","0.334210665259448","0.310153945294328","0.358267385224568"
"konfessionslos","2015","AkademikerInnen","indirekter Migrationshintergrund","75","0.247447921271949","0.195195354353673","0.299700488190224"
"andere","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2015","(noch) kein Abschluss","direkter Migrationshintergrund","77","0.102758615824135","0.0742243151188369","0.131292916529434"
"andere","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2015","Hauptschulabschluss","kein Migrationshintergrund","70","0.0144099285452108","0.0112465640127446","0.0175732930776771"
"andere","2015","Hauptschulabschluss","direkter Migrationshintergrund","307","0.0878344203704662","0.0753065138505334","0.100362326890399"
"andere","2015","Hauptschulabschluss","indirekter Migrationshintergrund","42","0.0615714728195128","0.0383606864266015","0.0847822592124242"
"andere","2015","Realschulabschluss","kein Migrationshintergrund","87","0.0117693532608036","0.00898254966479248","0.0145561568568146"
"andere","2015","Realschulabschluss","direkter Migrationshintergrund","56","0.134644727797155","0.100233981677329","0.16905547391698"
"andere","2015","Realschulabschluss","indirekter Migrationshintergrund","50","0.0939389317171239","0.065970926391624","0.121906937042624"
"andere","2015","(Fach-)Abitur","kein Migrationshintergrund","49","0.0210409257786678","0.0152615590818623","0.0268202924754734"
"andere","2015","(Fach-)Abitur","direkter Migrationshintergrund","275","0.135875881586883","0.118418605345723","0.153333157828043"
"andere","2015","(Fach-)Abitur","indirekter Migrationshintergrund","38","0.0570351944980696","0.0318608311428265","0.0822095578533128"
"andere","2015","AkademikerInnen","kein Migrationshintergrund","64","0.0149593863281757","0.0114815501411797","0.0184372225151717"
"andere","2015","AkademikerInnen","direkter Migrationshintergrund","330","0.163245721675126","0.144397181559765","0.182094261790486"
"andere","2015","AkademikerInnen","indirekter Migrationshintergrund","33","0.0381758540124832","0.0149730931648954","0.0613786148600711"
"katholisch","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2016","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.0650996170054585","0.0531888049190809","0.0770104290918361"
"katholisch","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2016","Hauptschulabschluss","direkter Migrationshintergrund","31","0.104639643274592","0.0851034789039518","0.124175807645232"
"katholisch","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2016","(Fach-)Abitur","direkter Migrationshintergrund","41","0.174919116977726","0.147910136225044","0.201928097730409"
"katholisch","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2016","AkademikerInnen","direkter Migrationshintergrund","37","0.0935991979875816","0.0729993656665383","0.114199030308625"
"katholisch","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2016","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.0234905045762041","0.0161782063501328","0.0308028028022754"
"evangelisch","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2016","(Fach-)Abitur","direkter Migrationshintergrund","35","0.0614149334178615","0.0443456571486414","0.0784842096870816"
"evangelisch","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","1123","0.643292587365368","0.620165026740018","0.666420147990717"
"islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","Hauptschulabschluss","direkter Migrationshintergrund","654","0.546712276967762","0.514939246717078","0.578485307218445"
"islamische Religionsgemeinschaft","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","(Fach-)Abitur","direkter Migrationshintergrund","534","0.491680989532938","0.456138227048419","0.527223752017457"
"islamische Religionsgemeinschaft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2016","AkademikerInnen","direkter Migrationshintergrund","544","0.493050027162351","0.457691389262036","0.528408665062667"
"islamische Religionsgemeinschaft","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2016","(noch) kein Abschluss","direkter Migrationshintergrund","100","0.0823380843192424","0.0690668529500088","0.095609315688476"
"konfessionslos","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2016","Hauptschulabschluss","direkter Migrationshintergrund","69","0.0988422080668178","0.0797935719728795","0.117890844160756"
"konfessionslos","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2016","(Fach-)Abitur","direkter Migrationshintergrund","49","0.102475324272647","0.0809140638927574","0.124036584652537"
"konfessionslos","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2016","AkademikerInnen","direkter Migrationshintergrund","68","0.204394133210862","0.175874056950262","0.232914209471462"
"konfessionslos","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2016","(noch) kein Abschluss","direkter Migrationshintergrund","353","0.185779206733727","0.167001647790114","0.20455676567734"
"andere","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2016","Hauptschulabschluss","direkter Migrationshintergrund","168","0.215202456009058","0.188972674438921","0.241432237579194"
"andere","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2016","(Fach-)Abitur","direkter Migrationshintergrund","101","0.169509635798827","0.142834552196892","0.196184719400762"
"andere","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2016","AkademikerInnen","direkter Migrationshintergrund","96","0.143280898437895","0.118502065130108","0.168059731745681"
"andere","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","912","0.639516060444803","0.613150800041535","0.665881320848071"
"islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","Hauptschulabschluss","direkter Migrationshintergrund","472","0.496482580102707","0.456837733336156","0.536127426869257"
"islamische Religionsgemeinschaft","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","(Fach-)Abitur","direkter Migrationshintergrund","354","0.493484331673299","0.448380834398827","0.538587828947771"
"islamische Religionsgemeinschaft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2017","AkademikerInnen","direkter Migrationshintergrund","335","0.526374346291161","0.480496041839163","0.572252650743158"
"islamische Religionsgemeinschaft","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2017","(noch) kein Abschluss","direkter Migrationshintergrund","68","0.0717181931736304","0.0575498859226385","0.0858865004246223"
"konfessionslos","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2017","Hauptschulabschluss","direkter Migrationshintergrund","32","0.0688304315545257","0.0487565147763017","0.0889043483327497"
"konfessionslos","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
