year,age_gr,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,30-45 y.,Upper Secondary Level,Yes,0.11366,600,4745,0.10463,0.12269
2011,30-45 y.,Upper Secondary Level,No,0.88634,4145,4745,0.87731,0.89537
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10593,141,1068,0.08746,0.12439
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.89407,927,1068,0.87561,0.91254
2011,30-45 y.,First Stage of Tertiary Education,Yes,0.10672,68,650,0.08297,0.13048
2011,30-45 y.,First Stage of Tertiary Education,No,0.89328,582,650,0.86952,0.91703
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.08402,273,2446,0.07303,0.09502
2011,30-45 y.,Second Stage of Tertiary Education,No,0.91598,2173,2446,0.90498,0.92697
2011,46-65 y.,No answer / don't know,No,0.77076,39,39,0.63711,0.90441
2011,46-65 y.,Primary Level,No,0.78563,68,68,0.68736,0.88390
2011,46-65 y.,Lower Secondary Level,Yes,0.15558,100,630,0.12725,0.18391
2011,46-65 y.,Lower Secondary Level,No,0.84442,530,630,0.81609,0.87275
2011,46-65 y.,Upper Secondary Level,Yes,0.12986,615,4720,0.12027,0.13946
2011,46-65 y.,Upper Secondary Level,No,0.87014,4105,4720,0.86054,0.87973
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11787,56,540,0.09065,0.14509
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.88213,484,540,0.85491,0.90935
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.11615,104,754,0.09327,0.13904
2011,46-65 y.,First Stage of Tertiary Education,No,0.88385,650,754,0.86096,0.90673
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.09828,237,2342,0.08622,0.11034
2011,46-65 y.,Second Stage of Tertiary Education,No,0.90172,2105,2342,0.88966,0.91378
2011,66 and older,Primary Level,No,0.82829,44,44,0.71557,0.94101
2011,66 and older,Lower Secondary Level,Yes,0.21080,184,824,0.18293,0.23867
2011,66 and older,Lower Secondary Level,No,0.78920,640,824,0.76133,0.81707
2011,66 and older,Upper Secondary Level,Yes,0.21574,548,2645,0.20006,0.23142
2011,66 and older,Upper Secondary Level,No,0.78426,2097,2645,0.76858,0.79994
2011,66 and older,Post-secondary Non-tertiary Level,No,0.83642,100,100,0.76356,0.90929
2011,66 and older,First Stage of Tertiary Education,Yes,0.22966,89,379,0.18726,0.27207
2011,66 and older,First Stage of Tertiary Education,No,0.77034,290,379,0.72793,0.81274
2011,66 and older,Second Stage of Tertiary Education,Yes,0.22803,223,1089,0.20310,0.25296
2011,66 and older,Second Stage of Tertiary Education,No,0.77197,866,1089,0.74704,0.79690
2012,17-29 y.,No answer / don't know,Yes,0.13040,40,350,0.09507,0.16573
2012,17-29 y.,No answer / don't know,No,0.86960,310,350,0.83427,0.90493
2012,17-29 y.,Pre-primary Level,Yes,0.06801,34,470,0.04523,0.09080
2012,17-29 y.,Pre-primary Level,No,0.93199,436,470,0.90920,0.95477
2012,17-29 y.,Primary Level,No,0.84716,71,71,0.76286,0.93146
2012,17-29 y.,Lower Secondary Level,Yes,0.11671,99,764,0.09392,0.13949
2012,17-29 y.,Lower Secondary Level,No,0.88329,665,764,0.86051,0.90608
2012,17-29 y.,Upper Secondary Level,Yes,0.09665,173,1664,0.08245,0.11085
2012,17-29 y.,Upper Secondary Level,No,0.90335,1491,1664,0.88915,0.91755
2012,17-29 y.,Post-secondary Non-tertiary Level,No,0.90578,214,214,0.86654,0.94501
2012,17-29 y.,First Stage of Tertiary Education,No,0.88990,46,46,0.79845,0.98136
2012,17-29 y.,Second Stage of Tertiary Education,No,0.93066,311,311,0.90238,0.95894
2012,30-45 y.,Primary Level,No,0.86085,130,130,0.80112,0.92058
2012,30-45 y.,Lower Secondary Level,Yes,0.11719,79,691,0.09319,0.14119
2012,30-45 y.,Lower Secondary Level,No,0.88281,612,691,0.85881,0.90681
2012,30-45 y.,Upper Secondary Level,Yes,0.11706,506,4329,0.10749,0.12664
2012,30-45 y.,Upper Secondary Level,No,0.88294,3823,4329,0.87336,0.89251
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06155,98,1004,0.04667,0.07642
2012,30-45 y.,Post-secondary Non-tertiary Level,No,0.93845,906,1004,0.92358,0.95333
2012,30-45 y.,First Stage of Tertiary Education,Yes,0.07918,51,586,0.05730,0.10107
2012,30-45 y.,First Stage of Tertiary Education,No,0.92082,535,586,0.89893,0.94270
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.08069,203,2262,0.06947,0.09192
2012,30-45 y.,Second Stage of Tertiary Education,No,0.91931,2059,2262,0.90808,0.93053
2012,46-65 y.,Primary Level,No,0.69609,61,61,0.57970,0.81247
2012,46-65 y.,Lower Secondary Level,Yes,0.13135,84,634,0.10504,0.15766
2012,46-65 y.,Lower Secondary Level,No,0.86865,550,634,0.84234,0.89496
2012,46-65 y.,Upper Secondary Level,Yes,0.14627,694,4838,0.13631,0.15623
2012,46-65 y.,Upper Secondary Level,No,0.85373,4144,4838,0.84377,0.86369
2012,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11836,61,601,0.09251,0.14421
2012,46-65 y.,Post-secondary Non-tertiary Level,No,0.88164,540,601,0.85579,0.90749
2012,46-65 y.,First Stage of Tertiary Education,Yes,0.13610,94,794,0.11224,0.15997
2012,46-65 y.,First Stage of Tertiary Education,No,0.86390,700,794,0.84003,0.88776
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.08625,235,2398,0.07501,0.09749
2012,46-65 y.,Second Stage of Tertiary Education,No,0.91375,2163,2398,0.90251,0.92499
2012,66 and older,Primary Level,No,0.83912,45,45,0.73055,0.94768
2012,66 and older,Lower Secondary Level,Yes,0.22843,187,807,0.19944,0.25741
2012,66 and older,Lower Secondary Level,No,0.77157,620,807,0.74259,0.80056
2012,66 and older,Upper Secondary Level,Yes,0.22392,588,2678,0.20812,0.23971
2012,66 and older,Upper Secondary Level,No,0.77608,2090,2678,0.76029,0.79188
2012,66 and older,Post-secondary Non-tertiary Level,No,0.81857,90,90,0.73850,0.89864
2012,66 and older,First Stage of Tertiary Education,Yes,0.21955,80,369,0.17726,0.26184
2012,66 and older,First Stage of Tertiary Education,No,0.78045,289,369,0.73816,0.82274
2012,66 and older,Second Stage of Tertiary Education,Yes,0.21629,240,1144,0.19242,0.24016
2012,66 and older,Second Stage of Tertiary Education,No,0.78371,904,1144,0.75984,0.80758
2013,17-29 y.,No answer / don't know,Yes,0.08094,41,379,0.05344,0.10844
2013,17-29 y.,No answer / don't know,No,0.91906,338,379,0.89156,0.94656
2013,17-29 y.,Pre-primary Level,Yes,0.11841,47,457,0.08876,0.14807
2013,17-29 y.,Pre-primary Level,No,0.88159,410,457,0.85193,0.91124
2013,17-29 y.,Primary Level,No,0.88614,59,59,0.80439,0.96789
2013,17-29 y.,Lower Secondary Level,Yes,0.12727,103,704,0.10263,0.15190
2013,17-29 y.,Lower Secondary Level,No,0.87273,601,704,0.84810,0.89737
2013,17-29 y.,Upper Secondary Level,Yes,0.07654,144,1461,0.06291,0.09018
2013,17-29 y.,Upper Secondary Level,No,0.92346,1317,1461,0.90982,0.93709
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.84266,161,161,0.78624,0.89909
2013,17-29 y.,First Stage of Tertiary Education,No,0.90546,43,43,0.81698,0.99395
2013,17-29 y.,Second Stage of Tertiary Education,No,0.90776,298,298,0.87485,0.94067
2013,30-45 y.,No answer / don't know,No,0.92207,41,41,0.83900,1.00514
2013,30-45 y.,Primary Level,No,0.86200,120,120,0.80003,0.92397
2013,30-45 y.,Lower Secondary Level,Yes,0.11353,79,599,0.08811,0.13896
2013,30-45 y.,Lower Secondary Level,No,0.88647,520,599,0.86104,0.91189
2013,30-45 y.,Upper Secondary Level,Yes,0.12640,451,3855,0.11591,0.13690
2013,30-45 y.,Upper Secondary Level,No,0.87360,3404,3855,0.86310,0.88409
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10459,95,872,0.08427,0.12491
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.89541,777,872,0.87509,0.91573
2013,30-45 y.,First Stage of Tertiary Education,Yes,0.09445,45,499,0.06877,0.12014
2013,30-45 y.,First Stage of Tertiary Education,No,0.90555,454,499,0.87986,0.93123
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.09489,188,2036,0.08216,0.10762
2013,30-45 y.,Second Stage of Tertiary Education,No,0.90511,1848,2036,0.89238,0.91784
2013,46-65 y.,Primary Level,No,0.76249,59,59,0.65296,0.87201
2013,46-65 y.,Lower Secondary Level,Yes,0.18138,99,584,0.15010,0.21266
2013,46-65 y.,Lower Secondary Level,No,0.81862,485,584,0.78734,0.84990
2013,46-65 y.,Upper Secondary Level,Yes,0.13508,602,4623,0.12523,0.14494
2013,46-65 y.,Upper Secondary Level,No,0.86492,4021,4623,0.85506,0.87477
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.14428,70,604,0.11624,0.17233
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.85572,534,604,0.82767,0.88376
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.09857,76,777,0.07760,0.11954
2013,46-65 y.,First Stage of Tertiary Education,No,0.90143,701,777,0.88046,0.92240
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.08946,227,2342,0.07789,0.10102
2013,46-65 y.,Second Stage of Tertiary Education,No,0.91054,2115,2342,0.89898,0.92211
2013,66 and older,Primary Level,No,0.89249,39,39,0.79399,0.99098
2013,66 and older,Lower Secondary Level,Yes,0.23999,167,730,0.20899,0.27099
2013,66 and older,Lower Secondary Level,No,0.76001,563,730,0.72901,0.79101
2013,66 and older,Upper Secondary Level,Yes,0.23543,566,2541,0.21893,0.25193
2013,66 and older,Upper Secondary Level,No,0.76457,1975,2541,0.74807,0.78107
2013,66 and older,Post-secondary Non-tertiary Level,No,0.80954,92,92,0.72886,0.89022
2013,66 and older,First Stage of Tertiary Education,Yes,0.20941,72,346,0.16647,0.25234
2013,66 and older,First Stage of Tertiary Education,No,0.79059,274,346,0.74766,0.83353
2013,66 and older,Second Stage of Tertiary Education,Yes,0.19092,221,1152,0.16822,0.21363
2013,66 and older,Second Stage of Tertiary Education,No,0.80908,931,1152,0.78637,0.83178
2014,17-29 y.,No answer / don't know,Yes,0.11418,52,437,0.08433,0.14404
2014,17-29 y.,No answer / don't know,No,0.88582,385,437,0.85596,0.91567
2014,17-29 y.,Pre-primary Level,Yes,0.10420,42,445,0.07578,0.13262
2014,17-29 y.,Pre-primary Level,No,0.89580,403,445,0.86738,0.92422
2014,17-29 y.,Primary Level,No,0.76909,76,76,0.67372,0.86447
2014,17-29 y.,Lower Secondary Level,Yes,0.15468,139,919,0.13129,0.17807
2014,17-29 y.,Lower Secondary Level,No,0.84532,780,919,0.82193,0.86871
2014,17-29 y.,Upper Secondary Level,Yes,0.07411,165,1701,0.06166,0.08656
2014,17-29 y.,Upper Secondary Level,No,0.92589,1536,1701,0.91344,0.93834
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.87703,219,219,0.83343,0.92062
2014,17-29 y.,First Stage of Tertiary Education,No,0.93830,49,49,0.87023,1.00637
2014,17-29 y.,Second Stage of Tertiary Education,No,0.92419,355,355,0.89662,0.95176
2014,30-45 y.,No answer / don't know,No,0.94704,88,88,0.89998,0.99410
2014,30-45 y.,Primary Level,No,0.89619,172,172,0.85048,0.94191
2014,30-45 y.,Lower Secondary Level,Yes,0.10588,105,801,0.08456,0.12720
2014,30-45 y.,Lower Secondary Level,No,0.89412,696,801,0.87280,0.91544
2014,30-45 y.,Upper Secondary Level,Yes,0.11336,410,3738,0.10320,0.12353
2014,30-45 y.,Upper Secondary Level,No,0.88664,3328,3738,0.87647,0.89680
2014,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10929,112,985,0.08979,0.12878
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.89071,873,985,0.87122,0.91021
2014,30-45 y.,First Stage of Tertiary Education,Yes,0.08084,43,432,0.05511,0.10658
2014,30-45 y.,First Stage of Tertiary Education,No,0.91916,389,432,0.89342,0.94489
2014,30-45 y.,Second Stage of Tertiary Education,Yes,0.08536,214,2258,0.07384,0.09689
2014,30-45 y.,Second Stage of Tertiary Education,No,0.91464,2044,2258,0.90311,0.92616
2014,46-65 y.,No answer / don't know,No,0.81133,46,46,0.69701,0.92564
2014,46-65 y.,Primary Level,Yes,0.26569,38,149,0.19453,0.33685
2014,46-65 y.,Primary Level,No,0.73431,111,149,0.66315,0.80547
2014,46-65 y.,Lower Secondary Level,Yes,0.13628,112,699,0.11083,0.16173
2014,46-65 y.,Lower Secondary Level,No,0.86372,587,699,0.83827,0.88917
2014,46-65 y.,Upper Secondary Level,Yes,0.14032,593,4521,0.13019,0.15044
2014,46-65 y.,Upper Secondary Level,No,0.85968,3928,4521,0.84956,0.86981
2014,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.14441,84,688,0.11813,0.17070
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.85559,604,688,0.82930,0.88187
2014,46-65 y.,First Stage of Tertiary Education,Yes,0.12124,85,762,0.09805,0.14444
2014,46-65 y.,First Stage of Tertiary Education,No,0.87876,677,762,0.85556,0.90195
2014,46-65 y.,Second Stage of Tertiary Education,Yes,0.10952,222,2418,0.09707,0.12197
2014,46-65 y.,Second Stage of Tertiary Education,No,0.89048,2196,2418,0.87803,0.90293
2014,66 and older,Primary Level,No,0.94356,44,44,0.87458,1.01254
2014,66 and older,Lower Secondary Level,Yes,0.23519,156,688,0.20348,0.26691
2014,66 and older,Lower Secondary Level,No,0.76481,532,688,0.73309,0.79652
2014,66 and older,Upper Secondary Level,Yes,0.19940,508,2551,0.18389,0.21491
2014,66 and older,Upper Secondary Level,No,0.80060,2043,2551,0.78509,0.81611
2014,66 and older,Post-secondary Non-tertiary Level,No,0.87178,100,100,0.80592,0.93764
2014,66 and older,First Stage of Tertiary Education,Yes,0.23164,77,339,0.18667,0.27662
2014,66 and older,First Stage of Tertiary Education,No,0.76836,262,339,0.72338,0.81333
2014,66 and older,Second Stage of Tertiary Education,Yes,0.19862,224,1164,0.17569,0.22155
2014,66 and older,Second Stage of Tertiary Education,No,0.80138,940,1164,0.77845,0.82431
2015,17-29 y.,No answer / don't know,Yes,0.06630,41,479,0.04399,0.08860
2015,17-29 y.,No answer / don't know,No,0.93370,438,479,0.91140,0.95601
2015,17-29 y.,Pre-primary Level,No,0.93485,320,320,0.90777,0.96193
2015,17-29 y.,Primary Level,No,0.83388,60,60,0.73890,0.92885
2015,17-29 y.,Lower Secondary Level,Yes,0.15181,113,780,0.12661,0.17701
2015,17-29 y.,Lower Secondary Level,No,0.84819,667,780,0.82299,0.87339
2015,17-29 y.,Upper Secondary Level,Yes,0.08685,147,1578,0.07295,0.10075
2015,17-29 y.,Upper Secondary Level,No,0.91315,1431,1578,0.89925,0.92705
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.80904,188,188,0.75271,0.86538
2015,17-29 y.,First Stage of Tertiary Education,No,0.92379,55,55,0.85302,0.99456
2015,17-29 y.,Second Stage of Tertiary Education,Yes,0.06541,32,363,0.03994,0.09087
2015,17-29 y.,Second Stage of Tertiary Education,No,0.93459,331,363,0.90913,0.96006
2015,30-45 y.,No answer / don't know,No,0.83034,51,51,0.72630,0.93438
2015,30-45 y.,Primary Level,No,0.90565,135,135,0.85615,0.95514
2015,30-45 y.,Lower Secondary Level,Yes,0.08719,69,629,0.06513,0.10926
2015,30-45 y.,Lower Secondary Level,No,0.91281,560,629,0.89074,0.93487
2015,30-45 y.,Upper Secondary Level,Yes,0.10838,345,3213,0.09763,0.11913
2015,30-45 y.,Upper Secondary Level,No,0.89162,2868,3213,0.88087,0.90237
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09120,103,905,0.07243,0.10997
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.90880,802,905,0.89003,0.92757
2015,30-45 y.,First Stage of Tertiary Education,Yes,0.04943,34,379,0.02758,0.07128
2015,30-45 y.,First Stage of Tertiary Education,No,0.95057,345,379,0.92872,0.97242
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.09390,194,1996,0.08110,0.10670
2015,30-45 y.,Second Stage of Tertiary Education,No,0.90610,1802,1996,0.89330,0.91890
2015,46-65 y.,No answer / don't know,No,0.89831,39,39,0.80221,0.99441
2015,46-65 y.,Primary Level,No,0.80138,109,109,0.72613,0.87662
2015,46-65 y.,Lower Secondary Level,Yes,0.12415,79,611,0.09798,0.15032
2015,46-65 y.,Lower Secondary Level,No,0.87585,532,611,0.84968,0.90202
2015,46-65 y.,Upper Secondary Level,Yes,0.13352,549,4323,0.12338,0.14366
2015,46-65 y.,Upper Secondary Level,No,0.86648,3774,4323,0.85634,0.87662
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.13492,76,691,0.10942,0.16041
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.86508,615,691,0.83959,0.89058
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.13707,86,737,0.11222,0.16192
2015,46-65 y.,First Stage of Tertiary Education,No,0.86293,651,737,0.83808,0.88778
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.09820,239,2329,0.08611,0.11029
2015,46-65 y.,Second Stage of Tertiary Education,No,0.90180,2090,2329,0.88971,0.91389
2015,66 and older,Primary Level,No,0.90584,35,35,0.80767,1.00401
2015,66 and older,Lower Secondary Level,Yes,0.22111,143,648,0.18913,0.25308
2015,66 and older,Lower Secondary Level,No,0.77889,505,648,0.74692,0.81087
2015,66 and older,Upper Secondary Level,Yes,0.22843,568,2517,0.21203,0.24484
2015,66 and older,Upper Secondary Level,No,0.77157,1949,2517,0.75516,0.78797
2015,66 and older,Post-secondary Non-tertiary Level,No,0.80991,108,108,0.73556,0.88426
2015,66 and older,First Stage of Tertiary Education,Yes,0.24012,77,335,0.19430,0.28593
2015,66 and older,First Stage of Tertiary Education,No,0.75988,258,335,0.71407,0.80570
2015,66 and older,Second Stage of Tertiary Education,Yes,0.21050,234,1177,0.18720,0.23380
2015,66 and older,Second Stage of Tertiary Education,No,0.78950,943,1177,0.76620,0.81280
2016,17-29 y.,No answer / don't know,Yes,0.10295,54,466,0.07533,0.13057
2016,17-29 y.,No answer / don't know,No,0.89705,412,466,0.86943,0.92467
2016,17-29 y.,Pre-primary Level,No,0.94169,314,314,0.91573,0.96765
2016,17-29 y.,Primary Level,No,0.86166,59,59,0.77280,0.95052
2016,17-29 y.,Lower Secondary Level,Yes,0.12151,101,750,0.09811,0.14491
2016,17-29 y.,Lower Secondary Level,No,0.87849,649,750,0.85509,0.90189
2016,17-29 y.,Upper Secondary Level,Yes,0.09502,139,1459,0.07997,0.11008
2016,17-29 y.,Upper Secondary Level,No,0.90498,1320,1459,0.88992,0.92003
2016,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.12792,35,264,0.08755,0.16828
2016,17-29 y.,Post-secondary Non-tertiary Level,No,0.87208,229,264,0.83172,0.91245
2016,17-29 y.,First Stage of Tertiary Education,No,0.88803,45,45,0.79486,0.98121
2016,17-29 y.,Second Stage of Tertiary Education,No,0.94368,367,367,0.92007,0.96730
2016,30-45 y.,No answer / don't know,No,0.91412,50,50,0.83567,0.99257
2016,30-45 y.,Primary Level,Yes,0.16464,32,160,0.10699,0.22228
2016,30-45 y.,Primary Level,No,0.83536,128,160,0.77772,0.89301
2016,30-45 y.,Lower Secondary Level,Yes,0.12543,86,617,0.09927,0.15158
2016,30-45 y.,Lower Secondary Level,No,0.87457,531,617,0.84842,0.90073
2016,30-45 y.,Upper Secondary Level,Yes,0.10675,345,2945,0.09560,0.11790
2016,30-45 y.,Upper Secondary Level,No,0.89325,2600,2945,0.88210,0.90440
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08645,89,905,0.06813,0.10477
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.91355,816,905,0.89523,0.93187
2016,30-45 y.,First Stage of Tertiary Education,Yes,0.09071,32,344,0.06031,0.12110
2016,30-45 y.,First Stage of Tertiary Education,No,0.90929,312,344,0.87890,0.93969
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.10084,214,2008,0.08766,0.11401
2016,30-45 y.,Second Stage of Tertiary Education,No,0.89916,1794,2008,0.88599,0.91234
2016,46-65 y.,No answer / don't know,No,0.73504,33,33,0.58214,0.88795
2016,46-65 y.,Primary Level,No,0.88845,105,105,0.82795,0.94896
2016,46-65 y.,Lower Secondary Level,Yes,0.17815,95,578,0.14693,0.20937
2016,46-65 y.,Lower Secondary Level,No,0.82185,483,578,0.79063,0.85307
2016,46-65 y.,Upper Secondary Level,Yes,0.12920,525,4149,0.11899,0.13940
2016,46-65 y.,Upper Secondary Level,No,0.87080,3624,4149,0.86060,0.88101
2016,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.08331,75,713,0.06301,0.10360
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.91669,638,713,0.89640,0.93699
2016,46-65 y.,First Stage of Tertiary Education,Yes,0.11012,77,684,0.08665,0.13360
2016,46-65 y.,First Stage of Tertiary Education,No,0.88988,607,684,0.86640,0.91335
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.08935,205,2287,0.07766,0.10104
2016,46-65 y.,Second Stage of Tertiary Education,No,0.91065,2082,2287,0.89896,0.92234
2016,66 and older,Primary Level,No,0.95011,34,34,0.87582,1.02439
2016,66 and older,Lower Secondary Level,Yes,0.23388,142,612,0.20032,0.26745
2016,66 and older,Lower Secondary Level,No,0.76612,470,612,0.73255,0.79968
2016,66 and older,Upper Secondary Level,Yes,0.20694,491,2405,0.19075,0.22314
2016,66 and older,Upper Secondary Level,No,0.79306,1914,2405,0.77686,0.80925
2016,66 and older,Post-secondary Non-tertiary Level,No,0.80411,108,108,0.72891,0.87931
2016,66 and older,First Stage of Tertiary Education,Yes,0.25974,78,320,0.21162,0.30786
2016,66 and older,First Stage of Tertiary Education,No,0.74026,242,320,0.69214,0.78838
2016,66 and older,Second Stage of Tertiary Education,Yes,0.20770,230,1184,0.18459,0.23082
2016,66 and older,Second Stage of Tertiary Education,No,0.79230,954,1184,0.76918,0.81541
2017,17-29 y.,No answer / don't know,Yes,0.08161,44,457,0.05648,0.10673
2017,17-29 y.,No answer / don't know,No,0.91839,413,457,0.89327,0.94352
2017,17-29 y.,Pre-primary Level,No,0.93842,367,367,0.91379,0.96305
2017,17-29 y.,Primary Level,No,0.92224,60,60,0.85390,0.99057
2017,17-29 y.,Lower Secondary Level,Yes,0.13670,116,762,0.11230,0.16111
2017,17-29 y.,Lower Secondary Level,No,0.86330,646,762,0.83889,0.88770
2017,17-29 y.,Upper Secondary Level,Yes,0.09999,165,1752,0.08593,0.11404
2017,17-29 y.,Upper Secondary Level,No,0.90001,1587,1752,0.88596,0.91407
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.91647,279,279,0.88394,0.94899
2017,17-29 y.,First Stage of Tertiary Education,No,0.86461,57,57,0.77500,0.95422
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.04460,33,469,0.02590,0.06331
2017,17-29 y.,Second Stage of Tertiary Education,No,0.95540,436,469,0.93669,0.97410
2017,30-45 y.,No answer / don't know,No,0.74861,57,57,0.63499,0.86223
2017,30-45 y.,Primary Level,No,0.89904,155,155,0.85145,0.94662
2017,30-45 y.,Lower Secondary Level,Yes,0.12189,88,652,0.09676,0.14702
2017,30-45 y.,Lower Secondary Level,No,0.87811,564,652,0.85298,0.90324
2017,30-45 y.,Upper Secondary Level,Yes,0.09510,309,2915,0.08445,0.10575
2017,30-45 y.,Upper Secondary Level,No,0.90490,2606,2915,0.89425,0.91555
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10282,99,905,0.08302,0.12262
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.89718,806,905,0.87738,0.91698
2017,30-45 y.,First Stage of Tertiary Education,No,0.90102,317,317,0.86809,0.93394
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.10378,224,2146,0.09088,0.11669
2017,30-45 y.,Second Stage of Tertiary Education,No,0.89622,1922,2146,0.88331,0.90912
2017,46-65 y.,No answer / don't know,No,0.85815,47,47,0.75733,0.95898
2017,46-65 y.,Primary Level,No,0.87150,131,131,0.81397,0.92903
2017,46-65 y.,Lower Secondary Level,Yes,0.18554,115,699,0.15670,0.21438
2017,46-65 y.,Lower Secondary Level,No,0.81446,584,699,0.78562,0.84330
2017,46-65 y.,Upper Secondary Level,Yes,0.13598,621,4790,0.12628,0.14569
2017,46-65 y.,Upper Secondary Level,No,0.86402,4169,4790,0.85431,0.87372
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.14287,104,848,0.11930,0.16643
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.85713,744,848,0.83357,0.88070
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.11852,103,782,0.09585,0.14119
2017,46-65 y.,First Stage of Tertiary Education,No,0.88148,679,782,0.85881,0.90415
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.10606,259,2623,0.09427,0.11784
2017,46-65 y.,Second Stage of Tertiary Education,No,0.89394,2364,2623,0.88216,0.90573
2017,66 and older,Lower Secondary Level,Yes,0.19240,134,605,0.16096,0.22383
2017,66 and older,Lower Secondary Level,No,0.80760,471,605,0.77617,0.83904
2017,66 and older,Upper Secondary Level,Yes,0.23508,590,2548,0.21862,0.25155
2017,66 and older,Upper Secondary Level,No,0.76492,1958,2548,0.74845,0.78138
2017,66 and older,Post-secondary Non-tertiary Level,No,0.75191,108,108,0.67007,0.83375
2017,66 and older,First Stage of Tertiary Education,Yes,0.19721,76,338,0.15473,0.23970
2017,66 and older,First Stage of Tertiary Education,No,0.80279,262,338,0.76030,0.84527
2017,66 and older,Second Stage of Tertiary Education,Yes,0.22475,269,1255,0.20164,0.24785
2017,66 and older,Second Stage of Tertiary Education,No,0.77525,986,1255,0.75215,0.79836
2018,17-29 y.,No answer / don't know,Yes,0.10216,56,455,0.07430,0.13002
2018,17-29 y.,No answer / don't know,No,0.89784,399,455,0.86998,0.92570
2018,17-29 y.,Pre-primary Level,No,0.88858,305,305,0.85321,0.92395
2018,17-29 y.,Primary Level,No,0.94812,85,85,0.90069,0.99555
2018,17-29 y.,Lower Secondary Level,Yes,0.14529,117,791,0.12072,0.16987
2018,17-29 y.,Lower Secondary Level,No,0.85471,674,791,0.83013,0.87928
2018,17-29 y.,Upper Secondary Level,Yes,0.10074,151,1706,0.08645,0.11503
2018,17-29 y.,Upper Secondary Level,No,0.89926,1555,1706,0.88497,0.91355
2018,17-29 y.,Post-secondary Non-tertiary Level,No,0.91571,284,284,0.88334,0.94808
2018,17-29 y.,First Stage of Tertiary Education,No,0.89283,52,52,0.80794,0.97773
2018,17-29 y.,Second Stage of Tertiary Education,No,0.94829,449,449,0.92779,0.96880
2018,30-45 y.,No answer / don't know,No,0.89187,73,73,0.82014,0.96360
2018,30-45 y.,Primary Level,Yes,0.16747,32,181,0.11292,0.22202
2018,30-45 y.,Primary Level,No,0.83253,149,181,0.77798,0.88708
2018,30-45 y.,Lower Secondary Level,Yes,0.14884,87,606,0.12048,0.17720
2018,30-45 y.,Lower Secondary Level,No,0.85116,519,606,0.82280,0.87952
2018,30-45 y.,Upper Secondary Level,Yes,0.11149,320,2646,0.09950,0.12349
2018,30-45 y.,Upper Secondary Level,No,0.88851,2326,2646,0.87651,0.90050
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.13391,93,829,0.11072,0.15711
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.86609,736,829,0.84289,0.88928
