year,age_gr,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,1st Quintile,No,0.87709,945,1115,0.85781,0.89637
2013,17-29 y.,2nd Quintile,Yes,0.09500,85,813,0.07484,0.11517
2013,17-29 y.,2nd Quintile,No,0.90500,728,813,0.88483,0.92516
2013,17-29 y.,3rd Quintile,Yes,0.09018,73,663,0.06836,0.11199
2013,17-29 y.,3rd Quintile,No,0.90982,590,663,0.88801,0.93164
2013,17-29 y.,4th Quintile,Yes,0.10881,55,579,0.08343,0.13420
2013,17-29 y.,4th Quintile,No,0.89119,524,579,0.86580,0.91657
2013,17-29 y.,5th Quintile,No,0.94950,437,437,0.92894,0.97005
2013,30-45 y.,1st Quintile,Yes,0.13933,244,1776,0.12322,0.15544
2013,30-45 y.,1st Quintile,No,0.86067,1532,1776,0.84456,0.87678
2013,30-45 y.,2nd Quintile,Yes,0.11368,186,1815,0.09907,0.12828
2013,30-45 y.,2nd Quintile,No,0.88632,1629,1815,0.87172,0.90093
2013,30-45 y.,3rd Quintile,Yes,0.12787,158,1541,0.11119,0.14455
2013,30-45 y.,3rd Quintile,No,0.87213,1383,1541,0.85545,0.88881
2013,30-45 y.,4th Quintile,Yes,0.09907,156,1510,0.08400,0.11415
2013,30-45 y.,4th Quintile,No,0.90093,1354,1510,0.88585,0.91600
2013,30-45 y.,5th Quintile,Yes,0.09344,139,1404,0.07821,0.10867
2013,30-45 y.,5th Quintile,No,0.90656,1265,1404,0.89133,0.92179
2013,46-65 y.,1st Quintile,Yes,0.19031,241,1440,0.17002,0.21059
2013,46-65 y.,1st Quintile,No,0.80969,1199,1440,0.78941,0.82998
2013,46-65 y.,2nd Quintile,Yes,0.14063,181,1405,0.12245,0.15881
2013,46-65 y.,2nd Quintile,No,0.85937,1224,1405,0.84119,0.87755
2013,46-65 y.,3rd Quintile,Yes,0.13181,202,1630,0.11538,0.14824
2013,46-65 y.,3rd Quintile,No,0.86819,1428,1630,0.85176,0.88462
2013,46-65 y.,4th Quintile,Yes,0.11510,216,1887,0.10070,0.12950
2013,46-65 y.,4th Quintile,No,0.88490,1671,1887,0.87050,0.89930
2013,46-65 y.,5th Quintile,Yes,0.09537,251,2657,0.08420,0.10654
2013,46-65 y.,5th Quintile,No,0.90463,2406,2657,0.89346,0.91580
2013,66 and older,1st Quintile,Yes,0.23140,185,825,0.20261,0.26020
2013,66 and older,1st Quintile,No,0.76860,640,825,0.73980,0.79739
2013,66 and older,2nd Quintile,Yes,0.22775,251,1205,0.20406,0.25144
2013,66 and older,2nd Quintile,No,0.77225,954,1205,0.74856,0.79594
2013,66 and older,3rd Quintile,Yes,0.22944,251,1064,0.20416,0.25472
2013,66 and older,3rd Quintile,No,0.77056,813,1064,0.74528,0.79584
2013,66 and older,4th Quintile,Yes,0.23943,202,879,0.21121,0.26766
2013,66 and older,4th Quintile,No,0.76057,677,879,0.73234,0.78879
2013,66 and older,5th Quintile,Yes,0.17927,175,978,0.15522,0.20332
2013,66 and older,5th Quintile,No,0.82073,803,978,0.79668,0.84478
2014,17-29 y.,1st Quintile,Yes,0.13683,214,1456,0.11917,0.15449
2014,17-29 y.,1st Quintile,No,0.86317,1242,1456,0.84551,0.88083
2014,17-29 y.,2nd Quintile,Yes,0.10533,107,869,0.08491,0.12575
2014,17-29 y.,2nd Quintile,No,0.89467,762,869,0.87425,0.91509
2014,17-29 y.,3rd Quintile,Yes,0.09315,77,757,0.07243,0.11387
2014,17-29 y.,3rd Quintile,No,0.90685,680,757,0.88613,0.92757
2014,17-29 y.,4th Quintile,Yes,0.07992,54,721,0.06011,0.09973
2014,17-29 y.,4th Quintile,No,0.92008,667,721,0.90027,0.93989
2014,17-29 y.,5th Quintile,No,0.94254,450,450,0.92102,0.96407
2014,30-45 y.,1st Quintile,Yes,0.14671,280,1901,0.13080,0.16262
2014,30-45 y.,1st Quintile,No,0.85329,1621,1901,0.83738,0.86920
2014,30-45 y.,2nd Quintile,Yes,0.10793,200,1901,0.09398,0.12188
2014,30-45 y.,2nd Quintile,No,0.89207,1701,1901,0.87812,0.90602
2014,30-45 y.,3rd Quintile,Yes,0.08028,170,1710,0.06740,0.09316
2014,30-45 y.,3rd Quintile,No,0.91972,1540,1710,0.90684,0.93260
2014,30-45 y.,4th Quintile,Yes,0.09120,153,1561,0.07691,0.10548
2014,30-45 y.,4th Quintile,No,0.90880,1408,1561,0.89452,0.92309
2014,30-45 y.,5th Quintile,Yes,0.08773,117,1437,0.07309,0.10236
2014,30-45 y.,5th Quintile,No,0.91227,1320,1437,0.89764,0.92691
2014,46-65 y.,1st Quintile,Yes,0.19402,290,1639,0.17487,0.21317
2014,46-65 y.,1st Quintile,No,0.80598,1349,1639,0.78683,0.82513
2014,46-65 y.,2nd Quintile,Yes,0.17283,220,1500,0.15369,0.19197
2014,46-65 y.,2nd Quintile,No,0.82717,1280,1500,0.80803,0.84631
2014,46-65 y.,3rd Quintile,Yes,0.11898,184,1606,0.10314,0.13482
2014,46-65 y.,3rd Quintile,No,0.88102,1422,1606,0.86518,0.89686
2014,46-65 y.,4th Quintile,Yes,0.10313,206,1984,0.08975,0.11652
2014,46-65 y.,4th Quintile,No,0.89687,1778,1984,0.88348,0.91025
2014,46-65 y.,5th Quintile,Yes,0.11170,243,2561,0.09950,0.12390
2014,46-65 y.,5th Quintile,No,0.88830,2318,2561,0.87610,0.90050
2014,66 and older,1st Quintile,Yes,0.21830,187,813,0.18988,0.24671
2014,66 and older,1st Quintile,No,0.78170,626,813,0.75329,0.81012
2014,66 and older,2nd Quintile,Yes,0.20744,249,1235,0.18482,0.23006
2014,66 and older,2nd Quintile,No,0.79256,986,1235,0.76994,0.81518
2014,66 and older,3rd Quintile,Yes,0.21045,242,1084,0.18617,0.23473
2014,66 and older,3rd Quintile,No,0.78955,842,1084,0.76527,0.81383
2014,66 and older,4th Quintile,Yes,0.19912,167,887,0.17283,0.22542
2014,66 and older,4th Quintile,No,0.80088,720,887,0.77458,0.82717
2014,66 and older,5th Quintile,Yes,0.17989,159,921,0.15507,0.20471
2014,66 and older,5th Quintile,No,0.82011,762,921,0.79529,0.84493
2015,17-29 y.,1st Quintile,Yes,0.11992,167,1242,0.10185,0.13800
2015,17-29 y.,1st Quintile,No,0.88008,1075,1242,0.86200,0.89815
2015,17-29 y.,2nd Quintile,Yes,0.09776,100,859,0.07789,0.11763
2015,17-29 y.,2nd Quintile,No,0.90224,759,859,0.88237,0.92211
2015,17-29 y.,3rd Quintile,Yes,0.08685,73,749,0.06666,0.10703
2015,17-29 y.,3rd Quintile,No,0.91315,676,749,0.89297,0.93334
2015,17-29 y.,4th Quintile,Yes,0.11193,50,613,0.08695,0.13691
2015,17-29 y.,4th Quintile,No,0.88807,563,613,0.86309,0.91305
2015,17-29 y.,5th Quintile,No,0.93863,414,414,0.91549,0.96178
2015,30-45 y.,1st Quintile,Yes,0.10467,191,1599,0.08966,0.11968
2015,30-45 y.,1st Quintile,No,0.89533,1408,1599,0.88032,0.91034
2015,30-45 y.,2nd Quintile,Yes,0.13525,193,1624,0.11861,0.15189
2015,30-45 y.,2nd Quintile,No,0.86475,1431,1624,0.84811,0.88139
2015,30-45 y.,3rd Quintile,Yes,0.10596,163,1504,0.09040,0.12152
2015,30-45 y.,3rd Quintile,No,0.89404,1341,1504,0.87848,0.90960
2015,30-45 y.,4th Quintile,Yes,0.09968,134,1379,0.08387,0.11550
2015,30-45 y.,4th Quintile,No,0.90032,1245,1379,0.88450,0.91613
2015,30-45 y.,5th Quintile,Yes,0.05011,102,1240,0.03797,0.06226
2015,30-45 y.,5th Quintile,No,0.94989,1138,1240,0.93774,0.96203
2015,46-65 y.,1st Quintile,Yes,0.18610,238,1477,0.16624,0.20595
2015,46-65 y.,1st Quintile,No,0.81390,1239,1477,0.79405,0.83376
2015,46-65 y.,2nd Quintile,Yes,0.14055,193,1513,0.12303,0.15807
2015,46-65 y.,2nd Quintile,No,0.85945,1320,1513,0.84193,0.87697
2015,46-65 y.,3rd Quintile,Yes,0.11413,177,1516,0.09812,0.13014
2015,46-65 y.,3rd Quintile,No,0.88587,1339,1516,0.86986,0.90188
2015,46-65 y.,4th Quintile,Yes,0.12200,202,1880,0.10720,0.13680
2015,46-65 y.,4th Quintile,No,0.87800,1678,1880,0.86320,0.89280
2015,46-65 y.,5th Quintile,Yes,0.09801,245,2479,0.08630,0.10971
2015,46-65 y.,5th Quintile,No,0.90199,2234,2479,0.89029,0.91370
2015,66 and older,1st Quintile,Yes,0.22182,166,747,0.19201,0.25163
2015,66 and older,1st Quintile,No,0.77818,581,747,0.74837,0.80799
2015,66 and older,2nd Quintile,Yes,0.20936,280,1251,0.18681,0.23192
2015,66 and older,2nd Quintile,No,0.79064,971,1251,0.76808,0.81319
2015,66 and older,3rd Quintile,Yes,0.24582,235,1059,0.21987,0.27177
2015,66 and older,3rd Quintile,No,0.75418,824,1059,0.72823,0.78013
2015,66 and older,4th Quintile,Yes,0.21713,191,879,0.18986,0.24441
2015,66 and older,4th Quintile,No,0.78287,688,879,0.75559,0.81014
2015,66 and older,5th Quintile,Yes,0.21421,189,936,0.18791,0.24051
2015,66 and older,5th Quintile,No,0.78579,747,936,0.75949,0.81209
2016,17-29 y.,1st Quintile,Yes,0.11289,158,1257,0.09539,0.13039
2016,17-29 y.,1st Quintile,No,0.88711,1099,1257,0.86961,0.90461
2016,17-29 y.,2nd Quintile,Yes,0.09046,96,826,0.07088,0.11003
2016,17-29 y.,2nd Quintile,No,0.90954,730,826,0.88997,0.92912
2016,17-29 y.,3rd Quintile,Yes,0.08172,62,705,0.06148,0.10195
2016,17-29 y.,3rd Quintile,No,0.91828,643,705,0.89805,0.93852
2016,17-29 y.,4th Quintile,Yes,0.11179,50,561,0.08569,0.13789
2016,17-29 y.,4th Quintile,No,0.88821,511,561,0.86211,0.91431
2016,17-29 y.,5th Quintile,No,0.92414,409,409,0.89845,0.94983
2016,30-45 y.,1st Quintile,Yes,0.16393,262,1639,0.14601,0.18186
2016,30-45 y.,1st Quintile,No,0.83607,1377,1639,0.81814,0.85399
2016,30-45 y.,2nd Quintile,Yes,0.09361,178,1559,0.07914,0.10807
2016,30-45 y.,2nd Quintile,No,0.90639,1381,1559,0.89193,0.92086
2016,30-45 y.,3rd Quintile,Yes,0.10422,147,1367,0.08801,0.12042
2016,30-45 y.,3rd Quintile,No,0.89578,1220,1367,0.87958,0.91199
2016,30-45 y.,4th Quintile,Yes,0.07824,127,1390,0.06412,0.09237
2016,30-45 y.,4th Quintile,No,0.92176,1263,1390,0.90763,0.93588
2016,30-45 y.,5th Quintile,Yes,0.08712,95,1084,0.07032,0.10391
2016,30-45 y.,5th Quintile,No,0.91288,989,1084,0.89609,0.92968
2016,46-65 y.,1st Quintile,Yes,0.17388,234,1399,0.15401,0.19375
2016,46-65 y.,1st Quintile,No,0.82612,1165,1399,0.80625,0.84599
2016,46-65 y.,2nd Quintile,Yes,0.16434,196,1480,0.14545,0.18323
2016,46-65 y.,2nd Quintile,No,0.83566,1284,1480,0.81677,0.85455
2016,46-65 y.,3rd Quintile,Yes,0.12179,172,1517,0.10533,0.13825
2016,46-65 y.,3rd Quintile,No,0.87821,1345,1517,0.86175,0.89467
2016,46-65 y.,4th Quintile,Yes,0.08144,168,1812,0.06885,0.09404
2016,46-65 y.,4th Quintile,No,0.91856,1644,1812,0.90596,0.93115
2016,46-65 y.,5th Quintile,Yes,0.09626,240,2373,0.08439,0.10813
2016,46-65 y.,5th Quintile,No,0.90374,2133,2373,0.89187,0.91561
2016,66 and older,1st Quintile,Yes,0.21572,145,699,0.18520,0.24623
2016,66 and older,1st Quintile,No,0.78428,554,699,0.75377,0.81480
2016,66 and older,2nd Quintile,Yes,0.20983,251,1188,0.18667,0.23300
2016,66 and older,2nd Quintile,No,0.79017,937,1188,0.76700,0.81333
2016,66 and older,3rd Quintile,Yes,0.24576,235,1013,0.21923,0.27228
2016,66 and older,3rd Quintile,No,0.75424,778,1013,0.72772,0.78077
2016,66 and older,4th Quintile,Yes,0.20580,184,853,0.17866,0.23295
2016,66 and older,4th Quintile,No,0.79420,669,853,0.76705,0.82134
2016,66 and older,5th Quintile,Yes,0.17572,156,956,0.15159,0.19986
2016,66 and older,5th Quintile,No,0.82428,800,956,0.80014,0.84841
2017,17-29 y.,1st Quintile,Yes,0.11384,165,1172,0.09565,0.13203
2017,17-29 y.,1st Quintile,No,0.88616,1007,1172,0.86797,0.90435
2017,17-29 y.,2nd Quintile,Yes,0.08355,77,770,0.06399,0.10311
2017,17-29 y.,2nd Quintile,No,0.91645,693,770,0.89689,0.93601
2017,17-29 y.,3rd Quintile,Yes,0.06309,47,650,0.04439,0.08180
2017,17-29 y.,3rd Quintile,No,0.93691,603,650,0.91820,0.95561
2017,17-29 y.,4th Quintile,Yes,0.06441,44,586,0.04452,0.08431
2017,17-29 y.,4th Quintile,No,0.93559,542,586,0.91569,0.95548
2017,17-29 y.,5th Quintile,No,0.88750,392,392,0.85618,0.91882
2017,30-45 y.,1st Quintile,Yes,0.14516,216,1460,0.12708,0.16324
2017,30-45 y.,1st Quintile,No,0.85484,1244,1460,0.83676,0.87292
2017,30-45 y.,2nd Quintile,Yes,0.10847,146,1434,0.09237,0.12458
2017,30-45 y.,2nd Quintile,No,0.89153,1288,1434,0.87542,0.90763
2017,30-45 y.,3rd Quintile,Yes,0.09560,122,1227,0.07914,0.11206
2017,30-45 y.,3rd Quintile,No,0.90440,1105,1227,0.88794,0.92086
2017,30-45 y.,4th Quintile,Yes,0.07696,89,1157,0.06160,0.09233
2017,30-45 y.,4th Quintile,No,0.92304,1068,1157,0.90767,0.93840
2017,30-45 y.,5th Quintile,Yes,0.08691,91,976,0.06923,0.10459
2017,30-45 y.,5th Quintile,No,0.91309,885,976,0.89541,0.93077
2017,46-65 y.,1st Quintile,Yes,0.20264,254,1346,0.18116,0.22413
2017,46-65 y.,1st Quintile,No,0.79736,1092,1346,0.77587,0.81884
2017,46-65 y.,2nd Quintile,Yes,0.15930,189,1400,0.14013,0.17848
2017,46-65 y.,2nd Quintile,No,0.84070,1211,1400,0.82152,0.85987
2017,46-65 y.,3rd Quintile,Yes,0.12521,169,1493,0.10841,0.14200
2017,46-65 y.,3rd Quintile,No,0.87479,1324,1493,0.85800,0.89159
2017,46-65 y.,4th Quintile,Yes,0.11424,187,1750,0.09934,0.12915
2017,46-65 y.,4th Quintile,No,0.88576,1563,1750,0.87085,0.90066
2017,46-65 y.,5th Quintile,Yes,0.09879,226,2236,0.08642,0.11116
2017,46-65 y.,5th Quintile,No,0.90121,2010,2236,0.88884,0.91358
2017,66 and older,1st Quintile,Yes,0.25067,166,671,0.21785,0.28348
2017,66 and older,1st Quintile,No,0.74933,505,671,0.71652,0.78215
2017,66 and older,2nd Quintile,Yes,0.23286,277,1159,0.20852,0.25721
2017,66 and older,2nd Quintile,No,0.76714,882,1159,0.74279,0.79148
2017,66 and older,3rd Quintile,Yes,0.22497,238,1018,0.19931,0.25064
2017,66 and older,3rd Quintile,No,0.77503,780,1018,0.74936,0.80069
2017,66 and older,4th Quintile,Yes,0.21879,186,845,0.19090,0.24668
2017,66 and older,4th Quintile,No,0.78121,659,845,0.75332,0.80910
2017,66 and older,5th Quintile,Yes,0.20287,184,906,0.17667,0.22907
2017,66 and older,5th Quintile,No,0.79713,722,906,0.77093,0.82333
2018,17-29 y.,1st Quintile,Yes,0.13051,149,1222,0.11162,0.14941
2018,17-29 y.,1st Quintile,No,0.86949,1073,1222,0.85059,0.88838
2018,17-29 y.,2nd Quintile,Yes,0.08637,88,894,0.06794,0.10479
2018,17-29 y.,2nd Quintile,No,0.91363,806,894,0.89521,0.93206
2018,17-29 y.,3rd Quintile,Yes,0.09606,59,741,0.07483,0.11729
2018,17-29 y.,3rd Quintile,No,0.90394,682,741,0.88271,0.92517
2018,17-29 y.,4th Quintile,Yes,0.07936,47,647,0.05852,0.10021
2018,17-29 y.,4th Quintile,No,0.92064,600,647,0.89979,0.94148
2018,17-29 y.,5th Quintile,Yes,0.07643,37,462,0.05218,0.10069
2018,17-29 y.,5th Quintile,No,0.92357,425,462,0.89931,0.94782
2018,30-45 y.,1st Quintile,Yes,0.16553,203,1334,0.14558,0.18548
2018,30-45 y.,1st Quintile,No,0.83447,1131,1334,0.81452,0.85442
2018,30-45 y.,2nd Quintile,Yes,0.10156,150,1455,0.08604,0.11709
2018,30-45 y.,2nd Quintile,No,0.89844,1305,1455,0.88291,0.91396
2018,30-45 y.,3rd Quintile,Yes,0.10978,137,1283,0.09267,0.12689
2018,30-45 y.,3rd Quintile,No,0.89022,1146,1283,0.87311,0.90733
2018,30-45 y.,4th Quintile,Yes,0.09211,114,1196,0.07571,0.10850
2018,30-45 y.,4th Quintile,No,0.90789,1082,1196,0.89150,0.92429
2018,30-45 y.,5th Quintile,Yes,0.09539,102,1077,0.07784,0.11295
2018,30-45 y.,5th Quintile,No,0.90461,975,1077,0.88705,0.92216
2018,46-65 y.,1st Quintile,Yes,0.19055,245,1443,0.17028,0.21082
2018,46-65 y.,1st Quintile,No,0.80945,1198,1443,0.78918,0.82972
2018,46-65 y.,2nd Quintile,Yes,0.13953,217,1601,0.12255,0.15651
2018,46-65 y.,2nd Quintile,No,0.86047,1384,1601,0.84349,0.87745
2018,46-65 y.,3rd Quintile,Yes,0.11452,193,1661,0.09920,0.12984
2018,46-65 y.,3rd Quintile,No,0.88548,1468,1661,0.87016,0.90080
2018,46-65 y.,4th Quintile,Yes,0.10971,217,2009,0.09604,0.12338
2018,46-65 y.,4th Quintile,No,0.89029,1792,2009,0.87662,0.90396
2018,46-65 y.,5th Quintile,Yes,0.10205,251,2537,0.09027,0.11383
2018,46-65 y.,5th Quintile,No,0.89795,2286,2537,0.88617,0.90973
2018,66 and older,1st Quintile,Yes,0.21588,151,702,0.18543,0.24634
2018,66 and older,1st Quintile,No,0.78412,551,702,0.75366,0.81457
2018,66 and older,2nd Quintile,Yes,0.22353,250,1150,0.19944,0.24762
2018,66 and older,2nd Quintile,No,0.77647,900,1150,0.75238,0.80056
2018,66 and older,3rd Quintile,Yes,0.22916,232,1047,0.20369,0.25464
2018,66 and older,3rd Quintile,No,0.77084,815,1047,0.74536,0.79631
2018,66 and older,4th Quintile,Yes,0.20648,171,846,0.17919,0.23377
2018,66 and older,4th Quintile,No,0.79352,675,846,0.76623,0.82081
2018,66 and older,5th Quintile,Yes,0.17699,176,972,0.15298,0.20099
2018,66 and older,5th Quintile,No,0.82301,796,972,0.79901,0.84702
2019,17-29 y.,1st Quintile,Yes,0.12555,148,1114,0.10608,0.14502
2019,17-29 y.,1st Quintile,No,0.87445,966,1114,0.85498,0.89392
2019,17-29 y.,2nd Quintile,Yes,0.07893,79,853,0.06083,0.09704
2019,17-29 y.,2nd Quintile,No,0.92107,774,853,0.90296,0.93917
2019,17-29 y.,3rd Quintile,Yes,0.09201,60,673,0.07016,0.11387
2019,17-29 y.,3rd Quintile,No,0.90799,613,673,0.88613,0.92984
2019,17-29 y.,4th Quintile,Yes,0.09056,39,571,0.06700,0.11412
2019,17-29 y.,4th Quintile,No,0.90944,532,571,0.88588,0.93300
2019,17-29 y.,5th Quintile,Yes,0.07312,33,426,0.04837,0.09787
2019,17-29 y.,5th Quintile,No,0.92688,393,426,0.90213,0.95163
2019,30-45 y.,1st Quintile,Yes,0.13240,171,1228,0.11343,0.15136
2019,30-45 y.,1st Quintile,No,0.86760,1057,1228,0.84864,0.88657
2019,30-45 y.,2nd Quintile,Yes,0.09892,131,1258,0.08241,0.11542
2019,30-45 y.,2nd Quintile,No,0.90108,1127,1258,0.88458,0.91759
2019,30-45 y.,3rd Quintile,Yes,0.10477,124,1207,0.08748,0.12205
2019,30-45 y.,3rd Quintile,No,0.89523,1083,1207,0.87795,0.91252
2019,30-45 y.,4th Quintile,Yes,0.07832,97,1023,0.06184,0.09479
2019,30-45 y.,4th Quintile,No,0.92168,926,1023,0.90521,0.93816
2019,30-45 y.,5th Quintile,Yes,0.10024,84,939,0.08102,0.11946
2019,30-45 y.,5th Quintile,No,0.89976,855,939,0.88054,0.91898
2019,46-65 y.,1st Quintile,Yes,0.19723,258,1341,0.17592,0.21853
2019,46-65 y.,1st Quintile,No,0.80277,1083,1341,0.78147,0.82408
2019,46-65 y.,2nd Quintile,Yes,0.14300,210,1465,0.12507,0.16093
2019,46-65 y.,2nd Quintile,No,0.85700,1255,1465,0.83907,0.87493
2019,46-65 y.,3rd Quintile,Yes,0.12679,212,1587,0.11041,0.14317
2019,46-65 y.,3rd Quintile,No,0.87321,1375,1587,0.85683,0.88959
2019,46-65 y.,4th Quintile,Yes,0.11514,193,1804,0.10040,0.12987
2019,46-65 y.,4th Quintile,No,0.88486,1611,1804,0.87013,0.89960
2019,46-65 y.,5th Quintile,Yes,0.12217,258,2512,0.10936,0.13498
2019,46-65 y.,5th Quintile,No,0.87783,2254,2512,0.86502,0.89064
2019,66 and older,1st Quintile,Yes,0.22430,175,753,0.19448,0.25411
2019,66 and older,1st Quintile,No,0.77570,578,753,0.74589,0.80552
2019,66 and older,2nd Quintile,Yes,0.20250,250,1186,0.17961,0.22538
2019,66 and older,2nd Quintile,No,0.79750,936,1186,0.77462,0.82039
2019,66 and older,3rd Quintile,Yes,0.21483,186,948,0.18867,0.24099
2019,66 and older,3rd Quintile,No,0.78517,762,948,0.75901,0.81133
2019,66 and older,4th Quintile,Yes,0.20346,177,863,0.17658,0.23033
2019,66 and older,4th Quintile,No,0.79654,686,863,0.76967,0.82342
2019,66 and older,5th Quintile,Yes,0.20497,180,935,0.17908,0.23085
2019,66 and older,5th Quintile,No,0.79503,755,935,0.76915,0.82092
2020,17-29 y.,1st Quintile,Yes,0.14165,206,1679,0.12496,0.15833
2020,17-29 y.,1st Quintile,No,0.85835,1473,1679,0.84167,0.87504
2020,17-29 y.,2nd Quintile,Yes,0.08778,78,829,0.06850,0.10705
2020,17-29 y.,2nd Quintile,No,0.91222,751,829,0.89295,0.93150
2020,17-29 y.,3rd Quintile,Yes,0.08573,73,669,0.06450,0.10696
2020,17-29 y.,3rd Quintile,No,0.91427,596,669,0.89304,0.93550
2020,17-29 y.,4th Quintile,Yes,0.06497,41,611,0.04541,0.08452
2020,17-29 y.,4th Quintile,No,0.93503,570,611,0.91548,0.95459
2020,17-29 y.,5th Quintile,Yes,0.05722,31,480,0.03642,0.07802
2020,17-29 y.,5th Quintile,No,0.94278,449,480,0.92198,0.96358
2020,30-45 y.,1st Quintile,Yes,0.14928,327,2328,0.13480,0.16375
2020,30-45 y.,1st Quintile,No,0.85072,2001,2328,0.83625,0.86520
2020,30-45 y.,2nd Quintile,Yes,0.09401,136,1322,0.07827,0.10975
2020,30-45 y.,2nd Quintile,No,0.90599,1186,1322,0.89025,0.92173
2020,30-45 y.,3rd Quintile,Yes,0.13390,128,1064,0.11343,0.15438
2020,30-45 y.,3rd Quintile,No,0.86610,936,1064,0.84562,0.88657
2020,30-45 y.,4th Quintile,Yes,0.11199,119,1081,0.09318,0.13079
2020,30-45 y.,4th Quintile,No,0.88801,962,1081,0.86921,0.90682
2020,30-45 y.,5th Quintile,Yes,0.07160,86,1125,0.05652,0.08667
2020,30-45 y.,5th Quintile,No,0.92840,1039,1125,0.91333,0.94348
2020,46-65 y.,1st Quintile,Yes,0.20598,322,1757,0.18706,0.22489
2020,46-65 y.,1st Quintile,No,0.79402,1435,1757,0.77511,0.81294
2020,46-65 y.,2nd Quintile,Yes,0.14062,213,1501,0.12303,0.15822
2020,46-65 y.,2nd Quintile,No,0.85938,1288,1501,0.84178,0.87697
2020,46-65 y.,3rd Quintile,Yes,0.14294,195,1602,0.12579,0.16009
2020,46-65 y.,3rd Quintile,No,0.85706,1407,1602,0.83991,0.87421
2020,46-65 y.,4th Quintile,Yes,0.10500,197,1959,0.09142,0.11858
2020,46-65 y.,4th Quintile,No,0.89500,1762,1959,0.88142,0.90858
2020,46-65 y.,5th Quintile,Yes,0.11224,338,3226,0.10135,0.12313
2020,46-65 y.,5th Quintile,No,0.88776,2888,3226,0.87687,0.89865
2020,66 and older,1st Quintile,Yes,0.20278,157,799,0.17488,0.23068
2020,66 and older,1st Quintile,No,0.79722,642,799,0.76932,0.82512
2020,66 and older,2nd Quintile,Yes,0.23576,264,1179,0.21152,0.26000
2020,66 and older,2nd Quintile,No,0.76424,915,1179,0.74000,0.78848
2020,66 and older,3rd Quintile,Yes,0.21956,207,929,0.19292,0.24619
2020,66 and older,3rd Quintile,No,0.78044,722,929,0.75381,0.80708
2020,66 and older,4th Quintile,Yes,0.18879,170,870,0.16277,0.21481
2020,66 and older,4th Quintile,No,0.81121,700,870,0.78519,0.83723
2020,66 and older,5th Quintile,Yes,0.20371,194,1115,0.18006,0.22736
2020,66 and older,5th Quintile,No,0.79629,921,1115,0.77264,0.81994
2021,17-29 y.,1st Quintile,Yes,0.10475,88,854,0.08420,0.12530
2021,17-29 y.,1st Quintile,No,0.89525,766,854,0.87470,0.91580
2021,17-29 y.,2nd Quintile,Yes,0.09067,49,564,0.06695,0.11439
2021,17-29 y.,2nd Quintile,No,0.90933,515,564,0.88561,0.93305
2021,17-29 y.,3rd Quintile,Yes,0.07982,37,477,0.05547,0.10417
2021,17-29 y.,3rd Quintile,No,0.92018,440,477,0.89583,0.94453
2021,17-29 y.,4th Quintile,No,0.95204,399,399,0.93105,0.97304
2021,17-29 y.,5th Quintile,No,0.93453,302,302,0.90658,0.96247
2021,30-45 y.,1st Quintile,Yes,0.13607,96,831,0.11274,0.15939
2021,30-45 y.,1st Quintile,No,0.86393,735,831,0.84061,0.88726
2021,30-45 y.,2nd Quintile,Yes,0.08322,85,888,0.06504,0.10140
2021,30-45 y.,2nd Quintile,No,0.91678,803,888,0.89860,0.93496
2021,30-45 y.,3rd Quintile,Yes,0.08337,69,823,0.06447,0.10226
2021,30-45 y.,3rd Quintile,No,0.91663,754,823,0.89774,0.93553
2021,30-45 y.,4th Quintile,Yes,0.08472,60,771,0.06505,0.10438
2021,30-45 y.,4th Quintile,No,0.91528,711,771,0.89562,0.93495
2021,30-45 y.,5th Quintile,Yes,0.07524,64,827,0.05725,0.09323
2021,30-45 y.,5th Quintile,No,0.92476,763,827,0.90677,0.94275
2021,46-65 y.,1st Quintile,Yes,0.17479,137,906,0.15005,0.19954
2021,46-65 y.,1st Quintile,No,0.82521,769,906,0.80046,0.84995
2021,46-65 y.,2nd Quintile,Yes,0.11391,132,1071,0.09487,0.13294
2021,46-65 y.,2nd Quintile,No,0.88609,939,1071,0.86706,0.90513
2021,46-65 y.,3rd Quintile,Yes,0.14390,140,1153,0.12363,0.16417
2021,46-65 y.,3rd Quintile,No,0.85610,1013,1153,0.83583,0.87637
2021,46-65 y.,4th Quintile,Yes,0.09301,126,1357,0.07755,0.10847
2021,46-65 y.,4th Quintile,No,0.90699,1231,1357,0.89153,0.92245
2021,46-65 y.,5th Quintile,Yes,0.10379,214,2292,0.09130,0.11628
2021,46-65 y.,5th Quintile,No,0.89621,2078,2292,0.88372,0.90870
2021,66 and older,1st Quintile,Yes,0.20932,145,637,0.17771,0.24094
2021,66 and older,1st Quintile,No,0.79068,492,637,0.75906,0.82229
2021,66 and older,2nd Quintile,Yes,0.19658,159,805,0.16911,0.22405
2021,66 and older,2nd Quintile,No,0.80342,646,805,0.77595,0.83089
2021,66 and older,3rd Quintile,Yes,0.18184,127,641,0.15196,0.21173
2021,66 and older,3rd Quintile,No,0.81816,514,641,0.78827,0.84804
2021,66 and older,4th Quintile,Yes,0.20340,118,626,0.17184,0.23496
2021,66 and older,4th Quintile,No,0.79660,508,626,0.76504,0.82816
2021,66 and older,5th Quintile,Yes,0.19578,162,826,0.16871,0.22286
