"hlf0094","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Angemessen","2010","Alleinerziehende","4","118","0.518645144512761","0.455431576118334","0.581858712907188"
"Angemessen","2010","Alleinerziehende","5","77","0.560407268857328","0.480443295742281","0.640371241972375"
"Angemessen","2010","Paar mit Kind(ern)","1","593","0.429201797086728","0.402630969537938","0.455772624635518"
"Angemessen","2010","Paar mit Kind(ern)","2","1291","0.563667838147073","0.544475643174968","0.582860033119178"
"Angemessen","2010","Paar mit Kind(ern)","3","1504","0.529992683310881","0.511473013650934","0.548512352970828"
"Angemessen","2010","Paar mit Kind(ern)","4","1582","0.542862007902431","0.524674655355272","0.561049360449589"
"Angemessen","2010","Paar mit Kind(ern)","5","1474","0.599468427957554","0.580457238442741","0.618479617472367"
"Angemessen","2010","Sonstige","1","45","0.468877254649727","0.370576347255676","0.567178162043778"
"Angemessen","2010","Sonstige","2","37","0.716388195306453","0.61003270653266","0.822743684080246"
"Angemessen","2010","Sonstige","3","39","0.240929633747765","0.144145629083863","0.337713638411667"
"Angemessen","2010","Sonstige","4","","","",""
"Angemessen","2010","Sonstige","5","","","",""
"Etwas zu hoch","2010","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2010","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2010","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2010","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2010","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2010","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2010","(Ehe-)Paar ohne Kind(er)","2","34","0.0777669072051971","0.0530782972585824","0.102455517151812"
"Etwas zu hoch","2010","(Ehe-)Paar ohne Kind(er)","3","42","0.0795828953667242","0.0589660931580833","0.100199697575365"
"Etwas zu hoch","2010","(Ehe-)Paar ohne Kind(er)","4","52","0.058238760737937","0.0432194113087995","0.0732581101670744"
"Etwas zu hoch","2010","(Ehe-)Paar ohne Kind(er)","5","114","0.0686773755266988","0.055946583828246","0.0814081672251515"
"Etwas zu hoch","2010","Alleinerziehende","1","","","",""
"Etwas zu hoch","2010","Alleinerziehende","2","","","",""
"Etwas zu hoch","2010","Alleinerziehende","3","32","0.23507099665024","0.177164862888801","0.292977130411679"
"Etwas zu hoch","2010","Alleinerziehende","4","","","",""
"Etwas zu hoch","2010","Alleinerziehende","5","","","",""
"Etwas zu hoch","2010","Paar mit Kind(ern)","1","200","0.196893901832512","0.175546962745326","0.218240840919697"
"Etwas zu hoch","2010","Paar mit Kind(ern)","2","285","0.0802729441775224","0.0697577212716949","0.0907881670833498"
"Etwas zu hoch","2010","Paar mit Kind(ern)","3","290","0.142124245312054","0.129167608889816","0.155080881734293"
"Etwas zu hoch","2010","Paar mit Kind(ern)","4","244","0.0958229700206983","0.0850765786864002","0.106569361354996"
"Etwas zu hoch","2010","Paar mit Kind(ern)","5","278","0.109057645099842","0.0969639054060636","0.121151384793621"
"Etwas zu hoch","2010","Sonstige","1","30","0.370887486071561","0.27573596266984","0.466039009473282"
"Etwas zu hoch","2010","Sonstige","2","","","",""
"Etwas zu hoch","2010","Sonstige","3","","","",""
"Etwas zu hoch","2010","Sonstige","4","","","",""
"Etwas zu hoch","2010","Sonstige","5","","","",""
"Viel zu hoch","2010","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2010","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2010","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2010","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2010","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2010","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2010","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2010","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2010","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2010","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2010","Alleinerziehende","1","","","",""
"Viel zu hoch","2010","Alleinerziehende","2","","","",""
"Viel zu hoch","2010","Alleinerziehende","3","","","",""
"Viel zu hoch","2010","Alleinerziehende","4","","","",""
"Viel zu hoch","2010","Alleinerziehende","5","","","",""
"Viel zu hoch","2010","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2010","Paar mit Kind(ern)","2","53","0.0100479468804623","0.00618827707965617","0.0139076166812684"
"Viel zu hoch","2010","Paar mit Kind(ern)","3","68","0.0139673364004983","0.00961273470995435","0.0183219380910423"
"Viel zu hoch","2010","Paar mit Kind(ern)","4","49","0.00878726492254742","0.00537995687226801","0.0121945729728268"
"Viel zu hoch","2010","Paar mit Kind(ern)","5","45","0.00854341862744977","0.00497266036614237","0.0121141768887572"
"Viel zu hoch","2010","Sonstige","1","","","",""
"Viel zu hoch","2010","Sonstige","2","","","",""
"Viel zu hoch","2010","Sonstige","3","","","",""
"Viel zu hoch","2010","Sonstige","4","","","",""
"Viel zu hoch","2010","Sonstige","5","","","",""
"Sehr guenstig","2011","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2011","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2011","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2011","1-Pers.- Haushalt","4","33","0.0986907852782797","0.0648852587326378","0.132496311823922"
"Sehr guenstig","2011","1-Pers.- Haushalt","5","43","0.149245596189389","0.108652226775636","0.189838965603142"
"Sehr guenstig","2011","(Ehe-)Paar ohne Kind(er)","1","30","0.090278727125238","0.0576312877378878","0.122926166512588"
"Sehr guenstig","2011","(Ehe-)Paar ohne Kind(er)","2","64","0.131070550596414","0.103976759291043","0.158164341901786"
"Sehr guenstig","2011","(Ehe-)Paar ohne Kind(er)","3","70","0.104222656892458","0.0840349094970814","0.124410404287835"
"Sehr guenstig","2011","(Ehe-)Paar ohne Kind(er)","4","132","0.110961815744042","0.0933662041541482","0.128557427333936"
"Sehr guenstig","2011","(Ehe-)Paar ohne Kind(er)","5","226","0.109055024281166","0.0951629167247692","0.122947131837562"
"Sehr guenstig","2011","Alleinerziehende","1","","","",""
"Sehr guenstig","2011","Alleinerziehende","2","44","0.1417440420846","0.0993483004205324","0.184139783748668"
"Sehr guenstig","2011","Alleinerziehende","3","","","",""
"Sehr guenstig","2011","Alleinerziehende","4","","","",""
"Sehr guenstig","2011","Alleinerziehende","5","","","",""
"Sehr guenstig","2011","Paar mit Kind(ern)","1","94","0.0710974623917052","0.0571758226049706","0.0850191021784398"
"Sehr guenstig","2011","Paar mit Kind(ern)","2","215","0.076278608253134","0.0662680642316482","0.0862891522746198"
"Sehr guenstig","2011","Paar mit Kind(ern)","3","238","0.0877392466191334","0.0779430321750037","0.0975354610632631"
"Sehr guenstig","2011","Paar mit Kind(ern)","4","250","0.0675292745188433","0.0595212407819782","0.0755373082557084"
"Sehr guenstig","2011","Paar mit Kind(ern)","5","318","0.0843371950939263","0.0746634236364234","0.0940109665514293"
"Sehr guenstig","2011","Sonstige","1","","","",""
"Sehr guenstig","2011","Sonstige","2","","","",""
"Sehr guenstig","2011","Sonstige","3","","","",""
"Sehr guenstig","2011","Sonstige","4","","","",""
"Sehr guenstig","2011","Sonstige","5","","","",""
"Guenstig","2011","1-Pers.- Haushalt","1","","","",""
"Guenstig","2011","1-Pers.- Haushalt","2","54","0.360386944125457","0.286681855377327","0.434092032873588"
"Guenstig","2011","1-Pers.- Haushalt","3","55","0.301623526010108","0.23653434392776","0.366712708092456"
"Guenstig","2011","1-Pers.- Haushalt","4","108","0.373481650264206","0.318652182637177","0.428311117891234"
"Guenstig","2011","1-Pers.- Haushalt","5","85","0.291400559831758","0.239634175921684","0.343166943741833"
"Guenstig","2011","(Ehe-)Paar ohne Kind(er)","1","96","0.348403954364376","0.294124809962018","0.402683098766734"
"Guenstig","2011","(Ehe-)Paar ohne Kind(er)","2","164","0.288853438769587","0.252466686885977","0.325240190653198"
"Guenstig","2011","(Ehe-)Paar ohne Kind(er)","3","270","0.301216020964429","0.270903834888496","0.331528207040362"
"Guenstig","2011","(Ehe-)Paar ohne Kind(er)","4","384","0.336632324692864","0.310158758814536","0.363105890571192"
"Guenstig","2011","(Ehe-)Paar ohne Kind(er)","5","570","0.275419168143868","0.255509667946435","0.295328668341301"
"Guenstig","2011","Alleinerziehende","1","57","0.121449281129153","0.0782856826358922","0.164612879622415"
"Guenstig","2011","Alleinerziehende","2","75","0.239153656949247","0.187303698954957","0.291003614943536"
"Guenstig","2011","Alleinerziehende","3","93","0.313147255895182","0.262726130538003","0.363568381252361"
"Guenstig","2011","Alleinerziehende","4","80","0.262340013713819","0.212140736441778","0.31253929098586"
"Guenstig","2011","Alleinerziehende","5","34","0.151567975366766","0.099753461169555","0.203382489563977"
"Guenstig","2011","Paar mit Kind(ern)","1","384","0.225370942915948","0.20273627534672","0.248005610485177"
"Guenstig","2011","Paar mit Kind(ern)","2","787","0.288988222766688","0.271893413158618","0.306083032374758"
"Guenstig","2011","Paar mit Kind(ern)","3","1022","0.252567138647959","0.237522687329297","0.267611589966621"
"Guenstig","2011","Paar mit Kind(ern)","4","1089","0.283852277262135","0.269463968528589","0.298240585995681"
"Guenstig","2011","Paar mit Kind(ern)","5","769","0.266626780031549","0.251233439838283","0.282020120224815"
"Guenstig","2011","Sonstige","1","","","",""
"Guenstig","2011","Sonstige","2","","","",""
"Guenstig","2011","Sonstige","3","","","",""
"Guenstig","2011","Sonstige","4","35","0.34520311534131","0.254265387884195","0.436140842798426"
"Guenstig","2011","Sonstige","5","","","",""
"Angemessen","2011","1-Pers.- Haushalt","1","55","0.492014249595895","0.399426466593918","0.584602032597871"
"Angemessen","2011","1-Pers.- Haushalt","2","89","0.529077381144368","0.452449174511939","0.605705587776797"
"Angemessen","2011","1-Pers.- Haushalt","3","86","0.418001359714571","0.348052403280947","0.487950316148196"
"Angemessen","2011","1-Pers.- Haushalt","4","134","0.435589096874093","0.379387494955257","0.49179069879293"
"Angemessen","2011","1-Pers.- Haushalt","5","137","0.453362110899738","0.396650143761604","0.510074078037872"
"Angemessen","2011","(Ehe-)Paar ohne Kind(er)","1","132","0.439314283563378","0.382775085579494","0.495853481547262"
"Angemessen","2011","(Ehe-)Paar ohne Kind(er)","2","308","0.487820824094829","0.44769110798334","0.527950540206318"
"Angemessen","2011","(Ehe-)Paar ohne Kind(er)","3","444","0.474393806555763","0.441401969610326","0.5073856435012"
"Angemessen","2011","(Ehe-)Paar ohne Kind(er)","4","642","0.499548276490819","0.471537367065735","0.527559185915903"
"Angemessen","2011","(Ehe-)Paar ohne Kind(er)","5","986","0.525957741569718","0.503703960492249","0.548211522647188"
"Angemessen","2011","Alleinerziehende","1","125","0.711793416786837","0.651943206249496","0.771643627324177"
"Angemessen","2011","Alleinerziehende","2","112","0.431697099032973","0.371490940389392","0.491903257676555"
"Angemessen","2011","Alleinerziehende","3","161","0.484316367442528","0.429983496042661","0.538649238842395"
"Angemessen","2011","Alleinerziehende","4","156","0.549063547514494","0.492282152144554","0.605844942884434"
"Angemessen","2011","Alleinerziehende","5","109","0.592961322118984","0.521975731194731","0.663946913043237"
"Angemessen","2011","Paar mit Kind(ern)","1","668","0.558037867537691","0.531134748505685","0.584940986569697"
"Angemessen","2011","Paar mit Kind(ern)","2","1358","0.53276385965833","0.513948115854185","0.551579603462476"
"Angemessen","2011","Paar mit Kind(ern)","3","1563","0.530407010980726","0.513126074754966","0.547687947206486"
"Angemessen","2011","Paar mit Kind(ern)","4","2010","0.529586385078626","0.513658042191201","0.545514727966051"
"Angemessen","2011","Paar mit Kind(ern)","5","1774","0.567101355450898","0.549853229472225","0.584349481429571"
"Angemessen","2011","Sonstige","1","75","0.60368396474772","0.519602153741856","0.687765775753584"
"Angemessen","2011","Sonstige","2","37","0.617931139040831","0.512763523546313","0.72309875453535"
"Angemessen","2011","Sonstige","3","58","0.477624561328494","0.373850745087208","0.58139837756978"
"Angemessen","2011","Sonstige","4","56","0.424573166412781","0.330031170206695","0.519115162618867"
"Angemessen","2011","Sonstige","5","","","",""
"Etwas zu hoch","2011","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2011","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2011","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2011","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2011","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2011","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2011","(Ehe-)Paar ohne Kind(er)","2","52","0.0747547338242894","0.0536406254301802","0.0958688422183987"
"Etwas zu hoch","2011","(Ehe-)Paar ohne Kind(er)","3","82","0.0998355534039737","0.0800289366801922","0.119642170127755"
"Etwas zu hoch","2011","(Ehe-)Paar ohne Kind(er)","4","64","0.0519236737668947","0.0394939424906878","0.0643534050431016"
"Etwas zu hoch","2011","(Ehe-)Paar ohne Kind(er)","5","136","0.0804001494076652","0.0682816811377384","0.0925186176775921"
"Etwas zu hoch","2011","Alleinerziehende","1","","","",""
"Etwas zu hoch","2011","Alleinerziehende","2","","","",""
"Etwas zu hoch","2011","Alleinerziehende","3","31","0.0959466927434083","0.0639269060217286","0.127966479465088"
"Etwas zu hoch","2011","Alleinerziehende","4","","","",""
"Etwas zu hoch","2011","Alleinerziehende","5","","","",""
"Etwas zu hoch","2011","Paar mit Kind(ern)","1","136","0.126336755101473","0.108339131724443","0.144334378478503"
"Etwas zu hoch","2011","Paar mit Kind(ern)","2","281","0.0884669634402303","0.077757626912436","0.0991762999680246"
"Etwas zu hoch","2011","Paar mit Kind(ern)","3","340","0.121632556483536","0.110314682086254","0.132950430880819"
"Etwas zu hoch","2011","Paar mit Kind(ern)","4","366","0.101758999292428","0.0921108258933967","0.111407172691459"
"Etwas zu hoch","2011","Paar mit Kind(ern)","5","277","0.0729295113204363","0.0638778876413","0.0819811349995726"
"Etwas zu hoch","2011","Sonstige","1","","","",""
"Etwas zu hoch","2011","Sonstige","2","","","",""
"Etwas zu hoch","2011","Sonstige","3","","","",""
"Etwas zu hoch","2011","Sonstige","4","","","",""
"Etwas zu hoch","2011","Sonstige","5","","","",""
"Viel zu hoch","2011","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2011","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2011","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2011","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2011","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2011","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2011","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2011","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2011","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2011","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2011","Alleinerziehende","1","","","",""
"Viel zu hoch","2011","Alleinerziehende","2","","","",""
"Viel zu hoch","2011","Alleinerziehende","3","","","",""
"Viel zu hoch","2011","Alleinerziehende","4","","","",""
"Viel zu hoch","2011","Alleinerziehende","5","","","",""
"Viel zu hoch","2011","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2011","Paar mit Kind(ern)","2","60","0.0135023458816174","0.00914984926917275","0.017854842494062"
"Viel zu hoch","2011","Paar mit Kind(ern)","3","41","0.00765404726864527","0.00463632714706562","0.0106717673902249"
"Viel zu hoch","2011","Paar mit Kind(ern)","4","57","0.0172730638479676","0.0131152660185178","0.0214308616774174"
"Viel zu hoch","2011","Paar mit Kind(ern)","5","32","0.00900515810319036","0.00571664309707682","0.0122936731093039"
"Viel zu hoch","2011","Sonstige","1","","","",""
"Viel zu hoch","2011","Sonstige","2","","","",""
"Viel zu hoch","2011","Sonstige","3","","","",""
"Viel zu hoch","2011","Sonstige","4","","","",""
"Viel zu hoch","2011","Sonstige","5","","","",""
"Sehr guenstig","2012","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2012","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2012","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2012","1-Pers.- Haushalt","4","34","0.117189746403784","0.0806707822389982","0.15370871056857"
"Sehr guenstig","2012","1-Pers.- Haushalt","5","47","0.115963019510696","0.0809914495701082","0.150934589451284"
"Sehr guenstig","2012","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2012","(Ehe-)Paar ohne Kind(er)","2","46","0.0873112915776754","0.0643376077753898","0.110284975379961"
"Sehr guenstig","2012","(Ehe-)Paar ohne Kind(er)","3","78","0.0749857092413648","0.0579302339284645","0.092041184554265"
"Sehr guenstig","2012","(Ehe-)Paar ohne Kind(er)","4","128","0.0900759282856934","0.074230416413963","0.105921440157424"
"Sehr guenstig","2012","(Ehe-)Paar ohne Kind(er)","5","288","0.124115030714563","0.10983533868051","0.138394722748616"
"Sehr guenstig","2012","Alleinerziehende","1","","","",""
"Sehr guenstig","2012","Alleinerziehende","2","","","",""
"Sehr guenstig","2012","Alleinerziehende","3","","","",""
"Sehr guenstig","2012","Alleinerziehende","4","","","",""
"Sehr guenstig","2012","Alleinerziehende","5","","","",""
"Sehr guenstig","2012","Paar mit Kind(ern)","1","109","0.0562489249956537","0.0420746480841611","0.0704232019071464"
"Sehr guenstig","2012","Paar mit Kind(ern)","2","229","0.118017853385799","0.104973639466005","0.131062067305593"
"Sehr guenstig","2012","Paar mit Kind(ern)","3","221","0.0812237517759556","0.0717602546042169","0.0906872489476944"
"Sehr guenstig","2012","Paar mit Kind(ern)","4","242","0.0710811694220047","0.0627925268845457","0.0793698119594637"
"Sehr guenstig","2012","Paar mit Kind(ern)","5","287","0.0983411241746677","0.0881737432015552","0.10850850514778"
"Sehr guenstig","2012","Sonstige","1","","","",""
"Sehr guenstig","2012","Sonstige","2","","","",""
"Sehr guenstig","2012","Sonstige","3","","","",""
"Sehr guenstig","2012","Sonstige","4","","","",""
"Sehr guenstig","2012","Sonstige","5","","","",""
"Guenstig","2012","1-Pers.- Haushalt","1","35","0.333681216177867","0.24712414089903","0.420238291456703"
"Guenstig","2012","1-Pers.- Haushalt","2","34","0.245276143317291","0.172698493612545","0.317853793022038"
"Guenstig","2012","1-Pers.- Haushalt","3","59","0.29134234844145","0.228682050587305","0.354002646295594"
"Guenstig","2012","1-Pers.- Haushalt","4","86","0.268137805799784","0.217841783341098","0.318433828258471"
"Guenstig","2012","1-Pers.- Haushalt","5","96","0.308250210999539","0.257813545776901","0.358686876222177"
"Guenstig","2012","(Ehe-)Paar ohne Kind(er)","1","74","0.451326152204859","0.385866456258423","0.516785848151295"
"Guenstig","2012","(Ehe-)Paar ohne Kind(er)","2","166","0.276263692422096","0.239873346791653","0.312654038052538"
"Guenstig","2012","(Ehe-)Paar ohne Kind(er)","3","300","0.31673674982156","0.286610601260873","0.346862898382248"
"Guenstig","2012","(Ehe-)Paar ohne Kind(er)","4","414","0.334528518974448","0.308414084767778","0.360642953181118"
"Guenstig","2012","(Ehe-)Paar ohne Kind(er)","5","544","0.260070598794678","0.241071898758339","0.279069298831018"
"Guenstig","2012","Alleinerziehende","1","71","0.225344232101751","0.171348208856232","0.27934025534727"
"Guenstig","2012","Alleinerziehende","2","92","0.30718069895501","0.250447380927466","0.363914016982554"
"Guenstig","2012","Alleinerziehende","3","71","0.26115371208296","0.208366050692081","0.313941373473839"
"Guenstig","2012","Alleinerziehende","4","90","0.212178954723898","0.166067421663491","0.258290487784304"
"Guenstig","2012","Alleinerziehende","5","64","0.302303263205956","0.239435801785099","0.365170724626813"
"Guenstig","2012","Paar mit Kind(ern)","1","265","0.238442659477528","0.212227146955681","0.264658171999375"
"Guenstig","2012","Paar mit Kind(ern)","2","750","0.233987683463847","0.216870648605423","0.251104718322272"
"Guenstig","2012","Paar mit Kind(ern)","3","921","0.273465404426205","0.258024078152614","0.288906730699796"
"Guenstig","2012","Paar mit Kind(ern)","4","1186","0.321465509748761","0.30640046587398","0.336530553623543"
"Guenstig","2012","Paar mit Kind(ern)","5","827","0.258112462952949","0.243170973012918","0.27305395289298"
"Guenstig","2012","Sonstige","1","33","0.339284934684457","0.251205200685528","0.427364668683387"
"Guenstig","2012","Sonstige","2","","","",""
"Guenstig","2012","Sonstige","3","35","0.341740377467815","0.242644973930456","0.440835781005174"
"Guenstig","2012","Sonstige","4","","","",""
"Guenstig","2012","Sonstige","5","","","",""
"Angemessen","2012","1-Pers.- Haushalt","1","54","0.455851010936046","0.364425785516014","0.547276236356077"
"Angemessen","2012","1-Pers.- Haushalt","2","62","0.488788429524616","0.404466215218501","0.573110643830732"
"Angemessen","2012","1-Pers.- Haushalt","3","101","0.515487207155283","0.446568999157875","0.584405415152691"
"Angemessen","2012","1-Pers.- Haushalt","4","152","0.525652216497376","0.468958145036502","0.582346287958249"
"Angemessen","2012","1-Pers.- Haushalt","5","158","0.498069957180844","0.443458102750009","0.552681811611678"
"Angemessen","2012","(Ehe-)Paar ohne Kind(er)","1","112","0.429968285678497","0.364844547012771","0.495092024344222"
"Angemessen","2012","(Ehe-)Paar ohne Kind(er)","2","300","0.537351086212075","0.496773245478552","0.577928926945597"
"Angemessen","2012","(Ehe-)Paar ohne Kind(er)","3","424","0.477881458837901","0.445533639975522","0.510229277700281"
"Angemessen","2012","(Ehe-)Paar ohne Kind(er)","4","618","0.516341103117118","0.488682052925874","0.544000153308361"
"Angemessen","2012","(Ehe-)Paar ohne Kind(er)","5","1058","0.524182940266888","0.50255353586568","0.545812344668097"
"Angemessen","2012","Alleinerziehende","1","105","0.496705616275579","0.432088919888386","0.561322312662772"
"Angemessen","2012","Alleinerziehende","2","113","0.352705125662324","0.29394425768791","0.411465993636738"
"Angemessen","2012","Alleinerziehende","3","123","0.558621506781487","0.498949357237358","0.618293656325617"
"Angemessen","2012","Alleinerziehende","4","138","0.474297899420477","0.417980826230863","0.530614972610092"
"Angemessen","2012","Alleinerziehende","5","105","0.539912005465085","0.471685503801144","0.608138507129026"
"Angemessen","2012","Paar mit Kind(ern)","1","516","0.580074004164545","0.549711110972266","0.610436897356823"
"Angemessen","2012","Paar mit Kind(ern)","2","1150","0.510421328693593","0.490210235183773","0.530632422203414"
"Angemessen","2012","Paar mit Kind(ern)","3","1748","0.538773343582598","0.521504410613656","0.556042276551539"
"Angemessen","2012","Paar mit Kind(ern)","4","1867","0.476167654660546","0.460057736055696","0.492277573265397"
"Angemessen","2012","Paar mit Kind(ern)","5","1853","0.554831983150551","0.537862715373619","0.571801250927482"
"Angemessen","2012","Sonstige","1","39","0.276865410027753","0.193625707412468","0.360105112643037"
"Angemessen","2012","Sonstige","2","53","0.773904711329313","0.68796044738789","0.859848975270735"
"Angemessen","2012","Sonstige","3","47","0.615105704170327","0.513445174154216","0.716766234186438"
"Angemessen","2012","Sonstige","4","58","0.508649706305901","0.412103661295389","0.605195751316412"
"Angemessen","2012","Sonstige","5","30","0.52291628135502","0.40331823937704","0.642514323333001"
"Etwas zu hoch","2012","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2012","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2012","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2012","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2012","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2012","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2012","(Ehe-)Paar ohne Kind(er)","2","62","0.088242597133418","0.0651585004733413","0.111326693793495"
"Etwas zu hoch","2012","(Ehe-)Paar ohne Kind(er)","3","88","0.0892562904785105","0.0707926276370832","0.107719953319938"
"Etwas zu hoch","2012","(Ehe-)Paar ohne Kind(er)","4","74","0.0469120654043547","0.0352087721978048","0.0586153586109047"
"Etwas zu hoch","2012","(Ehe-)Paar ohne Kind(er)","5","144","0.0815837183817858","0.0697286339942695","0.0934388027693022"
"Etwas zu hoch","2012","Alleinerziehende","1","","","",""
"Etwas zu hoch","2012","Alleinerziehende","2","","","",""
"Etwas zu hoch","2012","Alleinerziehende","3","39","0.105270420664034","0.068389109732848","0.14215173159522"
"Etwas zu hoch","2012","Alleinerziehende","4","36","0.1826604984132","0.139082409259931","0.226238587566469"
"Etwas zu hoch","2012","Alleinerziehende","5","","","",""
"Etwas zu hoch","2012","Paar mit Kind(ern)","1","111","0.110300913166893","0.0910289393805118","0.129572886953275"
"Etwas zu hoch","2012","Paar mit Kind(ern)","2","193","0.130491038367199","0.116872153933137","0.144109922801261"
"Etwas zu hoch","2012","Paar mit Kind(ern)","3","255","0.0920813259000602","0.0820648601484407","0.10209779165168"
"Etwas zu hoch","2012","Paar mit Kind(ern)","4","337","0.121634097045774","0.111090649374106","0.132177544717443"
"Etwas zu hoch","2012","Paar mit Kind(ern)","5","294","0.0813097725061808","0.0719777387117681","0.0906418063005935"
"Etwas zu hoch","2012","Sonstige","1","","","",""
"Etwas zu hoch","2012","Sonstige","2","","","",""
"Etwas zu hoch","2012","Sonstige","3","","","",""
"Etwas zu hoch","2012","Sonstige","4","","","",""
"Etwas zu hoch","2012","Sonstige","5","","","",""
"Viel zu hoch","2012","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2012","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2012","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2012","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2012","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2012","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2012","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2012","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2012","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2012","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2012","Alleinerziehende","1","","","",""
"Viel zu hoch","2012","Alleinerziehende","2","","","",""
"Viel zu hoch","2012","Alleinerziehende","3","","","",""
"Viel zu hoch","2012","Alleinerziehende","4","","","",""
"Viel zu hoch","2012","Alleinerziehende","5","","","",""
"Viel zu hoch","2012","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2012","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","2012","Paar mit Kind(ern)","3","56","0.0144561743151812","0.0103212276430795","0.018591120987283"
"Viel zu hoch","2012","Paar mit Kind(ern)","4","60","0.009651569122913","0.0064979429126746","0.0128051953331514"
"Viel zu hoch","2012","Paar mit Kind(ern)","5","34","0.00740465721565159","0.00447741285913397","0.0103319015721692"
"Viel zu hoch","2012","Sonstige","1","","","",""
"Viel zu hoch","2012","Sonstige","2","","","",""
"Viel zu hoch","2012","Sonstige","3","","","",""
"Viel zu hoch","2012","Sonstige","4","","","",""
"Viel zu hoch","2012","Sonstige","5","","","",""
"Sehr guenstig","2013","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2013","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2013","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2013","1-Pers.- Haushalt","4","","","",""
"Sehr guenstig","2013","1-Pers.- Haushalt","5","43","0.117109139693855","0.0838932609489242","0.150325018438787"
"Sehr guenstig","2013","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2013","(Ehe-)Paar ohne Kind(er)","2","52","0.104593150743496","0.0778757224938429","0.131310578993149"
"Sehr guenstig","2013","(Ehe-)Paar ohne Kind(er)","3","90","0.102587113038114","0.082425233309456","0.122748992766773"
