"hlf0094","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Viel zu hoch","2012","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Bremen","2","","","",""
"Viel zu hoch","2012","Bremen","3","5","","",""
"Viel zu hoch","2012","Bremen","4","","","",""
"Viel zu hoch","2012","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Nordrhein-Westfalen","2","","","",""
"Viel zu hoch","2012","Nordrhein-Westfalen","3","22","","",""
"Viel zu hoch","2012","Nordrhein-Westfalen","4","22","","",""
"Viel zu hoch","2012","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Hessen","2","","","",""
"Viel zu hoch","2012","Hessen","3","4","","",""
"Viel zu hoch","2012","Hessen","4","2","","",""
"Viel zu hoch","2012","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Rheinland-Pfalz,Saarland","2","3","","",""
"Viel zu hoch","2012","Rheinland-Pfalz,Saarland","3","","","",""
"Viel zu hoch","2012","Rheinland-Pfalz,Saarland","4","9","","",""
"Viel zu hoch","2012","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Baden-Wuerttemberg","2","7","","",""
"Viel zu hoch","2012","Baden-Wuerttemberg","3","8","","",""
"Viel zu hoch","2012","Baden-Wuerttemberg","4","29","","",""
"Viel zu hoch","2012","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Bayern","2","11","","",""
"Viel zu hoch","2012","Bayern","3","15","","",""
"Viel zu hoch","2012","Bayern","4","13","","",""
"Viel zu hoch","2012","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Saarland","2","","","",""
"Viel zu hoch","2012","Saarland","3","","","",""
"Viel zu hoch","2012","Saarland","4","","","",""
"Viel zu hoch","2012","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Berlin","2","","","",""
"Viel zu hoch","2012","Berlin","3","","","",""
"Viel zu hoch","2012","Berlin","4","","","",""
"Viel zu hoch","2012","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Brandenburg","2","4","","",""
"Viel zu hoch","2012","Brandenburg","3","2","","",""
"Viel zu hoch","2012","Brandenburg","4","6","","",""
"Viel zu hoch","2012","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Mecklenburg-Vorpommern","2","","","",""
"Viel zu hoch","2012","Mecklenburg-Vorpommern","3","","","",""
"Viel zu hoch","2012","Mecklenburg-Vorpommern","4","","","",""
"Viel zu hoch","2012","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Sachsen","2","3","","",""
"Viel zu hoch","2012","Sachsen","3","10","","",""
"Viel zu hoch","2012","Sachsen","4","2","","",""
"Viel zu hoch","2012","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Sachsen-Anhalt","2","","","",""
"Viel zu hoch","2012","Sachsen-Anhalt","3","11","","",""
"Viel zu hoch","2012","Sachsen-Anhalt","4","","","",""
"Viel zu hoch","2012","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","2012","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","2012","Thueringen","2","5","","",""
"Viel zu hoch","2012","Thueringen","3","2","","",""
"Viel zu hoch","2012","Thueringen","4","1","","",""
"Viel zu hoch","2012","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Schleswig-Holstein","2","1","","",""
"Sehr guenstig","2013","Schleswig-Holstein","3","10","","",""
"Sehr guenstig","2013","Schleswig-Holstein","4","36","0.245778600688349","0.19107938851075","0.300477812865948"
"Sehr guenstig","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Hamburg","2","","","",""
"Sehr guenstig","2013","Hamburg","3","4","","",""
"Sehr guenstig","2013","Hamburg","4","9","","",""
"Sehr guenstig","2013","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Niedersachsen","2","27","","",""
"Sehr guenstig","2013","Niedersachsen","3","54","0.105257581629063","0.0774242394972011","0.133090923760926"
"Sehr guenstig","2013","Niedersachsen","4","48","0.0982962314125335","0.0758701118657754","0.120722350959292"
"Sehr guenstig","2013","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Bremen","2","5","","",""
"Sehr guenstig","2013","Bremen","3","4","","",""
"Sehr guenstig","2013","Bremen","4","3","","",""
"Sehr guenstig","2013","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Nordrhein-Westfalen","2","75","0.0957106727312838","0.0727197365831541","0.118701608879413"
"Sehr guenstig","2013","Nordrhein-Westfalen","3","80","0.0898503906542721","0.0698712362523018","0.109829545056242"
"Sehr guenstig","2013","Nordrhein-Westfalen","4","99","0.0756678823059469","0.0608338209588166","0.0905019436530772"
"Sehr guenstig","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Hessen","2","19","","",""
"Sehr guenstig","2013","Hessen","3","4","","",""
"Sehr guenstig","2013","Hessen","4","33","0.109997573738549","0.0785799921625483","0.141415155314549"
"Sehr guenstig","2013","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Rheinland-Pfalz,Saarland","2","13","","",""
"Sehr guenstig","2013","Rheinland-Pfalz,Saarland","3","22","","",""
"Sehr guenstig","2013","Rheinland-Pfalz,Saarland","4","39","0.0685899923778511","0.0450266017130272","0.092153383042675"
"Sehr guenstig","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Baden-Wuerttemberg","2","22","","",""
"Sehr guenstig","2013","Baden-Wuerttemberg","3","78","0.0937978735222852","0.0724874205737328","0.115108326470837"
"Sehr guenstig","2013","Baden-Wuerttemberg","4","65","0.0855794015616665","0.0671698205679491","0.103988982555384"
"Sehr guenstig","2013","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Bayern","2","51","0.119168569057314","0.0915336374791592","0.146803500635469"
"Sehr guenstig","2013","Bayern","3","78","0.111224205105443","0.0900502420793229","0.132398168131564"
"Sehr guenstig","2013","Bayern","4","73","0.0726878515018457","0.0579616812053401","0.0874140217983513"
"Sehr guenstig","2013","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Saarland","2","","","",""
"Sehr guenstig","2013","Saarland","3","","","",""
"Sehr guenstig","2013","Saarland","4","","","",""
"Sehr guenstig","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Berlin","2","14","","",""
"Sehr guenstig","2013","Berlin","3","14","","",""
"Sehr guenstig","2013","Berlin","4","15","","",""
"Sehr guenstig","2013","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Brandenburg","2","7","","",""
"Sehr guenstig","2013","Brandenburg","3","6","","",""
"Sehr guenstig","2013","Brandenburg","4","","","",""
"Sehr guenstig","2013","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Mecklenburg-Vorpommern","2","6","","",""
"Sehr guenstig","2013","Mecklenburg-Vorpommern","3","10","","",""
"Sehr guenstig","2013","Mecklenburg-Vorpommern","4","7","","",""
"Sehr guenstig","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Sachsen","2","4","","",""
"Sehr guenstig","2013","Sachsen","3","22","","",""
"Sehr guenstig","2013","Sachsen","4","16","","",""
"Sehr guenstig","2013","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Sachsen-Anhalt","2","10","","",""
"Sehr guenstig","2013","Sachsen-Anhalt","3","8","","",""
"Sehr guenstig","2013","Sachsen-Anhalt","4","11","","",""
"Sehr guenstig","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","2013","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","2013","Thueringen","2","23","","",""
"Sehr guenstig","2013","Thueringen","3","2","","",""
"Sehr guenstig","2013","Thueringen","4","28","","",""
"Sehr guenstig","2013","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Schleswig-Holstein","2","47","0.420367151226072","0.338010357893694","0.50272394455845"
"Guenstig","2013","Schleswig-Holstein","3","72","0.456253178875884","0.37907590804078","0.533430449710988"
"Guenstig","2013","Schleswig-Holstein","4","72","0.346057232116415","0.285620155647458","0.406494308585372"
"Guenstig","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Hamburg","2","5","","",""
"Guenstig","2013","Hamburg","3","15","","",""
"Guenstig","2013","Hamburg","4","16","","",""
"Guenstig","2013","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Niedersachsen","2","88","0.289407414531022","0.240255620150511","0.338559208911532"
"Guenstig","2013","Niedersachsen","3","125","0.22989124799195","0.191729619510081","0.268052876473818"
"Guenstig","2013","Niedersachsen","4","249","0.321270423976974","0.286095147715715","0.356445700238232"
"Guenstig","2013","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Bremen","2","8","","",""
"Guenstig","2013","Bremen","3","5","","",""
"Guenstig","2013","Bremen","4","6","","",""
"Guenstig","2013","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Nordrhein-Westfalen","2","181","0.274055094279889","0.239197810753001","0.308912377806776"
"Guenstig","2013","Nordrhein-Westfalen","3","223","0.355570701534777","0.322127230349862","0.389014172719692"
"Guenstig","2013","Nordrhein-Westfalen","4","379","0.303610518042113","0.277819126950796","0.32940190913343"
"Guenstig","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Hessen","2","33","0.205804140049727","0.147546472925022","0.264061807174432"
"Guenstig","2013","Hessen","3","86","0.245428828272725","0.201036555378358","0.289821101167092"
"Guenstig","2013","Hessen","4","126","0.316687336279655","0.2699772481711","0.36339742438821"
"Guenstig","2013","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Rheinland-Pfalz,Saarland","2","72","0.268088159956244","0.216203702632079","0.319972617280409"
"Guenstig","2013","Rheinland-Pfalz,Saarland","3","54","0.14726385892349","0.106687814805365","0.187839903041616"
"Guenstig","2013","Rheinland-Pfalz,Saarland","4","143","0.281605478230402","0.239674112115488","0.323536844345316"
"Guenstig","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Baden-Wuerttemberg","2","134","0.333148186053946","0.286548261803535","0.379748110304358"
"Guenstig","2013","Baden-Wuerttemberg","3","189","0.260321727286971","0.228247198453987","0.292396256119954"
"Guenstig","2013","Baden-Wuerttemberg","4","199","0.202617731446986","0.176165744946331","0.229069717947642"
"Guenstig","2013","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Bayern","2","114","0.29535259485755","0.25644024539011","0.334264944324989"
"Guenstig","2013","Bayern","3","257","0.308549879502645","0.277443497235574","0.339656261769715"
"Guenstig","2013","Bayern","4","452","0.40857631890803","0.380693808158777","0.436458829657283"
"Guenstig","2013","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Saarland","2","","","",""
"Guenstig","2013","Saarland","3","","","",""
"Guenstig","2013","Saarland","4","","","",""
"Guenstig","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Berlin","2","2","","",""
"Guenstig","2013","Berlin","3","14","","",""
"Guenstig","2013","Berlin","4","28","","",""
"Guenstig","2013","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Brandenburg","2","28","","",""
"Guenstig","2013","Brandenburg","3","27","","",""
"Guenstig","2013","Brandenburg","4","43","0.185602558024909","0.125360711008745","0.245844405041074"
"Guenstig","2013","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Mecklenburg-Vorpommern","2","37","0.306397495032424","0.194327502148281","0.418467487916566"
"Guenstig","2013","Mecklenburg-Vorpommern","3","32","0.3134773367892","0.218163070659581","0.408791602918819"
"Guenstig","2013","Mecklenburg-Vorpommern","4","36","0.515215405817762","0.404305684242111","0.626125127393414"
"Guenstig","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Sachsen","2","71","0.304029008939019","0.24432084061798","0.363737177260058"
"Guenstig","2013","Sachsen","3","68","0.274643774566934","0.217333738537888","0.33195381059598"
"Guenstig","2013","Sachsen","4","73","0.334178568949404","0.27639607390175","0.391961063997058"
"Guenstig","2013","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Sachsen-Anhalt","2","28","","",""
"Guenstig","2013","Sachsen-Anhalt","3","40","0.277722377661914","0.2045706879564","0.350874067367428"
"Guenstig","2013","Sachsen-Anhalt","4","41","0.231950492109829","0.167548637271634","0.296352346948024"
"Guenstig","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","2013","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","2013","Thueringen","2","47","0.223417718963443","0.159076734988521","0.287758702938364"
"Guenstig","2013","Thueringen","3","69","0.24029749531918","0.176812678904691","0.303782311733668"
"Guenstig","2013","Thueringen","4","73","0.342668184752372","0.279080879172846","0.406255490331899"
"Guenstig","2013","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Schleswig-Holstein","2","76","0.521150902288487","0.437803967706094","0.60449783687088"
"Angemessen","2013","Schleswig-Holstein","3","74","0.411663414619573","0.335407740708314","0.487919088530833"
"Angemessen","2013","Schleswig-Holstein","4","111","0.317952614018319","0.258789900233094","0.377115327803543"
"Angemessen","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Hamburg","2","5","","",""
"Angemessen","2013","Hamburg","3","10","","",""
"Angemessen","2013","Hamburg","4","23","","",""
"Angemessen","2013","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Niedersachsen","2","171","0.59264200898353","0.539387234344034","0.645896783623026"
"Angemessen","2013","Niedersachsen","3","252","0.478953643886878","0.43364567713691","0.524261610636845"
"Angemessen","2013","Niedersachsen","4","338","0.497216705398205","0.459553521378819","0.534879889417591"
"Angemessen","2013","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Bremen","2","13","","",""
"Angemessen","2013","Bremen","3","13","","",""
"Angemessen","2013","Bremen","4","8","","",""
"Angemessen","2013","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Nordrhein-Westfalen","2","316","0.557948999470646","0.519137876509246","0.596760122432045"
"Angemessen","2013","Nordrhein-Westfalen","3","368","0.422024043599877","0.387518870681657","0.456529216518098"
"Angemessen","2013","Nordrhein-Westfalen","4","622","0.51932507643619","0.491300720593289","0.547349432279091"
"Angemessen","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Hessen","2","95","0.456231919176569","0.384458784317804","0.528005054035334"
"Angemessen","2013","Hessen","3","223","0.611066040497539","0.560776635537419","0.66135544545766"
"Angemessen","2013","Hessen","4","192","0.471777703754872","0.42165174715918","0.521903660350563"
"Angemessen","2013","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Rheinland-Pfalz,Saarland","2","156","0.509876712483897","0.451323013900572","0.568430411067222"
"Angemessen","2013","Rheinland-Pfalz,Saarland","3","181","0.704378957971518","0.652129096968244","0.756628818974793"
"Angemessen","2013","Rheinland-Pfalz,Saarland","4","235","0.608697856273067","0.563199683447137","0.654196029098997"
"Angemessen","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Baden-Wuerttemberg","2","191","0.449242980812612","0.400064796949255","0.49842116467597"
"Angemessen","2013","Baden-Wuerttemberg","3","328","0.496305805916062","0.459759642137233","0.532851969694892"
"Angemessen","2013","Baden-Wuerttemberg","4","464","0.571485126924351","0.538918581113377","0.604051672735325"
"Angemessen","2013","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Bayern","2","316","0.467180777668715","0.424624507774156","0.509737047563275"
"Angemessen","2013","Bayern","3","460","0.49512744742079","0.461456466600414","0.528798428241165"
"Angemessen","2013","Bayern","4","596","0.458742303746156","0.430478385670841","0.487006221821471"
"Angemessen","2013","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Saarland","2","","","",""
"Angemessen","2013","Saarland","3","","","",""
"Angemessen","2013","Saarland","4","","","",""
"Angemessen","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Berlin","2","8","","",""
"Angemessen","2013","Berlin","3","21","","",""
"Angemessen","2013","Berlin","4","50","0.607503799160962","0.510328821003928","0.704678777317997"
"Angemessen","2013","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Brandenburg","2","67","0.62085253133722","0.528490501914644","0.713214560759795"
"Angemessen","2013","Brandenburg","3","94","0.534028337651126","0.45139677271403","0.616659902588221"
"Angemessen","2013","Brandenburg","4","97","0.603386937852214","0.527586876267557","0.679186999436872"
"Angemessen","2013","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Mecklenburg-Vorpommern","2","18","","",""
"Angemessen","2013","Mecklenburg-Vorpommern","3","41","0.422110722461573","0.320634824007891","0.523586620915256"
"Angemessen","2013","Mecklenburg-Vorpommern","4","28","","",""
"Angemessen","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Sachsen","2","117","0.449896949525908","0.385322722179887","0.51447117687193"
"Angemessen","2013","Sachsen","3","100","0.364808844599839","0.302999372966172","0.426618316233506"
"Angemessen","2013","Sachsen","4","156","0.551201516208589","0.490274627551407","0.61212840486577"
"Angemessen","2013","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Sachsen-Anhalt","2","73","0.598612322943261","0.514350420769852","0.68287422511667"
"Angemessen","2013","Sachsen-Anhalt","3","87","0.598914454078684","0.518863272267701","0.678965635889667"
"Angemessen","2013","Sachsen-Anhalt","4","99","0.539760961756306","0.463711073345342","0.615810850167269"
"Angemessen","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","2013","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","2013","Thueringen","2","78","0.503058324889232","0.425826369081482","0.580290280696982"
"Angemessen","2013","Thueringen","3","83","0.639792792618941","0.56846326666904","0.711122318568843"
"Angemessen","2013","Thueringen","4","92","0.515657337847899","0.448700001627344","0.582614674068454"
"Angemessen","2013","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Schleswig-Holstein","2","14","","",""
"Etwas zu hoch","2013","Schleswig-Holstein","3","4","","",""
"Etwas zu hoch","2013","Schleswig-Holstein","4","16","","",""
"Etwas zu hoch","2013","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Hamburg","2","","","",""
"Etwas zu hoch","2013","Hamburg","3","6","","",""
"Etwas zu hoch","2013","Hamburg","4","","","",""
"Etwas zu hoch","2013","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Niedersachsen","2","29","","",""
"Etwas zu hoch","2013","Niedersachsen","3","26","","",""
"Etwas zu hoch","2013","Niedersachsen","4","38","0.0778496321055956","0.0576667626629726","0.0980325015482186"
"Etwas zu hoch","2013","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Bremen","2","9","","",""
"Etwas zu hoch","2013","Bremen","3","1","","",""
"Etwas zu hoch","2013","Bremen","4","3","","",""
"Etwas zu hoch","2013","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Nordrhein-Westfalen","2","52","0.0643866051039307","0.0452057154403373","0.0835674947675241"
"Etwas zu hoch","2013","Nordrhein-Westfalen","3","109","0.125306596549619","0.102176597356458","0.148436595742779"
"Etwas zu hoch","2013","Nordrhein-Westfalen","4","109","0.0951892697261762","0.0787280077096604","0.111650531742692"
"Etwas zu hoch","2013","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Hessen","2","34","0.176378686049395","0.121456341697575","0.231301030401215"
"Etwas zu hoch","2013","Hessen","3","39","0.133572979659296","0.0984800366629321","0.16866592265566"
"Etwas zu hoch","2013","Hessen","4","30","0.101537386226925","0.0712090491634056","0.131865723290443"
"Etwas zu hoch","2013","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Rheinland-Pfalz,Saarland","2","31","0.0628169191541931","0.0343972111505882","0.091236627157798"
"Etwas zu hoch","2013","Rheinland-Pfalz,Saarland","3","31","0.116974188980278","0.0801743429696481","0.153774034990907"
"Etwas zu hoch","2013","Rheinland-Pfalz,Saarland","4","17","","",""
"Etwas zu hoch","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Baden-Wuerttemberg","2","39","0.15720791117849","0.121220613223815","0.193195209133165"
"Etwas zu hoch","2013","Baden-Wuerttemberg","3","103","0.133819857278631","0.108934261722421","0.158705452834842"
"Etwas zu hoch","2013","Baden-Wuerttemberg","4","144","0.132752482450683","0.110422975210165","0.155081989691202"
"Etwas zu hoch","2013","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","2013","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","2013","Bayern","2","33","0.0941274958862715","0.0692204098356367","0.119034581936906"
"Etwas zu hoch","2013","Bayern","3","39","0.0744579133611022","0.056778823534973","0.0921370031872314"
"Etwas zu hoch","2013","Bayern","4","67","0.0484824790048076","0.0362996897526401","0.060665268256975"
