"pli0098_h","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Seltener","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","AkademikerIn","kein Migrationshintergrund","1536","0.289068490114329","0.27695832234168","0.301178657886978"
"Seltener","2011","AkademikerIn","direkter Migrationshintergrund","156","0.268742860845815","0.233792039911364","0.303693681780265"
"Seltener","2011","AkademikerIn","indirekter Migrationshintergrund","67","0.292352556971075","0.228015765889585","0.356689348052566"
"Seltener","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2011","(noch) kein Abschluss","kein Migrationshintergrund","347","0.64499999062468","0.605508586498652","0.684491394750709"
"Nie","2011","(noch) kein Abschluss","direkter Migrationshintergrund","133","0.540896690433692","0.476213260440668","0.605580120426716"
"Nie","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","53","0.558086818103373","0.463547052994828","0.652626583211918"
"Nie","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2011","Hauptschule","kein Migrationshintergrund","3903","0.535773701277854","0.524285173761594","0.547262228794113"
"Nie","2011","Hauptschule","direkter Migrationshintergrund","663","0.486418589357463","0.4596073315903","0.513229847124626"
"Nie","2011","Hauptschule","indirekter Migrationshintergrund","202","0.652687294247991","0.601082847110086","0.704291741385896"
"Nie","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2011","Realschule","kein Migrationshintergrund","4318","0.610850297713733","0.599649783086814","0.622050812340651"
"Nie","2011","Realschule","direkter Migrationshintergrund","154","0.620131875663792","0.564077399167326","0.676186352160258"
"Nie","2011","Realschule","indirekter Migrationshintergrund","193","0.630616316814615","0.579239203713161","0.681993429916069"
"Nie","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2011","(Fach-)Abitur","kein Migrationshintergrund","1484","0.593440807560608","0.575079173953525","0.611802441167691"
"Nie","2011","(Fach-)Abitur","direkter Migrationshintergrund","301","0.45781340356089","0.419541837215236","0.496084969906544"
"Nie","2011","(Fach-)Abitur","indirekter Migrationshintergrund","102","0.479353269216814","0.413784794779536","0.544921743654091"
"Nie","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2011","AkademikerIn","kein Migrationshintergrund","2751","0.541904260136331","0.528594344271258","0.555214176001404"
"Nie","2011","AkademikerIn","direkter Migrationshintergrund","319","0.496594015268834","0.457174272924783","0.536013757612885"
"Nie","2011","AkademikerIn","indirekter Migrationshintergrund","99","0.615750588451208","0.546947727088219","0.684553449814196"
"Nie","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2012","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2012","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2012","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2012","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2012","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","Realschule","kein Migrationshintergrund","","","",""
"Nie","2012","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2013","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Taeglich","2013","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Taeglich","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Taeglich","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2013","Hauptschule","kein Migrationshintergrund","11","","",""
"Taeglich","2013","Hauptschule","direkter Migrationshintergrund","8","","",""
"Taeglich","2013","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Taeglich","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2013","Realschule","kein Migrationshintergrund","4","","",""
"Taeglich","2013","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2013","Realschule","indirekter Migrationshintergrund","1","","",""
"Taeglich","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2013","(Fach-)Abitur","kein Migrationshintergrund","3","","",""
"Taeglich","2013","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Taeglich","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2013","AkademikerIn","kein Migrationshintergrund","13","","",""
"Taeglich","2013","AkademikerIn","direkter Migrationshintergrund","2","","",""
"Taeglich","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","direkter Migrationshintergrund","20","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","Hauptschule","kein Migrationshintergrund","556","0.0987753205496803","0.0914270674093648","0.106123573689996"
"Min 1x pro Woche","2013","Hauptschule","direkter Migrationshintergrund","136","0.117298270069483","0.0979910977060023","0.136605442432964"
"Min 1x pro Woche","2013","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Min 1x pro Woche","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","Realschule","kein Migrationshintergrund","451","0.0648713171682219","0.0589435944642521","0.0707990398721918"
"Min 1x pro Woche","2013","Realschule","direkter Migrationshintergrund","29","","",""
"Min 1x pro Woche","2013","Realschule","indirekter Migrationshintergrund","29","","",""
"Min 1x pro Woche","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","(Fach-)Abitur","kein Migrationshintergrund","170","0.0610077454441453","0.0516443207250389","0.0703711701632518"
"Min 1x pro Woche","2013","(Fach-)Abitur","direkter Migrationshintergrund","73","0.101104136761678","0.0759096277136968","0.126298645809659"
"Min 1x pro Woche","2013","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Min 1x pro Woche","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2013","AkademikerIn","kein Migrationshintergrund","424","0.0723909840165066","0.065249583360121","0.0795323846728923"
"Min 1x pro Woche","2013","AkademikerIn","direkter Migrationshintergrund","65","0.124616957470395","0.0972616428486543","0.151972272092136"
"Min 1x pro Woche","2013","AkademikerIn","indirekter Migrationshintergrund","14","","",""
"Min 1x pro Woche","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","kein Migrationshintergrund","37","0.0646759710678146","0.0436371711115914","0.0857147710240379"
"Min 1x pro Monat","2013","(noch) kein Abschluss","direkter Migrationshintergrund","12","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","Hauptschule","kein Migrationshintergrund","553","0.0844962089577471","0.0776461859121737","0.0913462320033206"
"Min 1x pro Monat","2013","Hauptschule","direkter Migrationshintergrund","121","0.119597340018339","0.100127278909618","0.139067401127061"
"Min 1x pro Monat","2013","Hauptschule","indirekter Migrationshintergrund","27","","",""
"Min 1x pro Monat","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","Realschule","kein Migrationshintergrund","551","0.0723115792709179","0.0660780956389057","0.0785450629029301"
"Min 1x pro Monat","2013","Realschule","direkter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2013","Realschule","indirekter Migrationshintergrund","21","","",""
"Min 1x pro Monat","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","(Fach-)Abitur","kein Migrationshintergrund","237","0.0733888276405282","0.0631870707161769","0.0835905845648795"
"Min 1x pro Monat","2013","(Fach-)Abitur","direkter Migrationshintergrund","57","0.104372132847554","0.0788202548907715","0.129924010804336"
"Min 1x pro Monat","2013","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Min 1x pro Monat","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2013","AkademikerIn","kein Migrationshintergrund","569","0.0975822173554382","0.0894042034992401","0.105760231211636"
"Min 1x pro Monat","2013","AkademikerIn","direkter Migrationshintergrund","69","0.142210668407629","0.113283196091299","0.171138140723959"
"Min 1x pro Monat","2013","AkademikerIn","indirekter Migrationshintergrund","25","","",""
"Min 1x pro Monat","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(noch) kein Abschluss","kein Migrationshintergrund","126","0.210695640849856","0.175812268380121","0.245579013319591"
"Seltener","2013","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.207105809086062","0.145828849511055","0.268382768661069"
"Seltener","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","26","","",""
"Seltener","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Hauptschule","kein Migrationshintergrund","1728","0.279960658154333","0.268902826776461","0.291018489532205"
"Seltener","2013","Hauptschule","direkter Migrationshintergrund","277","0.278271909389519","0.251382121914182","0.305161696864856"
"Seltener","2013","Hauptschule","indirekter Migrationshintergrund","62","0.22188895679132","0.174712144486042","0.269065769096598"
"Seltener","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","Realschule","kein Migrationshintergrund","1675","0.243967380363842","0.233631154741897","0.254303605985788"
"Seltener","2013","Realschule","direkter Migrationshintergrund","71","0.23307603102485","0.179917873862812","0.286234188186889"
"Seltener","2013","Realschule","indirekter Migrationshintergrund","66","0.195095549438259","0.150178797628866","0.240012301247652"
"Seltener","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","(Fach-)Abitur","kein Migrationshintergrund","773","0.277756906426313","0.260234838389833","0.295278974462793"
"Seltener","2013","(Fach-)Abitur","direkter Migrationshintergrund","145","0.288676290204871","0.250805362282237","0.326547218127504"
"Seltener","2013","(Fach-)Abitur","indirekter Migrationshintergrund","64","0.257717026814416","0.195196090714355","0.320237962914477"
"Seltener","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","AkademikerIn","kein Migrationshintergrund","1494","0.290539839345964","0.278027874053814","0.303051804638114"
"Seltener","2013","AkademikerIn","direkter Migrationshintergrund","147","0.261097237732351","0.224718396522234","0.297476078942469"
"Seltener","2013","AkademikerIn","indirekter Migrationshintergrund","48","0.252724173828779","0.189932358481252","0.315515989176306"
"Seltener","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","(noch) kein Abschluss","kein Migrationshintergrund","337","0.680299363610773","0.640406958374807","0.720191768846739"
"Nie","2013","(noch) kein Abschluss","direkter Migrationshintergrund","102","0.546152612000721","0.470868145380938","0.621437078620504"
"Nie","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","64","0.739742571390924","0.658481797643545","0.821003345138302"
"Nie","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","Hauptschule","kein Migrationshintergrund","3485","0.534171359528491","0.521885749103123","0.54645696995386"
"Nie","2013","Hauptschule","direkter Migrationshintergrund","525","0.478597060137913","0.448623548131022","0.508570572144803"
"Nie","2013","Hauptschule","indirekter Migrationshintergrund","183","0.623995678656236","0.569000176975019","0.678991180337454"
"Nie","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","Realschule","kein Migrationshintergrund","3951","0.618615722395842","0.606925636512713","0.630305808278972"
"Nie","2013","Realschule","direkter Migrationshintergrund","125","0.547663563749566","0.485083980829783","0.610243146669349"
"Nie","2013","Realschule","indirekter Migrationshintergrund","182","0.708084316135002","0.656551521033868","0.759617111236136"
"Nie","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","(Fach-)Abitur","kein Migrationshintergrund","1327","0.585829822364863","0.566559615336177","0.605100029393549"
"Nie","2013","(Fach-)Abitur","direkter Migrationshintergrund","272","0.495499746114459","0.453714866142381","0.537284626086537"
"Nie","2013","(Fach-)Abitur","indirekter Migrationshintergrund","85","0.601112079682184","0.531116222491248","0.67110793687312"
"Nie","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","AkademikerIn","kein Migrationshintergrund","2558","0.536924147050315","0.523182423285585","0.550665870815044"
"Nie","2013","AkademikerIn","direkter Migrationshintergrund","277","0.468031818408369","0.426704750356348","0.509358886460389"
"Nie","2013","AkademikerIn","indirekter Migrationshintergrund","97","0.604332349435659","0.533677435329638","0.674987263541679"
"Nie","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2014","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
