"pli0098_h","year","migback","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Min 1x pro Woche","2012","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2012","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2012","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2012","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2012","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2012","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2012","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2012","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2012","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2012","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2012","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2012","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2012","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2012","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2012","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2012","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2012","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2012","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2013","kein Migrationshintergrund","Westdeutschland","24","","",""
"Taeglich","2013","kein Migrationshintergrund","Ostdeutschland","8","","",""
"Taeglich","2013","direkter Migrationshintergrund","Westdeutschland","15","","",""
"Taeglich","2013","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2013","indirekter Migrationshintergrund","Westdeutschland","6","","",""
"Taeglich","2013","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2013","kein Migrationshintergrund","Westdeutschland","1421","0.0891253451391219","0.084719825913729","0.0935308643645148"
"Min 1x pro Woche","2013","kein Migrationshintergrund","Ostdeutschland","226","0.032365429223172","0.0276786651295261","0.0370521933168179"
"Min 1x pro Woche","2013","direkter Migrationshintergrund","Westdeutschland","319","0.121523506602396","0.10876919899541","0.134277814209382"
"Min 1x pro Woche","2013","direkter Migrationshintergrund","Ostdeutschland","9","","",""
"Min 1x pro Woche","2013","indirekter Migrationshintergrund","Westdeutschland","103","0.0595417787487884","0.045589420852423","0.0734941366451538"
"Min 1x pro Woche","2013","indirekter Migrationshintergrund","Ostdeutschland","5","","",""
"Min 1x pro Woche","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2013","kein Migrationshintergrund","Westdeutschland","1708","0.091435144151102","0.0869785639823741","0.0958917243198299"
"Min 1x pro Monat","2013","kein Migrationshintergrund","Ostdeutschland","257","0.0407363996989837","0.0355011545287845","0.0459716448691828"
"Min 1x pro Monat","2013","direkter Migrationshintergrund","Westdeutschland","271","0.116542645462365","0.104017092735303","0.129068198189428"
"Min 1x pro Monat","2013","direkter Migrationshintergrund","Ostdeutschland","13","","",""
"Min 1x pro Monat","2013","indirekter Migrationshintergrund","Westdeutschland","110","0.0781056684759676","0.0622841267412636","0.0939272102106717"
"Min 1x pro Monat","2013","indirekter Migrationshintergrund","Ostdeutschland","4","","",""
"Min 1x pro Monat","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2013","kein Migrationshintergrund","Westdeutschland","5088","0.301752681884464","0.294655312856515","0.308850050912412"
"Seltener","2013","kein Migrationshintergrund","Ostdeutschland","819","0.149321131264351","0.139882257481096","0.158760005047605"
"Seltener","2013","direkter Migrationshintergrund","Westdeutschland","667","0.270164212733687","0.252830637269475","0.287497788197899"
"Seltener","2013","direkter Migrationshintergrund","Ostdeutschland","19","","",""
"Seltener","2013","indirekter Migrationshintergrund","Westdeutschland","284","0.240618860279991","0.215415311953204","0.265822408606779"
"Seltener","2013","indirekter Migrationshintergrund","Ostdeutschland","10","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2013","kein Migrationshintergrund","Westdeutschland","7827","0.515606191562696","0.507878931423353","0.52333345170204"
"Nie","2013","kein Migrationshintergrund","Ostdeutschland","4167","0.777006032341316","0.76598212705605","0.788029937626581"
"Nie","2013","direkter Migrationshintergrund","Westdeutschland","1249","0.485937491573899","0.466427376206317","0.50544760694148"
"Nie","2013","direkter Migrationshintergrund","Ostdeutschland","96","0.743020687670414","0.669849965453204","0.816191409887625"
"Nie","2013","indirekter Migrationshintergrund","Westdeutschland","602","0.619475274077539","0.590848633768722","0.648101914386356"
"Nie","2013","indirekter Migrationshintergrund","Ostdeutschland","54","0.825177016457793","0.73804866711397","0.912305365801617"
"Nie","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2015","kein Migrationshintergrund","Westdeutschland","1157","0.0814773198665811","0.0769924514694647","0.0859621882636975"
"Min 1x pro Woche","2015","kein Migrationshintergrund","Ostdeutschland","186","0.0251880026863583","0.0207834895255117","0.0295925158472049"
"Min 1x pro Woche","2015","direkter Migrationshintergrund","Westdeutschland","598","0.128833151138801","0.119937166454916","0.137729135822687"
"Min 1x pro Woche","2015","direkter Migrationshintergrund","Ostdeutschland","27","","",""
"Min 1x pro Woche","2015","indirekter Migrationshintergrund","Westdeutschland","138","0.0634186819627187","0.0513786655694482","0.0754586983559893"
"Min 1x pro Woche","2015","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Min 1x pro Woche","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2015","kein Migrationshintergrund","Westdeutschland","1471","0.082152004900216","0.0776502602271153","0.0866537495733167"
"Min 1x pro Monat","2015","kein Migrationshintergrund","Ostdeutschland","222","0.0380382347232763","0.0326613627460091","0.0434151067005435"
"Min 1x pro Monat","2015","direkter Migrationshintergrund","Westdeutschland","577","0.104845811980937","0.0967108784409607","0.112980745520913"
"Min 1x pro Monat","2015","direkter Migrationshintergrund","Ostdeutschland","32","0.0594367919189268","0.0367704401953619","0.0821031436424918"
"Min 1x pro Monat","2015","indirekter Migrationshintergrund","Westdeutschland","148","0.081178497230169","0.0676863271920742","0.0946706672682638"
"Min 1x pro Monat","2015","indirekter Migrationshintergrund","Ostdeutschland","6","","",""
"Min 1x pro Monat","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2015","kein Migrationshintergrund","Westdeutschland","4378","0.294422643537569","0.286950515320689","0.30189477175445"
"Seltener","2015","kein Migrationshintergrund","Ostdeutschland","701","0.143050496022858","0.133208959383653","0.152892032662062"
"Seltener","2015","direkter Migrationshintergrund","Westdeutschland","1320","0.23932397935749","0.227994172347243","0.250653786367736"
"Seltener","2015","direkter Migrationshintergrund","Ostdeutschland","53","0.141678906336069","0.108248824415774","0.175108988256363"
"Seltener","2015","indirekter Migrationshintergrund","Westdeutschland","403","0.233261242591725","0.212368727345833","0.254153757837617"
"Seltener","2015","indirekter Migrationshintergrund","Ostdeutschland","15","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2015","kein Migrationshintergrund","Westdeutschland","7287","0.541948031695634","0.533779902607554","0.550116160783713"
"Nie","2015","kein Migrationshintergrund","Ostdeutschland","3753","0.793723266567508","0.782349605244841","0.805096927890175"
"Nie","2015","direkter Migrationshintergrund","Westdeutschland","2953","0.526997057522772","0.513739437792274","0.540254677253269"
"Nie","2015","direkter Migrationshintergrund","Ostdeutschland","306","0.740649334259661","0.698633794020761","0.78266487449856"
"Nie","2015","indirekter Migrationshintergrund","Westdeutschland","885","0.622141578215387","0.598188855143769","0.646094301287006"
"Nie","2015","indirekter Migrationshintergrund","Ostdeutschland","73","0.771105348759464","0.68957436452974","0.852636332989189"
"Nie","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2017","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2017","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2017","direkter Migrationshintergrund","Westdeutschland","15","","",""
"Taeglich","2017","direkter Migrationshintergrund","Ostdeutschland","3","","",""
"Taeglich","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2017","kein Migrationshintergrund","Westdeutschland","1170","0.0787365992458022","0.0744317081613042","0.0830414903303002"
"Min 1x pro Woche","2017","kein Migrationshintergrund","Ostdeutschland","178","0.0261983481719741","0.021816852106609","0.0305798442373392"
"Min 1x pro Woche","2017","direkter Migrationshintergrund","Westdeutschland","1102","0.138995041118904","0.131234304596187","0.146755777641622"
"Min 1x pro Woche","2017","direkter Migrationshintergrund","Ostdeutschland","116","0.0608920195345857","0.0455723950052057","0.0762116440639656"
"Min 1x pro Woche","2017","indirekter Migrationshintergrund","Westdeutschland","128","0.0606825255793475","0.0489694843443699","0.0723955668143251"
"Min 1x pro Woche","2017","indirekter Migrationshintergrund","Ostdeutschland","7","","",""
"Min 1x pro Woche","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2017","kein Migrationshintergrund","Westdeutschland","1514","0.0898706074434325","0.0852992798918875","0.0944419349949775"
"Min 1x pro Monat","2017","kein Migrationshintergrund","Ostdeutschland","234","0.0414565157693724","0.0359882133235151","0.0469248182152297"
"Min 1x pro Monat","2017","direkter Migrationshintergrund","Westdeutschland","672","0.0994602197241972","0.09274629267603","0.106174146772364"
"Min 1x pro Monat","2017","direkter Migrationshintergrund","Ostdeutschland","57","0.0341164192670107","0.0224871003691536","0.0457457381648677"
"Min 1x pro Monat","2017","indirekter Migrationshintergrund","Westdeutschland","152","0.0864035790890116","0.0726195967315725","0.100187561446451"
"Min 1x pro Monat","2017","indirekter Migrationshintergrund","Ostdeutschland","6","","",""
"Min 1x pro Monat","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2017","kein Migrationshintergrund","Westdeutschland","4333","0.274887787414573","0.267751665431016","0.28202390939813"
"Seltener","2017","kein Migrationshintergrund","Ostdeutschland","731","0.143708765447192","0.134085940260127","0.153331590634258"
"Seltener","2017","direkter Migrationshintergrund","Westdeutschland","1625","0.234018331331216","0.224520278364761","0.243516384297671"
"Seltener","2017","direkter Migrationshintergrund","Ostdeutschland","125","0.130110217183518","0.108557700868854","0.151662733498183"
"Seltener","2017","indirekter Migrationshintergrund","Westdeutschland","348","0.213332693517878","0.193234551689443","0.233430835346314"
"Seltener","2017","indirekter Migrationshintergrund","Ostdeutschland","15","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2017","kein Migrationshintergrund","Westdeutschland","8019","0.556505005896192","0.54856426854996","0.564445743242424"
"Nie","2017","kein Migrationshintergrund","Ostdeutschland","3962","0.788636370611461","0.777436738740671","0.799836002482252"
"Nie","2017","direkter Migrationshintergrund","Westdeutschland","4219","0.527257149097241","0.516056990219509","0.538457307974973"
"Nie","2017","direkter Migrationshintergrund","Ostdeutschland","635","0.774492264320157","0.747719116800987","0.801265411839327"
"Nie","2017","indirekter Migrationshintergrund","Westdeutschland","968","0.639581201813763","0.616026196314139","0.663136207313387"
"Nie","2017","indirekter Migrationshintergrund","Ostdeutschland","77","0.728944541112604","0.643922844999138","0.813966237226071"
"Nie","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2018","direkter Migrationshintergrund","Westdeutschland","11","","",""
"Taeglich","2018","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Taeglich","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","direkter Migrationshintergrund","Westdeutschland","429","0.172491726510841","0.158222506927719","0.186760946093962"
"Min 1x pro Woche","2018","direkter Migrationshintergrund","Ostdeutschland","87","0.184354283069395","0.149408488736897","0.219300077401893"
"Min 1x pro Woche","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","direkter Migrationshintergrund","Westdeutschland","254","0.107764187947584","0.0960528376857823","0.119475538209386"
"Min 1x pro Monat","2018","direkter Migrationshintergrund","Ostdeutschland","34","0.0872217409991073","0.0617937212593025","0.112649760738912"
"Min 1x pro Monat","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2018","direkter Migrationshintergrund","Westdeutschland","502","0.175212481678446","0.160854827956266","0.189570135400625"
"Seltener","2018","direkter Migrationshintergrund","Ostdeutschland","66","0.160367375276887","0.127298442154675","0.193436308399098"
"Seltener","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2018","direkter Migrationshintergrund","Westdeutschland","1497","0.538948919600227","0.520122044598881","0.557775794601572"
"Nie","2018","direkter Migrationshintergrund","Ostdeutschland","285","0.566917578602837","0.522263332605194","0.61157182460048"
"Nie","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2019","kein Migrationshintergrund","Westdeutschland","28","","",""
"Taeglich","2019","kein Migrationshintergrund","Ostdeutschland","6","","",""
"Taeglich","2019","direkter Migrationshintergrund","Westdeutschland","32","0.00607205269039159","0.00413815947520362","0.00800594590557956"
"Taeglich","2019","direkter Migrationshintergrund","Ostdeutschland","3","","",""
"Taeglich","2019","indirekter Migrationshintergrund","Westdeutschland","1","","",""
"Taeglich","2019","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2019","kein Migrationshintergrund","Westdeutschland","1047","0.0699411771271933","0.0658452755290801","0.0740370787253065"
"Min 1x pro Woche","2019","kein Migrationshintergrund","Ostdeutschland","183","0.0245331420142003","0.0202862265149058","0.0287800575134949"
"Min 1x pro Woche","2019","direkter Migrationshintergrund","Westdeutschland","781","0.132750188728391","0.12430368547965","0.141196691977132"
"Min 1x pro Woche","2019","direkter Migrationshintergrund","Ostdeutschland","80","0.0611825208372134","0.0436277224254564","0.0787373192489705"
"Min 1x pro Woche","2019","indirekter Migrationshintergrund","Westdeutschland","112","0.0592613243306208","0.0478858564687647","0.0706367921924768"
"Min 1x pro Woche","2019","indirekter Migrationshintergrund","Ostdeutschland","7","","",""
"Min 1x pro Woche","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2019","kein Migrationshintergrund","Westdeutschland","1426","0.0827480701643784","0.0783237037049266","0.0871724366238303"
"Min 1x pro Monat","2019","kein Migrationshintergrund","Ostdeutschland","228","0.0417289193472919","0.0362391571266833","0.0472186815679005"
"Min 1x pro Monat","2019","direkter Migrationshintergrund","Westdeutschland","516","0.0815978088033776","0.0747831678836414","0.0884124497231139"
"Min 1x pro Monat","2019","direkter Migrationshintergrund","Ostdeutschland","42","0.042139613929219","0.0274236754897706","0.0568555523686674"
"Min 1x pro Monat","2019","indirekter Migrationshintergrund","Westdeutschland","109","0.057745517936549","0.0465074322673134","0.0689836036057847"
"Min 1x pro Monat","2019","indirekter Migrationshintergrund","Ostdeutschland","15","","",""
"Min 1x pro Monat","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2019","kein Migrationshintergrund","Westdeutschland","4499","0.290824349393946","0.283531115732965","0.298117583054928"
"Seltener","2019","kein Migrationshintergrund","Ostdeutschland","838","0.152881324257314","0.143001706992912","0.162760941521716"
"Seltener","2019","direkter Migrationshintergrund","Westdeutschland","1458","0.233655516843647","0.223121662465419","0.244189371221875"
"Seltener","2019","direkter Migrationshintergrund","Ostdeutschland","147","0.0981251907640184","0.076335304409407","0.11991507711863"
