year,age_gr,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.71857,645,841,0.68816,0.74898
2007,46-65 y.,1st Quintile,Not born in Germany,0.28143,196,841,0.25102,0.31184
2007,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78154,721,876,0.75416,0.80892
2007,46-65 y.,2nd Quintile,Not born in Germany,0.21846,155,876,0.19108,0.24584
2007,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84626,988,1117,0.82510,0.86742
2007,46-65 y.,3rd Quintile,Not born in Germany,0.15374,129,1117,0.13258,0.17490
2007,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88931,1416,1564,0.87375,0.90486
2007,46-65 y.,4th Quintile,Not born in Germany,0.11069,148,1564,0.09514,0.12625
2007,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91929,2501,2662,0.90894,0.92964
2007,46-65 y.,5th Quintile,Not born in Germany,0.08071,161,2662,0.07036,0.09106
2007,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79687,568,710,0.76725,0.82648
2007,66 and older,1st Quintile,Not born in Germany,0.20313,142,710,0.17352,0.23275
2007,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90280,887,975,0.88420,0.92140
2007,66 and older,2nd Quintile,Not born in Germany,0.09720,88,975,0.07860,0.11580
2007,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93639,916,986,0.92115,0.95163
2007,66 and older,3rd Quintile,Not born in Germany,0.06361,70,986,0.04837,0.07885
2007,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93939,762,800,0.92284,0.95593
2007,66 and older,4th Quintile,Not born in Germany,0.06061,38,800,0.04407,0.07716
2007,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95016,833,871,0.93569,0.96462
2007,66 and older,5th Quintile,Not born in Germany,0.04984,38,871,0.03538,0.06431
2008,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.83589,747,838,0.81080,0.86098
2008,17-29 y.,1st Quintile,Not born in Germany,0.16411,91,838,0.13902,0.18920
2008,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.91804,588,639,0.89676,0.93933
2008,17-29 y.,2nd Quintile,Not born in Germany,0.08196,51,639,0.06067,0.10324
2008,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90213,648,691,0.87996,0.92430
2008,17-29 y.,3rd Quintile,Not born in Germany,0.09787,43,691,0.07570,0.12004
2008,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93798,606,606,0.91877,0.95720
2008,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97330,593,593,0.96032,0.98629
2008,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72618,550,732,0.69386,0.75851
2008,30-45 y.,1st Quintile,Not born in Germany,0.27382,182,732,0.24149,0.30614
2008,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79860,763,917,0.77263,0.82457
2008,30-45 y.,2nd Quintile,Not born in Germany,0.20140,154,917,0.17543,0.22737
2008,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85886,961,1087,0.83815,0.87956
2008,30-45 y.,3rd Quintile,Not born in Germany,0.14114,126,1087,0.12044,0.16185
2008,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91165,1042,1133,0.89512,0.92819
2008,30-45 y.,4th Quintile,Not born in Germany,0.08835,91,1133,0.07181,0.10488
2008,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.95728,1249,1300,0.94629,0.96828
2008,30-45 y.,5th Quintile,Not born in Germany,0.04272,51,1300,0.03172,0.05371
2008,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.69773,606,790,0.66569,0.72978
2008,46-65 y.,1st Quintile,Not born in Germany,0.30227,184,790,0.27022,0.33431
2008,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80710,700,821,0.78009,0.83411
2008,46-65 y.,2nd Quintile,Not born in Germany,0.19290,121,821,0.16589,0.21991
2008,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.83872,1010,1147,0.81742,0.86001
2008,46-65 y.,3rd Quintile,Not born in Germany,0.16128,137,1147,0.13999,0.18258
2008,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89434,1317,1445,0.87849,0.91020
2008,46-65 y.,4th Quintile,Not born in Germany,0.10566,128,1445,0.08980,0.12151
2008,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92752,2352,2490,0.91734,0.93771
2008,46-65 y.,5th Quintile,Not born in Germany,0.07248,138,2490,0.06229,0.08266
2008,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.78447,539,683,0.75361,0.81534
2008,66 and older,1st Quintile,Not born in Germany,0.21553,144,683,0.18466,0.24639
2008,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91032,964,1048,0.89301,0.92762
2008,66 and older,2nd Quintile,Not born in Germany,0.08968,84,1048,0.07238,0.10699
2008,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.92558,879,943,0.90881,0.94234
2008,66 and older,3rd Quintile,Not born in Germany,0.07442,64,943,0.05766,0.09119
2008,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94663,677,712,0.93011,0.96315
2008,66 and older,4th Quintile,Not born in Germany,0.05337,35,712,0.03685,0.06989
2008,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94730,868,910,0.93278,0.96183
2008,66 and older,5th Quintile,Not born in Germany,0.05270,42,910,0.03817,0.06722
2009,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.85454,691,759,0.82944,0.87964
2009,17-29 y.,1st Quintile,Not born in Germany,0.14546,68,759,0.12036,0.17056
2009,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.89546,511,550,0.86987,0.92106
2009,17-29 y.,2nd Quintile,Not born in Germany,0.10454,39,550,0.07894,0.13013
2009,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.92338,569,603,0.90213,0.94462
2009,17-29 y.,3rd Quintile,Not born in Germany,0.07662,34,603,0.05538,0.09787
2009,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.96023,605,605,0.94464,0.97581
2009,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97024,532,532,0.95578,0.98469
2009,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.71414,507,665,0.67978,0.74851
2009,30-45 y.,1st Quintile,Not born in Germany,0.28586,158,665,0.25149,0.32022
2009,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80197,710,850,0.77516,0.82877
2009,30-45 y.,2nd Quintile,Not born in Germany,0.19803,140,850,0.17123,0.22484
2009,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86897,850,941,0.84739,0.89054
2009,30-45 y.,3rd Quintile,Not born in Germany,0.13103,91,941,0.10946,0.15261
2009,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.92324,965,1052,0.90715,0.93934
2009,30-45 y.,4th Quintile,Not born in Germany,0.07676,87,1052,0.06066,0.09285
2009,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93600,1111,1165,0.92194,0.95006
2009,30-45 y.,5th Quintile,Not born in Germany,0.06400,54,1165,0.04994,0.07806
2009,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.73806,618,778,0.70715,0.76898
2009,46-65 y.,1st Quintile,Not born in Germany,0.26194,160,778,0.23102,0.29285
2009,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77018,662,775,0.74055,0.79982
2009,46-65 y.,2nd Quintile,Not born in Germany,0.22982,113,775,0.20018,0.25945
2009,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85949,950,1073,0.83869,0.88029
2009,46-65 y.,3rd Quintile,Not born in Germany,0.14051,123,1073,0.11971,0.16131
2009,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.90699,1292,1405,0.89180,0.92218
2009,46-65 y.,4th Quintile,Not born in Germany,0.09301,113,1405,0.07782,0.10820
2009,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92937,2183,2293,0.91888,0.93986
2009,46-65 y.,5th Quintile,Not born in Germany,0.07063,110,2293,0.06014,0.08112
2009,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.80475,582,715,0.77568,0.83383
2009,66 and older,1st Quintile,Not born in Germany,0.19525,133,715,0.16617,0.22432
2009,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90093,959,1048,0.88283,0.91902
2009,66 and older,2nd Quintile,Not born in Germany,0.09907,89,1048,0.08098,0.11717
2009,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.95393,796,833,0.93969,0.96818
2009,66 and older,3rd Quintile,Not born in Germany,0.04607,37,833,0.03182,0.06031
2009,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94657,689,725,0.93019,0.96296
2009,66 and older,4th Quintile,Not born in Germany,0.05343,36,725,0.03704,0.06981
2009,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.93934,801,842,0.92321,0.95547
2009,66 and older,5th Quintile,Not born in Germany,0.06066,41,842,0.04453,0.07679
2010,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.87310,606,656,0.84761,0.89859
2010,17-29 y.,1st Quintile,Not born in Germany,0.12690,50,656,0.10141,0.15239
2010,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.89563,452,488,0.86847,0.92278
2010,17-29 y.,2nd Quintile,Not born in Germany,0.10437,36,488,0.07722,0.13153
2010,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91341,524,524,0.88931,0.93752
2010,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.98602,517,517,0.97588,0.99615
2010,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.98027,468,468,0.96766,0.99288
2010,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.77672,457,588,0.74303,0.81041
2010,30-45 y.,1st Quintile,Not born in Germany,0.22328,131,588,0.18959,0.25697
2010,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77212,634,745,0.74198,0.80226
2010,30-45 y.,2nd Quintile,Not born in Germany,0.22788,111,745,0.19774,0.25802
2010,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.80210,762,867,0.77557,0.82864
2010,30-45 y.,3rd Quintile,Not born in Germany,0.19790,105,867,0.17136,0.22443
2010,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.89522,860,927,0.87549,0.91494
2010,30-45 y.,4th Quintile,Not born in Germany,0.10478,67,927,0.08506,0.12451
2010,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93660,934,978,0.92132,0.95188
2010,30-45 y.,5th Quintile,Not born in Germany,0.06340,44,978,0.04812,0.07868
2010,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.69626,576,721,0.66267,0.72985
2010,46-65 y.,1st Quintile,Not born in Germany,0.30374,145,721,0.27015,0.33733
2010,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81986,689,806,0.79331,0.84641
2010,46-65 y.,2nd Quintile,Not born in Germany,0.18014,117,806,0.15359,0.20669
2010,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85683,897,995,0.83506,0.87861
2010,46-65 y.,3rd Quintile,Not born in Germany,0.14317,98,995,0.12139,0.16494
2010,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89619,1247,1346,0.87989,0.91249
2010,46-65 y.,4th Quintile,Not born in Germany,0.10381,99,1346,0.08751,0.12011
2010,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92719,2037,2141,0.91619,0.93820
2010,46-65 y.,5th Quintile,Not born in Germany,0.07281,104,2141,0.06180,0.08381
2010,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.77110,530,662,0.73907,0.80313
2010,66 and older,1st Quintile,Not born in Germany,0.22890,132,662,0.19687,0.26093
2010,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91412,938,1008,0.89681,0.93142
2010,66 and older,2nd Quintile,Not born in Germany,0.08588,70,1008,0.06858,0.10319
2010,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94882,798,833,0.93385,0.96380
2010,66 and older,3rd Quintile,Not born in Germany,0.05118,35,833,0.03620,0.06615
2010,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.92866,660,703,0.90962,0.94770
2010,66 and older,4th Quintile,Not born in Germany,0.07134,43,703,0.05230,0.09038
2010,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94790,769,805,0.93254,0.96326
2010,66 and older,5th Quintile,Not born in Germany,0.05210,36,805,0.03674,0.06746
2011,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.85283,1025,1201,0.83278,0.87287
2011,17-29 y.,1st Quintile,Not born in Germany,0.14717,176,1201,0.12713,0.16722
2011,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.88369,720,806,0.86154,0.90583
2011,17-29 y.,2nd Quintile,Not born in Germany,0.11631,86,806,0.09417,0.13846
2011,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.92308,650,699,0.90331,0.94285
2011,17-29 y.,3rd Quintile,Not born in Germany,0.07692,49,699,0.05715,0.09669
2011,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95801,568,568,0.94150,0.97452
2011,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97931,431,431,0.96586,0.99277
2011,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.71232,1229,1710,0.69086,0.73379
2011,30-45 y.,1st Quintile,Not born in Germany,0.28768,481,1710,0.26621,0.30914
2011,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.76005,1371,1693,0.73970,0.78040
2011,30-45 y.,2nd Quintile,Not born in Germany,0.23995,322,1693,0.21960,0.26030
2011,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.82811,1319,1490,0.80894,0.84727
2011,30-45 y.,3rd Quintile,Not born in Germany,0.17189,171,1490,0.15273,0.19106
2011,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91891,1402,1535,0.90525,0.93257
2011,30-45 y.,4th Quintile,Not born in Germany,0.08109,133,1535,0.06743,0.09475
2011,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.91345,1298,1398,0.89870,0.92819
2011,30-45 y.,5th Quintile,Not born in Germany,0.08655,100,1398,0.07181,0.10130
2011,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.75271,876,1091,0.72709,0.77832
2011,46-65 y.,1st Quintile,Not born in Germany,0.24729,215,1091,0.22168,0.27291
2011,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79750,875,1008,0.77268,0.82232
2011,46-65 y.,2nd Quintile,Not born in Germany,0.20250,133,1008,0.17768,0.22732
2011,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87526,1086,1205,0.85660,0.89393
2011,46-65 y.,3rd Quintile,Not born in Germany,0.12474,119,1205,0.10607,0.14340
2011,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89752,1361,1464,0.88198,0.91306
2011,46-65 y.,4th Quintile,Not born in Germany,0.10248,103,1464,0.08694,0.11802
2011,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92091,2019,2128,0.90944,0.93238
2011,46-65 y.,5th Quintile,Not born in Germany,0.07909,109,2128,0.06762,0.09056
2011,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.80580,598,718,0.77685,0.83476
2011,66 and older,1st Quintile,Not born in Germany,0.19420,120,718,0.16524,0.22315
2011,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.88695,830,907,0.86633,0.90757
2011,66 and older,2nd Quintile,Not born in Germany,0.11305,77,907,0.09243,0.13367
2011,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94693,772,806,0.93144,0.96241
2011,66 and older,3rd Quintile,Not born in Germany,0.05307,34,806,0.03759,0.06856
2011,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93685,567,601,0.91739,0.95631
2011,66 and older,4th Quintile,Not born in Germany,0.06315,34,601,0.04369,0.08261
2011,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94303,748,786,0.92682,0.95925
2011,66 and older,5th Quintile,Not born in Germany,0.05697,38,786,0.04075,0.07318
2012,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.84248,1207,1374,0.82321,0.86175
2012,17-29 y.,1st Quintile,Not born in Germany,0.15752,167,1374,0.13825,0.17679
2012,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.88518,774,862,0.86388,0.90647
2012,17-29 y.,2nd Quintile,Not born in Germany,0.11482,88,862,0.09353,0.13612
2012,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89890,714,770,0.87759,0.92021
2012,17-29 y.,3rd Quintile,Not born in Germany,0.10110,56,770,0.07979,0.12241
2012,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93455,630,630,0.91522,0.95387
2012,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96966,452,452,0.95382,0.98549
2012,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72297,1434,1952,0.70311,0.74283
2012,30-45 y.,1st Quintile,Not born in Germany,0.27703,518,1952,0.25717,0.29689
2012,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.71723,1472,1815,0.69650,0.73795
2012,30-45 y.,2nd Quintile,Not born in Germany,0.28277,343,1815,0.26205,0.30350
2012,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85883,1511,1694,0.84224,0.87541
2012,30-45 y.,3rd Quintile,Not born in Germany,0.14117,183,1694,0.12459,0.15776
2012,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88282,1456,1602,0.86707,0.89858
2012,30-45 y.,4th Quintile,Not born in Germany,0.11718,146,1602,0.10142,0.13293
2012,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.89982,1347,1458,0.88441,0.91524
2012,30-45 y.,5th Quintile,Not born in Germany,0.10018,111,1458,0.08476,0.11559
2012,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.76898,1142,1385,0.74677,0.79118
2012,46-65 y.,1st Quintile,Not born in Germany,0.23102,243,1385,0.20882,0.25323
2012,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78594,1082,1261,0.76330,0.80859
2012,46-65 y.,2nd Quintile,Not born in Germany,0.21406,179,1261,0.19141,0.23670
2012,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84415,1369,1519,0.82590,0.86239
2012,46-65 y.,3rd Quintile,Not born in Germany,0.15585,150,1519,0.13761,0.17410
2012,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.91632,1657,1780,0.90346,0.92919
2012,46-65 y.,4th Quintile,Not born in Germany,0.08368,123,1780,0.07081,0.09654
2012,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91762,2370,2500,0.90684,0.92840
2012,46-65 y.,5th Quintile,Not born in Germany,0.08238,130,2500,0.07160,0.09316
2012,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.78235,640,781,0.75339,0.81131
2012,66 and older,1st Quintile,Not born in Germany,0.21765,141,781,0.18869,0.24661
2012,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.88222,1041,1134,0.86345,0.90099
2012,66 and older,2nd Quintile,Not born in Germany,0.11778,93,1134,0.09901,0.13655
2012,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.92551,878,947,0.90878,0.94224
2012,66 and older,3rd Quintile,Not born in Germany,0.07449,69,947,0.05776,0.09122
2012,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93684,798,847,0.92044,0.95323
2012,66 and older,4th Quintile,Not born in Germany,0.06316,49,847,0.04677,0.07956
2012,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94588,848,886,0.93097,0.96078
2012,66 and older,5th Quintile,Not born in Germany,0.05412,38,886,0.03922,0.06903
2013,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.90230,1155,1300,0.88615,0.91845
2013,17-29 y.,1st Quintile,Not born in Germany,0.09770,145,1300,0.08155,0.11385
2013,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.92991,876,963,0.91377,0.94604
2013,17-29 y.,2nd Quintile,Not born in Germany,0.07009,87,963,0.05396,0.08623
2013,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.96531,716,754,0.95224,0.97838
2013,17-29 y.,3rd Quintile,Not born in Germany,0.03469,38,754,0.02162,0.04776
2013,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.97338,623,623,0.96073,0.98603
2013,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96063,502,502,0.94360,0.97766
2013,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.84094,1334,1779,0.82394,0.85794
2013,30-45 y.,1st Quintile,Not born in Germany,0.15906,445,1779,0.14206,0.17606
2013,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83315,1458,1816,0.81600,0.85031
2013,30-45 y.,2nd Quintile,Not born in Germany,0.16685,358,1816,0.14969,0.18400
2013,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89240,1337,1542,0.87693,0.90787
2013,30-45 y.,3rd Quintile,Not born in Germany,0.10760,205,1542,0.09213,0.12307
2013,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.94349,1376,1510,0.93184,0.95514
2013,30-45 y.,4th Quintile,Not born in Germany,0.05651,134,1510,0.04486,0.06816
2013,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.91130,1281,1404,0.89643,0.92618
2013,30-45 y.,5th Quintile,Not born in Germany,0.08870,123,1404,0.07382,0.10357
2013,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.83340,1169,1442,0.81416,0.85264
2013,46-65 y.,1st Quintile,Not born in Germany,0.16660,273,1442,0.14736,0.18584
2013,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.86545,1212,1406,0.84761,0.88330
2013,46-65 y.,2nd Quintile,Not born in Germany,0.13455,194,1406,0.11670,0.15239
2013,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.90609,1468,1631,0.89193,0.92025
2013,46-65 y.,3rd Quintile,Not born in Germany,0.09391,163,1631,0.07975,0.10807
2013,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.92529,1763,1889,0.91343,0.93715
2013,46-65 y.,4th Quintile,Not born in Germany,0.07471,126,1889,0.06285,0.08657
2013,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.94345,2517,2662,0.93467,0.95222
2013,46-65 y.,5th Quintile,Not born in Germany,0.05655,145,2662,0.04778,0.06533
2013,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.82597,690,828,0.80013,0.85181
2013,66 and older,1st Quintile,Not born in Germany,0.17403,138,828,0.14819,0.19987
2013,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.92335,1114,1208,0.90835,0.93836
2013,66 and older,2nd Quintile,Not born in Germany,0.07665,94,1208,0.06164,0.09165
2013,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93831,1000,1064,0.92385,0.95278
2013,66 and older,3rd Quintile,Not born in Germany,0.06169,64,1064,0.04722,0.07615
2013,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95248,836,880,0.93842,0.96655
2013,66 and older,4th Quintile,Not born in Germany,0.04752,44,880,0.03345,0.06158
2013,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.96187,933,979,0.94986,0.97387
2013,66 and older,5th Quintile,Not born in Germany,0.03813,46,979,0.02613,0.05014
2014,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.82809,1278,1658,0.80993,0.84626
2014,17-29 y.,1st Quintile,Not born in Germany,0.17191,380,1658,0.15374,0.19007
2014,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81877,796,1014,0.79505,0.84250
2014,17-29 y.,2nd Quintile,Not born in Germany,0.18123,218,1014,0.15750,0.20495
2014,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89779,729,856,0.87749,0.91810
2014,17-29 y.,3rd Quintile,Not born in Germany,0.10221,127,856,0.08190,0.12251
2014,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.94324,724,804,0.92724,0.95925
2014,17-29 y.,4th Quintile,Not born in Germany,0.05676,80,804,0.04075,0.07276
2014,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.93420,495,536,0.91319,0.95521
2014,17-29 y.,5th Quintile,Not born in Germany,0.06580,41,536,0.04479,0.08681
2014,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.62074,1057,1906,0.59896,0.64253
2014,30-45 y.,1st Quintile,Not born in Germany,0.37926,849,1906,0.35747,0.40104
2014,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.72386,1263,1903,0.70377,0.74396
2014,30-45 y.,2nd Quintile,Not born in Germany,0.27614,640,1903,0.25604,0.29623
2014,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.79461,1303,1710,0.77546,0.81376
2014,30-45 y.,3rd Quintile,Not born in Germany,0.20539,407,1710,0.18624,0.22454
2014,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.86461,1285,1564,0.84765,0.88157
2014,30-45 y.,4th Quintile,Not born in Germany,0.13539,279,1564,0.11843,0.15235
2014,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.87065,1198,1437,0.85329,0.88801
2014,30-45 y.,5th Quintile,Not born in Germany,0.12935,239,1437,0.11199,0.14671
2014,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.71649,1055,1643,0.69469,0.73829
2014,46-65 y.,1st Quintile,Not born in Germany,0.28351,588,1643,0.26171,0.30531
2014,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81744,1141,1503,0.79790,0.83698
2014,46-65 y.,2nd Quintile,Not born in Germany,0.18256,362,1503,0.16302,0.20210
2014,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85700,1328,1611,0.83990,0.87410
2014,46-65 y.,3rd Quintile,Not born in Germany,0.14300,283,1611,0.12590,0.16010
2014,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.92156,1784,1987,0.90974,0.93339
2014,46-65 y.,4th Quintile,Not born in Germany,0.07844,203,1987,0.06661,0.09026
2014,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92625,2378,2562,0.91613,0.93638
2014,46-65 y.,5th Quintile,Not born in Germany,0.07375,184,2562,0.06362,0.08387
2014,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.83811,651,817,0.81284,0.86339
2014,66 and older,1st Quintile,Not born in Germany,0.16189,166,817,0.13661,0.18716
2014,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.88942,1116,1238,0.87195,0.90690
2014,66 and older,2nd Quintile,Not born in Germany,0.11058,122,1238,0.09310,0.12805
2014,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93695,1006,1085,0.92248,0.95141
2014,66 and older,3rd Quintile,Not born in Germany,0.06305,79,1085,0.04859,0.07752
2014,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.96247,847,889,0.94997,0.97497
2014,66 and older,4th Quintile,Not born in Germany,0.03753,42,889,0.02503,0.05003
2014,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.96326,883,924,0.95112,0.97539
2014,66 and older,5th Quintile,Not born in Germany,0.03674,41,924,0.02461,0.04888
2015,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.84709,1164,1451,0.82856,0.86561
2015,17-29 y.,1st Quintile,Not born in Germany,0.15291,287,1451,0.13439,0.17144
