"germborn","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht in Deutschland geboren","2009","(noch) kein Abschluss","3","9","","",""
"nicht in Deutschland geboren","2009","(noch) kein Abschluss","4","7","","",""
"nicht in Deutschland geboren","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"nicht in Deutschland geboren","2009","AkademikerIn","1 Einkommensschwächstes Quintil","42","0.335748063366339","0.273485768059557","0.39801035867312"
"nicht in Deutschland geboren","2009","AkademikerIn","2","46","0.182470606899895","0.144808418221353","0.220132795578437"
"nicht in Deutschland geboren","2009","AkademikerIn","3","54","0.131205681432064","0.102834106284412","0.159577256579716"
"nicht in Deutschland geboren","2009","AkademikerIn","4","58","0.0700196540225473","0.0537154295957156","0.0863238784493789"
"nicht in Deutschland geboren","2009","AkademikerIn","5 Einkommensstärkstes Quintil","92","0.0713931317558764","0.0598910384449613","0.0828952250667915"
"nicht in Deutschland geboren","2009","Hauptschule","1 Einkommensschwächstes Quintil","286","0.231056402480185","0.209024009114905","0.253088795845464"
"nicht in Deutschland geboren","2009","Hauptschule","2","229","0.158086967560283","0.140830790272782","0.175343144847783"
"nicht in Deutschland geboren","2009","Hauptschule","3","138","0.130109305827388","0.111932956164908","0.148285655489868"
"nicht in Deutschland geboren","2009","Hauptschule","4","94","0.0791560557911975","0.0639752423499026","0.0943368692324924"
"nicht in Deutschland geboren","2009","Hauptschule","5 Einkommensstärkstes Quintil","31","0.0708011205208579","0.0499449567203104","0.0916572843214055"
"nicht in Deutschland geboren","2009","Realschule","1 Einkommensschwächstes Quintil","22","","",""
"nicht in Deutschland geboren","2009","Realschule","2","41","0.0431586888086557","0.030742323451391","0.0555750541659204"
"nicht in Deutschland geboren","2009","Realschule","3","25","","",""
"nicht in Deutschland geboren","2009","Realschule","4","37","0.0395470046757203","0.028218757566646","0.0508752517847946"
"nicht in Deutschland geboren","2009","Realschule","5 Einkommensstärkstes Quintil","17","","",""
"in Deutschland geboren","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","359","0.69125161423227","0.653192357509125","0.729310870955415"
"in Deutschland geboren","2010","(Fach-)Abitur","2","506","0.713336949520996","0.679398724657553","0.747275174384438"
"in Deutschland geboren","2010","(Fach-)Abitur","3","437","0.819872765746556","0.786682754691067","0.853062776802046"
"in Deutschland geboren","2010","(Fach-)Abitur","4","605","0.865473368923389","0.839655652957184","0.891291084889594"
"in Deutschland geboren","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","584","0.919521585240269","0.898245636270352","0.940797534210187"
"in Deutschland geboren","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","292","0.611204789108119","0.565289431571347","0.657120146644891"
"in Deutschland geboren","2010","(noch) kein Abschluss","2","191","0.688609787501708","0.631323549257376","0.745896025746041"
"in Deutschland geboren","2010","(noch) kein Abschluss","3","119","0.857546795355939","0.800059888076201","0.915033702635677"
"in Deutschland geboren","2010","(noch) kein Abschluss","4","117","0.778425389076189","0.705620326680096","0.851230451472281"
"in Deutschland geboren","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","113","0.916227041254752","0.865810554799919","0.966643527709584"
"in Deutschland geboren","2010","AkademikerIn","1 Einkommensschwächstes Quintil","253","0.766077754336386","0.721472889308797","0.810682619363974"
"in Deutschland geboren","2010","AkademikerIn","2","496","0.683328320398011","0.646741757332139","0.719914883463883"
"in Deutschland geboren","2010","AkademikerIn","3","670","0.895348901002232","0.873264381265152","0.917433420739311"
"in Deutschland geboren","2010","AkademikerIn","4","1170","0.915693888443356","0.90040689894619","0.930980877940521"
"in Deutschland geboren","2010","AkademikerIn","5 Einkommensstärkstes Quintil","2246","0.906435870483987","0.894789654983378","0.918082085984597"
"in Deutschland geboren","2010","Hauptschule","1 Einkommensschwächstes Quintil","1503","0.722826376911527","0.703297356670847","0.742355397152207"
"in Deutschland geboren","2010","Hauptschule","2","1840","0.829943699867904","0.814406816902743","0.845480582833065"
"in Deutschland geboren","2010","Hauptschule","3","1271","0.856918583557751","0.838957478250762","0.87487968886474"
"in Deutschland geboren","2010","Hauptschule","4","1100","0.883978281349463","0.86596349182908","0.901993070869846"
"in Deutschland geboren","2010","Hauptschule","5 Einkommensstärkstes Quintil","563","0.93958481686215","0.920408650550616","0.958760983173683"
"in Deutschland geboren","2010","Realschule","1 Einkommensschwächstes Quintil","1242","0.95521516187195","0.943997751437179","0.96643257230672"
"in Deutschland geboren","2010","Realschule","2","1635","0.939827506675855","0.928575952158289","0.95107906119342"
"in Deutschland geboren","2010","Realschule","3","1299","0.963338187424512","0.953320762418496","0.973355612430528"
"in Deutschland geboren","2010","Realschule","4","1389","0.968426251814447","0.959344085643223","0.977508417985671"
"in Deutschland geboren","2010","Realschule","5 Einkommensstärkstes Quintil","1008","0.969195506461252","0.958633066190209","0.979757946732295"
"nicht in Deutschland geboren","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","207","0.30874838576773","0.270689129044585","0.346807642490875"
"nicht in Deutschland geboren","2010","(Fach-)Abitur","2","176","0.286663050479004","0.252724825615562","0.320601275342447"
"nicht in Deutschland geboren","2010","(Fach-)Abitur","3","78","0.180127234253444","0.146937223197954","0.213317245308933"
"nicht in Deutschland geboren","2010","(Fach-)Abitur","4","66","0.134526631076611","0.108708915110406","0.160344347042816"
"nicht in Deutschland geboren","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","44","0.0804784147597307","0.0592024657898132","0.101754363729648"
"nicht in Deutschland geboren","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","141","0.388795210891881","0.342879853355109","0.434710568428653"
"nicht in Deutschland geboren","2010","(noch) kein Abschluss","2","60","0.311390212498292","0.254103974253959","0.368676450742624"
"nicht in Deutschland geboren","2010","(noch) kein Abschluss","3","23","","",""
"nicht in Deutschland geboren","2010","(noch) kein Abschluss","4","8","","",""
"nicht in Deutschland geboren","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"nicht in Deutschland geboren","2010","AkademikerIn","1 Einkommensschwächstes Quintil","93","0.233922245663614","0.189317380636026","0.278527110691203"
"nicht in Deutschland geboren","2010","AkademikerIn","2","125","0.316671679601989","0.280085116536117","0.35325824266786"
"nicht in Deutschland geboren","2010","AkademikerIn","3","68","0.104651098997768","0.0825665792606889","0.126735618734848"
"nicht in Deutschland geboren","2010","AkademikerIn","4","99","0.0843061115566444","0.0690191220594788","0.0995931010538101"
"nicht in Deutschland geboren","2010","AkademikerIn","5 Einkommensstärkstes Quintil","156","0.0935641295160125","0.0819179140154027","0.105210345016622"
"nicht in Deutschland geboren","2010","Hauptschule","1 Einkommensschwächstes Quintil","515","0.277173623088473","0.257644602847793","0.296702643329153"
"nicht in Deutschland geboren","2010","Hauptschule","2","406","0.170056300132096","0.154519417166935","0.185593183097257"
"nicht in Deutschland geboren","2010","Hauptschule","3","189","0.143081416442249","0.12512031113526","0.161042521749238"
"nicht in Deutschland geboren","2010","Hauptschule","4","114","0.116021718650537","0.0980069291301543","0.13403650817092"
"nicht in Deutschland geboren","2010","Hauptschule","5 Einkommensstärkstes Quintil","30","0.0604151831378504","0.0412390168263169","0.079591349449384"
"nicht in Deutschland geboren","2010","Realschule","1 Einkommensschwächstes Quintil","64","0.0447848381280505","0.0335674276932796","0.0560022485628214"
"nicht in Deutschland geboren","2010","Realschule","2","81","0.0601724933241454","0.0489209388065802","0.0714240478417106"
"nicht in Deutschland geboren","2010","Realschule","3","53","0.0366618125754879","0.0266443875694722","0.0466792375815036"
"nicht in Deutschland geboren","2010","Realschule","4","35","0.0315737481855527","0.0224915820143287","0.0406559143567768"
"nicht in Deutschland geboren","2010","Realschule","5 Einkommensstärkstes Quintil","20","","",""
"in Deutschland geboren","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","472","0.727644300487908","0.694160017482334","0.761128583493483"
"in Deutschland geboren","2011","(Fach-)Abitur","2","544","0.717768832731055","0.684983953210694","0.750553712251416"
"in Deutschland geboren","2011","(Fach-)Abitur","3","565","0.770326901909888","0.738642438726062","0.802011365093713"
"in Deutschland geboren","2011","(Fach-)Abitur","4","700","0.860502954785735","0.836524588273636","0.884481321297834"
"in Deutschland geboren","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","701","0.904932135259671","0.883982547660374","0.925881722858968"
"in Deutschland geboren","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","348","0.627602045040978","0.58466526926459","0.670538820817366"
"in Deutschland geboren","2011","(noch) kein Abschluss","2","227","0.699709347072941","0.647665462637557","0.751753231508326"
"in Deutschland geboren","2011","(noch) kein Abschluss","3","179","0.840141530303581","0.789095785112062","0.891187275495101"
"in Deutschland geboren","2011","(noch) kein Abschluss","4","172","0.87457638050964","0.826459115509949","0.922693645509332"
"in Deutschland geboren","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","148","0.911709360979783","0.867044315662028","0.956374406297538"
"in Deutschland geboren","2011","AkademikerIn","1 Einkommensschwächstes Quintil","270","0.678662550012483","0.631523043720654","0.725802056304312"
"in Deutschland geboren","2011","AkademikerIn","2","469","0.76099136716054","0.726132695992005","0.795850038329075"
"in Deutschland geboren","2011","AkademikerIn","3","769","0.844110391492654","0.819866235374309","0.868354547611"
"in Deutschland geboren","2011","AkademikerIn","4","1414","0.895051929066435","0.879764453020055","0.910339405112815"
"in Deutschland geboren","2011","AkademikerIn","5 Einkommensstärkstes Quintil","2671","0.915717224562679","0.905528517044002","0.925905932081356"
"in Deutschland geboren","2011","Hauptschule","1 Einkommensschwächstes Quintil","1735","0.768904960672834","0.751401571837202","0.786408349508466"
"in Deutschland geboren","2011","Hauptschule","2","2196","0.849192917379832","0.835471706560689","0.862914128198975"
"in Deutschland geboren","2011","Hauptschule","3","1577","0.85510008249456","0.838861353605761","0.871338811383359"
"in Deutschland geboren","2011","Hauptschule","4","1400","0.892338910537785","0.876893579008195","0.907784242067376"
"in Deutschland geboren","2011","Hauptschule","5 Einkommensstärkstes Quintil","740","0.904146774059958","0.883708615425088","0.924584932694828"
"in Deutschland geboren","2011","Realschule","1 Einkommensschwächstes Quintil","1319","0.947000153591362","0.935188616999172","0.958811690183551"
"in Deutschland geboren","2011","Realschule","2","1795","0.941165371828101","0.930567770440503","0.951762973215698"
"in Deutschland geboren","2011","Realschule","3","1534","0.960441474671921","0.950851551512536","0.970031397831306"
"in Deutschland geboren","2011","Realschule","4","1724","0.969332130689854","0.961290745834676","0.977373515545031"
"in Deutschland geboren","2011","Realschule","5 Einkommensstärkstes Quintil","1301","0.977208617634114","0.969203154979391","0.985214080288837"
"nicht in Deutschland geboren","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","207","0.272355699512092","0.238871416506517","0.305839982517666"
"nicht in Deutschland geboren","2011","(Fach-)Abitur","2","180","0.282231167268945","0.249446287748584","0.315016046789306"
"nicht in Deutschland geboren","2011","(Fach-)Abitur","3","112","0.229673098090112","0.197988634906287","0.261357561273938"
"nicht in Deutschland geboren","2011","(Fach-)Abitur","4","102","0.139497045214265","0.115518678702166","0.163475411726365"
"nicht in Deutschland geboren","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","52","0.0950678647403289","0.0741182771410321","0.116017452339626"
"nicht in Deutschland geboren","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","139","0.372397954959022","0.329461179182634","0.41533473073541"
"nicht in Deutschland geboren","2011","(noch) kein Abschluss","2","71","0.300290652927059","0.248246768491674","0.352334537362443"
"nicht in Deutschland geboren","2011","(noch) kein Abschluss","3","19","","",""
"nicht in Deutschland geboren","2011","(noch) kein Abschluss","4","10","","",""
"nicht in Deutschland geboren","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"nicht in Deutschland geboren","2011","AkademikerIn","1 Einkommensschwächstes Quintil","107","0.321337449987517","0.274197943695688","0.368476956279346"
"nicht in Deutschland geboren","2011","AkademikerIn","2","106","0.23900863283946","0.204149961670925","0.273867304007995"
"nicht in Deutschland geboren","2011","AkademikerIn","3","91","0.155889608507346","0.131645452389","0.180133764625691"
"nicht in Deutschland geboren","2011","AkademikerIn","4","130","0.104948070933565","0.0896605948871846","0.120235546979945"
"nicht in Deutschland geboren","2011","AkademikerIn","5 Einkommensstärkstes Quintil","185","0.0842827754373209","0.0740940679186439","0.0944714829559979"
"nicht in Deutschland geboren","2011","Hauptschule","1 Einkommensschwächstes Quintil","493","0.231095039327166","0.213591650491534","0.248598428162798"
"nicht in Deutschland geboren","2011","Hauptschule","2","417","0.150807082620168","0.137085871801025","0.164528293439311"
"nicht in Deutschland geboren","2011","Hauptschule","3","228","0.14489991750544","0.128661188616641","0.161138646394239"
"nicht in Deutschland geboren","2011","Hauptschule","4","147","0.107661089462215","0.0922157579326238","0.123106420991805"
"nicht in Deutschland geboren","2011","Hauptschule","5 Einkommensstärkstes Quintil","57","0.0958532259400418","0.0754150673051719","0.116291384574912"
"nicht in Deutschland geboren","2011","Realschule","1 Einkommensschwächstes Quintil","63","0.0529998464086383","0.0411883098164486","0.064811383000828"
"nicht in Deutschland geboren","2011","Realschule","2","99","0.0588346281718994","0.048237026784302","0.0694322295594969"
"nicht in Deutschland geboren","2011","Realschule","3","53","0.0395585253280789","0.0299686021686941","0.0491484484874637"
"nicht in Deutschland geboren","2011","Realschule","4","42","0.0306678693101463","0.0226264844549686","0.038709254165324"
"nicht in Deutschland geboren","2011","Realschule","5 Einkommensstärkstes Quintil","34","0.0227913823658861","0.0147859197111629","0.0307968450206093"
"in Deutschland geboren","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","385","0.689580286028012","0.651497945915394","0.727662626140631"
"in Deutschland geboren","2012","(Fach-)Abitur","2","480","0.699177833999833","0.663839612108259","0.734516055891407"
"in Deutschland geboren","2012","(Fach-)Abitur","3","561","0.799282721345229","0.769331653226131","0.829233789464326"
"in Deutschland geboren","2012","(Fach-)Abitur","4","757","0.841756364129653","0.81719194518578","0.866320783073526"
"in Deutschland geboren","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","737","0.879577660015419","0.857137133790994","0.902018186239844"
"in Deutschland geboren","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","327","0.636478629750232","0.591328216154271","0.681629043346192"
"in Deutschland geboren","2012","(noch) kein Abschluss","2","280","0.771509751340692","0.727011844450808","0.816007658230575"
"in Deutschland geboren","2012","(noch) kein Abschluss","3","197","0.812316023035006","0.760364972667043","0.864267073402969"
"in Deutschland geboren","2012","(noch) kein Abschluss","4","168","0.857679944181479","0.806781502783616","0.908578385579342"
"in Deutschland geboren","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","150","0.932590234804505","0.892990291001699","0.972190178607311"
"in Deutschland geboren","2012","AkademikerIn","1 Einkommensschwächstes Quintil","227","0.655634956857241","0.603328049868037","0.707941863846445"
"in Deutschland geboren","2012","AkademikerIn","2","458","0.714711162651258","0.677867070778482","0.751555254524034"
"in Deutschland geboren","2012","AkademikerIn","3","729","0.838811112357348","0.813457371480708","0.864164853233988"
"in Deutschland geboren","2012","AkademikerIn","4","1379","0.886349270652559","0.870346159627873","0.902352381677246"
"in Deutschland geboren","2012","AkademikerIn","5 Einkommensstärkstes Quintil","2744","0.911996714807293","0.901744017426663","0.922249412187923"
"in Deutschland geboren","2012","Hauptschule","1 Einkommensschwächstes Quintil","1549","0.753218157646577","0.734111678822913","0.772324636470241"
"in Deutschland geboren","2012","Hauptschule","2","2027","0.843458957607369","0.828936616321257","0.85798129889348"
"in Deutschland geboren","2012","Hauptschule","3","1626","0.840842548409804","0.824270889068832","0.857414207750777"
"in Deutschland geboren","2012","Hauptschule","4","1433","0.874476768380556","0.858171321964334","0.890782214796777"
"in Deutschland geboren","2012","Hauptschule","5 Einkommensstärkstes Quintil","815","0.891070431801484","0.87056753675597","0.911573326846998"
"in Deutschland geboren","2012","Realschule","1 Einkommensschwächstes Quintil","1148","0.950708880025774","0.938435271794487","0.96298248825706"
"in Deutschland geboren","2012","Realschule","2","1665","0.952063594262627","0.942054499989667","0.962072688535586"
"in Deutschland geboren","2012","Realschule","3","1618","0.96349507037148","0.954537761425164","0.972452379317796"
"in Deutschland geboren","2012","Realschule","4","1735","0.954523685535859","0.944866505698522","0.964180865373196"
"in Deutschland geboren","2012","Realschule","5 Einkommensstärkstes Quintil","1358","0.976066840144698","0.968023255050197","0.984110425239199"
"nicht in Deutschland geboren","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","182","0.310419713971987","0.272337373859369","0.348502054084606"
"nicht in Deutschland geboren","2012","(Fach-)Abitur","2","167","0.300822166000167","0.265483944108592","0.336160387891741"
"nicht in Deutschland geboren","2012","(Fach-)Abitur","3","126","0.200717278654771","0.170766210535674","0.230668346773869"
"nicht in Deutschland geboren","2012","(Fach-)Abitur","4","91","0.158243635870347","0.133679216926474","0.18280805481422"
"nicht in Deutschland geboren","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","71","0.120422339984581","0.0979818137601555","0.142862866209006"
"nicht in Deutschland geboren","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","109","0.363521370249768","0.318370956653808","0.408671783845729"
"nicht in Deutschland geboren","2012","(noch) kein Abschluss","2","62","0.228490248659308","0.183992341769425","0.272988155549192"
"nicht in Deutschland geboren","2012","(noch) kein Abschluss","3","20","","",""
"nicht in Deutschland geboren","2012","(noch) kein Abschluss","4","13","","",""
"nicht in Deutschland geboren","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"nicht in Deutschland geboren","2012","AkademikerIn","1 Einkommensschwächstes Quintil","90","0.344365043142759","0.292058136153555","0.396671950131963"
"nicht in Deutschland geboren","2012","AkademikerIn","2","119","0.285288837348742","0.248444745475966","0.322132929221518"
"nicht in Deutschland geboren","2012","AkademikerIn","3","79","0.161188887642652","0.135835146766012","0.186542628519292"
"nicht in Deutschland geboren","2012","AkademikerIn","4","132","0.113650729347441","0.0976476183227544","0.129653840372127"
"nicht in Deutschland geboren","2012","AkademikerIn","5 Einkommensstärkstes Quintil","189","0.0880032851927074","0.0777505878120774","0.0982559825733373"
"nicht in Deutschland geboren","2012","Hauptschule","1 Einkommensschwächstes Quintil","407","0.246781842353423","0.227675363529759","0.265888321177088"
"nicht in Deutschland geboren","2012","Hauptschule","2","378","0.156541042392631","0.14201870110652","0.171063383678743"
"nicht in Deutschland geboren","2012","Hauptschule","3","246","0.159157451590196","0.142585792249223","0.175729110931168"
"nicht in Deutschland geboren","2012","Hauptschule","4","153","0.125523231619444","0.109217785203223","0.141828678035666"
"nicht in Deutschland geboren","2012","Hauptschule","5 Einkommensstärkstes Quintil","72","0.108929568198516","0.0884266731530016","0.12943246324403"
"nicht in Deutschland geboren","2012","Realschule","1 Einkommensschwächstes Quintil","47","0.0492911199742265","0.0370175117429404","0.0615647282055126"
"nicht in Deutschland geboren","2012","Realschule","2","85","0.0479364057373734","0.0379273114644141","0.0579455000103328"
"nicht in Deutschland geboren","2012","Realschule","3","66","0.0365049296285199","0.0275476206822036","0.0454622385748362"
"nicht in Deutschland geboren","2012","Realschule","4","53","0.045476314464141","0.0358191346268037","0.0551334943014783"
"nicht in Deutschland geboren","2012","Realschule","5 Einkommensstärkstes Quintil","29","","",""
"in Deutschland geboren","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","380","0.609603605255896","0.576395240675688","0.642811969836105"
"in Deutschland geboren","2013","(Fach-)Abitur","2","508","0.648970436498227","0.617506992265918","0.680433880730537"
"in Deutschland geboren","2013","(Fach-)Abitur","3","547","0.763376115400375","0.734034829456381","0.79271740134437"
"in Deutschland geboren","2013","(Fach-)Abitur","4","734","0.816611698780133","0.79272195799937","0.840501439560895"
"in Deutschland geboren","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","819","0.889181901934623","0.869093410449989","0.909270393419258"
"in Deutschland geboren","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","345","0.552758902601862","0.515053933869724","0.590463871333999"
"in Deutschland geboren","2013","(noch) kein Abschluss","2","305","0.701250847186197","0.658386020072035","0.744115674300359"
"in Deutschland geboren","2013","(noch) kein Abschluss","3","224","0.818260769242469","0.772847955200189","0.86367358328475"
"in Deutschland geboren","2013","(noch) kein Abschluss","4","183","0.866034575806728","0.820184069264877","0.911885082348579"
"in Deutschland geboren","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","154","0.889764198354078","0.841832263231382","0.937696133476774"
"in Deutschland geboren","2013","AkademikerIn","1 Einkommensschwächstes Quintil","216","0.629254384721327","0.584627869917878","0.673880899524776"
"in Deutschland geboren","2013","AkademikerIn","2","406","0.669956621765181","0.633723579168178","0.706189664362184"
"in Deutschland geboren","2013","AkademikerIn","3","681","0.830614734607244","0.806244201764415","0.854985267450073"
"in Deutschland geboren","2013","AkademikerIn","4","1339","0.88862150188703","0.873206372044479","0.904036631729582"
"in Deutschland geboren","2013","AkademikerIn","5 Einkommensstärkstes Quintil","2878","0.910392255180583","0.900580207599678","0.920204302761488"
"in Deutschland geboren","2013","Hauptschule","1 Einkommensschwächstes Quintil","1406","0.767949638066343","0.750526261901182","0.785373014231504"
"in Deutschland geboren","2013","Hauptschule","2","1837","0.82775740948435","0.813107681231097","0.842407137737603"
"in Deutschland geboren","2013","Hauptschule","3","1584","0.85605208427368","0.840625013054984","0.871479155492375"
"in Deutschland geboren","2013","Hauptschule","4","1457","0.871747867285974","0.856148625816443","0.887347108755505"
"in Deutschland geboren","2013","Hauptschule","5 Einkommensstärkstes Quintil","807","0.913983246369901","0.895715522310155","0.932250970429648"
"in Deutschland geboren","2013","Realschule","1 Einkommensschwächstes Quintil","1067","0.945436440544989","0.932460842748815","0.958412038341164"
"in Deutschland geboren","2013","Realschule","2","1572","0.94504021608801","0.934232054942324","0.955848377233695"
"in Deutschland geboren","2013","Realschule","3","1510","0.960768325441489","0.951334625121561","0.970202025761418"
"in Deutschland geboren","2013","Realschule","4","1788","0.963845023632897","0.955433490291732","0.972256556974063"
"in Deutschland geboren","2013","Realschule","5 Einkommensstärkstes Quintil","1417","0.985149507960199","0.978919547301865","0.991379468618533"
"nicht in Deutschland geboren","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","449","0.390396394744104","0.357188030163895","0.423604759324312"
"nicht in Deutschland geboren","2013","(Fach-)Abitur","2","376","0.351029563501773","0.319566119269463","0.382493007734082"
"nicht in Deutschland geboren","2013","(Fach-)Abitur","3","259","0.236623884599625","0.20728259865563","0.265965170543619"
"nicht in Deutschland geboren","2013","(Fach-)Abitur","4","274","0.183388301219868","0.159498560439105","0.20727804200063"
"nicht in Deutschland geboren","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","119","0.110818098065377","0.0907296065807423","0.130906589550011"
"nicht in Deutschland geboren","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","323","0.447241097398138","0.409536128666001","0.484946066130276"
"nicht in Deutschland geboren","2013","(noch) kein Abschluss","2","133","0.298749152813803","0.255884325699641","0.341613979927965"
"nicht in Deutschland geboren","2013","(noch) kein Abschluss","3","53","0.18173923075753","0.13632641671525","0.227152044799811"
"nicht in Deutschland geboren","2013","(noch) kein Abschluss","4","29","","",""
"nicht in Deutschland geboren","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"nicht in Deutschland geboren","2013","AkademikerIn","1 Einkommensschwächstes Quintil","234","0.370745615278673","0.326119100475224","0.415372130082122"
"nicht in Deutschland geboren","2013","AkademikerIn","2","241","0.330043378234819","0.293810335637816","0.366276420831822"
"nicht in Deutschland geboren","2013","AkademikerIn","3","229","0.169385265392756","0.145014732549927","0.193755798235585"
"nicht in Deutschland geboren","2013","AkademikerIn","4","261","0.11137849811297","0.0959633682704181","0.126793627955521"
"nicht in Deutschland geboren","2013","AkademikerIn","5 Einkommensstärkstes Quintil","377","0.089607744819417","0.0797956972385123","0.0994197924003216"
"nicht in Deutschland geboren","2013","Hauptschule","1 Einkommensschwächstes Quintil","849","0.232050361933657","0.214626985768496","0.249473738098818"
"nicht in Deutschland geboren","2013","Hauptschule","2","715","0.17224259051565","0.157592862262397","0.186892318768903"
"nicht in Deutschland geboren","2013","Hauptschule","3","405","0.14394791572632","0.128520844507625","0.159374986945016"
"nicht in Deutschland geboren","2013","Hauptschule","4","308","0.128252132714026","0.112652891244495","0.143851374183557"
"nicht in Deutschland geboren","2013","Hauptschule","5 Einkommensstärkstes Quintil","98","0.0860167536300985","0.0677490295703523","0.104284477689845"
"nicht in Deutschland geboren","2013","Realschule","1 Einkommensschwächstes Quintil","110","0.0545635594550109","0.0415879616588364","0.0675391572511854"
"nicht in Deutschland geboren","2013","Realschule","2","136","0.0549597839119905","0.0441516227663046","0.0657679450576763"
"nicht in Deutschland geboren","2013","Realschule","3","117","0.0392316745585108","0.0297979742385824","0.0486653748784393"
"nicht in Deutschland geboren","2013","Realschule","4","104","0.0361549763671028","0.0277434430259371","0.0445665097082685"
"nicht in Deutschland geboren","2013","Realschule","5 Einkommensstärkstes Quintil","31","0.0148504920398012","0.00862053138146741","0.021080452698135"
"in Deutschland geboren","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","294","0.627209515327976","0.58815878395298","0.666260246702971"
"in Deutschland geboren","2014","(Fach-)Abitur","2","425","0.637372079186137","0.602497112751581","0.672247045620693"
"in Deutschland geboren","2014","(Fach-)Abitur","3","477","0.697105881287691","0.663258407862964","0.730953354712418"
"in Deutschland geboren","2014","(Fach-)Abitur","4","741","0.812445252522762","0.787993058757334","0.836897446288191"
"in Deutschland geboren","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","837","0.89578320515675","0.876333445618424","0.915232964695076"
"in Deutschland geboren","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","283","0.608237460556253","0.565578316843728","0.650896604268777"
"in Deutschland geboren","2014","(noch) kein Abschluss","2","236","0.614531218310938","0.563973243096731","0.665089193525146"
"in Deutschland geboren","2014","(noch) kein Abschluss","3","176","0.782743106269426","0.728126785285884","0.837359427252969"
"in Deutschland geboren","2014","(noch) kein Abschluss","4","182","0.862605358705725","0.816043595611862","0.909167121799588"
"in Deutschland geboren","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","137","0.843144855303492","0.784947541094365","0.901342169512618"
"in Deutschland geboren","2014","AkademikerIn","1 Einkommensschwächstes Quintil","182","0.67017436098785","0.621129122684565","0.719219599291134"
"in Deutschland geboren","2014","AkademikerIn","2","348","0.73006095939624","0.691495224436763","0.768626694355717"
"in Deutschland geboren","2014","AkademikerIn","3","573","0.776357541682487","0.746926153607393","0.805788929757581"
"in Deutschland geboren","2014","AkademikerIn","4","1221","0.887363969307481","0.871119476417125","0.903608462197837"
"in Deutschland geboren","2014","AkademikerIn","5 Einkommensstärkstes Quintil","2792","0.903485765409774","0.893157209382659","0.913814321436889"
"in Deutschland geboren","2014","Hauptschule","1 Einkommensschwächstes Quintil","1151","0.772441276870245","0.75269643646158","0.79218611727891"
"in Deutschland geboren","2014","Hauptschule","2","1614","0.806705688265022","0.790283126335193","0.82312825019485"
"in Deutschland geboren","2014","Hauptschule","3","1355","0.855599159016757","0.838924714835294","0.87227360319822"
"in Deutschland geboren","2014","Hauptschule","4","1457","0.890655297306911","0.875851094290132","0.90545950032369"
"in Deutschland geboren","2014","Hauptschule","5 Einkommensstärkstes Quintil","798","0.882475540762884","0.861365221524504","0.903585860001263"
"in Deutschland geboren","2014","Realschule","1 Einkommensschwächstes Quintil","803","0.951535953723666","0.937258175246682","0.965813732200651"
"in Deutschland geboren","2014","Realschule","2","1292","0.955865616179071","0.945052436252162","0.96667879610598"
