year,bula_h,sex,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84184,223,223,0.79384,0.88984
2005,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.83898,264,264,0.79456,0.88340
2005,Saxony,male,Born in Germany or immigrated <1950,0.84225,732,732,0.81582,0.86867
2005,Saxony,female,Born in Germany or immigrated <1950,0.86075,763,763,0.83617,0.88533
2005,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.87739,415,415,0.84579,0.90898
2005,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.84388,459,459,0.81064,0.87712
2005,Thuringa,male,Born in Germany or immigrated <1950,0.84309,427,427,0.80855,0.87763
2005,Thuringa,female,Born in Germany or immigrated <1950,0.84085,449,449,0.80698,0.87473
2006,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.74420,290,290,0.69390,0.79450
2006,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.74923,333,364,0.70463,0.79382
2006,Schleswig-Holstein,female,Not born in Germany,0.08322,31,364,0.05480,0.11163
2006,Hamburg,male,Born in Germany or immigrated <1950,0.79369,132,132,0.72440,0.86299
2006,Hamburg,female,Born in Germany or immigrated <1950,0.78178,147,147,0.71478,0.84878
2006,Lower Saxony,male,Born in Germany or immigrated <1950,0.73974,862,963,0.71201,0.76747
2006,Lower Saxony,male,Not born in Germany,0.09416,101,963,0.07570,0.11261
2006,Lower Saxony,female,Born in Germany or immigrated <1950,0.73315,927,1025,0.70606,0.76025
2006,Lower Saxony,female,Not born in Germany,0.09046,98,1025,0.07289,0.10803
2006,Bremen,male,Born in Germany or immigrated <1950,0.83496,59,59,0.73942,0.93050
2006,Bremen,female,Born in Germany or immigrated <1950,0.85723,75,75,0.77752,0.93694
2006,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.70302,1898,2211,0.68397,0.72207
2006,North Rhine-Westphalia,male,Not born in Germany,0.13581,313,2211,0.12153,0.15009
2006,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.71443,2053,2399,0.69635,0.73250
2006,North Rhine-Westphalia,female,Not born in Germany,0.12889,346,2399,0.11548,0.14230
2006,Hesse,male,Born in Germany or immigrated <1950,0.66598,621,718,0.63146,0.70051
2006,Hesse,male,Not born in Germany,0.14487,97,718,0.11911,0.17063
2006,Hesse,female,Born in Germany or immigrated <1950,0.66372,664,785,0.63065,0.69679
2006,Hesse,female,Not born in Germany,0.17473,121,785,0.14815,0.20131
2006,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.68950,524,609,0.65272,0.72627
2006,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.12361,85,609,0.09745,0.14978
2006,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71815,607,703,0.68487,0.75143
2006,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.12484,96,703,0.10039,0.14929
2006,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.65640,1071,1315,0.63072,0.68208
2006,Baden-Wuerttemberg,male,Not born in Germany,0.15841,244,1315,0.13867,0.17816
2006,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.65908,1159,1435,0.63454,0.68361
2006,Baden-Wuerttemberg,female,Not born in Germany,0.18125,276,1435,0.16132,0.20119
2006,Bavaria,male,Born in Germany or immigrated <1950,0.71496,1355,1510,0.69218,0.73774
2006,Bavaria,male,Not born in Germany,0.11136,155,1510,0.09548,0.12723
2006,Bavaria,female,Born in Germany or immigrated <1950,0.71985,1470,1664,0.69827,0.74144
2006,Bavaria,female,Not born in Germany,0.12411,194,1664,0.10826,0.13996
2006,Berlin,male,Born in Germany or immigrated <1950,0.77608,342,342,0.73184,0.82033
2006,Berlin,female,Born in Germany or immigrated <1950,0.78959,389,421,0.75061,0.82857
2006,Berlin,female,Not born in Germany,0.09891,32,421,0.07035,0.12746
2006,Brandenburg,male,Born in Germany or immigrated <1950,0.85180,451,451,0.81897,0.88462
2006,Brandenburg,female,Born in Germany or immigrated <1950,0.85952,482,482,0.82847,0.89058
2006,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84928,255,255,0.80529,0.89328
2006,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.87623,294,294,0.83852,0.91394
2006,Saxony,male,Born in Germany or immigrated <1950,0.86324,770,770,0.83896,0.88753
2006,Saxony,female,Born in Germany or immigrated <1950,0.86530,808,808,0.84175,0.88886
2006,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.84761,434,434,0.81375,0.88146
2006,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.84225,465,465,0.80909,0.87542
2006,Thuringa,male,Born in Germany or immigrated <1950,0.85285,460,460,0.82044,0.88526
2006,Thuringa,female,Born in Germany or immigrated <1950,0.85131,489,489,0.81975,0.88288
2007,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.76925,276,276,0.71945,0.81905
2007,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.77221,302,302,0.72483,0.81959
2007,Hamburg,male,Born in Germany or immigrated <1950,0.81223,128,128,0.74431,0.88015
2007,Hamburg,female,Born in Germany or immigrated <1950,0.79790,143,143,0.73185,0.86395
2007,Lower Saxony,male,Born in Germany or immigrated <1950,0.73947,805,894,0.71068,0.76825
2007,Lower Saxony,male,Not born in Germany,0.09854,89,894,0.07900,0.11809
2007,Lower Saxony,female,Born in Germany or immigrated <1950,0.75376,874,962,0.72652,0.78100
2007,Lower Saxony,female,Not born in Germany,0.09011,88,962,0.07201,0.10821
2007,Bremen,male,Born in Germany or immigrated <1950,0.83835,61,61,0.74520,0.93150
2007,Bremen,female,Born in Germany or immigrated <1950,0.83141,75,75,0.74611,0.91671
2007,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.70619,1766,2034,0.68639,0.72599
2007,North Rhine-Westphalia,male,Not born in Germany,0.12834,268,2034,0.11380,0.14288
2007,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.71676,1935,2241,0.69810,0.73542
2007,North Rhine-Westphalia,female,Not born in Germany,0.12673,306,2241,0.11295,0.14050
2007,Hesse,male,Born in Germany or immigrated <1950,0.68360,599,684,0.64872,0.71848
2007,Hesse,male,Not born in Germany,0.13257,85,684,0.10714,0.15800
2007,Hesse,female,Born in Germany or immigrated <1950,0.67413,617,728,0.64005,0.70820
2007,Hesse,female,Not born in Germany,0.16537,111,728,0.13837,0.19238
2007,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.69450,477,548,0.65590,0.73311
2007,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.11135,71,548,0.08498,0.13771
2007,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.73607,563,645,0.70203,0.77011
2007,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.11136,82,645,0.08706,0.13566
2007,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.65342,993,1214,0.62664,0.68020
2007,Baden-Wuerttemberg,male,Not born in Germany,0.16965,221,1214,0.14852,0.19077
2007,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.65136,1068,1319,0.62563,0.67708
2007,Baden-Wuerttemberg,female,Not born in Germany,0.18132,251,1319,0.16052,0.20212
2007,Bavaria,male,Born in Germany or immigrated <1950,0.71561,1276,1427,0.69219,0.73902
2007,Bavaria,male,Not born in Germany,0.11450,151,1427,0.09797,0.13102
2007,Bavaria,female,Born in Germany or immigrated <1950,0.72260,1397,1579,0.70051,0.74469
2007,Bavaria,female,Not born in Germany,0.13000,182,1579,0.11341,0.14660
2007,Berlin,male,Born in Germany or immigrated <1950,0.77359,322,322,0.72781,0.81937
2007,Berlin,female,Born in Germany or immigrated <1950,0.79638,382,413,0.75750,0.83527
2007,Berlin,female,Not born in Germany,0.09585,31,413,0.06743,0.12428
2007,Brandenburg,male,Born in Germany or immigrated <1950,0.85508,410,410,0.82096,0.88919
2007,Brandenburg,female,Born in Germany or immigrated <1950,0.87139,452,452,0.84049,0.90229
2007,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.87625,235,235,0.83406,0.91844
2007,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.88388,274,274,0.84588,0.92189
2007,Saxony,male,Born in Germany or immigrated <1950,0.86906,746,746,0.84484,0.89328
2007,Saxony,female,Born in Germany or immigrated <1950,0.86894,762,762,0.84497,0.89292
2007,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.84801,427,427,0.81391,0.88210
2007,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.88102,442,442,0.85080,0.91124
2007,Thuringa,male,Born in Germany or immigrated <1950,0.86391,446,446,0.83205,0.89577
2007,Thuringa,female,Born in Germany or immigrated <1950,0.86489,464,464,0.83375,0.89602
2008,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.77507,249,249,0.72310,0.82704
2008,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.76029,269,269,0.70918,0.81140
2008,Hamburg,male,Born in Germany or immigrated <1950,0.81828,123,123,0.74985,0.88671
2008,Hamburg,female,Born in Germany or immigrated <1950,0.79325,139,139,0.72568,0.86081
2008,Lower Saxony,male,Born in Germany or immigrated <1950,0.76423,781,854,0.73575,0.79272
2008,Lower Saxony,male,Not born in Germany,0.08154,73,854,0.06317,0.09990
2008,Lower Saxony,female,Born in Germany or immigrated <1950,0.77500,838,914,0.74791,0.80209
2008,Lower Saxony,female,Not born in Germany,0.07956,76,914,0.06200,0.09711
2008,Bremen,male,Born in Germany or immigrated <1950,0.88522,60,60,0.80388,0.96655
2008,Bremen,female,Born in Germany or immigrated <1950,0.82984,71,71,0.74181,0.91787
2008,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.71076,1649,1889,0.69031,0.73121
2008,North Rhine-Westphalia,male,Not born in Germany,0.13232,240,1889,0.11703,0.14760
2008,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.72071,1818,2091,0.70147,0.73994
2008,North Rhine-Westphalia,female,Not born in Germany,0.12674,273,2091,0.11248,0.14101
2008,Hesse,male,Born in Germany or immigrated <1950,0.67739,566,645,0.64128,0.71349
2008,Hesse,male,Not born in Germany,0.14267,79,645,0.11566,0.16969
2008,Hesse,female,Born in Germany or immigrated <1950,0.67534,587,690,0.64038,0.71030
2008,Hesse,female,Not born in Germany,0.16087,103,690,0.13344,0.18831
2008,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.67926,435,503,0.63843,0.72009
2008,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.13094,68,503,0.10143,0.16044
2008,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.73517,538,614,0.70024,0.77010
2008,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.12550,76,614,0.09927,0.15172
2008,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.65461,942,1147,0.62708,0.68214
2008,Baden-Wuerttemberg,male,Not born in Germany,0.16891,205,1147,0.14722,0.19061
2008,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.66051,1012,1243,0.63418,0.68685
2008,Baden-Wuerttemberg,female,Not born in Germany,0.18209,231,1243,0.16063,0.20355
2008,Bavaria,male,Born in Germany or immigrated <1950,0.71664,1193,1326,0.69237,0.74090
2008,Bavaria,male,Not born in Germany,0.11361,133,1326,0.09652,0.13070
2008,Bavaria,female,Born in Germany or immigrated <1950,0.73636,1313,1469,0.71382,0.75890
2008,Bavaria,female,Not born in Germany,0.12206,156,1469,0.10531,0.13881
2008,Berlin,male,Born in Germany or immigrated <1950,0.78629,310,310,0.74059,0.83200
2008,Berlin,female,Born in Germany or immigrated <1950,0.82207,367,367,0.78289,0.86125
2008,Brandenburg,male,Born in Germany or immigrated <1950,0.83823,391,391,0.80168,0.87477
2008,Brandenburg,female,Born in Germany or immigrated <1950,0.86017,425,425,0.82716,0.89318
2008,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.87447,233,233,0.83183,0.91710
2008,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.89851,256,256,0.86144,0.93557
2008,Saxony,male,Born in Germany or immigrated <1950,0.87389,701,701,0.84929,0.89848
2008,Saxony,female,Born in Germany or immigrated <1950,0.84753,721,721,0.82128,0.87379
2008,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.85261,395,395,0.81761,0.88762
2008,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.90126,414,414,0.87248,0.93003
2008,Thuringa,male,Born in Germany or immigrated <1950,0.86096,425,425,0.82803,0.89389
2008,Thuringa,female,Born in Germany or immigrated <1950,0.85765,440,440,0.82496,0.89033
2009,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.78081,230,230,0.72723,0.83439
2009,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.74078,243,243,0.68557,0.79599
2009,Hamburg,male,Born in Germany or immigrated <1950,0.90467,120,120,0.85191,0.95743
2009,Hamburg,female,Born in Germany or immigrated <1950,0.85086,136,136,0.79077,0.91095
2009,Lower Saxony,male,Born in Germany or immigrated <1950,0.77065,730,795,0.74141,0.79990
2009,Lower Saxony,male,Not born in Germany,0.07845,65,795,0.05975,0.09716
2009,Lower Saxony,female,Born in Germany or immigrated <1950,0.78448,788,855,0.75690,0.81206
2009,Lower Saxony,female,Not born in Germany,0.07235,67,855,0.05498,0.08973
2009,Bremen,male,Born in Germany or immigrated <1950,0.88615,54,54,0.80063,0.97166
2009,Bremen,female,Born in Germany or immigrated <1950,0.86857,61,61,0.78308,0.95407
2009,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.72616,1556,1765,0.70535,0.74697
2009,North Rhine-Westphalia,male,Not born in Germany,0.12406,209,1765,0.10868,0.13945
2009,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.72183,1684,1923,0.70180,0.74186
2009,North Rhine-Westphalia,female,Not born in Germany,0.12518,239,1923,0.11039,0.13998
2009,Hesse,male,Born in Germany or immigrated <1950,0.69002,528,593,0.65276,0.72727
2009,Hesse,male,Not born in Germany,0.12947,65,593,0.10243,0.15652
2009,Hesse,female,Born in Germany or immigrated <1950,0.68127,544,639,0.64511,0.71743
2009,Hesse,female,Not born in Germany,0.15438,95,639,0.12634,0.18242
2009,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.70358,417,480,0.66269,0.74448
2009,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.12997,63,480,0.09986,0.16009
2009,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.73047,498,568,0.69394,0.76699
2009,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.12715,70,568,0.09972,0.15457
2009,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67502,866,1027,0.64636,0.70368
2009,Baden-Wuerttemberg,male,Not born in Germany,0.15452,161,1027,0.13240,0.17664
2009,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67721,922,1112,0.64972,0.70471
2009,Baden-Wuerttemberg,female,Not born in Germany,0.17641,190,1112,0.15400,0.19882
2009,Bavaria,male,Born in Germany or immigrated <1950,0.72076,1144,1262,0.69600,0.74552
2009,Bavaria,male,Not born in Germany,0.11539,118,1262,0.09775,0.13302
2009,Bavaria,female,Born in Germany or immigrated <1950,0.73726,1245,1388,0.71409,0.76042
2009,Bavaria,female,Not born in Germany,0.12656,143,1388,0.10906,0.14406
2009,Berlin,male,Born in Germany or immigrated <1950,0.79220,300,300,0.74621,0.83819
2009,Berlin,female,Born in Germany or immigrated <1950,0.81136,343,343,0.76990,0.85283
2009,Brandenburg,male,Born in Germany or immigrated <1950,0.81990,378,378,0.78111,0.85869
2009,Brandenburg,female,Born in Germany or immigrated <1950,0.86119,405,405,0.82747,0.89490
2009,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.88423,222,222,0.84204,0.92641
2009,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.88129,246,246,0.84079,0.92179
2009,Saxony,male,Born in Germany or immigrated <1950,0.86204,666,666,0.83583,0.88826
2009,Saxony,female,Born in Germany or immigrated <1950,0.83971,685,685,0.81222,0.86721
2009,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.85298,363,363,0.81650,0.88946
2009,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.89062,397,397,0.85988,0.92136
2009,Thuringa,male,Born in Germany or immigrated <1950,0.81720,390,390,0.77879,0.85561
2009,Thuringa,female,Born in Germany or immigrated <1950,0.86365,426,426,0.83102,0.89627
2010,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.78971,307,343,0.74652,0.83290
2010,Schleswig-Holstein,male,Not born in Germany,0.08203,36,343,0.05295,0.11112
2010,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.74771,355,403,0.70525,0.79017
2010,Schleswig-Holstein,female,Not born in Germany,0.09858,48,403,0.06944,0.12772
2010,Hamburg,male,Born in Germany or immigrated <1950,0.81785,148,148,0.75546,0.88025
2010,Hamburg,female,Born in Germany or immigrated <1950,0.81850,191,191,0.76370,0.87331
2010,Lower Saxony,male,Born in Germany or immigrated <1950,0.74308,910,1008,0.71609,0.77007
2010,Lower Saxony,male,Not born in Germany,0.08253,98,1008,0.06553,0.09952
2010,Lower Saxony,female,Born in Germany or immigrated <1950,0.76727,1087,1219,0.74354,0.79100
2010,Lower Saxony,female,Not born in Germany,0.09057,132,1219,0.07445,0.10669
2010,Bremen,male,Born in Germany or immigrated <1950,0.84826,65,65,0.76036,0.93616
2010,Bremen,female,Born in Germany or immigrated <1950,0.83845,87,87,0.76066,0.91623
2010,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69832,1909,2316,0.67962,0.71702
2010,North Rhine-Westphalia,male,Not born in Germany,0.13962,407,2316,0.12550,0.15374
2010,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.69896,2257,2751,0.68181,0.71610
2010,North Rhine-Westphalia,female,Not born in Germany,0.14977,494,2751,0.13643,0.16311
2010,Hesse,male,Born in Germany or immigrated <1950,0.68007,656,794,0.64761,0.71254
2010,Hesse,male,Not born in Germany,0.15310,138,794,0.12804,0.17816
2010,Hesse,female,Born in Germany or immigrated <1950,0.64549,726,908,0.61436,0.67663
2010,Hesse,female,Not born in Germany,0.17792,182,908,0.15303,0.20281
2010,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.69451,516,607,0.65783,0.73118
2010,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.14284,91,607,0.11498,0.17070
2010,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.72303,649,753,0.69105,0.75502
2010,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.14111,104,753,0.11622,0.16599
2010,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67799,1124,1356,0.65311,0.70287
2010,Baden-Wuerttemberg,male,Not born in Germany,0.14899,232,1356,0.13003,0.16795
2010,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.66296,1317,1594,0.63975,0.68618
2010,Baden-Wuerttemberg,female,Not born in Germany,0.19042,277,1594,0.17114,0.20971
2010,Bavaria,male,Born in Germany or immigrated <1950,0.71104,1448,1645,0.68912,0.73295
2010,Bavaria,male,Not born in Germany,0.13223,197,1645,0.11586,0.14861
2010,Bavaria,female,Born in Germany or immigrated <1950,0.73247,1738,1998,0.71305,0.75188
2010,Bavaria,female,Not born in Germany,0.13091,260,1998,0.11611,0.14570
2010,Berlin,male,Born in Germany or immigrated <1950,0.80669,356,404,0.76813,0.84524
2010,Berlin,male,Not born in Germany,0.06734,48,404,0.04288,0.09181
2010,Berlin,female,Born in Germany or immigrated <1950,0.79031,467,528,0.75555,0.82507
2010,Berlin,female,Not born in Germany,0.09062,61,528,0.06611,0.11513
2010,Brandenburg,male,Born in Germany or immigrated <1950,0.84586,427,427,0.81157,0.88015
2010,Brandenburg,female,Born in Germany or immigrated <1950,0.86320,516,516,0.83352,0.89288
2010,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.87185,257,257,0.83090,0.91280
2010,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.87746,328,328,0.84192,0.91300
2010,Saxony,male,Born in Germany or immigrated <1950,0.86846,799,799,0.84501,0.89191
2010,Saxony,female,Born in Germany or immigrated <1950,0.84317,856,856,0.81880,0.86755
2010,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.86634,397,397,0.83283,0.89986
2010,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.87807,498,498,0.84930,0.90683
2010,Thuringa,male,Born in Germany or immigrated <1950,0.85640,436,436,0.82345,0.88936
2010,Thuringa,female,Born in Germany or immigrated <1950,0.86315,504,504,0.83311,0.89318
2011,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.76155,407,457,0.72244,0.80066
2011,Schleswig-Holstein,male,Not born in Germany,0.08956,50,457,0.06335,0.11576
2011,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.74793,488,552,0.71167,0.78418
2011,Schleswig-Holstein,female,Not born in Germany,0.09980,64,552,0.07477,0.12483
2011,Hamburg,male,Born in Germany or immigrated <1950,0.80082,173,173,0.74113,0.86051
2011,Hamburg,female,Born in Germany or immigrated <1950,0.79990,212,212,0.74592,0.85388
2011,Lower Saxony,male,Born in Germany or immigrated <1950,0.73541,1087,1214,0.71058,0.76023
2011,Lower Saxony,male,Not born in Germany,0.09387,127,1214,0.07745,0.11028
2011,Lower Saxony,female,Born in Germany or immigrated <1950,0.76802,1316,1475,0.74647,0.78957
2011,Lower Saxony,female,Not born in Germany,0.09365,159,1475,0.07878,0.10852
2011,Bremen,male,Born in Germany or immigrated <1950,0.74916,72,72,0.64833,0.85000
2011,Bremen,female,Born in Germany or immigrated <1950,0.70056,90,90,0.60540,0.79571
2011,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69750,2217,2662,0.68005,0.71495
2011,North Rhine-Westphalia,male,Not born in Germany,0.14508,445,2662,0.13170,0.15846
2011,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.69560,2631,3177,0.67960,0.71161
2011,North Rhine-Westphalia,female,Not born in Germany,0.15371,546,3177,0.14117,0.16626
2011,Hesse,male,Born in Germany or immigrated <1950,0.67656,775,917,0.64626,0.70685
2011,Hesse,male,Not born in Germany,0.13993,142,917,0.11746,0.16239
2011,Hesse,female,Born in Germany or immigrated <1950,0.65718,896,1096,0.62907,0.68530
2011,Hesse,female,Not born in Germany,0.16414,200,1096,0.14220,0.18608
2011,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.69398,632,732,0.66057,0.72739
2011,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.12231,100,732,0.09856,0.14607
2011,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.72190,777,902,0.69264,0.75116
2011,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.13011,125,902,0.10814,0.15208
2011,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.68659,1393,1657,0.66424,0.70893
2011,Baden-Wuerttemberg,male,Not born in Germany,0.13351,264,1657,0.11712,0.14989
2011,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67787,1648,1958,0.65717,0.69857
2011,Baden-Wuerttemberg,female,Not born in Germany,0.16823,310,1958,0.15166,0.18481
2011,Bavaria,male,Born in Germany or immigrated <1950,0.73042,1820,2036,0.71114,0.74970
2011,Bavaria,male,Not born in Germany,0.11705,216,2036,0.10308,0.13102
2011,Bavaria,female,Born in Germany or immigrated <1950,0.73390,2189,2487,0.71653,0.75127
2011,Bavaria,female,Not born in Germany,0.12468,298,2487,0.11169,0.13766
2011,Berlin,male,Born in Germany or immigrated <1950,0.81566,408,448,0.77971,0.85160
2011,Berlin,male,Not born in Germany,0.04673,40,448,0.02717,0.06630
2011,Berlin,female,Born in Germany or immigrated <1950,0.80444,524,582,0.77218,0.83669
2011,Berlin,female,Not born in Germany,0.07727,58,582,0.05556,0.09898
2011,Brandenburg,male,Born in Germany or immigrated <1950,0.84774,509,509,0.81650,0.87898
2011,Brandenburg,female,Born in Germany or immigrated <1950,0.85477,608,608,0.82674,0.88280
2011,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.86580,293,293,0.82670,0.90490
2011,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.86873,361,361,0.83385,0.90361
2011,Saxony,male,Born in Germany or immigrated <1950,0.84653,865,865,0.82250,0.87056
2011,Saxony,female,Born in Germany or immigrated <1950,0.84178,953,953,0.81860,0.86497
2011,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.86587,498,498,0.83590,0.89583
2011,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.84966,594,594,0.82090,0.87843
2011,Thuringa,male,Born in Germany or immigrated <1950,0.85085,500,500,0.81959,0.88210
2011,Thuringa,female,Born in Germany or immigrated <1950,0.86257,591,591,0.83479,0.89035
2012,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.75449,402,451,0.71472,0.79426
2012,Schleswig-Holstein,male,Not born in Germany,0.09775,49,451,0.07031,0.12519
2012,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.76133,497,554,0.72580,0.79686
2012,Schleswig-Holstein,female,Not born in Germany,0.08690,57,554,0.06342,0.11037
2012,Hamburg,male,Born in Germany or immigrated <1950,0.74707,174,174,0.68229,0.81185
2012,Hamburg,female,Born in Germany or immigrated <1950,0.77500,219,219,0.71956,0.83043
2012,Lower Saxony,male,Born in Germany or immigrated <1950,0.74275,1078,1199,0.71800,0.76750
2012,Lower Saxony,male,Not born in Germany,0.09629,121,1199,0.07959,0.11300
2012,Lower Saxony,female,Born in Germany or immigrated <1950,0.75920,1275,1426,0.73700,0.78140
2012,Lower Saxony,female,Not born in Germany,0.10350,151,1426,0.08769,0.11932
2012,Bremen,male,Born in Germany or immigrated <1950,0.68630,73,73,0.57912,0.79348
2012,Bremen,female,Born in Germany or immigrated <1950,0.72432,95,95,0.63399,0.81466
2012,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69337,2156,2575,0.67556,0.71118
2012,North Rhine-Westphalia,male,Not born in Germany,0.14773,419,2575,0.13403,0.16144
2012,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.69083,2564,3086,0.67452,0.70713
2012,North Rhine-Westphalia,female,Not born in Germany,0.15850,522,3086,0.14562,0.17139
2012,Hesse,male,Born in Germany or immigrated <1950,0.67402,750,876,0.64296,0.70508
2012,Hesse,male,Not born in Germany,0.14606,126,876,0.12266,0.16946
2012,Hesse,female,Born in Germany or immigrated <1950,0.66872,883,1066,0.64045,0.69699
2012,Hesse,female,Not born in Germany,0.15741,183,1066,0.13554,0.17929
2012,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.72970,631,720,0.69724,0.76216
2012,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.10976,89,720,0.08691,0.13261
2012,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71828,773,883,0.68859,0.74796
2012,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.13876,110,883,0.11595,0.16158
2012,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67298,1335,1569,0.64976,0.69620
2012,Baden-Wuerttemberg,male,Not born in Germany,0.14480,234,1569,0.12738,0.16222
2012,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67685,1548,1840,0.65547,0.69822
2012,Baden-Wuerttemberg,female,Not born in Germany,0.17904,292,1840,0.16152,0.19656
