year,age_gr,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.86387,624,734,0.83905,0.88870
2005,66 and older,Lower Secondary Level,Not born in Germany,0.13613,110,734,0.11130,0.16095
2005,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93538,1829,1960,0.92449,0.94627
2005,66 and older,Upper Secondary Level,Not born in Germany,0.06462,131,1960,0.05373,0.07551
2005,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87286,84,84,0.80119,0.94453
2005,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94759,236,236,0.91910,0.97609
2005,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88503,611,663,0.86074,0.90933
2005,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.11497,52,663,0.09067,0.13926
2006,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.91037,591,631,0.88806,0.93268
2006,17-29 y.,Pre-primary Level,Not born in Germany,0.08963,40,631,0.06732,0.11194
2006,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.91216,43,43,0.82655,0.99777
2006,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.86315,667,736,0.83830,0.88800
2006,17-29 y.,Lower Secondary Level,Not born in Germany,0.13685,69,736,0.11200,0.16170
2006,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88909,1543,1676,0.87405,0.90413
2006,17-29 y.,Upper Secondary Level,Not born in Germany,0.11091,133,1676,0.09587,0.12595
2006,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.89348,262,262,0.85605,0.93091
2006,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90161,61,61,0.82625,0.97698
2006,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89592,227,227,0.85610,0.93573
2006,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.57493,33,33,0.40364,0.74621
2006,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.60922,232,392,0.56085,0.65758
2006,30-45 y.,Lower Secondary Level,Not born in Germany,0.39078,160,392,0.34242,0.43915
2006,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89071,2875,3185,0.87987,0.90155
2006,30-45 y.,Upper Secondary Level,Not born in Germany,0.10929,310,3185,0.09845,0.12013
2006,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77741,457,557,0.74284,0.81199
2006,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22259,100,557,0.18801,0.25716
2006,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89165,577,629,0.86734,0.91596
2006,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.10835,52,629,0.08404,0.13266
2006,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87440,1311,1444,0.85730,0.89149
2006,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.12560,133,1444,0.10851,0.14270
2006,46-65 y.,Primary Level,Not born in Germany,0.77153,60,60,0.66440,0.87866
2006,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.64912,372,576,0.61011,0.68813
2006,46-65 y.,Lower Secondary Level,Not born in Germany,0.35088,204,576,0.31187,0.38989
2006,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90314,3606,3916,0.89387,0.91240
2006,46-65 y.,Upper Secondary Level,Not born in Germany,0.09686,310,3916,0.08760,0.10613
2006,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.64911,182,257,0.59065,0.70758
2006,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.35089,75,257,0.29242,0.40935
2006,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88054,580,645,0.85549,0.90559
2006,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.11946,65,645,0.09441,0.14451
2006,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87101,1927,2089,0.85663,0.88538
2006,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12899,162,2089,0.11462,0.14337
2006,66 and older,Primary Level,Not born in Germany,0.73424,43,43,0.60064,0.86783
2006,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.86677,719,831,0.84365,0.88989
2006,66 and older,Lower Secondary Level,Not born in Germany,0.13323,112,831,0.11011,0.15635
2006,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93778,2166,2310,0.92793,0.94764
2006,66 and older,Upper Secondary Level,Not born in Germany,0.06222,144,2310,0.05236,0.07207
2006,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84060,93,93,0.76580,0.91540
2006,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94591,290,290,0.91983,0.97199
2006,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90549,746,798,0.88518,0.92580
2006,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.09451,52,798,0.07420,0.11482
2007,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.92055,600,600,0.89889,0.94220
2007,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.85766,34,34,0.73845,0.97687
2007,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.88943,604,654,0.86538,0.91349
2007,17-29 y.,Lower Secondary Level,Not born in Germany,0.11057,50,654,0.08651,0.13462
2007,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89949,1444,1572,0.88462,0.91436
2007,17-29 y.,Upper Secondary Level,Not born in Germany,0.10051,128,1572,0.08564,0.11538
2007,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.89764,236,236,0.85889,0.93640
2007,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93641,55,55,0.87132,1.00150
2007,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90217,207,207,0.86160,0.94274
2007,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.58988,197,335,0.53713,0.64263
2007,30-45 y.,Lower Secondary Level,Not born in Germany,0.41012,138,335,0.35737,0.46287
2007,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89110,2581,2850,0.87966,0.90253
2007,30-45 y.,Upper Secondary Level,Not born in Germany,0.10890,269,2850,0.09747,0.12034
2007,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79943,438,528,0.76524,0.83362
2007,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.20057,90,528,0.16638,0.23476
2007,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90914,515,555,0.88521,0.93308
2007,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09086,40,555,0.06692,0.11479
2007,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88455,1252,1377,0.86766,0.90143
2007,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.11545,125,1377,0.09857,0.13234
2007,46-65 y.,Primary Level,Not born in Germany,0.71566,50,50,0.58935,0.84197
2007,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.62601,323,500,0.58355,0.66846
2007,46-65 y.,Lower Secondary Level,Not born in Germany,0.37399,177,500,0.33154,0.41645
2007,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90344,3364,3630,0.89383,0.91305
2007,46-65 y.,Upper Secondary Level,Not born in Germany,0.09656,266,3630,0.08695,0.10617
2007,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.64217,187,262,0.58401,0.70033
2007,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.35783,75,262,0.29967,0.41599
2007,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87943,550,611,0.85358,0.90527
2007,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.12057,61,611,0.09473,0.14642
2007,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86864,1820,1975,0.85374,0.88354
2007,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13136,155,1975,0.11646,0.14626
2007,66 and older,Primary Level,Not born in Germany,0.67411,38,38,0.52308,0.82514
2007,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.84869,655,767,0.82331,0.87407
2007,66 and older,Lower Secondary Level,Not born in Germany,0.15131,112,767,0.12593,0.17669
2007,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93685,2136,2272,0.92684,0.94685
2007,66 and older,Upper Secondary Level,Not born in Germany,0.06315,136,2272,0.05315,0.07316
2007,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84874,101,101,0.77851,0.91896
2007,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92670,288,288,0.89655,0.95686
2007,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91328,766,815,0.89394,0.93261
2007,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.08672,49,815,0.06739,0.10606
2008,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.96027,540,540,0.94378,0.97676
2008,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.88769,548,589,0.86216,0.91321
2008,17-29 y.,Lower Secondary Level,Not born in Germany,0.11231,41,589,0.08679,0.13784
2008,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89416,1309,1416,0.87813,0.91018
2008,17-29 y.,Upper Secondary Level,Not born in Germany,0.10584,107,1416,0.08982,0.12187
2008,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.93756,211,211,0.90484,0.97029
2008,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94249,42,42,0.87123,1.01376
2008,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88767,220,220,0.84584,0.92949
2008,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.59643,188,313,0.54199,0.65087
2008,30-45 y.,Lower Secondary Level,Not born in Germany,0.40357,125,313,0.34913,0.45801
2008,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89367,2372,2609,0.88184,0.90550
2008,30-45 y.,Upper Secondary Level,Not born in Germany,0.10633,237,2609,0.09450,0.11816
2008,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77717,390,477,0.73978,0.81455
2008,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22283,87,477,0.18545,0.26022
2008,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90416,440,478,0.87774,0.93058
2008,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09584,38,478,0.06942,0.12226
2008,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90419,1141,1235,0.88777,0.92061
2008,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.09581,94,1235,0.07939,0.11223
2008,46-65 y.,Primary Level,Not born in Germany,0.74924,43,43,0.61814,0.88033
2008,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.63313,292,442,0.58815,0.67812
2008,46-65 y.,Lower Secondary Level,Not born in Germany,0.36687,150,442,0.32188,0.41185
2008,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90363,3228,3470,0.89381,0.91345
2008,46-65 y.,Upper Secondary Level,Not born in Germany,0.09637,242,3470,0.08655,0.10619
2008,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.66855,208,281,0.61341,0.72369
2008,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.33145,73,281,0.27631,0.38659
2008,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87714,528,581,0.85042,0.90385
2008,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.12286,53,581,0.09615,0.14958
2008,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86621,1707,1851,0.85070,0.88172
2008,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13379,144,1851,0.11828,0.14930
2008,66 and older,Primary Level,Not born in Germany,0.71245,31,31,0.55048,0.87442
2008,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.83129,608,721,0.80393,0.85864
2008,66 and older,Lower Secondary Level,Not born in Germany,0.16871,113,721,0.14136,0.19607
2008,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94001,2111,2239,0.93017,0.94984
2008,66 and older,Upper Secondary Level,Not born in Germany,0.05999,128,2239,0.05016,0.06983
2008,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.82173,91,91,0.74265,0.90080
2008,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93884,292,292,0.91131,0.96637
2008,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90196,811,869,0.88218,0.92175
2008,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.09804,58,869,0.07825,0.11782
2009,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93179,486,486,0.90935,0.95423
2009,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.89267,484,518,0.86599,0.91936
2009,17-29 y.,Lower Secondary Level,Not born in Germany,0.10733,34,518,0.08064,0.13401
2009,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91131,1181,1263,0.89563,0.92700
2009,17-29 y.,Upper Secondary Level,Not born in Germany,0.08869,82,1263,0.07300,0.10437
2009,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.94305,177,177,0.90881,0.97729
2009,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92721,35,35,0.83989,1.01454
2009,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91312,231,231,0.87672,0.94952
2009,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.62772,169,270,0.56995,0.68549
2009,30-45 y.,Lower Secondary Level,Not born in Germany,0.37228,101,270,0.31451,0.43005
2009,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88438,2120,2331,0.87139,0.89736
2009,30-45 y.,Upper Secondary Level,Not born in Germany,0.11562,211,2331,0.10264,0.12861
2009,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81343,364,437,0.77686,0.85000
2009,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.18657,73,437,0.15000,0.22314
2009,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89549,402,434,0.86667,0.92430
2009,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.10451,32,434,0.07570,0.13333
2009,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88698,1059,1149,0.86867,0.90530
2009,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.11302,90,1149,0.09470,0.13133
2009,46-65 y.,Primary Level,Not born in Germany,0.76281,37,37,0.62385,0.90176
2009,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.65355,264,389,0.60620,0.70090
2009,46-65 y.,Lower Secondary Level,Not born in Germany,0.34645,125,389,0.29910,0.39380
2009,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90597,3084,3295,0.89600,0.91594
2009,46-65 y.,Upper Secondary Level,Not born in Germany,0.09403,211,3295,0.08406,0.10400
2009,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.68759,208,276,0.63281,0.74237
2009,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.31241,68,276,0.25763,0.36719
2009,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90426,504,545,0.87953,0.92898
2009,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.09574,41,545,0.07102,0.12047
2009,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87011,1625,1759,0.85440,0.88583
2009,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12989,134,1759,0.11417,0.14560
2009,66 and older,Primary Level,Not born in Germany,0.74343,31,31,0.58715,0.89972
2009,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.82677,551,653,0.79772,0.85582
2009,66 and older,Lower Secondary Level,Not born in Germany,0.17323,102,653,0.14418,0.20228
2009,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94736,2064,2175,0.93797,0.95675
2009,66 and older,Upper Secondary Level,Not born in Germany,0.05264,111,2175,0.04325,0.06203
2009,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81524,78,78,0.72855,0.90193
2009,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94253,295,295,0.91593,0.96914
2009,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91084,828,881,0.89201,0.92967
2009,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.08916,53,881,0.07033,0.10799
2010,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93101,671,708,0.91233,0.94969
2010,17-29 y.,Pre-primary Level,Not born in Germany,0.06899,37,708,0.05031,0.08767
2010,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.73410,66,99,0.64663,0.82157
2010,17-29 y.,Primary Level,Not born in Germany,0.26590,33,99,0.17843,0.35337
2010,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.87164,692,816,0.84868,0.89461
2010,17-29 y.,Lower Secondary Level,Not born in Germany,0.12836,124,816,0.10539,0.15132
2010,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90656,1516,1721,0.89280,0.92031
2010,17-29 y.,Upper Secondary Level,Not born in Germany,0.09344,205,1721,0.07969,0.10720
2010,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.93317,234,270,0.90332,0.96301
2010,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.06683,36,270,0.03699,0.09668
2010,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97567,58,58,0.93567,1.01567
2010,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90794,284,322,0.87631,0.93957
2010,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.09206,38,322,0.06043,0.12369
2010,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.54795,68,154,0.46908,0.62681
2010,30-45 y.,Primary Level,Not born in Germany,0.45205,86,154,0.37319,0.53092
2010,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.57746,385,653,0.53954,0.61537
2010,30-45 y.,Lower Secondary Level,Not born in Germany,0.42254,268,653,0.38463,0.46046
2010,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.85617,3834,4378,0.84578,0.86657
2010,30-45 y.,Upper Secondary Level,Not born in Germany,0.14383,544,4378,0.13343,0.15422
2010,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81267,769,962,0.78800,0.83734
2010,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.18733,193,962,0.16266,0.21200
2010,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91408,579,629,0.89216,0.93600
2010,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.08592,50,629,0.06400,0.10784
2010,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84241,1953,2274,0.82743,0.85738
2010,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.15759,321,2274,0.14262,0.17257
2010,46-65 y.,Primary Level,Not born in Germany,0.74151,33,33,0.58982,0.89320
2010,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.59447,286,435,0.54827,0.64066
2010,46-65 y.,Lower Secondary Level,Not born in Germany,0.40553,149,435,0.35934,0.45173
2010,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90692,3349,3582,0.89741,0.91644
2010,46-65 y.,Upper Secondary Level,Not born in Germany,0.09308,233,3582,0.08356,0.10259
2010,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.69631,294,384,0.65025,0.74236
2010,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.30369,90,384,0.25764,0.34975
2010,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88127,558,604,0.85545,0.90709
2010,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.11873,46,604,0.09291,0.14455
2010,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86817,1735,1883,0.85289,0.88346
2010,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13183,148,1883,0.11654,0.14711
2010,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.81278,510,606,0.78169,0.84386
2010,66 and older,Lower Secondary Level,Not born in Germany,0.18722,96,606,0.15614,0.21831
2010,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93837,1965,2071,0.92801,0.94873
2010,66 and older,Upper Secondary Level,Not born in Germany,0.06163,106,2071,0.05127,0.07199
2010,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.83440,78,78,0.75138,0.91743
2010,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93869,297,297,0.91136,0.96602
2010,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91370,844,897,0.89531,0.93209
2010,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.08630,53,897,0.06791,0.10469
2011,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93555,853,893,0.91943,0.95166
2011,17-29 y.,Pre-primary Level,Not born in Germany,0.06445,40,893,0.04834,0.08057
2011,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.78927,80,80,0.69934,0.87920
2011,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.88796,760,866,0.86694,0.90898
2011,17-29 y.,Lower Secondary Level,Not born in Germany,0.11204,106,866,0.09102,0.13306
2011,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89789,1599,1784,0.88383,0.91194
2011,17-29 y.,Upper Secondary Level,Not born in Germany,0.10211,185,1784,0.08806,0.11617
2011,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.90170,241,241,0.86403,0.93936
2011,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93261,60,60,0.86864,0.99658
2011,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87904,292,331,0.84386,0.91423
2011,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.12096,39,331,0.08577,0.15614
2011,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.60712,79,162,0.53167,0.68256
2011,30-45 y.,Primary Level,Not born in Germany,0.39288,83,162,0.31744,0.46833
2011,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.63675,463,730,0.60184,0.67166
2011,30-45 y.,Lower Secondary Level,Not born in Germany,0.36325,267,730,0.32834,0.39816
2011,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.86550,4185,4745,0.85579,0.87521
2011,30-45 y.,Upper Secondary Level,Not born in Germany,0.13450,560,4745,0.12479,0.14421
2011,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.82491,877,1068,0.80210,0.84771
2011,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.17509,191,1068,0.15229,0.19790
2011,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90746,600,650,0.88517,0.92976
2011,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09254,50,650,0.07024,0.11483
2011,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83993,2121,2449,0.82541,0.85446
2011,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.16007,328,2449,0.14554,0.17459
2011,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.36569,43,86,0.26330,0.46808
2011,46-65 y.,Primary Level,Not born in Germany,0.63431,43,86,0.53192,0.73670
2011,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.66442,451,630,0.62752,0.70132
2011,46-65 y.,Lower Secondary Level,Not born in Germany,0.33558,179,630,0.29868,0.37248
2011,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90362,4385,4726,0.89521,0.91204
2011,46-65 y.,Upper Secondary Level,Not born in Germany,0.09638,341,4726,0.08796,0.10479
2011,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.68694,415,540,0.64779,0.72609
2011,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.31306,125,540,0.27391,0.35221
2011,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91347,704,755,0.89341,0.93354
2011,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.08653,51,755,0.06646,0.10659
2011,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86776,2133,2342,0.85403,0.88148
2011,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13224,209,2342,0.11852,0.14597
2011,66 and older,Primary Level,Not born in Germany,0.57638,35,35,0.41029,0.74248
2011,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.82343,707,826,0.79742,0.84945
2011,66 and older,Lower Secondary Level,Not born in Germany,0.17657,119,826,0.15055,0.20258
2011,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93893,2499,2648,0.92981,0.94805
2011,66 and older,Upper Secondary Level,Not born in Germany,0.06107,149,2648,0.05195,0.07019
2011,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.82542,99,99,0.75027,0.90058
2011,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92555,358,358,0.89832,0.95278
2011,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92200,1023,1090,0.90607,0.93792
2011,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.07800,67,1090,0.06208,0.09393
2012,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.94898,869,905,0.93463,0.96332
2012,17-29 y.,Pre-primary Level,Not born in Germany,0.05102,36,905,0.03668,0.06537
2012,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.88109,79,79,0.80926,0.95293
2012,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.86134,750,856,0.83818,0.88451
2012,17-29 y.,Lower Secondary Level,Not born in Germany,0.13866,106,856,0.11549,0.16182
2012,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88940,1511,1671,0.87435,0.90444
2012,17-29 y.,Upper Secondary Level,Not born in Germany,0.11060,160,1671,0.09556,0.12565
2012,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88589,212,212,0.84299,0.92879
2012,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92951,48,48,0.85633,1.00269
2012,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85960,298,338,0.82251,0.89669
2012,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.14040,40,338,0.10331,0.17749
2012,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.56426,81,157,0.48644,0.64207
2012,30-45 y.,Primary Level,Not born in Germany,0.43574,76,157,0.35793,0.51356
