year,bula_h,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.87443,64,64,0.79260,0.95626
2007,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.88104,445,445,0.85093,0.91115
2007,Saxony,Urban regions,Born in Germany or immigrated <1950,0.87080,760,760,0.84694,0.89467
2007,Saxony,Rural regions,Born in Germany or immigrated <1950,0.86745,748,748,0.84313,0.89176
2007,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.86991,159,159,0.81745,0.92236
2007,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.86346,710,710,0.83818,0.88873
2007,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.86783,265,265,0.82698,0.90869
2007,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.86312,645,645,0.83657,0.88967
2008,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.78470,214,214,0.72950,0.83990
2008,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75703,304,304,0.70874,0.80532
2008,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.80565,262,262,0.75764,0.85365
2008,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.77004,755,840,0.74157,0.79852
2008,Lower Saxony,Urban regions,Not born in Germany,0.07682,85,840,0.05880,0.09484
2008,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.76940,864,928,0.74229,0.79652
2008,Lower Saxony,Rural regions,Not born in Germany,0.08385,64,928,0.06601,0.10169
2008,Bremen,Urban regions,Born in Germany or immigrated <1950,0.85644,131,131,0.79616,0.91671
2008,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.72109,3379,3874,0.70697,0.73522
2008,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12646,495,3874,0.11599,0.13693
2008,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.55456,88,88,0.45012,0.65900
2008,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64888,946,1108,0.62077,0.67700
2008,Hesse,Urban regions,Not born in Germany,0.16979,162,1108,0.14768,0.19191
2008,Hesse,Rural regions,Born in Germany or immigrated <1950,0.80099,207,207,0.74647,0.85551
2008,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.67965,717,839,0.64806,0.71124
2008,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14427,122,839,0.12048,0.16806
2008,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.80531,256,256,0.75670,0.85391
2008,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.65777,1775,2175,0.63783,0.67772
2008,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17936,400,2175,0.16323,0.19549
2008,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.65618,179,215,0.59254,0.71982
2008,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.14371,36,215,0.09671,0.19071
2008,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.70127,1186,1363,0.67696,0.72558
2008,Bavaria,Urban regions,Not born in Germany,0.14568,177,1363,0.12695,0.16442
2008,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.75155,1320,1432,0.72916,0.77394
2008,Bavaria,Rural regions,Not born in Germany,0.09129,112,1432,0.07637,0.10622
2008,Berlin,Urban regions,Born in Germany or immigrated <1950,0.80474,677,727,0.77591,0.83358
2008,Berlin,Urban regions,Not born in Germany,0.07340,50,727,0.05443,0.09237
2008,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.78029,66,66,0.67963,0.88095
2008,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.85585,750,750,0.83070,0.88101
2008,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.86701,62,62,0.78180,0.95223
2008,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.88909,427,427,0.85927,0.91891
2008,Saxony,Urban regions,Born in Germany or immigrated <1950,0.87572,727,727,0.85172,0.89972
2008,Saxony,Rural regions,Born in Germany or immigrated <1950,0.84743,695,695,0.82068,0.87418
2008,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.85381,158,158,0.79854,0.90907
2008,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.88216,651,651,0.85738,0.90695
2008,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.86046,257,257,0.81801,0.90290
2008,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.85893,608,608,0.83124,0.88662
2009,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.75022,185,185,0.68767,0.81277
2009,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76459,288,288,0.71551,0.81367
2009,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.87676,256,256,0.83641,0.91710
2009,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.77079,698,775,0.74118,0.80040
2009,Lower Saxony,Urban regions,Not born in Germany,0.07146,77,775,0.05331,0.08961
2009,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.78387,820,875,0.75658,0.81116
2009,Lower Saxony,Rural regions,Not born in Germany,0.07889,55,875,0.06102,0.09677
2009,Bremen,Urban regions,Born in Germany or immigrated <1950,0.87747,115,115,0.81728,0.93766
2009,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.73107,3152,3579,0.71655,0.74560
2009,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12008,427,3579,0.10943,0.13073
2009,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.53925,88,88,0.43450,0.64399
2009,Hesse,Urban regions,Born in Germany or immigrated <1950,0.65020,868,1010,0.62077,0.67963
2009,Hesse,Urban regions,Not born in Germany,0.16423,142,1010,0.14137,0.18709
2009,Hesse,Rural regions,Born in Germany or immigrated <1950,0.84195,204,204,0.79177,0.89213
2009,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.69474,682,794,0.66268,0.72679
2009,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.13536,112,794,0.11155,0.15918
2009,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.79794,233,233,0.74628,0.84961
2009,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.67963,1625,1947,0.65890,0.70037
2009,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.16826,322,1947,0.15163,0.18488
2009,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.64919,163,163,0.57571,0.72268
2009,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.70327,1124,1284,0.67827,0.72826
2009,Bavaria,Urban regions,Not born in Germany,0.15508,160,1284,0.13527,0.17489
2009,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.75434,1265,1366,0.73150,0.77717
2009,Bavaria,Rural regions,Not born in Germany,0.08870,101,1366,0.07362,0.10378
2009,Berlin,Urban regions,Born in Germany or immigrated <1950,0.80209,643,694,0.77243,0.83175
2009,Berlin,Urban regions,Not born in Germany,0.07755,51,694,0.05763,0.09746
2009,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.80032,63,63,0.70081,0.89983
2009,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.84450,720,720,0.81801,0.87099
2009,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.83949,57,57,0.74334,0.93563
2009,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.88795,411,411,0.85742,0.91848
2009,Saxony,Urban regions,Born in Germany or immigrated <1950,0.87740,688,688,0.85287,0.90193
2009,Saxony,Rural regions,Born in Germany or immigrated <1950,0.82903,663,663,0.80035,0.85771
2009,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.84868,142,142,0.78952,0.90783
2009,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.87732,618,618,0.85143,0.90321
2009,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.85584,242,242,0.81150,0.90019
2009,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.83389,574,574,0.80341,0.86436
2010,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.77860,239,270,0.72898,0.82821
2010,Schleswig-Holstein,Urban regions,Not born in Germany,0.10299,31,270,0.06667,0.13931
2010,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76316,423,476,0.72493,0.80139
2010,Schleswig-Holstein,Rural regions,Not born in Germany,0.08305,53,476,0.05823,0.10787
2010,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.81818,339,392,0.77995,0.85641
2010,Hamburg,Urban regions,Not born in Germany,0.08660,53,392,0.05872,0.11447
2010,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.75370,898,1013,0.72715,0.78025
2010,Lower Saxony,Urban regions,Not born in Germany,0.08327,115,1013,0.06625,0.10029
2010,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.75718,1099,1214,0.73305,0.78131
2010,Lower Saxony,Rural regions,Not born in Germany,0.08967,115,1214,0.07359,0.10574
2010,Bremen,Urban regions,Born in Germany or immigrated <1950,0.84330,152,152,0.78531,0.90128
2010,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70186,4060,4935,0.68910,0.71462
2010,North Rhine-Westphalia,Urban regions,Not born in Germany,0.14186,875,4935,0.13213,0.15160
2010,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.58588,106,106,0.49167,0.68010
2010,Hesse,Urban regions,Born in Germany or immigrated <1950,0.63380,1107,1358,0.60817,0.65944
2010,Hesse,Urban regions,Not born in Germany,0.18800,251,1358,0.16721,0.20878
2010,Hesse,Rural regions,Born in Germany or immigrated <1950,0.78442,275,344,0.74090,0.82794
2010,Hesse,Rural regions,Not born in Germany,0.07139,69,344,0.04414,0.09863
2010,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.69770,853,1020,0.66950,0.72590
2010,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14973,167,1020,0.12782,0.17163
2010,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.74825,312,312,0.70002,0.79649
2010,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.67930,2200,2660,0.66156,0.69704
2010,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.16567,460,2660,0.15154,0.17980
2010,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.59982,241,290,0.54334,0.65631
2010,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.20605,49,290,0.15942,0.25268
2010,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.70898,1389,1625,0.68689,0.73108
2010,Bavaria,Urban regions,Not born in Germany,0.15337,236,1625,0.13584,0.17090
2010,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73419,1797,2018,0.71491,0.75347
2010,Bavaria,Rural regions,Not born in Germany,0.11183,221,2018,0.09807,0.12558
2010,Berlin,Urban regions,Born in Germany or immigrated <1950,0.79819,823,932,0.77241,0.82397
2010,Berlin,Urban regions,Not born in Germany,0.07942,109,932,0.06205,0.09679
2010,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.88531,69,69,0.80957,0.96105
2010,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.85175,874,874,0.82818,0.87532
2010,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.79300,79,79,0.70308,0.88291
2010,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.88576,506,506,0.85802,0.91351
2010,Saxony,Urban regions,Born in Germany or immigrated <1950,0.85741,866,866,0.83411,0.88071
2010,Saxony,Rural regions,Born in Germany or immigrated <1950,0.85564,789,789,0.83110,0.88018
2010,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.90832,155,155,0.86274,0.95390
2010,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.86372,740,740,0.83899,0.88846
2010,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.83376,313,313,0.79245,0.87507
2010,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.87391,627,627,0.84790,0.89991
2011,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.75569,262,306,0.70747,0.80391
2011,Schleswig-Holstein,Urban regions,Not born in Germany,0.12743,44,306,0.09000,0.16485
2011,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75399,633,703,0.72213,0.78585
2011,Schleswig-Holstein,Rural regions,Not born in Germany,0.08132,70,703,0.06110,0.10154
2011,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.80011,385,436,0.76252,0.83769
2011,Hamburg,Urban regions,Not born in Germany,0.08391,51,436,0.05785,0.10996
2011,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.77110,1065,1177,0.74709,0.79511
2011,Lower Saxony,Urban regions,Not born in Germany,0.08688,112,1177,0.07078,0.10298
2011,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73663,1338,1512,0.71442,0.75884
2011,Lower Saxony,Rural regions,Not born in Germany,0.09939,174,1512,0.08431,0.11448
2011,Bremen,Urban regions,Born in Germany or immigrated <1950,0.72610,162,194,0.66319,0.78902
2011,Bremen,Urban regions,Not born in Germany,0.15079,32,194,0.10031,0.20128
2011,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70008,4714,5671,0.68815,0.71201
2011,North Rhine-Westphalia,Urban regions,Not born in Germany,0.14560,957,5671,0.13642,0.15478
2011,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.58536,134,168,0.51064,0.66009
2011,North Rhine-Westphalia,Rural regions,Not born in Germany,0.26965,34,168,0.20234,0.33695
2011,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64950,1336,1599,0.62610,0.67289
2011,Hesse,Urban regions,Not born in Germany,0.16361,263,1599,0.14547,0.18174
2011,Hesse,Rural regions,Born in Germany or immigrated <1950,0.74409,335,414,0.70200,0.78617
2011,Hesse,Rural regions,Not born in Germany,0.10007,79,414,0.07112,0.12901
2011,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68593,998,1192,0.65957,0.71229
2011,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14265,194,1192,0.12279,0.16251
2011,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.76632,411,442,0.72683,0.80582
2011,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.08580,31,442,0.05966,0.11194
2011,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.68826,2695,3207,0.67223,0.70430
2011,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.14736,512,3207,0.13509,0.15963
2011,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.63316,346,408,0.58634,0.67998
2011,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.18314,62,408,0.14556,0.22071
2011,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.72840,1746,1999,0.70889,0.74790
2011,Bavaria,Urban regions,Not born in Germany,0.12983,253,1999,0.11509,0.14456
2011,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73581,2263,2524,0.71860,0.75301
2011,Bavaria,Rural regions,Not born in Germany,0.11287,261,2524,0.10052,0.12521
2011,Berlin,Urban regions,Born in Germany or immigrated <1950,0.80953,932,1030,0.78553,0.83352
2011,Berlin,Urban regions,Not born in Germany,0.06274,98,1030,0.04792,0.07756
2011,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.77434,85,85,0.68494,0.86373
2011,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.85762,1032,1066,0.83663,0.87860
2011,Brandenburg,Rural regions,Not born in Germany,0.02013,34,1066,0.01170,0.02857
2011,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.79287,66,66,0.69436,0.89139
2011,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.87451,588,588,0.84771,0.90131
2011,Saxony,Urban regions,Born in Germany or immigrated <1950,0.85560,960,960,0.83336,0.87785
2011,Saxony,Rural regions,Born in Germany or immigrated <1950,0.83416,858,858,0.80926,0.85906
2011,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.87729,215,215,0.83333,0.92125
2011,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.85323,877,877,0.82980,0.87667
2011,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.81791,352,352,0.77754,0.85828
2011,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.87729,739,739,0.85361,0.90096
2012,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.74297,253,290,0.69259,0.79335
2012,Schleswig-Holstein,Urban regions,Not born in Germany,0.12650,37,290,0.08817,0.16482
2012,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76475,646,715,0.73363,0.79586
2012,Schleswig-Holstein,Rural regions,Not born in Germany,0.07685,69,715,0.05731,0.09639
2012,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.76188,393,443,0.72217,0.80159
2012,Hamburg,Urban regions,Not born in Germany,0.11835,50,443,0.08823,0.14846
2012,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.77873,982,1078,0.75394,0.80352
2012,Lower Saxony,Urban regions,Not born in Germany,0.08690,96,1078,0.07007,0.10372
2012,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73085,1371,1547,0.70874,0.75296
2012,Lower Saxony,Rural regions,Not born in Germany,0.10948,176,1547,0.09391,0.12504
2012,Bremen,Urban regions,Born in Germany or immigrated <1950,0.70488,168,199,0.64135,0.76841
2012,Bremen,Urban regions,Not born in Germany,0.16585,31,199,0.11404,0.21765
2012,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69357,4596,5510,0.68140,0.70574
2012,North Rhine-Westphalia,Urban regions,Not born in Germany,0.15190,914,5510,0.14242,0.16138
2012,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.63629,124,124,0.55127,0.72130
2012,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64906,1282,1525,0.62510,0.67302
2012,Hesse,Urban regions,Not born in Germany,0.16720,243,1525,0.14846,0.18593
2012,Hesse,Rural regions,Born in Germany or immigrated <1950,0.76343,351,417,0.72259,0.80427
2012,Hesse,Rural regions,Not born in Germany,0.08834,66,417,0.06107,0.11561
2012,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.72123,1026,1191,0.69576,0.74671
2012,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12312,165,1191,0.10445,0.14179
2012,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.73036,378,412,0.68745,0.77326
2012,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.13167,34,412,0.09898,0.16436
2012,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.67993,2555,3025,0.66331,0.69656
2012,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.15594,470,3025,0.14301,0.16887
2012,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.63624,328,384,0.58806,0.68442
2012,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.20977,56,384,0.16900,0.25055
2012,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.71246,1674,1922,0.69221,0.73270
2012,Bavaria,Urban regions,Not born in Germany,0.14104,248,1922,0.12548,0.15661
2012,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.72786,2248,2532,0.71052,0.74520
2012,Bavaria,Rural regions,Not born in Germany,0.12704,284,2532,0.11407,0.14002
2012,Berlin,Urban regions,Born in Germany or immigrated <1950,0.80308,966,1057,0.77909,0.82706
2012,Berlin,Urban regions,Not born in Germany,0.05768,91,1057,0.04362,0.07174
2012,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.79549,81,81,0.70711,0.88388
2012,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.84848,989,1022,0.82649,0.87047
2012,Brandenburg,Rural regions,Not born in Germany,0.02269,33,1022,0.01356,0.03182
2012,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.78421,55,55,0.67449,0.89393
2012,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.86004,572,572,0.83158,0.88849
2012,Saxony,Urban regions,Born in Germany or immigrated <1950,0.86639,936,936,0.84458,0.88820
2012,Saxony,Rural regions,Born in Germany or immigrated <1950,0.81936,884,922,0.79451,0.84420
2012,Saxony,Rural regions,Not born in Germany,0.03805,38,922,0.02569,0.05041
2012,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.85542,201,201,0.80668,0.90416
2012,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.85775,823,823,0.83387,0.88163
2012,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.80720,326,326,0.76431,0.85009
2012,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.87339,745,745,0.84950,0.89729
2013,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.74970,240,323,0.70239,0.79702
2013,Schleswig-Holstein,Urban regions,Not born in Germany,0.13091,83,323,0.09407,0.16775
2013,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76787,637,773,0.73809,0.79765
2013,Schleswig-Holstein,Rural regions,Not born in Germany,0.06852,136,773,0.05070,0.08634
2013,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.75414,399,572,0.71882,0.78946
2013,Hamburg,Urban regions,Not born in Germany,0.12764,173,572,0.10027,0.15501
2013,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.75175,992,1265,0.72794,0.77557
2013,Lower Saxony,Urban regions,Not born in Germany,0.11482,273,1265,0.09724,0.13239
2013,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.75122,1379,1703,0.73068,0.77176
2013,Lower Saxony,Rural regions,Not born in Germany,0.09772,324,1703,0.08361,0.11182
2013,Bremen,Urban regions,Born in Germany or immigrated <1950,0.71855,169,245,0.66212,0.77498
2013,Bremen,Urban regions,Not born in Germany,0.12808,76,245,0.08615,0.17002
2013,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69386,4685,6390,0.68256,0.70516
2013,North Rhine-Westphalia,Urban regions,Not born in Germany,0.14674,1705,6390,0.13807,0.15542
2013,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.76326,105,105,0.68156,0.84496
2013,Hesse,Urban regions,Born in Germany or immigrated <1950,0.65352,1315,1846,0.63181,0.67524
2013,Hesse,Urban regions,Not born in Germany,0.18076,531,1846,0.16320,0.19832
2013,Hesse,Rural regions,Born in Germany or immigrated <1950,0.80162,319,402,0.76258,0.84065
2013,Hesse,Rural regions,Not born in Germany,0.07652,83,402,0.05050,0.10254
2013,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.69856,1006,1351,0.67408,0.72304
2013,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14213,345,1351,0.12351,0.16076
2013,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.78112,353,452,0.74296,0.81928
2013,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.09181,99,452,0.06516,0.11846
2013,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.66919,2533,3427,0.65344,0.68495
2013,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17025,894,3427,0.15767,0.18284
2013,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.67667,312,417,0.63172,0.72162
2013,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.17691,105,417,0.14024,0.21358
2013,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.69820,1701,2241,0.67919,0.71721
2013,Bavaria,Urban regions,Not born in Germany,0.14682,540,2241,0.13216,0.16148
2013,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73694,2186,2744,0.72047,0.75342
2013,Bavaria,Rural regions,Not born in Germany,0.11758,558,2744,0.10552,0.12963
2013,Berlin,Urban regions,Born in Germany or immigrated <1950,0.77921,970,1185,0.75558,0.80283
2013,Berlin,Urban regions,Not born in Germany,0.08132,215,1185,0.06575,0.09689
2013,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.81993,86,86,0.73824,0.90162
2013,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.81943,926,1052,0.79617,0.84268
2013,Brandenburg,Rural regions,Not born in Germany,0.05138,126,1052,0.03804,0.06473
2013,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.74298,60,60,0.63147,0.85449
2013,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.85448,527,527,0.82435,0.88462
2013,Saxony,Urban regions,Born in Germany or immigrated <1950,0.86148,880,926,0.83921,0.88374
2013,Saxony,Urban regions,Not born in Germany,0.01825,46,926,0.00963,0.02688
2013,Saxony,Rural regions,Born in Germany or immigrated <1950,0.82945,833,884,0.80464,0.85426
2013,Saxony,Rural regions,Not born in Germany,0.03449,51,884,0.02245,0.04653
2013,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.81681,205,242,0.76797,0.86564
2013,Saxony-Anhalt,Urban regions,Not born in Germany,0.09199,37,242,0.05550,0.12848
2013,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.86585,783,847,0.84288,0.88881
2013,Saxony-Anhalt,Rural regions,Not born in Germany,0.01648,64,847,0.00790,0.02506
2013,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.79774,302,302,0.75236,0.84312
2013,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.87067,703,703,0.84585,0.89549
2014,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.72676,207,282,0.67465,0.77886
2014,Schleswig-Holstein,Urban regions,Not born in Germany,0.15980,75,282,0.11695,0.20264
2014,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.78244,558,670,0.75117,0.81370
2014,Schleswig-Holstein,Rural regions,Not born in Germany,0.07352,112,670,0.05374,0.09330
2014,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.74227,337,454,0.70200,0.78255
2014,Hamburg,Urban regions,Not born in Germany,0.12547,117,454,0.09497,0.15598
2014,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.75096,879,1098,0.72537,0.77655
2014,Lower Saxony,Urban regions,Not born in Germany,0.11326,219,1098,0.09451,0.13201
2014,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.74286,1282,1567,0.72122,0.76451
2014,Lower Saxony,Rural regions,Not born in Germany,0.10564,285,1567,0.09042,0.12086
2014,Bremen,Urban regions,Born in Germany or immigrated <1950,0.74251,152,218,0.68434,0.80069
2014,Bremen,Urban regions,Not born in Germany,0.13189,66,218,0.08687,0.17691
2014,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70295,4265,5651,0.69104,0.71487
2014,North Rhine-Westphalia,Urban regions,Not born in Germany,0.14233,1386,5651,0.13322,0.15144
2014,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.75271,94,94,0.66502,0.84040
2014,Hesse,Urban regions,Born in Germany or immigrated <1950,0.66922,1182,1588,0.64607,0.69237
2014,Hesse,Urban regions,Not born in Germany,0.17682,406,1588,0.15805,0.19559
