year,bula_h,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,"Rhineland-Palatinate, Saarland",Pre-primary Level,Born in Germany or immigrated <1950,0.97940,41,41,0.93538,1.02342
2019,"Rhineland-Palatinate, Saarland",Primary Level,Not born in Germany,0.70057,79,79,0.59893,0.80222
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.62997,125,243,0.56914,0.69080
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.37003,118,243,0.30920,0.43086
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.84793,556,692,0.82115,0.87470
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.15207,136,692,0.12530,0.17885
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.66170,84,133,0.58099,0.74241
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not born in Germany,0.33830,49,133,0.25759,0.41901
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96018,81,81,0.91733,1.00303
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.82513,247,339,0.78463,0.86563
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not born in Germany,0.17487,92,339,0.13437,0.21537
2019,Baden-Wuerttemberg,Pre-primary Level,Born in Germany or immigrated <1950,0.93239,60,60,0.86833,0.99646
2019,Baden-Wuerttemberg,Primary Level,Not born in Germany,0.61674,140,140,0.53592,0.69757
2019,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.71447,181,358,0.66761,0.76132
2019,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.28553,177,358,0.23868,0.33239
2019,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.86647,980,1201,0.84722,0.88572
2019,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.13353,221,1201,0.11428,0.15278
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.73587,161,235,0.67938,0.79235
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not born in Germany,0.26413,74,235,0.20765,0.32062
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85173,177,177,0.79923,0.90423
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.78654,693,943,0.76037,0.81271
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not born in Germany,0.21346,250,943,0.18729,0.23963
2019,Bavaria,Pre-primary Level,Born in Germany or immigrated <1950,0.91456,49,49,0.83548,0.99364
2019,Bavaria,Primary Level,Not born in Germany,0.77908,181,181,0.71847,0.83969
2019,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.81959,317,461,0.78445,0.85473
2019,Bavaria,Lower Secondary Level,Not born in Germany,0.18041,144,461,0.14527,0.21555
2019,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.87243,1583,1865,0.85729,0.88758
2019,Bavaria,Upper Secondary Level,Not born in Germany,0.12757,282,1865,0.11242,0.14271
2019,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.62173,181,298,0.56658,0.67689
2019,Bavaria,Post-secondary Non-tertiary Level,Not born in Germany,0.37827,117,298,0.32311,0.43342
2019,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92725,275,275,0.89649,0.95800
2019,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81095,849,1128,0.78809,0.83381
2019,Bavaria,Second Stage of Tertiary Education,Not born in Germany,0.18905,279,1128,0.16619,0.21191
2019,Berlin,Primary Level,Not born in Germany,0.35182,31,31,0.18094,0.52271
2019,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.79025,57,57,0.68362,0.89688
2019,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.94053,314,356,0.91593,0.96513
2019,Berlin,Upper Secondary Level,Not born in Germany,0.05947,42,356,0.03487,0.08407
2019,Berlin,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81286,64,64,0.71655,0.90917
2019,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90748,41,41,0.81769,0.99728
2019,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.79125,372,491,0.75527,0.82724
2019,Berlin,Second Stage of Tertiary Education,Not born in Germany,0.20875,119,491,0.17276,0.24473
2019,Brandenburg,Primary Level,Not born in Germany,0.16263,46,46,0.05481,0.27045
2019,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.85903,74,107,0.79278,0.92528
2019,Brandenburg,Lower Secondary Level,Not born in Germany,0.14097,33,107,0.07472,0.20722
2019,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.98220,502,547,0.97111,0.99329
2019,Brandenburg,Upper Secondary Level,Not born in Germany,0.01780,45,547,0.00671,0.02889
2019,Brandenburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.96132,61,61,0.91253,1.01011
2019,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96174,86,86,0.92096,1.00252
2019,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97088,273,273,0.95090,0.99086
2019,Mecklenburg-Western Pomerania,Lower Secondary Level,Born in Germany or immigrated <1950,0.95443,43,43,0.89136,1.01750
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.98937,279,279,0.97731,1.00142
2019,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.96685,35,35,0.90667,1.02703
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96986,158,158,0.94311,0.99660
2019,Saxony,Primary Level,Not born in Germany,0.18307,40,40,0.06170,0.30445
2019,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.89802,95,136,0.84697,0.94907
2019,Saxony,Lower Secondary Level,Not born in Germany,0.10198,41,136,0.05093,0.15303
2019,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.97780,741,772,0.96740,0.98820
2019,Saxony,Upper Secondary Level,Not born in Germany,0.02220,31,772,0.01180,0.03260
2019,Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.98414,84,84,0.95726,1.01102
2019,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99569,139,139,0.98476,1.00662
2019,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94271,459,506,0.92244,0.96298
2019,Saxony,Second Stage of Tertiary Education,Not born in Germany,0.05729,47,506,0.03702,0.07756
2019,Saxony-Anhalt,Primary Level,Not born in Germany,0.28692,52,52,0.16277,0.41106
2019,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.92596,67,67,0.86279,0.98913
2019,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.95733,415,450,0.93863,0.97602
2019,Saxony-Anhalt,Upper Secondary Level,Not born in Germany,0.04267,35,450,0.02398,0.06137
2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.98271,49,49,0.94584,1.01959
2019,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99718,66,66,0.98427,1.01008
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96655,222,222,0.94284,0.99025
2019,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.79157,55,55,0.68324,0.89991
2019,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.95847,466,498,0.94092,0.97601
2019,Thuringa,Upper Secondary Level,Not born in Germany,0.04153,32,498,0.02399,0.05908
2019,Thuringa,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84439,38,38,0.72759,0.96119
2019,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81921,216,250,0.77141,0.86701
2019,Thuringa,Second Stage of Tertiary Education,Not born in Germany,0.18079,34,250,0.13299,0.22859
2020,Schleswig-Holstein,Primary Level,Not born in Germany,0.55600,77,77,0.44429,0.66770
2020,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.75794,86,137,0.68595,0.82993
2020,Schleswig-Holstein,Lower Secondary Level,Not born in Germany,0.24206,51,137,0.17007,0.31405
2020,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.93514,336,406,0.91115,0.95912
2020,Schleswig-Holstein,Upper Secondary Level,Not born in Germany,0.06486,70,406,0.04088,0.08885
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.91096,73,104,0.85596,0.96596
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not born in Germany,0.08904,31,104,0.03404,0.14404
2020,Schleswig-Holstein,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99556,57,57,0.97814,1.01298
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92879,183,247,0.89665,0.96093
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Not born in Germany,0.07121,64,247,0.03907,0.10335
2020,Hamburg,Lower Secondary Level,Not born in Germany,0.30462,41,41,0.16199,0.44725
2020,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.89145,130,186,0.84662,0.93628
2020,Hamburg,Upper Secondary Level,Not born in Germany,0.10855,56,186,0.06372,0.15338
2020,Hamburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84162,42,42,0.72986,0.95338
2020,Hamburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91999,166,219,0.88397,0.95601
2020,Hamburg,Second Stage of Tertiary Education,Not born in Germany,0.08001,53,219,0.04399,0.11603
2020,Lower Saxony,Pre-primary Level,Born in Germany or immigrated <1950,0.87181,63,63,0.78860,0.95503
2020,Lower Saxony,Primary Level,Not born in Germany,0.57383,231,231,0.50992,0.63774
2020,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.85234,238,405,0.81775,0.88694
2020,Lower Saxony,Lower Secondary Level,Not born in Germany,0.14766,167,405,0.11306,0.18225
2020,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.88806,905,1145,0.86979,0.90633
2020,Lower Saxony,Upper Secondary Level,Not born in Germany,0.11194,240,1145,0.09367,0.13021
2020,Lower Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75350,157,235,0.69828,0.80872
2020,Lower Saxony,Post-secondary Non-tertiary Level,Not born in Germany,0.24650,78,235,0.19128,0.30172
2020,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92386,111,111,0.87429,0.97342
2020,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89000,460,613,0.86521,0.91479
2020,Lower Saxony,Second Stage of Tertiary Education,Not born in Germany,0.11000,153,613,0.08521,0.13479
2020,Bremen,Primary Level,Not born in Germany,0.62928,65,65,0.51094,0.74761
2020,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.91565,58,104,0.86198,0.96932
2020,Bremen,Upper Secondary Level,Not born in Germany,0.08435,46,104,0.03068,0.13802
2020,Bremen,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.79509,47,47,0.67844,0.91173
2020,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.90428,136,189,0.86222,0.94634
2020,North Rhine-Westphalia,Pre-primary Level,Not born in Germany,0.09572,53,189,0.05366,0.13778
2020,North Rhine-Westphalia,Primary Level,Born in Germany or immigrated <1950,0.29804,44,499,0.25787,0.33821
2020,North Rhine-Westphalia,Primary Level,Not born in Germany,0.70196,455,499,0.66179,0.74213
2020,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.68867,346,840,0.65733,0.72000
2020,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.31133,494,840,0.28000,0.34267
2020,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.84034,1716,2409,0.82571,0.85497
2020,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.15966,693,2409,0.14503,0.17429
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81783,458,648,0.78809,0.84757
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not born in Germany,0.18217,190,648,0.15243,0.21191
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96373,241,241,0.94008,0.98738
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84042,1002,1517,0.82199,0.85886
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Not born in Germany,0.15958,515,1517,0.14114,0.17801
2020,Hesse,Pre-primary Level,Born in Germany or immigrated <1950,0.93420,40,40,0.85638,1.01201
2020,Hesse,Primary Level,Not born in Germany,0.78800,160,160,0.72447,0.85153
2020,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.69201,114,226,0.63168,0.75233
2020,Hesse,Lower Secondary Level,Not born in Germany,0.30799,112,226,0.24767,0.36832
2020,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.92018,542,725,0.90044,0.93992
2020,Hesse,Upper Secondary Level,Not born in Germany,0.07982,183,725,0.06008,0.09956
2020,Hesse,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77491,114,186,0.71473,0.83509
2020,Hesse,Post-secondary Non-tertiary Level,Not born in Germany,0.22509,72,186,0.16491,0.28527
2020,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97997,79,79,0.94887,1.01106
2020,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.80305,418,614,0.77157,0.83453
2020,Hesse,Second Stage of Tertiary Education,Not born in Germany,0.19695,196,614,0.16547,0.22843
2020,"Rhineland-Palatinate, Saarland",Primary Level,Not born in Germany,0.73410,86,86,0.64017,0.82802
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.62499,104,224,0.56145,0.68853
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.37501,120,224,0.31147,0.43855
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.88251,500,644,0.85762,0.90740
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.11749,144,644,0.09260,0.14238
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77448,85,139,0.70475,0.84421
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not born in Germany,0.22552,54,139,0.15579,0.29525
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98613,74,74,0.95930,1.01296
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81987,219,316,0.77743,0.86231
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not born in Germany,0.18013,97,316,0.13769,0.22257
2020,Baden-Wuerttemberg,Pre-primary Level,Born in Germany or immigrated <1950,0.92597,79,79,0.86786,0.98407
2020,Baden-Wuerttemberg,Primary Level,Not born in Germany,0.53266,167,167,0.45676,0.60856
2020,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.69871,176,353,0.65077,0.74664
2020,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.30129,177,353,0.25336,0.34923
2020,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.86808,907,1148,0.84850,0.88767
2020,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.13192,241,1148,0.11233,0.15150
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.78273,161,264,0.73288,0.83257
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not born in Germany,0.21727,103,264,0.16743,0.26712
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84387,151,151,0.78578,0.90196
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81404,648,946,0.78924,0.83885
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not born in Germany,0.18596,298,946,0.16115,0.21076
2020,Bavaria,Pre-primary Level,Born in Germany or immigrated <1950,0.94045,69,69,0.88419,0.99670
2020,Bavaria,Primary Level,Not born in Germany,0.76612,156,156,0.69948,0.83276
2020,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.80140,304,490,0.76604,0.83676
2020,Bavaria,Lower Secondary Level,Not born in Germany,0.19860,186,490,0.16324,0.23396
2020,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.88138,1449,1832,0.86657,0.89619
2020,Bavaria,Upper Secondary Level,Not born in Germany,0.11862,383,1832,0.10381,0.13343
2020,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.64014,171,326,0.58796,0.69232
2020,Bavaria,Post-secondary Non-tertiary Level,Not born in Germany,0.35986,155,326,0.30768,0.41204
2020,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93594,228,228,0.90408,0.96779
2020,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.80877,837,1217,0.78666,0.83087
2020,Bavaria,Second Stage of Tertiary Education,Not born in Germany,0.19123,380,1217,0.16913,0.21334
2020,Berlin,Primary Level,Not born in Germany,0.42348,52,52,0.28787,0.55909
2020,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.73486,53,116,0.65419,0.81554
2020,Berlin,Lower Secondary Level,Not born in Germany,0.26514,63,116,0.18446,0.34581
2020,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.96302,293,381,0.94405,0.98200
2020,Berlin,Upper Secondary Level,Not born in Germany,0.03698,88,381,0.01800,0.05595
2020,Berlin,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.82413,57,91,0.74547,0.90278
2020,Berlin,Post-secondary Non-tertiary Level,Not born in Germany,0.17587,34,91,0.09722,0.25453
2020,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93742,44,44,0.86503,1.00982
2020,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81396,361,578,0.78221,0.84572
2020,Berlin,Second Stage of Tertiary Education,Not born in Germany,0.18604,217,578,0.15428,0.21779
2020,Brandenburg,Primary Level,Not born in Germany,0.14330,41,41,0.03472,0.25188
2020,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.87135,66,99,0.80506,0.93764
2020,Brandenburg,Lower Secondary Level,Not born in Germany,0.12865,33,99,0.06236,0.19494
2020,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.97473,460,517,0.96119,0.98827
2020,Brandenburg,Upper Secondary Level,Not born in Germany,0.02527,57,517,0.01173,0.03881
2020,Brandenburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.96919,59,59,0.92472,1.01366
2020,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95530,75,75,0.90822,1.00238
2020,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97338,252,295,0.95497,0.99178
2020,Brandenburg,Second Stage of Tertiary Education,Not born in Germany,0.02662,43,295,0.00822,0.04503
2020,Mecklenburg-Western Pomerania,Lower Secondary Level,Born in Germany or immigrated <1950,0.94657,33,33,0.86865,1.02449
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.98688,218,218,0.97173,1.00202
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97151,127,127,0.94246,1.00056
2020,Saxony,Primary Level,Not born in Germany,0.25196,51,51,0.13162,0.37230
2020,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.85958,99,147,0.80323,0.91594
2020,Saxony,Lower Secondary Level,Not born in Germany,0.14042,48,147,0.08406,0.19677
2020,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.98225,685,726,0.97263,0.99186
2020,Saxony,Upper Secondary Level,Not born in Germany,0.01775,41,726,0.00814,0.02737
2020,Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.96049,73,73,0.91549,1.00549
2020,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99501,123,123,0.98250,1.00751
2020,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94525,429,486,0.92500,0.96550
2020,Saxony,Second Stage of Tertiary Education,Not born in Germany,0.05475,57,486,0.03450,0.07500
2020,Saxony-Anhalt,Primary Level,Not born in Germany,0.45867,50,50,0.31915,0.59819
2020,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.92208,70,70,0.85883,0.98533
2020,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.95426,394,432,0.93453,0.97398
2020,Saxony-Anhalt,Upper Secondary Level,Not born in Germany,0.04574,38,432,0.02602,0.06547
2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.97765,50,50,0.93626,1.01904
2020,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99600,63,63,0.98030,1.01171
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95929,214,214,0.93275,0.98583
2020,Thuringa,Primary Level,Not born in Germany,0.67713,37,37,0.52439,0.82987
2020,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.87743,44,44,0.77940,0.97545
2020,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.94963,438,488,0.93021,0.96906
2020,Thuringa,Upper Secondary Level,Not born in Germany,0.05037,50,488,0.03094,0.06979
2020,Thuringa,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84410,33,33,0.71841,0.96979
2020,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91541,210,254,0.88112,0.94970
2020,Thuringa,Second Stage of Tertiary Education,Not born in Germany,0.08459,44,254,0.05030,0.11888
2021,Schleswig-Holstein,Primary Level,Not born in Germany,0.51417,57,57,0.38326,0.64507
2021,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.73163,63,102,0.64521,0.81805
2021,Schleswig-Holstein,Lower Secondary Level,Not born in Germany,0.26837,39,102,0.18195,0.35479
2021,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.93995,258,314,0.91363,0.96627
2021,Schleswig-Holstein,Upper Secondary Level,Not born in Germany,0.06005,56,314,0.03373,0.08637
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.91350,55,55,0.83852,0.98847
2021,Schleswig-Holstein,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98849,38,38,0.95411,1.02286
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92080,162,210,0.88418,0.95741
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Not born in Germany,0.07920,48,210,0.04259,0.11582
2021,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.84908,102,138,0.78913,0.90902
2021,Hamburg,Upper Secondary Level,Not born in Germany,0.15092,36,138,0.09098,0.21087
2021,Hamburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90387,124,169,0.85930,0.94845
2021,Hamburg,Second Stage of Tertiary Education,Not born in Germany,0.09613,45,169,0.05155,0.14070
2021,Lower Saxony,Pre-primary Level,Born in Germany or immigrated <1950,0.98549,45,45,0.95015,1.02082
2021,Lower Saxony,Primary Level,Not born in Germany,0.47338,125,125,0.38549,0.56126
2021,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.78954,146,233,0.73709,0.84200
2021,Lower Saxony,Lower Secondary Level,Not born in Germany,0.21046,87,233,0.15800,0.26291
2021,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.88871,604,735,0.86596,0.91146
2021,Lower Saxony,Upper Secondary Level,Not born in Germany,0.11129,131,735,0.08854,0.13404
2021,Lower Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79200,125,158,0.72851,0.85549
2021,Lower Saxony,Post-secondary Non-tertiary Level,Not born in Germany,0.20800,33,158,0.14451,0.27149
2021,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88248,85,85,0.81361,0.95135
2021,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88949,380,484,0.86153,0.91745
2021,Lower Saxony,Second Stage of Tertiary Education,Not born in Germany,0.11051,104,484,0.08255,0.13847
2021,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.93850,36,36,0.85890,1.01809
2021,Bremen,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87038,32,32,0.75213,0.98862
2021,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.83834,63,101,0.76619,0.91050
2021,North Rhine-Westphalia,Pre-primary Level,Not born in Germany,0.16166,38,101,0.08950,0.23381
2021,North Rhine-Westphalia,Primary Level,Not born in Germany,0.64545,267,267,0.58797,0.70294
2021,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.68668,215,453,0.64392,0.72944
2021,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.31332,238,453,0.27056,0.35608
2021,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.86866,1165,1520,0.85168,0.88565
2021,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.13134,355,1520,0.11435,0.14832
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.78218,337,459,0.74437,0.81998
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not born in Germany,0.21782,122,459,0.18002,0.25563
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95743,163,163,0.92634,0.98852
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83685,773,1100,0.81501,0.85870
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Not born in Germany,0.16315,327,1100,0.14130,0.18499
2021,Hesse,Primary Level,Not born in Germany,0.89790,113,113,0.84182,0.95397
2021,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.70513,71,144,0.63039,0.77987
2021,Hesse,Lower Secondary Level,Not born in Germany,0.29487,73,144,0.22013,0.36961
2021,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.92168,331,437,0.89646,0.94690
2021,Hesse,Upper Secondary Level,Not born in Germany,0.07832,106,437,0.05310,0.10354
2021,Hesse,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.76714,69,108,0.68705,0.84722
2021,Hesse,Post-secondary Non-tertiary Level,Not born in Germany,0.23286,39,108,0.15278,0.31295
2021,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94705,50,50,0.88435,1.00975
2021,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.80276,309,430,0.76510,0.84041
