year,bula_h,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.95509,142,142,0.92091,0.98928
2017,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.89839,154,154,0.85052,0.94627
2017,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.84162,180,293,0.79974,0.88349
2017,Brandenburg,1st Quintile,Not born in Germany,0.15838,113,293,0.11651,0.20026
2017,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.96314,199,235,0.93900,0.98728
2017,Brandenburg,2nd Quintile,Not born in Germany,0.03686,36,235,0.01272,0.06100
2017,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.98542,204,204,0.96893,1.00191
2017,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.94465,112,112,0.90211,0.98719
2017,Brandenburg,5th Quintile,Born in Germany or immigrated <1950,0.98202,100,100,0.95584,1.00819
2017,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.95307,131,164,0.92060,0.98554
2017,Mecklenburg-Western Pomerania,1st Quintile,Not born in Germany,0.04693,33,164,0.01446,0.07940
2017,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.97872,130,130,0.95381,1.00362
2017,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.99791,105,105,0.98914,1.00668
2017,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.97333,54,54,0.92995,1.01671
2017,Mecklenburg-Western Pomerania,5th Quintile,Born in Germany or immigrated <1950,0.96668,62,62,0.92165,1.01172
2017,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.91813,302,392,0.89096,0.94531
2017,Saxony,1st Quintile,Not born in Germany,0.08187,90,392,0.05469,0.10904
2017,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.99487,376,376,0.98764,1.00210
2017,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.98516,312,312,0.97172,0.99860
2017,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.99446,223,223,0.98470,1.00422
2017,Saxony,5th Quintile,Born in Germany or immigrated <1950,0.92506,137,137,0.88081,0.96931
2017,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.94676,223,295,0.92109,0.97242
2017,Saxony-Anhalt,1st Quintile,Not born in Germany,0.05324,72,295,0.02758,0.07891
2017,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.95375,175,175,0.92254,0.98496
2017,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.99663,139,139,0.98696,1.00630
2017,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.97169,114,114,0.94110,1.00227
2017,Saxony-Anhalt,5th Quintile,Born in Germany or immigrated <1950,0.97884,94,94,0.94959,1.00809
2017,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.89616,153,215,0.85529,0.93703
2017,Thuringa,1st Quintile,Not born in Germany,0.10384,62,215,0.06297,0.14471
2017,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.90428,242,242,0.86713,0.94142
2017,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.96025,154,154,0.92930,0.99121
2017,Thuringa,4th Quintile,Born in Germany or immigrated <1950,0.98929,127,127,0.97131,1.00726
2017,Thuringa,5th Quintile,Born in Germany or immigrated <1950,0.99211,100,100,0.97468,1.00954
2018,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.78174,137,308,0.73553,0.82795
2018,Schleswig-Holstein,1st Quintile,Not born in Germany,0.21826,171,308,0.17205,0.26447
2018,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.78665,176,240,0.73471,0.83859
2018,Schleswig-Holstein,2nd Quintile,Not born in Germany,0.21335,64,240,0.16141,0.26529
2018,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.88965,163,163,0.84140,0.93790
2018,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.97984,145,145,0.95688,1.00280
2018,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.94774,148,148,0.91177,0.98372
2018,Hamburg,1st Quintile,Born in Germany or immigrated <1950,0.67861,41,114,0.59250,0.76472
2018,Hamburg,1st Quintile,Not born in Germany,0.32139,73,114,0.23528,0.40750
2018,Hamburg,2nd Quintile,Born in Germany or immigrated <1950,0.84801,52,52,0.74948,0.94654
2018,Hamburg,3rd Quintile,Born in Germany or immigrated <1950,0.94880,73,73,0.89788,0.99971
2018,Hamburg,4th Quintile,Born in Germany or immigrated <1950,0.90269,70,70,0.83276,0.97262
2018,Hamburg,5th Quintile,Born in Germany or immigrated <1950,0.88152,96,96,0.81653,0.94651
2018,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.64538,353,861,0.61341,0.67735
2018,Lower Saxony,1st Quintile,Not born in Germany,0.35462,508,861,0.32265,0.38659
2018,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.86170,391,514,0.83182,0.89157
2018,Lower Saxony,2nd Quintile,Not born in Germany,0.13830,123,514,0.10843,0.16818
2018,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.89671,423,495,0.86987,0.92355
2018,Lower Saxony,3rd Quintile,Not born in Germany,0.10329,72,495,0.07645,0.13013
2018,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.93011,434,468,0.90699,0.95324
2018,Lower Saxony,4th Quintile,Not born in Germany,0.06989,34,468,0.04676,0.09301
2018,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.93812,505,505,0.91708,0.95915
2018,Bremen,1st Quintile,Born in Germany or immigrated <1950,0.63043,38,116,0.54221,0.71865
2018,Bremen,1st Quintile,Not born in Germany,0.36957,78,116,0.28135,0.45779
2018,Bremen,5th Quintile,Born in Germany or immigrated <1950,0.98689,48,48,0.95438,1.01941
2018,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.66659,679,1641,0.64377,0.68941
2018,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.33341,962,1641,0.31059,0.35623
2018,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.75888,763,1127,0.73390,0.78387
2018,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.24112,364,1127,0.21613,0.26610
2018,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.82738,805,1037,0.80436,0.85039
2018,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.17262,232,1037,0.14961,0.19564
2018,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.88892,853,997,0.86941,0.90844
2018,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.11108,144,997,0.09156,0.13059
2018,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.90342,989,1095,0.88592,0.92092
2018,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.09658,106,1095,0.07908,0.11408
2018,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.64875,181,575,0.60969,0.68780
2018,Hesse,1st Quintile,Not born in Germany,0.35125,394,575,0.31220,0.39031
2018,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.69453,191,309,0.64309,0.74597
2018,Hesse,2nd Quintile,Not born in Germany,0.30547,118,309,0.25403,0.35691
2018,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.87658,248,312,0.84002,0.91313
2018,Hesse,3rd Quintile,Not born in Germany,0.12342,64,312,0.08687,0.15998
2018,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.87175,294,340,0.83616,0.90734
2018,Hesse,4th Quintile,Not born in Germany,0.12825,46,340,0.09266,0.16384
2018,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.91525,408,439,0.88916,0.94133
2018,Hesse,5th Quintile,Not born in Germany,0.08475,31,439,0.05867,0.11084
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.69132,189,481,0.64999,0.73265
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Not born in Germany,0.30868,292,481,0.26735,0.35001
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.74251,188,303,0.69319,0.79182
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Not born in Germany,0.25749,115,303,0.20818,0.30681
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.82435,224,283,0.77994,0.86876
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Not born in Germany,0.17565,59,283,0.13124,0.22006
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.89530,255,294,0.86025,0.93036
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Not born in Germany,0.10470,39,294,0.06964,0.13975
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.94190,243,243,0.91243,0.97138
2018,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.68477,192,625,0.64831,0.72122
2018,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.31523,433,625,0.27878,0.35169
2018,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.72265,363,528,0.68443,0.76088
2018,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.27735,165,528,0.23912,0.31557
2018,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.72775,401,555,0.69069,0.76482
2018,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.27225,154,555,0.23518,0.30931
2018,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.86148,570,658,0.83507,0.88790
2018,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.13852,88,658,0.11210,0.16493
2018,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.90030,669,756,0.87893,0.92167
2018,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.09970,87,756,0.07833,0.12107
2018,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.66298,349,829,0.63079,0.69518
2018,Bavaria,1st Quintile,Not born in Germany,0.33702,480,829,0.30482,0.36921
2018,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.81021,566,747,0.78207,0.83835
2018,Bavaria,2nd Quintile,Not born in Germany,0.18979,181,747,0.16165,0.21793
2018,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.85522,591,730,0.82968,0.88077
2018,Bavaria,3rd Quintile,Not born in Germany,0.14478,139,730,0.11923,0.17032
2018,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.86896,739,859,0.84638,0.89154
2018,Bavaria,4th Quintile,Not born in Germany,0.13104,120,859,0.10846,0.15362
2018,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.88211,901,993,0.86205,0.90218
2018,Bavaria,5th Quintile,Not born in Germany,0.11789,92,993,0.09782,0.13795
2018,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.80552,169,335,0.76307,0.84797
2018,Berlin,1st Quintile,Not born in Germany,0.19448,166,335,0.15203,0.23693
2018,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.88656,155,155,0.83647,0.93665
2018,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.90347,121,121,0.85063,0.95631
2018,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.92746,153,153,0.88623,0.96870
2018,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.94181,166,166,0.90609,0.97753
2018,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.91365,196,315,0.88258,0.94472
2018,Brandenburg,1st Quintile,Not born in Germany,0.08635,119,315,0.05528,0.11742
2018,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.97405,232,232,0.95355,0.99455
2018,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.99573,213,213,0.98694,1.00451
2018,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.95371,122,122,0.91627,0.99115
2018,Brandenburg,5th Quintile,Born in Germany or immigrated <1950,0.98541,115,115,0.96340,1.00742
2018,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.96044,164,217,0.93445,0.98644
2018,Mecklenburg-Western Pomerania,1st Quintile,Not born in Germany,0.03956,53,217,0.01356,0.06555
2018,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.99558,162,162,0.98533,1.00583
2018,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.99682,84,84,0.98470,1.00893
2018,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.99540,76,76,0.98008,1.01072
2018,Mecklenburg-Western Pomerania,5th Quintile,Born in Germany or immigrated <1950,0.96305,59,59,0.91450,1.01160
2018,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.93130,305,423,0.90717,0.95543
2018,Saxony,1st Quintile,Not born in Germany,0.06870,118,423,0.04457,0.09283
2018,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.98030,466,466,0.96767,0.99293
2018,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.98468,343,343,0.97167,0.99770
2018,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.98442,248,248,0.96897,0.99986
2018,Saxony,5th Quintile,Born in Germany or immigrated <1950,0.90752,162,162,0.86277,0.95227
2018,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.91402,238,338,0.88409,0.94395
2018,Saxony-Anhalt,1st Quintile,Not born in Germany,0.08598,100,338,0.05605,0.11591
2018,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.98082,189,189,0.96121,1.00042
2018,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.98749,169,169,0.97068,1.00430
2018,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.99769,125,125,0.98924,1.00614
2018,Saxony-Anhalt,5th Quintile,Born in Germany or immigrated <1950,0.89223,95,95,0.82954,0.95492
2018,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.87669,175,277,0.83790,0.91548
2018,Thuringa,1st Quintile,Not born in Germany,0.12331,102,277,0.08452,0.16210
2018,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.92887,242,242,0.89642,0.96132
2018,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.95470,183,183,0.92449,0.98492
2018,Thuringa,4th Quintile,Born in Germany or immigrated <1950,0.98038,153,153,0.95833,1.00243
2018,Thuringa,5th Quintile,Born in Germany or immigrated <1950,0.97826,91,91,0.94814,1.00839
2019,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.71492,122,323,0.66560,0.76423
2019,Schleswig-Holstein,1st Quintile,Not born in Germany,0.28508,201,323,0.23577,0.33440
2019,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.85037,176,216,0.80269,0.89805
2019,Schleswig-Holstein,2nd Quintile,Not born in Germany,0.14963,40,216,0.10195,0.19731
2019,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.88376,143,174,0.83600,0.93153
2019,Schleswig-Holstein,3rd Quintile,Not born in Germany,0.11624,31,174,0.06847,0.16400
2019,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.96534,134,134,0.93425,0.99643
2019,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.95513,146,146,0.92143,0.98883
2019,Hamburg,1st Quintile,Born in Germany or immigrated <1950,0.71582,69,157,0.64504,0.78660
2019,Hamburg,1st Quintile,Not born in Germany,0.28418,88,157,0.21340,0.35496
2019,Hamburg,2nd Quintile,Born in Germany or immigrated <1950,0.91861,44,44,0.83688,1.00034
2019,Hamburg,3rd Quintile,Born in Germany or immigrated <1950,0.80306,55,55,0.69699,0.90914
2019,Hamburg,4th Quintile,Born in Germany or immigrated <1950,0.87887,87,87,0.80991,0.94783
2019,Hamburg,5th Quintile,Born in Germany or immigrated <1950,0.92717,92,92,0.87377,0.98056
2019,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.69649,324,780,0.66420,0.72877
2019,Lower Saxony,1st Quintile,Not born in Germany,0.30351,456,780,0.27123,0.33580
2019,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.84569,379,493,0.81377,0.87761
2019,Lower Saxony,2nd Quintile,Not born in Germany,0.15431,114,493,0.12239,0.18623
2019,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.92198,402,441,0.89692,0.94704
2019,Lower Saxony,3rd Quintile,Not born in Germany,0.07802,39,441,0.05296,0.10308
2019,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.91123,423,464,0.88532,0.93713
2019,Lower Saxony,4th Quintile,Not born in Germany,0.08877,41,464,0.06287,0.11468
2019,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.92314,463,494,0.89963,0.94666
2019,Lower Saxony,5th Quintile,Not born in Germany,0.07686,31,494,0.05334,0.10037
2019,Bremen,1st Quintile,Born in Germany or immigrated <1950,0.63636,39,110,0.54605,0.72667
2019,Bremen,1st Quintile,Not born in Germany,0.36364,71,110,0.27333,0.45395
2019,Bremen,4th Quintile,Born in Germany or immigrated <1950,0.87724,36,36,0.76852,0.98596
2019,Bremen,5th Quintile,Born in Germany or immigrated <1950,0.98541,37,37,0.94625,1.02458
2019,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.63581,635,1726,0.61310,0.65851
2019,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.36419,1091,1726,0.34149,0.38690
2019,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.74604,746,1071,0.71996,0.77212
2019,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.25396,325,1071,0.22788,0.28004
2019,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.80150,693,880,0.77513,0.82787
2019,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.19850,187,880,0.17213,0.22487
2019,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.86917,830,935,0.84755,0.89080
2019,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.13083,105,935,0.10920,0.15245
2019,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.87815,945,1059,0.85844,0.89786
2019,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.12185,114,1059,0.10214,0.14156
2019,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.63343,171,528,0.59229,0.67457
2019,Hesse,1st Quintile,Not born in Germany,0.36657,357,528,0.32543,0.40771
2019,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.76070,186,258,0.70854,0.81287
2019,Hesse,2nd Quintile,Not born in Germany,0.23930,72,258,0.18713,0.29146
2019,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.81926,232,281,0.77418,0.86433
2019,Hesse,3rd Quintile,Not born in Germany,0.18074,49,281,0.13567,0.22582
2019,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.91279,256,256,0.87816,0.94742
2019,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.88749,368,412,0.85694,0.91804
2019,Hesse,5th Quintile,Not born in Germany,0.11251,44,412,0.08196,0.14306
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.64744,188,465,0.60397,0.69091
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Not born in Germany,0.35256,277,465,0.30909,0.39603
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.76555,203,308,0.71815,0.81294
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Not born in Germany,0.23445,105,308,0.18706,0.28185
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.76332,195,245,0.70999,0.81665
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Not born in Germany,0.23668,50,245,0.18335,0.29001
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.86956,202,236,0.82650,0.91262
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Not born in Germany,0.13044,34,236,0.08738,0.17350
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.95611,247,247,0.93051,0.98171
2019,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.71084,211,646,0.67585,0.74583
2019,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.28916,435,646,0.25417,0.32415
2019,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.71258,283,428,0.66966,0.75551
2019,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.28742,145,428,0.24449,0.33034
2019,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.79845,403,510,0.76360,0.83330
2019,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.20155,107,510,0.16670,0.23640
2019,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.87028,465,549,0.84214,0.89841
2019,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.12972,84,549,0.10159,0.15786
2019,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.87615,634,714,0.85197,0.90033
2019,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.12385,80,714,0.09967,0.14803
2019,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.66660,298,802,0.63396,0.69925
2019,Bavaria,1st Quintile,Not born in Germany,0.33340,504,802,0.30075,0.36604
2019,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.81133,549,716,0.78265,0.84001
2019,Bavaria,2nd Quintile,Not born in Germany,0.18867,167,716,0.15999,0.21735
2019,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.83738,594,728,0.81056,0.86420
2019,Bavaria,3rd Quintile,Not born in Germany,0.16262,134,728,0.13580,0.18944
2019,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.88001,663,748,0.85671,0.90332
2019,Bavaria,4th Quintile,Not born in Germany,0.11999,85,748,0.09668,0.14329
2019,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.87774,793,893,0.85624,0.89924
2019,Bavaria,5th Quintile,Not born in Germany,0.12226,100,893,0.10076,0.14376
2019,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.76957,165,303,0.72207,0.81706
2019,Berlin,1st Quintile,Not born in Germany,0.23043,138,303,0.18294,0.27793
2019,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.77861,148,188,0.71911,0.83812
2019,Berlin,2nd Quintile,Not born in Germany,0.22139,40,188,0.16188,0.28089
2019,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.90939,132,132,0.86024,0.95855
2019,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.92590,132,132,0.88104,0.97075
2019,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.94100,158,158,0.90415,0.97786
2019,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.87006,220,346,0.83458,0.90554
2019,Brandenburg,1st Quintile,Not born in Germany,0.12994,126,346,0.09446,0.16542
2019,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.97479,216,216,0.95383,0.99574
2019,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.99146,199,199,0.97864,1.00428
2019,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.97389,160,160,0.94910,0.99867
2019,Brandenburg,5th Quintile,Born in Germany or immigrated <1950,0.98342,128,128,0.96121,1.00563
2019,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.95557,154,199,0.92686,0.98427
2019,Mecklenburg-Western Pomerania,1st Quintile,Not born in Germany,0.04443,45,199,0.01573,0.07314
2019,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.99598,141,141,0.98549,1.00646
2019,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.99218,116,116,0.97608,1.00828
2019,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.99967,64,64,0.99520,1.00414
2019,Mecklenburg-Western Pomerania,5th Quintile,Born in Germany or immigrated <1950,0.98867,53,53,0.95990,1.01744
2019,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.94186,285,399,0.91888,0.96485
2019,Saxony,1st Quintile,Not born in Germany,0.05814,114,399,0.03515,0.08112
2019,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.97583,385,385,0.96047,0.99119
2019,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.97030,350,350,0.95249,0.98811
2019,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.98293,218,218,0.96569,1.00016
2019,Saxony,5th Quintile,Born in Germany or immigrated <1950,0.93499,170,170,0.89782,0.97216
2019,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.94318,218,328,0.91809,0.96827
2019,Saxony-Anhalt,1st Quintile,Not born in Germany,0.05682,110,328,0.03173,0.08191
2019,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.92577,201,201,0.88943,0.96210
2019,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.99413,115,115,0.98011,1.00815
2019,Saxony-Anhalt,5th Quintile,Born in Germany or immigrated <1950,0.93933,97,97,0.89158,0.98708
2019,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.81244,166,262,0.76509,0.85980
2019,Thuringa,1st Quintile,Not born in Germany,0.18756,96,262,0.14020,0.23491
2019,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.91827,221,221,0.88206,0.95447
2019,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.95045,186,186,0.91918,0.98172
2019,Thuringa,4th Quintile,Born in Germany or immigrated <1950,0.96899,114,114,0.93703,1.00095
2019,Thuringa,5th Quintile,Born in Germany or immigrated <1950,0.97404,88,88,0.94062,1.00745
2020,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.74973,133,292,0.69995,0.79950
2020,Schleswig-Holstein,1st Quintile,Not born in Germany,0.25027,159,292,0.20050,0.30005
2020,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.90398,137,175,0.86020,0.94775
2020,Schleswig-Holstein,2nd Quintile,Not born in Germany,0.09602,38,175,0.05225,0.13980
2020,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.93642,161,161,0.89861,0.97423
2020,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.95168,149,149,0.91713,0.98623
2020,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.96742,199,199,0.94269,0.99215
2020,Hamburg,1st Quintile,Born in Germany or immigrated <1950,0.60680,53,139,0.52531,0.68830
2020,Hamburg,1st Quintile,Not born in Germany,0.39320,86,139,0.31170,0.47469
2020,Hamburg,2nd Quintile,Born in Germany or immigrated <1950,0.91087,51,51,0.83189,0.98985
2020,Hamburg,3rd Quintile,Born in Germany or immigrated <1950,0.88076,65,65,0.80136,0.96015
2020,Hamburg,4th Quintile,Born in Germany or immigrated <1950,0.90258,81,81,0.83761,0.96756
2020,Hamburg,5th Quintile,Born in Germany or immigrated <1950,0.92534,158,158,0.88423,0.96646
2020,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.65435,324,765,0.62062,0.68807
2020,Lower Saxony,1st Quintile,Not born in Germany,0.34565,441,765,0.31193,0.37938
2020,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.86173,402,524,0.83215,0.89132
