year,bula_h,migback,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Hesse,No migration background,Born in Germany or immigrated <1950,0.86492,1424,1424,0.84716,0.88268
2013,Hesse,Direct migration background,Not born in Germany,0.97083,614,614,0.95751,0.98416
2013,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.47709,210,210,0.40937,0.54481
2013,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.86294,1236,1236,0.84376,0.88212
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.96985,444,444,0.95392,0.98577
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.55239,123,123,0.46415,0.64063
2013,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.86176,2448,2448,0.84808,0.87543
2013,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96984,999,999,0.95923,0.98045
2013,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.51494,397,397,0.46572,0.56417
2013,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86693,3528,3528,0.85572,0.87814
2013,Bavaria,Direct migration background,Not born in Germany,0.97014,1098,1098,0.96007,0.98022
2013,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.53312,359,359,0.48144,0.58480
2013,Berlin,No migration background,Born in Germany or immigrated <1950,0.88978,898,898,0.86928,0.91027
2013,Berlin,Direct migration background,Not born in Germany,0.94576,215,215,0.91541,0.97610
2013,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.47526,72,72,0.35910,0.59142
2013,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.87298,1000,1000,0.85233,0.89363
2013,Brandenburg,Direct migration background,Not born in Germany,0.95150,132,132,0.91471,0.98829
2013,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.86644,577,577,0.83866,0.89422
2013,Saxony,No migration background,Born in Germany or immigrated <1950,0.87258,1684,1684,0.85665,0.88851
2013,Saxony,Direct migration background,Not born in Germany,0.97762,97,97,0.94803,1.00721
2013,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.89240,965,965,0.87284,0.91196
2013,Saxony-Anhalt,Direct migration background,Not born in Germany,0.97212,101,101,0.93985,1.00439
2013,Thuringa,No migration background,Born in Germany or immigrated <1950,0.87780,991,991,0.85740,0.89821
2013,Thuringa,Direct migration background,Not born in Germany,0.95290,53,53,0.89531,1.01048
2014,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.87662,713,713,0.85246,0.90077
2014,Schleswig-Holstein,Direct migration background,Not born in Germany,0.97614,187,187,0.95421,0.99807
2014,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.48786,52,52,0.35067,0.62505
2014,Hamburg,No migration background,Born in Germany or immigrated <1950,0.90481,299,299,0.87149,0.93814
2014,Hamburg,Direct migration background,Not born in Germany,0.95677,117,117,0.91976,0.99378
2014,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.49209,38,38,0.33100,0.65318
2014,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.87226,2039,2039,0.85776,0.88675
2014,Lower Saxony,Direct migration background,Not born in Germany,0.98808,504,504,0.97859,0.99756
2014,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.37406,122,122,0.28784,0.46028
2014,Bremen,No migration background,Born in Germany or immigrated <1950,0.93348,137,137,0.89160,0.97536
2014,Bremen,Direct migration background,Not born in Germany,0.98070,66,66,0.94726,1.01415
2014,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.86782,3828,3828,0.85709,0.87855
2014,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.96331,1411,1411,0.95350,0.97312
2014,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.52049,531,531,0.47796,0.56303
2014,Hesse,No migration background,Born in Germany or immigrated <1950,0.86827,1283,1283,0.84976,0.88678
2014,Hesse,Direct migration background,Not born in Germany,0.98323,474,474,0.97166,0.99480
2014,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.55419,179,179,0.48116,0.62721
2014,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.85826,1108,1108,0.83771,0.87881
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.96832,386,386,0.95083,0.98582
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.61217,128,128,0.52743,0.69692
2014,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.86627,2201,2201,0.85205,0.88050
2014,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96791,773,773,0.95548,0.98034
2014,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.53661,323,323,0.48214,0.59107
2014,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86962,3259,3259,0.85806,0.88118
2014,Bavaria,Direct migration background,Not born in Germany,0.96486,934,934,0.95304,0.97668
2014,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.52412,297,297,0.46723,0.58102
2014,Berlin,No migration background,Born in Germany or immigrated <1950,0.89048,808,808,0.86893,0.91202
2014,Berlin,Direct migration background,Not born in Germany,0.95729,144,144,0.92415,0.99043
2014,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.43785,58,58,0.30906,0.56665
2014,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.87086,924,924,0.84922,0.89249
2014,Brandenburg,Direct migration background,Not born in Germany,0.86752,105,105,0.80236,0.93268
2014,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.85973,534,534,0.83025,0.88921
2014,Saxony,No migration background,Born in Germany or immigrated <1950,0.86887,1520,1520,0.85189,0.88584
2014,Saxony,Direct migration background,Not born in Germany,0.98328,85,85,0.95586,1.01070
2014,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87949,885,885,0.85803,0.90095
2014,Saxony-Anhalt,Direct migration background,Not born in Germany,0.97632,71,71,0.94069,1.01194
2014,Thuringa,No migration background,Born in Germany or immigrated <1950,0.84424,947,947,0.82113,0.86735
2014,Thuringa,Direct migration background,Not born in Germany,0.95829,53,53,0.90395,1.01263
2015,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.87423,694,694,0.84954,0.89892
2015,Schleswig-Holstein,Direct migration background,Not born in Germany,0.95886,174,174,0.92926,0.98845
2015,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.48805,47,47,0.34360,0.63250
2015,Hamburg,No migration background,Born in Germany or immigrated <1950,0.88817,304,304,0.85268,0.92366
2015,Hamburg,Direct migration background,Not born in Germany,0.92912,133,133,0.88534,0.97290
2015,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.49739,33,33,0.32415,0.67063
2015,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.87840,1934,1934,0.86384,0.89297
2015,Lower Saxony,Direct migration background,Not born in Germany,0.97474,624,624,0.96242,0.98706
2015,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.30782,113,113,0.22233,0.39330
2015,Bremen,No migration background,Born in Germany or immigrated <1950,0.92725,116,116,0.87978,0.97472
2015,Bremen,Direct migration background,Not born in Germany,0.98140,66,66,0.94855,1.01425
2015,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.86954,3627,3627,0.85858,0.88050
2015,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.96341,1586,1586,0.95417,0.97265
2015,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.53336,503,503,0.48971,0.57700
2015,Hesse,No migration background,Born in Germany or immigrated <1950,0.86048,1214,1214,0.84098,0.87998
2015,Hesse,Direct migration background,Not born in Germany,0.97014,548,548,0.95588,0.98440
2015,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.46730,155,155,0.38850,0.54610
2015,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.87624,1073,1073,0.85652,0.89595
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.96837,454,454,0.95225,0.98449
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.63640,121,121,0.55033,0.72247
2015,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.87534,2096,2096,0.86120,0.88949
2015,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96576,872,872,0.95368,0.97784
2015,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.54670,305,305,0.49073,0.60266
2015,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86785,3116,3116,0.85596,0.87975
2015,Bavaria,Direct migration background,Not born in Germany,0.97132,1077,1077,0.96135,0.98129
2015,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.51989,285,285,0.46178,0.57799
2015,Berlin,No migration background,Born in Germany or immigrated <1950,0.89059,759,759,0.86837,0.91281
2015,Berlin,Direct migration background,Not born in Germany,0.94724,196,196,0.91587,0.97862
2015,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.46645,50,50,0.32676,0.60613
2015,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.86004,893,893,0.83727,0.88281
2015,Brandenburg,Direct migration background,Not born in Germany,0.91053,120,120,0.85925,0.96181
2015,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.85354,533,533,0.82350,0.88359
2015,Saxony,No migration background,Born in Germany or immigrated <1950,0.86978,1440,1440,0.85239,0.88717
2015,Saxony,Direct migration background,Not born in Germany,0.98074,91,91,0.95234,1.00913
2015,Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.60573,33,33,0.43640,0.77505
2015,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87638,832,832,0.85400,0.89876
2015,Saxony-Anhalt,Direct migration background,Not born in Germany,0.96774,59,59,0.92227,1.01321
2015,Thuringa,No migration background,Born in Germany or immigrated <1950,0.86256,881,881,0.83981,0.88531
2015,Thuringa,Direct migration background,Not born in Germany,0.94503,91,91,0.89794,0.99212
2016,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.86223,644,644,0.83558,0.88887
2016,Schleswig-Holstein,Direct migration background,Not born in Germany,0.94957,341,341,0.92631,0.97283
2016,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.50093,40,40,0.34400,0.65785
2016,Hamburg,No migration background,Born in Germany or immigrated <1950,0.87813,284,284,0.84001,0.91624
2016,Hamburg,Direct migration background,Not born in Germany,0.92463,149,149,0.88209,0.96716
2016,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.54224,38,38,0.38170,0.70277
2016,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.88144,1814,1814,0.86656,0.89632
2016,Lower Saxony,Direct migration background,Not born in Germany,0.96240,861,861,0.94969,0.97512
2016,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.37170,119,119,0.28451,0.45890
2016,Bremen,No migration background,Born in Germany or immigrated <1950,0.92962,114,114,0.88246,0.97678
2016,Bremen,Direct migration background,Not born in Germany,0.96662,114,114,0.93350,0.99974
2016,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.86978,3386,3386,0.85844,0.88111
2016,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.96091,2036,2036,0.95249,0.96933
2016,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.55964,472,472,0.51480,0.60447
2016,Hesse,No migration background,Born in Germany or immigrated <1950,0.87159,1113,1113,0.85193,0.89126
2016,Hesse,Direct migration background,Not born in Germany,0.95933,658,658,0.94422,0.97443
2016,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.51289,133,133,0.42762,0.59816
2016,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.86119,1001,1001,0.83976,0.88262
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.95483,665,665,0.93904,0.97063
2016,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.64163,116,116,0.55399,0.72927
2016,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.86509,1924,1924,0.84982,0.88036
2016,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.95332,1071,1071,0.94068,0.96596
2016,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.55238,275,275,0.49350,0.61125
2016,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86708,2841,2841,0.85459,0.87956
2016,Bavaria,Direct migration background,Not born in Germany,0.96297,1230,1230,0.95241,0.97352
2016,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.54615,259,259,0.48540,0.60690
2016,Berlin,No migration background,Born in Germany or immigrated <1950,0.87758,710,710,0.85345,0.90170
2016,Berlin,Direct migration background,Not born in Germany,0.96814,269,269,0.94711,0.98917
2016,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.50872,48,48,0.36579,0.65164
2016,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.86576,835,835,0.84262,0.88889
2016,Brandenburg,Direct migration background,Not born in Germany,0.87050,221,221,0.82613,0.91487
2016,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.84592,500,500,0.81424,0.87760
2016,Mecklenburg-Western Pomerania,Direct migration background,Not born in Germany,0.88127,95,95,0.81587,0.94666
2016,Saxony,No migration background,Born in Germany or immigrated <1950,0.86609,1377,1377,0.84809,0.88408
2016,Saxony,Direct migration background,Not born in Germany,0.91797,217,217,0.88137,0.95456
2016,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87124,777,777,0.84768,0.89481
2016,Saxony-Anhalt,Direct migration background,Not born in Germany,0.90397,142,142,0.85533,0.95260
2016,Thuringa,No migration background,Born in Germany or immigrated <1950,0.86557,823,823,0.84226,0.88889
2016,Thuringa,Direct migration background,Not born in Germany,0.89687,156,156,0.84899,0.94475
2017,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.85234,767,767,0.82722,0.87747
2017,Schleswig-Holstein,Direct migration background,Not born in Germany,0.94958,410,410,0.92838,0.97079
2017,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.40970,42,42,0.25917,0.56024
2017,Hamburg,No migration background,Born in Germany or immigrated <1950,0.86837,323,323,0.83144,0.90530
2017,Hamburg,Direct migration background,Not born in Germany,0.90311,177,177,0.85940,0.94681
2017,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.54811,47,47,0.40428,0.69193
2017,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.87349,2134,2134,0.85939,0.88760
2017,Lower Saxony,Direct migration background,Not born in Germany,0.94946,1038,1038,0.93613,0.96279
2017,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.42670,144,144,0.34563,0.50776
2017,Bremen,No migration background,Born in Germany or immigrated <1950,0.92983,142,142,0.88767,0.97199
2017,Bremen,Direct migration background,Not born in Germany,0.94823,133,133,0.91043,0.98603
2017,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.88022,3866,3866,0.86998,0.89045
2017,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.95669,2282,2282,0.94834,0.96504
2017,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.56184,520,520,0.51915,0.60453
2017,Hesse,No migration background,Born in Germany or immigrated <1950,0.86759,1276,1276,0.84899,0.88620
2017,Hesse,Direct migration background,Not born in Germany,0.95915,783,783,0.94528,0.97303
2017,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.52357,155,155,0.44469,0.60245
2017,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.86559,1062,1062,0.84507,0.88612
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.94666,655,655,0.92944,0.96388
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.51291,110,110,0.41907,0.60674
2017,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.86121,2127,2127,0.84651,0.87590
2017,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96048,1130,1130,0.94911,0.97184
2017,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.55811,298,298,0.50163,0.61459
2017,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86776,3170,3170,0.85597,0.87956
2017,Bavaria,Direct migration background,Not born in Germany,0.95836,1294,1294,0.94748,0.96925
2017,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.53163,262,262,0.47109,0.59217
2017,Berlin,No migration background,Born in Germany or immigrated <1950,0.89444,780,780,0.87286,0.91602
2017,Berlin,Direct migration background,Not born in Germany,0.98251,267,267,0.96676,0.99826
2017,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.51109,59,59,0.38244,0.63974
2017,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.84495,930,930,0.82167,0.86822
2017,Brandenburg,Direct migration background,Not born in Germany,0.80662,238,238,0.75634,0.85690
2017,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.84251,553,553,0.81212,0.87289
2017,Mecklenburg-Western Pomerania,Direct migration background,Not born in Germany,0.86808,67,67,0.78644,0.94973
2017,Saxony,No migration background,Born in Germany or immigrated <1950,0.86539,1573,1573,0.84852,0.88226
2017,Saxony,Direct migration background,Not born in Germany,0.89665,233,233,0.85748,0.93583
2017,Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.62150,32,32,0.45076,0.79224
2017,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.85709,865,865,0.83375,0.88042
2017,Saxony-Anhalt,Direct migration background,Not born in Germany,0.89150,164,164,0.84375,0.93924
2017,Thuringa,No migration background,Born in Germany or immigrated <1950,0.87362,899,899,0.85189,0.89535
2017,Thuringa,Direct migration background,Not born in Germany,0.88014,175,175,0.83188,0.92840
2018,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.85015,747,747,0.82454,0.87576
2018,Schleswig-Holstein,Direct migration background,Not born in Germany,0.94048,327,327,0.91480,0.96617
2018,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.41164,51,51,0.27523,0.54805
2018,Hamburg,No migration background,Born in Germany or immigrated <1950,0.86817,320,320,0.83105,0.90530
2018,Hamburg,Direct migration background,Not born in Germany,0.92450,176,176,0.88535,0.96364
2018,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.54183,50,50,0.40232,0.68134
2018,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.87848,1981,1981,0.86409,0.89287
2018,Lower Saxony,Direct migration background,Not born in Germany,0.95107,1006,1006,0.93773,0.96441
2018,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.44934,150,150,0.36947,0.52921
2018,Bremen,No migration background,Born in Germany or immigrated <1950,0.93270,153,153,0.89287,0.97253
2018,Bremen,Direct migration background,Not born in Germany,0.96300,144,144,0.93207,0.99394
2018,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.88650,3709,3709,0.87629,0.89671
2018,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.95102,2137,2137,0.94187,0.96018
2018,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.59110,532,532,0.54929,0.63292
2018,Hesse,No migration background,Born in Germany or immigrated <1950,0.87545,1232,1232,0.85700,0.89389
2018,Hesse,Direct migration background,Not born in Germany,0.96800,768,768,0.95554,0.98045
2018,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.54383,144,144,0.46219,0.62546
2018,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.86911,1066,1066,0.84885,0.88937
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.94024,596,596,0.92120,0.95929
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.49698,103,103,0.39995,0.59401
2018,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.86834,1988,1988,0.85347,0.88321
2018,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.95353,998,998,0.94046,0.96659
2018,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.55428,250,250,0.49254,0.61602
2018,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86701,3000,3000,0.85485,0.87916
2018,Bavaria,Direct migration background,Not born in Germany,0.95877,1152,1152,0.94728,0.97025
2018,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.53288,266,266,0.47281,0.59295
2018,Berlin,No migration background,Born in Germany or immigrated <1950,0.89163,791,791,0.86995,0.91331
2018,Berlin,Direct migration background,Not born in Germany,0.94461,300,300,0.91868,0.97054
2018,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.45980,58,58,0.33042,0.58918
2018,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.83606,930,930,0.81225,0.85986
2018,Brandenburg,Direct migration background,Not born in Germany,0.87954,203,203,0.83466,0.92443
2018,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.85119,576,576,0.82210,0.88028
2018,Mecklenburg-Western Pomerania,Direct migration background,Not born in Germany,0.87800,78,78,0.80490,0.95110
2018,Saxony,No migration background,Born in Germany or immigrated <1950,0.87323,1529,1529,0.85655,0.88992
2018,Saxony,Direct migration background,Not born in Germany,0.89586,206,206,0.85405,0.93768
2018,Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.62796,37,37,0.47007,0.78586
2018,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.86871,855,855,0.84606,0.89136
2018,Saxony-Anhalt,Direct migration background,Not born in Germany,0.90372,150,150,0.85636,0.95109
2018,Thuringa,No migration background,Born in Germany or immigrated <1950,0.85946,860,860,0.83622,0.88270
2018,Thuringa,Direct migration background,Not born in Germany,0.87738,185,185,0.82999,0.92477
2019,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.84552,797,797,0.82041,0.87063
2019,Schleswig-Holstein,Direct migration background,Not born in Germany,0.93920,338,338,0.91368,0.96471
2019,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.36177,50,50,0.22723,0.49632
2019,Hamburg,No migration background,Born in Germany or immigrated <1950,0.86088,378,378,0.82595,0.89582
2019,Hamburg,Direct migration background,Not born in Germany,0.96406,169,169,0.93591,0.99221
2019,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.53519,51,51,0.39694,0.67343
2019,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86750,2022,2022,0.85271,0.88228
2019,Lower Saxony,Direct migration background,Not born in Germany,0.94714,846,846,0.93205,0.96223
2019,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.46960,132,132,0.38414,0.55507
2019,Bremen,No migration background,Born in Germany or immigrated <1950,0.94461,152,152,0.90813,0.98109
2019,Bremen,Direct migration background,Not born in Germany,0.96625,131,131,0.93521,0.99729
2019,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.88470,3915,3915,0.87470,0.89471
2019,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.95726,2008,2008,0.94841,0.96611
2019,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.57523,515,515,0.53250,0.61797
2019,Hesse,No migration background,Born in Germany or immigrated <1950,0.87297,1323,1323,0.85502,0.89092
2019,Hesse,Direct migration background,Not born in Germany,0.96657,612,612,0.95232,0.98083
2019,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.55002,130,130,0.46417,0.63587
2019,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.87410,1072,1072,0.85423,0.89397
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.95918,525,525,0.94223,0.97612
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.48352,103,103,0.38654,0.58050
2019,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.85381,2074,2074,0.83860,0.86902
2019,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96218,935,935,0.94994,0.97441
2019,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.53653,246,246,0.47409,0.59897
2019,Bavaria,No migration background,Born in Germany or immigrated <1950,0.85933,3087,3087,0.84706,0.87159
2019,Bavaria,Direct migration background,Not born in Germany,0.96481,1064,1064,0.95374,0.97589
2019,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.53885,265,265,0.47872,0.59899
2019,Berlin,No migration background,Born in Germany or immigrated <1950,0.89294,823,823,0.87181,0.91408
2019,Berlin,Direct migration background,Not born in Germany,0.94312,267,267,0.91529,0.97096
2019,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.52692,72,72,0.41079,0.64306
2019,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.84114,1026,1026,0.81876,0.86352
2019,Brandenburg,Direct migration background,Not born in Germany,0.85288,188,188,0.80211,0.90366
2019,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.85400,594,594,0.82558,0.88242
2019,Mecklenburg-Western Pomerania,Direct migration background,Not born in Germany,0.87359,61,61,0.78950,0.95767
2019,Saxony,No migration background,Born in Germany or immigrated <1950,0.87172,1554,1554,0.85508,0.88835
2019,Saxony,Direct migration background,Not born in Germany,0.89897,174,174,0.85406,0.94388
2019,Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.54925,40,40,0.39309,0.70541
2019,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.86453,854,854,0.84157,0.88750
2019,Saxony-Anhalt,Direct migration background,Not born in Germany,0.92289,146,146,0.87947,0.96631
2019,Thuringa,No migration background,Born in Germany or immigrated <1950,0.88302,869,869,0.86164,0.90440
2019,Thuringa,Direct migration background,Not born in Germany,0.86135,136,136,0.80305,0.91964
2020,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.82497,727,727,0.79733,0.85261
2020,Schleswig-Holstein,Direct migration background,Not born in Germany,0.90289,319,319,0.87035,0.93544
2020,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.37720,52,52,0.24417,0.51022
2020,Hamburg,No migration background,Born in Germany or immigrated <1950,0.87210,353,353,0.83721,0.90699
2020,Hamburg,Direct migration background,Not born in Germany,0.98208,209,209,0.96405,1.00011
2020,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.52727,55,55,0.39411,0.66043
2020,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86919,1855,1855,0.85384,0.88454
2020,Lower Saxony,Direct migration background,Not born in Germany,0.94183,959,959,0.92700,0.95665
2020,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.47020,141,141,0.38752,0.55288
2020,Bremen,No migration background,Born in Germany or immigrated <1950,0.94113,139,139,0.90185,0.98040
2020,Bremen,Direct migration background,Not born in Germany,0.96293,167,167,0.93419,0.99167
2020,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.87949,3572,3572,0.86881,0.89017
2020,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.96200,2656,2656,0.95473,0.96928
2020,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.54561,478,478,0.50092,0.59029
2020,Hesse,No migration background,Born in Germany or immigrated <1950,0.86812,1209,1209,0.84904,0.88721
2020,Hesse,Direct migration background,Not born in Germany,0.96685,794,794,0.95439,0.97931
2020,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.52409,128,128,0.43723,0.61095
