year,migback,pgisced97,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,No migration background,Pre-primary Level,No,0.97934,173,173,0.95808,1.00060
2022,No migration background,Primary Level,Yes,0.43330,40,117,0.34313,0.52348
2022,No migration background,Primary Level,No,0.56670,77,117,0.47652,0.65687
2022,No migration background,Lower Secondary Level,Yes,0.21227,171,974,0.18657,0.23796
2022,No migration background,Lower Secondary Level,No,0.78773,803,974,0.76204,0.81343
2022,No migration background,Upper Secondary Level,Yes,0.18714,1114,6995,0.17800,0.19628
2022,No migration background,Upper Secondary Level,No,0.81286,5881,6995,0.80372,0.82200
2022,No migration background,Post-secondary Non-tertiary Level,Yes,0.09637,127,1494,0.08140,0.11134
2022,No migration background,Post-secondary Non-tertiary Level,No,0.90363,1367,1494,0.88866,0.91860
2022,No migration background,First Stage of Tertiary Education,Yes,0.17848,169,1217,0.15696,0.20000
2022,No migration background,First Stage of Tertiary Education,No,0.82152,1048,1217,0.80000,0.84304
2022,No migration background,Second Stage of Tertiary Education,Yes,0.09361,469,5499,0.08591,0.10131
2022,No migration background,Second Stage of Tertiary Education,No,0.90639,5030,5499,0.89869,0.91409
2022,Direct migration background,No answer / don't know,Yes,0.06243,64,1538,0.05033,0.07452
2022,Direct migration background,No answer / don't know,No,0.93757,1474,1538,0.92548,0.94967
2022,Direct migration background,Pre-primary Level,No,0.97831,102,102,0.94990,1.00672
2022,Direct migration background,Primary Level,Yes,0.12079,48,698,0.09660,0.14499
2022,Direct migration background,Primary Level,No,0.87921,650,698,0.85501,0.90340
2022,Direct migration background,Lower Secondary Level,Yes,0.15045,43,765,0.12510,0.17581
2022,Direct migration background,Lower Secondary Level,No,0.84955,722,765,0.82419,0.87490
2022,Direct migration background,Upper Secondary Level,Yes,0.11498,97,1632,0.09950,0.13046
2022,Direct migration background,Upper Secondary Level,No,0.88502,1535,1632,0.86954,0.90050
2022,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.11922,43,556,0.09226,0.14618
2022,Direct migration background,Post-secondary Non-tertiary Level,No,0.88078,513,556,0.85382,0.90774
2022,Direct migration background,First Stage of Tertiary Education,No,0.75357,66,66,0.64881,0.85833
2022,Direct migration background,Second Stage of Tertiary Education,Yes,0.05642,65,2730,0.04776,0.06508
2022,Direct migration background,Second Stage of Tertiary Education,No,0.94358,2665,2730,0.93492,0.95224
2022,Indirect migration background,No answer / don't know,No,0.95975,42,42,0.89960,1.01991
2022,Indirect migration background,Lower Secondary Level,No,0.83384,111,111,0.76428,0.90340
2022,Indirect migration background,Upper Secondary Level,Yes,0.11449,66,582,0.08860,0.14039
2022,Indirect migration background,Upper Secondary Level,No,0.88551,516,582,0.85961,0.91140
2022,Indirect migration background,Post-secondary Non-tertiary Level,No,0.96699,143,143,0.93760,0.99638
2022,Indirect migration background,First Stage of Tertiary Education,No,0.95240,63,63,0.89940,1.00540
2022,Indirect migration background,Second Stage of Tertiary Education,No,0.92656,400,400,0.90096,0.95215
