,Unnamed: 0,year,age_gr,quintil_oecd,pli0094_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
899,899,2017,17-29 y.,3rd Quintile,Seldom,0.0441,39,22591,0.03021,0.06155
900,900,2017,17-29 y.,4th Quintile,At least once per week,0.81231,453,22591,0.72883,0.89942
901,901,2017,17-29 y.,4th Quintile,At least once per month,0.18769,115,22591,0.14926,0.21836
902,902,2017,17-29 y.,5th Quintile,At least once per week,0.81092,326,22591,0.71464,0.90605
903,903,2017,17-29 y.,5th Quintile,At least once per month,0.18908,72,22591,0.13606,0.23948
904,904,2017,30-45 y.,1st Quintile,At least once per week,0.4997,660,22591,0.44972,0.55886
905,905,2017,30-45 y.,1st Quintile,At least once per month,0.26967,436,22591,0.24062,0.30421
906,906,2017,30-45 y.,1st Quintile,Seldom,0.17342,278,22591,0.144,0.20595
907,907,2017,30-45 y.,1st Quintile,Never,0.05721,74,22591,0.04098,0.07453
908,908,2017,30-45 y.,2nd Quintile,At least once per week,0.49033,654,22591,0.43077,0.55401
909,909,2017,30-45 y.,2nd Quintile,At least once per month,0.34826,534,22591,0.30188,0.39227
910,910,2017,30-45 y.,2nd Quintile,Seldom,0.13141,260,22591,0.11336,0.15431
911,911,2017,30-45 y.,2nd Quintile,Never,0.02999,34,22591,0.0158,0.04897
912,912,2017,30-45 y.,3rd Quintile,At least once per week,0.50746,545,22591,0.45053,0.55966
913,913,2017,30-45 y.,3rd Quintile,At least once per month,0.37288,496,22591,0.33299,0.41608
914,914,2017,30-45 y.,3rd Quintile,Seldom,0.11966,176,22591,0.0929,0.14862
915,915,2017,30-45 y.,4th Quintile,At least once per week,0.49176,536,22591,0.43716,0.54783
916,916,2017,30-45 y.,4th Quintile,At least once per month,0.40476,458,22591,0.35346,0.45728
917,917,2017,30-45 y.,4th Quintile,Seldom,0.10347,141,22591,0.08745,0.12356
918,918,2017,30-45 y.,5th Quintile,At least once per week,0.51581,498,22591,0.45756,0.57149
919,919,2017,30-45 y.,5th Quintile,At least once per month,0.39081,382,22591,0.3461,0.43968
920,920,2017,30-45 y.,5th Quintile,Seldom,0.09338,106,22591,0.07455,0.11735
921,921,2017,46-65 y.,1st Quintile,At least once per week,0.34256,440,22591,0.3078,0.39004
922,922,2017,46-65 y.,1st Quintile,At least once per month,0.28767,433,22591,0.25497,0.32092
923,923,2017,46-65 y.,1st Quintile,Seldom,0.29479,363,22591,0.25314,0.3361
924,924,2017,46-65 y.,1st Quintile,Never,0.07498,101,22591,0.06183,0.09106
925,925,2017,46-65 y.,2nd Quintile,At least once per week,0.32451,471,22591,0.29036,0.36344
926,926,2017,46-65 y.,2nd Quintile,At least once per month,0.35724,522,22591,0.31741,0.39532
927,927,2017,46-65 y.,2nd Quintile,Seldom,0.27942,363,22591,0.2466,0.31776
928,928,2017,46-65 y.,2nd Quintile,Never,0.03882,59,22591,0.02857,0.05488
929,929,2017,46-65 y.,3rd Quintile,At least once per week,0.3111,481,22591,0.28302,0.34376
930,930,2017,46-65 y.,3rd Quintile,At least once per month,0.431,630,22591,0.40039,0.46403
931,931,2017,46-65 y.,3rd Quintile,Seldom,0.23534,335,22591,0.20987,0.26342
932,932,2017,46-65 y.,3rd Quintile,Never,0.02256,32,22591,0.01421,0.0325
933,933,2017,46-65 y.,4th Quintile,At least once per week,0.37316,647,22591,0.33841,0.40328
934,934,2017,46-65 y.,4th Quintile,At least once per month,0.45056,792,22591,0.41411,0.48457
935,935,2017,46-65 y.,4th Quintile,Seldom,0.17628,313,22591,0.15971,0.19996
936,936,2017,46-65 y.,5th Quintile,At least once per week,0.38907,834,22591,0.36395,0.41812
937,937,2017,46-65 y.,5th Quintile,At least once per month,0.4425,1008,22591,0.41442,0.47443
938,938,2017,46-65 y.,5th Quintile,Seldom,0.16842,375,22591,0.1492,0.18702
939,939,2017,66 and older,1st Quintile,At least once per week,0.33129,206,22591,0.2946,0.37066
940,940,2017,66 and older,1st Quintile,At least once per month,0.33554,235,22591,0.2982,0.37224
941,941,2017,66 and older,1st Quintile,Seldom,0.25418,183,22591,0.22559,0.29154
942,942,2017,66 and older,1st Quintile,Never,0.07899,52,22591,0.0614,0.09676
943,943,2017,66 and older,2nd Quintile,At least once per week,0.27994,304,22591,0.25998,0.30408
944,944,2017,66 and older,2nd Quintile,At least once per month,0.3593,456,22591,0.33319,0.39662
945,945,2017,66 and older,2nd Quintile,Seldom,0.31476,353,22591,0.28648,0.34197
946,946,2017,66 and older,2nd Quintile,Never,0.046,44,22591,0.03736,0.05655
947,947,2017,66 and older,3rd Quintile,At least once per week,0.3215,311,22591,0.29136,0.35325
948,948,2017,66 and older,3rd Quintile,At least once per month,0.36019,410,22591,0.33362,0.3999
949,949,2017,66 and older,3rd Quintile,Seldom,0.26496,257,22591,0.24134,0.29608
950,950,2017,66 and older,3rd Quintile,Never,0.05335,49,22591,0.04315,0.06606
951,951,2017,66 and older,4th Quintile,At least once per week,0.34358,275,22591,0.31095,0.37744
952,952,2017,66 and older,4th Quintile,At least once per month,0.44511,350,22591,0.39285,0.49085
953,953,2017,66 and older,4th Quintile,Seldom,0.21131,174,22591,0.18559,0.24014
954,954,2017,66 and older,5th Quintile,At least once per week,0.42842,362,22591,0.38607,0.47791
955,955,2017,66 and older,5th Quintile,At least once per month,0.40121,371,22591,0.35736,0.45035
956,956,2017,66 and older,5th Quintile,Seldom,0.17036,149,22591,0.14531,0.19845
