"corigin","year","sampreg","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Bosnien/Herzegowina","2018","Ostdeutschland","männlich","4","","",""
"Bosnien/Herzegowina","2018","Ostdeutschland","weiblich","1","","",""
"Makedonien","2018","Westdeutschland","männlich","17","","",""
"Makedonien","2018","Westdeutschland","weiblich","15","","",""
"Makedonien","2018","Ostdeutschland","männlich","1","","",""
"Makedonien","2018","Ostdeutschland","weiblich","1","","",""
"Slowenien","2018","Westdeutschland","männlich","10","","",""
"Slowenien","2018","Westdeutschland","weiblich","4","","",""
"Slowenien","2018","Ostdeutschland","männlich","","","",""
"Slowenien","2018","Ostdeutschland","weiblich","","","",""
"Slowakei","2018","Westdeutschland","männlich","3","","",""
"Slowakei","2018","Westdeutschland","weiblich","7","","",""
"Slowakei","2018","Ostdeutschland","männlich","4","","",""
"Slowakei","2018","Ostdeutschland","weiblich","4","","",""
"Paraguay","2018","Westdeutschland","männlich","","","",""
"Paraguay","2018","Westdeutschland","weiblich","1","","",""
"Paraguay","2018","Ostdeutschland","männlich","","","",""
"Paraguay","2018","Ostdeutschland","weiblich","","","",""
"Guinea","2018","Westdeutschland","männlich","4","","",""
"Guinea","2018","Westdeutschland","weiblich","1","","",""
"Guinea","2018","Ostdeutschland","männlich","","","",""
"Guinea","2018","Ostdeutschland","weiblich","","","",""
"Kuwait","2018","Westdeutschland","männlich","5","","",""
"Kuwait","2018","Westdeutschland","weiblich","5","","",""
"Kuwait","2018","Ostdeutschland","männlich","1","","",""
"Kuwait","2018","Ostdeutschland","weiblich","1","","",""
"Elfenbeinkueste","2018","Westdeutschland","männlich","1","","",""
"Elfenbeinkueste","2018","Westdeutschland","weiblich","","","",""
"Elfenbeinkueste","2018","Ostdeutschland","männlich","","","",""
"Elfenbeinkueste","2018","Ostdeutschland","weiblich","","","",""
"Malaysia_(128)","2018","Westdeutschland","männlich","1","","",""
"Malaysia_(128)","2018","Westdeutschland","weiblich","1","","",""
"Malaysia_(128)","2018","Ostdeutschland","männlich","","","",""
"Malaysia_(128)","2018","Ostdeutschland","weiblich","","","",""
"Samoa","2018","Westdeutschland","männlich","","","",""
"Samoa","2018","Westdeutschland","weiblich","2","","",""
"Samoa","2018","Ostdeutschland","männlich","","","",""
"Samoa","2018","Ostdeutschland","weiblich","","","",""
"Aserbaidschan","2018","Westdeutschland","männlich","13","","",""
"Aserbaidschan","2018","Westdeutschland","weiblich","15","","",""
"Aserbaidschan","2018","Ostdeutschland","männlich","2","","",""
"Aserbaidschan","2018","Ostdeutschland","weiblich","1","","",""
"Weissrussland","2018","Westdeutschland","männlich","2","","",""
"Weissrussland","2018","Westdeutschland","weiblich","15","","",""
"Weissrussland","2018","Ostdeutschland","männlich","3","","",""
"Weissrussland","2018","Ostdeutschland","weiblich","5","","",""
"Uruguay","2018","Westdeutschland","männlich","1","","",""
"Uruguay","2018","Westdeutschland","weiblich","","","",""
"Uruguay","2018","Ostdeutschland","männlich","","","",""
"Uruguay","2018","Ostdeutschland","weiblich","","","",""
"Uganda","2018","Westdeutschland","männlich","","","",""
"Uganda","2018","Westdeutschland","weiblich","","","",""
"Uganda","2018","Ostdeutschland","männlich","","","",""
"Uganda","2018","Ostdeutschland","weiblich","","","",""
"Mali","2018","Westdeutschland","männlich","1","","",""
"Mali","2018","Westdeutschland","weiblich","","","",""
"Mali","2018","Ostdeutschland","männlich","1","","",""
"Mali","2018","Ostdeutschland","weiblich","","","",""
"Kamerun","2018","Westdeutschland","männlich","4","","",""
"Kamerun","2018","Westdeutschland","weiblich","4","","",""
"Kamerun","2018","Ostdeutschland","männlich","1","","",""
"Kamerun","2018","Ostdeutschland","weiblich","","","",""
"Kosovo-Albaner","2018","Westdeutschland","männlich","68","0.00421942089275834","0.00302412678928561","0.00541471499623108"
"Kosovo-Albaner","2018","Westdeutschland","weiblich","72","0.00378375409928715","0.0027010740540252","0.0048664341445491"
"Kosovo-Albaner","2018","Ostdeutschland","männlich","3","","",""
"Kosovo-Albaner","2018","Ostdeutschland","weiblich","2","","",""
"Georgien","2018","Westdeutschland","männlich","6","","",""
"Georgien","2018","Westdeutschland","weiblich","12","","",""
"Georgien","2018","Ostdeutschland","männlich","1","","",""
"Georgien","2018","Ostdeutschland","weiblich","1","","",""
"Sudan","2018","Westdeutschland","männlich","4","","",""
"Sudan","2018","Westdeutschland","weiblich","4","","",""
"Sudan","2018","Ostdeutschland","männlich","","","",""
"Sudan","2018","Ostdeutschland","weiblich","","","",""
"Kongo","2018","Westdeutschland","männlich","3","","",""
"Kongo","2018","Westdeutschland","weiblich","2","","",""
"Kongo","2018","Ostdeutschland","männlich","","","",""
"Kongo","2018","Ostdeutschland","weiblich","","","",""
"Togo","2018","Westdeutschland","männlich","3","","",""
"Togo","2018","Westdeutschland","weiblich","4","","",""
"Togo","2018","Ostdeutschland","männlich","","","",""
"Togo","2018","Ostdeutschland","weiblich","","","",""
"Mongolei","2018","Westdeutschland","männlich","1","","",""
"Mongolei","2018","Westdeutschland","weiblich","1","","",""
"Mongolei","2018","Ostdeutschland","männlich","","","",""
"Mongolei","2018","Ostdeutschland","weiblich","","","",""
"Litauen","2018","Westdeutschland","männlich","6","","",""
"Litauen","2018","Westdeutschland","weiblich","11","","",""
"Litauen","2018","Ostdeutschland","männlich","1","","",""
"Litauen","2018","Ostdeutschland","weiblich","","","",""
"Tschad","2018","Westdeutschland","männlich","","","",""
"Tschad","2018","Westdeutschland","weiblich","","","",""
"Tschad","2018","Ostdeutschland","männlich","","","",""
"Tschad","2018","Ostdeutschland","weiblich","","","",""
"Armenien","2018","Westdeutschland","männlich","5","","",""
"Armenien","2018","Westdeutschland","weiblich","7","","",""
"Armenien","2018","Ostdeutschland","männlich","3","","",""
"Armenien","2018","Ostdeutschland","weiblich","3","","",""
"Kurdistan_(149)","2018","Westdeutschland","männlich","","","",""
"Kurdistan_(149)","2018","Westdeutschland","weiblich","","","",""
"Kurdistan_(149)","2018","Ostdeutschland","männlich","","","",""
"Kurdistan_(149)","2018","Ostdeutschland","weiblich","","","",""
"Liberia","2018","Westdeutschland","männlich","","","",""
"Liberia","2018","Westdeutschland","weiblich","","","",""
"Liberia","2018","Ostdeutschland","männlich","","","",""
"Liberia","2018","Ostdeutschland","weiblich","","","",""
"Jemen","2018","Westdeutschland","männlich","1","","",""
"Jemen","2018","Westdeutschland","weiblich","","","",""
"Jemen","2018","Ostdeutschland","männlich","","","",""
"Jemen","2018","Ostdeutschland","weiblich","","","",""
"Palaestina","2018","Westdeutschland","männlich","10","","",""
"Palaestina","2018","Westdeutschland","weiblich","8","","",""
"Palaestina","2018","Ostdeutschland","männlich","2","","",""
"Palaestina","2018","Ostdeutschland","weiblich","","","",""
"Taiwan","2018","Westdeutschland","männlich","","","",""
"Taiwan","2018","Westdeutschland","weiblich","3","","",""
"Taiwan","2018","Ostdeutschland","männlich","","","",""
"Taiwan","2018","Ostdeutschland","weiblich","","","",""
"Turkmenistan","2018","Westdeutschland","männlich","1","","",""
"Turkmenistan","2018","Westdeutschland","weiblich","3","","",""
"Turkmenistan","2018","Ostdeutschland","männlich","","","",""
"Turkmenistan","2018","Ostdeutschland","weiblich","","","",""
"Afrika","2018","Westdeutschland","männlich","","","",""
"Afrika","2018","Westdeutschland","weiblich","","","",""
"Afrika","2018","Ostdeutschland","männlich","","","",""
"Afrika","2018","Ostdeutschland","weiblich","","","",""
"Sierra Leone(Westafrika)","2018","Westdeutschland","männlich","","","",""
"Sierra Leone(Westafrika)","2018","Westdeutschland","weiblich","","","",""
"Sierra Leone(Westafrika)","2018","Ostdeutschland","männlich","","","",""
"Sierra Leone(Westafrika)","2018","Ostdeutschland","weiblich","1","","",""
"Senegal","2018","Westdeutschland","männlich","1","","",""
"Senegal","2018","Westdeutschland","weiblich","","","",""
"Senegal","2018","Ostdeutschland","männlich","","","",""
"Senegal","2018","Ostdeutschland","weiblich","","","",""
"Malediven","2018","Westdeutschland","männlich","","","",""
"Malediven","2018","Westdeutschland","weiblich","","","",""
"Malediven","2018","Ostdeutschland","männlich","","","",""
"Malediven","2018","Ostdeutschland","weiblich","","","",""
"Serbien","2018","Westdeutschland","männlich","52","0.00424696289182155","0.00304779061505296","0.00544613516859014"
"Serbien","2018","Westdeutschland","weiblich","51","0.00475222667510338","0.00353946336004019","0.00596498999016656"
"Serbien","2018","Ostdeutschland","männlich","4","","",""
"Serbien","2018","Ostdeutschland","weiblich","7","","",""
"Gambia","2018","Westdeutschland","männlich","4","","",""
"Gambia","2018","Westdeutschland","weiblich","","","",""
"Gambia","2018","Ostdeutschland","männlich","","","",""
"Gambia","2018","Ostdeutschland","weiblich","","","",""
"Honduras","2018","Westdeutschland","männlich","","","",""
"Honduras","2018","Westdeutschland","weiblich","","","",""
"Honduras","2018","Ostdeutschland","männlich","","","",""
"Honduras","2018","Ostdeutschland","weiblich","","","",""
"Montenegro_(168)","2018","Westdeutschland","männlich","4","","",""
"Montenegro_(168)","2018","Westdeutschland","weiblich","4","","",""
"Montenegro_(168)","2018","Ostdeutschland","männlich","","","",""
"Montenegro_(168)","2018","Ostdeutschland","weiblich","","","",""
"Kambodscha","2018","Westdeutschland","männlich","","","",""
"Kambodscha","2018","Westdeutschland","weiblich","1","","",""
"Kambodscha","2018","Ostdeutschland","männlich","","","",""
"Kambodscha","2018","Ostdeutschland","weiblich","","","",""
"Surinam","2018","Westdeutschland","männlich","1","","",""
"Surinam","2018","Westdeutschland","weiblich","1","","",""
"Surinam","2018","Ostdeutschland","männlich","","","",""
"Surinam","2018","Ostdeutschland","weiblich","","","",""
"Guyana","2018","Westdeutschland","männlich","1","","",""
"Guyana","2018","Westdeutschland","weiblich","","","",""
"Guyana","2018","Ostdeutschland","männlich","","","",""
"Guyana","2018","Ostdeutschland","weiblich","","","",""
"Simbabwe","2018","Westdeutschland","männlich","1","","",""
"Simbabwe","2018","Westdeutschland","weiblich","","","",""
"Simbabwe","2018","Ostdeutschland","männlich","","","",""
"Simbabwe","2018","Ostdeutschland","weiblich","","","",""
"Madagaskar","2018","Westdeutschland","männlich","","","",""
"Madagaskar","2018","Westdeutschland","weiblich","","","",""
"Madagaskar","2018","Ostdeutschland","männlich","","","",""
"Madagaskar","2018","Ostdeutschland","weiblich","","","",""
"Lesotho","2018","Westdeutschland","männlich","1","","",""
"Lesotho","2018","Westdeutschland","weiblich","","","",""
"Lesotho","2018","Ostdeutschland","männlich","","","",""
"Lesotho","2018","Ostdeutschland","weiblich","","","",""
"Ruanda","2018","Westdeutschland","männlich","","","",""
"Ruanda","2018","Westdeutschland","weiblich","","","",""
"Ruanda","2018","Ostdeutschland","männlich","","","",""
"Ruanda","2018","Ostdeutschland","weiblich","","","",""
"Myanmar","2018","Westdeutschland","männlich","","","",""
"Myanmar","2018","Westdeutschland","weiblich","","","",""
"Myanmar","2018","Ostdeutschland","männlich","","","",""
"Myanmar","2018","Ostdeutschland","weiblich","","","",""
"Niger","2018","Westdeutschland","männlich","1","","",""
"Niger","2018","Westdeutschland","weiblich","2","","",""
"Niger","2018","Ostdeutschland","männlich","","","",""
"Niger","2018","Ostdeutschland","weiblich","","","",""
"Dschibuti","2018","Westdeutschland","männlich","1","","",""
"Dschibuti","2018","Westdeutschland","weiblich","1","","",""
"Dschibuti","2018","Ostdeutschland","männlich","","","",""
"Dschibuti","2018","Ostdeutschland","weiblich","","","",""
"Katar","2018","Westdeutschland","männlich","1","","",""
"Katar","2018","Westdeutschland","weiblich","","","",""
"Katar","2018","Ostdeutschland","männlich","","","",""
"Katar","2018","Ostdeutschland","weiblich","","","",""
"Kosovo","2018","Westdeutschland","männlich","","","",""
"Kosovo","2018","Westdeutschland","weiblich","2","","",""
"Kosovo","2018","Ostdeutschland","männlich","","","",""
"Kosovo","2018","Ostdeutschland","weiblich","","","",""
"Eastern Europe","2018","Westdeutschland","männlich","","","",""
"Eastern Europe","2018","Westdeutschland","weiblich","","","",""
"Eastern Europe","2018","Ostdeutschland","männlich","","","",""
"Eastern Europe","2018","Ostdeutschland","weiblich","","","",""
"Ethnische Minderheiten","2018","Westdeutschland","männlich","","","",""
"Ethnische Minderheiten","2018","Westdeutschland","weiblich","","","",""
"Ethnische Minderheiten","2018","Ostdeutschland","männlich","","","",""
"Ethnische Minderheiten","2018","Ostdeutschland","weiblich","","","",""
"Deutschland","2019","Westdeutschland","männlich","8194","0.821294900395145","0.814306638724989","0.828283162065301"
"Deutschland","2019","Westdeutschland","weiblich","8730","0.814443653640405","0.807466647317375","0.821420659963436"
"Deutschland","2019","Ostdeutschland","männlich","2553","0.947887091527239","0.939874982752128","0.955899200302349"
"Deutschland","2019","Ostdeutschland","weiblich","2803","0.95247577543301","0.945056563667818","0.959894987198202"
"Türkei","2019","Westdeutschland","männlich","172","0.0215497290665394","0.0189009763904374","0.0241984817426414"
"Türkei","2019","Westdeutschland","weiblich","140","0.0190413324174391","0.0165884614075071","0.0214942034273711"
"Türkei","2019","Ostdeutschland","männlich","3","","",""
"Türkei","2019","Ostdeutschland","weiblich","1","","",""
"Ex-Jugoslawien","2019","Westdeutschland","männlich","3","","",""
"Ex-Jugoslawien","2019","Westdeutschland","weiblich","3","","",""
"Ex-Jugoslawien","2019","Ostdeutschland","männlich","","","",""
"Ex-Jugoslawien","2019","Ostdeutschland","weiblich","","","",""
"Griechenland","2019","Westdeutschland","männlich","29","","",""
"Griechenland","2019","Westdeutschland","weiblich","42","0.00299427445201621","0.00201366671143187","0.00397488219260055"
"Griechenland","2019","Ostdeutschland","männlich","1","","",""
"Griechenland","2019","Ostdeutschland","weiblich","1","","",""
"Italien","2019","Westdeutschland","männlich","69","0.00879116510204112","0.0070883914449605","0.0104939387591217"
"Italien","2019","Westdeutschland","weiblich","54","0.00755471083523285","0.00600066831002446","0.00910875336044124"
"Italien","2019","Ostdeutschland","männlich","4","","",""
"Italien","2019","Ostdeutschland","weiblich","2","","",""
"Spanien","2019","Westdeutschland","männlich","23","","",""
"Spanien","2019","Westdeutschland","weiblich","18","","",""
"Spanien","2019","Ostdeutschland","männlich","1","","",""
"Spanien","2019","Ostdeutschland","weiblich","5","","",""
"österreich","2019","Westdeutschland","männlich","35","0.00534386466889201","0.00401397586142311","0.00667375347636091"
"österreich","2019","Westdeutschland","weiblich","30","0.00424793815863802","0.00308068411117269","0.00541519220610335"
"österreich","2019","Ostdeutschland","männlich","1","","",""
"österreich","2019","Ostdeutschland","weiblich","1","","",""
"Frankreich","2019","Westdeutschland","männlich","19","","",""
"Frankreich","2019","Westdeutschland","weiblich","21","","",""
"Frankreich","2019","Ostdeutschland","männlich","1","","",""
"Frankreich","2019","Ostdeutschland","weiblich","","","",""
"Benelux","2019","Westdeutschland","männlich","","","",""
"Benelux","2019","Westdeutschland","weiblich","","","",""
"Benelux","2019","Ostdeutschland","männlich","","","",""
"Benelux","2019","Ostdeutschland","weiblich","","","",""
"Dänemark","2019","Westdeutschland","männlich","5","","",""
"Dänemark","2019","Westdeutschland","weiblich","7","","",""
"Dänemark","2019","Ostdeutschland","männlich","","","",""
"Dänemark","2019","Ostdeutschland","weiblich","","","",""
"Grossbritannien","2019","Westdeutschland","männlich","13","","",""
"Grossbritannien","2019","Westdeutschland","weiblich","9","","",""
"Grossbritannien","2019","Ostdeutschland","männlich","2","","",""
"Grossbritannien","2019","Ostdeutschland","weiblich","","","",""
"Schweden","2019","Westdeutschland","männlich","3","","",""
"Schweden","2019","Westdeutschland","weiblich","4","","",""
"Schweden","2019","Ostdeutschland","männlich","","","",""
"Schweden","2019","Ostdeutschland","weiblich","1","","",""
"Norwegen","2019","Westdeutschland","männlich","1","","",""
"Norwegen","2019","Westdeutschland","weiblich","","","",""
"Norwegen","2019","Ostdeutschland","männlich","3","","",""
"Norwegen","2019","Ostdeutschland","weiblich","","","",""
"Finnland","2019","Westdeutschland","männlich","","","",""
"Finnland","2019","Westdeutschland","weiblich","4","","",""
"Finnland","2019","Ostdeutschland","männlich","","","",""
"Finnland","2019","Ostdeutschland","weiblich","","","",""
"USA","2019","Westdeutschland","männlich","14","","",""
"USA","2019","Westdeutschland","weiblich","15","","",""
"USA","2019","Ostdeutschland","männlich","3","","",""
"USA","2019","Ostdeutschland","weiblich","1","","",""
"Schweiz","2019","Westdeutschland","männlich","16","","",""
"Schweiz","2019","Westdeutschland","weiblich","11","","",""
"Schweiz","2019","Ostdeutschland","männlich","","","",""
"Schweiz","2019","Ostdeutschland","weiblich","1","","",""
"Chile","2019","Westdeutschland","männlich","7","","",""
"Chile","2019","Westdeutschland","weiblich","3","","",""
"Chile","2019","Ostdeutschland","männlich","1","","",""
"Chile","2019","Ostdeutschland","weiblich","","","",""
"Rumaenien","2019","Westdeutschland","männlich","111","0.00798848425315655","0.00636465010174652","0.00961231840456658"
"Rumaenien","2019","Westdeutschland","weiblich","164","0.00859949424009443","0.00694234465837393","0.0102566438218149"
"Rumaenien","2019","Ostdeutschland","männlich","4","","",""
"Rumaenien","2019","Ostdeutschland","weiblich","7","","",""
"Polen","2019","Westdeutschland","männlich","168","0.0180897982182149","0.0156586923602056","0.0205209040762241"
"Polen","2019","Westdeutschland","weiblich","258","0.0213196765340506","0.0187272203644948","0.0239121327036063"
"Polen","2019","Ostdeutschland","männlich","15","","",""
"Polen","2019","Ostdeutschland","weiblich","18","","",""
"Korea","2019","Westdeutschland","männlich","1","","",""
"Korea","2019","Westdeutschland","weiblich","1","","",""
"Korea","2019","Ostdeutschland","männlich","","","",""
"Korea","2019","Ostdeutschland","weiblich","","","",""
"Iran","2019","Westdeutschland","männlich","48","0.00210587529461375","0.00126967622494931","0.0029420743642782"
"Iran","2019","Westdeutschland","weiblich","47","0.00222924005178156","0.00138280333598808","0.00307567676757504"
"Iran","2019","Ostdeutschland","männlich","8","","",""
"Iran","2019","Ostdeutschland","weiblich","8","","",""
"Indonesien","2019","Westdeutschland","männlich","1","","",""
"Indonesien","2019","Westdeutschland","weiblich","1","","",""
"Indonesien","2019","Ostdeutschland","männlich","","","",""
"Indonesien","2019","Ostdeutschland","weiblich","","","",""
"Ungarn","2019","Westdeutschland","männlich","20","","",""
"Ungarn","2019","Westdeutschland","weiblich","35","0.00270012614408429","0.00176879184470918","0.00363146044345939"
"Ungarn","2019","Ostdeutschland","männlich","3","","",""
"Ungarn","2019","Ostdeutschland","weiblich","2","","",""
"Bolivien","2019","Westdeutschland","männlich","1","","",""
"Bolivien","2019","Westdeutschland","weiblich","","","",""
"Bolivien","2019","Ostdeutschland","männlich","","","",""
"Bolivien","2019","Ostdeutschland","weiblich","","","",""
"Portugal","2019","Westdeutschland","männlich","12","","",""
"Portugal","2019","Westdeutschland","weiblich","6","","",""
"Portugal","2019","Ostdeutschland","männlich","","","",""
"Portugal","2019","Ostdeutschland","weiblich","","","",""
"Bulgarien","2019","Westdeutschland","männlich","33","0.00166792913062777","0.000923578722754689","0.00241227953850086"
"Bulgarien","2019","Westdeutschland","weiblich","42","0.0018187165676639","0.0010540221651983","0.0025834109701295"
"Bulgarien","2019","Ostdeutschland","männlich","2","","",""
"Bulgarien","2019","Ostdeutschland","weiblich","3","","",""
"Syrien","2019","Westdeutschland","männlich","1216","0.0088029968594203","0.00709908790201842","0.0105069058168222"
"Syrien","2019","Westdeutschland","weiblich","803","0.00554992632589074","0.00421660204003221","0.00688325061174926"
"Syrien","2019","Ostdeutschland","männlich","156","0.00801487124338632","0.00480049483550255","0.0112292476512701"
"Syrien","2019","Ostdeutschland","weiblich","112","0.00351187887617739","0.00144897446069631","0.00557478329165847"
"Tschechien","2019","Westdeutschland","männlich","10","","",""
"Tschechien","2019","Westdeutschland","weiblich","20","","",""
"Tschechien","2019","Ostdeutschland","männlich","1","","",""
"Tschechien","2019","Ostdeutschland","weiblich","3","","",""
"Russland","2019","Westdeutschland","männlich","175","0.0112203798755359","0.0092990379660744","0.0131417217849975"
"Russland","2019","Westdeutschland","weiblich","242","0.0141145226221147","0.0119973950887458","0.0162316501554835"
"Russland","2019","Ostdeutschland","männlich","14","","",""
"Russland","2019","Ostdeutschland","weiblich","39","0.00728884174512753","0.00432254913185109","0.010255134358404"
"Mexiko","2019","Westdeutschland","männlich","4","","",""
"Mexiko","2019","Westdeutschland","weiblich","8","","",""
"Mexiko","2019","Ostdeutschland","männlich","","","",""
"Mexiko","2019","Ostdeutschland","weiblich","","","",""
"Argentinien","2019","Westdeutschland","männlich","2","","",""
"Argentinien","2019","Westdeutschland","weiblich","5","","",""
"Argentinien","2019","Ostdeutschland","männlich","","","",""
"Argentinien","2019","Ostdeutschland","weiblich","","","",""
"Cap Verden","2019","Westdeutschland","männlich","","","",""
"Cap Verden","2019","Westdeutschland","weiblich","","","",""
"Cap Verden","2019","Ostdeutschland","männlich","","","",""
"Cap Verden","2019","Ostdeutschland","weiblich","","","",""
"Benin","2019","Westdeutschland","männlich","","","",""
"Benin","2019","Westdeutschland","weiblich","","","",""
"Benin","2019","Ostdeutschland","männlich","","","",""
"Benin","2019","Ostdeutschland","weiblich","","","",""
"Philippinen","2019","Westdeutschland","männlich","1","","",""
"Philippinen","2019","Westdeutschland","weiblich","9","","",""
"Philippinen","2019","Ostdeutschland","männlich","","","",""
"Philippinen","2019","Ostdeutschland","weiblich","","","",""
"Israel","2019","Westdeutschland","männlich","1","","",""
"Israel","2019","Westdeutschland","weiblich","","","",""
"Israel","2019","Ostdeutschland","männlich","1","","",""
"Israel","2019","Ostdeutschland","weiblich","","","",""
"Japan","2019","Westdeutschland","männlich","","","",""
"Japan","2019","Westdeutschland","weiblich","1","","",""
"Japan","2019","Ostdeutschland","männlich","1","","",""
"Japan","2019","Ostdeutschland","weiblich","","","",""
"Australien","2019","Westdeutschland","männlich","4","","",""
"Australien","2019","Westdeutschland","weiblich","1","","",""
"Australien","2019","Ostdeutschland","männlich","","","",""
"Australien","2019","Ostdeutschland","weiblich","","","",""
"Indien","2019","Westdeutschland","männlich","9","","",""
"Indien","2019","Westdeutschland","weiblich","9","","",""
"Indien","2019","Ostdeutschland","männlich","1","","",""
"Indien","2019","Ostdeutschland","weiblich","1","","",""
"Afghanistan","2019","Westdeutschland","männlich","151","0.00263651111709082","0.00170112125489759","0.00357190097928404"
"Afghanistan","2019","Westdeutschland","weiblich","104","0.00120183137083628","0.00058001618339462","0.00182364655827794"
"Afghanistan","2019","Ostdeutschland","männlich","46","0.00215271072785098","0.000481925008271646","0.0038234964474303"
"Afghanistan","2019","Ostdeutschland","weiblich","39","0.00121279378201655","-8.83560062687116e-07","0.00242647112409578"
"Thailand","2019","Westdeutschland","männlich","1","","",""
"Thailand","2019","Westdeutschland","weiblich","9","","",""
"Thailand","2019","Ostdeutschland","männlich","","","",""
"Thailand","2019","Ostdeutschland","weiblich","2","","",""
"Jamaika","2019","Westdeutschland","männlich","2","","",""
"Jamaika","2019","Westdeutschland","weiblich","1","","",""
"Jamaika","2019","Ostdeutschland","männlich","","","",""
"Jamaika","2019","Ostdeutschland","weiblich","1","","",""
"Saudi-Arabien","2019","Westdeutschland","männlich","4","","",""
"Saudi-Arabien","2019","Westdeutschland","weiblich","4","","",""
"Saudi-Arabien","2019","Ostdeutschland","männlich","1","","",""
"Saudi-Arabien","2019","Ostdeutschland","weiblich","1","","",""
"Aethiopien","2019","Westdeutschland","männlich","2","","",""
"Aethiopien","2019","Westdeutschland","weiblich","8","","",""
"Aethiopien","2019","Ostdeutschland","männlich","","","",""
"Aethiopien","2019","Ostdeutschland","weiblich","4","","",""
"Kolumbien","2019","Westdeutschland","männlich","3","","",""
"Kolumbien","2019","Westdeutschland","weiblich","4","","",""
"Kolumbien","2019","Ostdeutschland","männlich","","","",""
"Kolumbien","2019","Ostdeutschland","weiblich","1","","",""
"Ghana","2019","Westdeutschland","männlich","4","","",""
"Ghana","2019","Westdeutschland","weiblich","10","","",""
"Ghana","2019","Ostdeutschland","männlich","","","",""
"Ghana","2019","Ostdeutschland","weiblich","","","",""
"Bangla Desh","2019","Westdeutschland","männlich","6","","",""
"Bangla Desh","2019","Westdeutschland","weiblich","2","","",""
"Bangla Desh","2019","Ostdeutschland","männlich","","","",""
"Bangla Desh","2019","Ostdeutschland","weiblich","","","",""
"Venezuela","2019","Westdeutschland","männlich","2","","",""
"Venezuela","2019","Westdeutschland","weiblich","3","","",""
"Venezuela","2019","Ostdeutschland","männlich","","","",""
"Venezuela","2019","Ostdeutschland","weiblich","","","",""
"Tunesien","2019","Westdeutschland","männlich","9","","",""
"Tunesien","2019","Westdeutschland","weiblich","7","","",""
"Tunesien","2019","Ostdeutschland","männlich","1","","",""
"Tunesien","2019","Ostdeutschland","weiblich","","","",""
"Mauritius","2019","Westdeutschland","männlich","","","",""
"Mauritius","2019","Westdeutschland","weiblich","","","",""
"Mauritius","2019","Ostdeutschland","männlich","","","",""
"Mauritius","2019","Ostdeutschland","weiblich","","","",""
"Nigeria","2019","Westdeutschland","männlich","9","","",""
"Nigeria","2019","Westdeutschland","weiblich","7","","",""
"Nigeria","2019","Ostdeutschland","männlich","","","",""
"Nigeria","2019","Ostdeutschland","weiblich","","","",""
"Kanada","2019","Westdeutschland","männlich","","","",""
"Kanada","2019","Westdeutschland","weiblich","2","","",""
"Kanada","2019","Ostdeutschland","männlich","","","",""
"Kanada","2019","Ostdeutschland","weiblich","","","",""
"Neuseeland","2019","Westdeutschland","männlich","3","","",""
"Neuseeland","2019","Westdeutschland","weiblich","","","",""
"Neuseeland","2019","Ostdeutschland","männlich","","","",""
"Neuseeland","2019","Ostdeutschland","weiblich","","","",""
"Tansania","2019","Westdeutschland","männlich","","","",""
"Tansania","2019","Westdeutschland","weiblich","","","",""
"Tansania","2019","Ostdeutschland","männlich","","","",""
"Tansania","2019","Ostdeutschland","weiblich","","","",""
"Zypern","2019","Westdeutschland","männlich","","","",""
"Zypern","2019","Westdeutschland","weiblich","","","",""
"Zypern","2019","Ostdeutschland","männlich","","","",""
"Zypern","2019","Ostdeutschland","weiblich","","","",""
"Kuba","2019","Westdeutschland","männlich","1","","",""
"Kuba","2019","Westdeutschland","weiblich","7","","",""
"Kuba","2019","Ostdeutschland","männlich","","","",""
"Kuba","2019","Ostdeutschland","weiblich","","","",""
"Irak","2019","Westdeutschland","männlich","283","0.00392438153780997","0.00278391410198893","0.00506484897363102"
"Irak","2019","Westdeutschland","weiblich","233","0.00267934976092935","0.00175159583840237","0.00360710368345633"
"Irak","2019","Ostdeutschland","männlich","31","0.00132440709619274","1.33583373275823e-05","0.00263545585505789"
"Irak","2019","Ostdeutschland","weiblich","17","","",""
"Brasilien","2019","Westdeutschland","männlich","4","","",""
"Brasilien","2019","Westdeutschland","weiblich","16","","",""
"Brasilien","2019","Ostdeutschland","männlich","","","",""
"Brasilien","2019","Ostdeutschland","weiblich","1","","",""
"Hongkong","2019","Westdeutschland","männlich","","","",""
"Hongkong","2019","Westdeutschland","weiblich","","","",""
"Hongkong","2019","Ostdeutschland","männlich","","","",""
"Hongkong","2019","Ostdeutschland","weiblich","","","",""
"Peru","2019","Westdeutschland","männlich","1","","",""
"Peru","2019","Westdeutschland","weiblich","7","","",""
"Peru","2019","Ostdeutschland","männlich","","","",""
"Peru","2019","Ostdeutschland","weiblich","","","",""
"Sri Lanka","2019","Westdeutschland","männlich","8","","",""
"Sri Lanka","2019","Westdeutschland","weiblich","6","","",""
"Sri Lanka","2019","Ostdeutschland","männlich","","","",""
"Sri Lanka","2019","Ostdeutschland","weiblich","","","",""
"Nepal","2019","Westdeutschland","männlich","1","","",""
"Nepal","2019","Westdeutschland","weiblich","1","","",""
"Nepal","2019","Ostdeutschland","männlich","","","",""
"Nepal","2019","Ostdeutschland","weiblich","","","",""
"Marokko","2019","Westdeutschland","männlich","21","","",""
"Marokko","2019","Westdeutschland","weiblich","21","","",""
