"corigin","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Philippinen","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Philippinen","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Philippinen","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Philippinen","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Israel","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Israel","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Israel","2011","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Israel","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Israel","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Israel","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Israel","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Israel","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Japan","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Japan","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Japan","2011","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Japan","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Japan","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Japan","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Japan","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Japan","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Australien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Australien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Australien","2011","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Australien","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Australien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Australien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Australien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Australien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Indien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Indien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Indien","2011","direkter Migrationshintergrund","Westdeutschland","15","","",""
"Indien","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Indien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Indien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Indien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Indien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Afghanistan","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Afghanistan","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Afghanistan","2011","direkter Migrationshintergrund","Westdeutschland","17","","",""
"Afghanistan","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Afghanistan","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Afghanistan","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Afghanistan","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Afghanistan","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Thailand","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Thailand","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Thailand","2011","direkter Migrationshintergrund","Westdeutschland","15","","",""
"Thailand","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Thailand","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Thailand","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Thailand","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Thailand","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Jamaika","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Jamaika","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Jamaika","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Jamaika","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Jamaika","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Jamaika","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Jamaika","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Jamaika","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Saudi-Arabien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Saudi-Arabien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Saudi-Arabien","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Saudi-Arabien","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Saudi-Arabien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Saudi-Arabien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Saudi-Arabien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Saudi-Arabien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Aethiopien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Aethiopien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Aethiopien","2011","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Aethiopien","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Aethiopien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Aethiopien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Aethiopien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Aethiopien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kolumbien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Kolumbien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kolumbien","2011","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Kolumbien","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kolumbien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kolumbien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kolumbien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kolumbien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ghana","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Ghana","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ghana","2011","direkter Migrationshintergrund","Westdeutschland","8","","",""
"Ghana","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ghana","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ghana","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ghana","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ghana","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Bangla Desh","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Bangla Desh","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Bangla Desh","2011","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Bangla Desh","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Bangla Desh","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Bangla Desh","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Bangla Desh","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Bangla Desh","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Venezuela","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Venezuela","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Venezuela","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Venezuela","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Venezuela","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Venezuela","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Venezuela","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Venezuela","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Tunesien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Tunesien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Tunesien","2011","direkter Migrationshintergrund","Westdeutschland","7","","",""
"Tunesien","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Tunesien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Tunesien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Tunesien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Tunesien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Mauritius","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Mauritius","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Mauritius","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Mauritius","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Mauritius","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Mauritius","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Mauritius","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Mauritius","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nigeria","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Nigeria","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nigeria","2011","direkter Migrationshintergrund","Westdeutschland","9","","",""
"Nigeria","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nigeria","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nigeria","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nigeria","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nigeria","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kanada","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Kanada","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kanada","2011","direkter Migrationshintergrund","Westdeutschland","8","","",""
"Kanada","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kanada","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kanada","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kanada","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kanada","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Neuseeland","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Neuseeland","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Neuseeland","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Neuseeland","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Neuseeland","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Neuseeland","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Neuseeland","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Neuseeland","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Tansania","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Tansania","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Tansania","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Tansania","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Tansania","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Tansania","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Tansania","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Tansania","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Zypern","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Zypern","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Zypern","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Zypern","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Zypern","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Zypern","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Zypern","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Zypern","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kuba","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Kuba","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kuba","2011","direkter Migrationshintergrund","Westdeutschland","2","","",""
"Kuba","2011","direkter Migrationshintergrund","Ostdeutschland","3","","",""
"Kuba","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kuba","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kuba","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kuba","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Irak","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Irak","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Irak","2011","direkter Migrationshintergrund","Westdeutschland","26","","",""
"Irak","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Irak","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Irak","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Irak","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Irak","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Brasilien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Brasilien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Brasilien","2011","direkter Migrationshintergrund","Westdeutschland","16","","",""
"Brasilien","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Brasilien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Brasilien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Brasilien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Brasilien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Hongkong","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Hongkong","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Hongkong","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Hongkong","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Hongkong","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Hongkong","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Hongkong","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Hongkong","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Peru","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Peru","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Peru","2011","direkter Migrationshintergrund","Westdeutschland","7","","",""
"Peru","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Peru","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Peru","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Peru","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Peru","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Sri Lanka","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Sri Lanka","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sri Lanka","2011","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Sri Lanka","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Sri Lanka","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sri Lanka","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sri Lanka","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Sri Lanka","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nepal","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Nepal","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nepal","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nepal","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nepal","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nepal","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nepal","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nepal","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Marokko","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Marokko","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Marokko","2011","direkter Migrationshintergrund","Westdeutschland","27","","",""
"Marokko","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Marokko","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Marokko","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Marokko","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Marokko","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"China","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"China","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"China","2011","direkter Migrationshintergrund","Westdeutschland","4","","",""
"China","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"China","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"China","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"China","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"China","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Irland","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Irland","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Irland","2011","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Irland","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Irland","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Irland","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Irland","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Irland","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Moldawien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Moldawien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Moldawien","2011","direkter Migrationshintergrund","Westdeutschland","2","","",""
"Moldawien","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Moldawien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Moldawien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Moldawien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Moldawien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kasachstan","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Kasachstan","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kasachstan","2011","direkter Migrationshintergrund","Westdeutschland","335","0.0857450341540232","0.0759079485738748","0.0955821197341716"
"Kasachstan","2011","direkter Migrationshintergrund","Ostdeutschland","10","","",""
"Kasachstan","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kasachstan","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kasachstan","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kasachstan","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Albanien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Albanien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Albanien","2011","direkter Migrationshintergrund","Westdeutschland","18","","",""
"Albanien","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Albanien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Albanien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Albanien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Albanien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Libanon","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Libanon","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Libanon","2011","direkter Migrationshintergrund","Westdeutschland","18","","",""
"Libanon","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Libanon","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Libanon","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Libanon","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Libanon","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kirgistan","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Kirgistan","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kirgistan","2011","direkter Migrationshintergrund","Westdeutschland","43","0.0128409134489688","0.00888524548617306","0.0167965814117646"
"Kirgistan","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kirgistan","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kirgistan","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kirgistan","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kirgistan","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ukraine","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Ukraine","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ukraine","2011","direkter Migrationshintergrund","Westdeutschland","60","0.0222838273739618","0.0170978622820667","0.0274697924658569"
"Ukraine","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Ukraine","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ukraine","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ukraine","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ukraine","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Algerien","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Algerien","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Algerien","2011","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Algerien","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Algerien","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Algerien","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Algerien","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Algerien","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Mocambique","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Mocambique","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Mocambique","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Mocambique","2011","direkter Migrationshintergrund","Ostdeutschland","2","","",""
"Mocambique","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Mocambique","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Mocambique","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Mocambique","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Aegypten","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Aegypten","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Aegypten","2011","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Aegypten","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Aegypten","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Aegypten","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Aegypten","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Aegypten","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Tadschikistan","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Tadschikistan","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Tadschikistan","2011","direkter Migrationshintergrund","Westdeutschland","18","","",""
"Tadschikistan","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Tadschikistan","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Tadschikistan","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Tadschikistan","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Tadschikistan","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Vietnam","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Vietnam","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Vietnam","2011","direkter Migrationshintergrund","Westdeutschland","11","","",""
"Vietnam","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Vietnam","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Vietnam","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Vietnam","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Vietnam","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Somalia","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Somalia","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Somalia","2011","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Somalia","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Somalia","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Somalia","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Somalia","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Somalia","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Pakistan","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Pakistan","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Pakistan","2011","direkter Migrationshintergrund","Westdeutschland","10","","",""
"Pakistan","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Pakistan","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Pakistan","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Pakistan","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Pakistan","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Südafrika","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Südafrika","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Südafrika","2011","direkter Migrationshintergrund","Westdeutschland","6","","",""
"Südafrika","2011","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Südafrika","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Südafrika","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Südafrika","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Südafrika","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2011","direkter Migrationshintergrund","Westdeutschland","2","","",""
"Vereinigte Arabische Emirate","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
