"corigin","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Estland","2013","(noch) kein Abschluss","","","",""
"Estland","2013","Hauptschule","3","","",""
"Estland","2013","Realschule","1","","",""
"Estland","2013","(Fach-)Abitur","2","","",""
"Estland","2013","AkademikerIn","2","","",""
"Angola","2013","(noch) kein Abschluss","3","","",""
"Angola","2013","Hauptschule","3","","",""
"Angola","2013","Realschule","","","",""
"Angola","2013","(Fach-)Abitur","1","","",""
"Angola","2013","AkademikerIn","","","",""
"Lettland","2013","(noch) kein Abschluss","","","",""
"Lettland","2013","Hauptschule","","","",""
"Lettland","2013","Realschule","","","",""
"Lettland","2013","(Fach-)Abitur","","","",""
"Lettland","2013","AkademikerIn","6","","",""
"Namibia","2013","(noch) kein Abschluss","","","",""
"Namibia","2013","Hauptschule","","","",""
"Namibia","2013","Realschule","","","",""
"Namibia","2013","(Fach-)Abitur","2","","",""
"Namibia","2013","AkademikerIn","2","","",""
"Dominikanische Republik","2013","(noch) kein Abschluss","2","","",""
"Dominikanische Republik","2013","Hauptschule","1","","",""
"Dominikanische Republik","2013","Realschule","","","",""
"Dominikanische Republik","2013","(Fach-)Abitur","1","","",""
"Dominikanische Republik","2013","AkademikerIn","","","",""
"Nicaragua","2013","(noch) kein Abschluss","","","",""
"Nicaragua","2013","Hauptschule","","","",""
"Nicaragua","2013","Realschule","","","",""
"Nicaragua","2013","(Fach-)Abitur","1","","",""
"Nicaragua","2013","AkademikerIn","1","","",""
"Kenia","2013","(noch) kein Abschluss","","","",""
"Kenia","2013","Hauptschule","2","","",""
"Kenia","2013","Realschule","","","",""
"Kenia","2013","(Fach-)Abitur","3","","",""
"Kenia","2013","AkademikerIn","2","","",""
"Libyen","2013","(noch) kein Abschluss","","","",""
"Libyen","2013","Hauptschule","1","","",""
"Libyen","2013","Realschule","","","",""
"Libyen","2013","(Fach-)Abitur","","","",""
"Libyen","2013","AkademikerIn","","","",""
"Botswana","2013","(noch) kein Abschluss","1","","",""
"Botswana","2013","Hauptschule","","","",""
"Botswana","2013","Realschule","","","",""
"Botswana","2013","(Fach-)Abitur","","","",""
"Botswana","2013","AkademikerIn","1","","",""
"Haiti","2013","(noch) kein Abschluss","","","",""
"Haiti","2013","Hauptschule","","","",""
"Haiti","2013","Realschule","","","",""
"Haiti","2013","(Fach-)Abitur","","","",""
"Haiti","2013","AkademikerIn","","","",""
"Luxemburg","2013","(noch) kein Abschluss","","","",""
"Luxemburg","2013","Hauptschule","1","","",""
"Luxemburg","2013","Realschule","","","",""
"Luxemburg","2013","(Fach-)Abitur","1","","",""
"Luxemburg","2013","AkademikerIn","1","","",""
"Belgien","2013","(noch) kein Abschluss","2","","",""
"Belgien","2013","Hauptschule","1","","",""
"Belgien","2013","Realschule","","","",""
"Belgien","2013","(Fach-)Abitur","2","","",""
"Belgien","2013","AkademikerIn","5","","",""
"Niederlande","2013","(noch) kein Abschluss","3","","",""
"Niederlande","2013","Hauptschule","11","","",""
"Niederlande","2013","Realschule","","","",""
"Niederlande","2013","(Fach-)Abitur","12","","",""
"Niederlande","2013","AkademikerIn","18","","",""
"Kroatien","2013","(noch) kein Abschluss","9","","",""
"Kroatien","2013","Hauptschule","42","0.00529743386757891","0.00383503051872446","0.00675983721643336"
"Kroatien","2013","Realschule","10","","",""
"Kroatien","2013","(Fach-)Abitur","20","","",""
"Kroatien","2013","AkademikerIn","9","","",""
"Bosnien/Herzegowina","2013","(noch) kein Abschluss","7","","",""
"Bosnien/Herzegowina","2013","Hauptschule","36","0.00358341294898111","0.00237960644484415","0.00478721945311806"
"Bosnien/Herzegowina","2013","Realschule","7","","",""
"Bosnien/Herzegowina","2013","(Fach-)Abitur","33","0.00327103593581936","0.00159621432386124","0.00494585754777748"
"Bosnien/Herzegowina","2013","AkademikerIn","13","","",""
"Makedonien","2013","(noch) kein Abschluss","12","","",""
"Makedonien","2013","Hauptschule","18","","",""
"Makedonien","2013","Realschule","2","","",""
"Makedonien","2013","(Fach-)Abitur","12","","",""
"Makedonien","2013","AkademikerIn","5","","",""
"Slowenien","2013","(noch) kein Abschluss","","","",""
"Slowenien","2013","Hauptschule","8","","",""
"Slowenien","2013","Realschule","3","","",""
"Slowenien","2013","(Fach-)Abitur","3","","",""
"Slowenien","2013","AkademikerIn","4","","",""
"Slowakei","2013","(noch) kein Abschluss","","","",""
"Slowakei","2013","Hauptschule","2","","",""
"Slowakei","2013","Realschule","","","",""
"Slowakei","2013","(Fach-)Abitur","9","","",""
"Slowakei","2013","AkademikerIn","7","","",""
"Paraguay","2013","(noch) kein Abschluss","","","",""
"Paraguay","2013","Hauptschule","","","",""
"Paraguay","2013","Realschule","","","",""
"Paraguay","2013","(Fach-)Abitur","","","",""
"Paraguay","2013","AkademikerIn","","","",""
"Guinea","2013","(noch) kein Abschluss","","","",""
"Guinea","2013","Hauptschule","","","",""
"Guinea","2013","Realschule","","","",""
"Guinea","2013","(Fach-)Abitur","1","","",""
"Guinea","2013","AkademikerIn","","","",""
"Kuwait","2013","(noch) kein Abschluss","","","",""
"Kuwait","2013","Hauptschule","","","",""
"Kuwait","2013","Realschule","","","",""
"Kuwait","2013","(Fach-)Abitur","","","",""
"Kuwait","2013","AkademikerIn","2","","",""
"Elfenbeinkueste","2013","(noch) kein Abschluss","","","",""
"Elfenbeinkueste","2013","Hauptschule","","","",""
"Elfenbeinkueste","2013","Realschule","","","",""
"Elfenbeinkueste","2013","(Fach-)Abitur","","","",""
"Elfenbeinkueste","2013","AkademikerIn","","","",""
"Malaysia_(128)","2013","(noch) kein Abschluss","","","",""
"Malaysia_(128)","2013","Hauptschule","1","","",""
"Malaysia_(128)","2013","Realschule","","","",""
"Malaysia_(128)","2013","(Fach-)Abitur","","","",""
"Malaysia_(128)","2013","AkademikerIn","1","","",""
"Samoa","2013","(noch) kein Abschluss","","","",""
"Samoa","2013","Hauptschule","","","",""
"Samoa","2013","Realschule","","","",""
"Samoa","2013","(Fach-)Abitur","","","",""
"Samoa","2013","AkademikerIn","","","",""
"Aserbaidschan","2013","(noch) kein Abschluss","3","","",""
"Aserbaidschan","2013","Hauptschule","4","","",""
"Aserbaidschan","2013","Realschule","3","","",""
"Aserbaidschan","2013","(Fach-)Abitur","6","","",""
"Aserbaidschan","2013","AkademikerIn","10","","",""
"Weissrussland","2013","(noch) kein Abschluss","2","","",""
"Weissrussland","2013","Hauptschule","5","","",""
"Weissrussland","2013","Realschule","3","","",""
"Weissrussland","2013","(Fach-)Abitur","6","","",""
"Weissrussland","2013","AkademikerIn","17","","",""
"Uruguay","2013","(noch) kein Abschluss","","","",""
"Uruguay","2013","Hauptschule","","","",""
"Uruguay","2013","Realschule","1","","",""
"Uruguay","2013","(Fach-)Abitur","","","",""
"Uruguay","2013","AkademikerIn","","","",""
"Uganda","2013","(noch) kein Abschluss","","","",""
"Uganda","2013","Hauptschule","","","",""
"Uganda","2013","Realschule","","","",""
"Uganda","2013","(Fach-)Abitur","","","",""
"Uganda","2013","AkademikerIn","","","",""
"Mali","2013","(noch) kein Abschluss","","","",""
"Mali","2013","Hauptschule","","","",""
"Mali","2013","Realschule","","","",""
"Mali","2013","(Fach-)Abitur","","","",""
"Mali","2013","AkademikerIn","","","",""
"Kamerun","2013","(noch) kein Abschluss","1","","",""
"Kamerun","2013","Hauptschule","","","",""
"Kamerun","2013","Realschule","","","",""
"Kamerun","2013","(Fach-)Abitur","6","","",""
"Kamerun","2013","AkademikerIn","8","","",""
"Kosovo-Albaner","2013","(noch) kein Abschluss","43","0.00929071485683902","0.00480853334995319","0.0137728963637249"
"Kosovo-Albaner","2013","Hauptschule","113","0.00471014390091142","0.0033307774508398","0.00608951035098303"
"Kosovo-Albaner","2013","Realschule","15","","",""
"Kosovo-Albaner","2013","(Fach-)Abitur","58","0.00535187946585634","0.00321182289158609","0.0074919360401266"
"Kosovo-Albaner","2013","AkademikerIn","13","","",""
"Georgien","2013","(noch) kein Abschluss","","","",""
"Georgien","2013","Hauptschule","3","","",""
"Georgien","2013","Realschule","","","",""
"Georgien","2013","(Fach-)Abitur","","","",""
"Georgien","2013","AkademikerIn","11","","",""
"Sudan","2013","(noch) kein Abschluss","","","",""
"Sudan","2013","Hauptschule","","","",""
"Sudan","2013","Realschule","","","",""
"Sudan","2013","(Fach-)Abitur","","","",""
"Sudan","2013","AkademikerIn","2","","",""
"Kongo","2013","(noch) kein Abschluss","2","","",""
"Kongo","2013","Hauptschule","1","","",""
"Kongo","2013","Realschule","1","","",""
"Kongo","2013","(Fach-)Abitur","5","","",""
"Kongo","2013","AkademikerIn","2","","",""
"Togo","2013","(noch) kein Abschluss","3","","",""
"Togo","2013","Hauptschule","3","","",""
"Togo","2013","Realschule","","","",""
"Togo","2013","(Fach-)Abitur","3","","",""
"Togo","2013","AkademikerIn","","","",""
"Mongolei","2013","(noch) kein Abschluss","","","",""
"Mongolei","2013","Hauptschule","","","",""
"Mongolei","2013","Realschule","","","",""
"Mongolei","2013","(Fach-)Abitur","","","",""
"Mongolei","2013","AkademikerIn","","","",""
"Litauen","2013","(noch) kein Abschluss","","","",""
"Litauen","2013","Hauptschule","1","","",""
"Litauen","2013","Realschule","1","","",""
"Litauen","2013","(Fach-)Abitur","5","","",""
"Litauen","2013","AkademikerIn","5","","",""
"Tschad","2013","(noch) kein Abschluss","","","",""
"Tschad","2013","Hauptschule","","","",""
"Tschad","2013","Realschule","","","",""
"Tschad","2013","(Fach-)Abitur","","","",""
"Tschad","2013","AkademikerIn","","","",""
"Armenien","2013","(noch) kein Abschluss","","","",""
"Armenien","2013","Hauptschule","5","","",""
"Armenien","2013","Realschule","1","","",""
"Armenien","2013","(Fach-)Abitur","5","","",""
"Armenien","2013","AkademikerIn","5","","",""
"Liberia","2013","(noch) kein Abschluss","","","",""
"Liberia","2013","Hauptschule","","","",""
"Liberia","2013","Realschule","","","",""
"Liberia","2013","(Fach-)Abitur","","","",""
"Liberia","2013","AkademikerIn","1","","",""
"Jemen","2013","(noch) kein Abschluss","","","",""
"Jemen","2013","Hauptschule","","","",""
"Jemen","2013","Realschule","","","",""
"Jemen","2013","(Fach-)Abitur","","","",""
"Jemen","2013","AkademikerIn","","","",""
"Palaestina","2013","(noch) kein Abschluss","","","",""
"Palaestina","2013","Hauptschule","2","","",""
"Palaestina","2013","Realschule","","","",""
"Palaestina","2013","(Fach-)Abitur","5","","",""
"Palaestina","2013","AkademikerIn","4","","",""
"Taiwan","2013","(noch) kein Abschluss","1","","",""
"Taiwan","2013","Hauptschule","","","",""
"Taiwan","2013","Realschule","","","",""
"Taiwan","2013","(Fach-)Abitur","2","","",""
"Taiwan","2013","AkademikerIn","5","","",""
"Turkmenistan","2013","(noch) kein Abschluss","","","",""
"Turkmenistan","2013","Hauptschule","","","",""
"Turkmenistan","2013","Realschule","","","",""
"Turkmenistan","2013","(Fach-)Abitur","4","","",""
"Turkmenistan","2013","AkademikerIn","1","","",""
"Afrika","2013","(noch) kein Abschluss","","","",""
"Afrika","2013","Hauptschule","1","","",""
"Afrika","2013","Realschule","","","",""
"Afrika","2013","(Fach-)Abitur","","","",""
"Afrika","2013","AkademikerIn","","","",""
"Sierra Leone(Westafrika)","2013","(noch) kein Abschluss","","","",""
"Sierra Leone(Westafrika)","2013","Hauptschule","","","",""
"Sierra Leone(Westafrika)","2013","Realschule","","","",""
"Sierra Leone(Westafrika)","2013","(Fach-)Abitur","","","",""
"Sierra Leone(Westafrika)","2013","AkademikerIn","","","",""
"Senegal","2013","(noch) kein Abschluss","1","","",""
"Senegal","2013","Hauptschule","","","",""
"Senegal","2013","Realschule","","","",""
"Senegal","2013","(Fach-)Abitur","","","",""
"Senegal","2013","AkademikerIn","","","",""
"Malediven","2013","(noch) kein Abschluss","","","",""
"Malediven","2013","Hauptschule","","","",""
"Malediven","2013","Realschule","","","",""
"Malediven","2013","(Fach-)Abitur","","","",""
"Malediven","2013","AkademikerIn","","","",""
"Serbien","2013","(noch) kein Abschluss","14","","",""
"Serbien","2013","Hauptschule","59","0.00285075683659287","0.00177664883692633","0.00392486483625942"
"Serbien","2013","Realschule","4","","",""
"Serbien","2013","(Fach-)Abitur","30","0.00455651522658491","0.00258108326311154","0.00653194719005828"
"Serbien","2013","AkademikerIn","12","","",""
"Gambia","2013","(noch) kein Abschluss","1","","",""
"Gambia","2013","Hauptschule","1","","",""
"Gambia","2013","Realschule","","","",""
"Gambia","2013","(Fach-)Abitur","3","","",""
"Gambia","2013","AkademikerIn","","","",""
"Honduras","2013","(noch) kein Abschluss","","","",""
"Honduras","2013","Hauptschule","","","",""
"Honduras","2013","Realschule","","","",""
"Honduras","2013","(Fach-)Abitur","","","",""
"Honduras","2013","AkademikerIn","1","","",""
"Montenegro_(168)","2013","(noch) kein Abschluss","1","","",""
"Montenegro_(168)","2013","Hauptschule","2","","",""
"Montenegro_(168)","2013","Realschule","","","",""
"Montenegro_(168)","2013","(Fach-)Abitur","2","","",""
"Montenegro_(168)","2013","AkademikerIn","","","",""
"Kambodscha","2013","(noch) kein Abschluss","1","","",""
"Kambodscha","2013","Hauptschule","","","",""
"Kambodscha","2013","Realschule","","","",""
"Kambodscha","2013","(Fach-)Abitur","","","",""
"Kambodscha","2013","AkademikerIn","","","",""
"Surinam","2013","(noch) kein Abschluss","","","",""
"Surinam","2013","Hauptschule","","","",""
"Surinam","2013","Realschule","","","",""
"Surinam","2013","(Fach-)Abitur","1","","",""
"Surinam","2013","AkademikerIn","","","",""
"Guyana","2013","(noch) kein Abschluss","","","",""
"Guyana","2013","Hauptschule","","","",""
"Guyana","2013","Realschule","","","",""
"Guyana","2013","(Fach-)Abitur","","","",""
"Guyana","2013","AkademikerIn","","","",""
"Simbabwe","2013","(noch) kein Abschluss","","","",""
"Simbabwe","2013","Hauptschule","1","","",""
"Simbabwe","2013","Realschule","","","",""
"Simbabwe","2013","(Fach-)Abitur","1","","",""
"Simbabwe","2013","AkademikerIn","","","",""
"Madagaskar","2013","(noch) kein Abschluss","","","",""
"Madagaskar","2013","Hauptschule","","","",""
"Madagaskar","2013","Realschule","","","",""
"Madagaskar","2013","(Fach-)Abitur","","","",""
"Madagaskar","2013","AkademikerIn","","","",""
"Lesotho","2013","(noch) kein Abschluss","","","",""
"Lesotho","2013","Hauptschule","","","",""
"Lesotho","2013","Realschule","","","",""
"Lesotho","2013","(Fach-)Abitur","1","","",""
"Lesotho","2013","AkademikerIn","","","",""
"Ruanda","2013","(noch) kein Abschluss","","","",""
"Ruanda","2013","Hauptschule","","","",""
"Ruanda","2013","Realschule","","","",""
"Ruanda","2013","(Fach-)Abitur","1","","",""
"Ruanda","2013","AkademikerIn","","","",""
"Myanmar","2013","(noch) kein Abschluss","","","",""
"Myanmar","2013","Hauptschule","","","",""
"Myanmar","2013","Realschule","","","",""
"Myanmar","2013","(Fach-)Abitur","","","",""
"Myanmar","2013","AkademikerIn","","","",""
"Niger","2013","(noch) kein Abschluss","","","",""
"Niger","2013","Hauptschule","","","",""
"Niger","2013","Realschule","","","",""
"Niger","2013","(Fach-)Abitur","","","",""
"Niger","2013","AkademikerIn","","","",""
"Dschibuti","2013","(noch) kein Abschluss","","","",""
"Dschibuti","2013","Hauptschule","","","",""
"Dschibuti","2013","Realschule","","","",""
"Dschibuti","2013","(Fach-)Abitur","","","",""
"Dschibuti","2013","AkademikerIn","","","",""
"Katar","2013","(noch) kein Abschluss","","","",""
"Katar","2013","Hauptschule","","","",""
"Katar","2013","Realschule","","","",""
"Katar","2013","(Fach-)Abitur","","","",""
"Katar","2013","AkademikerIn","","","",""
"Kosovo","2013","(noch) kein Abschluss","","","",""
"Kosovo","2013","Hauptschule","2","","",""
"Kosovo","2013","Realschule","","","",""
"Kosovo","2013","(Fach-)Abitur","","","",""
"Kosovo","2013","AkademikerIn","","","",""
"Eastern Europe","2013","(noch) kein Abschluss","","","",""
"Eastern Europe","2013","Hauptschule","3","","",""
"Eastern Europe","2013","Realschule","1","","",""
"Eastern Europe","2013","(Fach-)Abitur","","","",""
"Eastern Europe","2013","AkademikerIn","1","","",""
"Ethnische Minderheiten","2013","(noch) kein Abschluss","","","",""
"Ethnische Minderheiten","2013","Hauptschule","","","",""
"Ethnische Minderheiten","2013","Realschule","","","",""
"Ethnische Minderheiten","2013","(Fach-)Abitur","","","",""
"Ethnische Minderheiten","2013","AkademikerIn","","","",""
"Deutschland","2014","(noch) kein Abschluss","1014","0.708516984444108","0.685028748127886","0.732005220760329"
"Deutschland","2014","Hauptschule","6375","0.839417688308299","0.831500044168576","0.847335332448022"
"Deutschland","2014","Realschule","6549","0.962801514017777","0.958351944980567","0.967251083054986"
"Deutschland","2014","(Fach-)Abitur","2774","0.764602638152389","0.751379076321084","0.777826199983694"
"Deutschland","2014","AkademikerIn","5116","0.858848036440465","0.850200143914098","0.867495928966833"
"Türkei","2014","(noch) kein Abschluss","83","0.0760031040942728","0.0623062897495755","0.08969991843897"
"Türkei","2014","Hauptschule","281","0.0307671714714425","0.0270431179744764","0.0344912249684086"
"Türkei","2014","Realschule","38","0.00342002973345473","0.00204738561601839","0.00479267385089107"
"Türkei","2014","(Fach-)Abitur","76","0.0150545707270945","0.0112590616771592","0.0188500797770298"
"Türkei","2014","AkademikerIn","37","0.00546736538996695","0.00363586410753844","0.00729886667239546"
"Ex-Jugoslawien","2014","(noch) kein Abschluss","2","","",""
"Ex-Jugoslawien","2014","Hauptschule","2","","",""
"Ex-Jugoslawien","2014","Realschule","1","","",""
"Ex-Jugoslawien","2014","(Fach-)Abitur","4","","",""
"Ex-Jugoslawien","2014","AkademikerIn","1","","",""
"Griechenland","2014","(noch) kein Abschluss","12","","",""
"Griechenland","2014","Hauptschule","68","0.0030643280497457","0.00187237468575395","0.00425628141373745"
"Griechenland","2014","Realschule","6","","",""
"Griechenland","2014","(Fach-)Abitur","25","","",""
"Griechenland","2014","AkademikerIn","29","","",""
"Italien","2014","(noch) kein Abschluss","26","","",""
"Italien","2014","Hauptschule","97","0.0115426315959994","0.00923912502085299","0.0138461381711458"
"Italien","2014","Realschule","14","","",""
"Italien","2014","(Fach-)Abitur","41","0.0085351283070515","0.00566782621656382","0.0114024303975392"
"Italien","2014","AkademikerIn","43","0.00347664541967413","0.00201469515376449","0.00493859568558377"
"Spanien","2014","(noch) kein Abschluss","7","","",""
"Spanien","2014","Hauptschule","12","","",""
"Spanien","2014","Realschule","","","",""
"Spanien","2014","(Fach-)Abitur","16","","",""
"Spanien","2014","AkademikerIn","31","0.00228504765494278","0.00109911636032851","0.00347097894955706"
"österreich","2014","(noch) kein Abschluss","2","","",""
"österreich","2014","Hauptschule","24","","",""
"österreich","2014","Realschule","6","","",""
"österreich","2014","(Fach-)Abitur","13","","",""
"österreich","2014","AkademikerIn","24","","",""
"Frankreich","2014","(noch) kein Abschluss","2","","",""
"Frankreich","2014","Hauptschule","6","","",""
"Frankreich","2014","Realschule","","","",""
"Frankreich","2014","(Fach-)Abitur","7","","",""
"Frankreich","2014","AkademikerIn","21","","",""
"Benelux","2014","(noch) kein Abschluss","","","",""
"Benelux","2014","Hauptschule","","","",""
"Benelux","2014","Realschule","","","",""
"Benelux","2014","(Fach-)Abitur","","","",""
"Benelux","2014","AkademikerIn","","","",""
"Dänemark","2014","(noch) kein Abschluss","1","","",""
"Dänemark","2014","Hauptschule","3","","",""
"Dänemark","2014","Realschule","1","","",""
"Dänemark","2014","(Fach-)Abitur","4","","",""
"Dänemark","2014","AkademikerIn","3","","",""
"Grossbritannien","2014","(noch) kein Abschluss","1","","",""
"Grossbritannien","2014","Hauptschule","7","","",""
"Grossbritannien","2014","Realschule","2","","",""
"Grossbritannien","2014","(Fach-)Abitur","3","","",""
"Grossbritannien","2014","AkademikerIn","13","","",""
"Schweden","2014","(noch) kein Abschluss","2","","",""
"Schweden","2014","Hauptschule","","","",""
"Schweden","2014","Realschule","1","","",""
"Schweden","2014","(Fach-)Abitur","","","",""
"Schweden","2014","AkademikerIn","3","","",""
"Norwegen","2014","(noch) kein Abschluss","","","",""
"Norwegen","2014","Hauptschule","","","",""
"Norwegen","2014","Realschule","","","",""
"Norwegen","2014","(Fach-)Abitur","1","","",""
"Norwegen","2014","AkademikerIn","","","",""
"Finnland","2014","(noch) kein Abschluss","","","",""
"Finnland","2014","Hauptschule","1","","",""
"Finnland","2014","Realschule","1","","",""
"Finnland","2014","(Fach-)Abitur","1","","",""
"Finnland","2014","AkademikerIn","2","","",""
"USA","2014","(noch) kein Abschluss","2","","",""
"USA","2014","Hauptschule","4","","",""
"USA","2014","Realschule","2","","",""
"USA","2014","(Fach-)Abitur","8","","",""
"USA","2014","AkademikerIn","22","","",""
"Schweiz","2014","(noch) kein Abschluss","","","",""
"Schweiz","2014","Hauptschule","4","","",""
"Schweiz","2014","Realschule","","","",""
"Schweiz","2014","(Fach-)Abitur","6","","",""
"Schweiz","2014","AkademikerIn","13","","",""
"Chile","2014","(noch) kein Abschluss","","","",""
"Chile","2014","Hauptschule","","","",""
"Chile","2014","Realschule","","","",""
"Chile","2014","(Fach-)Abitur","2","","",""
"Chile","2014","AkademikerIn","2","","",""
"Rumaenien","2014","(noch) kein Abschluss","13","","",""
"Rumaenien","2014","Hauptschule","92","0.0052236838007214","0.00366911758217768","0.00677825001926513"
"Rumaenien","2014","Realschule","12","","",""
"Rumaenien","2014","(Fach-)Abitur","106","0.0152695966650822","0.0114474951759654","0.019091698154199"
"Rumaenien","2014","AkademikerIn","87","0.00881014327451096","0.00648912495515063","0.0111311615938713"
"Polen","2014","(noch) kein Abschluss","26","","",""
"Polen","2014","Hauptschule","223","0.0182433680447854","0.015357260573467","0.0211294755161038"
"Polen","2014","Realschule","58","0.00490945837349167","0.00326608961933488","0.00655282712764847"
"Polen","2014","(Fach-)Abitur","169","0.0340684576864269","0.0284141534941165","0.0397227618787373"
"Polen","2014","AkademikerIn","125","0.0136485393806622","0.0107667144590083","0.016530364302316"
"Korea","2014","(noch) kein Abschluss","","","",""
"Korea","2014","Hauptschule","","","",""
"Korea","2014","Realschule","","","",""
"Korea","2014","(Fach-)Abitur","2","","",""
"Korea","2014","AkademikerIn","1","","",""
"Iran","2014","(noch) kein Abschluss","","","",""
"Iran","2014","Hauptschule","7","","",""
"Iran","2014","Realschule","1","","",""
"Iran","2014","(Fach-)Abitur","15","","",""
"Iran","2014","AkademikerIn","14","","",""
"Indonesien","2014","(noch) kein Abschluss","","","",""
"Indonesien","2014","Hauptschule","","","",""
"Indonesien","2014","Realschule","","","",""
"Indonesien","2014","(Fach-)Abitur","2","","",""
"Indonesien","2014","AkademikerIn","2","","",""
"Ungarn","2014","(noch) kein Abschluss","","","",""
"Ungarn","2014","Hauptschule","8","","",""
"Ungarn","2014","Realschule","2","","",""
"Ungarn","2014","(Fach-)Abitur","10","","",""
"Ungarn","2014","AkademikerIn","7","","",""
"Bolivien","2014","(noch) kein Abschluss","","","",""
"Bolivien","2014","Hauptschule","1","","",""
"Bolivien","2014","Realschule","","","",""
"Bolivien","2014","(Fach-)Abitur","1","","",""
"Bolivien","2014","AkademikerIn","","","",""
"Portugal","2014","(noch) kein Abschluss","1","","",""
"Portugal","2014","Hauptschule","11","","",""
"Portugal","2014","Realschule","","","",""
"Portugal","2014","(Fach-)Abitur","","","",""
"Portugal","2014","AkademikerIn","1","","",""
"Bulgarien","2014","(noch) kein Abschluss","1","","",""
"Bulgarien","2014","Hauptschule","2","","",""
"Bulgarien","2014","Realschule","","","",""
"Bulgarien","2014","(Fach-)Abitur","8","","",""
"Bulgarien","2014","AkademikerIn","18","","",""
"Syrien","2014","(noch) kein Abschluss","12","","",""
"Syrien","2014","Hauptschule","10","","",""
"Syrien","2014","Realschule","9","","",""
"Syrien","2014","(Fach-)Abitur","5","","",""
"Syrien","2014","AkademikerIn","3","","",""
"Tschechien","2014","(noch) kein Abschluss","2","","",""
"Tschechien","2014","Hauptschule","20","","",""
"Tschechien","2014","Realschule","5","","",""
"Tschechien","2014","(Fach-)Abitur","12","","",""
"Tschechien","2014","AkademikerIn","12","","",""
"Russland","2014","(noch) kein Abschluss","48","0.0218917317230433","0.0143285911635446","0.029454872282542"
"Russland","2014","Hauptschule","267","0.0153902249348395","0.0127355422170556","0.0180449076526233"
"Russland","2014","Realschule","68","0.0045151468793842","0.0029388420552149","0.00609145170355349"
"Russland","2014","(Fach-)Abitur","132","0.0172978290508457","0.0132339898374524","0.0213616682642391"
"Russland","2014","AkademikerIn","156","0.0117955492477339","0.00911396685718154","0.0144771316382862"
"Mexiko","2014","(noch) kein Abschluss","","","",""
"Mexiko","2014","Hauptschule","3","","",""
"Mexiko","2014","Realschule","","","",""
"Mexiko","2014","(Fach-)Abitur","1","","",""
"Mexiko","2014","AkademikerIn","3","","",""
"Argentinien","2014","(noch) kein Abschluss","","","",""
"Argentinien","2014","Hauptschule","2","","",""
"Argentinien","2014","Realschule","","","",""
"Argentinien","2014","(Fach-)Abitur","1","","",""
"Argentinien","2014","AkademikerIn","5","","",""
"Cap Verden","2014","(noch) kein Abschluss","","","",""
"Cap Verden","2014","Hauptschule","","","",""
"Cap Verden","2014","Realschule","","","",""
"Cap Verden","2014","(Fach-)Abitur","","","",""
"Cap Verden","2014","AkademikerIn","","","",""
"Benin","2014","(noch) kein Abschluss","","","",""
"Benin","2014","Hauptschule","","","",""
"Benin","2014","Realschule","","","",""
"Benin","2014","(Fach-)Abitur","","","",""
"Benin","2014","AkademikerIn","","","",""
"Philippinen","2014","(noch) kein Abschluss","","","",""
"Philippinen","2014","Hauptschule","3","","",""
"Philippinen","2014","Realschule","","","",""
"Philippinen","2014","(Fach-)Abitur","3","","",""
"Philippinen","2014","AkademikerIn","12","","",""
"Israel","2014","(noch) kein Abschluss","","","",""
"Israel","2014","Hauptschule","","","",""
"Israel","2014","Realschule","","","",""
"Israel","2014","(Fach-)Abitur","1","","",""
"Israel","2014","AkademikerIn","1","","",""
"Japan","2014","(noch) kein Abschluss","","","",""
"Japan","2014","Hauptschule","","","",""
"Japan","2014","Realschule","","","",""
"Japan","2014","(Fach-)Abitur","1","","",""
"Japan","2014","AkademikerIn","5","","",""
"Australien","2014","(noch) kein Abschluss","1","","",""
"Australien","2014","Hauptschule","3","","",""
"Australien","2014","Realschule","","","",""
"Australien","2014","(Fach-)Abitur","","","",""
"Australien","2014","AkademikerIn","","","",""
"Indien","2014","(noch) kein Abschluss","1","","",""
"Indien","2014","Hauptschule","","","",""
"Indien","2014","Realschule","2","","",""
"Indien","2014","(Fach-)Abitur","4","","",""
"Indien","2014","AkademikerIn","11","","",""
"Afghanistan","2014","(noch) kein Abschluss","7","","",""
"Afghanistan","2014","Hauptschule","10","","",""
"Afghanistan","2014","Realschule","1","","",""
"Afghanistan","2014","(Fach-)Abitur","4","","",""
"Afghanistan","2014","AkademikerIn","2","","",""
"Thailand","2014","(noch) kein Abschluss","1","","",""
"Thailand","2014","Hauptschule","10","","",""
"Thailand","2014","Realschule","1","","",""
"Thailand","2014","(Fach-)Abitur","3","","",""
"Thailand","2014","AkademikerIn","6","","",""
"Jamaika","2014","(noch) kein Abschluss","","","",""
"Jamaika","2014","Hauptschule","","","",""
"Jamaika","2014","Realschule","1","","",""
"Jamaika","2014","(Fach-)Abitur","1","","",""
"Jamaika","2014","AkademikerIn","","","",""
"Saudi-Arabien","2014","(noch) kein Abschluss","","","",""
"Saudi-Arabien","2014","Hauptschule","","","",""
"Saudi-Arabien","2014","Realschule","","","",""
"Saudi-Arabien","2014","(Fach-)Abitur","","","",""
"Saudi-Arabien","2014","AkademikerIn","","","",""
"Aethiopien","2014","(noch) kein Abschluss","","","",""
"Aethiopien","2014","Hauptschule","2","","",""
"Aethiopien","2014","Realschule","1","","",""
"Aethiopien","2014","(Fach-)Abitur","","","",""
