"corigin","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Argentinien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Argentinien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Benin","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Benin","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Benin","2014","2","Städtischer Raum","","","",""
"Benin","2014","2","Ländlicher Raum","","","",""
"Benin","2014","3","Städtischer Raum","","","",""
"Benin","2014","3","Ländlicher Raum","","","",""
"Benin","2014","4","Städtischer Raum","","","",""
"Benin","2014","4","Ländlicher Raum","","","",""
"Benin","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Benin","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Philippinen","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"Philippinen","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Philippinen","2014","2","Städtischer Raum","2","","",""
"Philippinen","2014","2","Ländlicher Raum","3","","",""
"Philippinen","2014","3","Städtischer Raum","1","","",""
"Philippinen","2014","3","Ländlicher Raum","1","","",""
"Philippinen","2014","4","Städtischer Raum","3","","",""
"Philippinen","2014","4","Ländlicher Raum","3","","",""
"Philippinen","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","4","","",""
"Philippinen","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Israel","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Israel","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Israel","2014","2","Städtischer Raum","2","","",""
"Israel","2014","2","Ländlicher Raum","","","",""
"Israel","2014","3","Städtischer Raum","","","",""
"Israel","2014","3","Ländlicher Raum","","","",""
"Israel","2014","4","Städtischer Raum","","","",""
"Israel","2014","4","Ländlicher Raum","","","",""
"Israel","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Israel","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Japan","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Japan","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Japan","2014","2","Städtischer Raum","1","","",""
"Japan","2014","2","Ländlicher Raum","","","",""
"Japan","2014","3","Städtischer Raum","","","",""
"Japan","2014","3","Ländlicher Raum","","","",""
"Japan","2014","4","Städtischer Raum","1","","",""
"Japan","2014","4","Ländlicher Raum","","","",""
"Japan","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Japan","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Australien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Australien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Australien","2014","2","Städtischer Raum","","","",""
"Australien","2014","2","Ländlicher Raum","","","",""
"Australien","2014","3","Städtischer Raum","1","","",""
"Australien","2014","3","Ländlicher Raum","","","",""
"Australien","2014","4","Städtischer Raum","","","",""
"Australien","2014","4","Ländlicher Raum","1","","",""
"Australien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Australien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Indien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Indien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Indien","2014","2","Städtischer Raum","4","","",""
"Indien","2014","2","Ländlicher Raum","","","",""
"Indien","2014","3","Städtischer Raum","4","","",""
"Indien","2014","3","Ländlicher Raum","","","",""
"Indien","2014","4","Städtischer Raum","1","","",""
"Indien","2014","4","Ländlicher Raum","","","",""
"Indien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","8","","",""
"Indien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Afghanistan","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","17","","",""
"Afghanistan","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","3","","",""
"Afghanistan","2014","2","Städtischer Raum","3","","",""
"Afghanistan","2014","2","Ländlicher Raum","","","",""
"Afghanistan","2014","3","Städtischer Raum","1","","",""
"Afghanistan","2014","3","Ländlicher Raum","","","",""
"Afghanistan","2014","4","Städtischer Raum","","","",""
"Afghanistan","2014","4","Ländlicher Raum","1","","",""
"Afghanistan","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Afghanistan","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Thailand","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Thailand","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","3","","",""
"Thailand","2014","2","Städtischer Raum","2","","",""
"Thailand","2014","2","Ländlicher Raum","","","",""
"Thailand","2014","3","Städtischer Raum","4","","",""
"Thailand","2014","3","Ländlicher Raum","","","",""
"Thailand","2014","4","Städtischer Raum","3","","",""
"Thailand","2014","4","Ländlicher Raum","3","","",""
"Thailand","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","4","","",""
"Thailand","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Jamaika","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Jamaika","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Jamaika","2014","2","Städtischer Raum","","","",""
"Jamaika","2014","2","Ländlicher Raum","","","",""
"Jamaika","2014","3","Städtischer Raum","","","",""
"Jamaika","2014","3","Ländlicher Raum","","","",""
"Jamaika","2014","4","Städtischer Raum","1","","",""
"Jamaika","2014","4","Ländlicher Raum","","","",""
"Jamaika","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Jamaika","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Saudi-Arabien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Saudi-Arabien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Saudi-Arabien","2014","2","Städtischer Raum","","","",""
"Saudi-Arabien","2014","2","Ländlicher Raum","","","",""
"Saudi-Arabien","2014","3","Städtischer Raum","","","",""
"Saudi-Arabien","2014","3","Ländlicher Raum","","","",""
"Saudi-Arabien","2014","4","Städtischer Raum","","","",""
"Saudi-Arabien","2014","4","Ländlicher Raum","","","",""
"Saudi-Arabien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Saudi-Arabien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Aethiopien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Aethiopien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Aethiopien","2014","2","Städtischer Raum","1","","",""
"Aethiopien","2014","2","Ländlicher Raum","","","",""
"Aethiopien","2014","3","Städtischer Raum","","","",""
"Aethiopien","2014","3","Ländlicher Raum","1","","",""
"Aethiopien","2014","4","Städtischer Raum","","","",""
"Aethiopien","2014","4","Ländlicher Raum","1","","",""
"Aethiopien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Aethiopien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kolumbien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kolumbien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kolumbien","2014","2","Städtischer Raum","","","",""
"Kolumbien","2014","2","Ländlicher Raum","","","",""
"Kolumbien","2014","3","Städtischer Raum","2","","",""
"Kolumbien","2014","3","Ländlicher Raum","","","",""
"Kolumbien","2014","4","Städtischer Raum","3","","",""
"Kolumbien","2014","4","Ländlicher Raum","","","",""
"Kolumbien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","3","","",""
"Kolumbien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ghana","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","5","","",""
"Ghana","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ghana","2014","2","Städtischer Raum","3","","",""
"Ghana","2014","2","Ländlicher Raum","","","",""
"Ghana","2014","3","Städtischer Raum","","","",""
"Ghana","2014","3","Ländlicher Raum","","","",""
"Ghana","2014","4","Städtischer Raum","2","","",""
"Ghana","2014","4","Ländlicher Raum","1","","",""
"Ghana","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Ghana","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Bangla Desh","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","4","","",""
"Bangla Desh","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Bangla Desh","2014","2","Städtischer Raum","1","","",""
"Bangla Desh","2014","2","Ländlicher Raum","","","",""
"Bangla Desh","2014","3","Städtischer Raum","","","",""
"Bangla Desh","2014","3","Ländlicher Raum","","","",""
"Bangla Desh","2014","4","Städtischer Raum","","","",""
"Bangla Desh","2014","4","Ländlicher Raum","","","",""
"Bangla Desh","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Bangla Desh","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Venezuela","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Venezuela","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Venezuela","2014","2","Städtischer Raum","","","",""
"Venezuela","2014","2","Ländlicher Raum","","","",""
"Venezuela","2014","3","Städtischer Raum","","","",""
"Venezuela","2014","3","Ländlicher Raum","","","",""
"Venezuela","2014","4","Städtischer Raum","","","",""
"Venezuela","2014","4","Ländlicher Raum","","","",""
"Venezuela","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Venezuela","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Tunesien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Tunesien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","3","","",""
"Tunesien","2014","2","Städtischer Raum","3","","",""
"Tunesien","2014","2","Ländlicher Raum","","","",""
"Tunesien","2014","3","Städtischer Raum","4","","",""
"Tunesien","2014","3","Ländlicher Raum","2","","",""
"Tunesien","2014","4","Städtischer Raum","1","","",""
"Tunesien","2014","4","Ländlicher Raum","","","",""
"Tunesien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Tunesien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Mauritius","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Mauritius","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Mauritius","2014","2","Städtischer Raum","","","",""
"Mauritius","2014","2","Ländlicher Raum","","","",""
"Mauritius","2014","3","Städtischer Raum","","","",""
"Mauritius","2014","3","Ländlicher Raum","","","",""
"Mauritius","2014","4","Städtischer Raum","1","","",""
"Mauritius","2014","4","Ländlicher Raum","","","",""
"Mauritius","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Mauritius","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nigeria","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Nigeria","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Nigeria","2014","2","Städtischer Raum","11","","",""
"Nigeria","2014","2","Ländlicher Raum","","","",""
"Nigeria","2014","3","Städtischer Raum","1","","",""
"Nigeria","2014","3","Ländlicher Raum","","","",""
"Nigeria","2014","4","Städtischer Raum","1","","",""
"Nigeria","2014","4","Ländlicher Raum","","","",""
"Nigeria","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nigeria","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kanada","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kanada","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kanada","2014","2","Städtischer Raum","1","","",""
"Kanada","2014","2","Ländlicher Raum","","","",""
"Kanada","2014","3","Städtischer Raum","1","","",""
"Kanada","2014","3","Ländlicher Raum","","","",""
"Kanada","2014","4","Städtischer Raum","1","","",""
"Kanada","2014","4","Ländlicher Raum","","","",""
"Kanada","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Kanada","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Neuseeland","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Neuseeland","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Neuseeland","2014","2","Städtischer Raum","1","","",""
"Neuseeland","2014","2","Ländlicher Raum","1","","",""
"Neuseeland","2014","3","Städtischer Raum","","","",""
"Neuseeland","2014","3","Ländlicher Raum","","","",""
"Neuseeland","2014","4","Städtischer Raum","","","",""
"Neuseeland","2014","4","Ländlicher Raum","","","",""
"Neuseeland","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Neuseeland","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Tansania","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Tansania","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Tansania","2014","2","Städtischer Raum","","","",""
"Tansania","2014","2","Ländlicher Raum","","","",""
"Tansania","2014","3","Städtischer Raum","","","",""
"Tansania","2014","3","Ländlicher Raum","","","",""
"Tansania","2014","4","Städtischer Raum","","","",""
"Tansania","2014","4","Ländlicher Raum","","","",""
"Tansania","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Tansania","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Zypern","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Zypern","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Zypern","2014","2","Städtischer Raum","","","",""
"Zypern","2014","2","Ländlicher Raum","","","",""
"Zypern","2014","3","Städtischer Raum","","","",""
"Zypern","2014","3","Ländlicher Raum","","","",""
"Zypern","2014","4","Städtischer Raum","","","",""
"Zypern","2014","4","Ländlicher Raum","","","",""
"Zypern","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Zypern","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kuba","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","6","","",""
"Kuba","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kuba","2014","2","Städtischer Raum","2","","",""
"Kuba","2014","2","Ländlicher Raum","","","",""
"Kuba","2014","3","Städtischer Raum","","","",""
"Kuba","2014","3","Ländlicher Raum","","","",""
"Kuba","2014","4","Städtischer Raum","1","","",""
"Kuba","2014","4","Ländlicher Raum","","","",""
"Kuba","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Kuba","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Irak","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","26","","",""
"Irak","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","15","","",""
"Irak","2014","2","Städtischer Raum","14","","",""
"Irak","2014","2","Ländlicher Raum","1","","",""
"Irak","2014","3","Städtischer Raum","3","","",""
"Irak","2014","3","Ländlicher Raum","","","",""
"Irak","2014","4","Städtischer Raum","","","",""
"Irak","2014","4","Ländlicher Raum","","","",""
"Irak","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Irak","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Brasilien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Brasilien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Brasilien","2014","2","Städtischer Raum","2","","",""
"Brasilien","2014","2","Ländlicher Raum","1","","",""
"Brasilien","2014","3","Städtischer Raum","3","","",""
"Brasilien","2014","3","Ländlicher Raum","","","",""
"Brasilien","2014","4","Städtischer Raum","5","","",""
"Brasilien","2014","4","Ländlicher Raum","","","",""
"Brasilien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","3","","",""
"Brasilien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Hongkong","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Hongkong","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Hongkong","2014","2","Städtischer Raum","","","",""
"Hongkong","2014","2","Ländlicher Raum","","","",""
"Hongkong","2014","3","Städtischer Raum","","","",""
"Hongkong","2014","3","Ländlicher Raum","","","",""
"Hongkong","2014","4","Städtischer Raum","","","",""
"Hongkong","2014","4","Ländlicher Raum","","","",""
"Hongkong","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Hongkong","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Peru","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Peru","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Peru","2014","2","Städtischer Raum","3","","",""
"Peru","2014","2","Ländlicher Raum","","","",""
"Peru","2014","3","Städtischer Raum","3","","",""
"Peru","2014","3","Ländlicher Raum","1","","",""
"Peru","2014","4","Städtischer Raum","1","","",""
"Peru","2014","4","Ländlicher Raum","","","",""
"Peru","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Peru","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Sri Lanka","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","9","","",""
"Sri Lanka","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Sri Lanka","2014","2","Städtischer Raum","4","","",""
"Sri Lanka","2014","2","Ländlicher Raum","2","","",""
"Sri Lanka","2014","3","Städtischer Raum","","","",""
"Sri Lanka","2014","3","Ländlicher Raum","","","",""
"Sri Lanka","2014","4","Städtischer Raum","1","","",""
"Sri Lanka","2014","4","Ländlicher Raum","","","",""
"Sri Lanka","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Sri Lanka","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nepal","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nepal","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nepal","2014","2","Städtischer Raum","2","","",""
"Nepal","2014","2","Ländlicher Raum","","","",""
"Nepal","2014","3","Städtischer Raum","","","",""
"Nepal","2014","3","Ländlicher Raum","","","",""
"Nepal","2014","4","Städtischer Raum","","","",""
"Nepal","2014","4","Ländlicher Raum","","","",""
"Nepal","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nepal","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Marokko","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","21","","",""
"Marokko","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Marokko","2014","2","Städtischer Raum","11","","",""
"Marokko","2014","2","Ländlicher Raum","1","","",""
"Marokko","2014","3","Städtischer Raum","3","","",""
"Marokko","2014","3","Ländlicher Raum","","","",""
"Marokko","2014","4","Städtischer Raum","4","","",""
"Marokko","2014","4","Ländlicher Raum","","","",""
"Marokko","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Marokko","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"China","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"China","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"China","2014","2","Städtischer Raum","","","",""
"China","2014","2","Ländlicher Raum","","","",""
"China","2014","3","Städtischer Raum","2","","",""
"China","2014","3","Ländlicher Raum","","","",""
"China","2014","4","Städtischer Raum","3","","",""
"China","2014","4","Ländlicher Raum","","","",""
"China","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","4","","",""
"China","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Irland","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Irland","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Irland","2014","2","Städtischer Raum","1","","",""
"Irland","2014","2","Ländlicher Raum","","","",""
"Irland","2014","3","Städtischer Raum","","","",""
"Irland","2014","3","Ländlicher Raum","2","","",""
"Irland","2014","4","Städtischer Raum","","","",""
"Irland","2014","4","Ländlicher Raum","","","",""
"Irland","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Irland","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Moldawien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","4","","",""
"Moldawien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Moldawien","2014","2","Städtischer Raum","2","","",""
"Moldawien","2014","2","Ländlicher Raum","","","",""
"Moldawien","2014","3","Städtischer Raum","","","",""
"Moldawien","2014","3","Ländlicher Raum","1","","",""
"Moldawien","2014","4","Städtischer Raum","","","",""
"Moldawien","2014","4","Ländlicher Raum","","","",""
"Moldawien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Moldawien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kasachstan","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","76","0.0212984843213379","0.0158354084203969","0.0267615602222789"
"Kasachstan","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","56","0.00843792880896176","0.00400963430778676","0.0128662233101368"
"Kasachstan","2014","2","Städtischer Raum","111","0.0165722466545895","0.0121635049749122","0.0209809883342668"
"Kasachstan","2014","2","Ländlicher Raum","73","0.0178460546959654","0.0122550979270536","0.0234370114648773"
"Kasachstan","2014","3","Städtischer Raum","82","0.0142498508966042","0.0100505599701326","0.0184491418230757"
"Kasachstan","2014","3","Ländlicher Raum","55","0.0144312508917727","0.00909398006886161","0.0197685217146837"
"Kasachstan","2014","4","Städtischer Raum","65","0.0104275834356891","0.00727801551333905","0.0135771513580391"
"Kasachstan","2014","4","Ländlicher Raum","36","0.0132489012333815","0.00852760516218214","0.0179701973045808"
"Kasachstan","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","18","","",""
"Kasachstan","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","9","","",""
"Albanien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","5","","",""
"Albanien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","3","","",""
"Albanien","2014","2","Städtischer Raum","8","","",""
"Albanien","2014","2","Ländlicher Raum","","","",""
"Albanien","2014","3","Städtischer Raum","","","",""
"Albanien","2014","3","Ländlicher Raum","3","","",""
"Albanien","2014","4","Städtischer Raum","","","",""
"Albanien","2014","4","Ländlicher Raum","","","",""
"Albanien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Albanien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Libanon","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","25","","",""
"Libanon","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Libanon","2014","2","Städtischer Raum","8","","",""
"Libanon","2014","2","Ländlicher Raum","","","",""
"Libanon","2014","3","Städtischer Raum","2","","",""
"Libanon","2014","3","Ländlicher Raum","","","",""
"Libanon","2014","4","Städtischer Raum","","","",""
"Libanon","2014","4","Ländlicher Raum","","","",""
"Libanon","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Libanon","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kirgistan","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","14","","",""
"Kirgistan","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Kirgistan","2014","2","Städtischer Raum","9","","",""
"Kirgistan","2014","2","Ländlicher Raum","8","","",""
"Kirgistan","2014","3","Städtischer Raum","14","","",""
"Kirgistan","2014","3","Ländlicher Raum","7","","",""
"Kirgistan","2014","4","Städtischer Raum","5","","",""
"Kirgistan","2014","4","Ländlicher Raum","4","","",""
"Kirgistan","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","6","","",""
"Kirgistan","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ukraine","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","47","0.0110351110338389","0.00708220450597891","0.014988017561699"
"Ukraine","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","11","","",""
"Ukraine","2014","2","Städtischer Raum","24","","",""
"Ukraine","2014","2","Ländlicher Raum","9","","",""
"Ukraine","2014","3","Städtischer Raum","25","","",""
"Ukraine","2014","3","Ländlicher Raum","7","","",""
"Ukraine","2014","4","Städtischer Raum","20","","",""
"Ukraine","2014","4","Ländlicher Raum","7","","",""
"Ukraine","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","14","","",""
"Ukraine","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","5","","",""
"Algerien","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"Algerien","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"Algerien","2014","2","Städtischer Raum","","","",""
"Algerien","2014","2","Ländlicher Raum","","","",""
"Algerien","2014","3","Städtischer Raum","","","",""
"Algerien","2014","3","Ländlicher Raum","","","",""
"Algerien","2014","4","Städtischer Raum","","","",""
"Algerien","2014","4","Ländlicher Raum","","","",""
"Algerien","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Algerien","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Mocambique","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Mocambique","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Mocambique","2014","2","Städtischer Raum","","","",""
"Mocambique","2014","2","Ländlicher Raum","1","","",""
"Mocambique","2014","3","Städtischer Raum","","","",""
"Mocambique","2014","3","Ländlicher Raum","","","",""
"Mocambique","2014","4","Städtischer Raum","","","",""
"Mocambique","2014","4","Ländlicher Raum","","","",""
"Mocambique","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Mocambique","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Aegypten","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Aegypten","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Aegypten","2014","2","Städtischer Raum","1","","",""
"Aegypten","2014","2","Ländlicher Raum","","","",""
"Aegypten","2014","3","Städtischer Raum","1","","",""
"Aegypten","2014","3","Ländlicher Raum","","","",""
"Aegypten","2014","4","Städtischer Raum","","","",""
"Aegypten","2014","4","Ländlicher Raum","1","","",""
"Aegypten","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Aegypten","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Tadschikistan","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Tadschikistan","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Tadschikistan","2014","2","Städtischer Raum","8","","",""
"Tadschikistan","2014","2","Ländlicher Raum","","","",""
"Tadschikistan","2014","3","Städtischer Raum","1","","",""
"Tadschikistan","2014","3","Ländlicher Raum","","","",""
"Tadschikistan","2014","4","Städtischer Raum","3","","",""
"Tadschikistan","2014","4","Ländlicher Raum","","","",""
"Tadschikistan","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","3","","",""
