"corigin","year","regtyp","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Deutschland","2017","Städtischer Raum","männlich","6488","0.824456807062821","0.816852679434571","0.832060934691072"
"Deutschland","2017","Städtischer Raum","weiblich","7526","0.818300165786244","0.810986472930203","0.825613858642285"
"Deutschland","2017","Ländlicher Raum","männlich","3938","0.903239337025851","0.895209529386644","0.911269144665058"
"Deutschland","2017","Ländlicher Raum","weiblich","4445","0.887106934790283","0.878850810771103","0.895363058809462"
"Türkei","2017","Städtischer Raum","männlich","167","0.0240130429642962","0.020953059690315","0.0270730262382775"
"Türkei","2017","Städtischer Raum","weiblich","162","0.0201365942547483","0.0174723201006944","0.0228008684088022"
"Türkei","2017","Ländlicher Raum","männlich","40","0.00494387399824792","0.0030388002704574","0.00684894772603845"
"Türkei","2017","Ländlicher Raum","weiblich","30","0.0036882030419112","0.00210673785678387","0.00526966822703853"
"Ex-Jugoslawien","2017","Städtischer Raum","männlich","2","","",""
"Ex-Jugoslawien","2017","Städtischer Raum","weiblich","4","","",""
"Ex-Jugoslawien","2017","Ländlicher Raum","männlich","2","","",""
"Ex-Jugoslawien","2017","Ländlicher Raum","weiblich","","","",""
"Griechenland","2017","Städtischer Raum","männlich","48","0.00448680675326526","0.00315093231689834","0.00582268118963218"
"Griechenland","2017","Städtischer Raum","weiblich","53","0.00302637214830648","0.0019845198989286","0.00406822439768435"
"Griechenland","2017","Ländlicher Raum","männlich","3","","",""
"Griechenland","2017","Ländlicher Raum","weiblich","5","","",""
"Italien","2017","Städtischer Raum","männlich","84","0.0118849844985752","0.00971889445559932","0.014051074541551"
"Italien","2017","Städtischer Raum","weiblich","66","0.0107305580964908","0.00877634650529547","0.0126847696876862"
"Italien","2017","Ländlicher Raum","männlich","16","","",""
"Italien","2017","Ländlicher Raum","weiblich","13","","",""
"Spanien","2017","Städtischer Raum","männlich","18","","",""
"Spanien","2017","Städtischer Raum","weiblich","27","","",""
"Spanien","2017","Ländlicher Raum","männlich","3","","",""
"Spanien","2017","Ländlicher Raum","weiblich","5","","",""
"österreich","2017","Städtischer Raum","männlich","28","","",""
"österreich","2017","Städtischer Raum","weiblich","20","","",""
"österreich","2017","Ländlicher Raum","männlich","9","","",""
"österreich","2017","Ländlicher Raum","weiblich","13","","",""
"Frankreich","2017","Städtischer Raum","männlich","15","","",""
"Frankreich","2017","Städtischer Raum","weiblich","24","","",""
"Frankreich","2017","Ländlicher Raum","männlich","2","","",""
"Frankreich","2017","Ländlicher Raum","weiblich","","","",""
"Benelux","2017","Städtischer Raum","männlich","","","",""
"Benelux","2017","Städtischer Raum","weiblich","","","",""
"Benelux","2017","Ländlicher Raum","männlich","","","",""
"Benelux","2017","Ländlicher Raum","weiblich","","","",""
"Dänemark","2017","Städtischer Raum","männlich","2","","",""
"Dänemark","2017","Städtischer Raum","weiblich","2","","",""
"Dänemark","2017","Ländlicher Raum","männlich","2","","",""
"Dänemark","2017","Ländlicher Raum","weiblich","5","","",""
"Grossbritannien","2017","Städtischer Raum","männlich","13","","",""
"Grossbritannien","2017","Städtischer Raum","weiblich","5","","",""
"Grossbritannien","2017","Ländlicher Raum","männlich","6","","",""
"Grossbritannien","2017","Ländlicher Raum","weiblich","2","","",""
"Schweden","2017","Städtischer Raum","männlich","2","","",""
"Schweden","2017","Städtischer Raum","weiblich","4","","",""
"Schweden","2017","Ländlicher Raum","männlich","1","","",""
"Schweden","2017","Ländlicher Raum","weiblich","1","","",""
"Norwegen","2017","Städtischer Raum","männlich","1","","",""
"Norwegen","2017","Städtischer Raum","weiblich","1","","",""
"Norwegen","2017","Ländlicher Raum","männlich","","","",""
"Norwegen","2017","Ländlicher Raum","weiblich","1","","",""
"Finnland","2017","Städtischer Raum","männlich","1","","",""
"Finnland","2017","Städtischer Raum","weiblich","3","","",""
"Finnland","2017","Ländlicher Raum","männlich","","","",""
"Finnland","2017","Ländlicher Raum","weiblich","1","","",""
"USA","2017","Städtischer Raum","männlich","16","","",""
"USA","2017","Städtischer Raum","weiblich","15","","",""
"USA","2017","Ländlicher Raum","männlich","5","","",""
"USA","2017","Ländlicher Raum","weiblich","2","","",""
"Schweiz","2017","Städtischer Raum","männlich","14","","",""
"Schweiz","2017","Städtischer Raum","weiblich","9","","",""
"Schweiz","2017","Ländlicher Raum","männlich","","","",""
"Schweiz","2017","Ländlicher Raum","weiblich","1","","",""
"Chile","2017","Städtischer Raum","männlich","7","","",""
"Chile","2017","Städtischer Raum","weiblich","2","","",""
"Chile","2017","Ländlicher Raum","männlich","1","","",""
"Chile","2017","Ländlicher Raum","weiblich","1","","",""
"Rumaenien","2017","Städtischer Raum","männlich","89","0.00587505023023365","0.00434748513741391","0.00740261532305339"
"Rumaenien","2017","Städtischer Raum","weiblich","144","0.00755526544541943","0.00591285702704012","0.00919767386379874"
"Rumaenien","2017","Ländlicher Raum","männlich","50","0.00402750217290467","0.00230723513849209","0.00574776920731725"
"Rumaenien","2017","Ländlicher Raum","weiblich","64","0.00710735553539004","0.00491576328717628","0.0092989477836038"
"Polen","2017","Städtischer Raum","männlich","152","0.0159112789167057","0.0134101094505449","0.0184124483828665"
"Polen","2017","Städtischer Raum","weiblich","238","0.0203122178521705","0.0176365903482105","0.0229878453561306"
"Polen","2017","Ländlicher Raum","männlich","60","0.00885810249689709","0.00631307446444175","0.0114031305293524"
"Polen","2017","Ländlicher Raum","weiblich","99","0.0146769203869555","0.0115395818400221","0.0178142589338889"
"Korea","2017","Städtischer Raum","männlich","1","","",""
"Korea","2017","Städtischer Raum","weiblich","1","","",""
"Korea","2017","Ländlicher Raum","männlich","","","",""
"Korea","2017","Ländlicher Raum","weiblich","","","",""
"Iran","2017","Städtischer Raum","männlich","40","0.00357785793837959","0.00238440120831726","0.00477131466844191"
"Iran","2017","Städtischer Raum","weiblich","49","0.00287756204337828","0.00186157136003503","0.00389355272672152"
"Iran","2017","Ländlicher Raum","männlich","26","","",""
"Iran","2017","Ländlicher Raum","weiblich","20","","",""
"Indonesien","2017","Städtischer Raum","männlich","1","","",""
"Indonesien","2017","Städtischer Raum","weiblich","2","","",""
"Indonesien","2017","Ländlicher Raum","männlich","","","",""
"Indonesien","2017","Ländlicher Raum","weiblich","","","",""
"Ungarn","2017","Städtischer Raum","männlich","24","","",""
"Ungarn","2017","Städtischer Raum","weiblich","21","","",""
"Ungarn","2017","Ländlicher Raum","männlich","9","","",""
"Ungarn","2017","Ländlicher Raum","weiblich","12","","",""
"Bolivien","2017","Städtischer Raum","männlich","1","","",""
"Bolivien","2017","Städtischer Raum","weiblich","","","",""
"Bolivien","2017","Ländlicher Raum","männlich","","","",""
"Bolivien","2017","Ländlicher Raum","weiblich","","","",""
"Portugal","2017","Städtischer Raum","männlich","15","","",""
"Portugal","2017","Städtischer Raum","weiblich","9","","",""
"Portugal","2017","Ländlicher Raum","männlich","","","",""
"Portugal","2017","Ländlicher Raum","weiblich","","","",""
"Bulgarien","2017","Städtischer Raum","männlich","37","0.00246919843571516","0.00147719174657883","0.0034612051248515"
"Bulgarien","2017","Städtischer Raum","weiblich","47","0.00171471814896771","0.000929976253570482","0.00249946004436494"
"Bulgarien","2017","Ländlicher Raum","männlich","6","","",""
"Bulgarien","2017","Ländlicher Raum","weiblich","11","","",""
"Syrien","2017","Städtischer Raum","männlich","1013","0.00715236736263523","0.0054679889940357","0.00883674573123477"
"Syrien","2017","Städtischer Raum","weiblich","758","0.0038624227925726","0.00268592071071566","0.00503892487442954"
"Syrien","2017","Ländlicher Raum","männlich","451","0.00748768785021664","0.00514617729875963","0.00982919840167366"
"Syrien","2017","Ländlicher Raum","weiblich","316","0.00405408090940404","0.00239633229865612","0.00571182952015196"
"Tschechien","2017","Städtischer Raum","männlich","14","","",""
"Tschechien","2017","Städtischer Raum","weiblich","19","","",""
"Tschechien","2017","Ländlicher Raum","männlich","5","","",""
"Tschechien","2017","Ländlicher Raum","weiblich","10","","",""
"Russland","2017","Städtischer Raum","männlich","165","0.0112421676538747","0.00913478479177012","0.0133495505159794"
"Russland","2017","Städtischer Raum","weiblich","229","0.0135435271070766","0.0113511867078917","0.0157358675062615"
"Russland","2017","Ländlicher Raum","männlich","88","0.00805393828183204","0.00562619657328406","0.01048167999038"
"Russland","2017","Ländlicher Raum","weiblich","121","0.0121501393133296","0.00929195198978269","0.0150083266368764"
"Mexiko","2017","Städtischer Raum","männlich","2","","",""
"Mexiko","2017","Städtischer Raum","weiblich","5","","",""
"Mexiko","2017","Ländlicher Raum","männlich","","","",""
"Mexiko","2017","Ländlicher Raum","weiblich","4","","",""
"Argentinien","2017","Städtischer Raum","männlich","4","","",""
"Argentinien","2017","Städtischer Raum","weiblich","6","","",""
"Argentinien","2017","Ländlicher Raum","männlich","","","",""
"Argentinien","2017","Ländlicher Raum","weiblich","","","",""
"Benin","2017","Städtischer Raum","männlich","","","",""
"Benin","2017","Städtischer Raum","weiblich","","","",""
"Benin","2017","Ländlicher Raum","männlich","","","",""
"Benin","2017","Ländlicher Raum","weiblich","","","",""
"Philippinen","2017","Städtischer Raum","männlich","1","","",""
"Philippinen","2017","Städtischer Raum","weiblich","10","","",""
"Philippinen","2017","Ländlicher Raum","männlich","","","",""
"Philippinen","2017","Ländlicher Raum","weiblich","5","","",""
"Israel","2017","Städtischer Raum","männlich","1","","",""
"Israel","2017","Städtischer Raum","weiblich","","","",""
"Israel","2017","Ländlicher Raum","männlich","","","",""
"Israel","2017","Ländlicher Raum","weiblich","","","",""
"Japan","2017","Städtischer Raum","männlich","1","","",""
"Japan","2017","Städtischer Raum","weiblich","3","","",""
"Japan","2017","Ländlicher Raum","männlich","1","","",""
"Japan","2017","Ländlicher Raum","weiblich","","","",""
"Australien","2017","Städtischer Raum","männlich","1","","",""
"Australien","2017","Städtischer Raum","weiblich","1","","",""
"Australien","2017","Ländlicher Raum","männlich","1","","",""
"Australien","2017","Ländlicher Raum","weiblich","","","",""
"Indien","2017","Städtischer Raum","männlich","11","","",""
"Indien","2017","Städtischer Raum","weiblich","13","","",""
"Indien","2017","Ländlicher Raum","männlich","1","","",""
"Indien","2017","Ländlicher Raum","weiblich","1","","",""
"Afghanistan","2017","Städtischer Raum","männlich","166","0.00165518843084172","0.000842662087431427","0.00246771477425202"
"Afghanistan","2017","Städtischer Raum","weiblich","129","0.000860930938820732","0.000304642209497923","0.00141721966814354"
"Afghanistan","2017","Ländlicher Raum","männlich","93","0.00198625133499635","0.000776935706918981","0.00319556696307372"
"Afghanistan","2017","Ländlicher Raum","weiblich","64","0.00134070635551051","0.000386087305963533","0.00229532540505749"
"Thailand","2017","Städtischer Raum","männlich","1","","",""
"Thailand","2017","Städtischer Raum","weiblich","11","","",""
"Thailand","2017","Ländlicher Raum","männlich","","","",""
"Thailand","2017","Ländlicher Raum","weiblich","6","","",""
"Jamaika","2017","Städtischer Raum","männlich","2","","",""
"Jamaika","2017","Städtischer Raum","weiblich","1","","",""
"Jamaika","2017","Ländlicher Raum","männlich","","","",""
"Jamaika","2017","Ländlicher Raum","weiblich","1","","",""
"Saudi-Arabien","2017","Städtischer Raum","männlich","4","","",""
"Saudi-Arabien","2017","Städtischer Raum","weiblich","5","","",""
"Saudi-Arabien","2017","Ländlicher Raum","männlich","2","","",""
"Saudi-Arabien","2017","Ländlicher Raum","weiblich","3","","",""
"Aethiopien","2017","Städtischer Raum","männlich","4","","",""
"Aethiopien","2017","Städtischer Raum","weiblich","5","","",""
"Aethiopien","2017","Ländlicher Raum","männlich","1","","",""
"Aethiopien","2017","Ländlicher Raum","weiblich","5","","",""
"Kolumbien","2017","Städtischer Raum","männlich","3","","",""
"Kolumbien","2017","Städtischer Raum","weiblich","8","","",""
"Kolumbien","2017","Ländlicher Raum","männlich","","","",""
"Kolumbien","2017","Ländlicher Raum","weiblich","","","",""
"Ghana","2017","Städtischer Raum","männlich","6","","",""
"Ghana","2017","Städtischer Raum","weiblich","8","","",""
"Ghana","2017","Ländlicher Raum","männlich","1","","",""
"Ghana","2017","Ländlicher Raum","weiblich","","","",""
"Bangla Desh","2017","Städtischer Raum","männlich","8","","",""
"Bangla Desh","2017","Städtischer Raum","weiblich","4","","",""
"Bangla Desh","2017","Ländlicher Raum","männlich","1","","",""
"Bangla Desh","2017","Ländlicher Raum","weiblich","","","",""
"Venezuela","2017","Städtischer Raum","männlich","1","","",""
"Venezuela","2017","Städtischer Raum","weiblich","2","","",""
"Venezuela","2017","Ländlicher Raum","männlich","1","","",""
"Venezuela","2017","Ländlicher Raum","weiblich","","","",""
"Tunesien","2017","Städtischer Raum","männlich","7","","",""
"Tunesien","2017","Städtischer Raum","weiblich","10","","",""
"Tunesien","2017","Ländlicher Raum","männlich","3","","",""
"Tunesien","2017","Ländlicher Raum","weiblich","2","","",""
"Mauritius","2017","Städtischer Raum","männlich","1","","",""
"Mauritius","2017","Städtischer Raum","weiblich","","","",""
"Mauritius","2017","Ländlicher Raum","männlich","","","",""
"Mauritius","2017","Ländlicher Raum","weiblich","","","",""
"Nigeria","2017","Städtischer Raum","männlich","10","","",""
"Nigeria","2017","Städtischer Raum","weiblich","9","","",""
"Nigeria","2017","Ländlicher Raum","männlich","3","","",""
"Nigeria","2017","Ländlicher Raum","weiblich","","","",""
"Kanada","2017","Städtischer Raum","männlich","","","",""
"Kanada","2017","Städtischer Raum","weiblich","4","","",""
"Kanada","2017","Ländlicher Raum","männlich","","","",""
"Kanada","2017","Ländlicher Raum","weiblich","","","",""
"Neuseeland","2017","Städtischer Raum","männlich","1","","",""
"Neuseeland","2017","Städtischer Raum","weiblich","","","",""
"Neuseeland","2017","Ländlicher Raum","männlich","1","","",""
"Neuseeland","2017","Ländlicher Raum","weiblich","","","",""
"Tansania","2017","Städtischer Raum","männlich","","","",""
"Tansania","2017","Städtischer Raum","weiblich","","","",""
"Tansania","2017","Ländlicher Raum","männlich","","","",""
"Tansania","2017","Ländlicher Raum","weiblich","","","",""
"Zypern","2017","Städtischer Raum","männlich","","","",""
"Zypern","2017","Städtischer Raum","weiblich","","","",""
"Zypern","2017","Ländlicher Raum","männlich","","","",""
"Zypern","2017","Ländlicher Raum","weiblich","","","",""
"Kuba","2017","Städtischer Raum","männlich","1","","",""
"Kuba","2017","Städtischer Raum","weiblich","6","","",""
"Kuba","2017","Ländlicher Raum","männlich","","","",""
"Kuba","2017","Ländlicher Raum","weiblich","","","",""
"Irak","2017","Städtischer Raum","männlich","259","0.00400279858860658","0.00274072588218606","0.00526487129502709"
"Irak","2017","Städtischer Raum","weiblich","213","0.00248325557288692","0.00153925134488605","0.00342725980088778"
"Irak","2017","Ländlicher Raum","männlich","91","0.00145032429620119","0.00041667859955484","0.00248396999284755"
"Irak","2017","Ländlicher Raum","weiblich","74","0.00179764182684292","0.000692506488099772","0.00290277716558608"
"Brasilien","2017","Städtischer Raum","männlich","4","","",""
"Brasilien","2017","Städtischer Raum","weiblich","12","","",""
"Brasilien","2017","Ländlicher Raum","männlich","","","",""
"Brasilien","2017","Ländlicher Raum","weiblich","2","","",""
"Hongkong","2017","Städtischer Raum","männlich","","","",""
"Hongkong","2017","Städtischer Raum","weiblich","1","","",""
"Hongkong","2017","Ländlicher Raum","männlich","","","",""
"Hongkong","2017","Ländlicher Raum","weiblich","","","",""
"Peru","2017","Städtischer Raum","männlich","2","","",""
"Peru","2017","Städtischer Raum","weiblich","7","","",""
"Peru","2017","Ländlicher Raum","männlich","","","",""
"Peru","2017","Ländlicher Raum","weiblich","1","","",""
"Sri Lanka","2017","Städtischer Raum","männlich","12","","",""
"Sri Lanka","2017","Städtischer Raum","weiblich","12","","",""
"Sri Lanka","2017","Ländlicher Raum","männlich","1","","",""
"Sri Lanka","2017","Ländlicher Raum","weiblich","2","","",""
"Nepal","2017","Städtischer Raum","männlich","1","","",""
"Nepal","2017","Städtischer Raum","weiblich","2","","",""
"Nepal","2017","Ländlicher Raum","männlich","","","",""
"Nepal","2017","Ländlicher Raum","weiblich","","","",""
"Marokko","2017","Städtischer Raum","männlich","20","","",""
"Marokko","2017","Städtischer Raum","weiblich","20","","",""
"Marokko","2017","Ländlicher Raum","männlich","3","","",""
"Marokko","2017","Ländlicher Raum","weiblich","4","","",""
"China","2017","Städtischer Raum","männlich","5","","",""
"China","2017","Städtischer Raum","weiblich","5","","",""
"China","2017","Ländlicher Raum","männlich","1","","",""
"China","2017","Ländlicher Raum","weiblich","1","","",""
"Irland","2017","Städtischer Raum","männlich","1","","",""
"Irland","2017","Städtischer Raum","weiblich","3","","",""
"Irland","2017","Ländlicher Raum","männlich","","","",""
"Irland","2017","Ländlicher Raum","weiblich","1","","",""
"Moldawien","2017","Städtischer Raum","männlich","5","","",""
"Moldawien","2017","Städtischer Raum","weiblich","1","","",""
"Moldawien","2017","Ländlicher Raum","männlich","","","",""
"Moldawien","2017","Ländlicher Raum","weiblich","3","","",""
"Kasachstan","2017","Städtischer Raum","männlich","111","0.0102337098931125","0.00822204180502855","0.0122453779811965"
"Kasachstan","2017","Städtischer Raum","weiblich","161","0.012968623369459","0.0108226933706991","0.0151145533682189"
"Kasachstan","2017","Ländlicher Raum","männlich","85","0.00830225102642934","0.00583767683579462","0.0107668252170641"
"Kasachstan","2017","Ländlicher Raum","weiblich","105","0.0115260101550294","0.00874132108357917","0.0143106992264796"
"Albanien","2017","Städtischer Raum","männlich","14","","",""
"Albanien","2017","Städtischer Raum","weiblich","14","","",""
"Albanien","2017","Ländlicher Raum","männlich","9","","",""
"Albanien","2017","Ländlicher Raum","weiblich","3","","",""
"Libanon","2017","Städtischer Raum","männlich","15","","",""
"Libanon","2017","Städtischer Raum","weiblich","12","","",""
"Libanon","2017","Ländlicher Raum","männlich","4","","",""
"Libanon","2017","Ländlicher Raum","weiblich","5","","",""
"Kirgistan","2017","Städtischer Raum","männlich","10","","",""
"Kirgistan","2017","Städtischer Raum","weiblich","15","","",""
"Kirgistan","2017","Ländlicher Raum","männlich","5","","",""
"Kirgistan","2017","Ländlicher Raum","weiblich","6","","",""
"Ukraine","2017","Städtischer Raum","männlich","35","0.00287812622613012","0.00180734071299683","0.0039489117392634"
"Ukraine","2017","Städtischer Raum","weiblich","71","0.00379092453986552","0.00262532075354852","0.00495652832618253"
"Ukraine","2017","Ländlicher Raum","männlich","16","","",""
"Ukraine","2017","Ländlicher Raum","weiblich","20","","",""
"Algerien","2017","Städtischer Raum","männlich","3","","",""
"Algerien","2017","Städtischer Raum","weiblich","2","","",""
"Algerien","2017","Ländlicher Raum","männlich","2","","",""
"Algerien","2017","Ländlicher Raum","weiblich","","","",""
"Mocambique","2017","Städtischer Raum","männlich","","","",""
"Mocambique","2017","Städtischer Raum","weiblich","","","",""
"Mocambique","2017","Ländlicher Raum","männlich","1","","",""
"Mocambique","2017","Ländlicher Raum","weiblich","","","",""
"Aegypten","2017","Städtischer Raum","männlich","7","","",""
"Aegypten","2017","Städtischer Raum","weiblich","4","","",""
"Aegypten","2017","Ländlicher Raum","männlich","6","","",""
"Aegypten","2017","Ländlicher Raum","weiblich","","","",""
"Tadschikistan","2017","Städtischer Raum","männlich","8","","",""
"Tadschikistan","2017","Städtischer Raum","weiblich","7","","",""
"Tadschikistan","2017","Ländlicher Raum","männlich","","","",""
"Tadschikistan","2017","Ländlicher Raum","weiblich","1","","",""
"Vietnam","2017","Städtischer Raum","männlich","2","","",""
"Vietnam","2017","Städtischer Raum","weiblich","4","","",""
"Vietnam","2017","Ländlicher Raum","männlich","2","","",""
"Vietnam","2017","Ländlicher Raum","weiblich","4","","",""
"Somalia","2017","Städtischer Raum","männlich","17","","",""
"Somalia","2017","Städtischer Raum","weiblich","7","","",""
"Somalia","2017","Ländlicher Raum","männlich","9","","",""
"Somalia","2017","Ländlicher Raum","weiblich","4","","",""
"Pakistan","2017","Städtischer Raum","männlich","27","","",""
"Pakistan","2017","Städtischer Raum","weiblich","20","","",""
"Pakistan","2017","Ländlicher Raum","männlich","13","","",""
"Pakistan","2017","Ländlicher Raum","weiblich","5","","",""
"Südafrika","2017","Städtischer Raum","männlich","4","","",""
"Südafrika","2017","Städtischer Raum","weiblich","","","",""
"Südafrika","2017","Ländlicher Raum","männlich","","","",""
"Südafrika","2017","Ländlicher Raum","weiblich","1","","",""
"Vereinigte Arabische Emirate","2017","Städtischer Raum","männlich","3","","",""
"Vereinigte Arabische Emirate","2017","Städtischer Raum","weiblich","2","","",""
"Vereinigte Arabische Emirate","2017","Ländlicher Raum","männlich","","","",""
"Vereinigte Arabische Emirate","2017","Ländlicher Raum","weiblich","1","","",""
"El Salvador","2017","Städtischer Raum","männlich","","","",""
"El Salvador","2017","Städtischer Raum","weiblich","1","","",""
"El Salvador","2017","Ländlicher Raum","männlich","","","",""
"El Salvador","2017","Ländlicher Raum","weiblich","","","",""
"Eritrea","2017","Städtischer Raum","männlich","48","0.000476415738325608","4.02384786474735e-05","0.000912592998003743"
"Eritrea","2017","Städtischer Raum","weiblich","45","0.000254975338029525","-4.78532325705399e-05","0.000557803908629591"
"Eritrea","2017","Ländlicher Raum","männlich","22","","",""
"Eritrea","2017","Ländlicher Raum","weiblich","16","","",""
"Jordanien","2017","Städtischer Raum","männlich","3","","",""
"Jordanien","2017","Städtischer Raum","weiblich","6","","",""
"Jordanien","2017","Ländlicher Raum","männlich","2","","",""
"Jordanien","2017","Ländlicher Raum","weiblich","","","",""
"Costa Rica","2017","Städtischer Raum","männlich","","","",""
"Costa Rica","2017","Städtischer Raum","weiblich","","","",""
"Costa Rica","2017","Ländlicher Raum","männlich","","","",""
"Costa Rica","2017","Ländlicher Raum","weiblich","","","",""
"Singapur","2017","Städtischer Raum","männlich","","","",""
"Singapur","2017","Städtischer Raum","weiblich","1","","",""
"Singapur","2017","Ländlicher Raum","männlich","","","",""
"Singapur","2017","Ländlicher Raum","weiblich","","","",""
"Burkina Faso","2017","Städtischer Raum","männlich","","","",""
"Burkina Faso","2017","Städtischer Raum","weiblich","","","",""
"Burkina Faso","2017","Ländlicher Raum","männlich","","","",""
"Burkina Faso","2017","Ländlicher Raum","weiblich","1","","",""
"Sambia","2017","Städtischer Raum","männlich","","","",""
"Sambia","2017","Städtischer Raum","weiblich","","","",""
"Sambia","2017","Ländlicher Raum","männlich","","","",""
"Sambia","2017","Ländlicher Raum","weiblich","","","",""
"Ecuador","2017","Städtischer Raum","männlich","1","","",""
"Ecuador","2017","Städtischer Raum","weiblich","1","","",""
"Ecuador","2017","Ländlicher Raum","männlich","","","",""
"Ecuador","2017","Ländlicher Raum","weiblich","","","",""
"Usbekistan","2017","Städtischer Raum","männlich","4","","",""
"Usbekistan","2017","Städtischer Raum","weiblich","8","","",""
"Usbekistan","2017","Ländlicher Raum","männlich","2","","",""
"Usbekistan","2017","Ländlicher Raum","weiblich","5","","",""
"Staatenlos","2017","Städtischer Raum","männlich","","","",""
"Staatenlos","2017","Städtischer Raum","weiblich","","","",""
"Staatenlos","2017","Ländlicher Raum","männlich","","","",""
"Staatenlos","2017","Ländlicher Raum","weiblich","","","",""
"Laos","2017","Städtischer Raum","männlich","","","",""
"Laos","2017","Städtischer Raum","weiblich","","","",""
"Laos","2017","Ländlicher Raum","männlich","","","",""
"Laos","2017","Ländlicher Raum","weiblich","1","","",""
"Estland","2017","Städtischer Raum","männlich","2","","",""
"Estland","2017","Städtischer Raum","weiblich","1","","",""
"Estland","2017","Ländlicher Raum","männlich","1","","",""
"Estland","2017","Ländlicher Raum","weiblich","1","","",""
"Angola","2017","Städtischer Raum","männlich","","","",""
"Angola","2017","Städtischer Raum","weiblich","5","","",""
"Angola","2017","Ländlicher Raum","männlich","","","",""
"Angola","2017","Ländlicher Raum","weiblich","","","",""
"Lettland","2017","Städtischer Raum","männlich","5","","",""
"Lettland","2017","Städtischer Raum","weiblich","5","","",""
"Lettland","2017","Ländlicher Raum","männlich","","","",""
"Lettland","2017","Ländlicher Raum","weiblich","3","","",""
"Namibia","2017","Städtischer Raum","männlich","2","","",""
"Namibia","2017","Städtischer Raum","weiblich","2","","",""
"Namibia","2017","Ländlicher Raum","männlich","","","",""
"Namibia","2017","Ländlicher Raum","weiblich","","","",""
"Dominikanische Republik","2017","Städtischer Raum","männlich","","","",""
"Dominikanische Republik","2017","Städtischer Raum","weiblich","1","","",""
"Dominikanische Republik","2017","Ländlicher Raum","männlich","","","",""
"Dominikanische Republik","2017","Ländlicher Raum","weiblich","","","",""
"Nicaragua","2017","Städtischer Raum","männlich","1","","",""
"Nicaragua","2017","Städtischer Raum","weiblich","1","","",""
"Nicaragua","2017","Ländlicher Raum","männlich","","","",""
"Nicaragua","2017","Ländlicher Raum","weiblich","","","",""
"Kenia","2017","Städtischer Raum","männlich","","","",""
"Kenia","2017","Städtischer Raum","weiblich","5","","",""
"Kenia","2017","Ländlicher Raum","männlich","1","","",""
"Kenia","2017","Ländlicher Raum","weiblich","","","",""
"Libyen","2017","Städtischer Raum","männlich","7","","",""
"Libyen","2017","Städtischer Raum","weiblich","5","","",""
"Libyen","2017","Ländlicher Raum","männlich","3","","",""
"Libyen","2017","Ländlicher Raum","weiblich","1","","",""
"Botswana","2017","Städtischer Raum","männlich","1","","",""
"Botswana","2017","Städtischer Raum","weiblich","","","",""
"Botswana","2017","Ländlicher Raum","männlich","1","","",""
"Botswana","2017","Ländlicher Raum","weiblich","","","",""
"Haiti","2017","Städtischer Raum","männlich","","","",""
"Haiti","2017","Städtischer Raum","weiblich","","","",""
"Haiti","2017","Ländlicher Raum","männlich","","","",""
"Haiti","2017","Ländlicher Raum","weiblich","","","",""
"Luxemburg","2017","Städtischer Raum","männlich","2","","",""
"Luxemburg","2017","Städtischer Raum","weiblich","","","",""
"Luxemburg","2017","Ländlicher Raum","männlich","","","",""
"Luxemburg","2017","Ländlicher Raum","weiblich","1","","",""
"Belgien","2017","Städtischer Raum","männlich","2","","",""
"Belgien","2017","Städtischer Raum","weiblich","6","","",""
"Belgien","2017","Ländlicher Raum","männlich","","","",""
"Belgien","2017","Ländlicher Raum","weiblich","1","","",""
"Niederlande","2017","Städtischer Raum","männlich","12","","",""
"Niederlande","2017","Städtischer Raum","weiblich","17","","",""
"Niederlande","2017","Ländlicher Raum","männlich","11","","",""
"Niederlande","2017","Ländlicher Raum","weiblich","7","","",""
"Kroatien","2017","Städtischer Raum","männlich","18","","",""
"Kroatien","2017","Städtischer Raum","weiblich","24","","",""
"Kroatien","2017","Ländlicher Raum","männlich","4","","",""
"Kroatien","2017","Ländlicher Raum","weiblich","8","","",""
"Bosnien/Herzegowina","2017","Städtischer Raum","männlich","24","","",""
"Bosnien/Herzegowina","2017","Städtischer Raum","weiblich","33","0.00505859200411537","0.00371298973028178","0.00640419427794895"
"Bosnien/Herzegowina","2017","Ländlicher Raum","männlich","8","","",""
"Bosnien/Herzegowina","2017","Ländlicher Raum","weiblich","7","","",""
"Makedonien","2017","Städtischer Raum","männlich","16","","",""
"Makedonien","2017","Städtischer Raum","weiblich","19","","",""
"Makedonien","2017","Ländlicher Raum","männlich","3","","",""
"Makedonien","2017","Ländlicher Raum","weiblich","3","","",""
"Slowenien","2017","Städtischer Raum","männlich","7","","",""
"Slowenien","2017","Städtischer Raum","weiblich","5","","",""
"Slowenien","2017","Ländlicher Raum","männlich","2","","",""
"Slowenien","2017","Ländlicher Raum","weiblich","","","",""
"Slowakei","2017","Städtischer Raum","männlich","2","","",""
"Slowakei","2017","Städtischer Raum","weiblich","4","","",""
"Slowakei","2017","Ländlicher Raum","männlich","5","","",""
"Slowakei","2017","Ländlicher Raum","weiblich","9","","",""
"Paraguay","2017","Städtischer Raum","männlich","","","",""
"Paraguay","2017","Städtischer Raum","weiblich","1","","",""
"Paraguay","2017","Ländlicher Raum","männlich","","","",""
"Paraguay","2017","Ländlicher Raum","weiblich","","","",""
"Guinea","2017","Städtischer Raum","männlich","4","","",""
