"corigin","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Südafrika","2018","Hauptschule","weiblich","","","",""
"Südafrika","2018","Realschule","männlich","","","",""
"Südafrika","2018","Realschule","weiblich","1","","",""
"Südafrika","2018","(Fach-)Abitur","männlich","2","","",""
"Südafrika","2018","(Fach-)Abitur","weiblich","1","","",""
"Südafrika","2018","AkademikerIn","männlich","1","","",""
"Südafrika","2018","AkademikerIn","weiblich","1","","",""
"Vereinigte Arabische Emirate","2018","(noch) kein Abschluss","männlich","1","","",""
"Vereinigte Arabische Emirate","2018","(noch) kein Abschluss","weiblich","1","","",""
"Vereinigte Arabische Emirate","2018","Hauptschule","männlich","","","",""
"Vereinigte Arabische Emirate","2018","Hauptschule","weiblich","","","",""
"Vereinigte Arabische Emirate","2018","Realschule","männlich","","","",""
"Vereinigte Arabische Emirate","2018","Realschule","weiblich","","","",""
"Vereinigte Arabische Emirate","2018","(Fach-)Abitur","männlich","2","","",""
"Vereinigte Arabische Emirate","2018","(Fach-)Abitur","weiblich","2","","",""
"Vereinigte Arabische Emirate","2018","AkademikerIn","männlich","2","","",""
"Vereinigte Arabische Emirate","2018","AkademikerIn","weiblich","1","","",""
"El Salvador","2018","(noch) kein Abschluss","männlich","","","",""
"El Salvador","2018","(noch) kein Abschluss","weiblich","","","",""
"El Salvador","2018","Hauptschule","männlich","","","",""
"El Salvador","2018","Hauptschule","weiblich","","","",""
"El Salvador","2018","Realschule","männlich","","","",""
"El Salvador","2018","Realschule","weiblich","","","",""
"El Salvador","2018","(Fach-)Abitur","männlich","","","",""
"El Salvador","2018","(Fach-)Abitur","weiblich","","","",""
"El Salvador","2018","AkademikerIn","männlich","","","",""
"El Salvador","2018","AkademikerIn","weiblich","1","","",""
"Eritrea","2018","(noch) kein Abschluss","männlich","33","0.0054170434127223","0.00145583805593958","0.00937824876950502"
"Eritrea","2018","(noch) kein Abschluss","weiblich","30","0.00184893822609373","-0.000486324525029132","0.00418420097721659"
"Eritrea","2018","Hauptschule","männlich","24","","",""
"Eritrea","2018","Hauptschule","weiblich","13","","",""
"Eritrea","2018","Realschule","männlich","","","",""
"Eritrea","2018","Realschule","weiblich","","","",""
"Eritrea","2018","(Fach-)Abitur","männlich","20","","",""
"Eritrea","2018","(Fach-)Abitur","weiblich","9","","",""
"Eritrea","2018","AkademikerIn","männlich","7","","",""
"Eritrea","2018","AkademikerIn","weiblich","1","","",""
"Jordanien","2018","(noch) kein Abschluss","männlich","","","",""
"Jordanien","2018","(noch) kein Abschluss","weiblich","3","","",""
"Jordanien","2018","Hauptschule","männlich","","","",""
"Jordanien","2018","Hauptschule","weiblich","","","",""
"Jordanien","2018","Realschule","männlich","","","",""
"Jordanien","2018","Realschule","weiblich","1","","",""
"Jordanien","2018","(Fach-)Abitur","männlich","1","","",""
"Jordanien","2018","(Fach-)Abitur","weiblich","","","",""
"Jordanien","2018","AkademikerIn","männlich","1","","",""
"Jordanien","2018","AkademikerIn","weiblich","1","","",""
"Costa Rica","2018","(noch) kein Abschluss","männlich","","","",""
"Costa Rica","2018","(noch) kein Abschluss","weiblich","","","",""
"Costa Rica","2018","Hauptschule","männlich","","","",""
"Costa Rica","2018","Hauptschule","weiblich","","","",""
"Costa Rica","2018","Realschule","männlich","","","",""
"Costa Rica","2018","Realschule","weiblich","","","",""
"Costa Rica","2018","(Fach-)Abitur","männlich","","","",""
"Costa Rica","2018","(Fach-)Abitur","weiblich","","","",""
"Costa Rica","2018","AkademikerIn","männlich","","","",""
"Costa Rica","2018","AkademikerIn","weiblich","","","",""
"Singapur","2018","(noch) kein Abschluss","männlich","","","",""
"Singapur","2018","(noch) kein Abschluss","weiblich","","","",""
"Singapur","2018","Hauptschule","männlich","","","",""
"Singapur","2018","Hauptschule","weiblich","","","",""
"Singapur","2018","Realschule","männlich","","","",""
"Singapur","2018","Realschule","weiblich","","","",""
"Singapur","2018","(Fach-)Abitur","männlich","","","",""
"Singapur","2018","(Fach-)Abitur","weiblich","","","",""
"Singapur","2018","AkademikerIn","männlich","","","",""
"Singapur","2018","AkademikerIn","weiblich","1","","",""
"Burkina Faso","2018","(noch) kein Abschluss","männlich","","","",""
"Burkina Faso","2018","(noch) kein Abschluss","weiblich","","","",""
"Burkina Faso","2018","Hauptschule","männlich","","","",""
"Burkina Faso","2018","Hauptschule","weiblich","1","","",""
"Burkina Faso","2018","Realschule","männlich","","","",""
"Burkina Faso","2018","Realschule","weiblich","","","",""
"Burkina Faso","2018","(Fach-)Abitur","männlich","","","",""
"Burkina Faso","2018","(Fach-)Abitur","weiblich","","","",""
"Burkina Faso","2018","AkademikerIn","männlich","","","",""
"Burkina Faso","2018","AkademikerIn","weiblich","","","",""
"Sambia","2018","(noch) kein Abschluss","männlich","","","",""
"Sambia","2018","(noch) kein Abschluss","weiblich","","","",""
"Sambia","2018","Hauptschule","männlich","","","",""
"Sambia","2018","Hauptschule","weiblich","","","",""
"Sambia","2018","Realschule","männlich","","","",""
"Sambia","2018","Realschule","weiblich","","","",""
"Sambia","2018","(Fach-)Abitur","männlich","","","",""
"Sambia","2018","(Fach-)Abitur","weiblich","","","",""
"Sambia","2018","AkademikerIn","männlich","","","",""
"Sambia","2018","AkademikerIn","weiblich","1","","",""
"Ecuador","2018","(noch) kein Abschluss","männlich","","","",""
"Ecuador","2018","(noch) kein Abschluss","weiblich","","","",""
"Ecuador","2018","Hauptschule","männlich","","","",""
"Ecuador","2018","Hauptschule","weiblich","","","",""
"Ecuador","2018","Realschule","männlich","","","",""
"Ecuador","2018","Realschule","weiblich","","","",""
"Ecuador","2018","(Fach-)Abitur","männlich","1","","",""
"Ecuador","2018","(Fach-)Abitur","weiblich","1","","",""
"Ecuador","2018","AkademikerIn","männlich","1","","",""
"Ecuador","2018","AkademikerIn","weiblich","","","",""
"Usbekistan","2018","(noch) kein Abschluss","männlich","1","","",""
"Usbekistan","2018","(noch) kein Abschluss","weiblich","1","","",""
"Usbekistan","2018","Hauptschule","männlich","1","","",""
"Usbekistan","2018","Hauptschule","weiblich","2","","",""
"Usbekistan","2018","Realschule","männlich","","","",""
"Usbekistan","2018","Realschule","weiblich","","","",""
"Usbekistan","2018","(Fach-)Abitur","männlich","1","","",""
"Usbekistan","2018","(Fach-)Abitur","weiblich","5","","",""
"Usbekistan","2018","AkademikerIn","männlich","2","","",""
"Usbekistan","2018","AkademikerIn","weiblich","4","","",""
"Staatenlos","2018","(noch) kein Abschluss","männlich","","","",""
"Staatenlos","2018","(noch) kein Abschluss","weiblich","","","",""
"Staatenlos","2018","Hauptschule","männlich","","","",""
"Staatenlos","2018","Hauptschule","weiblich","","","",""
"Staatenlos","2018","Realschule","männlich","","","",""
"Staatenlos","2018","Realschule","weiblich","","","",""
"Staatenlos","2018","(Fach-)Abitur","männlich","","","",""
"Staatenlos","2018","(Fach-)Abitur","weiblich","","","",""
"Staatenlos","2018","AkademikerIn","männlich","","","",""
"Staatenlos","2018","AkademikerIn","weiblich","","","",""
"Laos","2018","(noch) kein Abschluss","männlich","","","",""
"Laos","2018","(noch) kein Abschluss","weiblich","","","",""
"Laos","2018","Hauptschule","männlich","","","",""
"Laos","2018","Hauptschule","weiblich","","","",""
"Laos","2018","Realschule","männlich","","","",""
"Laos","2018","Realschule","weiblich","","","",""
"Laos","2018","(Fach-)Abitur","männlich","","","",""
"Laos","2018","(Fach-)Abitur","weiblich","1","","",""
"Laos","2018","AkademikerIn","männlich","","","",""
"Laos","2018","AkademikerIn","weiblich","","","",""
"Estland","2018","(noch) kein Abschluss","männlich","","","",""
"Estland","2018","(noch) kein Abschluss","weiblich","","","",""
"Estland","2018","Hauptschule","männlich","","","",""
"Estland","2018","Hauptschule","weiblich","","","",""
"Estland","2018","Realschule","männlich","1","","",""
"Estland","2018","Realschule","weiblich","","","",""
"Estland","2018","(Fach-)Abitur","männlich","","","",""
"Estland","2018","(Fach-)Abitur","weiblich","2","","",""
"Estland","2018","AkademikerIn","männlich","","","",""
"Estland","2018","AkademikerIn","weiblich","","","",""
"Angola","2018","(noch) kein Abschluss","männlich","","","",""
"Angola","2018","(noch) kein Abschluss","weiblich","","","",""
"Angola","2018","Hauptschule","männlich","","","",""
"Angola","2018","Hauptschule","weiblich","1","","",""
"Angola","2018","Realschule","männlich","","","",""
"Angola","2018","Realschule","weiblich","1","","",""
"Angola","2018","(Fach-)Abitur","männlich","","","",""
"Angola","2018","(Fach-)Abitur","weiblich","1","","",""
"Angola","2018","AkademikerIn","männlich","","","",""
"Angola","2018","AkademikerIn","weiblich","","","",""
"Lettland","2018","(noch) kein Abschluss","männlich","","","",""
"Lettland","2018","(noch) kein Abschluss","weiblich","1","","",""
"Lettland","2018","Hauptschule","männlich","1","","",""
"Lettland","2018","Hauptschule","weiblich","","","",""
"Lettland","2018","Realschule","männlich","","","",""
"Lettland","2018","Realschule","weiblich","","","",""
"Lettland","2018","(Fach-)Abitur","männlich","","","",""
"Lettland","2018","(Fach-)Abitur","weiblich","1","","",""
"Lettland","2018","AkademikerIn","männlich","3","","",""
"Lettland","2018","AkademikerIn","weiblich","4","","",""
"Namibia","2018","(noch) kein Abschluss","männlich","","","",""
"Namibia","2018","(noch) kein Abschluss","weiblich","","","",""
"Namibia","2018","Hauptschule","männlich","","","",""
"Namibia","2018","Hauptschule","weiblich","","","",""
"Namibia","2018","Realschule","männlich","","","",""
"Namibia","2018","Realschule","weiblich","","","",""
"Namibia","2018","(Fach-)Abitur","männlich","1","","",""
"Namibia","2018","(Fach-)Abitur","weiblich","","","",""
"Namibia","2018","AkademikerIn","männlich","","","",""
"Namibia","2018","AkademikerIn","weiblich","1","","",""
"Dominikanische Republik","2018","(noch) kein Abschluss","männlich","","","",""
"Dominikanische Republik","2018","(noch) kein Abschluss","weiblich","","","",""
"Dominikanische Republik","2018","Hauptschule","männlich","1","","",""
"Dominikanische Republik","2018","Hauptschule","weiblich","","","",""
"Dominikanische Republik","2018","Realschule","männlich","","","",""
"Dominikanische Republik","2018","Realschule","weiblich","","","",""
"Dominikanische Republik","2018","(Fach-)Abitur","männlich","","","",""
"Dominikanische Republik","2018","(Fach-)Abitur","weiblich","1","","",""
"Dominikanische Republik","2018","AkademikerIn","männlich","","","",""
"Dominikanische Republik","2018","AkademikerIn","weiblich","","","",""
"Nicaragua","2018","(noch) kein Abschluss","männlich","","","",""
"Nicaragua","2018","(noch) kein Abschluss","weiblich","","","",""
"Nicaragua","2018","Hauptschule","männlich","","","",""
"Nicaragua","2018","Hauptschule","weiblich","1","","",""
"Nicaragua","2018","Realschule","männlich","","","",""
"Nicaragua","2018","Realschule","weiblich","","","",""
"Nicaragua","2018","(Fach-)Abitur","männlich","","","",""
"Nicaragua","2018","(Fach-)Abitur","weiblich","","","",""
"Nicaragua","2018","AkademikerIn","männlich","1","","",""
"Nicaragua","2018","AkademikerIn","weiblich","1","","",""
"Kenia","2018","(noch) kein Abschluss","männlich","","","",""
"Kenia","2018","(noch) kein Abschluss","weiblich","1","","",""
"Kenia","2018","Hauptschule","männlich","","","",""
"Kenia","2018","Hauptschule","weiblich","1","","",""
"Kenia","2018","Realschule","männlich","","","",""
"Kenia","2018","Realschule","weiblich","","","",""
"Kenia","2018","(Fach-)Abitur","männlich","","","",""
"Kenia","2018","(Fach-)Abitur","weiblich","2","","",""
"Kenia","2018","AkademikerIn","männlich","","","",""
"Kenia","2018","AkademikerIn","weiblich","2","","",""
"Libyen","2018","(noch) kein Abschluss","männlich","3","","",""
"Libyen","2018","(noch) kein Abschluss","weiblich","2","","",""
"Libyen","2018","Hauptschule","männlich","1","","",""
"Libyen","2018","Hauptschule","weiblich","3","","",""
"Libyen","2018","Realschule","männlich","","","",""
"Libyen","2018","Realschule","weiblich","1","","",""
"Libyen","2018","(Fach-)Abitur","männlich","2","","",""
"Libyen","2018","(Fach-)Abitur","weiblich","2","","",""
"Libyen","2018","AkademikerIn","männlich","3","","",""
"Libyen","2018","AkademikerIn","weiblich","2","","",""
"Botswana","2018","(noch) kein Abschluss","männlich","","","",""
"Botswana","2018","(noch) kein Abschluss","weiblich","","","",""
"Botswana","2018","Hauptschule","männlich","","","",""
"Botswana","2018","Hauptschule","weiblich","","","",""
"Botswana","2018","Realschule","männlich","","","",""
"Botswana","2018","Realschule","weiblich","","","",""
"Botswana","2018","(Fach-)Abitur","männlich","","","",""
"Botswana","2018","(Fach-)Abitur","weiblich","","","",""
"Botswana","2018","AkademikerIn","männlich","2","","",""
"Botswana","2018","AkademikerIn","weiblich","","","",""
"Haiti","2018","(noch) kein Abschluss","männlich","","","",""
"Haiti","2018","(noch) kein Abschluss","weiblich","","","",""
"Haiti","2018","Hauptschule","männlich","","","",""
"Haiti","2018","Hauptschule","weiblich","","","",""
"Haiti","2018","Realschule","männlich","","","",""
"Haiti","2018","Realschule","weiblich","","","",""
"Haiti","2018","(Fach-)Abitur","männlich","","","",""
"Haiti","2018","(Fach-)Abitur","weiblich","","","",""
"Haiti","2018","AkademikerIn","männlich","1","","",""
"Haiti","2018","AkademikerIn","weiblich","","","",""
"Luxemburg","2018","(noch) kein Abschluss","männlich","","","",""
"Luxemburg","2018","(noch) kein Abschluss","weiblich","","","",""
"Luxemburg","2018","Hauptschule","männlich","","","",""
"Luxemburg","2018","Hauptschule","weiblich","","","",""
"Luxemburg","2018","Realschule","männlich","","","",""
"Luxemburg","2018","Realschule","weiblich","","","",""
"Luxemburg","2018","(Fach-)Abitur","männlich","1","","",""
"Luxemburg","2018","(Fach-)Abitur","weiblich","","","",""
"Luxemburg","2018","AkademikerIn","männlich","1","","",""
"Luxemburg","2018","AkademikerIn","weiblich","","","",""
"Belgien","2018","(noch) kein Abschluss","männlich","","","",""
"Belgien","2018","(noch) kein Abschluss","weiblich","1","","",""
"Belgien","2018","Hauptschule","männlich","","","",""
"Belgien","2018","Hauptschule","weiblich","1","","",""
"Belgien","2018","Realschule","männlich","","","",""
"Belgien","2018","Realschule","weiblich","","","",""
"Belgien","2018","(Fach-)Abitur","männlich","","","",""
"Belgien","2018","(Fach-)Abitur","weiblich","1","","",""
"Belgien","2018","AkademikerIn","männlich","3","","",""
"Belgien","2018","AkademikerIn","weiblich","2","","",""
"Niederlande","2018","(noch) kein Abschluss","männlich","1","","",""
"Niederlande","2018","(noch) kein Abschluss","weiblich","","","",""
"Niederlande","2018","Hauptschule","männlich","6","","",""
"Niederlande","2018","Hauptschule","weiblich","6","","",""
"Niederlande","2018","Realschule","männlich","","","",""
"Niederlande","2018","Realschule","weiblich","2","","",""
"Niederlande","2018","(Fach-)Abitur","männlich","3","","",""
"Niederlande","2018","(Fach-)Abitur","weiblich","7","","",""
"Niederlande","2018","AkademikerIn","männlich","12","","",""
"Niederlande","2018","AkademikerIn","weiblich","9","","",""
"Kroatien","2018","(noch) kein Abschluss","männlich","","","",""
"Kroatien","2018","(noch) kein Abschluss","weiblich","4","","",""
"Kroatien","2018","Hauptschule","männlich","9","","",""
"Kroatien","2018","Hauptschule","weiblich","9","","",""
"Kroatien","2018","Realschule","männlich","1","","",""
"Kroatien","2018","Realschule","weiblich","3","","",""
"Kroatien","2018","(Fach-)Abitur","männlich","4","","",""
"Kroatien","2018","(Fach-)Abitur","weiblich","7","","",""
"Kroatien","2018","AkademikerIn","männlich","3","","",""
"Kroatien","2018","AkademikerIn","weiblich","4","","",""
"Bosnien/Herzegowina","2018","(noch) kein Abschluss","männlich","2","","",""
"Bosnien/Herzegowina","2018","(noch) kein Abschluss","weiblich","5","","",""
"Bosnien/Herzegowina","2018","Hauptschule","männlich","15","","",""
"Bosnien/Herzegowina","2018","Hauptschule","weiblich","13","","",""
"Bosnien/Herzegowina","2018","Realschule","männlich","1","","",""
"Bosnien/Herzegowina","2018","Realschule","weiblich","4","","",""
"Bosnien/Herzegowina","2018","(Fach-)Abitur","männlich","7","","",""
"Bosnien/Herzegowina","2018","(Fach-)Abitur","weiblich","7","","",""
"Bosnien/Herzegowina","2018","AkademikerIn","männlich","6","","",""
"Bosnien/Herzegowina","2018","AkademikerIn","weiblich","4","","",""
"Makedonien","2018","(noch) kein Abschluss","männlich","3","","",""
"Makedonien","2018","(noch) kein Abschluss","weiblich","5","","",""
"Makedonien","2018","Hauptschule","männlich","8","","",""
"Makedonien","2018","Hauptschule","weiblich","5","","",""
"Makedonien","2018","Realschule","männlich","","","",""
"Makedonien","2018","Realschule","weiblich","1","","",""
"Makedonien","2018","(Fach-)Abitur","männlich","4","","",""
"Makedonien","2018","(Fach-)Abitur","weiblich","2","","",""
"Makedonien","2018","AkademikerIn","männlich","2","","",""
"Makedonien","2018","AkademikerIn","weiblich","2","","",""
"Slowenien","2018","(noch) kein Abschluss","männlich","1","","",""
"Slowenien","2018","(noch) kein Abschluss","weiblich","","","",""
"Slowenien","2018","Hauptschule","männlich","4","","",""
"Slowenien","2018","Hauptschule","weiblich","3","","",""
"Slowenien","2018","Realschule","männlich","2","","",""
"Slowenien","2018","Realschule","weiblich","","","",""
"Slowenien","2018","(Fach-)Abitur","männlich","1","","",""
"Slowenien","2018","(Fach-)Abitur","weiblich","","","",""
"Slowenien","2018","AkademikerIn","männlich","2","","",""
"Slowenien","2018","AkademikerIn","weiblich","1","","",""
"Slowakei","2018","(noch) kein Abschluss","männlich","","","",""
"Slowakei","2018","(noch) kein Abschluss","weiblich","","","",""
"Slowakei","2018","Hauptschule","männlich","4","","",""
"Slowakei","2018","Hauptschule","weiblich","6","","",""
"Slowakei","2018","Realschule","männlich","","","",""
"Slowakei","2018","Realschule","weiblich","","","",""
"Slowakei","2018","(Fach-)Abitur","männlich","1","","",""
"Slowakei","2018","(Fach-)Abitur","weiblich","2","","",""
"Slowakei","2018","AkademikerIn","männlich","2","","",""
"Slowakei","2018","AkademikerIn","weiblich","3","","",""
"Paraguay","2018","(noch) kein Abschluss","männlich","","","",""
"Paraguay","2018","(noch) kein Abschluss","weiblich","","","",""
"Paraguay","2018","Hauptschule","männlich","","","",""
"Paraguay","2018","Hauptschule","weiblich","","","",""
"Paraguay","2018","Realschule","männlich","","","",""
"Paraguay","2018","Realschule","weiblich","","","",""
"Paraguay","2018","(Fach-)Abitur","männlich","","","",""
"Paraguay","2018","(Fach-)Abitur","weiblich","","","",""
"Paraguay","2018","AkademikerIn","männlich","","","",""
"Paraguay","2018","AkademikerIn","weiblich","1","","",""
"Guinea","2018","(noch) kein Abschluss","männlich","","","",""
"Guinea","2018","(noch) kein Abschluss","weiblich","","","",""
"Guinea","2018","Hauptschule","männlich","1","","",""
"Guinea","2018","Hauptschule","weiblich","","","",""
"Guinea","2018","Realschule","männlich","","","",""
"Guinea","2018","Realschule","weiblich","","","",""
"Guinea","2018","(Fach-)Abitur","männlich","1","","",""
"Guinea","2018","(Fach-)Abitur","weiblich","","","",""
"Guinea","2018","AkademikerIn","männlich","","","",""
"Guinea","2018","AkademikerIn","weiblich","","","",""
"Kuwait","2018","(noch) kein Abschluss","männlich","","","",""
"Kuwait","2018","(noch) kein Abschluss","weiblich","1","","",""
"Kuwait","2018","Hauptschule","männlich","1","","",""
"Kuwait","2018","Hauptschule","weiblich","","","",""
"Kuwait","2018","Realschule","männlich","","","",""
"Kuwait","2018","Realschule","weiblich","","","",""
"Kuwait","2018","(Fach-)Abitur","männlich","1","","",""
"Kuwait","2018","(Fach-)Abitur","weiblich","1","","",""
"Kuwait","2018","AkademikerIn","männlich","4","","",""
"Kuwait","2018","AkademikerIn","weiblich","4","","",""
"Elfenbeinkueste","2018","(noch) kein Abschluss","männlich","","","",""
"Elfenbeinkueste","2018","(noch) kein Abschluss","weiblich","","","",""
"Elfenbeinkueste","2018","Hauptschule","männlich","","","",""
"Elfenbeinkueste","2018","Hauptschule","weiblich","","","",""
"Elfenbeinkueste","2018","Realschule","männlich","","","",""
"Elfenbeinkueste","2018","Realschule","weiblich","","","",""
"Elfenbeinkueste","2018","(Fach-)Abitur","männlich","","","",""
"Elfenbeinkueste","2018","(Fach-)Abitur","weiblich","","","",""
"Elfenbeinkueste","2018","AkademikerIn","männlich","1","","",""
"Elfenbeinkueste","2018","AkademikerIn","weiblich","","","",""
"Malaysia_(128)","2018","(noch) kein Abschluss","männlich","","","",""
"Malaysia_(128)","2018","(noch) kein Abschluss","weiblich","","","",""
"Malaysia_(128)","2018","Hauptschule","männlich","1","","",""
"Malaysia_(128)","2018","Hauptschule","weiblich","","","",""
"Malaysia_(128)","2018","Realschule","männlich","","","",""
"Malaysia_(128)","2018","Realschule","weiblich","","","",""
"Malaysia_(128)","2018","(Fach-)Abitur","männlich","","","",""
"Malaysia_(128)","2018","(Fach-)Abitur","weiblich","1","","",""
"Malaysia_(128)","2018","AkademikerIn","männlich","","","",""
"Malaysia_(128)","2018","AkademikerIn","weiblich","","","",""
"Samoa","2018","(noch) kein Abschluss","männlich","","","",""
"Samoa","2018","(noch) kein Abschluss","weiblich","1","","",""
"Samoa","2018","Hauptschule","männlich","","","",""
"Samoa","2018","Hauptschule","weiblich","1","","",""
"Samoa","2018","Realschule","männlich","","","",""
"Samoa","2018","Realschule","weiblich","","","",""
"Samoa","2018","(Fach-)Abitur","männlich","","","",""
"Samoa","2018","(Fach-)Abitur","weiblich","","","",""
"Samoa","2018","AkademikerIn","männlich","","","",""
"Samoa","2018","AkademikerIn","weiblich","","","",""
"Aserbaidschan","2018","(noch) kein Abschluss","männlich","2","","",""
"Aserbaidschan","2018","(noch) kein Abschluss","weiblich","","","",""
"Aserbaidschan","2018","Hauptschule","männlich","5","","",""
"Aserbaidschan","2018","Hauptschule","weiblich","3","","",""
"Aserbaidschan","2018","Realschule","männlich","2","","",""
"Aserbaidschan","2018","Realschule","weiblich","1","","",""
"Aserbaidschan","2018","(Fach-)Abitur","männlich","3","","",""
"Aserbaidschan","2018","(Fach-)Abitur","weiblich","3","","",""
"Aserbaidschan","2018","AkademikerIn","männlich","3","","",""
"Aserbaidschan","2018","AkademikerIn","weiblich","7","","",""
"Weissrussland","2018","(noch) kein Abschluss","männlich","","","",""
"Weissrussland","2018","(noch) kein Abschluss","weiblich","","","",""
"Weissrussland","2018","Hauptschule","männlich","","","",""
"Weissrussland","2018","Hauptschule","weiblich","4","","",""
"Weissrussland","2018","Realschule","männlich","","","",""
"Weissrussland","2018","Realschule","weiblich","1","","",""
"Weissrussland","2018","(Fach-)Abitur","männlich","2","","",""
"Weissrussland","2018","(Fach-)Abitur","weiblich","4","","",""
"Weissrussland","2018","AkademikerIn","männlich","3","","",""
"Weissrussland","2018","AkademikerIn","weiblich","11","","",""
"Uruguay","2018","(noch) kein Abschluss","männlich","","","",""
"Uruguay","2018","(noch) kein Abschluss","weiblich","","","",""
"Uruguay","2018","Hauptschule","männlich","","","",""
"Uruguay","2018","Hauptschule","weiblich","","","",""
"Uruguay","2018","Realschule","männlich","1","","",""
"Uruguay","2018","Realschule","weiblich","","","",""
"Uruguay","2018","(Fach-)Abitur","männlich","","","",""
"Uruguay","2018","(Fach-)Abitur","weiblich","","","",""
"Uruguay","2018","AkademikerIn","männlich","","","",""
"Uruguay","2018","AkademikerIn","weiblich","","","",""
"Uganda","2018","(noch) kein Abschluss","männlich","","","",""
"Uganda","2018","(noch) kein Abschluss","weiblich","","","",""
"Uganda","2018","Hauptschule","männlich","","","",""
"Uganda","2018","Hauptschule","weiblich","","","",""
"Uganda","2018","Realschule","männlich","","","",""
"Uganda","2018","Realschule","weiblich","","","",""
"Uganda","2018","(Fach-)Abitur","männlich","","","",""
"Uganda","2018","(Fach-)Abitur","weiblich","","","",""
"Uganda","2018","AkademikerIn","männlich","","","",""
"Uganda","2018","AkademikerIn","weiblich","","","",""
"Mali","2018","(noch) kein Abschluss","männlich","1","","",""
"Mali","2018","(noch) kein Abschluss","weiblich","","","",""
"Mali","2018","Hauptschule","männlich","","","",""
"Mali","2018","Hauptschule","weiblich","","","",""
"Mali","2018","Realschule","männlich","1","","",""
"Mali","2018","Realschule","weiblich","","","",""
"Mali","2018","(Fach-)Abitur","männlich","","","",""
"Mali","2018","(Fach-)Abitur","weiblich","","","",""
"Mali","2018","AkademikerIn","männlich","","","",""
"Mali","2018","AkademikerIn","weiblich","","","",""
"Kamerun","2018","(noch) kein Abschluss","männlich","2","","",""
"Kamerun","2018","(noch) kein Abschluss","weiblich","","","",""
"Kamerun","2018","Hauptschule","männlich","","","",""
"Kamerun","2018","Hauptschule","weiblich","1","","",""
"Kamerun","2018","Realschule","männlich","","","",""
"Kamerun","2018","Realschule","weiblich","","","",""
"Kamerun","2018","(Fach-)Abitur","männlich","2","","",""
"Kamerun","2018","(Fach-)Abitur","weiblich","2","","",""
"Kamerun","2018","AkademikerIn","männlich","1","","",""
"Kamerun","2018","AkademikerIn","weiblich","1","","",""
"Kosovo-Albaner","2018","(noch) kein Abschluss","männlich","18","","",""
"Kosovo-Albaner","2018","(noch) kein Abschluss","weiblich","17","","",""
"Kosovo-Albaner","2018","Hauptschule","männlich","25","","",""
"Kosovo-Albaner","2018","Hauptschule","weiblich","30","0.00607281374074474","0.00358721469092629","0.00855841279056318"
"Kosovo-Albaner","2018","Realschule","männlich","3","","",""
"Kosovo-Albaner","2018","Realschule","weiblich","4","","",""
"Kosovo-Albaner","2018","(Fach-)Abitur","männlich","18","","",""
"Kosovo-Albaner","2018","(Fach-)Abitur","weiblich","13","","",""
"Kosovo-Albaner","2018","AkademikerIn","männlich","5","","",""
"Kosovo-Albaner","2018","AkademikerIn","weiblich","3","","",""
"Georgien","2018","(noch) kein Abschluss","männlich","","","",""
"Georgien","2018","(noch) kein Abschluss","weiblich","1","","",""
"Georgien","2018","Hauptschule","männlich","3","","",""
"Georgien","2018","Hauptschule","weiblich","4","","",""
"Georgien","2018","Realschule","männlich","","","",""
"Georgien","2018","Realschule","weiblich","","","",""
"Georgien","2018","(Fach-)Abitur","männlich","1","","",""
"Georgien","2018","(Fach-)Abitur","weiblich","2","","",""
"Georgien","2018","AkademikerIn","männlich","3","","",""
"Georgien","2018","AkademikerIn","weiblich","6","","",""
"Sudan","2018","(noch) kein Abschluss","männlich","2","","",""
"Sudan","2018","(noch) kein Abschluss","weiblich","3","","",""
"Sudan","2018","Hauptschule","männlich","1","","",""
"Sudan","2018","Hauptschule","weiblich","","","",""
"Sudan","2018","Realschule","männlich","","","",""
"Sudan","2018","Realschule","weiblich","","","",""
"Sudan","2018","(Fach-)Abitur","männlich","","","",""
"Sudan","2018","(Fach-)Abitur","weiblich","","","",""
"Sudan","2018","AkademikerIn","männlich","","","",""
"Sudan","2018","AkademikerIn","weiblich","1","","",""
"Kongo","2018","(noch) kein Abschluss","männlich","","","",""
"Kongo","2018","(noch) kein Abschluss","weiblich","1","","",""
"Kongo","2018","Hauptschule","männlich","1","","",""
"Kongo","2018","Hauptschule","weiblich","","","",""
"Kongo","2018","Realschule","männlich","","","",""
"Kongo","2018","Realschule","weiblich","","","",""
"Kongo","2018","(Fach-)Abitur","männlich","","","",""
"Kongo","2018","(Fach-)Abitur","weiblich","","","",""
"Kongo","2018","AkademikerIn","männlich","2","","",""
"Kongo","2018","AkademikerIn","weiblich","1","","",""
"Togo","2018","(noch) kein Abschluss","männlich","","","",""
"Togo","2018","(noch) kein Abschluss","weiblich","","","",""
"Togo","2018","Hauptschule","männlich","","","",""
"Togo","2018","Hauptschule","weiblich","3","","",""
"Togo","2018","Realschule","männlich","","","",""
"Togo","2018","Realschule","weiblich","","","",""
"Togo","2018","(Fach-)Abitur","männlich","2","","",""
"Togo","2018","(Fach-)Abitur","weiblich","","","",""
"Togo","2018","AkademikerIn","männlich","1","","",""
"Togo","2018","AkademikerIn","weiblich","","","",""
"Mongolei","2018","(noch) kein Abschluss","männlich","1","","",""
"Mongolei","2018","(noch) kein Abschluss","weiblich","","","",""
"Mongolei","2018","Hauptschule","männlich","","","",""
