"corigin","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ruanda","2010","AkademikerIn","Ländlicher Raum","","","",""
"Myanmar","2010","(noch) kein Abschluss","Städtischer Raum","","","",""
"Myanmar","2010","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Myanmar","2010","Hauptschule","Städtischer Raum","","","",""
"Myanmar","2010","Hauptschule","Ländlicher Raum","","","",""
"Myanmar","2010","Realschule","Städtischer Raum","","","",""
"Myanmar","2010","Realschule","Ländlicher Raum","","","",""
"Myanmar","2010","(Fach-)Abitur","Städtischer Raum","","","",""
"Myanmar","2010","(Fach-)Abitur","Ländlicher Raum","","","",""
"Myanmar","2010","AkademikerIn","Städtischer Raum","","","",""
"Myanmar","2010","AkademikerIn","Ländlicher Raum","","","",""
"Niger","2010","(noch) kein Abschluss","Städtischer Raum","","","",""
"Niger","2010","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Niger","2010","Hauptschule","Städtischer Raum","","","",""
"Niger","2010","Hauptschule","Ländlicher Raum","","","",""
"Niger","2010","Realschule","Städtischer Raum","","","",""
"Niger","2010","Realschule","Ländlicher Raum","","","",""
"Niger","2010","(Fach-)Abitur","Städtischer Raum","","","",""
"Niger","2010","(Fach-)Abitur","Ländlicher Raum","","","",""
"Niger","2010","AkademikerIn","Städtischer Raum","","","",""
"Niger","2010","AkademikerIn","Ländlicher Raum","","","",""
"Dschibuti","2010","(noch) kein Abschluss","Städtischer Raum","","","",""
"Dschibuti","2010","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Dschibuti","2010","Hauptschule","Städtischer Raum","","","",""
"Dschibuti","2010","Hauptschule","Ländlicher Raum","","","",""
"Dschibuti","2010","Realschule","Städtischer Raum","","","",""
"Dschibuti","2010","Realschule","Ländlicher Raum","","","",""
"Dschibuti","2010","(Fach-)Abitur","Städtischer Raum","","","",""
"Dschibuti","2010","(Fach-)Abitur","Ländlicher Raum","","","",""
"Dschibuti","2010","AkademikerIn","Städtischer Raum","","","",""
"Dschibuti","2010","AkademikerIn","Ländlicher Raum","","","",""
"Katar","2010","(noch) kein Abschluss","Städtischer Raum","","","",""
"Katar","2010","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Katar","2010","Hauptschule","Städtischer Raum","","","",""
"Katar","2010","Hauptschule","Ländlicher Raum","","","",""
"Katar","2010","Realschule","Städtischer Raum","","","",""
"Katar","2010","Realschule","Ländlicher Raum","","","",""
"Katar","2010","(Fach-)Abitur","Städtischer Raum","","","",""
"Katar","2010","(Fach-)Abitur","Ländlicher Raum","","","",""
"Katar","2010","AkademikerIn","Städtischer Raum","","","",""
"Katar","2010","AkademikerIn","Ländlicher Raum","","","",""
"Kosovo","2010","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kosovo","2010","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kosovo","2010","Hauptschule","Städtischer Raum","","","",""
"Kosovo","2010","Hauptschule","Ländlicher Raum","","","",""
"Kosovo","2010","Realschule","Städtischer Raum","","","",""
"Kosovo","2010","Realschule","Ländlicher Raum","","","",""
"Kosovo","2010","(Fach-)Abitur","Städtischer Raum","","","",""
"Kosovo","2010","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kosovo","2010","AkademikerIn","Städtischer Raum","","","",""
"Kosovo","2010","AkademikerIn","Ländlicher Raum","","","",""
"Eastern Europe","2010","(noch) kein Abschluss","Städtischer Raum","","","",""
"Eastern Europe","2010","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Eastern Europe","2010","Hauptschule","Städtischer Raum","5","","",""
"Eastern Europe","2010","Hauptschule","Ländlicher Raum","2","","",""
"Eastern Europe","2010","Realschule","Städtischer Raum","1","","",""
"Eastern Europe","2010","Realschule","Ländlicher Raum","1","","",""
"Eastern Europe","2010","(Fach-)Abitur","Städtischer Raum","","","",""
"Eastern Europe","2010","(Fach-)Abitur","Ländlicher Raum","","","",""
"Eastern Europe","2010","AkademikerIn","Städtischer Raum","1","","",""
"Eastern Europe","2010","AkademikerIn","Ländlicher Raum","1","","",""
"Ethnische Minderheiten","2010","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ethnische Minderheiten","2010","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ethnische Minderheiten","2010","Hauptschule","Städtischer Raum","","","",""
"Ethnische Minderheiten","2010","Hauptschule","Ländlicher Raum","","","",""
"Ethnische Minderheiten","2010","Realschule","Städtischer Raum","","","",""
"Ethnische Minderheiten","2010","Realschule","Ländlicher Raum","","","",""
"Ethnische Minderheiten","2010","(Fach-)Abitur","Städtischer Raum","","","",""
"Ethnische Minderheiten","2010","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ethnische Minderheiten","2010","AkademikerIn","Städtischer Raum","","","",""
"Ethnische Minderheiten","2010","AkademikerIn","Ländlicher Raum","","","",""
"Deutschland","2011","(noch) kein Abschluss","Städtischer Raum","703","0.733755217838312","0.704749620229244","0.76276081544738"
"Deutschland","2011","(noch) kein Abschluss","Ländlicher Raum","371","0.803149246923962","0.765479485034247","0.840819008813677"
"Deutschland","2011","Hauptschule","Städtischer Raum","4556","0.82171713782703","0.811643783053906","0.831790492600154"
"Deutschland","2011","Hauptschule","Ländlicher Raum","3092","0.896222321055199","0.886032522242914","0.906412119867484"
"Deutschland","2011","Realschule","Städtischer Raum","4244","0.957386484912984","0.951445288201911","0.963327681624056"
"Deutschland","2011","Realschule","Ländlicher Raum","3429","0.964040692503433","0.957892533195444","0.970188851811422"
"Deutschland","2011","(Fach-)Abitur","Städtischer Raum","2126","0.799518281423561","0.784237533423653","0.814799029423469"
"Deutschland","2011","(Fach-)Abitur","Ländlicher Raum","856","0.825570734071448","0.802003683002555","0.849137785140342"
"Deutschland","2011","AkademikerIn","Städtischer Raum","3949","0.857506269445399","0.847234780136362","0.867777758754435"
"Deutschland","2011","AkademikerIn","Ländlicher Raum","1644","0.912024323150999","0.898802039984773","0.925246606317225"
"Türkei","2011","(noch) kein Abschluss","Städtischer Raum","40","0.0560091039710083","0.0409194639535051","0.0710987439885115"
"Türkei","2011","(noch) kein Abschluss","Ländlicher Raum","9","","",""
"Türkei","2011","Hauptschule","Städtischer Raum","195","0.0356817647851661","0.0307998351997766","0.0405636943705557"
"Türkei","2011","Hauptschule","Ländlicher Raum","28","","",""
"Türkei","2011","Realschule","Städtischer Raum","28","","",""
"Türkei","2011","Realschule","Ländlicher Raum","4","","",""
"Türkei","2011","(Fach-)Abitur","Städtischer Raum","44","0.0169894497731115","0.0120570102104442","0.0219218893357789"
"Türkei","2011","(Fach-)Abitur","Ländlicher Raum","8","","",""
"Türkei","2011","AkademikerIn","Städtischer Raum","22","","",""
"Türkei","2011","AkademikerIn","Ländlicher Raum","7","","",""
"Ex-Jugoslawien","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ex-Jugoslawien","2011","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Ex-Jugoslawien","2011","Hauptschule","Städtischer Raum","5","","",""
"Ex-Jugoslawien","2011","Hauptschule","Ländlicher Raum","","","",""
"Ex-Jugoslawien","2011","Realschule","Städtischer Raum","1","","",""
"Ex-Jugoslawien","2011","Realschule","Ländlicher Raum","","","",""
"Ex-Jugoslawien","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Ex-Jugoslawien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ex-Jugoslawien","2011","AkademikerIn","Städtischer Raum","3","","",""
"Ex-Jugoslawien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Griechenland","2011","(noch) kein Abschluss","Städtischer Raum","5","","",""
"Griechenland","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Griechenland","2011","Hauptschule","Städtischer Raum","46","0.00583866327073469","0.00383352970250271","0.00784379683896666"
"Griechenland","2011","Hauptschule","Ländlicher Raum","2","","",""
"Griechenland","2011","Realschule","Städtischer Raum","2","","",""
"Griechenland","2011","Realschule","Ländlicher Raum","1","","",""
"Griechenland","2011","(Fach-)Abitur","Städtischer Raum","5","","",""
"Griechenland","2011","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Griechenland","2011","AkademikerIn","Städtischer Raum","8","","",""
"Griechenland","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Italien","2011","(noch) kein Abschluss","Städtischer Raum","12","","",""
"Italien","2011","(noch) kein Abschluss","Ländlicher Raum","3","","",""
"Italien","2011","Hauptschule","Städtischer Raum","68","0.0185181157341691","0.0149700006373326","0.0220662308310056"
"Italien","2011","Hauptschule","Ländlicher Raum","13","","",""
"Italien","2011","Realschule","Städtischer Raum","7","","",""
"Italien","2011","Realschule","Ländlicher Raum","","","",""
"Italien","2011","(Fach-)Abitur","Städtischer Raum","20","","",""
"Italien","2011","(Fach-)Abitur","Ländlicher Raum","5","","",""
"Italien","2011","AkademikerIn","Städtischer Raum","10","","",""
"Italien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Spanien","2011","(noch) kein Abschluss","Städtischer Raum","6","","",""
"Spanien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Spanien","2011","Hauptschule","Städtischer Raum","10","","",""
"Spanien","2011","Hauptschule","Ländlicher Raum","5","","",""
"Spanien","2011","Realschule","Städtischer Raum","3","","",""
"Spanien","2011","Realschule","Ländlicher Raum","","","",""
"Spanien","2011","(Fach-)Abitur","Städtischer Raum","3","","",""
"Spanien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Spanien","2011","AkademikerIn","Städtischer Raum","9","","",""
"Spanien","2011","AkademikerIn","Ländlicher Raum","1","","",""
"österreich","2011","(noch) kein Abschluss","Städtischer Raum","2","","",""
"österreich","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"österreich","2011","Hauptschule","Städtischer Raum","12","","",""
"österreich","2011","Hauptschule","Ländlicher Raum","11","","",""
"österreich","2011","Realschule","Städtischer Raum","4","","",""
"österreich","2011","Realschule","Ländlicher Raum","2","","",""
"österreich","2011","(Fach-)Abitur","Städtischer Raum","10","","",""
"österreich","2011","(Fach-)Abitur","Ländlicher Raum","4","","",""
"österreich","2011","AkademikerIn","Städtischer Raum","14","","",""
"österreich","2011","AkademikerIn","Ländlicher Raum","6","","",""
"Frankreich","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Frankreich","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Frankreich","2011","Hauptschule","Städtischer Raum","3","","",""
"Frankreich","2011","Hauptschule","Ländlicher Raum","2","","",""
"Frankreich","2011","Realschule","Städtischer Raum","1","","",""
"Frankreich","2011","Realschule","Ländlicher Raum","","","",""
"Frankreich","2011","(Fach-)Abitur","Städtischer Raum","9","","",""
"Frankreich","2011","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Frankreich","2011","AkademikerIn","Städtischer Raum","19","","",""
"Frankreich","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Benelux","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Benelux","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Benelux","2011","Hauptschule","Städtischer Raum","","","",""
"Benelux","2011","Hauptschule","Ländlicher Raum","","","",""
"Benelux","2011","Realschule","Städtischer Raum","","","",""
"Benelux","2011","Realschule","Ländlicher Raum","","","",""
"Benelux","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Benelux","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Benelux","2011","AkademikerIn","Städtischer Raum","","","",""
"Benelux","2011","AkademikerIn","Ländlicher Raum","","","",""
"Dänemark","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Dänemark","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Dänemark","2011","Hauptschule","Städtischer Raum","1","","",""
"Dänemark","2011","Hauptschule","Ländlicher Raum","2","","",""
"Dänemark","2011","Realschule","Städtischer Raum","","","",""
"Dänemark","2011","Realschule","Ländlicher Raum","2","","",""
"Dänemark","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Dänemark","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Dänemark","2011","AkademikerIn","Städtischer Raum","1","","",""
"Dänemark","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Grossbritannien","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Grossbritannien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Grossbritannien","2011","Hauptschule","Städtischer Raum","8","","",""
"Grossbritannien","2011","Hauptschule","Ländlicher Raum","2","","",""
"Grossbritannien","2011","Realschule","Städtischer Raum","1","","",""
"Grossbritannien","2011","Realschule","Ländlicher Raum","","","",""
"Grossbritannien","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Grossbritannien","2011","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Grossbritannien","2011","AkademikerIn","Städtischer Raum","11","","",""
"Grossbritannien","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Schweden","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Schweden","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Schweden","2011","Hauptschule","Städtischer Raum","","","",""
"Schweden","2011","Hauptschule","Ländlicher Raum","","","",""
"Schweden","2011","Realschule","Städtischer Raum","","","",""
"Schweden","2011","Realschule","Ländlicher Raum","","","",""
"Schweden","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Schweden","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Schweden","2011","AkademikerIn","Städtischer Raum","2","","",""
"Schweden","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Norwegen","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Norwegen","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Norwegen","2011","Hauptschule","Städtischer Raum","","","",""
"Norwegen","2011","Hauptschule","Ländlicher Raum","","","",""
"Norwegen","2011","Realschule","Städtischer Raum","","","",""
"Norwegen","2011","Realschule","Ländlicher Raum","","","",""
"Norwegen","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Norwegen","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Norwegen","2011","AkademikerIn","Städtischer Raum","2","","",""
"Norwegen","2011","AkademikerIn","Ländlicher Raum","","","",""
"Finnland","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Finnland","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Finnland","2011","Hauptschule","Städtischer Raum","","","",""
"Finnland","2011","Hauptschule","Ländlicher Raum","","","",""
"Finnland","2011","Realschule","Städtischer Raum","1","","",""
"Finnland","2011","Realschule","Ländlicher Raum","","","",""
"Finnland","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Finnland","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Finnland","2011","AkademikerIn","Städtischer Raum","1","","",""
"Finnland","2011","AkademikerIn","Ländlicher Raum","1","","",""
"USA","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"USA","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"USA","2011","Hauptschule","Städtischer Raum","3","","",""
"USA","2011","Hauptschule","Ländlicher Raum","1","","",""
"USA","2011","Realschule","Städtischer Raum","3","","",""
"USA","2011","Realschule","Ländlicher Raum","1","","",""
"USA","2011","(Fach-)Abitur","Städtischer Raum","3","","",""
"USA","2011","(Fach-)Abitur","Ländlicher Raum","2","","",""
"USA","2011","AkademikerIn","Städtischer Raum","19","","",""
"USA","2011","AkademikerIn","Ländlicher Raum","5","","",""
"Schweiz","2011","(noch) kein Abschluss","Städtischer Raum","2","","",""
"Schweiz","2011","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Schweiz","2011","Hauptschule","Städtischer Raum","1","","",""
"Schweiz","2011","Hauptschule","Ländlicher Raum","","","",""
"Schweiz","2011","Realschule","Städtischer Raum","2","","",""
"Schweiz","2011","Realschule","Ländlicher Raum","","","",""
"Schweiz","2011","(Fach-)Abitur","Städtischer Raum","7","","",""
"Schweiz","2011","(Fach-)Abitur","Ländlicher Raum","3","","",""
"Schweiz","2011","AkademikerIn","Städtischer Raum","10","","",""
"Schweiz","2011","AkademikerIn","Ländlicher Raum","","","",""
"Chile","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Chile","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Chile","2011","Hauptschule","Städtischer Raum","2","","",""
"Chile","2011","Hauptschule","Ländlicher Raum","","","",""
"Chile","2011","Realschule","Städtischer Raum","","","",""
"Chile","2011","Realschule","Ländlicher Raum","","","",""
"Chile","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Chile","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Chile","2011","AkademikerIn","Städtischer Raum","1","","",""
"Chile","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Rumaenien","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Rumaenien","2011","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Rumaenien","2011","Hauptschule","Städtischer Raum","28","","",""
"Rumaenien","2011","Hauptschule","Ländlicher Raum","18","","",""
"Rumaenien","2011","Realschule","Städtischer Raum","10","","",""
"Rumaenien","2011","Realschule","Ländlicher Raum","2","","",""
"Rumaenien","2011","(Fach-)Abitur","Städtischer Raum","40","0.0136977813398293","0.00926145847266138","0.0181341042069972"
"Rumaenien","2011","(Fach-)Abitur","Ländlicher Raum","10","","",""
"Rumaenien","2011","AkademikerIn","Städtischer Raum","30","0.0076750399254208","0.00511064937721606","0.0102394304736255"
"Rumaenien","2011","AkademikerIn","Ländlicher Raum","5","","",""
"Polen","2011","(noch) kein Abschluss","Städtischer Raum","7","","",""
"Polen","2011","(noch) kein Abschluss","Ländlicher Raum","3","","",""
"Polen","2011","Hauptschule","Städtischer Raum","121","0.0191249675748016","0.0155202989026785","0.0227296362469246"
"Polen","2011","Hauptschule","Ländlicher Raum","45","0.0112987349027532","0.00776728370324786","0.0148301861022585"
"Polen","2011","Realschule","Städtischer Raum","32","0.0067102500616104","0.00430885321910633","0.00911164690411447"
"Polen","2011","Realschule","Ländlicher Raum","15","","",""
"Polen","2011","(Fach-)Abitur","Städtischer Raum","67","0.0330944414432753","0.0262669277098714","0.0399219551766792"
"Polen","2011","(Fach-)Abitur","Ländlicher Raum","17","","",""
"Polen","2011","AkademikerIn","Städtischer Raum","49","0.0142809386646239","0.0107945817765268","0.0177672955527211"
"Polen","2011","AkademikerIn","Ländlicher Raum","16","","",""
"Korea","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Korea","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Korea","2011","Hauptschule","Städtischer Raum","","","",""
"Korea","2011","Hauptschule","Ländlicher Raum","","","",""
"Korea","2011","Realschule","Städtischer Raum","","","",""
"Korea","2011","Realschule","Ländlicher Raum","","","",""
"Korea","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Korea","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Korea","2011","AkademikerIn","Städtischer Raum","","","",""
"Korea","2011","AkademikerIn","Ländlicher Raum","2","","",""
"Iran","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Iran","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Iran","2011","Hauptschule","Städtischer Raum","2","","",""
"Iran","2011","Hauptschule","Ländlicher Raum","1","","",""
"Iran","2011","Realschule","Städtischer Raum","","","",""
"Iran","2011","Realschule","Ländlicher Raum","","","",""
"Iran","2011","(Fach-)Abitur","Städtischer Raum","13","","",""
"Iran","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Iran","2011","AkademikerIn","Städtischer Raum","13","","",""
"Iran","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Indonesien","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Indonesien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Indonesien","2011","Hauptschule","Städtischer Raum","1","","",""
"Indonesien","2011","Hauptschule","Ländlicher Raum","","","",""
"Indonesien","2011","Realschule","Städtischer Raum","","","",""
"Indonesien","2011","Realschule","Ländlicher Raum","","","",""
"Indonesien","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Indonesien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Indonesien","2011","AkademikerIn","Städtischer Raum","1","","",""
"Indonesien","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Ungarn","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ungarn","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ungarn","2011","Hauptschule","Städtischer Raum","9","","",""
"Ungarn","2011","Hauptschule","Ländlicher Raum","4","","",""
"Ungarn","2011","Realschule","Städtischer Raum","","","",""
"Ungarn","2011","Realschule","Ländlicher Raum","2","","",""
"Ungarn","2011","(Fach-)Abitur","Städtischer Raum","7","","",""
"Ungarn","2011","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Ungarn","2011","AkademikerIn","Städtischer Raum","11","","",""
"Ungarn","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Bolivien","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Bolivien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Bolivien","2011","Hauptschule","Städtischer Raum","","","",""
"Bolivien","2011","Hauptschule","Ländlicher Raum","","","",""
"Bolivien","2011","Realschule","Städtischer Raum","","","",""
"Bolivien","2011","Realschule","Ländlicher Raum","","","",""
"Bolivien","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Bolivien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Bolivien","2011","AkademikerIn","Städtischer Raum","1","","",""
"Bolivien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Portugal","2011","(noch) kein Abschluss","Städtischer Raum","3","","",""
"Portugal","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Portugal","2011","Hauptschule","Städtischer Raum","11","","",""
"Portugal","2011","Hauptschule","Ländlicher Raum","","","",""
"Portugal","2011","Realschule","Städtischer Raum","","","",""
"Portugal","2011","Realschule","Ländlicher Raum","","","",""
"Portugal","2011","(Fach-)Abitur","Städtischer Raum","1","","",""
"Portugal","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Portugal","2011","AkademikerIn","Städtischer Raum","1","","",""
"Portugal","2011","AkademikerIn","Ländlicher Raum","","","",""
"Bulgarien","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Bulgarien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Bulgarien","2011","Hauptschule","Städtischer Raum","3","","",""
"Bulgarien","2011","Hauptschule","Ländlicher Raum","1","","",""
"Bulgarien","2011","Realschule","Städtischer Raum","","","",""
"Bulgarien","2011","Realschule","Ländlicher Raum","","","",""
"Bulgarien","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Bulgarien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Bulgarien","2011","AkademikerIn","Städtischer Raum","9","","",""
"Bulgarien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Syrien","2011","(noch) kein Abschluss","Städtischer Raum","2","","",""
"Syrien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Syrien","2011","Hauptschule","Städtischer Raum","6","","",""
"Syrien","2011","Hauptschule","Ländlicher Raum","","","",""
"Syrien","2011","Realschule","Städtischer Raum","1","","",""
"Syrien","2011","Realschule","Ländlicher Raum","","","",""
"Syrien","2011","(Fach-)Abitur","Städtischer Raum","2","","",""
"Syrien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Syrien","2011","AkademikerIn","Städtischer Raum","6","","",""
"Syrien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Tschechien","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Tschechien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Tschechien","2011","Hauptschule","Städtischer Raum","18","","",""
"Tschechien","2011","Hauptschule","Ländlicher Raum","13","","",""
"Tschechien","2011","Realschule","Städtischer Raum","3","","",""
"Tschechien","2011","Realschule","Ländlicher Raum","6","","",""
"Tschechien","2011","(Fach-)Abitur","Städtischer Raum","6","","",""
"Tschechien","2011","(Fach-)Abitur","Ländlicher Raum","4","","",""
"Tschechien","2011","AkademikerIn","Städtischer Raum","9","","",""
"Tschechien","2011","AkademikerIn","Ländlicher Raum","5","","",""
"Russland","2011","(noch) kein Abschluss","Städtischer Raum","14","","",""
"Russland","2011","(noch) kein Abschluss","Ländlicher Raum","10","","",""
"Russland","2011","Hauptschule","Städtischer Raum","99","0.014486112922355","0.0113415125193613","0.0176307133253487"
"Russland","2011","Hauptschule","Ländlicher Raum","61","0.0165912462200679","0.012323365296425","0.0208591271437109"
"Russland","2011","Realschule","Städtischer Raum","26","","",""
"Russland","2011","Realschule","Ländlicher Raum","18","","",""
"Russland","2011","(Fach-)Abitur","Städtischer Raum","50","0.01810370287454","0.0130149712888028","0.0231924344602772"
"Russland","2011","(Fach-)Abitur","Ländlicher Raum","14","","",""
"Russland","2011","AkademikerIn","Städtischer Raum","48","0.0162162064425085","0.0125047757717604","0.0199276371132567"
"Russland","2011","AkademikerIn","Ländlicher Raum","11","","",""
"Mexiko","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Mexiko","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Mexiko","2011","Hauptschule","Städtischer Raum","1","","",""
"Mexiko","2011","Hauptschule","Ländlicher Raum","","","",""
"Mexiko","2011","Realschule","Städtischer Raum","","","",""
"Mexiko","2011","Realschule","Ländlicher Raum","","","",""
"Mexiko","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Mexiko","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Mexiko","2011","AkademikerIn","Städtischer Raum","3","","",""
"Mexiko","2011","AkademikerIn","Ländlicher Raum","1","","",""
"Argentinien","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Argentinien","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Argentinien","2011","Hauptschule","Städtischer Raum","2","","",""
"Argentinien","2011","Hauptschule","Ländlicher Raum","","","",""
"Argentinien","2011","Realschule","Städtischer Raum","","","",""
"Argentinien","2011","Realschule","Ländlicher Raum","","","",""
"Argentinien","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Argentinien","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Argentinien","2011","AkademikerIn","Städtischer Raum","5","","",""
"Argentinien","2011","AkademikerIn","Ländlicher Raum","","","",""
"Benin","2011","(noch) kein Abschluss","Städtischer Raum","","","",""
"Benin","2011","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Benin","2011","Hauptschule","Städtischer Raum","","","",""
"Benin","2011","Hauptschule","Ländlicher Raum","","","",""
"Benin","2011","Realschule","Städtischer Raum","","","",""
"Benin","2011","Realschule","Ländlicher Raum","","","",""
"Benin","2011","(Fach-)Abitur","Städtischer Raum","","","",""
"Benin","2011","(Fach-)Abitur","Ländlicher Raum","","","",""
"Benin","2011","AkademikerIn","Städtischer Raum","","","",""
"Benin","2011","AkademikerIn","Ländlicher Raum","","","",""
"Philippinen","2011","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Philippinen","2011","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Philippinen","2011","Hauptschule","Städtischer Raum","3","","",""
"Philippinen","2011","Hauptschule","Ländlicher Raum","1","","",""
"Philippinen","2011","Realschule","Städtischer Raum","","","",""
"Philippinen","2011","Realschule","Ländlicher Raum","","","",""
"Philippinen","2011","(Fach-)Abitur","Städtischer Raum","3","","",""
"Philippinen","2011","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Philippinen","2011","AkademikerIn","Städtischer Raum","3","","",""
