"corigin","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Polen","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","9","","",""
"Korea","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Korea","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Korea","2018","2","Westdeutschland","","","",""
"Korea","2018","2","Ostdeutschland","","","",""
"Korea","2018","3","Westdeutschland","1","","",""
"Korea","2018","3","Ostdeutschland","","","",""
"Korea","2018","4","Westdeutschland","","","",""
"Korea","2018","4","Ostdeutschland","","","",""
"Korea","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Korea","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Iran","2018","1 Einkommensschwächstes Quintil","Westdeutschland","61","0.00781370706286443","0.00529028683387571","0.0103371272918531"
"Iran","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","15","","",""
"Iran","2018","2","Westdeutschland","20","","",""
"Iran","2018","2","Ostdeutschland","2","","",""
"Iran","2018","3","Westdeutschland","9","","",""
"Iran","2018","3","Ostdeutschland","","","",""
"Iran","2018","4","Westdeutschland","7","","",""
"Iran","2018","4","Ostdeutschland","1","","",""
"Iran","2018","5 Einkommensstärkstes Quintil","Westdeutschland","11","","",""
"Iran","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","2","","",""
"Indonesien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Indonesien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Indonesien","2018","2","Westdeutschland","","","",""
"Indonesien","2018","2","Ostdeutschland","","","",""
"Indonesien","2018","3","Westdeutschland","2","","",""
"Indonesien","2018","3","Ostdeutschland","","","",""
"Indonesien","2018","4","Westdeutschland","","","",""
"Indonesien","2018","4","Ostdeutschland","","","",""
"Indonesien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Indonesien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ungarn","2018","1 Einkommensschwächstes Quintil","Westdeutschland","4","","",""
"Ungarn","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ungarn","2018","2","Westdeutschland","4","","",""
"Ungarn","2018","2","Ostdeutschland","2","","",""
"Ungarn","2018","3","Westdeutschland","13","","",""
"Ungarn","2018","3","Ostdeutschland","","","",""
"Ungarn","2018","4","Westdeutschland","23","","",""
"Ungarn","2018","4","Ostdeutschland","2","","",""
"Ungarn","2018","5 Einkommensstärkstes Quintil","Westdeutschland","16","","",""
"Ungarn","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Bolivien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Bolivien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Bolivien","2018","2","Westdeutschland","","","",""
"Bolivien","2018","2","Ostdeutschland","","","",""
"Bolivien","2018","3","Westdeutschland","","","",""
"Bolivien","2018","3","Ostdeutschland","","","",""
"Bolivien","2018","4","Westdeutschland","","","",""
"Bolivien","2018","4","Ostdeutschland","","","",""
"Bolivien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Bolivien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Portugal","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Portugal","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Portugal","2018","2","Westdeutschland","6","","",""
"Portugal","2018","2","Ostdeutschland","","","",""
"Portugal","2018","3","Westdeutschland","3","","",""
"Portugal","2018","3","Ostdeutschland","","","",""
"Portugal","2018","4","Westdeutschland","6","","",""
"Portugal","2018","4","Ostdeutschland","","","",""
"Portugal","2018","5 Einkommensstärkstes Quintil","Westdeutschland","5","","",""
"Portugal","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Bulgarien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","31","0.00583784442398649","0.0036545149475627","0.00802117390041028"
"Bulgarien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Bulgarien","2018","2","Westdeutschland","22","","",""
"Bulgarien","2018","2","Ostdeutschland","","","",""
"Bulgarien","2018","3","Westdeutschland","9","","",""
"Bulgarien","2018","3","Ostdeutschland","3","","",""
"Bulgarien","2018","4","Westdeutschland","13","","",""
"Bulgarien","2018","4","Ostdeutschland","","","",""
"Bulgarien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","17","","",""
"Bulgarien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","3","","",""
"Syrien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1643","0.0468290034233821","0.0407740992626323","0.052883907584132"
"Syrien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","279","0.0239788780013069","0.015584920016992","0.0323728359856218"
"Syrien","2018","2","Westdeutschland","283","0.00929604481620489","0.00589024416525897","0.0127018454671508"
"Syrien","2018","2","Ostdeutschland","31","0.0024268799186716","-0.000708563991331668","0.00556232382867486"
"Syrien","2018","3","Westdeutschland","83","0.0025705831651291","0.000844009996922144","0.00429715633333606"
"Syrien","2018","3","Ostdeutschland","8","","",""
"Syrien","2018","4","Westdeutschland","30","0.00127656831374535","0.000303830929448915","0.00224930569804178"
"Syrien","2018","4","Ostdeutschland","3","","",""
"Syrien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","20","","",""
"Syrien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tschechien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","4","","",""
"Tschechien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Tschechien","2018","2","Westdeutschland","2","","",""
"Tschechien","2018","2","Ostdeutschland","1","","",""
"Tschechien","2018","3","Westdeutschland","8","","",""
"Tschechien","2018","3","Ostdeutschland","","","",""
"Tschechien","2018","4","Westdeutschland","11","","",""
"Tschechien","2018","4","Ostdeutschland","3","","",""
"Tschechien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","10","","",""
"Tschechien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Russland","2018","1 Einkommensschwächstes Quintil","Westdeutschland","117","0.0274873428740614","0.0228016003912138","0.0321730853569091"
"Russland","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","36","0.00985661092531668","0.00443615762919474","0.0152770642214386"
"Russland","2018","2","Westdeutschland","65","0.0130853534492143","0.00905233046158897","0.0171183764368396"
"Russland","2018","2","Ostdeutschland","5","","",""
"Russland","2018","3","Westdeutschland","107","0.0181432793287248","0.0135922459191039","0.0226943127383456"
"Russland","2018","3","Ostdeutschland","2","","",""
"Russland","2018","4","Westdeutschland","109","0.0124198652782771","0.00940272451535252","0.0154370060412017"
"Russland","2018","4","Ostdeutschland","13","","",""
"Russland","2018","5 Einkommensstärkstes Quintil","Westdeutschland","71","0.00635135849302508","0.00454658037662793","0.00815613660942224"
"Russland","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","7","","",""
"Mexiko","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Mexiko","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Mexiko","2018","2","Westdeutschland","1","","",""
"Mexiko","2018","2","Ostdeutschland","1","","",""
"Mexiko","2018","3","Westdeutschland","","","",""
"Mexiko","2018","3","Ostdeutschland","","","",""
"Mexiko","2018","4","Westdeutschland","3","","",""
"Mexiko","2018","4","Ostdeutschland","","","",""
"Mexiko","2018","5 Einkommensstärkstes Quintil","Westdeutschland","6","","",""
"Mexiko","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Argentinien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Argentinien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Argentinien","2018","2","Westdeutschland","2","","",""
"Argentinien","2018","2","Ostdeutschland","","","",""
"Argentinien","2018","3","Westdeutschland","2","","",""
"Argentinien","2018","3","Ostdeutschland","","","",""
"Argentinien","2018","4","Westdeutschland","1","","",""
"Argentinien","2018","4","Ostdeutschland","1","","",""
"Argentinien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Argentinien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Benin","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Benin","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Benin","2018","2","Westdeutschland","1","","",""
"Benin","2018","2","Ostdeutschland","","","",""
"Benin","2018","3","Westdeutschland","","","",""
"Benin","2018","3","Ostdeutschland","","","",""
"Benin","2018","4","Westdeutschland","","","",""
"Benin","2018","4","Ostdeutschland","","","",""
"Benin","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Benin","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Philippinen","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Philippinen","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Philippinen","2018","2","Westdeutschland","5","","",""
"Philippinen","2018","2","Ostdeutschland","","","",""
"Philippinen","2018","3","Westdeutschland","4","","",""
"Philippinen","2018","3","Ostdeutschland","","","",""
"Philippinen","2018","4","Westdeutschland","3","","",""
"Philippinen","2018","4","Ostdeutschland","","","",""
"Philippinen","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Philippinen","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Israel","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Israel","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Israel","2018","2","Westdeutschland","","","",""
"Israel","2018","2","Ostdeutschland","","","",""
"Israel","2018","3","Westdeutschland","","","",""
"Israel","2018","3","Ostdeutschland","","","",""
"Israel","2018","4","Westdeutschland","","","",""
"Israel","2018","4","Ostdeutschland","1","","",""
"Israel","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Israel","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Japan","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Japan","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Japan","2018","2","Westdeutschland","1","","",""
"Japan","2018","2","Ostdeutschland","","","",""
"Japan","2018","3","Westdeutschland","","","",""
"Japan","2018","3","Ostdeutschland","1","","",""
"Japan","2018","4","Westdeutschland","","","",""
"Japan","2018","4","Ostdeutschland","","","",""
"Japan","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Japan","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Australien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Australien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Australien","2018","2","Westdeutschland","","","",""
"Australien","2018","2","Ostdeutschland","","","",""
"Australien","2018","3","Westdeutschland","1","","",""
"Australien","2018","3","Ostdeutschland","","","",""
"Australien","2018","4","Westdeutschland","1","","",""
"Australien","2018","4","Ostdeutschland","","","",""
"Australien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Australien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Indien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","5","","",""
"Indien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","2","","",""
"Indien","2018","2","Westdeutschland","5","","",""
"Indien","2018","2","Ostdeutschland","","","",""
"Indien","2018","3","Westdeutschland","2","","",""
"Indien","2018","3","Ostdeutschland","","","",""
"Indien","2018","4","Westdeutschland","3","","",""
"Indien","2018","4","Ostdeutschland","","","",""
"Indien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","10","","",""
"Indien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Afghanistan","2018","1 Einkommensschwächstes Quintil","Westdeutschland","234","0.0119409156022999","0.00882794744556048","0.0150538837590393"
"Afghanistan","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","90","0.00711842925663001","0.00250564051217477","0.0117312180010853"
"Afghanistan","2018","2","Westdeutschland","43","0.00355938862017162","0.00144584320172867","0.00567293403861457"
"Afghanistan","2018","2","Ostdeutschland","8","","",""
"Afghanistan","2018","3","Westdeutschland","12","","",""
"Afghanistan","2018","3","Ostdeutschland","","","",""
"Afghanistan","2018","4","Westdeutschland","","","",""
"Afghanistan","2018","4","Ostdeutschland","","","",""
"Afghanistan","2018","5 Einkommensstärkstes Quintil","Westdeutschland","4","","",""
"Afghanistan","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Thailand","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Thailand","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Thailand","2018","2","Westdeutschland","","","",""
"Thailand","2018","2","Ostdeutschland","1","","",""
"Thailand","2018","3","Westdeutschland","","","",""
"Thailand","2018","3","Ostdeutschland","","","",""
"Thailand","2018","4","Westdeutschland","6","","",""
"Thailand","2018","4","Ostdeutschland","","","",""
"Thailand","2018","5 Einkommensstärkstes Quintil","Westdeutschland","7","","",""
"Thailand","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Jamaika","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Jamaika","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Jamaika","2018","2","Westdeutschland","","","",""
"Jamaika","2018","2","Ostdeutschland","","","",""
"Jamaika","2018","3","Westdeutschland","3","","",""
"Jamaika","2018","3","Ostdeutschland","1","","",""
"Jamaika","2018","4","Westdeutschland","","","",""
"Jamaika","2018","4","Ostdeutschland","","","",""
"Jamaika","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Jamaika","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Saudi-Arabien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","6","","",""
"Saudi-Arabien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","3","","",""
"Saudi-Arabien","2018","2","Westdeutschland","3","","",""
"Saudi-Arabien","2018","2","Ostdeutschland","","","",""
"Saudi-Arabien","2018","3","Westdeutschland","","","",""
"Saudi-Arabien","2018","3","Ostdeutschland","","","",""
"Saudi-Arabien","2018","4","Westdeutschland","","","",""
"Saudi-Arabien","2018","4","Ostdeutschland","","","",""
"Saudi-Arabien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Saudi-Arabien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Aethiopien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","8","","",""
"Aethiopien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","3","","",""
"Aethiopien","2018","2","Westdeutschland","3","","",""
"Aethiopien","2018","2","Ostdeutschland","","","",""
"Aethiopien","2018","3","Westdeutschland","","","",""
"Aethiopien","2018","3","Ostdeutschland","","","",""
"Aethiopien","2018","4","Westdeutschland","","","",""
"Aethiopien","2018","4","Ostdeutschland","","","",""
"Aethiopien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Aethiopien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kolumbien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kolumbien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kolumbien","2018","2","Westdeutschland","2","","",""
"Kolumbien","2018","2","Ostdeutschland","1","","",""
"Kolumbien","2018","3","Westdeutschland","","","",""
"Kolumbien","2018","3","Ostdeutschland","","","",""
"Kolumbien","2018","4","Westdeutschland","2","","",""
"Kolumbien","2018","4","Ostdeutschland","","","",""
"Kolumbien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","4","","",""
"Kolumbien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ghana","2018","1 Einkommensschwächstes Quintil","Westdeutschland","9","","",""
"Ghana","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ghana","2018","2","Westdeutschland","4","","",""
"Ghana","2018","2","Ostdeutschland","","","",""
"Ghana","2018","3","Westdeutschland","6","","",""
"Ghana","2018","3","Ostdeutschland","","","",""
"Ghana","2018","4","Westdeutschland","","","",""
"Ghana","2018","4","Ostdeutschland","","","",""
"Ghana","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Ghana","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Bangla Desh","2018","1 Einkommensschwächstes Quintil","Westdeutschland","4","","",""
"Bangla Desh","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Bangla Desh","2018","2","Westdeutschland","3","","",""
"Bangla Desh","2018","2","Ostdeutschland","","","",""
"Bangla Desh","2018","3","Westdeutschland","2","","",""
"Bangla Desh","2018","3","Ostdeutschland","","","",""
"Bangla Desh","2018","4","Westdeutschland","","","",""
"Bangla Desh","2018","4","Ostdeutschland","","","",""
"Bangla Desh","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Bangla Desh","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Venezuela","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Venezuela","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Venezuela","2018","2","Westdeutschland","1","","",""
"Venezuela","2018","2","Ostdeutschland","","","",""
"Venezuela","2018","3","Westdeutschland","2","","",""
"Venezuela","2018","3","Ostdeutschland","","","",""
"Venezuela","2018","4","Westdeutschland","","","",""
"Venezuela","2018","4","Ostdeutschland","","","",""
"Venezuela","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Venezuela","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tunesien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","5","","",""
"Tunesien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tunesien","2018","2","Westdeutschland","8","","",""
"Tunesien","2018","2","Ostdeutschland","1","","",""
"Tunesien","2018","3","Westdeutschland","3","","",""
"Tunesien","2018","3","Ostdeutschland","","","",""
"Tunesien","2018","4","Westdeutschland","2","","",""
"Tunesien","2018","4","Ostdeutschland","","","",""
"Tunesien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Tunesien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Mauritius","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Mauritius","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Mauritius","2018","2","Westdeutschland","","","",""
"Mauritius","2018","2","Ostdeutschland","","","",""
"Mauritius","2018","3","Westdeutschland","","","",""
"Mauritius","2018","3","Ostdeutschland","","","",""
"Mauritius","2018","4","Westdeutschland","1","","",""
"Mauritius","2018","4","Ostdeutschland","","","",""
"Mauritius","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Mauritius","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nigeria","2018","1 Einkommensschwächstes Quintil","Westdeutschland","11","","",""
"Nigeria","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nigeria","2018","2","Westdeutschland","5","","",""
"Nigeria","2018","2","Ostdeutschland","","","",""
"Nigeria","2018","3","Westdeutschland","","","",""
"Nigeria","2018","3","Ostdeutschland","1","","",""
"Nigeria","2018","4","Westdeutschland","2","","",""
"Nigeria","2018","4","Ostdeutschland","","","",""
"Nigeria","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nigeria","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kanada","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kanada","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kanada","2018","2","Westdeutschland","","","",""
"Kanada","2018","2","Ostdeutschland","","","",""
"Kanada","2018","3","Westdeutschland","","","",""
"Kanada","2018","3","Ostdeutschland","","","",""
"Kanada","2018","4","Westdeutschland","2","","",""
"Kanada","2018","4","Ostdeutschland","","","",""
"Kanada","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kanada","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Neuseeland","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Neuseeland","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Neuseeland","2018","2","Westdeutschland","","","",""
"Neuseeland","2018","2","Ostdeutschland","","","",""
"Neuseeland","2018","3","Westdeutschland","","","",""
"Neuseeland","2018","3","Ostdeutschland","","","",""
"Neuseeland","2018","4","Westdeutschland","2","","",""
"Neuseeland","2018","4","Ostdeutschland","","","",""
"Neuseeland","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Neuseeland","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tansania","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Tansania","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tansania","2018","2","Westdeutschland","","","",""
"Tansania","2018","2","Ostdeutschland","","","",""
"Tansania","2018","3","Westdeutschland","","","",""
"Tansania","2018","3","Ostdeutschland","","","",""
"Tansania","2018","4","Westdeutschland","","","",""
"Tansania","2018","4","Ostdeutschland","","","",""
"Tansania","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Tansania","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Zypern","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Zypern","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Zypern","2018","2","Westdeutschland","","","",""
"Zypern","2018","2","Ostdeutschland","","","",""
"Zypern","2018","3","Westdeutschland","","","",""
"Zypern","2018","3","Ostdeutschland","","","",""
"Zypern","2018","4","Westdeutschland","","","",""
"Zypern","2018","4","Ostdeutschland","","","",""
"Zypern","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Zypern","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kuba","2018","1 Einkommensschwächstes Quintil","Westdeutschland","2","","",""
"Kuba","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kuba","2018","2","Westdeutschland","1","","",""
"Kuba","2018","2","Ostdeutschland","2","","",""
"Kuba","2018","3","Westdeutschland","1","","",""
"Kuba","2018","3","Ostdeutschland","","","",""
"Kuba","2018","4","Westdeutschland","","","",""
"Kuba","2018","4","Ostdeutschland","","","",""
"Kuba","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Kuba","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Irak","2018","1 Einkommensschwächstes Quintil","Westdeutschland","450","0.0210394433498625","0.0169263920552701","0.025152494644455"
"Irak","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","44","0.00350258507547383","0.000261016687426452","0.0067441534635212"
"Irak","2018","2","Westdeutschland","75","0.00553809585035177","0.00290435839068193","0.00817183331002162"
"Irak","2018","2","Ostdeutschland","11","","",""
"Irak","2018","3","Westdeutschland","12","","",""
"Irak","2018","3","Ostdeutschland","","","",""
"Irak","2018","4","Westdeutschland","6","","",""
"Irak","2018","4","Ostdeutschland","","","",""
"Irak","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Irak","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Brasilien","2018","1 Einkommensschwächstes Quintil","Westdeutschland","4","","",""
"Brasilien","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Brasilien","2018","2","Westdeutschland","","","",""
"Brasilien","2018","2","Ostdeutschland","","","",""
"Brasilien","2018","3","Westdeutschland","4","","",""
"Brasilien","2018","3","Ostdeutschland","","","",""
"Brasilien","2018","4","Westdeutschland","1","","",""
"Brasilien","2018","4","Ostdeutschland","","","",""
"Brasilien","2018","5 Einkommensstärkstes Quintil","Westdeutschland","7","","",""
"Brasilien","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","2","","",""
"Hongkong","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hongkong","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hongkong","2018","2","Westdeutschland","","","",""
"Hongkong","2018","2","Ostdeutschland","","","",""
"Hongkong","2018","3","Westdeutschland","","","",""
"Hongkong","2018","3","Ostdeutschland","","","",""
"Hongkong","2018","4","Westdeutschland","","","",""
"Hongkong","2018","4","Ostdeutschland","","","",""
"Hongkong","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hongkong","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Peru","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Peru","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Peru","2018","2","Westdeutschland","1","","",""
"Peru","2018","2","Ostdeutschland","","","",""
"Peru","2018","3","Westdeutschland","","","",""
"Peru","2018","3","Ostdeutschland","","","",""
"Peru","2018","4","Westdeutschland","3","","",""
"Peru","2018","4","Ostdeutschland","1","","",""
"Peru","2018","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Peru","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sri Lanka","2018","1 Einkommensschwächstes Quintil","Westdeutschland","7","","",""
"Sri Lanka","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Sri Lanka","2018","2","Westdeutschland","11","","",""
"Sri Lanka","2018","2","Ostdeutschland","","","",""
"Sri Lanka","2018","3","Westdeutschland","1","","",""
"Sri Lanka","2018","3","Ostdeutschland","","","",""
"Sri Lanka","2018","4","Westdeutschland","2","","",""
"Sri Lanka","2018","4","Ostdeutschland","","","",""
"Sri Lanka","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sri Lanka","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nepal","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nepal","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nepal","2018","2","Westdeutschland","","","",""
"Nepal","2018","2","Ostdeutschland","","","",""
"Nepal","2018","3","Westdeutschland","","","",""
"Nepal","2018","3","Ostdeutschland","","","",""
"Nepal","2018","4","Westdeutschland","2","","",""
"Nepal","2018","4","Ostdeutschland","","","",""
"Nepal","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nepal","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Marokko","2018","1 Einkommensschwächstes Quintil","Westdeutschland","15","","",""
"Marokko","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Marokko","2018","2","Westdeutschland","21","","",""
"Marokko","2018","2","Ostdeutschland","","","",""
"Marokko","2018","3","Westdeutschland","3","","",""
"Marokko","2018","3","Ostdeutschland","","","",""
"Marokko","2018","4","Westdeutschland","6","","",""
"Marokko","2018","4","Ostdeutschland","1","","",""
"Marokko","2018","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Marokko","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"China","2018","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"China","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"China","2018","2","Westdeutschland","3","","",""
"China","2018","2","Ostdeutschland","","","",""
"China","2018","3","Westdeutschland","2","","",""
"China","2018","3","Ostdeutschland","1","","",""
"China","2018","4","Westdeutschland","1","","",""
