"corigin","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Tunesien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Tunesien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Tunesien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Tunesien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Mauritius","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Mauritius","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Mauritius","2015","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Mauritius","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Mauritius","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Mauritius","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Mauritius","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Mauritius","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nigeria","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Nigeria","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Nigeria","2015","direkter Migrationshintergrund","Städtischer Raum","20","","",""
"Nigeria","2015","direkter Migrationshintergrund","Ländlicher Raum","3","","",""
"Nigeria","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Nigeria","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Nigeria","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nigeria","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kanada","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kanada","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kanada","2015","direkter Migrationshintergrund","Städtischer Raum","4","","",""
"Kanada","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Kanada","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kanada","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kanada","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kanada","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Neuseeland","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Neuseeland","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Neuseeland","2015","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Neuseeland","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Neuseeland","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Neuseeland","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Neuseeland","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Neuseeland","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Tansania","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Tansania","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Tansania","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Tansania","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Tansania","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Tansania","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Tansania","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Tansania","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Zypern","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Zypern","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Zypern","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Zypern","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Zypern","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Zypern","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Zypern","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Zypern","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kuba","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kuba","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kuba","2015","direkter Migrationshintergrund","Städtischer Raum","10","","",""
"Kuba","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Kuba","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kuba","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kuba","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kuba","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Irak","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Irak","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Irak","2015","direkter Migrationshintergrund","Städtischer Raum","68","0.0108554049122734","0.00780159130285569","0.013909218521691"
"Irak","2015","direkter Migrationshintergrund","Ländlicher Raum","24","","",""
"Irak","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Irak","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Irak","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Irak","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Brasilien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Brasilien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Brasilien","2015","direkter Migrationshintergrund","Städtischer Raum","26","","",""
"Brasilien","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Brasilien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Brasilien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Brasilien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Brasilien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Hongkong","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Hongkong","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Hongkong","2015","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Hongkong","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Hongkong","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Hongkong","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Hongkong","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Hongkong","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Peru","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Peru","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Peru","2015","direkter Migrationshintergrund","Städtischer Raum","9","","",""
"Peru","2015","direkter Migrationshintergrund","Ländlicher Raum","3","","",""
"Peru","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Peru","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Peru","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Peru","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Sri Lanka","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Sri Lanka","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Sri Lanka","2015","direkter Migrationshintergrund","Städtischer Raum","15","","",""
"Sri Lanka","2015","direkter Migrationshintergrund","Ländlicher Raum","4","","",""
"Sri Lanka","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Sri Lanka","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Sri Lanka","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Sri Lanka","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nepal","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Nepal","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Nepal","2015","direkter Migrationshintergrund","Städtischer Raum","4","","",""
"Nepal","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Nepal","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Nepal","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Nepal","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nepal","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Marokko","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Marokko","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Marokko","2015","direkter Migrationshintergrund","Städtischer Raum","57","0.00874273592054522","0.00599922626482264","0.0114862455762678"
"Marokko","2015","direkter Migrationshintergrund","Ländlicher Raum","6","","",""
"Marokko","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Marokko","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Marokko","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Marokko","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"China","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"China","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"China","2015","direkter Migrationshintergrund","Städtischer Raum","17","","",""
"China","2015","direkter Migrationshintergrund","Ländlicher Raum","4","","",""
"China","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"China","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"China","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"China","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Irland","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Irland","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Irland","2015","direkter Migrationshintergrund","Städtischer Raum","7","","",""
"Irland","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Irland","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Irland","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Irland","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Irland","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Moldawien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Moldawien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Moldawien","2015","direkter Migrationshintergrund","Städtischer Raum","10","","",""
"Moldawien","2015","direkter Migrationshintergrund","Ländlicher Raum","2","","",""
"Moldawien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Moldawien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Moldawien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Moldawien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kasachstan","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kasachstan","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kasachstan","2015","direkter Migrationshintergrund","Städtischer Raum","333","0.0770417005656137","0.0691831293834202","0.0849002717478071"
"Kasachstan","2015","direkter Migrationshintergrund","Ländlicher Raum","222","0.142186309238184","0.124623475848801","0.159749142627567"
"Kasachstan","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kasachstan","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kasachstan","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kasachstan","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Albanien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Albanien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Albanien","2015","direkter Migrationshintergrund","Städtischer Raum","14","","",""
"Albanien","2015","direkter Migrationshintergrund","Ländlicher Raum","7","","",""
"Albanien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Albanien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Albanien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Albanien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Libanon","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Libanon","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Libanon","2015","direkter Migrationshintergrund","Städtischer Raum","35","0.00657222871552846","0.00419092875973801","0.00895352867131891"
"Libanon","2015","direkter Migrationshintergrund","Ländlicher Raum","4","","",""
"Libanon","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Libanon","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Libanon","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Libanon","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kirgistan","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kirgistan","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kirgistan","2015","direkter Migrationshintergrund","Städtischer Raum","36","0.00700722139586666","0.00454891740541261","0.0094655253863207"
"Kirgistan","2015","direkter Migrationshintergrund","Ländlicher Raum","15","","",""
"Kirgistan","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kirgistan","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kirgistan","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kirgistan","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Ukraine","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Ukraine","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Ukraine","2015","direkter Migrationshintergrund","Städtischer Raum","127","0.0239683794573337","0.0194608258433562","0.0284759330713111"
"Ukraine","2015","direkter Migrationshintergrund","Ländlicher Raum","40","0.0248314761981292","0.0170060083619437","0.0326569440343148"
"Ukraine","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Ukraine","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Ukraine","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ukraine","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Algerien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Algerien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Algerien","2015","direkter Migrationshintergrund","Städtischer Raum","3","","",""
"Algerien","2015","direkter Migrationshintergrund","Ländlicher Raum","2","","",""
"Algerien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Algerien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Algerien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Algerien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Mocambique","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Mocambique","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Mocambique","2015","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Mocambique","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Mocambique","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Mocambique","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Mocambique","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Mocambique","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Aegypten","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Aegypten","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Aegypten","2015","direkter Migrationshintergrund","Städtischer Raum","7","","",""
"Aegypten","2015","direkter Migrationshintergrund","Ländlicher Raum","6","","",""
"Aegypten","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Aegypten","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Aegypten","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Aegypten","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Tadschikistan","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Tadschikistan","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Tadschikistan","2015","direkter Migrationshintergrund","Städtischer Raum","16","","",""
"Tadschikistan","2015","direkter Migrationshintergrund","Ländlicher Raum","2","","",""
"Tadschikistan","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Tadschikistan","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Tadschikistan","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Tadschikistan","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Vietnam","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Vietnam","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Vietnam","2015","direkter Migrationshintergrund","Städtischer Raum","8","","",""
"Vietnam","2015","direkter Migrationshintergrund","Ländlicher Raum","4","","",""
"Vietnam","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Vietnam","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Vietnam","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Vietnam","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Somalia","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Somalia","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Somalia","2015","direkter Migrationshintergrund","Städtischer Raum","3","","",""
"Somalia","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Somalia","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Somalia","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Somalia","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Somalia","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Pakistan","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Pakistan","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Pakistan","2015","direkter Migrationshintergrund","Städtischer Raum","22","","",""
"Pakistan","2015","direkter Migrationshintergrund","Ländlicher Raum","7","","",""
"Pakistan","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Pakistan","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Pakistan","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Pakistan","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Südafrika","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Südafrika","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Südafrika","2015","direkter Migrationshintergrund","Städtischer Raum","7","","",""
"Südafrika","2015","direkter Migrationshintergrund","Ländlicher Raum","2","","",""
"Südafrika","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Südafrika","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Südafrika","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Südafrika","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2015","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Vereinigte Arabische Emirate","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"El Salvador","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"El Salvador","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"El Salvador","2015","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"El Salvador","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"El Salvador","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"El Salvador","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"El Salvador","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"El Salvador","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Eritrea","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Eritrea","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Eritrea","2015","direkter Migrationshintergrund","Städtischer Raum","6","","",""
"Eritrea","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Eritrea","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Eritrea","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Eritrea","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Eritrea","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Jordanien","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Jordanien","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Jordanien","2015","direkter Migrationshintergrund","Städtischer Raum","4","","",""
"Jordanien","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Jordanien","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Jordanien","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Jordanien","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Jordanien","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Costa Rica","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Costa Rica","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Costa Rica","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Costa Rica","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Costa Rica","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Costa Rica","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Costa Rica","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Costa Rica","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Singapur","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Singapur","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Singapur","2015","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Singapur","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Singapur","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Singapur","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Singapur","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Singapur","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Burkina Faso","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Burkina Faso","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Burkina Faso","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Burkina Faso","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Burkina Faso","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Burkina Faso","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Burkina Faso","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Burkina Faso","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Sambia","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Sambia","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Sambia","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Sambia","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Sambia","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Sambia","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Sambia","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Sambia","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Ecuador","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Ecuador","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Ecuador","2015","direkter Migrationshintergrund","Städtischer Raum","4","","",""
"Ecuador","2015","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Ecuador","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Ecuador","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Ecuador","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ecuador","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Usbekistan","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Usbekistan","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Usbekistan","2015","direkter Migrationshintergrund","Städtischer Raum","11","","",""
"Usbekistan","2015","direkter Migrationshintergrund","Ländlicher Raum","6","","",""
"Usbekistan","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Usbekistan","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Usbekistan","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Usbekistan","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Staatenlos","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Staatenlos","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Staatenlos","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Staatenlos","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Staatenlos","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Staatenlos","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Staatenlos","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Staatenlos","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Laos","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Laos","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Laos","2015","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Laos","2015","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Laos","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Laos","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Laos","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Laos","2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Estland","2015","kein Migrationshintergrund","Städtischer Raum","","","",""
"Estland","2015","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Estland","2015","direkter Migrationshintergrund","Städtischer Raum","3","","",""
"Estland","2015","direkter Migrationshintergrund","Ländlicher Raum","3","","",""
"Estland","2015","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Estland","2015","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Estland","2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
