year,pgisced97,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Upper Secondary Level,4th Quintile,Probably,0.01342,35,731,0.00507,0.02177
2013,Upper Secondary Level,4th Quintile,"Yes, definitely",0.04069,102,731,0.02636,0.05502
2013,Upper Secondary Level,5th Quintile,"No, definitely not",0.23706,432,508,0.20004,0.27408
2013,Upper Secondary Level,5th Quintile,"Yes, definitely",0.03617,76,508,0.01992,0.05243
2013,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.20704,34,100,0.12723,0.28686
2013,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.23797,66,100,0.15409,0.32186
2013,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.13984,36,36,0.02494,0.25474
2013,Post-secondary Non-tertiary Level,3rd Quintile,"No, definitely not",0.16293,32,32,0.03292,0.29293
2013,Post-secondary Non-tertiary Level,4th Quintile,"No, definitely not",0.15174,32,32,0.02545,0.27804
2013,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.13252,47,47,0.03454,0.23051
2013,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.68034,61,61,0.56234,0.79834
2013,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.41833,100,100,0.32116,0.51550
2013,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.35653,103,103,0.26358,0.44948
2013,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20275,80,80,0.11410,0.29141
2013,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.15316,74,74,0.07054,0.23578
2013,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.26363,72,148,0.19240,0.33485
2013,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.14024,76,148,0.08411,0.19638
2013,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.35263,174,213,0.28831,0.41695
2013,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.07050,39,213,0.03604,0.10496
2013,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.35162,229,265,0.29403,0.40922
2013,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.03239,36,265,0.01104,0.05375
2013,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.23168,244,290,0.18303,0.28032
2013,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.03140,46,290,0.01129,0.05151
2013,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.19346,506,568,0.16095,0.22598
2013,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02212,62,568,0.01001,0.03423
2014,Pre-primary Level,1st Quintile,"Yes, definitely",0.33459,93,93,0.23817,0.43101
2014,Pre-primary Level,2nd Quintile,"Yes, definitely",0.35705,56,56,0.23043,0.48368
2014,Pre-primary Level,3rd Quintile,"Yes, definitely",0.36515,46,46,0.22448,0.50583
2014,Pre-primary Level,4th Quintile,"Yes, definitely",0.37039,44,44,0.22605,0.51473
2014,Pre-primary Level,5th Quintile,"Yes, definitely",0.34917,54,54,0.22082,0.47751
2014,Primary Level,1st Quintile,"No, definitely not",0.29919,77,207,0.23666,0.36173
2014,Primary Level,1st Quintile,Probably,0.10006,44,207,0.05908,0.14104
2014,Primary Level,1st Quintile,"Yes, definitely",0.23312,86,207,0.17538,0.29086
2014,Lower Secondary Level,1st Quintile,"No, definitely not",0.39896,324,767,0.36429,0.43364
2014,Lower Secondary Level,1st Quintile,Probably not,0.02088,41,767,0.01076,0.03101
2014,Lower Secondary Level,1st Quintile,Probably,0.05602,107,767,0.03974,0.07231
2014,Lower Secondary Level,1st Quintile,"Yes, definitely",0.17616,295,767,0.14918,0.20314
2014,Lower Secondary Level,2nd Quintile,"No, definitely not",0.43131,252,377,0.38125,0.48137
2014,Lower Secondary Level,2nd Quintile,Probably,0.02103,34,377,0.00652,0.03553
2014,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.08833,91,377,0.05964,0.11701
2014,Lower Secondary Level,3rd Quintile,"No, definitely not",0.37283,174,226,0.30964,0.43601
2014,Lower Secondary Level,3rd Quintile,"Yes, definitely",0.07201,52,226,0.03823,0.10579
2014,Lower Secondary Level,4th Quintile,"No, definitely not",0.35076,101,133,0.26935,0.43217
2014,Lower Secondary Level,4th Quintile,"Yes, definitely",0.07819,32,133,0.03239,0.12399
2014,Lower Secondary Level,5th Quintile,"No, definitely not",0.24933,34,34,0.10172,0.39694
2014,Upper Secondary Level,1st Quintile,"No, definitely not",0.34663,660,1412,0.32180,0.37146
2014,Upper Secondary Level,1st Quintile,Probably not,0.03796,98,1412,0.02799,0.04793
2014,Upper Secondary Level,1st Quintile,Probably,0.04513,163,1412,0.03430,0.05597
2014,Upper Secondary Level,1st Quintile,"Yes, definitely",0.15811,491,1412,0.13907,0.17715
2014,Upper Secondary Level,2nd Quintile,"No, definitely not",0.37997,874,1243,0.35298,0.40697
2014,Upper Secondary Level,2nd Quintile,Probably not,0.02535,62,1243,0.01660,0.03409
2014,Upper Secondary Level,2nd Quintile,Probably,0.02216,78,1243,0.01397,0.03034
2014,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.07453,229,1243,0.05992,0.08914
2014,Upper Secondary Level,3rd Quintile,"No, definitely not",0.32710,703,924,0.29684,0.35737
2014,Upper Secondary Level,3rd Quintile,Probably,0.01704,51,924,0.00869,0.02538
2014,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.05357,170,924,0.03904,0.06809
2014,Upper Secondary Level,4th Quintile,"No, definitely not",0.26993,566,699,0.23700,0.30287
2014,Upper Secondary Level,4th Quintile,Probably,0.01450,37,699,0.00563,0.02337
2014,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03194,96,699,0.01890,0.04499
2014,Upper Secondary Level,5th Quintile,"No, definitely not",0.20318,380,455,0.16617,0.24020
2014,Upper Secondary Level,5th Quintile,"Yes, definitely",0.03568,75,455,0.01862,0.05274
2014,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.17273,49,129,0.10724,0.23822
2014,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.21879,80,129,0.14717,0.29041
2014,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.09216,35,35,-0.00507,0.18940
2014,Post-secondary Non-tertiary Level,3rd Quintile,"No, definitely not",0.14559,31,64,0.05849,0.23268
2014,Post-secondary Non-tertiary Level,3rd Quintile,"Yes, definitely",0.05930,33,64,0.00098,0.11763
2014,Post-secondary Non-tertiary Level,4th Quintile,"No, definitely not",0.09840,33,33,-0.00480,0.20160
2014,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.14339,41,41,0.03478,0.25200
2014,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.53793,42,42,0.38533,0.69054
2014,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.55144,113,113,0.45933,0.64355
2014,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.34024,95,95,0.24446,0.43602
2014,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.22519,90,90,0.13840,0.31197
2014,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.12052,62,62,0.03882,0.20222
2014,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.23216,98,237,0.17829,0.28603
2014,Second Stage of Tertiary Education,1st Quintile,Probably,0.02817,31,237,0.00706,0.04927
2014,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.17208,108,237,0.12392,0.22023
2014,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.30906,157,221,0.24800,0.37013
2014,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.09127,64,221,0.05321,0.12933
2014,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.30896,232,298,0.25641,0.36152
2014,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.05405,66,298,0.02833,0.07976
2014,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.23311,265,330,0.18742,0.27880
2014,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.04305,65,330,0.02112,0.06499
2014,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.16915,469,536,0.13738,0.20091
2014,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02668,67,536,0.01302,0.04034
2015,Pre-primary Level,1st Quintile,"Yes, definitely",0.37773,73,73,0.26574,0.48971
2015,Pre-primary Level,2nd Quintile,"Yes, definitely",0.33885,49,49,0.20494,0.47275
2015,Pre-primary Level,3rd Quintile,"Yes, definitely",0.41095,42,42,0.26035,0.56155
2015,Pre-primary Level,4th Quintile,"Yes, definitely",0.32145,36,36,0.16673,0.47618
2015,Pre-primary Level,5th Quintile,"Yes, definitely",0.33027,35,35,0.17218,0.48836
2015,Primary Level,1st Quintile,"No, definitely not",0.34490,70,180,0.27527,0.41454
2015,Primary Level,1st Quintile,Probably,0.12059,44,180,0.07288,0.16830
2015,Primary Level,1st Quintile,"Yes, definitely",0.19849,66,180,0.14006,0.25692
2015,Lower Secondary Level,1st Quintile,"No, definitely not",0.35004,270,659,0.31360,0.38649
2015,Lower Secondary Level,1st Quintile,Probably not,0.03167,50,659,0.01829,0.04505
2015,Lower Secondary Level,1st Quintile,Probably,0.06486,105,659,0.04604,0.08368
2015,Lower Secondary Level,1st Quintile,"Yes, definitely",0.16765,234,659,0.13911,0.19619
2015,Lower Secondary Level,2nd Quintile,"No, definitely not",0.50529,256,327,0.45102,0.55957
2015,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.05425,71,327,0.02966,0.07883
2015,Lower Secondary Level,3rd Quintile,"No, definitely not",0.42835,165,165,0.35261,0.50408
2015,Lower Secondary Level,4th Quintile,"No, definitely not",0.34601,89,89,0.24662,0.44540
2015,Lower Secondary Level,5th Quintile,"No, definitely not",0.34288,36,36,0.18562,0.50013
2015,Upper Secondary Level,1st Quintile,"No, definitely not",0.35886,621,1297,0.33274,0.38497
2015,Upper Secondary Level,1st Quintile,Probably not,0.04408,118,1297,0.03290,0.05525
2015,Upper Secondary Level,1st Quintile,Probably,0.03722,127,1297,0.02691,0.04753
2015,Upper Secondary Level,1st Quintile,"Yes, definitely",0.16136,431,1297,0.14133,0.18138
2015,Upper Secondary Level,2nd Quintile,"No, definitely not",0.39699,893,1221,0.36953,0.42444
2015,Upper Secondary Level,2nd Quintile,Probably not,0.01740,45,1221,0.01007,0.02474
2015,Upper Secondary Level,2nd Quintile,Probably,0.02221,70,1221,0.01394,0.03048
2015,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.05507,213,1221,0.04227,0.06787
2015,Upper Secondary Level,3rd Quintile,"No, definitely not",0.33346,692,910,0.30281,0.36411
2015,Upper Secondary Level,3rd Quintile,Probably not,0.00821,34,910,0.00234,0.01407
2015,Upper Secondary Level,3rd Quintile,Probably,0.01062,35,910,0.00396,0.01728
2015,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.04608,149,910,0.03245,0.05971
2015,Upper Secondary Level,4th Quintile,"No, definitely not",0.26105,527,644,0.22710,0.29499
2015,Upper Secondary Level,4th Quintile,"Yes, definitely",0.04645,117,644,0.03019,0.06272
2015,Upper Secondary Level,5th Quintile,"No, definitely not",0.22653,387,464,0.18840,0.26466
2015,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04520,77,464,0.02628,0.06413
2015,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.13973,46,122,0.07795,0.20150
2015,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.28207,76,122,0.20188,0.36225
2015,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.08303,40,40,-0.00357,0.16963
2015,Post-secondary Non-tertiary Level,3rd Quintile,"Yes, definitely",0.07373,41,41,-0.00726,0.15472
2015,Post-secondary Non-tertiary Level,4th Quintile,"No, definitely not",0.14991,35,35,0.02991,0.26990
2015,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.12848,41,41,0.02478,0.23218
2015,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.69599,52,52,0.56974,0.82224
2015,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.50032,112,112,0.40730,0.59333
2015,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.34397,99,99,0.24991,0.43802
2015,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20166,70,70,0.10699,0.29634
2015,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.14964,68,68,0.06423,0.23506
2015,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.17906,79,169,0.12109,0.23704
2015,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.18243,90,169,0.12403,0.24082
2015,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.31216,169,218,0.25050,0.37381
2015,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.07072,49,218,0.03661,0.10483
2015,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.31069,220,279,0.25629,0.36509
2015,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.06091,59,279,0.03280,0.08903
2015,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.25229,273,322,0.20478,0.29980
2015,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.04113,49,322,0.01941,0.06286
2015,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.19081,482,544,0.15776,0.22386
2015,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.01898,62,544,0.00750,0.03045
2016,Pre-primary Level,1st Quintile,"Yes, definitely",0.31583,67,67,0.20368,0.42797
2016,Pre-primary Level,2nd Quintile,"Yes, definitely",0.35349,55,55,0.22598,0.48100
2016,Pre-primary Level,3rd Quintile,"Yes, definitely",0.33154,37,37,0.17775,0.48532
2016,Pre-primary Level,4th Quintile,"Yes, definitely",0.33442,35,35,0.17584,0.49301
2016,Pre-primary Level,5th Quintile,"Yes, definitely",0.39214,38,38,0.23482,0.54946
2016,Primary Level,1st Quintile,"No, definitely not",0.35261,58,158,0.27788,0.42735
2016,Primary Level,1st Quintile,Probably,0.14143,46,158,0.08692,0.19594
2016,Primary Level,1st Quintile,"Yes, definitely",0.14329,54,158,0.08848,0.19810
2016,Lower Secondary Level,1st Quintile,"No, definitely not",0.34089,256,632,0.30391,0.37788
2016,Lower Secondary Level,1st Quintile,Probably not,0.02275,42,632,0.01112,0.03439
2016,Lower Secondary Level,1st Quintile,Probably,0.07130,104,632,0.05123,0.09138
2016,Lower Secondary Level,1st Quintile,"Yes, definitely",0.18435,230,632,0.15409,0.21461
2016,Lower Secondary Level,2nd Quintile,"No, definitely not",0.44244,232,303,0.38642,0.49846
2016,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.08547,71,303,0.05394,0.11701
2016,Lower Secondary Level,3rd Quintile,"No, definitely not",0.43787,159,159,0.36051,0.51523
2016,Lower Secondary Level,4th Quintile,"No, definitely not",0.37066,79,79,0.26347,0.47784
2016,Lower Secondary Level,5th Quintile,"No, definitely not",0.30674,40,40,0.16201,0.45146
2016,Upper Secondary Level,1st Quintile,"No, definitely not",0.33206,568,1212,0.30553,0.35859
2016,Upper Secondary Level,1st Quintile,Probably not,0.04934,83,1212,0.03714,0.06154
2016,Upper Secondary Level,1st Quintile,Probably,0.05762,145,1212,0.04450,0.07075
2016,Upper Secondary Level,1st Quintile,"Yes, definitely",0.15057,416,1212,0.13042,0.17071
2016,Upper Secondary Level,2nd Quintile,"No, definitely not",0.40312,848,1134,0.37455,0.43168
2016,Upper Secondary Level,2nd Quintile,Probably not,0.01303,46,1134,0.00643,0.01963
2016,Upper Secondary Level,2nd Quintile,Probably,0.01378,56,1134,0.00699,0.02057
2016,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.05772,184,1134,0.04414,0.07130
2016,Upper Secondary Level,3rd Quintile,"No, definitely not",0.31502,638,753,0.28182,0.34822
2016,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.04111,115,753,0.02692,0.05530
2016,Upper Secondary Level,4th Quintile,"No, definitely not",0.26110,504,590,0.22562,0.29657
2016,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03351,86,590,0.01897,0.04804
2016,Upper Secondary Level,5th Quintile,"No, definitely not",0.22429,380,459,0.18609,0.26249
2016,Upper Secondary Level,5th Quintile,"Yes, definitely",0.05282,79,459,0.03234,0.07331
2016,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.12219,40,146,0.06888,0.17549
2016,Post-secondary Non-tertiary Level,1st Quintile,Probably,0.12189,31,146,0.06864,0.17514
2016,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.21056,75,146,0.14420,0.27693
2016,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.08330,35,35,-0.00959,0.17618
2016,Post-secondary Non-tertiary Level,3rd Quintile,"No, definitely not",0.12269,35,35,0.01241,0.23297
2016,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.14743,43,43,0.04020,0.25465
2016,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.52389,43,43,0.37284,0.67493
2016,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.50918,112,112,0.41618,0.60218
2016,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.29752,89,89,0.20200,0.39304
2016,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20939,68,68,0.11197,0.30682
2016,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.14798,69,69,0.06358,0.23238
2016,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.22319,93,233,0.16961,0.27677
2016,Second Stage of Tertiary Education,1st Quintile,Probably,0.03209,41,233,0.00941,0.05476
2016,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.19994,99,233,0.14847,0.25140
2016,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.29363,157,220,0.23331,0.35395
2016,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.10995,63,220,0.06852,0.15139
2016,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.29503,221,286,0.24208,0.34798
2016,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.08532,65,286,0.05288,0.11775
2016,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20325,244,307,0.15816,0.24834
2016,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.04611,63,307,0.02261,0.06961
2016,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.20229,500,555,0.16884,0.23574
2016,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.01493,55,555,0.00483,0.02503
2017,Pre-primary Level,1st Quintile,"Yes, definitely",0.26684,66,66,0.15931,0.37436
2017,Pre-primary Level,2nd Quintile,"Yes, definitely",0.34531,41,41,0.19796,0.49266
2017,Pre-primary Level,3rd Quintile,"Yes, definitely",0.24784,42,42,0.11567,0.38000
2017,Pre-primary Level,4th Quintile,"Yes, definitely",0.43122,39,39,0.27375,0.58868
2017,Pre-primary Level,5th Quintile,"Yes, definitely",0.44722,34,34,0.27757,0.61686
2017,Primary Level,1st Quintile,"No, definitely not",0.34635,85,568,0.30718,0.38551
2017,Primary Level,1st Quintile,Probably not,0.05253,36,568,0.03417,0.07090
2017,Primary Level,1st Quintile,Probably,0.10069,116,568,0.07592,0.12546
2017,Primary Level,1st Quintile,"Yes, definitely",0.24623,331,568,0.21077,0.28169
2017,Primary Level,2nd Quintile,"Yes, definitely",0.10263,35,35,0.00062,0.20463
2017,Lower Secondary Level,1st Quintile,"No, definitely not",0.38243,245,803,0.34880,0.41607
2017,Lower Secondary Level,1st Quintile,Probably not,0.02548,39,803,0.01457,0.03639
2017,Lower Secondary Level,1st Quintile,Probably,0.07807,130,803,0.05950,0.09663
2017,Lower Secondary Level,1st Quintile,"Yes, definitely",0.17188,389,803,0.14577,0.19799
2017,Lower Secondary Level,2nd Quintile,"No, definitely not",0.46056,204,284,0.40249,0.51864
2017,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.07982,80,284,0.04824,0.11139
2017,Lower Secondary Level,3rd Quintile,"No, definitely not",0.47222,148,183,0.39969,0.54475
2017,Lower Secondary Level,3rd Quintile,"Yes, definitely",0.05634,35,183,0.02284,0.08984
2017,Lower Secondary Level,4th Quintile,"No, definitely not",0.33065,77,77,0.22488,0.43641
2017,Upper Secondary Level,1st Quintile,"No, definitely not",0.35153,558,1276,0.32532,0.37774
2017,Upper Secondary Level,1st Quintile,Probably not,0.02668,76,1276,0.01783,0.03552
2017,Upper Secondary Level,1st Quintile,Probably,0.04065,133,1276,0.02981,0.05149
2017,Upper Secondary Level,1st Quintile,"Yes, definitely",0.15300,509,1276,0.13324,0.17276
2017,Upper Secondary Level,2nd Quintile,"No, definitely not",0.40710,797,1014,0.37684,0.43735
2017,Upper Secondary Level,2nd Quintile,Probably,0.00947,50,1014,0.00350,0.01543
2017,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.04903,167,1014,0.03573,0.06233
2017,Upper Secondary Level,3rd Quintile,"No, definitely not",0.37090,627,781,0.33700,0.40479
2017,Upper Secondary Level,3rd Quintile,Probably,0.00868,34,781,0.00217,0.01519
2017,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.03773,120,781,0.02436,0.05110
2017,Upper Secondary Level,4th Quintile,"No, definitely not",0.27496,473,555,0.23777,0.31214
2017,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03218,82,555,0.01749,0.04688
2017,Upper Secondary Level,5th Quintile,"No, definitely not",0.23451,338,401,0.19298,0.27603
2017,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04047,63,401,0.02116,0.05979
2017,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.14700,46,131,0.08613,0.20787
2017,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.21300,85,131,0.14262,0.28338
2017,Post-secondary Non-tertiary Level,2nd Quintile,"No, definitely not",0.13422,31,72,0.05493,0.21351
2017,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.07031,41,72,0.01084,0.12978
2017,Post-secondary Non-tertiary Level,3rd Quintile,"No, definitely not",0.12326,32,32,0.00754,0.23898
2017,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.13216,36,36,0.01996,0.24435
2017,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.57787,45,45,0.43194,0.72381
2017,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.57072,104,104,0.47513,0.66631
2017,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.29300,83,83,0.19449,0.39151
2017,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20391,60,60,0.10110,0.30672
2017,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.16041,68,68,0.07253,0.24828
2017,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.21823,88,446,0.17985,0.25661
2017,Second Stage of Tertiary Education,1st Quintile,Probably,0.04747,66,446,0.02772,0.06723
2017,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.15792,292,446,0.12404,0.19181
2017,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.31424,156,215,0.25205,0.37644
2017,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.06353,59,215,0.03085,0.09621
2017,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.29199,221,274,0.23806,0.34593
2017,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.06578,53,274,0.03638,0.09519
2017,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.23721,254,307,0.18955,0.28487
2017,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.04032,53,307,0.01828,0.06236
2017,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.20410,464,517,0.16933,0.23888
2017,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.02111,53,517,0.00870,0.03351
2018,Pre-primary Level,1st Quintile,"Yes, definitely",0.40631,71,71,0.29126,0.52137
2018,Pre-primary Level,2nd Quintile,"Yes, definitely",0.32623,49,49,0.19359,0.45886
2018,Pre-primary Level,3rd Quintile,"Yes, definitely",0.40217,46,46,0.25890,0.54543
2018,Pre-primary Level,4th Quintile,"Yes, definitely",0.43983,36,36,0.27538,0.60427
2018,Primary Level,1st Quintile,"No, definitely not",0.28417,98,845,0.25374,0.31460
2018,Primary Level,1st Quintile,Probably not,0.08223,53,845,0.06369,0.10076
2018,Primary Level,1st Quintile,Probably,0.12625,179,845,0.10384,0.14865
2018,Primary Level,1st Quintile,"Yes, definitely",0.20680,515,845,0.17947,0.23412
2018,Primary Level,2nd Quintile,"Yes, definitely",0.08277,59,59,0.01186,0.15368
2018,Lower Secondary Level,1st Quintile,"No, definitely not",0.32261,237,912,0.29225,0.35296
2018,Lower Secondary Level,1st Quintile,Probably not,0.03198,48,912,0.02055,0.04340
2018,Lower Secondary Level,1st Quintile,Probably,0.06005,134,912,0.04462,0.07548
2018,Lower Secondary Level,1st Quintile,"Yes, definitely",0.19638,493,912,0.17058,0.22218
2018,Lower Secondary Level,2nd Quintile,"No, definitely not",0.48999,226,312,0.43443,0.54555
2018,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.05207,86,312,0.02738,0.07677
2018,Lower Secondary Level,3rd Quintile,"No, definitely not",0.37883,154,154,0.30196,0.45570
2018,Lower Secondary Level,4th Quintile,"No, definitely not",0.30225,64,64,0.18885,0.41565
2018,Lower Secondary Level,5th Quintile,"No, definitely not",0.27752,38,38,0.13324,0.42181
2018,Upper Secondary Level,1st Quintile,"No, definitely not",0.36851,615,1400,0.34324,0.39379
2018,Upper Secondary Level,1st Quintile,Probably not,0.02596,70,1400,0.01762,0.03429
2018,Upper Secondary Level,1st Quintile,Probably,0.03546,163,1400,0.02577,0.04515
2018,Upper Secondary Level,1st Quintile,"Yes, definitely",0.14172,552,1400,0.12345,0.16000
2018,Upper Secondary Level,2nd Quintile,"No, definitely not",0.38575,802,1073,0.35661,0.41489
2018,Upper Secondary Level,2nd Quintile,Probably not,0.01027,34,1073,0.00423,0.01630
2018,Upper Secondary Level,2nd Quintile,Probably,0.01824,66,1073,0.01023,0.02625
2018,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.04465,171,1073,0.03229,0.05702
2018,Upper Secondary Level,3rd Quintile,"No, definitely not",0.34551,655,805,0.31264,0.37838
2018,Upper Secondary Level,3rd Quintile,Probably not,0.00958,31,805,0.00284,0.01631
2018,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.03624,119,805,0.02332,0.04915
2018,Upper Secondary Level,4th Quintile,"No, definitely not",0.26053,497,595,0.22523,0.29583
2018,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03982,98,595,0.02410,0.05555
2018,Upper Secondary Level,5th Quintile,"No, definitely not",0.19839,346,422,0.16029,0.23648
2018,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04424,76,422,0.02460,0.06389
2018,Post-secondary Non-tertiary Level,1st Quintile,"No, definitely not",0.11425,45,133,0.05998,0.16852
2018,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.22478,88,133,0.15357,0.29599
2018,Post-secondary Non-tertiary Level,2nd Quintile,"No, definitely not",0.11886,39,75,0.04512,0.19259
2018,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.05251,36,75,0.00169,0.10333
2018,Post-secondary Non-tertiary Level,3rd Quintile,"No, definitely not",0.13006,39,39,0.02311,0.23701
2018,Post-secondary Non-tertiary Level,4th Quintile,"No, definitely not",0.15455,36,36,0.03479,0.27430
