year,bula_h,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Thuringa,Rural regions,"No, definitely not",0.75682,231,294,0.70770,0.80595
2012,Thuringa,Rural regions,"Yes, definitely",0.17852,63,294,0.13467,0.22237
2013,Schleswig-Holstein,Urban regions,"No, definitely not",0.67738,58,115,0.59156,0.76319
2013,Schleswig-Holstein,Urban regions,"Yes, definitely",0.23974,57,115,0.16137,0.31811
2013,Schleswig-Holstein,Rural regions,"No, definitely not",0.71009,156,269,0.65577,0.76442
2013,Schleswig-Holstein,Rural regions,"Yes, definitely",0.22373,113,269,0.17384,0.27363
2013,Hamburg,Urban regions,"No, definitely not",0.82054,127,189,0.76569,0.87540
2013,Hamburg,Urban regions,"Yes, definitely",0.14703,62,189,0.09641,0.19765
2013,Lower Saxony,Urban regions,"No, definitely not",0.75216,290,475,0.71330,0.79103
2013,Lower Saxony,Urban regions,Probably,0.04492,40,475,0.02628,0.06357
2013,Lower Saxony,Urban regions,"Yes, definitely",0.17689,145,475,0.14253,0.21124
2013,Lower Saxony,Rural regions,"No, definitely not",0.70588,368,590,0.66909,0.74268
2013,Lower Saxony,Rural regions,Probably,0.06858,59,590,0.04817,0.08899
2013,Lower Saxony,Rural regions,"Yes, definitely",0.20171,163,590,0.16931,0.23412
2013,Bremen,Urban regions,"No, definitely not",0.57131,43,89,0.46791,0.67471
2013,Bremen,Urban regions,"Yes, definitely",0.32000,46,89,0.22253,0.41746
2013,North Rhine-Westphalia,Urban regions,"No, definitely not",0.69369,1259,2375,0.67515,0.71223
2013,North Rhine-Westphalia,Urban regions,Probably not,0.03735,120,2375,0.02972,0.04498
2013,North Rhine-Westphalia,Urban regions,Probably,0.05026,235,2375,0.04147,0.05904
2013,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.21870,761,2375,0.20208,0.23533
2013,North Rhine-Westphalia,Rural regions,"No, definitely not",0.60254,33,33,0.43298,0.77210
2013,Hesse,Urban regions,"No, definitely not",0.67423,332,601,0.63673,0.71173
2013,Hesse,Urban regions,Probably,0.07153,63,601,0.05091,0.09216
2013,Hesse,Urban regions,"Yes, definitely",0.20798,206,601,0.17550,0.24045
2013,Hesse,Rural regions,"No, definitely not",0.71052,77,114,0.62690,0.79414
2013,Hesse,Rural regions,"Yes, definitely",0.20696,37,114,0.13226,0.28165
2013,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.67121,282,454,0.62795,0.71447
2013,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.06277,45,454,0.04043,0.08510
2013,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.23062,127,454,0.19183,0.26941
2013,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.78105,101,101,0.70000,0.86210
2013,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.72078,622,1117,0.69446,0.74710
2013,Baden-Wuerttemberg,Urban regions,Probably not,0.02152,36,1117,0.01300,0.03003
2013,Baden-Wuerttemberg,Urban regions,Probably,0.05461,91,1117,0.04128,0.06795
2013,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.20309,368,1117,0.17949,0.22669
2013,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.73210,69,110,0.64896,0.81524
2013,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.19435,41,110,0.12006,0.26863
2013,Bavaria,Urban regions,"No, definitely not",0.77028,461,719,0.73951,0.80105
2013,Bavaria,Urban regions,Probably,0.03622,46,719,0.02255,0.04988
2013,Bavaria,Urban regions,"Yes, definitely",0.17459,212,719,0.14682,0.20236
2013,Bavaria,Rural regions,"No, definitely not",0.68807,519,892,0.65765,0.71849
2013,Bavaria,Rural regions,Probably not,0.05265,53,892,0.03799,0.06732
2013,Bavaria,Rural regions,Probably,0.04896,76,892,0.03479,0.06313
2013,Bavaria,Rural regions,"Yes, definitely",0.21032,244,892,0.18356,0.23708
2013,Berlin,Urban regions,"No, definitely not",0.60973,235,472,0.56567,0.65379
2013,Berlin,Urban regions,Probably not,0.09239,36,472,0.06624,0.11854
2013,Berlin,Urban regions,Probably,0.06576,38,472,0.04338,0.08815
2013,Berlin,Urban regions,"Yes, definitely",0.23211,163,472,0.19399,0.27024
2013,Brandenburg,Rural regions,"No, definitely not",0.72892,311,452,0.68790,0.76995
2013,Brandenburg,Rural regions,Probably,0.05213,36,452,0.03161,0.07264
2013,Brandenburg,Rural regions,"Yes, definitely",0.17518,105,452,0.14010,0.21026
2013,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.75598,149,198,0.69600,0.81596
2013,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.15640,49,198,0.10567,0.20712
2013,Saxony,Urban regions,"No, definitely not",0.73082,224,312,0.68153,0.78012
2013,Saxony,Urban regions,"Yes, definitely",0.17130,88,312,0.12943,0.21318
2013,Saxony,Rural regions,"No, definitely not",0.72013,203,287,0.66810,0.77216
2013,Saxony,Rural regions,"Yes, definitely",0.21106,84,287,0.16377,0.25836
2013,Saxony-Anhalt,Urban regions,"No, definitely not",0.72445,76,76,0.62333,0.82557
2013,Saxony-Anhalt,Rural regions,"No, definitely not",0.72387,197,296,0.67286,0.77489
2013,Saxony-Anhalt,Rural regions,"Yes, definitely",0.14947,99,296,0.10878,0.19016
2013,Thuringa,Urban regions,"No, definitely not",0.65095,69,105,0.55934,0.74257
2013,Thuringa,Urban regions,"Yes, definitely",0.25848,36,105,0.17434,0.34262
2013,Thuringa,Rural regions,"No, definitely not",0.78806,215,272,0.73940,0.83672
2013,Thuringa,Rural regions,"Yes, definitely",0.15041,57,272,0.10785,0.19297
2014,Schleswig-Holstein,Urban regions,"No, definitely not",0.74106,55,91,0.65056,0.83157
2014,Schleswig-Holstein,Urban regions,"Yes, definitely",0.17722,36,91,0.09833,0.25611
2014,Schleswig-Holstein,Rural regions,"No, definitely not",0.74915,151,222,0.69200,0.80631
2014,Schleswig-Holstein,Rural regions,"Yes, definitely",0.16413,71,222,0.11530,0.21297
2014,Hamburg,Urban regions,"No, definitely not",0.83057,109,142,0.76865,0.89249
2014,Hamburg,Urban regions,"Yes, definitely",0.11941,33,142,0.06588,0.17293
2014,Lower Saxony,Urban regions,"No, definitely not",0.70489,248,403,0.66031,0.74948
2014,Lower Saxony,Urban regions,Probably,0.03543,32,403,0.01736,0.05350
2014,Lower Saxony,Urban regions,"Yes, definitely",0.23686,123,403,0.19530,0.27843
2014,Lower Saxony,Rural regions,"No, definitely not",0.74087,361,584,0.70530,0.77643
2014,Lower Saxony,Rural regions,Probably not,0.03554,31,584,0.02052,0.05057
2014,Lower Saxony,Rural regions,Probably,0.03937,45,584,0.02358,0.05515
2014,Lower Saxony,Rural regions,"Yes, definitely",0.18422,147,584,0.15275,0.21569
2014,Bremen,Urban regions,"No, definitely not",0.62110,47,83,0.51610,0.72610
2014,Bremen,Urban regions,"Yes, definitely",0.23864,36,83,0.14638,0.33090
2014,North Rhine-Westphalia,Urban regions,"No, definitely not",0.69737,1156,2052,0.67749,0.71725
2014,North Rhine-Westphalia,Urban regions,Probably not,0.03791,104,2052,0.02964,0.04617
2014,North Rhine-Westphalia,Urban regions,Probably,0.05908,180,2052,0.04888,0.06929
2014,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.20564,612,2052,0.18815,0.22313
2014,Hesse,Urban regions,"No, definitely not",0.66098,306,506,0.61969,0.70227
2014,Hesse,Urban regions,Probably,0.07954,51,506,0.05594,0.10314
2014,Hesse,Urban regions,"Yes, definitely",0.22352,149,506,0.18719,0.25986
2014,Hesse,Rural regions,"No, definitely not",0.70912,62,62,0.59514,0.82309
2014,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.66443,267,424,0.61943,0.70942
2014,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.05152,42,424,0.03046,0.07259
2014,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.24517,115,424,0.20418,0.28617
2014,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.76241,91,123,0.68689,0.83793
2014,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, definitely",0.16529,32,123,0.09938,0.23121
2014,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.70967,567,980,0.68124,0.73811
2014,Baden-Wuerttemberg,Urban regions,Probably not,0.03859,39,980,0.02652,0.05066
2014,Baden-Wuerttemberg,Urban regions,Probably,0.04876,81,980,0.03527,0.06226
2014,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.20297,293,980,0.17778,0.22817
2014,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.75396,59,92,0.66547,0.84245
2014,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.15656,33,92,0.08190,0.23123
2014,Bavaria,Urban regions,"No, definitely not",0.72251,442,672,0.68863,0.75639
2014,Bavaria,Urban regions,Probably,0.04430,48,672,0.02873,0.05986
2014,Bavaria,Urban regions,"Yes, definitely",0.21166,182,672,0.18075,0.24257
2014,Bavaria,Rural regions,"No, definitely not",0.74738,487,739,0.71604,0.77873
2014,Bavaria,Rural regions,Probably,0.05117,58,739,0.03527,0.06706
2014,Bavaria,Rural regions,"Yes, definitely",0.16046,194,739,0.13398,0.18694
2014,Berlin,Urban regions,"No, definitely not",0.64480,223,341,0.59393,0.69567
2014,Berlin,Urban regions,"Yes, definitely",0.21757,118,341,0.17371,0.26143
2014,Brandenburg,Rural regions,"No, definitely not",0.66777,294,396,0.62132,0.71422
2014,Brandenburg,Rural regions,"Yes, definitely",0.24430,102,396,0.20193,0.28668
2014,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.72287,141,190,0.65906,0.78668
2014,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.16895,49,190,0.11553,0.22237
2014,Saxony,Urban regions,"No, definitely not",0.72426,222,295,0.67317,0.77534
2014,Saxony,Urban regions,"Yes, definitely",0.18852,73,295,0.14381,0.23322
2014,Saxony,Rural regions,"No, definitely not",0.71712,189,241,0.66013,0.77410
2014,Saxony,Rural regions,"Yes, definitely",0.17845,52,241,0.13001,0.22689
2014,Saxony-Anhalt,Urban regions,"No, definitely not",0.70251,72,72,0.59617,0.80885
2014,Saxony-Anhalt,Rural regions,"No, definitely not",0.67523,187,280,0.62028,0.73018
2014,Saxony-Anhalt,Rural regions,"Yes, definitely",0.24319,93,280,0.19285,0.29353
2014,Thuringa,Urban regions,"No, definitely not",0.60402,69,101,0.50817,0.69988
2014,Thuringa,Urban regions,"Yes, definitely",0.23374,32,101,0.15079,0.31669
2014,Thuringa,Rural regions,"No, definitely not",0.78247,207,261,0.73232,0.83262
2014,Thuringa,Rural regions,"Yes, definitely",0.14506,54,261,0.10225,0.18786
2015,Schleswig-Holstein,Urban regions,"No, definitely not",0.83023,59,59,0.73361,0.92685
2015,Schleswig-Holstein,Rural regions,"No, definitely not",0.70189,137,218,0.64103,0.76276
2015,Schleswig-Holstein,Rural regions,"Yes, definitely",0.22764,81,218,0.17185,0.28343
2015,Hamburg,Urban regions,"No, definitely not",0.77678,104,155,0.71101,0.84255
2015,Hamburg,Urban regions,"Yes, definitely",0.16652,51,155,0.10768,0.22536
2015,Lower Saxony,Urban regions,"No, definitely not",0.73326,236,395,0.68959,0.77693
2015,Lower Saxony,Urban regions,Probably,0.02756,31,395,0.01139,0.04372
2015,Lower Saxony,Urban regions,"Yes, definitely",0.22058,128,395,0.17964,0.26152
2015,Lower Saxony,Rural regions,"No, definitely not",0.70927,336,595,0.67275,0.74579
2015,Lower Saxony,Rural regions,Probably not,0.03900,33,595,0.02343,0.05457
2015,Lower Saxony,Rural regions,Probably,0.03865,44,595,0.02315,0.05415
2015,Lower Saxony,Rural regions,"Yes, definitely",0.21307,182,595,0.18014,0.24600
2015,Bremen,Urban regions,"No, definitely not",0.55145,39,39,0.39332,0.70958
2015,North Rhine-Westphalia,Urban regions,"No, definitely not",0.69063,1155,2127,0.67098,0.71028
2015,North Rhine-Westphalia,Urban regions,Probably not,0.02813,100,2127,0.02110,0.03515
2015,North Rhine-Westphalia,Urban regions,Probably,0.04910,204,2127,0.03991,0.05828
2015,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.23214,668,2127,0.21420,0.25009
2015,Hesse,Urban regions,"No, definitely not",0.64992,289,533,0.60939,0.69045
2015,Hesse,Urban regions,Probably not,0.05897,31,533,0.03895,0.07899
2015,Hesse,Urban regions,Probably,0.06348,42,533,0.04276,0.08420
2015,Hesse,Urban regions,"Yes, definitely",0.22763,171,533,0.19200,0.26326
2015,Hesse,Rural regions,"No, definitely not",0.73665,59,59,0.62330,0.85001
2015,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.72042,285,449,0.67886,0.76198
2015,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.07985,47,449,0.05475,0.10495
2015,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.16539,117,449,0.13098,0.19979
2015,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.77914,105,146,0.71161,0.84666
2015,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, definitely",0.13921,41,146,0.08287,0.19556
2015,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.72963,563,965,0.70160,0.75767
2015,Baden-Wuerttemberg,Urban regions,Probably not,0.02338,42,965,0.01384,0.03292
2015,Baden-Wuerttemberg,Urban regions,Probably,0.06082,70,965,0.04573,0.07590
2015,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.18616,290,965,0.16159,0.21074
2015,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.65174,55,90,0.55276,0.75072
2015,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.27523,35,90,0.18244,0.36802
2015,Bavaria,Urban regions,"No, definitely not",0.74505,413,678,0.71222,0.77788
2015,Bavaria,Urban regions,Probably not,0.03059,32,678,0.01762,0.04356
2015,Bavaria,Urban regions,Probably,0.05425,48,678,0.03719,0.07132
2015,Bavaria,Urban regions,"Yes, definitely",0.17010,185,678,0.14180,0.19841
2015,Bavaria,Rural regions,"No, definitely not",0.75947,474,757,0.72901,0.78994
2015,Bavaria,Rural regions,Probably not,0.04579,36,757,0.03089,0.06069
2015,Bavaria,Rural regions,Probably,0.04489,61,757,0.03013,0.05965
2015,Bavaria,Rural regions,"Yes, definitely",0.14985,186,757,0.12440,0.17529
2015,Berlin,Urban regions,"No, definitely not",0.64194,222,339,0.59083,0.69306
2015,Berlin,Urban regions,"Yes, definitely",0.23525,117,339,0.19003,0.28047
2015,Brandenburg,Rural regions,"No, definitely not",0.73520,293,375,0.69048,0.77992
2015,Brandenburg,Rural regions,"Yes, definitely",0.14824,82,375,0.11223,0.18426
2015,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.74137,152,192,0.67927,0.80347
2015,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.14797,40,192,0.09761,0.19833
2015,Saxony,Urban regions,"No, definitely not",0.76584,219,289,0.71694,0.81475
2015,Saxony,Urban regions,"Yes, definitely",0.17392,70,289,0.13015,0.21770
2015,Saxony,Rural regions,"No, definitely not",0.72841,188,249,0.67305,0.78376
2015,Saxony,Rural regions,"Yes, definitely",0.18429,61,249,0.13603,0.23254
2015,Saxony-Anhalt,Urban regions,"No, definitely not",0.73325,70,70,0.62890,0.83761
2015,Saxony-Anhalt,Rural regions,"No, definitely not",0.72936,181,249,0.67407,0.78466
2015,Saxony-Anhalt,Rural regions,"Yes, definitely",0.17729,68,249,0.12976,0.22483
2015,Thuringa,Urban regions,"No, definitely not",0.69767,72,72,0.59084,0.80450
2015,Thuringa,Rural regions,"No, definitely not",0.74341,199,252,0.68938,0.79744
2015,Thuringa,Rural regions,"Yes, definitely",0.18691,53,252,0.13868,0.23513
2016,Schleswig-Holstein,Urban regions,"No, definitely not",0.69998,68,217,0.63886,0.76109
2016,Schleswig-Holstein,Urban regions,Probably,0.08050,40,217,0.04422,0.11678
2016,Schleswig-Holstein,Urban regions,"Yes, definitely",0.21868,109,217,0.16356,0.27381
2016,Schleswig-Holstein,Rural regions,"No, definitely not",0.70150,135,251,0.64477,0.75822
2016,Schleswig-Holstein,Rural regions,Probably,0.04799,32,251,0.02149,0.07449
2016,Schleswig-Holstein,Rural regions,"Yes, definitely",0.18110,84,251,0.13337,0.22884
2016,Hamburg,Urban regions,"No, definitely not",0.76664,105,164,0.70171,0.83157
2016,Hamburg,Urban regions,"Yes, definitely",0.16416,59,164,0.10729,0.22102
2016,Lower Saxony,Urban regions,"No, definitely not",0.71953,254,527,0.68114,0.75792
2016,Lower Saxony,Urban regions,Probably,0.05974,68,527,0.03949,0.08000
2016,Lower Saxony,Urban regions,"Yes, definitely",0.20100,205,527,0.16675,0.23525
2016,Lower Saxony,Rural regions,"No, definitely not",0.72070,330,628,0.68558,0.75581
2016,Lower Saxony,Rural regions,Probably not,0.04946,33,628,0.03249,0.06643
2016,Lower Saxony,Rural regions,Probably,0.05433,57,628,0.03658,0.07207
2016,Lower Saxony,Rural regions,"Yes, definitely",0.17552,208,628,0.14574,0.20530
2016,Bremen,Urban regions,"No, definitely not",0.65730,38,101,0.56428,0.75032
2016,Bremen,Urban regions,"Yes, definitely",0.28870,63,101,0.19988,0.37752
2016,North Rhine-Westphalia,Urban regions,"No, definitely not",0.70613,1101,2408,0.68793,0.72433
2016,North Rhine-Westphalia,Urban regions,Probably not,0.03137,130,2408,0.02441,0.03833
2016,North Rhine-Westphalia,Urban regions,Probably,0.05500,262,2408,0.04589,0.06411
2016,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.20750,915,2408,0.19130,0.22370
2016,North Rhine-Westphalia,Rural regions,"Yes, definitely",0.27869,33,33,0.12335,0.43404
2016,Hesse,Urban regions,"No, definitely not",0.61956,287,636,0.58180,0.65732
2016,Hesse,Urban regions,Probably not,0.06526,35,636,0.04605,0.08447
2016,Hesse,Urban regions,Probably,0.07783,57,636,0.05699,0.09867
2016,Hesse,Urban regions,"Yes, definitely",0.23735,257,636,0.20426,0.27044
2016,Hesse,Rural regions,"No, definitely not",0.73522,62,113,0.65350,0.81693
2016,Hesse,Rural regions,"Yes, definitely",0.14912,51,113,0.08315,0.21509
2016,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.67048,265,581,0.63223,0.70873
2016,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.07808,75,581,0.05625,0.09992
2016,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.22922,241,581,0.19501,0.26342
2016,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.79447,98,152,0.73002,0.85892
2016,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, definitely",0.15079,54,152,0.09372,0.20787
2016,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.72257,515,1076,0.69580,0.74933
2016,Baden-Wuerttemberg,Urban regions,Probably not,0.03913,41,1076,0.02754,0.05072
2016,Baden-Wuerttemberg,Urban regions,Probably,0.04619,115,1076,0.03365,0.05874
2016,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.19211,405,1076,0.16856,0.21566
2016,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.73547,55,109,0.65228,0.81866
2016,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.13977,54,109,0.07438,0.20517
2016,Bavaria,Urban regions,"No, definitely not",0.72825,396,655,0.69416,0.76235
2016,Bavaria,Urban regions,Probably,0.04217,52,655,0.02677,0.05757
2016,Bavaria,Urban regions,"Yes, definitely",0.21744,207,655,0.18582,0.24905
2016,Bavaria,Rural regions,"No, definitely not",0.73891,476,897,0.71015,0.76767
2016,Bavaria,Rural regions,Probably not,0.03454,34,897,0.02258,0.04649
2016,Bavaria,Rural regions,Probably,0.03032,91,897,0.01910,0.04155
2016,Bavaria,Rural regions,"Yes, definitely",0.19623,296,897,0.17023,0.22223
2016,Berlin,Urban regions,"No, definitely not",0.59360,220,428,0.54701,0.64019
2016,Berlin,Urban regions,Probably,0.05486,51,428,0.03326,0.07645
2016,Berlin,Urban regions,"Yes, definitely",0.28009,157,428,0.23750,0.32268
2016,Brandenburg,Rural regions,"No, definitely not",0.75864,284,464,0.71966,0.79761
2016,Brandenburg,Rural regions,Probably,0.08803,50,464,0.06222,0.11384
2016,Brandenburg,Rural regions,"Yes, definitely",0.09681,130,464,0.06987,0.12374
2016,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.74739,142,215,0.68917,0.80561
2016,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.13785,73,215,0.09166,0.18404
2016,Saxony,Urban regions,"No, definitely not",0.67703,210,385,0.63026,0.72380
2016,Saxony,Urban regions,Probably,0.05331,37,385,0.03084,0.07578
2016,Saxony,Urban regions,"Yes, definitely",0.25395,138,385,0.21042,0.29749
2016,Saxony,Rural regions,"No, definitely not",0.70322,185,254,0.64692,0.75951
2016,Saxony,Rural regions,"Yes, definitely",0.17667,69,254,0.12967,0.22366
2016,Saxony-Anhalt,Urban regions,"No, definitely not",0.60110,65,118,0.51237,0.68983
2016,Saxony-Anhalt,Urban regions,"Yes, definitely",0.29294,53,118,0.21047,0.37540
2016,Saxony-Anhalt,Rural regions,"No, definitely not",0.73566,166,258,0.68174,0.78957
2016,Saxony-Anhalt,Rural regions,"Yes, definitely",0.17553,92,258,0.12902,0.22204
2016,Thuringa,Urban regions,"No, definitely not",0.64101,72,104,0.54837,0.73365
2016,Thuringa,Urban regions,"Yes, definitely",0.22207,32,104,0.14180,0.30234
2016,Thuringa,Rural regions,"No, definitely not",0.73088,192,277,0.67856,0.78321
2016,Thuringa,Rural regions,"Yes, definitely",0.19164,85,277,0.14521,0.23808
2017,Schleswig-Holstein,Urban regions,"No, definitely not",0.74956,66,189,0.68763,0.81150
2017,Schleswig-Holstein,Urban regions,"Yes, definitely",0.23032,123,189,0.17013,0.29051
2017,Schleswig-Holstein,Rural regions,"No, definitely not",0.76461,156,271,0.71400,0.81521
2017,Schleswig-Holstein,Rural regions,"Yes, definitely",0.16435,115,271,0.12014,0.20855
2017,Hamburg,Urban regions,"No, definitely not",0.77957,102,197,0.72153,0.83760
2017,Hamburg,Urban regions,"Yes, definitely",0.17451,95,197,0.12138,0.22765
2017,Lower Saxony,Urban regions,"No, definitely not",0.67119,235,556,0.63211,0.71028
2017,Lower Saxony,Urban regions,Probably,0.05913,67,556,0.03951,0.07876
2017,Lower Saxony,Urban regions,"Yes, definitely",0.23807,254,556,0.20264,0.27351
2017,Lower Saxony,Rural regions,"No, definitely not",0.74256,367,794,0.71213,0.77300
2017,Lower Saxony,Rural regions,Probably not,0.02338,34,794,0.01286,0.03389
2017,Lower Saxony,Rural regions,Probably,0.04960,90,794,0.03449,0.06471
2017,Lower Saxony,Rural regions,"Yes, definitely",0.18446,303,794,0.15747,0.21146
2017,Bremen,Urban regions,"No, definitely not",0.61485,42,134,0.53214,0.69755
2017,Bremen,Urban regions,Probably,0.05624,47,134,0.01708,0.09539
2017,Bremen,Urban regions,"Yes, definitely",0.30432,45,134,0.22612,0.38252
2017,North Rhine-Westphalia,Urban regions,"No, definitely not",0.68352,1168,2767,0.66619,0.70086
2017,North Rhine-Westphalia,Urban regions,Probably not,0.04376,124,2767,0.03614,0.05138
2017,North Rhine-Westphalia,Urban regions,Probably,0.04843,287,2767,0.04043,0.05643
2017,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.22428,1188,2767,0.20874,0.23983
2017,North Rhine-Westphalia,Rural regions,"No, definitely not",0.68345,32,32,0.51971,0.84719
2017,Hesse,Urban regions,"No, definitely not",0.60498,295,734,0.56959,0.64037
2017,Hesse,Urban regions,Probably not,0.06783,32,734,0.04962,0.08603
2017,Hesse,Urban regions,Probably,0.08554,88,734,0.06530,0.10579
2017,Hesse,Urban regions,"Yes, definitely",0.24165,319,734,0.21066,0.27264
2017,Hesse,Rural regions,"No, definitely not",0.71779,66,140,0.64297,0.79261
2017,Hesse,Rural regions,"Yes, definitely",0.20055,74,140,0.13398,0.26712
2017,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.71991,279,536,0.68185,0.75796
2017,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.03921,47,536,0.02276,0.05566
2017,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.19350,210,536,0.16002,0.22697
2017,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.81008,99,165,0.75005,0.87011
2017,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, definitely",0.14393,66,165,0.09021,0.19765
2017,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71980,538,1146,0.69379,0.74582
2017,Baden-Wuerttemberg,Urban regions,Probably not,0.05109,47,1146,0.03834,0.06384
2017,Baden-Wuerttemberg,Urban regions,Probably,0.04824,116,1146,0.03583,0.06066
2017,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.18086,445,1146,0.15857,0.20316
2017,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.73412,61,121,0.65507,0.81317
2017,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.21386,60,121,0.14049,0.28722
2017,Bavaria,Urban regions,"No, definitely not",0.74079,416,720,0.70876,0.77282
2017,Bavaria,Urban regions,Probably not,0.04756,32,720,0.03200,0.06312
2017,Bavaria,Urban regions,Probably,0.03325,47,720,0.02015,0.04636
2017,Bavaria,Urban regions,"Yes, definitely",0.17840,225,720,0.15041,0.20638
2017,Bavaria,Rural regions,"No, definitely not",0.73638,469,913,0.70778,0.76497
2017,Bavaria,Rural regions,Probably not,0.03617,47,913,0.02405,0.04828
2017,Bavaria,Rural regions,Probably,0.04352,94,913,0.03028,0.05676
2017,Bavaria,Rural regions,"Yes, definitely",0.18394,303,913,0.15879,0.20908
2017,Berlin,Urban regions,"No, definitely not",0.58975,229,433,0.54337,0.63613
2017,Berlin,Urban regions,Probably,0.07328,46,433,0.04871,0.09786
2017,Berlin,Urban regions,"Yes, definitely",0.28086,158,433,0.23848,0.32324
2017,Brandenburg,Rural regions,"No, definitely not",0.77598,309,498,0.73933,0.81264
2017,Brandenburg,Rural regions,Probably,0.08064,42,498,0.05670,0.10458
2017,Brandenburg,Rural regions,"Yes, definitely",0.10501,147,498,0.07806,0.13196
2017,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.73659,160,224,0.67877,0.79440
2017,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.16625,64,224,0.11739,0.21512
2017,Saxony,Urban regions,"No, definitely not",0.65580,228,445,0.61161,0.70000
2017,Saxony,Urban regions,Probably,0.08068,50,445,0.05534,0.10601
2017,Saxony,Urban regions,"Yes, definitely",0.23893,167,445,0.19926,0.27860
2017,Saxony,Rural regions,"No, definitely not",0.71200,193,275,0.65838,0.76562
2017,Saxony,Rural regions,"Yes, definitely",0.18986,82,275,0.14342,0.23630
2017,Saxony-Anhalt,Urban regions,"No, definitely not",0.62523,55,114,0.53598,0.71448
2017,Saxony-Anhalt,Urban regions,"Yes, definitely",0.29898,59,114,0.21457,0.38339
2017,Saxony-Anhalt,Rural regions,"No, definitely not",0.74706,194,300,0.69778,0.79633
2017,Saxony-Anhalt,Rural regions,"Yes, definitely",0.14726,106,300,0.10709,0.18742
2017,Thuringa,Urban regions,"No, definitely not",0.50842,65,122,0.41934,0.59750
2017,Thuringa,Urban regions,"Yes, definitely",0.39463,57,122,0.30754,0.48172
2017,Thuringa,Rural regions,"No, definitely not",0.74852,200,277,0.69733,0.79970
2017,Thuringa,Rural regions,"Yes, definitely",0.19176,77,277,0.14532,0.23821
2018,Schleswig-Holstein,Urban regions,"No, definitely not",0.77919,74,165,0.71570,0.84267
