year,migback,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Indirect migration background,Post-secondary Non-tertiary Level,Never,0.24582,36,89,0.15586,0.33578
2015,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.69356,150,222,0.63277,0.75434
2015,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.14747,36,222,0.10072,0.19422
2015,Indirect migration background,Second Stage of Tertiary Education,Never,0.10349,36,222,0.06333,0.14365
2017,No migration background,No answer / don't know,At least once per week,0.54516,184,346,0.49261,0.59770
2017,No migration background,No answer / don't know,Seldom,0.10551,45,346,0.07309,0.13793
2017,No migration background,No answer / don't know,Never,0.28158,117,346,0.23412,0.32905
2017,No migration background,Pre-primary Level,At least once per week,0.73525,208,239,0.67919,0.79130
2017,No migration background,Pre-primary Level,Never,0.11067,31,239,0.07081,0.15053
2017,No migration background,Primary Level,At least once per week,0.30628,42,146,0.23125,0.38131
2017,No migration background,Primary Level,Never,0.61391,104,146,0.53467,0.69316
2017,No migration background,Lower Secondary Level,At least once per week,0.33828,530,1677,0.31563,0.36093
2017,No migration background,Lower Secondary Level,At least once per month,0.04236,77,1677,0.03271,0.05200
2017,No migration background,Lower Secondary Level,Seldom,0.08977,193,1677,0.07609,0.10346
2017,No migration background,Lower Secondary Level,Never,0.52959,877,1677,0.50569,0.55348
2017,No migration background,Upper Secondary Level,At least once per week,0.39707,3855,9725,0.38734,0.40679
2017,No migration background,Upper Secondary Level,At least once per month,0.04887,489,9725,0.04458,0.05315
2017,No migration background,Upper Secondary Level,Seldom,0.13970,1326,9725,0.13281,0.14660
2017,No migration background,Upper Secondary Level,Never,0.41436,4055,9725,0.40457,0.42415
2017,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.55447,802,1433,0.52873,0.58021
2017,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.05273,69,1433,0.04115,0.06431
2017,No migration background,Post-secondary Non-tertiary Level,Seldom,0.13578,217,1433,0.11804,0.15353
2017,No migration background,Post-secondary Non-tertiary Level,Never,0.25702,345,1433,0.23438,0.27965
2017,No migration background,First Stage of Tertiary Education,At least once per week,0.46965,650,1367,0.44319,0.49612
2017,No migration background,First Stage of Tertiary Education,At least once per month,0.05721,69,1367,0.04490,0.06953
2017,No migration background,First Stage of Tertiary Education,Seldom,0.17766,230,1367,0.15739,0.19793
2017,No migration background,First Stage of Tertiary Education,Never,0.29547,418,1367,0.27128,0.31967
2017,No migration background,Second Stage of Tertiary Education,At least once per week,0.62782,3093,5014,0.61444,0.64120
2017,No migration background,Second Stage of Tertiary Education,At least once per month,0.06918,341,5014,0.06216,0.07621
2017,No migration background,Second Stage of Tertiary Education,Seldom,0.12352,655,5014,0.11441,0.13262
2017,No migration background,Second Stage of Tertiary Education,Never,0.17948,925,5014,0.16886,0.19010
2017,Direct migration background,No answer / don't know,At least once per week,0.19602,90,340,0.15376,0.23828
2017,Direct migration background,No answer / don't know,Seldom,0.11478,46,340,0.08085,0.14872
2017,Direct migration background,No answer / don't know,Never,0.67339,204,340,0.62346,0.72331
2017,Direct migration background,Pre-primary Level,At least once per week,0.61645,31,31,0.44245,0.79045
2017,Direct migration background,Primary Level,At least once per week,0.21546,443,1668,0.19572,0.23520
2017,Direct migration background,Primary Level,At least once per month,0.00875,59,1668,0.00428,0.01322
2017,Direct migration background,Primary Level,Seldom,0.12762,173,1668,0.11161,0.14364
2017,Direct migration background,Primary Level,Never,0.64817,993,1668,0.62524,0.67109
2017,Direct migration background,Lower Secondary Level,At least once per week,0.26085,453,1588,0.23925,0.28246
2017,Direct migration background,Lower Secondary Level,At least once per month,0.01711,60,1588,0.01073,0.02349
2017,Direct migration background,Lower Secondary Level,Seldom,0.11192,204,1588,0.09641,0.12744
2017,Direct migration background,Lower Secondary Level,Never,0.61011,871,1588,0.58611,0.63411
2017,Direct migration background,Upper Secondary Level,At least once per week,0.36883,744,2292,0.34907,0.38859
2017,Direct migration background,Upper Secondary Level,At least once per month,0.05886,117,2292,0.04922,0.06849
2017,Direct migration background,Upper Secondary Level,Seldom,0.11195,293,2292,0.09904,0.12486
2017,Direct migration background,Upper Secondary Level,Never,0.46036,1138,2292,0.43995,0.48077
2017,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.40092,271,761,0.36608,0.43576
2017,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.02768,31,761,0.01601,0.03934
2017,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.10908,97,761,0.08691,0.13124
2017,Direct migration background,Post-secondary Non-tertiary Level,Never,0.46233,362,761,0.42688,0.49778
2017,Direct migration background,First Stage of Tertiary Education,At least once per week,0.49404,45,86,0.38775,0.60033
2017,Direct migration background,First Stage of Tertiary Education,Never,0.36189,41,86,0.25973,0.46405
2017,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.52797,863,1952,0.50582,0.55013
2017,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.05241,97,1952,0.04252,0.06230
2017,Direct migration background,Second Stage of Tertiary Education,Seldom,0.13128,304,1952,0.11629,0.14626
2017,Direct migration background,Second Stage of Tertiary Education,Never,0.28834,688,1952,0.26824,0.30844
2017,Indirect migration background,No answer / don't know,At least once per week,0.56546,53,53,0.43073,0.70020
2017,Indirect migration background,Pre-primary Level,At least once per week,0.63587,59,59,0.51203,0.75971
2017,Indirect migration background,Lower Secondary Level,At least once per week,0.44090,100,255,0.37984,0.50196
2017,Indirect migration background,Lower Secondary Level,Seldom,0.18367,40,255,0.13605,0.23129
2017,Indirect migration background,Lower Secondary Level,Never,0.33621,115,255,0.27811,0.39430
2017,Indirect migration background,Upper Secondary Level,At least once per week,0.48353,329,687,0.44614,0.52093
2017,Indirect migration background,Upper Secondary Level,At least once per month,0.08687,41,687,0.06580,0.10795
2017,Indirect migration background,Upper Secondary Level,Seldom,0.13923,95,687,0.11332,0.16513
2017,Indirect migration background,Upper Secondary Level,Never,0.29037,222,687,0.25640,0.32434
2017,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.46404,46,87,0.35864,0.56944
2017,Indirect migration background,Post-secondary Non-tertiary Level,Never,0.23387,41,87,0.14441,0.32334
2017,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.74041,174,221,0.68248,0.79835
2017,Indirect migration background,Second Stage of Tertiary Education,Never,0.13434,47,221,0.08928,0.17940
2019,No migration background,No answer / don't know,At least once per week,0.55401,188,322,0.49963,0.60838
2019,No migration background,No answer / don't know,Seldom,0.09591,37,322,0.06370,0.12812
2019,No migration background,No answer / don't know,Never,0.24136,97,322,0.19455,0.28818
2019,No migration background,Pre-primary Level,At least once per week,0.72887,149,149,0.65725,0.80049
2019,No migration background,Primary Level,Never,0.71811,103,103,0.63080,0.80543
2019,No migration background,Lower Secondary Level,At least once per week,0.39860,631,1573,0.37440,0.42281
2019,No migration background,Lower Secondary Level,At least once per month,0.04142,64,1573,0.03157,0.05127
2019,No migration background,Lower Secondary Level,Seldom,0.12136,202,1573,0.10522,0.13751
2019,No migration background,Lower Secondary Level,Never,0.43861,676,1573,0.41408,0.46314
2019,No migration background,Upper Secondary Level,At least once per week,0.49655,4582,9170,0.48632,0.50679
2019,No migration background,Upper Secondary Level,At least once per month,0.04466,393,9170,0.04044,0.04889
2019,No migration background,Upper Secondary Level,Seldom,0.14770,1298,9170,0.14044,0.15496
2019,No migration background,Upper Secondary Level,Never,0.31108,2897,9170,0.30161,0.32056
2019,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.64629,978,1505,0.62213,0.67045
2019,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.05112,81,1505,0.03999,0.06225
2019,No migration background,Post-secondary Non-tertiary Level,Seldom,0.14062,196,1505,0.12306,0.15819
2019,No migration background,Post-secondary Non-tertiary Level,Never,0.16196,250,1505,0.14334,0.18058
2019,No migration background,First Stage of Tertiary Education,At least once per week,0.59025,894,1505,0.56540,0.61511
2019,No migration background,First Stage of Tertiary Education,At least once per month,0.03676,61,1505,0.02725,0.04627
2019,No migration background,First Stage of Tertiary Education,Seldom,0.14985,230,1505,0.13182,0.16789
2019,No migration background,First Stage of Tertiary Education,Never,0.22314,320,1505,0.20210,0.24418
2019,No migration background,Second Stage of Tertiary Education,At least once per week,0.69112,3915,5609,0.67902,0.70321
2019,No migration background,Second Stage of Tertiary Education,At least once per month,0.05540,290,5609,0.04941,0.06139
2019,No migration background,Second Stage of Tertiary Education,Seldom,0.11215,646,5609,0.10389,0.12041
2019,No migration background,Second Stage of Tertiary Education,Never,0.14133,758,5609,0.13222,0.15045
2019,Direct migration background,No answer / don't know,At least once per week,0.33678,112,310,0.28409,0.38948
2019,Direct migration background,No answer / don't know,Seldom,0.11387,48,310,0.07845,0.14929
2019,Direct migration background,No answer / don't know,Never,0.54070,150,310,0.48514,0.59627
2019,Direct migration background,Pre-primary Level,At least once per week,0.85092,33,33,0.72751,0.97433
2019,Direct migration background,Primary Level,At least once per week,0.30450,430,1347,0.27991,0.32908
2019,Direct migration background,Primary Level,At least once per month,0.03078,74,1347,0.02155,0.04000
2019,Direct migration background,Primary Level,Seldom,0.14700,182,1347,0.12808,0.16592
2019,Direct migration background,Primary Level,Never,0.51772,661,1347,0.49103,0.54442
2019,Direct migration background,Lower Secondary Level,At least once per week,0.30760,449,1235,0.28185,0.33335
2019,Direct migration background,Lower Secondary Level,At least once per month,0.04918,68,1235,0.03711,0.06124
2019,Direct migration background,Lower Secondary Level,Seldom,0.10289,150,1235,0.08594,0.11984
2019,Direct migration background,Lower Secondary Level,Never,0.54033,568,1235,0.51253,0.56814
2019,Direct migration background,Upper Secondary Level,At least once per week,0.44847,741,1817,0.42560,0.47135
2019,Direct migration background,Upper Secondary Level,At least once per month,0.02044,62,1817,0.01393,0.02695
2019,Direct migration background,Upper Secondary Level,Seldom,0.14708,256,1817,0.13079,0.16337
2019,Direct migration background,Upper Secondary Level,Never,0.38401,758,1817,0.36164,0.40638
2019,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.41911,262,590,0.37927,0.45896
2019,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.14057,77,590,0.11250,0.16864
2019,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38855,251,590,0.34919,0.42792
2019,Direct migration background,First Stage of Tertiary Education,At least once per week,0.50930,45,45,0.36158,0.65701
2019,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.60794,908,1650,0.58437,0.63150
2019,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.07033,86,1650,0.05798,0.08267
2019,Direct migration background,Second Stage of Tertiary Education,Seldom,0.09999,201,1650,0.08551,0.11447
2019,Direct migration background,Second Stage of Tertiary Education,Never,0.22175,455,1650,0.20170,0.24180
2019,Indirect migration background,No answer / don't know,At least once per week,0.63042,74,74,0.51969,0.74115
2019,Indirect migration background,Pre-primary Level,At least once per week,0.72101,56,56,0.60248,0.83954
2019,Indirect migration background,Lower Secondary Level,At least once per week,0.54209,107,224,0.47669,0.60748
2019,Indirect migration background,Lower Secondary Level,Seldom,0.08912,32,224,0.05172,0.12651
2019,Indirect migration background,Lower Secondary Level,Never,0.35411,85,224,0.29134,0.41688
2019,Indirect migration background,Upper Secondary Level,At least once per week,0.58171,356,607,0.54244,0.62099
2019,Indirect migration background,Upper Secondary Level,Seldom,0.14251,97,607,0.11467,0.17034
2019,Indirect migration background,Upper Secondary Level,Never,0.22166,154,607,0.18859,0.25473
2019,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.66720,69,69,0.55520,0.77920
2019,Indirect migration background,First Stage of Tertiary Education,At least once per week,0.59190,38,38,0.43353,0.75026
2019,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.79683,216,252,0.74705,0.84661
2019,Indirect migration background,Second Stage of Tertiary Education,Never,0.11446,36,252,0.07508,0.15385
2021,No migration background,No answer / don't know,At least once per week,0.61406,207,316,0.56030,0.66782
2021,No migration background,No answer / don't know,At least once per month,0.11575,32,316,0.08042,0.15108
2021,No migration background,No answer / don't know,Seldom,0.16017,42,316,0.11967,0.20067
2021,No migration background,No answer / don't know,Never,0.11002,35,316,0.07546,0.14457
2021,No migration background,Pre-primary Level,At least once per week,0.85772,82,82,0.78164,0.93380
2021,No migration background,Primary Level,Never,0.65299,47,47,0.51543,0.79056
2021,No migration background,Lower Secondary Level,At least once per week,0.40552,390,885,0.37315,0.43789
2021,No migration background,Lower Secondary Level,At least once per month,0.05425,60,885,0.03932,0.06918
2021,No migration background,Lower Secondary Level,Seldom,0.15707,128,885,0.13309,0.18106
2021,No migration background,Lower Secondary Level,Never,0.38316,307,885,0.35111,0.41521
2021,No migration background,Upper Secondary Level,At least once per week,0.50366,2926,5720,0.49070,0.51662
2021,No migration background,Upper Secondary Level,At least once per month,0.08024,441,5720,0.07320,0.08728
2021,No migration background,Upper Secondary Level,Seldom,0.16770,920,5720,0.15802,0.17738
2021,No migration background,Upper Secondary Level,Never,0.24840,1433,5720,0.23721,0.25960
2021,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.63348,679,1049,0.60431,0.66265
2021,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.10916,99,1049,0.09028,0.12804
2021,No migration background,Post-secondary Non-tertiary Level,Seldom,0.11639,119,1049,0.09697,0.13581
2021,No migration background,Post-secondary Non-tertiary Level,Never,0.14097,152,1049,0.11990,0.16204
2021,No migration background,First Stage of Tertiary Education,At least once per week,0.59574,518,906,0.56377,0.62771
2021,No migration background,First Stage of Tertiary Education,At least once per month,0.08357,84,906,0.06554,0.10161
2021,No migration background,First Stage of Tertiary Education,Seldom,0.16073,145,906,0.13680,0.18466
2021,No migration background,First Stage of Tertiary Education,Never,0.15995,159,906,0.13607,0.18384
2021,No migration background,Second Stage of Tertiary Education,At least once per week,0.69258,2890,4087,0.67843,0.70672
2021,No migration background,Second Stage of Tertiary Education,At least once per month,0.10224,370,4087,0.09295,0.11153
2021,No migration background,Second Stage of Tertiary Education,Seldom,0.10683,413,4087,0.09735,0.11630
2021,No migration background,Second Stage of Tertiary Education,Never,0.09836,414,4087,0.08923,0.10749
2021,Direct migration background,No answer / don't know,At least once per week,0.50523,137,270,0.44548,0.56498
2021,Direct migration background,No answer / don't know,At least once per month,0.11031,31,270,0.07287,0.14775
2021,Direct migration background,No answer / don't know,Seldom,0.10750,51,270,0.07048,0.14452
2021,Direct migration background,No answer / don't know,Never,0.27696,51,270,0.22348,0.33044
2021,Direct migration background,Pre-primary Level,At least once per week,0.41990,33,33,0.24890,0.59091
2021,Direct migration background,Primary Level,At least once per week,0.22748,40,81,0.13562,0.31934
2021,Direct migration background,Primary Level,Never,0.50229,41,81,0.39272,0.61186
2021,Direct migration background,Lower Secondary Level,At least once per week,0.40439,151,344,0.35245,0.45633
2021,Direct migration background,Lower Secondary Level,Seldom,0.11813,56,344,0.08398,0.15229
2021,Direct migration background,Lower Secondary Level,Never,0.44134,137,344,0.38879,0.49389
2021,Direct migration background,Upper Secondary Level,At least once per week,0.43692,403,856,0.40367,0.47017
2021,Direct migration background,Upper Secondary Level,At least once per month,0.09176,66,856,0.07241,0.11111
2021,Direct migration background,Upper Secondary Level,Seldom,0.16603,150,856,0.14109,0.19098
2021,Direct migration background,Upper Secondary Level,Never,0.30529,237,856,0.27442,0.33616
2021,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.39397,187,392,0.34554,0.44241
2021,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.09969,32,392,0.07000,0.12939
2021,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.25679,72,392,0.21349,0.30009
2021,Direct migration background,Post-secondary Non-tertiary Level,Never,0.24954,101,392,0.20665,0.29244
2021,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.68829,631,1013,0.65975,0.71683
2021,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.05655,82,1013,0.04232,0.07079
2021,Direct migration background,Second Stage of Tertiary Education,Seldom,0.12470,152,1013,0.10435,0.14506
2021,Direct migration background,Second Stage of Tertiary Education,Never,0.13045,148,1013,0.10970,0.15120
2021,Indirect migration background,Lower Secondary Level,At least once per week,0.44325,56,56,0.31196,0.57454
2021,Indirect migration background,Upper Secondary Level,At least once per week,0.53880,209,383,0.48881,0.58879
2021,Indirect migration background,Upper Secondary Level,At least once per month,0.10881,49,383,0.07758,0.14004
2021,Indirect migration background,Upper Secondary Level,Seldom,0.14839,50,383,0.11274,0.18404
2021,Indirect migration background,Upper Secondary Level,Never,0.20400,75,383,0.16359,0.24441
2021,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.48134,51,51,0.34284,0.61983
2021,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.74041,157,157,0.67162,0.80921
