"pli0092_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","331","0.407795092079759","0.374739020188117","0.440851163971402"
"Min 1x pro Woche","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","46","0.361251107267203","0.274579517834603","0.447922696699803"
"Min 1x pro Woche","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1962","0.302650799585596","0.291590021675914","0.313711577495278"
"Min 1x pro Woche","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","201","0.167840276031996","0.146860653166764","0.188819898897229"
"Min 1x pro Woche","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","2118","0.47773494407459","0.463224324604421","0.492245563544759"
"Min 1x pro Woche","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","579","0.303702235536916","0.283588731751229","0.323815739322603"
"Min 1x pro Woche","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1777","0.519134551237509","0.502932313185912","0.535336789289106"
"Min 1x pro Woche","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","223","0.453344437240697","0.410761121880756","0.495927752600638"
"Min 1x pro Woche","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","2903","0.607137025538247","0.593624184368843","0.620649866707652"
"Min 1x pro Woche","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","759","0.56625281532716","0.540503293852914","0.592002336801406"
"Min 1x pro Monat","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","42","0.0441415827433633","0.0303245438226751","0.0579586216640515"
"Min 1x pro Monat","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","245","0.0378485139798139","0.0332540404942345","0.0424429874653933"
"Min 1x pro Monat","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","30","0.0254869592287441","0.0166398970844386","0.0343340213730497"
"Min 1x pro Monat","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","251","0.0566701580360651","0.0499534578525709","0.0633868582195593"
"Min 1x pro Monat","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","124","0.0642714087545351","0.0535451048825634","0.0749977126265068"
"Min 1x pro Monat","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","228","0.0733372370806548","0.064883545818861","0.0817909283424486"
"Min 1x pro Monat","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","47","0.0747037903277707","0.0522142722205038","0.0971933084350375"
"Min 1x pro Monat","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","321","0.0705429921638293","0.0634582450320385","0.07762773929562"
"Min 1x pro Monat","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","94","0.0644851560589785","0.0517236814701243","0.0772466306478327"
"Seltener","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","86","0.128495906284898","0.105986004114025","0.151005808455771"
"Seltener","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","876","0.127655829976298","0.11962142231129","0.135690237641307"
"Seltener","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","112","0.0862622607705105","0.070501853448829","0.102022668092192"
"Seltener","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","696","0.145639818811762","0.135392564159554","0.155887073463971"
"Seltener","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","323","0.176810049944289","0.160123377533923","0.193496722354655"
"Seltener","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","509","0.141081081406859","0.129792646599454","0.152369516214264"
"Seltener","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","84","0.168007917973333","0.136026853799669","0.199988982146996"
"Seltener","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","682","0.12397506219079","0.114856882119755","0.133093242261824"
"Seltener","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","184","0.114385543618545","0.0978486641949092","0.13092242304218"
"Nie","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","390","0.41956741889198","0.386372545604374","0.452762292179585"
"Nie","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","51","0.444727127674761","0.355065395141108","0.534388860208415"
"Nie","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3544","0.531844856458291","0.519831150805956","0.543858562110627"
"Nie","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","876","0.720410503968749","0.695216529665501","0.745604478271996"
"Nie","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","1487","0.319955079077583","0.306404424668284","0.333505733486881"
"Nie","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","982","0.45521630576426","0.43343483548082","0.476997776047701"
"Nie","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1139","0.266447130274978","0.252110585721953","0.280783674828002"
"Nie","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","171","0.303943854458199","0.264599061999735","0.343288646916664"
"Nie","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","1112","0.198344920107134","0.187312086254667","0.209377753959601"
"Nie","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","386","0.254876484995316","0.232233970199694","0.277518999790939"
"Nie, sehr selten (1984)","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","217","0.0184906225056058","0.0134250764925993","0.0235561685186123"
"Taeglich","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","44","0.0348504051497638","0.0173522163729843","0.0523485939265434"
"Taeglich","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","149","0.00148047132342739","0.00058626849682513","0.00237467415002964"
"Taeglich","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","104","0.00225078551142139","0.000842530792274628","0.00365904023056815"
"Taeglich","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","117","0.00147306179113189","0.000493864404500288","0.0024522591777635"
"Taeglich","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","672","0.386223269975164","0.367915826596966","0.404530713353362"
"Min 1x pro Woche","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","124","0.466790719653491","0.419191282002297","0.514390157304685"
"Min 1x pro Woche","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2146","0.335156625594293","0.324178167861019","0.346135083327566"
"Min 1x pro Woche","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","254","0.18811218838295","0.16662736467543","0.20959701209047"
"Min 1x pro Woche","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","2264","0.481711186128519","0.467509100920852","0.495913271336185"
"Min 1x pro Woche","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","674","0.310555293766111","0.291219770055972","0.329890817476251"
"Min 1x pro Woche","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","2061","0.529488355720468","0.514655770326094","0.544320941114843"
"Min 1x pro Woche","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","310","0.528794703151645","0.492333543880505","0.565255862422784"
"Min 1x pro Woche","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","3261","0.621348869285862","0.608964689287119","0.633733049284605"
"Min 1x pro Woche","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","831","0.596824707378242","0.572482713792549","0.621166700963935"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","103","0.0296103040791526","0.0232365134457201","0.035984094712585"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","309","0.0420475850528457","0.0373799138710184","0.046715256234673"
"Min 1x pro Monat","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","36","0.0289926880491968","0.0197684435218275","0.0382169325765661"
"Min 1x pro Monat","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","239","0.0476913549531981","0.0416340209079459","0.0537486889984503"
"Min 1x pro Monat","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","119","0.0580482648554603","0.0482771144772767","0.0678194152336438"
"Min 1x pro Monat","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","229","0.0551374596827388","0.048354626207358","0.0619202931581196"
"Min 1x pro Monat","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","52","0.0724903187536193","0.0535502708439595","0.091430366663279"
"Min 1x pro Monat","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","376","0.0645526857424659","0.0582786542445484","0.0708267172403834"
"Min 1x pro Monat","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","89","0.0599829266012973","0.0481996115824449","0.0717662416201497"
"Seltener","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","301","0.0943975405563134","0.0834036247149525","0.105391456397674"
"Seltener","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","46","0.101267514918085","0.0724841103686151","0.130050919467556"
"Seltener","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","890","0.119911964726175","0.112356658441997","0.127467271010353"
"Seltener","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","108","0.0825429165866046","0.067413990541823","0.0976718426313863"
"Seltener","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","719","0.149748221091204","0.139606131538009","0.159890310644398"
"Seltener","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","341","0.170311576071175","0.154603740373672","0.186019411768678"
"Seltener","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","590","0.133464043802524","0.123358053055568","0.143570034549481"
"Seltener","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","126","0.162233650802682","0.135305051165455","0.18916225043991"
"Seltener","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","784","0.12102676445544","0.112699383987021","0.129354144923858"
"Seltener","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","236","0.12765337683049","0.111093904728043","0.144212848932937"
"Nie","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","1424","0.471278262883764","0.452508639472096","0.490047886295432"
"Nie","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","193","0.379565705350598","0.333265464914136","0.425865945787059"
"Nie","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3608","0.501403353303259","0.489774790285166","0.513031916321352"
"Nie","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","851","0.698536213744807","0.673307950536097","0.723764476953518"
