"pli0092_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","(Fach-)Abitur","kein Migrationshintergrund","513","0.186187190861543","0.170974142121701","0.201400239601384"
"Nie","2013","(Fach-)Abitur","direkter Migrationshintergrund","239","","",""
"Nie","2013","(Fach-)Abitur","indirekter Migrationshintergrund","38","0.175618855264027","0.121228892388206","0.230008818139847"
"Nie","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2013","AkademikerIn","kein Migrationshintergrund","842","0.15983506295737","0.14974108313992","0.16992904277482"
"Nie","2013","AkademikerIn","direkter Migrationshintergrund","161","","",""
"Nie","2013","AkademikerIn","indirekter Migrationshintergrund","34","0.111880911076948","0.0664579098051039","0.157303912348791"
"Nie","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2014","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2014","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","Realschule","kein Migrationshintergrund","","","",""
"Nie","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","kein Migrationshintergrund","184","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","direkter Migrationshintergrund","113","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","78","0.598634995999719","0.51404791501562","0.683222076983818"
"Min 1x pro Woche","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Hauptschule","kein Migrationshintergrund","1554","","",""
"Min 1x pro Woche","2015","Hauptschule","direkter Migrationshintergrund","459","0.253042543974409","0.233780721135879","0.272304366812939"
"Min 1x pro Woche","2015","Hauptschule","indirekter Migrationshintergrund","144","","",""
"Min 1x pro Woche","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","Realschule","kein Migrationshintergrund","2348","","",""
"Min 1x pro Woche","2015","Realschule","direkter Migrationshintergrund","146","","",""
"Min 1x pro Woche","2015","Realschule","indirekter Migrationshintergrund","197","","",""
"Min 1x pro Woche","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","kein Migrationshintergrund","1338","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","direkter Migrationshintergrund","471","0.34085870112398","0.316578403454529","0.36513899879343"
"Min 1x pro Woche","2015","(Fach-)Abitur","indirekter Migrationshintergrund","172","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2015","AkademikerIn","kein Migrationshintergrund","2781","","",""
"Min 1x pro Woche","2015","AkademikerIn","direkter Migrationshintergrund","703","0.527201747891477","0.501662305256406","0.552741190526549"
"Min 1x pro Woche","2015","AkademikerIn","indirekter Migrationshintergrund","160","","",""
"Min 1x pro Woche","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","kein Migrationshintergrund","30","0.0595905116736448","0.0362453652824375","0.0829356580648522"
"Min 1x pro Monat","2015","(noch) kein Abschluss","direkter Migrationshintergrund","13","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0769319150467845","0.0309461543160537","0.122917675777515"
"Min 1x pro Monat","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Hauptschule","kein Migrationshintergrund","202","","",""
"Min 1x pro Monat","2015","Hauptschule","direkter Migrationshintergrund","59","0.031550959665736","0.02380638891766","0.0392955304138121"
"Min 1x pro Monat","2015","Hauptschule","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Monat","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","Realschule","kein Migrationshintergrund","329","0.0592383973055278","0.0531329129238274","0.0653438816872283"
"Min 1x pro Monat","2015","Realschule","direkter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2015","Realschule","indirekter Migrationshintergrund","27","","",""
"Min 1x pro Monat","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","kein Migrationshintergrund","166","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","direkter Migrationshintergrund","84","0.0718747710917597","0.0586444897671653","0.0851050524163541"
"Min 1x pro Monat","2015","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2015","AkademikerIn","kein Migrationshintergrund","322","0.0718115366337051","0.064411633532913","0.0792114397344972"
"Min 1x pro Monat","2015","AkademikerIn","direkter Migrationshintergrund","76","0.0636383025541439","0.0511510706593191","0.0761255344489686"
"Min 1x pro Monat","2015","AkademikerIn","indirekter Migrationshintergrund","15","","",""
"Min 1x pro Monat","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(noch) kein Abschluss","kein Migrationshintergrund","40","0.130258293921109","0.097065226809983","0.163451361032235"
"Seltener","2015","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.148696895961242","0.115262265893422","0.182131526029062"
"Seltener","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Seltener","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Hauptschule","kein Migrationshintergrund","653","0.121610551925791","0.112903758067331","0.13031734578425"
"Seltener","2015","Hauptschule","direkter Migrationshintergrund","244","","",""
"Seltener","2015","Hauptschule","indirekter Migrationshintergrund","85","0.204742782360118","0.165779315419826","0.24370624930041"
"Seltener","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","Realschule","kein Migrationshintergrund","911","0.158955289907591","0.149498892453229","0.168411687361953"
"Seltener","2015","Realschule","direkter Migrationshintergrund","53","0.130373691957509","0.0965190979811914","0.164228285933828"
"Seltener","2015","Realschule","indirekter Migrationshintergrund","53","0.121239513055784","0.0900232581848157","0.152455767926752"
"Seltener","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","(Fach-)Abitur","kein Migrationshintergrund","334","0.15014347285015","0.135716385180091","0.164570560520209"
"Seltener","2015","(Fach-)Abitur","direkter Migrationshintergrund","203","","",""
"Seltener","2015","(Fach-)Abitur","indirekter Migrationshintergrund","47","0.102821070635766","0.0698003152427018","0.13584182602883"
"Seltener","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","AkademikerIn","kein Migrationshintergrund","603","0.123893271640415","0.114450201655874","0.133336341624957"
"Seltener","2015","AkademikerIn","direkter Migrationshintergrund","222","","",""
"Seltener","2015","AkademikerIn","indirekter Migrationshintergrund","39","0.134436154013199","0.0931309245525257","0.175741383473872"
"Seltener","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(noch) kein Abschluss","kein Migrationshintergrund","141","","",""
"Nie","2015","(noch) kein Abschluss","direkter Migrationshintergrund","266","","",""
"Nie","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.2225869468118","0.150802725074611","0.294371168548989"
"Nie","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Hauptschule","kein Migrationshintergrund","3004","0.553198609426722","0.539954374508571","0.566442844344873"
"Nie","2015","Hauptschule","direkter Migrationshintergrund","1195","","",""
"Nie","2015","Hauptschule","indirekter Migrationshintergrund","172","","",""
"Nie","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","Realschule","kein Migrationshintergrund","2155","","",""
"Nie","2015","Realschule","direkter Migrationshintergrund","163","","",""
"Nie","2015","Realschule","indirekter Migrationshintergrund","143","","",""
"Nie","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","(Fach-)Abitur","kein Migrationshintergrund","517","0.211771268426785","0.195270191656537","0.228272345197033"
"Nie","2015","(Fach-)Abitur","direkter Migrationshintergrund","706","0.459206010004421","0.433679157875686","0.484732862133156"
"Nie","2015","(Fach-)Abitur","indirekter Migrationshintergrund","84","0.204845757133505","0.160967882052945","0.248723632214065"
"Nie","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2015","AkademikerIn","kein Migrationshintergrund","970","0.195916937190782","0.184540735365545","0.207293139016019"
"Nie","2015","AkademikerIn","direkter Migrationshintergrund","467","0.299845097770718","0.276406555024328","0.323283640517107"
"Nie","2015","AkademikerIn","indirekter Migrationshintergrund","48","0.120639002569671","0.0812000916257358","0.160077913513606"
"Nie","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","Realschule","kein Migrationshintergrund","","","",""
"Nie","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2017","(noch) kein Abschluss","direkter Migrationshintergrund","148","","",""
"Taeglich","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2017","Hauptschule","direkter Migrationshintergrund","109","","",""
"Taeglich","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2017","Realschule","direkter Migrationshintergrund","3","","",""
"Taeglich","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2017","(Fach-)Abitur","direkter Migrationshintergrund","81","0.00475060598807021","0.00154636891141294","0.00795484306472747"
"Taeglich","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2017","AkademikerIn","direkter Migrationshintergrund","105","","",""
"Taeglich","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
