year,bula_h,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88687,183,183,0.84086,0.93289
2016,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.85496,46,46,0.75207,0.95785
2016,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.86524,433,505,0.83543,0.89506
2016,Thuringa,Upper Secondary Level,Disabled (> 30%),0.13263,72,505,0.10302,0.16225
2016,Thuringa,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94100,41,41,0.86797,1.01402
2016,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85865,61,61,0.77050,0.94681
2016,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91348,189,189,0.87329,0.95366
2017,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.78104,97,97,0.69832,0.86377
2017,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.86092,379,434,0.82832,0.89351
2017,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.13681,55,434,0.10444,0.16918
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86220,74,74,0.78313,0.94127
2017,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96313,54,54,0.91239,1.01386
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91352,182,182,0.87257,0.95447
2017,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.86457,136,136,0.80685,0.92230
2017,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88427,43,43,0.78752,0.98102
2017,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93713,165,165,0.89999,0.97428
2017,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.40692,32,32,0.23398,0.57986
2017,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.62818,56,56,0.50045,0.75590
2017,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.79846,301,341,0.75582,0.84110
2017,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.16926,40,341,0.12940,0.20912
2017,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.82494,1087,1246,0.80383,0.84605
2017,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.16638,159,1246,0.14569,0.18706
2017,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.83411,215,215,0.78427,0.88395
2017,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83918,118,118,0.77262,0.90575
2017,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91764,535,535,0.89432,0.94095
2017,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.80894,84,84,0.72436,0.89352
2017,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96959,55,55,0.92379,1.01539
2017,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.52151,117,117,0.43060,0.61242
2017,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.70165,123,123,0.62046,0.78284
2017,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.79435,578,647,0.76319,0.82552
2017,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.15664,69,647,0.12861,0.18467
2017,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.80133,2013,2378,0.78529,0.81737
2017,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.19109,365,2378,0.17528,0.20689
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91473,581,629,0.89289,0.93658
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08246,48,629,0.06095,0.10397
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80409,214,262,0.75594,0.85225
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.19591,48,262,0.14775,0.24406
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89770,1091,1187,0.88046,0.91495
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.09329,96,1187,0.07674,0.10984
2017,Hesse,Pre-primary Level,Not Disabled (<= 30%),0.60007,41,41,0.44826,0.75189
2017,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.85447,169,169,0.80115,0.90779
2017,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.82990,624,730,0.80263,0.85718
2017,Hesse,Upper Secondary Level,Disabled (> 30%),0.16589,106,730,0.13889,0.19290
2017,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88169,143,143,0.82857,0.93482
2017,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90911,73,73,0.84271,0.97551
2017,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95625,477,477,0.93787,0.97462
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.86556,218,218,0.82018,0.91095
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.84062,626,715,0.81378,0.86747
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.15213,89,715,0.12579,0.17848
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88649,109,109,0.82666,0.94631
2017,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.88359,76,76,0.81101,0.95618
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88842,249,280,0.85148,0.92537
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disabled (> 30%),0.10158,31,280,0.06613,0.13703
2017,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.42610,37,37,0.26456,0.58763
2017,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.85547,274,307,0.81607,0.89487
2017,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.11257,33,307,0.07716,0.14798
2017,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.87248,1139,1270,0.85412,0.89083
2017,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.12522,131,1270,0.10701,0.14343
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90372,234,234,0.86584,0.94159
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86084,160,160,0.80704,0.91464
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91178,803,855,0.89276,0.93080
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.07879,52,855,0.06072,0.09686
2017,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.55666,56,56,0.42537,0.68795
2017,Bavaria,Primary Level,Not Disabled (<= 30%),0.75847,46,46,0.63342,0.88353
2017,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.83285,376,425,0.79734,0.86836
2017,Bavaria,Lower Secondary Level,Disabled (> 30%),0.13028,49,425,0.09823,0.16232
2017,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85464,1740,1985,0.83913,0.87015
2017,Bavaria,Upper Secondary Level,Disabled (> 30%),0.14119,245,1985,0.12587,0.15652
2017,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91764,280,280,0.88538,0.94990
2017,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88634,231,267,0.84820,0.92449
2017,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.11366,36,267,0.07551,0.15180
2017,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92741,978,1037,0.91162,0.94321
2017,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.06909,59,1037,0.05365,0.08453
2017,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.72820,55,55,0.60954,0.84686
2017,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.76439,284,351,0.71993,0.80885
2017,Berlin,Upper Secondary Level,Disabled (> 30%),0.22162,67,351,0.17811,0.26514
2017,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92403,69,69,0.86105,0.98700
2017,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.77226,47,47,0.65107,0.89346
2017,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88009,362,398,0.84813,0.91204
2017,Berlin,Second Stage of Tertiary Education,Disabled (> 30%),0.11651,36,398,0.08495,0.14807
2017,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.85676,70,70,0.77410,0.93942
2017,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.83819,444,510,0.80619,0.87018
2017,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.15709,66,510,0.12548,0.18870
2017,Brandenburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97895,74,74,0.94601,1.01188
2017,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86356,54,54,0.77115,0.95598
2017,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92645,231,231,0.89271,0.96019
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.83218,258,302,0.78996,0.87440
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Disabled (> 30%),0.16657,44,302,0.12448,0.20866
2017,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.79103,37,37,0.65822,0.92385
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.84737,120,120,0.78276,0.91199
2017,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.87475,93,93,0.80711,0.94239
2017,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.88182,763,851,0.86012,0.90352
2017,Saxony,Upper Secondary Level,Disabled (> 30%),0.11599,88,851,0.09446,0.13751
2017,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93769,79,79,0.88405,0.99134
2017,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88262,104,104,0.82046,0.94478
2017,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89617,391,432,0.86737,0.92497
2017,Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.10020,41,432,0.07185,0.12854
2017,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.90513,72,72,0.83697,0.97330
2017,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.90462,439,470,0.87803,0.93120
2017,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.08357,31,470,0.05852,0.10862
2017,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95150,47,47,0.88942,1.01358
2017,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.93212,62,62,0.86900,0.99525
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89595,193,193,0.85276,0.93914
2017,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.81299,41,41,0.69215,0.93382
2017,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.85796,466,550,0.82875,0.88716
2017,Thuringa,Upper Secondary Level,Disabled (> 30%),0.13886,84,550,0.10994,0.16779
2017,Thuringa,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92211,50,50,0.84708,0.99715
2017,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87812,60,60,0.79464,0.96160
2017,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89795,202,202,0.85610,0.93980
2018,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.79013,96,96,0.70824,0.87201
2018,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.85158,374,433,0.81805,0.88510
2018,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.14617,59,433,0.11286,0.17948
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84055,73,73,0.75599,0.92512
2018,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96122,50,50,0.90716,1.01528
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91301,176,176,0.87126,0.95477
2018,Hamburg,Lower Secondary Level,Not Disabled (<= 30%),0.76051,37,37,0.62110,0.89993
2018,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.92965,156,156,0.88939,0.96991
2018,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94997,43,43,0.88404,1.01590
2018,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93057,159,159,0.89094,0.97021
2018,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.51889,38,38,0.35790,0.67989
2018,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.60818,59,59,0.48255,0.73381
2018,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.81288,300,340,0.77136,0.85440
2018,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.15451,40,340,0.11603,0.19298
2018,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.83313,990,1139,0.81147,0.85479
2018,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.16112,149,1139,0.13976,0.18248
2018,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85532,210,210,0.80762,0.90301
2018,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87619,106,106,0.81319,0.93919
2018,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91088,505,536,0.88673,0.93502
2018,Lower Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.08120,31,536,0.05806,0.10435
2018,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.90787,77,77,0.84285,0.97289
2018,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99214,60,60,0.96960,1.01467
2018,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.61197,103,103,0.51740,0.70654
2018,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.70704,131,131,0.62881,0.78528
2018,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.80802,572,656,0.77785,0.83818
2018,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.16749,84,656,0.13889,0.19609
2018,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.80615,1923,2290,0.78996,0.82235
2018,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.18895,367,2290,0.17292,0.20499
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89277,551,610,0.86820,0.91735
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10455,59,610,0.08025,0.12886
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78261,202,251,0.73148,0.83374
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.21594,49,251,0.16493,0.26695
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90132,1084,1177,0.88428,0.91837
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.09106,93,1177,0.07462,0.10751
2018,Hesse,Pre-primary Level,Not Disabled (<= 30%),0.80752,32,32,0.66873,0.94630
2018,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.77603,155,190,0.71659,0.83547
2018,Hesse,Lower Secondary Level,Disabled (> 30%),0.18905,35,190,0.13323,0.24487
2018,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.83924,589,694,0.81189,0.86659
2018,Hesse,Upper Secondary Level,Disabled (> 30%),0.15245,105,694,0.12569,0.17921
2018,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93266,139,139,0.89085,0.97447
2018,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.91421,70,70,0.84813,0.98029
2018,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92638,451,485,0.90311,0.94964
2018,Hesse,Second Stage of Tertiary Education,Disabled (> 30%),0.06780,34,485,0.04540,0.09020
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.86181,210,210,0.81502,0.90859
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.82285,575,669,0.79390,0.85181
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.16888,94,669,0.14047,0.19730
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88089,106,106,0.81893,0.94285
2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.88722,76,76,0.81563,0.95881
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.85301,247,279,0.81139,0.89464
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disabled (> 30%),0.13090,32,279,0.09125,0.17055
2018,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.83165,236,272,0.78710,0.87620
2018,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.12451,36,272,0.08520,0.16382
2018,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.87431,1036,1169,0.85530,0.89332
2018,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.12348,133,1169,0.10461,0.14234
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89668,214,214,0.85581,0.93756
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85376,137,137,0.79437,0.91314
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90979,766,815,0.89011,0.92947
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.08629,49,815,0.06700,0.10558
2018,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.62373,34,34,0.45844,0.78902
2018,Bavaria,Primary Level,Not Disabled (<= 30%),0.61760,41,41,0.46700,0.76821
2018,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.84869,343,392,0.81317,0.88421
2018,Bavaria,Lower Secondary Level,Disabled (> 30%),0.12096,49,392,0.08864,0.15328
2018,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85153,1650,1892,0.83550,0.86756
2018,Bavaria,Upper Secondary Level,Disabled (> 30%),0.14450,242,1892,0.12866,0.16035
2018,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93651,261,261,0.90687,0.96615
2018,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90216,219,251,0.86534,0.93899
2018,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.09720,32,251,0.06047,0.13392
2018,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91689,913,984,0.89963,0.93415
2018,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.07431,71,984,0.05792,0.09071
2018,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.84394,63,63,0.75360,0.93427
2018,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.75217,279,345,0.70655,0.79780
2018,Berlin,Upper Secondary Level,Disabled (> 30%),0.23257,66,345,0.18793,0.27722
2018,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94580,59,59,0.88753,1.00407
2018,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78329,39,39,0.65229,0.91429
2018,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89856,388,420,0.86966,0.92747
2018,Berlin,Second Stage of Tertiary Education,Disabled (> 30%),0.08856,32,420,0.06135,0.11576
2018,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.86272,82,82,0.78777,0.93766
2018,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.83755,428,505,0.80535,0.86976
2018,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.15819,77,505,0.12633,0.19005
2018,Brandenburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99306,75,75,0.97414,1.01198
2018,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83147,51,51,0.72771,0.93523
2018,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91691,216,216,0.88001,0.95380
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.50482,33,33,0.33159,0.67806
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.85428,263,303,0.81449,0.89408
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Disabled (> 30%),0.12384,40,303,0.08669,0.16099
2018,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.79696,32,32,0.65536,0.93857
2018,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82210,40,40,0.70208,0.94213
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.81715,127,127,0.74965,0.88464
2018,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.79814,95,95,0.71700,0.87928
2018,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.88120,736,830,0.85918,0.90323
2018,Saxony,Upper Secondary Level,Disabled (> 30%),0.11526,94,830,0.09352,0.13700
2018,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92820,74,74,0.86899,0.98742
2018,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90921,106,106,0.85425,0.96416
2018,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89896,376,418,0.87003,0.92788
2018,Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.09391,42,418,0.06591,0.12191
2018,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.87926,72,72,0.80346,0.95505
2018,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.89656,428,468,0.86894,0.92418
2018,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.09946,40,468,0.07232,0.12661
2018,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96032,55,55,0.90826,1.01239
2018,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94143,56,56,0.87937,1.00349
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.82606,188,188,0.77173,0.88039
2018,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.77612,50,50,0.65941,0.89284
2018,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.83943,436,522,0.80790,0.87095
2018,Thuringa,Upper Secondary Level,Disabled (> 30%),0.15844,86,522,0.12708,0.18979
2018,Thuringa,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96300,46,46,0.90784,1.01815
2018,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80310,62,62,0.70331,0.90289
2018,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91639,193,193,0.87724,0.95554
2019,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.81050,92,92,0.72997,0.89102
2019,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.89004,364,412,0.85980,0.92029
2019,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.10812,48,412,0.07809,0.13814
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92011,87,87,0.86281,0.97741
2019,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95812,66,66,0.90942,1.00682
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91004,207,207,0.87096,0.94911
2019,Hamburg,Lower Secondary Level,Not Disabled (<= 30%),0.70002,34,34,0.54367,0.85637
2019,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.92325,167,167,0.88275,0.96374
2019,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94828,54,54,0.88865,1.00790
2019,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95366,181,181,0.92295,0.98437
2019,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.60573,37,37,0.44609,0.76537
2019,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.58873,44,44,0.44165,0.73580
2019,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.82167,282,319,0.77960,0.86375
2019,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.15103,37,319,0.11168,0.19039
2019,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.82544,948,1093,0.80293,0.84796
2019,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.16562,145,1093,0.14357,0.18767
2019,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88239,208,208,0.83850,0.92627
2019,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90924,121,121,0.85784,0.96064
2019,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89701,541,575,0.87214,0.92187
2019,Lower Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.09456,34,575,0.07062,0.11849
2019,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.90896,70,70,0.84109,0.97684
2019,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97367,57,57,0.93174,1.01561
2019,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.66179,92,92,0.56459,0.75900
2019,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.71809,102,102,0.63034,0.80584
2019,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.78544,488,555,0.75125,0.81962
2019,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.16027,67,555,0.12972,0.19082
2019,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.81554,1889,2240,0.79948,0.83161
2019,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.17759,351,2240,0.16176,0.19342
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87259,556,616,0.84624,0.89895
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disabled (> 30%),0.12508,60,616,0.09893,0.15122
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78051,239,295,0.73320,0.82782
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.21949,56,295,0.17218,0.26680
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91663,1229,1317,0.90169,0.93157
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.07534,88,1317,0.06108,0.08960
2019,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.75907,125,125,0.68380,0.83434
