"m11124","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","2009","Hauptschule","indirekter Migrationshintergrund","203","0.961602185483697","0.935736074623182","0.987468296344211"
"Nicht beeinträchtigt","2009","Realschule","kein Migrationshintergrund","4068","0.898317134687437","0.88948280364223","0.907151465732643"
"Nicht beeinträchtigt","2009","Realschule","direkter Migrationshintergrund","130","0.9348668482454","0.894280512334847","0.975453184155953"
"Nicht beeinträchtigt","2009","Realschule","indirekter Migrationshintergrund","163","0.954372596838431","0.923003971524926","0.985741222151937"
"Nicht beeinträchtigt","2009","(Fach-)Abitur","kein Migrationshintergrund","1488","0.916184117289225","0.902601658372664","0.929766576205787"
"Nicht beeinträchtigt","2009","(Fach-)Abitur","direkter Migrationshintergrund","272","0.916168718918447","0.884490175316732","0.947847262520162"
"Nicht beeinträchtigt","2009","(Fach-)Abitur","indirekter Migrationshintergrund","103","0.985065839417592","0.961866454040969","1.00826522479422"
"Nicht beeinträchtigt","2009","AkademikerIn","kein Migrationshintergrund","3322","0.905856892376145","0.896384356994281","0.91532942775801"
"Nicht beeinträchtigt","2009","AkademikerIn","direkter Migrationshintergrund","269","0.902952768426406","0.868941276021679","0.936964260831134"
"Nicht beeinträchtigt","2009","AkademikerIn","indirekter Migrationshintergrund","85","0.982659709373427","0.955230188250277","1.01008923049658"
"Beeinträchtigt","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","Hauptschule","kein Migrationshintergrund","1032","0.202193645109969","0.191282502788146","0.213104787431791"
"Beeinträchtigt","2009","Hauptschule","direkter Migrationshintergrund","110","0.12899181879147","0.105377805084158","0.152605832498782"
"Beeinträchtigt","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","Realschule","kein Migrationshintergrund","428","0.101682865312563","0.0928485342673567","0.11051719635777"
"Beeinträchtigt","2009","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","(Fach-)Abitur","kein Migrationshintergrund","111","0.0838158827107747","0.0702334237942134","0.0973983416273359"
"Beeinträchtigt","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","AkademikerIn","kein Migrationshintergrund","329","0.0941431076238546","0.0846705722419902","0.103615643005719"
"Beeinträchtigt","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2010","(noch) kein Abschluss","kein Migrationshintergrund","431","0.924105889001986","0.899772236562128","0.948439541441844"
"Nicht beeinträchtigt","2010","(noch) kein Abschluss","direkter Migrationshintergrund","208","0.890660924661994","0.849702847718878","0.931619001605111"
"Nicht beeinträchtigt","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","94","0.999601359813977","0.995587240788521","1.00361547883943"
"Nicht beeinträchtigt","2010","Hauptschule","kein Migrationshintergrund","4906","0.798753356398376","0.788524686588361","0.808982026208392"
"Nicht beeinträchtigt","2010","Hauptschule","direkter Migrationshintergrund","1133","0.87380148930955","0.855370511789525","0.892232466829574"
"Nicht beeinträchtigt","2010","Hauptschule","indirekter Migrationshintergrund","302","0.937300369473158","0.910613947750848","0.963986791195467"
"Nicht beeinträchtigt","2010","Realschule","kein Migrationshintergrund","5711","0.892141161901976","0.884426587286336","0.899855736517616"
"Nicht beeinträchtigt","2010","Realschule","direkter Migrationshintergrund","241","0.947574584933481","0.920110478644821","0.975038691222141"
"Nicht beeinträchtigt","2010","Realschule","indirekter Migrationshintergrund","292","0.926688042317879","0.897484094368431","0.955891990267327"
"Nicht beeinträchtigt","2010","(Fach-)Abitur","kein Migrationshintergrund","2176","0.92068122867603","0.909646809268133","0.931715648083927"
"Nicht beeinträchtigt","2010","(Fach-)Abitur","direkter Migrationshintergrund","543","0.930310459567713","0.909407469443614","0.951213449691811"
"Nicht beeinträchtigt","2010","(Fach-)Abitur","indirekter Migrationshintergrund","179","0.951778529892624","0.920739315457636","0.982817744327612"
"Nicht beeinträchtigt","2010","AkademikerIn","kein Migrationshintergrund","4333","0.902877406376697","0.894380707008151","0.911374105745243"
"Nicht beeinträchtigt","2010","AkademikerIn","direkter Migrationshintergrund","518","0.92183097478419","0.89919004761452","0.944471901953859"
"Nicht beeinträchtigt","2010","AkademikerIn","indirekter Migrationshintergrund","163","0.987682339409367","0.970801309953694","1.00456336886504"
"Beeinträchtigt","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","Hauptschule","kein Migrationshintergrund","996","0.201246643601624","0.191017973791608","0.211475313411639"
"Beeinträchtigt","2010","Hauptschule","direkter Migrationshintergrund","114","0.12619851069045","0.107767533170426","0.144629488210475"
"Beeinträchtigt","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","Realschule","kein Migrationshintergrund","500","0.107858838098024","0.100144263482384","0.115573412713663"
"Beeinträchtigt","2010","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","(Fach-)Abitur","kein Migrationshintergrund","128","0.0793187713239696","0.0682843519160725","0.0903531907318666"
"Beeinträchtigt","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","AkademikerIn","kein Migrationshintergrund","333","0.0971225936233032","0.0886258942547573","0.105619292991849"
"Beeinträchtigt","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2011","(noch) kein Abschluss","kein Migrationshintergrund","527","0.901569345000866","0.876962346126711","0.926176343875021"
"Nicht beeinträchtigt","2011","(noch) kein Abschluss","direkter Migrationshintergrund","205","0.876198707757727","0.833447876799705","0.918949538715749"
"Nicht beeinträchtigt","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","103","0.972014944147004","0.940617469502281","1.00341241879173"
"Nicht beeinträchtigt","2011","Hauptschule","kein Migrationshintergrund","5959","0.796067184131364","0.786793813620091","0.805340554642637"
"Nicht beeinträchtigt","2011","Hauptschule","direkter Migrationshintergrund","1217","0.889140848225433","0.872305739753723","0.905975956697143"
"Nicht beeinträchtigt","2011","Hauptschule","indirekter Migrationshintergrund","304","0.925526516725081","0.897114213841598","0.953938819608564"
"Nicht beeinträchtigt","2011","Realschule","kein Migrationshintergrund","6614","0.887840234220684","0.880595376400273","0.895085092041096"
"Nicht beeinträchtigt","2011","Realschule","direkter Migrationshintergrund","272","0.939245122414072","0.911656380504045","0.966833864324099"
"Nicht beeinträchtigt","2011","Realschule","indirekter Migrationshintergrund","324","0.93424363164654","0.907859231504835","0.960628031788245"
"Nicht beeinträchtigt","2011","(Fach-)Abitur","kein Migrationshintergrund","2613","0.92912278591387","0.919540322622062","0.938705249205677"
"Nicht beeinträchtigt","2011","(Fach-)Abitur","direkter Migrationshintergrund","616","0.944958316484673","0.927439297754886","0.962477335214461"
"Nicht beeinträchtigt","2011","(Fach-)Abitur","indirekter Migrationshintergrund","220","0.990881345811692","0.978405446565966","1.00335724505742"
"Nicht beeinträchtigt","2011","AkademikerIn","kein Migrationshintergrund","4979","0.903541758592062","0.895667766116025","0.911415751068099"
"Nicht beeinträchtigt","2011","AkademikerIn","direkter Migrationshintergrund","586","0.940383766110007","0.921701036037509","0.959066496182506"
"Nicht beeinträchtigt","2011","AkademikerIn","indirekter Migrationshintergrund","190","0.977301198435007","0.95628834088832","0.998314055981695"
"Beeinträchtigt","2011","(noch) kein Abschluss","kein Migrationshintergrund","36","0.0984306549991342","0.0738236561249794","0.123037653873289"
"Beeinträchtigt","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2011","Hauptschule","kein Migrationshintergrund","1293","0.203932815868636","0.194659445357363","0.213206186379909"
"Beeinträchtigt","2011","Hauptschule","direkter Migrationshintergrund","119","0.110859151774567","0.0940240433028571","0.127694260246277"
"Beeinträchtigt","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2011","Realschule","kein Migrationshintergrund","674","0.112159765779316","0.104914907958904","0.119404623599727"
"Beeinträchtigt","2011","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2011","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2011","(Fach-)Abitur","kein Migrationshintergrund","142","0.0708772140861305","0.0612947507943229","0.0804596773779381"
"Beeinträchtigt","2011","(Fach-)Abitur","direkter Migrationshintergrund","35","0.0550416835153267","0.0375226647855392","0.0725607022451142"
"Beeinträchtigt","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2011","AkademikerIn","kein Migrationshintergrund","421","0.096458241407938","0.0885842489319014","0.104332233883975"
"Beeinträchtigt","2011","AkademikerIn","direkter Migrationshintergrund","31","0.0596162338899928","0.0409335038174944","0.0782989639624912"
"Beeinträchtigt","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2012","(noch) kein Abschluss","kein Migrationshintergrund","541","0.881395974739166","0.85515082473263","0.907641124745702"
"Nicht beeinträchtigt","2012","(noch) kein Abschluss","direkter Migrationshintergrund","176","0.872236511697861","0.825261409075025","0.919211614320697"
"Nicht beeinträchtigt","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","110","0.966739770553385","0.933677986692567","0.999801554414203"
"Nicht beeinträchtigt","2012","Hauptschule","kein Migrationshintergrund","5761","0.793607742904544","0.784173913193775","0.803041572615313"
"Nicht beeinträchtigt","2012","Hauptschule","direkter Migrationshintergrund","1129","0.878044849032022","0.859925984441723","0.896163713622321"
"Nicht beeinträchtigt","2012","Hauptschule","indirekter Migrationshintergrund","300","0.881196261576106","0.846180583115004","0.916211940037208"
"Nicht beeinträchtigt","2012","Realschule","kein Migrationshintergrund","6404","0.882060460557879","0.874574427098102","0.889546494017657"
"Nicht beeinträchtigt","2012","Realschule","direkter Migrationshintergrund","265","0.946353740882898","0.919819621452618","0.972887860313178"
"Nicht beeinträchtigt","2012","Realschule","indirekter Migrationshintergrund","313","0.944714424725231","0.919944173889258","0.969484675561205"
"Nicht beeinträchtigt","2012","(Fach-)Abitur","kein Migrationshintergrund","2528","0.921155563610727","0.910982771642408","0.931328355579046"
"Nicht beeinträchtigt","2012","(Fach-)Abitur","direkter Migrationshintergrund","592","0.926941511711742","0.906716860532934","0.94716616289055"
"Nicht beeinträchtigt","2012","(Fach-)Abitur","indirekter Migrationshintergrund","217","0.958882059912744","0.932762258232228","0.98500186159326"
"Nicht beeinträchtigt","2012","AkademikerIn","kein Migrationshintergrund","4902","0.898211950852853","0.890099776064296","0.90632412564141"
"Nicht beeinträchtigt","2012","AkademikerIn","direkter Migrationshintergrund","579","0.943695069528762","0.925387592369669","0.962002546687854"
"Nicht beeinträchtigt","2012","AkademikerIn","indirekter Migrationshintergrund","188","0.968348534108458","0.943649373139864","0.993047695077053"
"Beeinträchtigt","2012","(noch) kein Abschluss","kein Migrationshintergrund","42","0.118604025260834","0.0923588752542982","0.144849175267371"
"Beeinträchtigt","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2012","Hauptschule","kein Migrationshintergrund","1309","0.206392257095456","0.196958427384687","0.215826086806225"
"Beeinträchtigt","2012","Hauptschule","direkter Migrationshintergrund","124","0.121955150967978","0.103836286377679","0.140074015558277"
"Beeinträchtigt","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2012","Realschule","kein Migrationshintergrund","727","0.117939539442121","0.110453505982343","0.125425572901898"
"Beeinträchtigt","2012","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2012","(Fach-)Abitur","kein Migrationshintergrund","168","0.0788444363892732","0.0686716444209542","0.0890172283575923"
"Beeinträchtigt","2012","(Fach-)Abitur","direkter Migrationshintergrund","44","0.073058488288258","0.05283383710945","0.093283139467066"
"Beeinträchtigt","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2012","AkademikerIn","kein Migrationshintergrund","435","0.101788049147147","0.0936758743585903","0.109900223935704"
"Beeinträchtigt","2012","AkademikerIn","direkter Migrationshintergrund","30","0.0563049304712383","0.037997453312146","0.0746124076303305"
"Beeinträchtigt","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2013","(noch) kein Abschluss","kein Migrationshintergrund","513","0.884871623055083","0.858269466168201","0.911473779941965"
"Nicht beeinträchtigt","2013","(noch) kein Abschluss","direkter Migrationshintergrund","493","0.859957255106814","0.830468189305667","0.889446320907961"
"Nicht beeinträchtigt","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","213","0.952518090044448","0.924542947373498","0.980493232715399"
"Nicht beeinträchtigt","2013","Hauptschule","kein Migrationshintergrund","5258","0.790088268461012","0.780167359835004","0.80000917708702"
"Nicht beeinträchtigt","2013","Hauptschule","direkter Migrationshintergrund","2180","0.868986051180064","0.855407422270316","0.882564680089811"
"Nicht beeinträchtigt","2013","Hauptschule","indirekter Migrationshintergrund","535","0.917336881800763","0.894670777610422","0.940002985991105"
"Nicht beeinträchtigt","2013","Realschule","kein Migrationshintergrund","6063","0.881240575417739","0.873528770620638","0.888952380214841"
"Nicht beeinträchtigt","2013","Realschule","direkter Migrationshintergrund","481","0.931107672109434","0.908796063953774","0.953419280265094"
"Nicht beeinträchtigt","2013","Realschule","indirekter Migrationshintergrund","508","0.974343849971954","0.960793543622806","0.987894156321101"
"Nicht beeinträchtigt","2013","(Fach-)Abitur","kein Migrationshintergrund","2444","0.923675471881171","0.913479327027704","0.933871616734639"
"Nicht beeinträchtigt","2013","(Fach-)Abitur","direkter Migrationshintergrund","1400","0.923531477090658","0.909969616284083","0.937093337897233"
"Nicht beeinträchtigt","2013","(Fach-)Abitur","indirekter Migrationshintergrund","370","0.956208812085472","0.935552768089378","0.976864856081566"
"Nicht beeinträchtigt","2013","AkademikerIn","kein Migrationshintergrund","4754","0.900734319878412","0.892598446662161","0.908870193094664"
"Nicht beeinträchtigt","2013","AkademikerIn","direkter Migrationshintergrund","1279","0.936755499159757","0.923723225166588","0.949787773152927"
"Nicht beeinträchtigt","2013","AkademikerIn","indirekter Migrationshintergrund","317","0.96433497178025","0.944203545948677","0.984466397611823"
"Beeinträchtigt","2013","(noch) kein Abschluss","kein Migrationshintergrund","40","0.115128376944917","0.0885262200580352","0.141730533831799"
"Beeinträchtigt","2013","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.140042744893186","0.110553679092039","0.169531810694333"
"Beeinträchtigt","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2013","Hauptschule","kein Migrationshintergrund","1215","0.209911731538988","0.19999082291298","0.219832640164997"
"Beeinträchtigt","2013","Hauptschule","direkter Migrationshintergrund","192","0.131013948819936","0.117435319910189","0.144592577729684"
"Beeinträchtigt","2013","Hauptschule","indirekter Migrationshintergrund","32","0.0826631181992366","0.0599970140088952","0.105329222389578"
"Beeinträchtigt","2013","Realschule","kein Migrationshintergrund","697","0.118759424582261","0.111047619785159","0.126471229379362"
"Beeinträchtigt","2013","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2013","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2013","(Fach-)Abitur","kein Migrationshintergrund","161","0.0763245281188285","0.0661283832653612","0.0865206729722959"
"Beeinträchtigt","2013","(Fach-)Abitur","direkter Migrationshintergrund","75","0.0764685229093421","0.0629066621027667","0.0900303837159175"
"Beeinträchtigt","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2013","AkademikerIn","kein Migrationshintergrund","435","0.0992656801215875","0.0911298069053357","0.107401553337839"
"Beeinträchtigt","2013","AkademikerIn","direkter Migrationshintergrund","61","0.0632445008402428","0.0502122268470732","0.0762767748334124"
"Beeinträchtigt","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2014","(noch) kein Abschluss","kein Migrationshintergrund","441","0.883561873500136","0.85480774356531","0.912316003434962"
"Nicht beeinträchtigt","2014","(noch) kein Abschluss","direkter Migrationshintergrund","344","0.840687984530297","0.803794992567099","0.877580976493496"
"Nicht beeinträchtigt","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","137","0.937751936532336","0.898290421735189","0.977213451329484"
"Nicht beeinträchtigt","2014","Hauptschule","kein Migrationshintergrund","4669","0.779278193957261","0.768657759335883","0.789898628578639"
"Nicht beeinträchtigt","2014","Hauptschule","direkter Migrationshintergrund","1706","0.868182328058122","0.852890427832473","0.883474228283771"
"Nicht beeinträchtigt","2014","Hauptschule","indirekter Migrationshintergrund","418","0.903743267861345","0.876492425686485","0.930994110036205"
"Nicht beeinträchtigt","2014","Realschule","kein Migrationshintergrund","5354","0.872225301205482","0.86379571340508","0.880654889005884"
"Nicht beeinträchtigt","2014","Realschule","direkter Migrationshintergrund","384","0.931040030938431","0.906146341849027","0.955933720027834"
"Nicht beeinträchtigt","2014","Realschule","indirekter Migrationshintergrund","430","0.931720676445633","0.90828618371317","0.955155169178096"
"Nicht beeinträchtigt","2014","(Fach-)Abitur","kein Migrationshintergrund","2253","0.912604306191931","0.901343074337998","0.923865538045865"
"Nicht beeinträchtigt","2014","(Fach-)Abitur","direkter Migrationshintergrund","1107","0.916985927964142","0.901230411636906","0.932741444291379"
"Nicht beeinträchtigt","2014","(Fach-)Abitur","indirekter Migrationshintergrund","338","0.979080447300973","0.963934849598501","0.994226045003445"
"Nicht beeinträchtigt","2014","AkademikerIn","kein Migrationshintergrund","4403","0.895421900647233","0.886801751539526","0.90404204975494"
"Nicht beeinträchtigt","2014","AkademikerIn","direkter Migrationshintergrund","1060","0.943249770852698","0.929626688726844","0.956872852978551"
"Nicht beeinträchtigt","2014","AkademikerIn","indirekter Migrationshintergrund","266","0.97181111510836","0.952141606148015","0.991480624068706"
"Beeinträchtigt","2014","(noch) kein Abschluss","kein Migrationshintergrund","37","0.116438126499864","0.087683996565038","0.14519225643469"
"Beeinträchtigt","2014","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.159312015469703","0.122419023506504","0.196205007432901"
"Beeinträchtigt","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2014","Hauptschule","kein Migrationshintergrund","1189","0.220721806042739","0.210101371421361","0.231342240664117"
"Beeinträchtigt","2014","Hauptschule","direkter Migrationshintergrund","174","0.131817671941878","0.116525771716229","0.147109572167527"
"Beeinträchtigt","2014","Hauptschule","indirekter Migrationshintergrund","32","0.096256732138655","0.0690058899637951","0.123507574313515"
"Beeinträchtigt","2014","Realschule","kein Migrationshintergrund","671","0.127774698794518","0.119345110994116","0.13620428659492"
"Beeinträchtigt","2014","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2014","(Fach-)Abitur","kein Migrationshintergrund","163","0.0873956938080684","0.076134461954135","0.0986569256620019"
"Beeinträchtigt","2014","(Fach-)Abitur","direkter Migrationshintergrund","71","0.0830140720358576","0.0672585557086211","0.098769588363094"
"Beeinträchtigt","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2014","AkademikerIn","kein Migrationshintergrund","438","0.104578099352767","0.0959579502450603","0.113198248460474"
"Beeinträchtigt","2014","AkademikerIn","direkter Migrationshintergrund","48","0.0567502291473025","0.0431271470214488","0.0703733112731562"
"Beeinträchtigt","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2015","(noch) kein Abschluss","kein Migrationshintergrund","365","0.902158752820541","0.872933699569756","0.931383806071326"
"Nicht beeinträchtigt","2015","(noch) kein Abschluss","direkter Migrationshintergrund","404","0.842858460924614","0.808697689222229","0.877019232626999"
"Nicht beeinträchtigt","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","125","0.926741559461058","0.881951197790283","0.971531921131833"
"Nicht beeinträchtigt","2015","Hauptschule","kein Migrationshintergrund","4342","0.775813598303217","0.76470466671499","0.786922529891444"
"Nicht beeinträchtigt","2015","Hauptschule","direkter Migrationshintergrund","1811","0.888811301417854","0.874883332601515","0.902739270234192"
"Nicht beeinträchtigt","2015","Hauptschule","indirekter Migrationshintergrund","383","0.901322886271181","0.872560727217197","0.930085045325165"
"Nicht beeinträchtigt","2015","Realschule","kein Migrationshintergrund","5095","0.869788861171826","0.861097144895543","0.87848057744811"
"Nicht beeinträchtigt","2015","Realschule","direkter Migrationshintergrund","367","0.93552930217381","0.910836738882368","0.960221865465252"
"Nicht beeinträchtigt","2015","Realschule","indirekter Migrationshintergrund","407","0.967275142717825","0.950239639228559","0.98431064620709"
"Nicht beeinträchtigt","2015","(Fach-)Abitur","kein Migrationshintergrund","2218","0.920976525908316","0.910092378141426","0.931860673675206"
"Nicht beeinträchtigt","2015","(Fach-)Abitur","direkter Migrationshintergrund","1406","0.93838601888429","0.926081534089141","0.950690503679439"
"Nicht beeinträchtigt","2015","(Fach-)Abitur","indirekter Migrationshintergrund","322","0.97914908975045","0.963614730938651","0.994683448562249"
"Nicht beeinträchtigt","2015","AkademikerIn","kein Migrationshintergrund","4266","0.900783148111748","0.892219050309406","0.909347245914091"
"Nicht beeinträchtigt","2015","AkademikerIn","direkter Migrationshintergrund","1428","0.95037395481355","0.939272202853704","0.961475706773395"
"Nicht beeinträchtigt","2015","AkademikerIn","indirekter Migrationshintergrund","254","0.96584059655625","0.943888394901289","0.98779279821121"
"Beeinträchtigt","2015","(noch) kein Abschluss","kein Migrationshintergrund","32","0.0978412471794591","0.0686161939286739","0.127066300430244"
"Beeinträchtigt","2015","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.157141539075386","0.122980767373001","0.191302310777771"
"Beeinträchtigt","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2015","Hauptschule","kein Migrationshintergrund","1072","0.224186401696783","0.213077470108556","0.23529533328501"
"Beeinträchtigt","2015","Hauptschule","direkter Migrationshintergrund","146","0.111188698582146","0.0972607297658076","0.125116667398485"
"Beeinträchtigt","2015","Hauptschule","indirekter Migrationshintergrund","30","0.0986771137288191","0.069914954674835","0.127439272782803"
"Beeinträchtigt","2015","Realschule","kein Migrationshintergrund","664","0.130211138828174","0.12151942255189","0.138902855104457"
"Beeinträchtigt","2015","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2015","(Fach-)Abitur","kein Migrationshintergrund","142","0.0790234740916843","0.0681393263247942","0.0899076218585743"
"Beeinträchtigt","2015","(Fach-)Abitur","direkter Migrationshintergrund","61","0.06161398111571","0.0493094963205612","0.0739184659108587"
"Beeinträchtigt","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2015","AkademikerIn","kein Migrationshintergrund","415","0.0992168518882516","0.0906527540859092","0.107780949690594"
"Beeinträchtigt","2015","AkademikerIn","direkter Migrationshintergrund","42","0.04962604518645","0.0385242932266046","0.0607277971462955"
"Beeinträchtigt","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2016","(noch) kein Abschluss","kein Migrationshintergrund","339","0.897721860364914","0.866762891170638","0.928680829559189"
"Nicht beeinträchtigt","2016","(noch) kein Abschluss","direkter Migrationshintergrund","328","0.888793257679283","0.856089334830771","0.921497180527796"
"Nicht beeinträchtigt","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","101","0.908976840053674","0.853694835232221","0.964258844875126"
"Nicht beeinträchtigt","2016","Hauptschule","kein Migrationshintergrund","3968","0.771158117692612","0.7594637133843","0.782852522000924"
"Nicht beeinträchtigt","2016","Hauptschule","direkter Migrationshintergrund","1501","0.87811118903933","0.862243573313064","0.893978804765595"
"Nicht beeinträchtigt","2016","Hauptschule","indirekter Migrationshintergrund","355","0.916662671224007","0.888909656621602","0.944415685826413"
"Nicht beeinträchtigt","2016","Realschule","kein Migrationshintergrund","4704","0.872712781990928","0.863753284119756","0.8816722798621"
"Nicht beeinträchtigt","2016","Realschule","direkter Migrationshintergrund","306","0.919008931760763","0.889070353036323","0.948947510485203"
"Nicht beeinträchtigt","2016","Realschule","indirekter Migrationshintergrund","371","0.965375298937258","0.947112857608292","0.983637740266225"
"Nicht beeinträchtigt","2016","(Fach-)Abitur","kein Migrationshintergrund","2063","0.916171920965427","0.904604753056176","0.927739088874679"
"Nicht beeinträchtigt","2016","(Fach-)Abitur","direkter Migrationshintergrund","1103","0.922765798523754","0.907468817243243","0.938062779804265"
"Nicht beeinträchtigt","2016","(Fach-)Abitur","indirekter Migrationshintergrund","320","0.98897329278215","0.977602498841962","1.00034408672234"
"Nicht beeinträchtigt","2016","AkademikerIn","kein Migrationshintergrund","4026","0.899425876617544","0.890571172938866","0.908280580296221"
"Nicht beeinträchtigt","2016","AkademikerIn","direkter Migrationshintergrund","1181","0.94712473473038","0.934618533735664","0.959630935725097"
"Nicht beeinträchtigt","2016","AkademikerIn","indirekter Migrationshintergrund","229","0.967754463418005","0.945264367190816","0.990244559645193"
"Beeinträchtigt","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2016","Hauptschule","kein Migrationshintergrund","989","0.228841882307388","0.217147477999076","0.2405362866157"
"Beeinträchtigt","2016","Hauptschule","direkter Migrationshintergrund","132","0.12188881096067","0.106021195234405","0.137756426686936"
"Beeinträchtigt","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2016","Realschule","kein Migrationshintergrund","612","0.127287218009072","0.118327720137901","0.136246715880244"
"Beeinträchtigt","2016","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","kein Migrationshintergrund","142","0.0838280790345727","0.072260911125321","0.0953952469438244"
"Beeinträchtigt","2016","(Fach-)Abitur","direkter Migrationshintergrund","67","0.077234201476246","0.0619372201957346","0.0925311827567574"
"Beeinträchtigt","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2016","AkademikerIn","kein Migrationshintergrund","406","0.100574123382456","0.0917194197037793","0.109428827061134"
"Beeinträchtigt","2016","AkademikerIn","direkter Migrationshintergrund","49","0.0528752652696196","0.0403690642749035","0.0653814662643356"
"Beeinträchtigt","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
