year,migback,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.08905,114,1521,0.07473,0.10336
2018,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88177,553,605,0.85602,0.90752
2018,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10736,52,605,0.08267,0.13205
2018,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83642,77,77,0.75326,0.91958
2018,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89812,1132,1196,0.88097,0.91527
2018,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.06460,64,1196,0.05066,0.07854
2018,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.52311,83,83,0.41500,0.63122
2018,Indirect migration background,Primary Level,Not Disabled (<= 30%),0.71467,32,32,0.55570,0.87363
2018,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.83715,269,269,0.79295,0.88136
2018,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.93237,631,673,0.91338,0.95135
2018,Indirect migration background,Upper Secondary Level,Disabled (> 30%),0.06684,42,673,0.04796,0.08572
2018,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96477,113,113,0.93062,0.99891
2018,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99440,44,44,0.97208,1.01671
2018,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97960,240,240,0.96168,0.99752
2019,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.58833,201,201,0.52012,0.65653
2019,No migration background,Primary Level,Not Disabled (<= 30%),0.67765,105,147,0.60183,0.75346
2019,No migration background,Primary Level,Disabled (> 30%),0.32045,42,147,0.24475,0.39614
2019,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.77784,1341,1573,0.75729,0.79839
2019,No migration background,Lower Secondary Level,Disabled (> 30%),0.18202,232,1573,0.16295,0.20110
2019,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.83158,7827,9175,0.82392,0.83924
2019,No migration background,Upper Secondary Level,Disabled (> 30%),0.16394,1348,9175,0.15636,0.17151
2019,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90398,1392,1506,0.88909,0.91886
2019,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08810,114,1506,0.07378,0.10242
2019,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85589,1298,1510,0.83817,0.87361
2019,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.14371,212,1510,0.12601,0.16141
2019,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90741,5154,5612,0.89983,0.91499
2019,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09032,458,5612,0.08282,0.09782
2019,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.57818,46,46,0.43389,0.72248
2019,Direct migration background,Primary Level,Not Disabled (<= 30%),0.67000,187,187,0.60243,0.73758
2019,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.83320,550,609,0.80357,0.86283
2019,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.09432,59,609,0.07109,0.11755
2019,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.87701,1219,1315,0.85926,0.89477
2019,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.09524,96,1315,0.07937,0.11111
2019,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86293,492,534,0.83373,0.89213
2019,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.12412,42,534,0.09613,0.15211
2019,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90568,73,73,0.83817,0.97319
2019,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90925,1061,1115,0.89239,0.92612
2019,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.05303,54,1115,0.03987,0.06619
2019,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.62546,79,79,0.51805,0.73287
2019,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.88379,221,221,0.84145,0.92614
2019,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.94136,598,632,0.92302,0.95969
2019,Indirect migration background,Upper Secondary Level,Disabled (> 30%),0.05841,34,632,0.04011,0.07671
2019,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95978,125,125,0.92520,0.99436
2019,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99328,58,58,0.97207,1.01449
2019,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98083,281,281,0.96477,0.99689
2020,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.41961,191,191,0.34944,0.48978
2020,No migration background,Primary Level,Not Disabled (<= 30%),0.61605,87,128,0.53146,0.70063
2020,No migration background,Primary Level,Disabled (> 30%),0.38141,41,128,0.29693,0.46589
2020,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.79210,1219,1440,0.77113,0.81307
2020,No migration background,Lower Secondary Level,Disabled (> 30%),0.17424,221,1440,0.15464,0.19384
2020,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.83356,7147,8383,0.82559,0.84153
2020,No migration background,Upper Secondary Level,Disabled (> 30%),0.16288,1236,8383,0.15498,0.17079
2020,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90014,1320,1433,0.88461,0.91567
2020,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09253,113,1433,0.07752,0.10753
2020,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84723,1144,1328,0.82788,0.86659
2020,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.15161,184,1328,0.13232,0.17091
2020,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90522,4818,5268,0.89731,0.91313
2020,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09276,450,5268,0.08493,0.10060
2020,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.61694,70,70,0.50224,0.73165
2020,Direct migration background,Primary Level,Not Disabled (<= 30%),0.82643,1278,1278,0.80565,0.84720
2020,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.85220,1293,1366,0.83337,0.87103
2020,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.12407,73,1366,0.10658,0.14156
2020,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.88078,2059,2172,0.86715,0.89441
2020,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.10732,113,2172,0.09430,0.12034
2020,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87849,726,773,0.85545,0.90154
2020,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.11102,47,773,0.08886,0.13318
2020,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88693,67,67,0.81053,0.96333
2020,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93308,2024,2098,0.92239,0.94378
2020,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.05420,74,2098,0.04451,0.06389
2020,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.53790,82,82,0.42933,0.64648
2020,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.87970,208,208,0.83538,0.92401
2020,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.91810,579,614,0.89639,0.93980
2020,Indirect migration background,Upper Secondary Level,Disabled (> 30%),0.07702,35,614,0.05591,0.09813
2020,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97076,130,130,0.94169,0.99984
2020,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.98934,50,50,0.96058,1.01809
2020,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97793,284,284,0.96081,0.99505
2021,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.51172,103,103,0.41471,0.60873
2021,No migration background,Primary Level,Not Disabled (<= 30%),0.58277,62,62,0.45903,0.70652
2021,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.75643,735,883,0.72810,0.78476
2021,No migration background,Lower Secondary Level,Disabled (> 30%),0.20234,148,883,0.17583,0.22886
2021,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.83034,4841,5705,0.82060,0.84008
2021,No migration background,Upper Secondary Level,Disabled (> 30%),0.16241,864,5705,0.15284,0.17198
2021,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87940,950,1047,0.85966,0.89913
2021,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.12015,97,1047,0.10045,0.13986
2021,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84599,780,899,0.82238,0.86960
2021,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.14749,119,899,0.12430,0.17069
2021,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91357,3727,4079,0.90495,0.92219
2021,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.08474,352,4079,0.07619,0.09328
2021,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.51569,49,49,0.37431,0.65708
2021,Direct migration background,Primary Level,Not Disabled (<= 30%),0.83516,770,806,0.80953,0.86079
2021,Direct migration background,Primary Level,Disabled (> 30%),0.09794,36,806,0.07740,0.11847
2021,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.86070,704,749,0.83589,0.88551
2021,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.10930,45,749,0.08694,0.13166
2021,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.85420,1158,1234,0.83450,0.87390
2021,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.13499,76,1234,0.11592,0.15407
2021,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88885,415,455,0.85994,0.91777
2021,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10122,40,455,0.07348,0.12897
2021,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80759,48,48,0.69489,0.92028
2021,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92621,1333,1381,0.91242,0.94001
2021,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.06941,48,1381,0.05600,0.08282
2021,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.46758,37,37,0.30459,0.63057
2021,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.74274,111,111,0.66105,0.82443
2021,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.93179,359,359,0.90567,0.95790
2021,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99186,89,89,0.97308,1.01063
2021,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99010,36,36,0.95731,1.02290
2021,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96264,202,202,0.93642,0.98886
2022,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.56575,173,173,0.49167,0.63982
2022,No migration background,Primary Level,Not Disabled (<= 30%),0.56729,78,116,0.47673,0.65784
2022,No migration background,Primary Level,Disabled (> 30%),0.38120,38,116,0.29243,0.46997
2022,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.78727,814,975,0.76157,0.81297
2022,No migration background,Lower Secondary Level,Disabled (> 30%),0.19135,161,975,0.16664,0.21605
2022,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.82267,5962,6989,0.81371,0.83163
2022,No migration background,Upper Secondary Level,Disabled (> 30%),0.17052,1027,6989,0.16170,0.17933
2022,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91115,1378,1493,0.89672,0.92559
2022,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08862,115,1493,0.07420,0.10304
2022,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83513,1062,1219,0.81429,0.85596
2022,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.16487,157,1219,0.14404,0.18571
2022,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91199,5069,5502,0.90450,0.91948
2022,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.08548,433,5502,0.07809,0.09287
2022,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.81466,103,103,0.73925,0.89007
2022,Direct migration background,Primary Level,Not Disabled (<= 30%),0.87356,660,695,0.84883,0.89828
2022,Direct migration background,Primary Level,Disabled (> 30%),0.10629,35,695,0.08336,0.12922
2022,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.86394,736,772,0.83974,0.88814
2022,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.13098,36,772,0.10717,0.15479
2022,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.89493,1552,1634,0.88006,0.90980
2022,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.09940,82,1634,0.08489,0.11391
2022,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88337,518,559,0.85674,0.91001
2022,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.11512,41,559,0.08864,0.14161
2022,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.76722,67,67,0.66527,0.86918
2022,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94396,2673,2730,0.93533,0.95259
2022,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.04613,57,2730,0.03826,0.05400
2022,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.50112,36,36,0.33547,0.66677
2022,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.81165,111,111,0.73858,0.88472
2022,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.89022,520,582,0.86480,0.91564
2022,Indirect migration background,Upper Secondary Level,Disabled (> 30%),0.10978,62,582,0.08436,0.13520
2022,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96699,143,143,0.93760,0.99638
2022,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95240,63,63,0.89940,1.00540
2022,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92969,402,402,0.90467,0.95472
