year,age_gr,quintil_oecd,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,3rd Quintile,Disabled (> 30%),0.05300,52,1542,0.04181,0.06419
2013,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97674,1474,1510,0.96914,0.98435
2013,30-45 y.,4th Quintile,Disabled (> 30%),0.02326,36,1510,0.01565,0.03086
2013,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97629,1372,1403,0.96832,0.98425
2013,30-45 y.,5th Quintile,Disabled (> 30%),0.02339,31,1403,0.01548,0.03131
2013,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.68351,1098,1437,0.65945,0.70756
2013,46-65 y.,1st Quintile,Disabled (> 30%),0.31074,339,1437,0.28680,0.33468
2013,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78408,1162,1400,0.76252,0.80564
2013,46-65 y.,2nd Quintile,Disabled (> 30%),0.21323,238,1400,0.19176,0.23469
2013,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.82568,1362,1627,0.80724,0.84412
2013,46-65 y.,3rd Quintile,Disabled (> 30%),0.17082,265,1627,0.15253,0.18911
2013,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.86069,1633,1889,0.84507,0.87631
2013,46-65 y.,4th Quintile,Disabled (> 30%),0.13931,256,1889,0.12369,0.15493
2013,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87650,2377,2660,0.86399,0.88900
2013,46-65 y.,5th Quintile,Disabled (> 30%),0.12221,283,2660,0.10976,0.13466
2013,66 and older,1st Quintile,Not Disabled (<= 30%),0.76020,642,825,0.73104,0.78935
2013,66 and older,1st Quintile,Disabled (> 30%),0.23210,183,825,0.20327,0.26093
2013,66 and older,2nd Quintile,Not Disabled (<= 30%),0.77000,934,1204,0.74622,0.79378
2013,66 and older,2nd Quintile,Disabled (> 30%),0.22614,270,1204,0.20250,0.24978
2013,66 and older,3rd Quintile,Not Disabled (<= 30%),0.78396,829,1063,0.75920,0.80871
2013,66 and older,3rd Quintile,Disabled (> 30%),0.21549,234,1063,0.19076,0.24022
2013,66 and older,4th Quintile,Not Disabled (<= 30%),0.77785,680,879,0.75035,0.80534
2013,66 and older,4th Quintile,Disabled (> 30%),0.22191,199,879,0.19442,0.24939
2013,66 and older,5th Quintile,Not Disabled (<= 30%),0.76092,779,976,0.73415,0.78769
2013,66 and older,5th Quintile,Disabled (> 30%),0.23055,197,976,0.20411,0.25699
2014,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90334,1432,1432,0.88803,0.91865
2014,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.87973,853,853,0.85789,0.90158
2014,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.92600,746,746,0.90720,0.94480
2014,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.91481,710,710,0.89426,0.93536
2014,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.89740,473,473,0.87002,0.92477
2014,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.91546,1798,1905,0.90296,0.92795
2014,30-45 y.,1st Quintile,Disabled (> 30%),0.08448,107,1905,0.07199,0.09697
2014,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94839,1835,1901,0.93844,0.95833
2014,30-45 y.,2nd Quintile,Disabled (> 30%),0.04897,66,1901,0.03927,0.05868
2014,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96264,1648,1708,0.95364,0.97164
2014,30-45 y.,3rd Quintile,Disabled (> 30%),0.03576,60,1708,0.02695,0.04457
2014,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97333,1523,1564,0.96534,0.98132
2014,30-45 y.,4th Quintile,Disabled (> 30%),0.02667,41,1564,0.01868,0.03466
2014,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97603,1401,1436,0.96812,0.98395
2014,30-45 y.,5th Quintile,Disabled (> 30%),0.02390,35,1436,0.01600,0.03180
2014,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.68183,1261,1624,0.65917,0.70449
2014,46-65 y.,1st Quintile,Disabled (> 30%),0.30406,363,1624,0.28168,0.32644
2014,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.74939,1227,1499,0.72744,0.77134
2014,46-65 y.,2nd Quintile,Disabled (> 30%),0.24363,272,1499,0.22189,0.26537
2014,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83092,1368,1609,0.81260,0.84924
2014,46-65 y.,3rd Quintile,Disabled (> 30%),0.16766,241,1609,0.14940,0.18592
2014,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.86174,1724,1986,0.84656,0.87693
2014,46-65 y.,4th Quintile,Disabled (> 30%),0.13819,262,1986,0.12301,0.15337
2014,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88289,2291,2558,0.87042,0.89535
2014,46-65 y.,5th Quintile,Disabled (> 30%),0.11595,267,2558,0.10354,0.12836
2014,66 and older,1st Quintile,Not Disabled (<= 30%),0.76117,618,814,0.73186,0.79048
2014,66 and older,1st Quintile,Disabled (> 30%),0.23391,196,814,0.20481,0.26301
2014,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76381,952,1237,0.74013,0.78749
2014,66 and older,2nd Quintile,Disabled (> 30%),0.23512,285,1237,0.21147,0.25876
2014,66 and older,3rd Quintile,Not Disabled (<= 30%),0.75138,818,1081,0.72560,0.77716
2014,66 and older,3rd Quintile,Disabled (> 30%),0.24592,263,1081,0.22024,0.27160
2014,66 and older,4th Quintile,Not Disabled (<= 30%),0.74165,657,887,0.71282,0.77047
2014,66 and older,4th Quintile,Disabled (> 30%),0.25672,230,887,0.22796,0.28549
2014,66 and older,5th Quintile,Not Disabled (<= 30%),0.78180,737,923,0.75514,0.80846
2014,66 and older,5th Quintile,Disabled (> 30%),0.21753,186,923,0.19090,0.24416
2015,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90628,1238,1238,0.89004,0.92252
2015,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.91237,856,856,0.89342,0.93133
2015,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.90762,745,745,0.88681,0.92843
2015,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.90340,610,610,0.87994,0.92686
2015,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.91730,440,440,0.89154,0.94307
2015,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93371,1537,1615,0.92157,0.94584
2015,30-45 y.,1st Quintile,Disabled (> 30%),0.06568,78,1615,0.05360,0.07777
2015,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93611,1562,1626,0.92422,0.94800
2015,30-45 y.,2nd Quintile,Disabled (> 30%),0.06375,64,1626,0.05187,0.07563
2015,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96106,1466,1514,0.95131,0.97081
2015,30-45 y.,3rd Quintile,Disabled (> 30%),0.03894,48,1514,0.02919,0.04869
2015,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97515,1354,1385,0.96694,0.98335
2015,30-45 y.,4th Quintile,Disabled (> 30%),0.02340,31,1385,0.01544,0.03137
2015,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.98066,1221,1221,0.97293,0.98839
2015,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.67708,1145,1477,0.65323,0.70094
2015,46-65 y.,1st Quintile,Disabled (> 30%),0.31466,332,1477,0.29097,0.33835
2015,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.77065,1256,1514,0.74947,0.79183
2015,46-65 y.,2nd Quintile,Disabled (> 30%),0.22651,258,1514,0.20542,0.24760
2015,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83784,1294,1513,0.81926,0.85642
2015,46-65 y.,3rd Quintile,Disabled (> 30%),0.15720,219,1513,0.13886,0.17555
2015,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.84461,1642,1879,0.82823,0.86100
2015,46-65 y.,4th Quintile,Disabled (> 30%),0.15462,237,1879,0.13826,0.17097
2015,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.89727,2235,2487,0.88534,0.90921
2015,46-65 y.,5th Quintile,Disabled (> 30%),0.10273,252,2487,0.09079,0.11466
2015,66 and older,1st Quintile,Not Disabled (<= 30%),0.78320,600,750,0.75369,0.81271
2015,66 and older,1st Quintile,Disabled (> 30%),0.21355,150,750,0.18420,0.24290
2015,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76928,971,1247,0.74589,0.79267
2015,66 and older,2nd Quintile,Disabled (> 30%),0.21968,276,1247,0.19669,0.24267
2015,66 and older,3rd Quintile,Not Disabled (<= 30%),0.74629,813,1058,0.72006,0.77252
2015,66 and older,3rd Quintile,Disabled (> 30%),0.24533,245,1058,0.21939,0.27128
2015,66 and older,4th Quintile,Not Disabled (<= 30%),0.74685,652,879,0.71809,0.77562
2015,66 and older,4th Quintile,Disabled (> 30%),0.25173,227,879,0.22302,0.28044
2015,66 and older,5th Quintile,Not Disabled (<= 30%),0.78681,743,936,0.76056,0.81307
2015,66 and older,5th Quintile,Disabled (> 30%),0.21163,193,936,0.18544,0.23781
2016,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.91885,1265,1265,0.90379,0.93390
2016,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.89063,830,830,0.86938,0.91187
2016,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.90325,699,699,0.88132,0.92518
2016,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.91267,564,564,0.88935,0.93599
2016,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.91753,436,436,0.89168,0.94338
2016,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.89322,1560,1655,0.87834,0.90811
2016,30-45 y.,1st Quintile,Disabled (> 30%),0.10491,95,1655,0.09015,0.11968
2016,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95254,1521,1570,0.94202,0.96306
2016,30-45 y.,2nd Quintile,Disabled (> 30%),0.04701,49,1570,0.03654,0.05749
2016,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96706,1332,1375,0.95763,0.97650
2016,30-45 y.,3rd Quintile,Disabled (> 30%),0.03266,43,1375,0.02326,0.04206
2016,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96980,1367,1367,0.96072,0.97887
2016,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.98721,1079,1079,0.98050,0.99392
2016,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.71952,1109,1402,0.69600,0.74304
2016,46-65 y.,1st Quintile,Disabled (> 30%),0.26957,293,1402,0.24634,0.29281
2016,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.75708,1234,1474,0.73518,0.77898
2016,46-65 y.,2nd Quintile,Disabled (> 30%),0.23524,240,1474,0.21358,0.25690
2016,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83421,1299,1515,0.81548,0.85294
2016,46-65 y.,3rd Quintile,Disabled (> 30%),0.16462,216,1515,0.14594,0.18330
2016,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.86678,1595,1817,0.85115,0.88241
2016,46-65 y.,4th Quintile,Disabled (> 30%),0.13322,222,1817,0.11759,0.14885
2016,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88785,2148,2372,0.87515,0.90055
2016,46-65 y.,5th Quintile,Disabled (> 30%),0.11124,224,2372,0.09858,0.12390
2016,66 and older,1st Quintile,Not Disabled (<= 30%),0.73230,530,695,0.69936,0.76524
2016,66 and older,1st Quintile,Disabled (> 30%),0.25865,165,695,0.22607,0.29123
2016,66 and older,2nd Quintile,Not Disabled (<= 30%),0.78360,929,1183,0.76012,0.80708
2016,66 and older,2nd Quintile,Disabled (> 30%),0.20856,254,1183,0.18540,0.23173
2016,66 and older,3rd Quintile,Not Disabled (<= 30%),0.72108,757,1011,0.69342,0.74874
2016,66 and older,3rd Quintile,Disabled (> 30%),0.27387,254,1011,0.24636,0.30137
2016,66 and older,4th Quintile,Not Disabled (<= 30%),0.75717,648,850,0.72832,0.78601
2016,66 and older,4th Quintile,Disabled (> 30%),0.23852,202,850,0.20985,0.26719
2016,66 and older,5th Quintile,Not Disabled (<= 30%),0.79335,755,955,0.76766,0.81905
2016,66 and older,5th Quintile,Disabled (> 30%),0.20195,200,955,0.17647,0.22742
2017,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.88000,1183,1183,0.86147,0.89852
2017,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.88101,768,768,0.85810,0.90393
2017,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.88918,654,654,0.86510,0.91326
2017,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.92452,581,581,0.90302,0.94601
2017,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.91918,421,421,0.89312,0.94525
2017,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.88101,1388,1472,0.86446,0.89755
2017,30-45 y.,1st Quintile,Disabled (> 30%),0.07623,84,1472,0.06267,0.08979
2017,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95144,1408,1442,0.94034,0.96253
2017,30-45 y.,2nd Quintile,Disabled (> 30%),0.04457,34,1442,0.03392,0.05523
2017,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95312,1187,1234,0.94132,0.96492
2017,30-45 y.,3rd Quintile,Disabled (> 30%),0.04574,47,1234,0.03408,0.05740
2017,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97263,1136,1136,0.96314,0.98212
2017,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.98355,964,964,0.97551,0.99158
2017,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.68633,1035,1341,0.66148,0.71117
2017,46-65 y.,1st Quintile,Disabled (> 30%),0.29519,306,1341,0.27077,0.31961
2017,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.74977,1169,1405,0.72711,0.77242
2017,46-65 y.,2nd Quintile,Disabled (> 30%),0.24913,236,1405,0.22651,0.27175
2017,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.84250,1291,1491,0.82400,0.86100
2017,46-65 y.,3rd Quintile,Disabled (> 30%),0.15451,200,1491,0.13616,0.17286
2017,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.87500,1537,1751,0.85950,0.89049
2017,46-65 y.,4th Quintile,Disabled (> 30%),0.12433,214,1751,0.10887,0.13979
2017,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.89704,2036,2237,0.88444,0.90964
2017,46-65 y.,5th Quintile,Disabled (> 30%),0.10105,201,2237,0.08856,0.11355
2017,66 and older,1st Quintile,Not Disabled (<= 30%),0.74926,523,673,0.71649,0.78204
2017,66 and older,1st Quintile,Disabled (> 30%),0.24682,150,673,0.21422,0.27942
2017,66 and older,2nd Quintile,Not Disabled (<= 30%),0.79269,901,1160,0.76936,0.81603
2017,66 and older,2nd Quintile,Disabled (> 30%),0.20731,259,1160,0.18397,0.23064
2017,66 and older,3rd Quintile,Not Disabled (<= 30%),0.74038,768,1012,0.71335,0.76741
2017,66 and older,3rd Quintile,Disabled (> 30%),0.25239,244,1012,0.22561,0.27917
2017,66 and older,4th Quintile,Not Disabled (<= 30%),0.78663,645,843,0.75896,0.81430
2017,66 and older,4th Quintile,Disabled (> 30%),0.21203,198,843,0.18442,0.23963
2017,66 and older,5th Quintile,Not Disabled (<= 30%),0.80962,739,902,0.78399,0.83526
2017,66 and older,5th Quintile,Disabled (> 30%),0.18527,163,902,0.15990,0.21064
2018,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.86226,1213,1246,0.84312,0.88140
2018,17-29 y.,1st Quintile,Disabled (> 30%),0.02552,33,1246,0.01676,0.03429
2018,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.87602,889,889,0.85434,0.89770
2018,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.92236,734,734,0.90299,0.94173
2018,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.93194,639,639,0.91240,0.95149
2018,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.90020,458,458,0.87272,0.92768
2018,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.85585,1257,1346,0.83708,0.87462
2018,30-45 y.,1st Quintile,Disabled (> 30%),0.09386,89,1346,0.07827,0.10944
2018,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95278,1407,1464,0.94191,0.96365
2018,30-45 y.,2nd Quintile,Disabled (> 30%),0.04316,57,1464,0.03275,0.05358
2018,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96279,1244,1287,0.95245,0.97314
2018,30-45 y.,3rd Quintile,Disabled (> 30%),0.03302,43,1287,0.02325,0.04278
2018,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96214,1165,1199,0.95134,0.97295
2018,30-45 y.,4th Quintile,Disabled (> 30%),0.03757,34,1199,0.02680,0.04834
2018,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.98233,1060,1060,0.97440,0.99027
2018,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.68693,1108,1438,0.66295,0.71091
2018,46-65 y.,1st Quintile,Disabled (> 30%),0.29398,330,1438,0.27042,0.31753
2018,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.79921,1326,1598,0.77956,0.81886
2018,46-65 y.,2nd Quintile,Disabled (> 30%),0.19503,272,1598,0.17559,0.21446
2018,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83296,1424,1657,0.81499,0.85092
2018,46-65 y.,3rd Quintile,Disabled (> 30%),0.16288,233,1657,0.14510,0.18067
2018,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.87133,1762,2008,0.85668,0.88598
2018,46-65 y.,4th Quintile,Disabled (> 30%),0.12746,246,2008,0.11287,0.14205
2018,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.90437,2313,2539,0.89293,0.91581
2018,46-65 y.,5th Quintile,Disabled (> 30%),0.09543,226,2539,0.08400,0.10686
2018,66 and older,1st Quintile,Not Disabled (<= 30%),0.74446,519,703,0.71219,0.77673
2018,66 and older,1st Quintile,Disabled (> 30%),0.25369,184,703,0.22150,0.28588
2018,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76033,866,1146,0.73560,0.78505
2018,66 and older,2nd Quintile,Disabled (> 30%),0.23106,280,1146,0.20665,0.25548
2018,66 and older,3rd Quintile,Not Disabled (<= 30%),0.75334,800,1046,0.72721,0.77948
2018,66 and older,3rd Quintile,Disabled (> 30%),0.24502,246,1046,0.21894,0.27110
2018,66 and older,4th Quintile,Not Disabled (<= 30%),0.75239,640,842,0.72322,0.78157
2018,66 and older,4th Quintile,Disabled (> 30%),0.23965,202,842,0.21080,0.26850
2018,66 and older,5th Quintile,Not Disabled (<= 30%),0.81237,794,977,0.78788,0.83687
2018,66 and older,5th Quintile,Disabled (> 30%),0.18741,183,977,0.16292,0.21189
2019,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.83693,1071,1115,0.81523,0.85862
2019,17-29 y.,1st Quintile,Disabled (> 30%),0.04184,44,1115,0.03008,0.05360
2019,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.89927,844,844,0.87895,0.91959
2019,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.89012,669,669,0.86640,0.91383
2019,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.91536,563,563,0.89235,0.93837
2019,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.90313,419,419,0.87477,0.93148
2019,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.82781,1148,1226,0.80667,0.84895
2019,30-45 y.,1st Quintile,Disabled (> 30%),0.09528,78,1226,0.07884,0.11172
2019,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94362,1202,1260,0.93088,0.95636
2019,30-45 y.,2nd Quintile,Disabled (> 30%),0.05319,58,1260,0.04079,0.06558
2019,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95540,1165,1207,0.94375,0.96705
2019,30-45 y.,3rd Quintile,Disabled (> 30%),0.04340,42,1207,0.03190,0.05489
2019,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95271,992,1024,0.93970,0.96571
2019,30-45 y.,4th Quintile,Disabled (> 30%),0.04728,32,1024,0.03428,0.06029
2019,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.98257,917,917,0.97410,0.99105
2019,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.70420,1031,1334,0.67970,0.72870
2019,46-65 y.,1st Quintile,Disabled (> 30%),0.27035,303,1334,0.24651,0.29419
2019,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78846,1209,1463,0.76753,0.80940
2019,46-65 y.,2nd Quintile,Disabled (> 30%),0.20407,254,1463,0.18341,0.22473
2019,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.84788,1375,1583,0.83019,0.86558
2019,46-65 y.,3rd Quintile,Disabled (> 30%),0.14993,208,1583,0.13234,0.16752
2019,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.87793,1588,1803,0.86281,0.89304
2019,46-65 y.,4th Quintile,Disabled (> 30%),0.12052,215,1803,0.10549,0.13556
2019,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.89952,2275,2508,0.88775,0.91129
2019,46-65 y.,5th Quintile,Disabled (> 30%),0.10009,233,2508,0.08834,0.11183
2019,66 and older,1st Quintile,Not Disabled (<= 30%),0.74594,580,751,0.71478,0.77709
2019,66 and older,1st Quintile,Disabled (> 30%),0.24015,171,751,0.20958,0.27073
2019,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76219,893,1182,0.73790,0.78647
2019,66 and older,2nd Quintile,Disabled (> 30%),0.23388,289,1182,0.20974,0.25802
2019,66 and older,3rd Quintile,Not Disabled (<= 30%),0.73518,709,945,0.70703,0.76333
2019,66 and older,3rd Quintile,Disabled (> 30%),0.25866,236,945,0.23073,0.28660
2019,66 and older,4th Quintile,Not Disabled (<= 30%),0.76984,660,859,0.74168,0.79801
2019,66 and older,4th Quintile,Disabled (> 30%),0.22028,199,859,0.19255,0.24801
2019,66 and older,5th Quintile,Not Disabled (<= 30%),0.82491,758,937,0.80056,0.84926
2019,66 and older,5th Quintile,Disabled (> 30%),0.17490,179,937,0.15057,0.19924
2020,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90561,1645,1687,0.89166,0.91957
2020,17-29 y.,1st Quintile,Disabled (> 30%),0.03922,42,1687,0.02996,0.04849
2020,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.86523,812,812,0.84172,0.88873
2020,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.92546,659,659,0.90539,0.94553
2020,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.92167,598,598,0.90012,0.94322
2020,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.88271,475,475,0.85375,0.91168
2020,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.87111,2219,2329,0.85749,0.88472
2020,30-45 y.,1st Quintile,Disabled (> 30%),0.12147,110,2329,0.10820,0.13474
2020,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93868,1259,1317,0.92572,0.95165
2020,30-45 y.,2nd Quintile,Disabled (> 30%),0.05205,58,1317,0.04004,0.06405
2020,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94520,1016,1064,0.93152,0.95888
2020,30-45 y.,3rd Quintile,Disabled (> 30%),0.05419,48,1064,0.04058,0.06780
2020,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97724,1051,1084,0.96835,0.98612
2020,30-45 y.,4th Quintile,Disabled (> 30%),0.02276,33,1084,0.01388,0.03165
2020,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96334,1101,1101,0.95224,0.97445
2020,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.70708,1430,1747,0.68574,0.72843
2020,46-65 y.,1st Quintile,Disabled (> 30%),0.28614,317,1747,0.26494,0.30734
2020,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.82545,1268,1499,0.80622,0.84467
2020,46-65 y.,2nd Quintile,Disabled (> 30%),0.17053,231,1499,0.15148,0.18957
2020,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.87175,1392,1598,0.85535,0.88815
2020,46-65 y.,3rd Quintile,Disabled (> 30%),0.12515,206,1598,0.10892,0.14137
2020,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.85690,1722,1954,0.84137,0.87243
2020,46-65 y.,4th Quintile,Disabled (> 30%),0.13801,232,1954,0.12272,0.15331
2020,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.89883,2978,3231,0.88843,0.90923
2020,46-65 y.,5th Quintile,Disabled (> 30%),0.10001,253,3231,0.08966,0.11036
2020,66 and older,1st Quintile,Not Disabled (<= 30%),0.75905,624,799,0.72938,0.78872
2020,66 and older,1st Quintile,Disabled (> 30%),0.23732,175,799,0.20780,0.26684
2020,66 and older,2nd Quintile,Not Disabled (<= 30%),0.75434,878,1172,0.72969,0.77900
2020,66 and older,2nd Quintile,Disabled (> 30%),0.24024,294,1172,0.21577,0.26471
2020,66 and older,3rd Quintile,Not Disabled (<= 30%),0.72705,688,926,0.69834,0.75576
2020,66 and older,3rd Quintile,Disabled (> 30%),0.26876,238,926,0.24019,0.29733
2020,66 and older,4th Quintile,Not Disabled (<= 30%),0.75713,659,868,0.72858,0.78567
2020,66 and older,4th Quintile,Disabled (> 30%),0.24145,209,868,0.21296,0.26994
2020,66 and older,5th Quintile,Not Disabled (<= 30%),0.81729,943,1116,0.79460,0.83997
2020,66 and older,5th Quintile,Disabled (> 30%),0.18022,173,1116,0.15766,0.20278
2021,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90608,1226,1226,0.88975,0.92242
2021,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.88539,592,592,0.85970,0.91107
2021,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.90275,475,475,0.87607,0.92942
2021,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.93891,424,424,0.91609,0.96173
2021,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.92466,330,330,0.89613,0.95318
2021,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.87742,1552,1629,0.86149,0.89335
2021,30-45 y.,1st Quintile,Disabled (> 30%),0.10712,77,1629,0.09209,0.12214
2021,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93981,964,1009,0.92513,0.95450
2021,30-45 y.,2nd Quintile,Disabled (> 30%),0.05845,45,1009,0.04397,0.07293
2021,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95022,829,829,0.93541,0.96503
2021,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96471,756,756,0.95155,0.97787
2021,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96366,822,822,0.95085,0.97646
2021,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.68124,986,1226,0.65515,0.70734
2021,46-65 y.,1st Quintile,Disabled (> 30%),0.29967,240,1226,0.27402,0.32533
2021,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81810,939,1118,0.79547,0.84072
2021,46-65 y.,2nd Quintile,Disabled (> 30%),0.17382,179,1118,0.15159,0.19604
2021,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.86904,1027,1162,0.84964,0.88845
2021,46-65 y.,3rd Quintile,Disabled (> 30%),0.13024,135,1162,0.11088,0.14960
2021,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.87688,1207,1358,0.85940,0.89436
2021,46-65 y.,4th Quintile,Disabled (> 30%),0.11960,151,1358,0.10234,0.13687
2021,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88122,2097,2294,0.86798,0.89446
2021,46-65 y.,5th Quintile,Disabled (> 30%),0.11850,197,2294,0.10527,0.13173
