"ple0098_v5","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","463","0.955794982549494","0.937613658754974","0.973976306344013"
"Nein","2016","(Fach-)Abitur","2","524","0.9033361385499","0.879308184805362","0.927364092294439"
"Nein","2016","(Fach-)Abitur","3","488","0.778689523385731","0.745719246280291","0.81165980049117"
"Nein","2016","(Fach-)Abitur","4","651","0.753175445578135","0.724639612776266","0.781711278380004"
"Nein","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","472","0.618882712405564","0.584623849739035","0.653141575072094"
"Nein","2016","AkademikerIn","1 Einkommensschwächstes Quintil","255","0.91915527706881","0.886995440657864","0.951315113479756"
"Nein","2016","AkademikerIn","2","335","0.821772604259239","0.784408151321112","0.859137057197366"
"Nein","2016","AkademikerIn","3","458","0.813453278583313","0.781613188634686","0.84529336853194"
"Nein","2016","AkademikerIn","4","821","0.693052905130523","0.666314226985572","0.719791583275475"
"Nein","2016","AkademikerIn","5 Einkommensstärkstes Quintil","1157","0.613669957580193","0.591238604271094","0.636101310889293"
"Ja","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","(noch) kein Abschluss","2","","","",""
"Ja","2017","(noch) kein Abschluss","3","","","",""
"Ja","2017","(noch) kein Abschluss","4","","","",""
"Ja","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Hauptschule","2","","","",""
"Ja","2017","Hauptschule","3","","","",""
"Ja","2017","Hauptschule","4","","","",""
"Ja","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","Realschule","2","","","",""
"Ja","2017","Realschule","3","","","",""
"Ja","2017","Realschule","4","","","",""
"Ja","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","(Fach-)Abitur","2","","","",""
"Ja","2017","(Fach-)Abitur","3","","","",""
"Ja","2017","(Fach-)Abitur","4","","","",""
"Ja","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","AkademikerIn","2","","","",""
"Ja","2017","AkademikerIn","3","","","",""
"Ja","2017","AkademikerIn","4","","","",""
"Ja","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","(noch) kein Abschluss","2","","","",""
"Nein","2017","(noch) kein Abschluss","3","","","",""
"Nein","2017","(noch) kein Abschluss","4","","","",""
"Nein","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Hauptschule","2","","","",""
"Nein","2017","Hauptschule","3","","","",""
"Nein","2017","Hauptschule","4","","","",""
"Nein","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","Realschule","2","","","",""
"Nein","2017","Realschule","3","","","",""
"Nein","2017","Realschule","4","","","",""
"Nein","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","(Fach-)Abitur","2","","","",""
"Nein","2017","(Fach-)Abitur","3","","","",""
"Nein","2017","(Fach-)Abitur","4","","","",""
"Nein","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","AkademikerIn","2","","","",""
"Nein","2017","AkademikerIn","3","","","",""
"Nein","2017","AkademikerIn","4","","","",""
"Nein","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Ja","2018","(noch) kein Abschluss","2","10","","",""
"Ja","2018","(noch) kein Abschluss","3","5","","",""
"Ja","2018","(noch) kein Abschluss","4","18","","",""
"Ja","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Ja","2018","Hauptschule","1 Einkommensschwächstes Quintil","28","","",""
"Ja","2018","Hauptschule","2","104","0.0879958303645064","0.0726727814890405","0.103318879239972"
"Ja","2018","Hauptschule","3","172","0.138132372181179","0.120058463128628","0.15620628123373"
"Ja","2018","Hauptschule","4","332","0.188055524937309","0.169314382150002","0.206796667724615"
"Ja","2018","Hauptschule","5 Einkommensstärkstes Quintil","303","0.278471919616957","0.251824777259228","0.305119061974686"
"Ja","2018","Realschule","1 Einkommensschwächstes Quintil","36","0.0727715834212865","0.0515212169694367","0.0940219498731362"
"Ja","2018","Realschule","2","120","0.120499211532544","0.0982580024607854","0.142740420604303"
"Ja","2018","Realschule","3","222","0.202970511024354","0.179540173482896","0.226400848565812"
"Ja","2018","Realschule","4","518","0.2620460568762","0.241969516952022","0.282122596800379"
"Ja","2018","Realschule","5 Einkommensstärkstes Quintil","648","0.377895888658747","0.355211496328335","0.40058028098916"
"Ja","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","27","","",""
"Ja","2018","(Fach-)Abitur","2","47","0.112682450986947","0.0852125636814157","0.140152338292478"
"Ja","2018","(Fach-)Abitur","3","117","0.168687058810737","0.140352922127609","0.197021195493866"
"Ja","2018","(Fach-)Abitur","4","256","0.238260092713227","0.21190829535335","0.264611890073104"
"Ja","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","364","0.367988301761911","0.338202251321495","0.397774352202327"
"Ja","2018","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Ja","2018","AkademikerIn","2","52","0.164272593269456","0.124771908929063","0.203773277609849"
"Ja","2018","AkademikerIn","3","97","0.181112474967712","0.147948275283475","0.214276674651949"
"Ja","2018","AkademikerIn","4","362","0.3136718776411","0.287625344411144","0.339718410871057"
"Ja","2018","AkademikerIn","5 Einkommensstärkstes Quintil","807","0.352028016667689","0.332385087410608","0.37167094592477"
"Nein","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","279","0.991351523159842","0.980563583075641","1.00213946324404"
"Nein","2018","(noch) kein Abschluss","2","170","0.901023762970032","0.857397759445612","0.944649766494453"
"Nein","2018","(noch) kein Abschluss","3","133","0.946927092335446","0.909524365992195","0.984329818678697"
"Nein","2018","(noch) kein Abschluss","4","135","0.885934125957999","0.835563081357529","0.936305170558469"
"Nein","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","56","0.714817055193616","0.608284394634382","0.82134971575285"
"Nein","2018","Hauptschule","1 Einkommensschwächstes Quintil","996","0.954527418774091","0.941766935564854","0.967287901983328"
"Nein","2018","Hauptschule","2","1209","0.912004169635494","0.896681120760028","0.927327218510959"
"Nein","2018","Hauptschule","3","1228","0.861867627818821","0.84379371876627","0.879941536871372"
"Nein","2018","Hauptschule","4","1338","0.811944475062691","0.793203332275385","0.830685617849998"
"Nein","2018","Hauptschule","5 Einkommensstärkstes Quintil","784","0.721528080383043","0.694880938025314","0.748175222740772"
"Nein","2018","Realschule","1 Einkommensschwächstes Quintil","538","0.927228416578714","0.905978050126864","0.948478783030563"
"Nein","2018","Realschule","2","703","0.879500788467456","0.857259579395697","0.901741997539214"
"Nein","2018","Realschule","3","910","0.797029488975646","0.773599151434188","0.820459826517104"
"Nein","2018","Realschule","4","1325","0.7379539431238","0.717877403199621","0.758030483047978"
"Nein","2018","Realschule","5 Einkommensstärkstes Quintil","1107","0.622104111341253","0.599419719010841","0.644788503671665"
"Nein","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","395","0.936098609839377","0.912763609109477","0.959433610569277"
"Nein","2018","(Fach-)Abitur","2","462","0.887317549013053","0.859847661707522","0.914787436318584"
"Nein","2018","(Fach-)Abitur","3","554","0.831312941189262","0.802978804506134","0.859647077872391"
"Nein","2018","(Fach-)Abitur","4","748","0.761739907286773","0.735388109926896","0.78809170464665"
"Nein","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","643","0.632011698238089","0.602225647797673","0.661797748678505"
"Nein","2018","AkademikerIn","1 Einkommensschwächstes Quintil","226","0.854332695572201","0.81077725850735","0.897888132637051"
"Nein","2018","AkademikerIn","2","286","0.835727406730544","0.796226722390151","0.875228091070937"
"Nein","2018","AkademikerIn","3","421","0.818887525032288","0.785723325348051","0.852051724716525"
"Nein","2018","AkademikerIn","4","857","0.6863281223589","0.660281589128943","0.712374655588857"
"Nein","2018","AkademikerIn","5 Einkommensstärkstes Quintil","1464","0.647971983332311","0.62832905407523","0.667614912589392"
"Ja","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","(noch) kein Abschluss","2","","","",""
"Ja","2019","(noch) kein Abschluss","3","","","",""
"Ja","2019","(noch) kein Abschluss","4","","","",""
"Ja","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","Hauptschule","2","","","",""
"Ja","2019","Hauptschule","3","","","",""
"Ja","2019","Hauptschule","4","","","",""
"Ja","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","Realschule","2","","","",""
"Ja","2019","Realschule","3","","","",""
"Ja","2019","Realschule","4","","","",""
"Ja","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","(Fach-)Abitur","2","","","",""
"Ja","2019","(Fach-)Abitur","3","","","",""
"Ja","2019","(Fach-)Abitur","4","","","",""
"Ja","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","AkademikerIn","2","","","",""
"Ja","2019","AkademikerIn","3","","","",""
"Ja","2019","AkademikerIn","4","","","",""
"Ja","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","(noch) kein Abschluss","2","","","",""
"Nein","2019","(noch) kein Abschluss","3","","","",""
"Nein","2019","(noch) kein Abschluss","4","","","",""
"Nein","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Hauptschule","2","","","",""
"Nein","2019","Hauptschule","3","","","",""
"Nein","2019","Hauptschule","4","","","",""
"Nein","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Realschule","2","","","",""
"Nein","2019","Realschule","3","","","",""
"Nein","2019","Realschule","4","","","",""
"Nein","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","(Fach-)Abitur","2","","","",""
"Nein","2019","(Fach-)Abitur","3","","","",""
"Nein","2019","(Fach-)Abitur","4","","","",""
"Nein","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","AkademikerIn","2","","","",""
"Nein","2019","AkademikerIn","3","","","",""
"Nein","2019","AkademikerIn","4","","","",""
"Nein","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Ja","2020","(noch) kein Abschluss","2","6","","",""
"Ja","2020","(noch) kein Abschluss","3","7","","",""
"Ja","2020","(noch) kein Abschluss","4","20","","",""
"Ja","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Ja","2020","Hauptschule","1 Einkommensschwächstes Quintil","23","","",""
"Ja","2020","Hauptschule","2","62","0.100001004681851","0.0814533819267796","0.118548627436922"
"Ja","2020","Hauptschule","3","139","0.121625496647693","0.102113986486309","0.141137006809076"
"Ja","2020","Hauptschule","4","311","0.208544201600175","0.188736239108075","0.228352164092275"
"Ja","2020","Hauptschule","5 Einkommensstärkstes Quintil","316","0.256042190362948","0.231097716355815","0.280986664370081"
"Ja","2020","Realschule","1 Einkommensschwächstes Quintil","35","0.0873850089498547","0.0599494916586473","0.114820526241062"
"Ja","2020","Realschule","2","71","0.107384864867167","0.0831898201560947","0.131579909578238"
"Ja","2020","Realschule","3","161","0.182942243400779","0.156528402824304","0.209356083977254"
"Ja","2020","Realschule","4","435","0.262194285947132","0.241249592580902","0.283138979313363"
"Ja","2020","Realschule","5 Einkommensstärkstes Quintil","767","0.348353470686181","0.327683364730579","0.369023576641782"
"Ja","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Ja","2020","(Fach-)Abitur","2","50","0.107938843621102","0.0801502524561295","0.135727434786075"
"Ja","2020","(Fach-)Abitur","3","79","0.116591318699993","0.0889004118439218","0.144282225556064"
"Ja","2020","(Fach-)Abitur","4","243","0.260788078595905","0.235120004528369","0.286456152663441"
"Ja","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","484","0.322160940014975","0.29792366868089","0.346398211349059"
"Ja","2020","AkademikerIn","1 Einkommensschwächstes Quintil","18","","",""
"Ja","2020","AkademikerIn","2","49","0.183342629341725","0.141968380414623","0.224716878268827"
"Ja","2020","AkademikerIn","3","83","0.258969986886726","0.218450164132655","0.299489809640798"
"Ja","2020","AkademikerIn","4","286","0.267006660764884","0.241986640959693","0.292026680570075"
"Ja","2020","AkademikerIn","5 Einkommensstärkstes Quintil","1078","0.35901261096565","0.341768919995596","0.376256301935704"
"Nein","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","237","0.979543489557027","0.961671734360847","0.997415244753207"
"Nein","2020","(noch) kein Abschluss","2","186","0.938870035141846","0.90498349033111","0.972756579952582"
"Nein","2020","(noch) kein Abschluss","3","105","0.913274116168679","0.861152962318969","0.965395270018389"
"Nein","2020","(noch) kein Abschluss","4","167","0.89766387686252","0.85422299405831","0.941104759666731"
"Nein","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","82","0.749132017202574","0.661025422741856","0.837238611663292"
"Nein","2020","Hauptschule","1 Einkommensschwächstes Quintil","720","0.971399262498646","0.959414175666181","0.983384349331112"
"Nein","2020","Hauptschule","2","943","0.899998995318149","0.881451372563078","0.91854661807322"
"Nein","2020","Hauptschule","3","939","0.878374503352307","0.858862993190924","0.897886013513691"
"Nein","2020","Hauptschule","4","1305","0.791455798399825","0.771647835907725","0.811263760891925"
"Nein","2020","Hauptschule","5 Einkommensstärkstes Quintil","860","0.743957809637052","0.719013335629919","0.768902283644185"
"Nein","2020","Realschule","1 Einkommensschwächstes Quintil","372","0.912614991050145","0.885179473758938","0.940050508341353"
"Nein","2020","Realschule","2","558","0.892615135132833","0.868420090421762","0.916810179843905"
"Nein","2020","Realschule","3","662","0.817057756599221","0.790643916022746","0.843471597175696"
"Nein","2020","Realschule","4","1259","0.737805714052868","0.716861020686637","0.758750407419098"
"Nein","2020","Realschule","5 Einkommensstärkstes Quintil","1274","0.651646529313819","0.630976423358218","0.672316635269421"
"Nein","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","373","0.928494451864358","0.90314828065075","0.953840623077966"
"Nein","2020","(Fach-)Abitur","2","429","0.892061156378898","0.864272565213925","0.919849747543871"
"Nein","2020","(Fach-)Abitur","3","437","0.883408681300007","0.855717774443936","0.911099588156078"
"Nein","2020","(Fach-)Abitur","4","881","0.739211921404095","0.713543847336559","0.764879995471631"
"Nein","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","944","0.677839059985025","0.653601788650941","0.70207633131911"
"Nein","2020","AkademikerIn","1 Einkommensschwächstes Quintil","195","0.899341092526903","0.858935022304861","0.939747162748945"
"Nein","2020","AkademikerIn","2","287","0.816657370658275","0.775283121731173","0.858031619585377"
"Nein","2020","AkademikerIn","3","366","0.741030013113274","0.700510190359202","0.781549835867345"
"Nein","2020","AkademikerIn","4","915","0.732993339235116","0.707973319429925","0.758013359040307"
"Nein","2020","AkademikerIn","5 Einkommensstärkstes Quintil","1895","0.64098738903435","0.623743698064296","0.658231080004404"
