year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.09517,69,698,0.07339,0.11696
2014,46-65 y.,Lower Secondary Level,Not Employed,0.42146,298,698,0.38480,0.45812
2014,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47693,2093,4528,0.46238,0.49148
2014,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.17290,833,4528,0.16188,0.18392
2014,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06630,343,4528,0.05906,0.07355
2014,46-65 y.,Upper Secondary Level,Not Employed,0.28268,1259,4528,0.26956,0.29579
2014,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.54718,321,691,0.51004,0.58432
2014,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.26218,194,691,0.22936,0.29499
2014,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04402,53,691,0.02872,0.05933
2014,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.14662,123,691,0.12023,0.17302
2014,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.66131,475,761,0.62766,0.69495
2014,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.11182,110,761,0.08942,0.13423
2014,46-65 y.,First Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03856,32,761,0.02487,0.05225
2014,46-65 y.,First Stage of Tertiary Education,Not Employed,0.18650,144,761,0.15881,0.21419
2014,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65993,1513,2419,0.64105,0.67881
2014,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15267,433,2419,0.13833,0.16701
2014,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04430,102,2419,0.03610,0.05250
2014,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.14272,371,2419,0.12878,0.15666
2014,66 and older,Primary Level,Not Employed,0.92239,47,47,0.84507,0.99971
2014,66 and older,Lower Secondary Level,Not Employed,0.96559,662,662,0.95169,0.97949
2014,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01139,32,2529,0.00726,0.01553
2014,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03602,96,2529,0.02876,0.04329
2014,66 and older,Upper Secondary Level,Not Employed,0.94316,2401,2529,0.93413,0.95219
2014,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.94938,118,118,0.90966,0.98910
2014,66 and older,First Stage of Tertiary Education,Not Employed,0.94069,319,319,0.91473,0.96665
2014,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04986,57,1110,0.03705,0.06267
2014,66 and older,Second Stage of Tertiary Education,Not Employed,0.91287,1053,1110,0.89627,0.92947
2015,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.23642,176,767,0.20633,0.26651
2015,17-29 y.,Pre-primary Level,Not Employed,0.75934,591,767,0.72907,0.78962
2015,17-29 y.,Primary Level,Not Employed,0.50032,70,70,0.38234,0.61829
2015,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18716,146,1021,0.16322,0.21110
2015,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.04300,36,1021,0.03055,0.05545
2015,17-29 y.,Lower Secondary Level,Vocational Training,0.35722,339,1021,0.32781,0.38663
2015,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06133,75,1021,0.04661,0.07606
2015,17-29 y.,Lower Secondary Level,Not Employed,0.35129,425,1021,0.32199,0.38058
2015,17-29 y.,Upper Secondary Level,Full-Time Employment,0.42024,636,1775,0.39727,0.44321
2015,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.06833,133,1775,0.05659,0.08007
2015,17-29 y.,Upper Secondary Level,Vocational Training,0.09946,180,1775,0.08554,0.11339
2015,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10643,184,1775,0.09208,0.12078
2015,17-29 y.,Upper Secondary Level,Not Employed,0.30315,642,1775,0.28176,0.32454
2015,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51948,153,210,0.45174,0.58722
2015,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.20875,57,210,0.15365,0.26385
2015,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.89050,48,48,0.80122,0.97977
2015,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.52090,240,490,0.47662,0.56518
2015,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12448,58,490,0.09522,0.15374
2015,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.10921,60,490,0.08156,0.13685
2015,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.22137,132,490,0.18457,0.25816
2015,30-45 y.,Primary Level,Full-Time Employment,0.21690,41,210,0.16102,0.27277
2015,30-45 y.,Primary Level,Regular Part-Time Employment,0.18987,35,210,0.13670,0.24305
2015,30-45 y.,Primary Level,Not Employed,0.47455,134,210,0.40685,0.54225
2015,30-45 y.,Lower Secondary Level,Full-Time Employment,0.38150,258,752,0.34675,0.41624
2015,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16218,119,752,0.13582,0.18854
2015,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.09674,85,752,0.07560,0.11788
2015,30-45 y.,Lower Secondary Level,Not Employed,0.31293,290,752,0.27977,0.34609
2015,30-45 y.,Upper Secondary Level,Full-Time Employment,0.55057,1670,3455,0.53398,0.56716
2015,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.19704,794,3455,0.18377,0.21030
2015,30-45 y.,Upper Secondary Level,Vocational Training,0.01123,34,3455,0.00772,0.01475
2015,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06770,254,3455,0.05932,0.07608
2015,30-45 y.,Upper Secondary Level,Not Employed,0.17270,703,3455,0.16009,0.18530
2015,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58337,475,1007,0.55290,0.61383
2015,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20773,262,1007,0.18266,0.23280
2015,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04455,57,1007,0.03180,0.05730
2015,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.16340,213,1007,0.14055,0.18624
2015,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.74440,267,348,0.69851,0.79030
2015,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.17607,81,348,0.13599,0.21614
2015,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.67939,1377,2344,0.66049,0.69828
2015,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18410,529,2344,0.16841,0.19979
2015,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02128,79,2344,0.01544,0.02712
2015,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11443,359,2344,0.10154,0.12732
2015,46-65 y.,Primary Level,Full-Time Employment,0.19373,42,124,0.12388,0.26357
2015,46-65 y.,Primary Level,Not Employed,0.65045,82,124,0.56618,0.73472
2015,46-65 y.,Lower Secondary Level,Full-Time Employment,0.30403,215,662,0.26896,0.33910
2015,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.16403,116,662,0.13580,0.19226
2015,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.09097,62,662,0.06904,0.11289
2015,46-65 y.,Lower Secondary Level,Not Employed,0.43536,269,662,0.39756,0.47316
2015,46-65 y.,Upper Secondary Level,Full-Time Employment,0.48740,2068,4403,0.47264,0.50217
2015,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.17313,842,4403,0.16195,0.18431
2015,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06311,300,4403,0.05593,0.07029
2015,46-65 y.,Upper Secondary Level,Not Employed,0.27480,1193,4403,0.26161,0.28798
2015,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.54768,351,734,0.51165,0.58371
2015,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24215,206,734,0.21114,0.27316
2015,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04906,51,734,0.03343,0.06470
2015,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15991,126,734,0.13338,0.18645
2015,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.64696,462,712,0.61183,0.68209
2015,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12469,112,712,0.10041,0.14898
2015,46-65 y.,First Stage of Tertiary Education,Not Employed,0.19349,138,712,0.16445,0.22253
2015,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65424,1475,2382,0.63514,0.67335
2015,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16568,453,2382,0.15075,0.18061
2015,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04147,105,2382,0.03346,0.04948
2015,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.13768,349,2382,0.12384,0.15152
2015,66 and older,Primary Level,Not Employed,0.90292,39,39,0.80878,0.99705
2015,66 and older,Lower Secondary Level,Not Employed,0.96641,627,627,0.95230,0.98052
2015,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01097,34,2504,0.00689,0.01505
2015,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04703,104,2504,0.03874,0.05533
2015,66 and older,Upper Secondary Level,Not Employed,0.93380,2366,2504,0.92406,0.94354
2015,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.92258,126,126,0.87572,0.96943
2015,66 and older,First Stage of Tertiary Education,Not Employed,0.92738,316,316,0.89872,0.95604
2015,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.02128,32,1161,0.01298,0.02959
2015,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04421,58,1161,0.03238,0.05604
2015,66 and older,Second Stage of Tertiary Education,Not Employed,0.91872,1071,1161,0.90300,0.93445
2016,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.14709,123,855,0.12333,0.17084
2016,17-29 y.,Pre-primary Level,Not Employed,0.83762,732,855,0.81289,0.86236
2016,17-29 y.,Primary Level,Not Employed,0.52209,357,357,0.47020,0.57398
2016,17-29 y.,Lower Secondary Level,Full-Time Employment,0.15568,122,1125,0.13449,0.17688
2016,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.06318,48,1125,0.04895,0.07740
2016,17-29 y.,Lower Secondary Level,Vocational Training,0.31420,329,1125,0.28706,0.34134
2016,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05335,62,1125,0.04021,0.06649
2016,17-29 y.,Lower Secondary Level,Not Employed,0.41319,564,1125,0.38440,0.44197
2016,17-29 y.,Upper Secondary Level,Full-Time Employment,0.39761,530,1671,0.37414,0.42108
2016,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.06786,118,1671,0.05580,0.07992
2016,17-29 y.,Upper Secondary Level,Vocational Training,0.10430,174,1671,0.08964,0.11896
2016,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10360,173,1671,0.08898,0.11822
2016,17-29 y.,Upper Secondary Level,Not Employed,0.32397,676,1671,0.30153,0.34642
2016,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57870,154,228,0.51447,0.64293
2016,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.22661,74,228,0.17215,0.28107
2016,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.88579,39,39,0.78466,0.98692
2016,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.53271,226,558,0.49128,0.57415
2016,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10708,42,558,0.08140,0.13275
2016,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.08509,55,558,0.06192,0.10826
2016,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.24960,235,558,0.21366,0.28554
2016,30-45 y.,Primary Level,Full-Time Employment,0.30093,50,649,0.26562,0.33625
2016,30-45 y.,Primary Level,Regular Part-Time Employment,0.10758,32,649,0.08373,0.13144
2016,30-45 y.,Primary Level,Not Employed,0.51400,567,649,0.47551,0.55248
2016,30-45 y.,Lower Secondary Level,Full-Time Employment,0.39132,218,886,0.35916,0.42347
2016,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.14676,110,886,0.12345,0.17008
2016,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05693,71,886,0.04166,0.07219
2016,30-45 y.,Lower Secondary Level,Not Employed,0.34256,487,886,0.31129,0.37382
2016,30-45 y.,Upper Secondary Level,Full-Time Employment,0.56595,1487,3226,0.54884,0.58305
2016,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.19083,706,3226,0.17727,0.20439
2016,30-45 y.,Upper Secondary Level,Vocational Training,0.01088,33,3226,0.00730,0.01446
2016,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06196,229,3226,0.05364,0.07028
2016,30-45 y.,Upper Secondary Level,Not Employed,0.16627,771,3226,0.15342,0.17912
2016,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59945,436,945,0.56819,0.63071
2016,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.21292,269,945,0.18681,0.23904
2016,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.03348,48,945,0.02201,0.04496
2016,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14675,192,945,0.12417,0.16932
2016,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.73784,235,313,0.68903,0.78664
2016,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15260,78,313,0.11270,0.19250
2016,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.67222,1196,2305,0.65305,0.69139
2016,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18478,483,2305,0.16893,0.20062
2016,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.01589,72,2305,0.01079,0.02100
2016,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.12520,554,2305,0.11168,0.13871
2016,46-65 y.,Primary Level,Full-Time Employment,0.16901,33,243,0.12179,0.21623
2016,46-65 y.,Primary Level,Not Employed,0.63811,210,243,0.57757,0.69866
2016,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29788,187,640,0.26242,0.33334
2016,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.18307,108,640,0.15309,0.21306
2016,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.10260,61,640,0.07908,0.12613
2016,46-65 y.,Lower Secondary Level,Not Employed,0.41000,284,640,0.37186,0.44813
2016,46-65 y.,Upper Secondary Level,Full-Time Employment,0.50339,1973,4224,0.48831,0.51847
2016,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.18130,853,4224,0.16968,0.19292
2016,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06414,281,4224,0.05675,0.07153
2016,46-65 y.,Upper Secondary Level,Not Employed,0.24870,1117,4224,0.23566,0.26174
2016,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55684,347,729,0.52075,0.59292
2016,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24385,203,729,0.21266,0.27504
2016,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06851,52,729,0.05016,0.08686
2016,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.13080,127,729,0.10631,0.15529
2016,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.65026,431,684,0.61450,0.68603
2016,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12920,101,684,0.10404,0.15436
2016,46-65 y.,First Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03821,32,684,0.02383,0.05259
2016,46-65 y.,First Stage of Tertiary Education,Not Employed,0.18038,120,684,0.15155,0.20922
2016,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.63499,1411,2390,0.61569,0.65430
2016,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18088,474,2390,0.16544,0.19632
2016,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03849,84,2390,0.03077,0.04620
2016,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.14470,421,2390,0.13059,0.15881
2016,66 and older,Primary Level,Not Employed,0.91500,49,49,0.83610,0.99390
2016,66 and older,Lower Secondary Level,Not Employed,0.96268,590,590,0.94738,0.97799
2016,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01939,40,2383,0.01385,0.02493
2016,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03866,90,2383,0.03092,0.04640
2016,66 and older,Upper Secondary Level,Not Employed,0.93430,2253,2383,0.92435,0.94425
2016,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.90584,116,116,0.85246,0.95922
2016,66 and older,First Stage of Tertiary Education,Not Employed,0.92365,299,299,0.89350,0.95380
2016,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02222,33,1193,0.01385,0.03058
2016,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.02031,35,1193,0.01230,0.02831
2016,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04474,58,1193,0.03300,0.05648
2016,66 and older,Second Stage of Tertiary Education,Not Employed,0.91274,1067,1193,0.89672,0.92876
2017,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16688,142,910,0.14264,0.19112
2017,17-29 y.,Pre-primary Level,Not Employed,0.82482,768,910,0.80011,0.84953
2017,17-29 y.,Primary Level,Full-Time Employment,0.16204,35,571,0.13179,0.19229
2017,17-29 y.,Primary Level,Not Employed,0.64272,536,571,0.60338,0.68206
2017,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18523,144,1272,0.16387,0.20658
2017,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.03639,44,1272,0.02609,0.04668
2017,17-29 y.,Lower Secondary Level,Vocational Training,0.32424,334,1272,0.29850,0.34997
2017,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06631,59,1272,0.05263,0.07999
2017,17-29 y.,Lower Secondary Level,Not Employed,0.38390,691,1272,0.35716,0.41063
2017,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41295,701,2069,0.39173,0.43417
2017,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07261,150,2069,0.06142,0.08379
2017,17-29 y.,Upper Secondary Level,Vocational Training,0.11844,240,2069,0.10451,0.13237
2017,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10098,196,2069,0.08800,0.11397
2017,17-29 y.,Upper Secondary Level,Not Employed,0.29318,782,2069,0.27356,0.31280
2017,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.50550,170,297,0.44854,0.56246
2017,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.10325,36,297,0.06858,0.13791
2017,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.26628,91,297,0.21593,0.31664
2017,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.87070,46,46,0.77267,0.96874
2017,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.55566,282,682,0.51834,0.59298
2017,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11515,71,682,0.09118,0.13913
2017,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.12782,57,682,0.10274,0.15290
2017,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.17744,272,682,0.14874,0.20613
2017,30-45 y.,Primary Level,Full-Time Employment,0.29083,79,837,0.26005,0.32162
2017,30-45 y.,Primary Level,Regular Part-Time Employment,0.08450,41,837,0.06565,0.10336
2017,30-45 y.,Primary Level,"Marginal, Irregular Part-Time Employment",0.08274,37,837,0.06406,0.10141
2017,30-45 y.,Primary Level,Not Employed,0.48972,680,837,0.45583,0.52361
2017,30-45 y.,Lower Secondary Level,Full-Time Employment,0.40194,266,1002,0.37157,0.43232
2017,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16888,129,1002,0.14567,0.19209
2017,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06460,68,1002,0.04937,0.07983
2017,30-45 y.,Lower Secondary Level,Not Employed,0.31752,539,1002,0.28868,0.34635
2017,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57070,1498,3229,0.55362,0.58777
2017,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.20293,735,3229,0.18906,0.21681
2017,30-45 y.,Upper Secondary Level,Vocational Training,0.00896,35,3229,0.00571,0.01221
2017,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04818,199,3229,0.04079,0.05556
2017,30-45 y.,Upper Secondary Level,Not Employed,0.16497,762,3229,0.15217,0.17778
2017,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59799,452,955,0.56688,0.62911
2017,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22405,269,955,0.19759,0.25051
2017,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.02535,48,955,0.01538,0.03533
2017,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14926,186,955,0.12665,0.17188
2017,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.78753,244,319,0.74257,0.83249
2017,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15407,75,319,0.11439,0.19375
2017,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65869,1299,2495,0.64008,0.67730
2017,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18967,539,2495,0.17428,0.20505
2017,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02218,83,2495,0.01640,0.02796
2017,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.12308,574,2495,0.11019,0.13598
2017,46-65 y.,Primary Level,Full-Time Employment,0.19498,43,329,0.15210,0.23785
2017,46-65 y.,Primary Level,Not Employed,0.67192,286,329,0.62111,0.72273
2017,46-65 y.,Lower Secondary Level,Full-Time Employment,0.31813,240,783,0.28549,0.35078
2017,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.17252,131,783,0.14604,0.19901
2017,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.11537,78,783,0.09298,0.13776
2017,46-65 y.,Lower Secondary Level,Not Employed,0.38778,334,783,0.35363,0.42193
2017,46-65 y.,Upper Secondary Level,Full-Time Employment,0.51055,2351,4891,0.49654,0.52456
2017,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.18102,1016,4891,0.17023,0.19181
2017,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06696,321,4891,0.05996,0.07397
2017,46-65 y.,Upper Secondary Level,Not Employed,0.24017,1203,4891,0.22820,0.25214
2017,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.49896,403,873,0.46577,0.53215
2017,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.26826,249,873,0.23885,0.29766
2017,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.07300,56,873,0.05574,0.09027
2017,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15882,165,873,0.13456,0.18309
2017,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.65421,505,764,0.62046,0.68796
2017,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15583,131,764,0.13009,0.18156
2017,46-65 y.,First Stage of Tertiary Education,Not Employed,0.16265,128,764,0.13646,0.18883
2017,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66713,1691,2762,0.64955,0.68471
2017,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16726,521,2762,0.15334,0.18118
2017,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03600,89,2762,0.02905,0.04294
2017,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.12952,461,2762,0.11700,0.14205
2017,66 and older,Primary Level,Not Employed,0.94602,61,61,0.88884,1.00320
2017,66 and older,Lower Secondary Level,Not Employed,0.94672,580,580,0.92843,0.96502
2017,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01437,39,2520,0.00972,0.01902
2017,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04775,120,2520,0.03942,0.05608
2017,66 and older,Upper Secondary Level,Not Employed,0.92769,2361,2520,0.91757,0.93780
2017,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.89679,123,123,0.84280,0.95077
2017,66 and older,First Stage of Tertiary Education,Not Employed,0.89342,310,310,0.85902,0.92783
2017,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02456,35,1262,0.01602,0.03311
2017,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.02405,46,1262,0.01559,0.03250
2017,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05008,64,1262,0.03804,0.06212
2017,66 and older,Second Stage of Tertiary Education,Not Employed,0.90131,1117,1262,0.88485,0.91777
2018,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16584,117,762,0.13941,0.19226
2018,17-29 y.,Pre-primary Level,Not Employed,0.82285,645,762,0.79572,0.84998
2018,17-29 y.,Primary Level,Full-Time Employment,0.14107,62,546,0.11185,0.17030
2018,17-29 y.,Primary Level,Vocational Training,0.07935,44,546,0.05666,0.10204
2018,17-29 y.,Primary Level,Not Employed,0.56473,440,546,0.52310,0.60635
2018,17-29 y.,Lower Secondary Level,Full-Time Employment,0.16569,152,1254,0.14511,0.18628
2018,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.05816,60,1254,0.04520,0.07112
2018,17-29 y.,Lower Secondary Level,Vocational Training,0.32525,348,1254,0.29931,0.35119
2018,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05991,71,1254,0.04677,0.07305
2018,17-29 y.,Lower Secondary Level,Not Employed,0.37951,623,1254,0.35264,0.40638
2018,17-29 y.,Upper Secondary Level,Full-Time Employment,0.43323,687,1935,0.41114,0.45531
2018,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07503,147,1935,0.06329,0.08677
2018,17-29 y.,Upper Secondary Level,Vocational Training,0.10818,222,1935,0.09434,0.12203
2018,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.09929,207,1935,0.08596,0.11262
2018,17-29 y.,Upper Secondary Level,Not Employed,0.28401,672,1935,0.26392,0.30411
2018,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53102,179,290,0.47348,0.58855
2018,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.11596,40,290,0.07904,0.15287
2018,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.21311,71,290,0.16590,0.26032
2018,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.90772,46,46,0.82316,0.99228
