year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Thuringa,Regular Part-Time Employment,0.05087,66,917,0.03664,0.06510
2004,Thuringa,Vocational Training,0.03311,36,917,0.02152,0.04470
2004,Thuringa,Not Employed,0.46521,452,917,0.43291,0.49751
2005,Schleswig-Holstein,Full-Time Employment,0.31981,241,596,0.28234,0.35729
2005,Schleswig-Holstein,Regular Part-Time Employment,0.08843,68,596,0.06562,0.11125
2005,Schleswig-Holstein,Not Employed,0.38096,287,596,0.34193,0.41998
2005,Hamburg,Full-Time Employment,0.34200,107,266,0.28488,0.39911
2005,Hamburg,Regular Part-Time Employment,0.08331,31,266,0.05003,0.11658
2005,Hamburg,Not Employed,0.40013,128,266,0.34114,0.45911
2005,Lower Saxony,Full-Time Employment,0.29312,657,1780,0.27197,0.31428
2005,Lower Saxony,Regular Part-Time Employment,0.07304,199,1780,0.06095,0.08513
2005,Lower Saxony,Vocational Training,0.02085,40,1780,0.01421,0.02749
2005,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04272,94,1780,0.03332,0.05212
2005,Lower Saxony,Not Employed,0.39910,790,1780,0.37634,0.42186
2005,Bremen,Full-Time Employment,0.26454,51,120,0.18529,0.34379
2005,Bremen,Not Employed,0.51825,69,120,0.42847,0.60802
2005,North Rhine-Westphalia,Full-Time Employment,0.30537,1647,4352,0.29168,0.31905
2005,North Rhine-Westphalia,Regular Part-Time Employment,0.08406,473,4352,0.07582,0.09231
2005,North Rhine-Westphalia,Vocational Training,0.01847,95,4352,0.01447,0.02247
2005,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03997,209,4352,0.03415,0.04579
2005,North Rhine-Westphalia,Not Employed,0.38732,1928,4352,0.37284,0.40179
2005,Hesse,Full-Time Employment,0.33375,570,1339,0.30848,0.35901
2005,Hesse,Regular Part-Time Employment,0.08946,162,1339,0.07417,0.10475
2005,Hesse,"Marginal, Irregular Part-Time Employment",0.05250,83,1339,0.04055,0.06445
2005,Hesse,Not Employed,0.33354,524,1339,0.30828,0.35881
2005,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.27961,442,1238,0.25460,0.30463
2005,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08201,135,1238,0.06672,0.09731
2005,"Rhineland-Palatinate, Saarland",Vocational Training,0.02744,31,1238,0.01834,0.03655
2005,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05058,76,1238,0.03837,0.06279
2005,"Rhineland-Palatinate, Saarland",Not Employed,0.38461,554,1238,0.35750,0.41172
2005,Baden-Wuerttemberg,Full-Time Employment,0.32657,1029,2514,0.30824,0.34491
2005,Baden-Wuerttemberg,Regular Part-Time Employment,0.07784,247,2514,0.06736,0.08831
2005,Baden-Wuerttemberg,Vocational Training,0.01818,60,2514,0.01296,0.02341
2005,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03502,115,2514,0.02783,0.04221
2005,Baden-Wuerttemberg,Not Employed,0.36035,1063,2514,0.34158,0.37912
2005,Bavaria,Full-Time Employment,0.33119,1177,2895,0.31404,0.34834
2005,Bavaria,Regular Part-Time Employment,0.08013,327,2895,0.07024,0.09002
2005,Bavaria,Vocational Training,0.01721,67,2895,0.01247,0.02195
2005,Bavaria,"Marginal, Irregular Part-Time Employment",0.04528,174,2895,0.03770,0.05285
2005,Bavaria,Not Employed,0.36796,1150,2895,0.35039,0.38553
2005,Berlin,Full-Time Employment,0.30777,299,704,0.27365,0.34189
2005,Berlin,Regular Part-Time Employment,0.08182,65,704,0.06156,0.10208
2005,Berlin,Not Employed,0.39708,340,704,0.36091,0.43324
2005,Brandenburg,Full-Time Employment,0.28902,314,828,0.25813,0.31992
2005,Brandenburg,Regular Part-Time Employment,0.07350,78,828,0.05571,0.09128
2005,Brandenburg,Not Employed,0.44990,436,828,0.41600,0.48381
2005,Mecklenburg-Western Pomerania,Full-Time Employment,0.28442,188,468,0.24350,0.32534
2005,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.08177,38,468,0.05692,0.10662
2005,Mecklenburg-Western Pomerania,Not Employed,0.45660,242,468,0.41142,0.50177
2005,Saxony,Full-Time Employment,0.30567,605,1522,0.28252,0.32882
2005,Saxony,Regular Part-Time Employment,0.05536,117,1522,0.04387,0.06686
2005,Saxony,Vocational Training,0.02980,54,1522,0.02125,0.03834
2005,Saxony,"Marginal, Irregular Part-Time Employment",0.02013,35,1522,0.01307,0.02718
2005,Saxony,Not Employed,0.46199,711,1522,0.43694,0.48705
2005,Saxony-Anhalt,Full-Time Employment,0.29185,342,853,0.26132,0.32237
2005,Saxony-Anhalt,Regular Part-Time Employment,0.05827,62,853,0.04254,0.07400
2005,Saxony-Anhalt,Not Employed,0.50343,449,853,0.46986,0.53701
2005,Thuringa,Full-Time Employment,0.25502,315,840,0.22553,0.28451
2005,Thuringa,Regular Part-Time Employment,0.05718,71,840,0.04147,0.07289
2005,Thuringa,Not Employed,0.49758,454,840,0.46375,0.53142
2006,Schleswig-Holstein,Full-Time Employment,0.28861,234,662,0.25406,0.32315
2006,Schleswig-Holstein,Regular Part-Time Employment,0.08564,73,662,0.06430,0.10697
2006,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03935,45,662,0.02453,0.05417
2006,Schleswig-Holstein,Not Employed,0.39673,310,662,0.35943,0.43402
2006,Hamburg,Full-Time Employment,0.32168,112,262,0.26501,0.37835
2006,Hamburg,Not Employed,0.44491,150,262,0.38462,0.50521
2006,Lower Saxony,Full-Time Employment,0.29271,715,1982,0.27267,0.31275
2006,Lower Saxony,Regular Part-Time Employment,0.07800,223,1982,0.06619,0.08981
2006,Lower Saxony,Vocational Training,0.01890,43,1982,0.01290,0.02490
2006,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03775,103,1982,0.02935,0.04614
2006,Lower Saxony,Not Employed,0.39765,898,1982,0.37609,0.41920
2006,Bremen,Full-Time Employment,0.28050,54,123,0.20078,0.36022
2006,Bremen,Not Employed,0.52831,69,123,0.43973,0.61689
2006,North Rhine-Westphalia,Full-Time Employment,0.30134,1680,4601,0.28808,0.31460
2006,North Rhine-Westphalia,Regular Part-Time Employment,0.08413,494,4601,0.07611,0.09216
2006,North Rhine-Westphalia,Vocational Training,0.01881,92,4601,0.01489,0.02274
2006,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04075,245,4601,0.03503,0.04646
2006,North Rhine-Westphalia,Not Employed,0.39424,2090,4601,0.38012,0.40836
2006,Hesse,Full-Time Employment,0.32067,593,1502,0.29706,0.34428
2006,Hesse,Regular Part-Time Employment,0.09580,192,1502,0.08091,0.11069
2006,Hesse,Vocational Training,0.01388,31,1502,0.00796,0.01980
2006,Hesse,"Marginal, Irregular Part-Time Employment",0.04881,85,1502,0.03791,0.05971
2006,Hesse,Not Employed,0.34371,601,1502,0.31969,0.36774
2006,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30024,483,1280,0.27512,0.32536
2006,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.07507,148,1280,0.06063,0.08952
2006,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05588,80,1280,0.04329,0.06846
2006,"Rhineland-Palatinate, Saarland",Not Employed,0.35990,569,1280,0.33360,0.38621
2006,Baden-Wuerttemberg,Full-Time Employment,0.32592,1082,2747,0.30839,0.34345
2006,Baden-Wuerttemberg,Regular Part-Time Employment,0.07800,302,2747,0.06797,0.08803
2006,Baden-Wuerttemberg,Vocational Training,0.01975,58,2747,0.01454,0.02495
2006,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04031,133,2747,0.03295,0.04766
2006,Baden-Wuerttemberg,Not Employed,0.36174,1172,2747,0.34377,0.37971
2006,Bavaria,Full-Time Employment,0.32720,1238,3169,0.31086,0.34353
2006,Bavaria,Regular Part-Time Employment,0.08186,365,3169,0.07232,0.09141
2006,Bavaria,Vocational Training,0.01683,73,3169,0.01235,0.02131
2006,Bavaria,"Marginal, Irregular Part-Time Employment",0.04742,193,3169,0.04002,0.05482
2006,Bavaria,Not Employed,0.36098,1300,3169,0.34426,0.37771
2006,Berlin,Full-Time Employment,0.31755,301,772,0.28469,0.35041
2006,Berlin,Regular Part-Time Employment,0.08031,71,772,0.06112,0.09949
2006,Berlin,"Marginal, Irregular Part-Time Employment",0.06120,56,772,0.04428,0.07812
2006,Berlin,Not Employed,0.39170,344,772,0.35724,0.42616
2006,Brandenburg,Full-Time Employment,0.29586,338,923,0.26640,0.32533
2006,Brandenburg,Regular Part-Time Employment,0.06590,78,923,0.04988,0.08192
2006,Brandenburg,"Marginal, Irregular Part-Time Employment",0.03933,44,923,0.02679,0.05188
2006,Brandenburg,Not Employed,0.44548,463,923,0.41340,0.47756
2006,Mecklenburg-Western Pomerania,Full-Time Employment,0.28088,204,528,0.24251,0.31925
2006,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05764,40,528,0.03774,0.07754
2006,Mecklenburg-Western Pomerania,Not Employed,0.49107,284,528,0.44839,0.53376
2006,Saxony,Full-Time Employment,0.30714,603,1605,0.28457,0.32972
2006,Saxony,Regular Part-Time Employment,0.05584,135,1605,0.04460,0.06707
2006,Saxony,Vocational Training,0.02634,54,1605,0.01850,0.03418
2006,Saxony,"Marginal, Irregular Part-Time Employment",0.03144,51,1605,0.02290,0.03998
2006,Saxony,Not Employed,0.46400,762,1605,0.43959,0.48840
2006,Saxony-Anhalt,Full-Time Employment,0.27699,338,901,0.24775,0.30622
2006,Saxony-Anhalt,Regular Part-Time Employment,0.05351,64,901,0.03881,0.06822
2006,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.03151,36,901,0.02010,0.04293
2006,Saxony-Anhalt,Not Employed,0.49273,463,901,0.46007,0.52539
2006,Thuringa,Full-Time Employment,0.29333,341,964,0.26457,0.32208
2006,Thuringa,Regular Part-Time Employment,0.06630,80,964,0.05059,0.08201
2006,Thuringa,Vocational Training,0.02762,31,964,0.01727,0.03797
2006,Thuringa,"Marginal, Irregular Part-Time Employment",0.02760,37,964,0.01725,0.03795
2006,Thuringa,Not Employed,0.45808,475,964,0.42661,0.48955
2007,Schleswig-Holstein,Full-Time Employment,0.28565,205,613,0.24986,0.32144
2007,Schleswig-Holstein,Regular Part-Time Employment,0.08618,76,613,0.06395,0.10842
2007,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03977,32,613,0.02428,0.05525
2007,Schleswig-Holstein,Not Employed,0.42212,300,613,0.38299,0.46125
2007,Hamburg,Full-Time Employment,0.34905,110,278,0.29291,0.40518
2007,Hamburg,Regular Part-Time Employment,0.07761,35,278,0.04610,0.10912
2007,Hamburg,Not Employed,0.41452,133,278,0.35651,0.47254
2007,Lower Saxony,Full-Time Employment,0.30623,671,1853,0.28524,0.32723
2007,Lower Saxony,Regular Part-Time Employment,0.08637,221,1853,0.07358,0.09916
2007,Lower Saxony,Vocational Training,0.02033,43,1853,0.01390,0.02675
2007,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04375,110,1853,0.03443,0.05307
2007,Lower Saxony,Not Employed,0.38328,808,1853,0.36114,0.40543
2007,Bremen,Full-Time Employment,0.29532,54,122,0.21404,0.37661
2007,Bremen,Not Employed,0.47794,68,122,0.38894,0.56694
2007,North Rhine-Westphalia,Full-Time Employment,0.31009,1578,4265,0.29621,0.32397
2007,North Rhine-Westphalia,Regular Part-Time Employment,0.08542,495,4265,0.07703,0.09381
2007,North Rhine-Westphalia,Vocational Training,0.01489,73,4265,0.01126,0.01853
2007,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04256,233,4265,0.03650,0.04862
2007,North Rhine-Westphalia,Not Employed,0.38379,1886,4265,0.36919,0.39838
2007,Hesse,Full-Time Employment,0.30018,541,1411,0.27625,0.32410
2007,Hesse,Regular Part-Time Employment,0.10707,185,1411,0.09093,0.12320
2007,Hesse,Vocational Training,0.02413,34,1411,0.01612,0.03214
2007,Hesse,"Marginal, Irregular Part-Time Employment",0.05229,87,1411,0.04067,0.06391
2007,Hesse,Not Employed,0.34218,564,1411,0.31742,0.36695
2007,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30869,447,1175,0.28227,0.33512
2007,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08974,143,1175,0.07339,0.10609
2007,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05249,71,1175,0.03973,0.06525
2007,"Rhineland-Palatinate, Saarland",Not Employed,0.35872,514,1175,0.33129,0.38616
2007,Baden-Wuerttemberg,Full-Time Employment,0.32141,999,2530,0.30321,0.33961
2007,Baden-Wuerttemberg,Regular Part-Time Employment,0.08097,281,2530,0.07034,0.09160
2007,Baden-Wuerttemberg,Vocational Training,0.01806,50,2530,0.01287,0.02325
2007,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04272,122,2530,0.03484,0.05060
2007,Baden-Wuerttemberg,Not Employed,0.36236,1078,2530,0.34363,0.38109
2007,Bavaria,Full-Time Employment,0.33301,1189,3003,0.31615,0.34986
2007,Bavaria,Regular Part-Time Employment,0.09095,362,3003,0.08066,0.10123
2007,Bavaria,Vocational Training,0.01833,68,3003,0.01353,0.02313
2007,Bavaria,"Marginal, Irregular Part-Time Employment",0.04659,174,3003,0.03905,0.05413
2007,Bavaria,Not Employed,0.35200,1210,3003,0.33491,0.36908
2007,Berlin,Full-Time Employment,0.33330,308,747,0.29947,0.36712
2007,Berlin,Regular Part-Time Employment,0.08406,70,747,0.06415,0.10397
2007,Berlin,"Marginal, Irregular Part-Time Employment",0.05642,51,747,0.03986,0.07298
2007,Berlin,Not Employed,0.38048,318,747,0.34564,0.41532
2007,Brandenburg,Full-Time Employment,0.29968,312,853,0.26892,0.33044
2007,Brandenburg,Regular Part-Time Employment,0.05602,69,853,0.04058,0.07146
2007,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02682,31,853,0.01597,0.03767
2007,Brandenburg,Not Employed,0.46696,441,853,0.43346,0.50046
2007,Mecklenburg-Western Pomerania,Full-Time Employment,0.29575,194,484,0.25505,0.33645
2007,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.09006,48,484,0.06453,0.11559
2007,Mecklenburg-Western Pomerania,Not Employed,0.45851,242,484,0.41407,0.50295
2007,Saxony,Full-Time Employment,0.32256,596,1533,0.29916,0.34597
2007,Saxony,Regular Part-Time Employment,0.06631,143,1533,0.05385,0.07877
2007,Saxony,Vocational Training,0.02538,45,1533,0.01750,0.03325
2007,Saxony,"Marginal, Irregular Part-Time Employment",0.03804,54,1533,0.02846,0.04762
2007,Saxony,Not Employed,0.43614,695,1533,0.41131,0.46097
2007,Saxony-Anhalt,Full-Time Employment,0.30378,340,835,0.27257,0.33499
2007,Saxony-Anhalt,Regular Part-Time Employment,0.06378,66,835,0.04719,0.08036
2007,Saxony-Anhalt,Not Employed,0.46918,429,835,0.43531,0.50305
2007,Thuringa,Full-Time Employment,0.31829,329,896,0.28777,0.34880
2007,Thuringa,Regular Part-Time Employment,0.06864,79,896,0.05207,0.08520
2007,Thuringa,Vocational Training,0.02753,37,896,0.01681,0.03825
2007,Thuringa,Not Employed,0.44188,451,896,0.40934,0.47441
2008,Schleswig-Holstein,Full-Time Employment,0.28547,181,549,0.24766,0.32328
2008,Schleswig-Holstein,Regular Part-Time Employment,0.09844,66,549,0.07350,0.12338
2008,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.06028,40,549,0.04036,0.08021
2008,Schleswig-Holstein,Not Employed,0.38854,262,549,0.34773,0.42935
2008,Hamburg,Full-Time Employment,0.38258,113,241,0.32109,0.44407
2008,Hamburg,Not Employed,0.41257,128,241,0.35028,0.47485
2008,Lower Saxony,Full-Time Employment,0.31607,640,1736,0.29420,0.33795
2008,Lower Saxony,Regular Part-Time Employment,0.08100,216,1736,0.06816,0.09384
2008,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05055,108,1736,0.04024,0.06086
2008,Lower Saxony,Not Employed,0.38378,772,1736,0.36089,0.40666
2008,Bremen,Full-Time Employment,0.28540,49,112,0.20138,0.36941
2008,Bremen,Not Employed,0.48191,63,112,0.38895,0.57487
2008,North Rhine-Westphalia,Full-Time Employment,0.31175,1477,3972,0.29734,0.32615
2008,North Rhine-Westphalia,Regular Part-Time Employment,0.09247,462,3972,0.08346,0.10148
2008,North Rhine-Westphalia,Vocational Training,0.01953,79,3972,0.01522,0.02383
2008,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04747,240,3972,0.04085,0.05408
2008,North Rhine-Westphalia,Not Employed,0.37217,1714,3972,0.35714,0.38721
2008,Hesse,Full-Time Employment,0.31705,523,1306,0.29180,0.34230
2008,Hesse,Regular Part-Time Employment,0.09601,168,1306,0.08003,0.11200
2008,Hesse,"Marginal, Irregular Part-Time Employment",0.05240,87,1306,0.04031,0.06449
2008,Hesse,Not Employed,0.33833,528,1306,0.31266,0.36400
2008,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29671,407,1098,0.26967,0.32374
2008,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08685,133,1098,0.07019,0.10352
2008,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.06099,59,1098,0.04683,0.07515
2008,"Rhineland-Palatinate, Saarland",Not Employed,0.37725,499,1098,0.34857,0.40593
2008,Baden-Wuerttemberg,Full-Time Employment,0.34106,972,2386,0.32203,0.36009
2008,Baden-Wuerttemberg,Regular Part-Time Employment,0.08194,262,2386,0.07093,0.09295
2008,Baden-Wuerttemberg,Vocational Training,0.02345,63,2386,0.01738,0.02953
2008,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04862,131,2386,0.03999,0.05725
2008,Baden-Wuerttemberg,Not Employed,0.33536,958,2386,0.31641,0.35431
2008,Bavaria,Full-Time Employment,0.34945,1108,2792,0.33176,0.36714
2008,Bavaria,Regular Part-Time Employment,0.08690,346,2792,0.07645,0.09736
2008,Bavaria,Vocational Training,0.02026,70,2792,0.01503,0.02548
2008,Bavaria,"Marginal, Irregular Part-Time Employment",0.05068,168,2792,0.04255,0.05882
2008,Bavaria,Not Employed,0.33669,1100,2792,0.31915,0.35422
2008,Berlin,Full-Time Employment,0.34165,298,716,0.30688,0.37641
2008,Berlin,Regular Part-Time Employment,0.09787,78,716,0.07609,0.11965
2008,Berlin,"Marginal, Irregular Part-Time Employment",0.04681,35,716,0.03133,0.06230
2008,Berlin,Not Employed,0.37742,305,716,0.34189,0.41295
2008,Brandenburg,Full-Time Employment,0.29767,290,783,0.26562,0.32971
2008,Brandenburg,Regular Part-Time Employment,0.06328,62,783,0.04622,0.08035
2008,Brandenburg,Not Employed,0.44714,431,783,0.41229,0.48199
2008,Mecklenburg-Western Pomerania,Full-Time Employment,0.32841,196,467,0.28577,0.37105
2008,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.06188,32,467,0.04000,0.08375
2008,Mecklenburg-Western Pomerania,Not Employed,0.46500,239,467,0.41971,0.51028
2008,Saxony,Full-Time Employment,0.35205,595,1444,0.32741,0.37669
2008,Saxony,Regular Part-Time Employment,0.06420,131,1444,0.05155,0.07684
2008,Saxony,Vocational Training,0.01953,38,1444,0.01239,0.02667
2008,Saxony,"Marginal, Irregular Part-Time Employment",0.04449,56,1444,0.03385,0.05513
2008,Saxony,Not Employed,0.39638,624,1444,0.37114,0.42162
2008,Saxony-Anhalt,Full-Time Employment,0.31770,346,766,0.28471,0.35069
2008,Saxony-Anhalt,Regular Part-Time Employment,0.06096,55,766,0.04401,0.07792
2008,Saxony-Anhalt,Not Employed,0.45259,365,766,0.41731,0.48786
2008,Thuringa,Full-Time Employment,0.32979,317,849,0.29814,0.36143
2008,Thuringa,Regular Part-Time Employment,0.06336,74,849,0.04697,0.07976
2008,Thuringa,Vocational Training,0.02619,31,849,0.01544,0.03694
2008,Thuringa,Not Employed,0.43330,427,849,0.39995,0.46666
2009,Schleswig-Holstein,Full-Time Employment,0.27399,164,505,0.23506,0.31293
2009,Schleswig-Holstein,Regular Part-Time Employment,0.07677,58,505,0.05353,0.10002
2009,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.07559,37,505,0.05251,0.09867
2009,Schleswig-Holstein,Not Employed,0.40284,246,505,0.36002,0.44566
2009,Hamburg,Full-Time Employment,0.40903,109,222,0.34421,0.47385
2009,Hamburg,Not Employed,0.37377,113,222,0.30998,0.43756
2009,Lower Saxony,Full-Time Employment,0.32639,604,1624,0.30358,0.34920
2009,Lower Saxony,Regular Part-Time Employment,0.08956,213,1624,0.07567,0.10346
2009,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04385,89,1624,0.03389,0.05381
2009,Lower Saxony,Not Employed,0.38153,718,1624,0.35790,0.40516
2009,Bremen,Full-Time Employment,0.22852,39,100,0.14581,0.31123
2009,Bremen,Not Employed,0.58614,61,100,0.48912,0.68316
2009,North Rhine-Westphalia,Full-Time Employment,0.30474,1358,3680,0.28987,0.31962
2009,North Rhine-Westphalia,Regular Part-Time Employment,0.09090,421,3680,0.08161,0.10018
2009,North Rhine-Westphalia,Vocational Training,0.01853,76,3680,0.01417,0.02289
2009,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05471,232,3680,0.04736,0.06206
2009,North Rhine-Westphalia,Not Employed,0.37795,1593,3680,0.36228,0.39361
2009,Hesse,Full-Time Employment,0.32463,490,1203,0.29816,0.35110
2009,Hesse,Regular Part-Time Employment,0.09582,148,1203,0.07918,0.11246
2009,Hesse,"Marginal, Irregular Part-Time Employment",0.06132,95,1203,0.04775,0.07488
2009,Hesse,Not Employed,0.31773,470,1203,0.29141,0.34405
2009,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.31193,382,1019,0.28348,0.34039
2009,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06933,110,1019,0.05373,0.08494
2009,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05839,63,1019,0.04398,0.07279
2009,"Rhineland-Palatinate, Saarland",Not Employed,0.37508,464,1019,0.34533,0.40482
2009,Baden-Wuerttemberg,Full-Time Employment,0.34153,855,2134,0.32140,0.36165
2009,Baden-Wuerttemberg,Regular Part-Time Employment,0.08057,232,2134,0.06902,0.09212
2009,Baden-Wuerttemberg,Vocational Training,0.02781,71,2134,0.02083,0.03479
2009,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04547,110,2134,0.03663,0.05431
2009,Baden-Wuerttemberg,Not Employed,0.34345,866,2134,0.32329,0.36360
2009,Bavaria,Full-Time Employment,0.36001,1059,2648,0.34173,0.37830
2009,Bavaria,Regular Part-Time Employment,0.08786,317,2648,0.07708,0.09865
2009,Bavaria,Vocational Training,0.01850,60,2648,0.01336,0.02363
2009,Bavaria,"Marginal, Irregular Part-Time Employment",0.04396,147,2648,0.03615,0.05177
2009,Bavaria,Not Employed,0.33950,1065,2648,0.32146,0.35754
2009,Berlin,Full-Time Employment,0.35547,280,686,0.31963,0.39132
2009,Berlin,Regular Part-Time Employment,0.09779,79,686,0.07555,0.12004
2009,Berlin,"Marginal, Irregular Part-Time Employment",0.04648,37,686,0.03071,0.06224
2009,Berlin,Not Employed,0.36040,290,686,0.32444,0.39635
2009,Brandenburg,Full-Time Employment,0.30540,288,750,0.27242,0.33839
2009,Brandenburg,Regular Part-Time Employment,0.06490,66,750,0.04726,0.08254
2009,Brandenburg,Not Employed,0.42597,396,750,0.39056,0.46138
2009,Mecklenburg-Western Pomerania,Full-Time Employment,0.31252,184,443,0.26930,0.35573
2009,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.08117,39,443,0.05571,0.10663
2009,Mecklenburg-Western Pomerania,Not Employed,0.43862,220,443,0.39236,0.48488
2009,Saxony,Full-Time Employment,0.33929,554,1373,0.31424,0.36435
2009,Saxony,Regular Part-Time Employment,0.07583,138,1373,0.06182,0.08983
2009,Saxony,Vocational Training,0.02461,38,1373,0.01641,0.03281
2009,Saxony,"Marginal, Irregular Part-Time Employment",0.02931,43,1373,0.02039,0.03824
2009,Saxony,Not Employed,0.39982,600,1373,0.37390,0.42574
2009,Saxony-Anhalt,Full-Time Employment,0.30757,321,731,0.27409,0.34105
2009,Saxony-Anhalt,Regular Part-Time Employment,0.05669,51,731,0.03992,0.07347
2009,Saxony-Anhalt,Not Employed,0.45617,359,731,0.42004,0.49231
2009,Thuringa,Full-Time Employment,0.32697,290,803,0.29450,0.35943
2009,Thuringa,Regular Part-Time Employment,0.07283,75,803,0.05485,0.09082
2009,Thuringa,"Marginal, Irregular Part-Time Employment",0.03014,34,803,0.01831,0.04198
2009,Thuringa,Not Employed,0.40687,404,803,0.37287,0.44086
2010,Schleswig-Holstein,Full-Time Employment,0.29680,245,723,0.26347,0.33012
2010,Schleswig-Holstein,Regular Part-Time Employment,0.06806,84,723,0.04969,0.08643
2010,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.05424,54,723,0.03772,0.07076
2010,Schleswig-Holstein,Not Employed,0.41199,340,723,0.37609,0.44790
2010,Hamburg,Full-Time Employment,0.40571,154,359,0.35484,0.45657
2010,Hamburg,Regular Part-Time Employment,0.07262,47,359,0.04574,0.09950
2010,Hamburg,Not Employed,0.37418,158,359,0.32405,0.42431
2010,Lower Saxony,Full-Time Employment,0.31150,779,2225,0.29225,0.33075
2010,Lower Saxony,Regular Part-Time Employment,0.08971,299,2225,0.07783,0.10158
2010,Lower Saxony,Vocational Training,0.01494,43,2225,0.00990,0.01998
2010,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05498,169,2225,0.04551,0.06446
2010,Lower Saxony,Not Employed,0.36951,935,2225,0.34945,0.38957
2010,Bremen,Full-Time Employment,0.24348,55,138,0.17161,0.31535
2010,Bremen,Not Employed,0.54584,83,138,0.46247,0.62922
2010,North Rhine-Westphalia,Full-Time Employment,0.29142,1759,5059,0.27890,0.30395
2010,North Rhine-Westphalia,Regular Part-Time Employment,0.09793,647,5059,0.08974,0.10612
2010,North Rhine-Westphalia,Vocational Training,0.02229,91,5059,0.01823,0.02636
2010,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05707,355,5059,0.05068,0.06347
2010,North Rhine-Westphalia,Not Employed,0.37375,2207,5059,0.36042,0.38708
2010,Hesse,Full-Time Employment,0.31386,644,1671,0.29160,0.33611
2010,Hesse,Regular Part-Time Employment,0.09277,236,1671,0.07885,0.10668
2010,Hesse,"Marginal, Irregular Part-Time Employment",0.05548,119,1671,0.04450,0.06645
2010,Hesse,Not Employed,0.34510,672,1671,0.32229,0.36790
2010,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.31112,498,1360,0.28651,0.33574
2010,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.07992,174,1360,0.06550,0.09434
2010,"Rhineland-Palatinate, Saarland",Vocational Training,0.03237,40,1360,0.02296,0.04178
2010,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05526,90,1360,0.04311,0.06741
2010,"Rhineland-Palatinate, Saarland",Not Employed,0.37358,558,1360,0.34786,0.39930
2010,Baden-Wuerttemberg,Full-Time Employment,0.34950,1168,2947,0.33228,0.36671
2010,Baden-Wuerttemberg,Regular Part-Time Employment,0.08386,372,2947,0.07385,0.09386
2010,Baden-Wuerttemberg,Vocational Training,0.02639,73,2947,0.02060,0.03218
2010,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04890,192,2947,0.04112,0.05669
2010,Baden-Wuerttemberg,Not Employed,0.33072,1142,2947,0.31373,0.34770
2010,Bavaria,Full-Time Employment,0.34610,1377,3641,0.33065,0.36156
