year,age_gr,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04313,42,778,0.02884,0.05741
2018,30-45 y.,Lower Saxony,Not Employed,0.15771,276,778,0.13208,0.18334
2018,30-45 y.,Bremen,Full-Time Employment,0.68551,36,84,0.58562,0.78540
2018,30-45 y.,Bremen,Not Employed,0.23464,48,84,0.14347,0.32581
2018,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.56226,694,1785,0.53923,0.58528
2018,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.19704,362,1785,0.17858,0.21550
2018,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04589,105,1785,0.03618,0.05560
2018,30-45 y.,North Rhine-Westphalia,Not Employed,0.17816,624,1785,0.16040,0.19592
2018,30-45 y.,Hesse,Full-Time Employment,0.58152,249,581,0.54137,0.62167
2018,30-45 y.,Hesse,Regular Part-Time Employment,0.23006,124,581,0.19580,0.26431
2018,30-45 y.,Hesse,Not Employed,0.15329,208,581,0.12397,0.18261
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.58906,195,426,0.54229,0.63584
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.19736,108,426,0.15952,0.23520
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.14286,123,426,0.10959,0.17613
2018,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.61585,455,985,0.58545,0.64624
2018,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.19242,221,985,0.16779,0.21705
2018,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04067,55,985,0.02833,0.05302
2018,30-45 y.,Baden-Wuerttemberg,Not Employed,0.14781,254,985,0.12563,0.16998
2018,30-45 y.,Bavaria,Full-Time Employment,0.64131,610,1217,0.61435,0.66827
2018,30-45 y.,Bavaria,Regular Part-Time Employment,0.18359,282,1217,0.16183,0.20535
2018,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.04400,67,1217,0.03247,0.05553
2018,30-45 y.,Bavaria,Not Employed,0.11668,258,1217,0.09863,0.13472
2018,30-45 y.,Berlin,Full-Time Employment,0.58526,179,378,0.53553,0.63500
2018,30-45 y.,Berlin,Regular Part-Time Employment,0.18042,80,378,0.14160,0.21923
2018,30-45 y.,Berlin,Not Employed,0.19454,119,378,0.15458,0.23450
2018,30-45 y.,Brandenburg,Full-Time Employment,0.70415,152,277,0.65030,0.75799
2018,30-45 y.,Brandenburg,Regular Part-Time Employment,0.12783,47,277,0.08844,0.16723
2018,30-45 y.,Brandenburg,Not Employed,0.10492,78,277,0.06877,0.14108
2018,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.55191,82,172,0.47737,0.62644
2018,30-45 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.23542,38,172,0.17183,0.29901
2018,30-45 y.,Mecklenburg-Western Pomerania,Not Employed,0.15229,52,172,0.09843,0.20614
2018,30-45 y.,Saxony,Full-Time Employment,0.62063,244,484,0.57735,0.66390
2018,30-45 y.,Saxony,Regular Part-Time Employment,0.16945,99,484,0.13599,0.20290
2018,30-45 y.,Saxony,Not Employed,0.17997,141,484,0.14571,0.21423
2018,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.55865,114,250,0.49698,0.62033
2018,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.12733,46,250,0.08593,0.16874
2018,30-45 y.,Saxony-Anhalt,Not Employed,0.22823,90,250,0.17610,0.28036
2018,30-45 y.,Thuringa,Full-Time Employment,0.64620,141,272,0.58927,0.70313
2018,30-45 y.,Thuringa,Regular Part-Time Employment,0.14946,52,272,0.10701,0.19191
2018,30-45 y.,Thuringa,Not Employed,0.17901,79,272,0.13337,0.22465
2018,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.51052,146,312,0.45496,0.56608
2018,46-65 y.,Schleswig-Holstein,Regular Part-Time Employment,0.22128,72,312,0.17515,0.26742
2018,46-65 y.,Schleswig-Holstein,Not Employed,0.21016,94,312,0.16488,0.25544
2018,46-65 y.,Hamburg,Full-Time Employment,0.66823,95,161,0.59527,0.74119
2018,46-65 y.,Hamburg,Regular Part-Time Employment,0.14653,32,161,0.09174,0.20133
2018,46-65 y.,Hamburg,Not Employed,0.15454,34,161,0.09853,0.21055
2018,46-65 y.,Lower Saxony,Full-Time Employment,0.57174,515,1093,0.54239,0.60109
2018,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.18480,219,1093,0.16178,0.20782
2018,46-65 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04767,55,1093,0.03503,0.06030
2018,46-65 y.,Lower Saxony,Not Employed,0.19455,304,1093,0.17107,0.21803
2018,46-65 y.,Bremen,Not Employed,0.30552,34,34,0.14836,0.46269
2018,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.51982,1014,2160,0.49875,0.54089
2018,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.18707,450,2160,0.17062,0.20352
2018,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05389,125,2160,0.04437,0.06342
2018,46-65 y.,North Rhine-Westphalia,Not Employed,0.23830,571,2160,0.22033,0.25627
2018,46-65 y.,Hesse,Full-Time Employment,0.52273,352,755,0.48708,0.55838
2018,46-65 y.,Hesse,Regular Part-Time Employment,0.18440,161,755,0.15672,0.21208
2018,46-65 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.06690,39,755,0.04907,0.08474
2018,46-65 y.,Hesse,Not Employed,0.22595,203,755,0.19609,0.25580
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.55363,305,624,0.51460,0.59267
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.18259,121,624,0.15226,0.21293
2018,46-65 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.08190,44,624,0.06037,0.10343
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.18167,154,624,0.15140,0.21195
2018,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.57149,556,1071,0.54184,0.60114
2018,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.21488,245,1071,0.19026,0.23949
2018,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03471,58,1071,0.02374,0.04568
2018,46-65 y.,Baden-Wuerttemberg,Not Employed,0.17593,212,1071,0.15311,0.19874
2018,46-65 y.,Bavaria,Full-Time Employment,0.54097,782,1551,0.51616,0.56578
2018,46-65 y.,Bavaria,Regular Part-Time Employment,0.21685,377,1551,0.19634,0.23737
2018,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.05979,87,1551,0.04798,0.07159
2018,46-65 y.,Bavaria,Not Employed,0.18150,305,1551,0.16232,0.20069
2018,46-65 y.,Berlin,Full-Time Employment,0.48815,168,327,0.43389,0.54241
2018,46-65 y.,Berlin,Regular Part-Time Employment,0.13900,61,327,0.10144,0.17655
2018,46-65 y.,Berlin,Not Employed,0.32050,98,327,0.26984,0.37116
2018,46-65 y.,Brandenburg,Full-Time Employment,0.55012,212,419,0.50243,0.59781
2018,46-65 y.,Brandenburg,Regular Part-Time Employment,0.14875,70,419,0.11464,0.18287
2018,46-65 y.,Brandenburg,Not Employed,0.28000,137,419,0.23695,0.32304
2018,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.48353,116,218,0.41704,0.55002
2018,46-65 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.22487,39,218,0.16932,0.28042
2018,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.26173,63,218,0.20324,0.32021
2018,46-65 y.,Saxony,Full-Time Employment,0.58088,340,580,0.54069,0.62107
2018,46-65 y.,Saxony,Regular Part-Time Employment,0.17986,115,580,0.14858,0.21115
2018,46-65 y.,Saxony,Not Employed,0.17762,125,580,0.14649,0.20876
2018,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.53351,201,367,0.48240,0.58462
2018,46-65 y.,Saxony-Anhalt,Regular Part-Time Employment,0.12265,52,367,0.08904,0.15626
2018,46-65 y.,Saxony-Anhalt,Not Employed,0.29725,114,367,0.25043,0.34408
2018,46-65 y.,Thuringa,Full-Time Employment,0.51996,208,376,0.46939,0.57053
2018,46-65 y.,Thuringa,Regular Part-Time Employment,0.18893,65,376,0.14931,0.22855
2018,46-65 y.,Thuringa,Not Employed,0.24857,103,376,0.20483,0.29232
2018,66 and older,Schleswig-Holstein,Not Employed,0.93890,165,165,0.90224,0.97556
2018,66 and older,Hamburg,Not Employed,0.91284,91,91,0.85456,0.97111
2018,66 and older,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.08627,37,460,0.06058,0.11196
2018,66 and older,Lower Saxony,Not Employed,0.87860,423,460,0.84872,0.90848
2018,66 and older,Bremen,Not Employed,0.92035,41,41,0.83645,1.00426
2018,66 and older,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05751,50,897,0.04227,0.07275
2018,66 and older,North Rhine-Westphalia,Not Employed,0.91078,847,897,0.89212,0.92945
2018,66 and older,Hesse,Not Employed,0.94156,255,255,0.91271,0.97040
2018,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.95415,283,283,0.92974,0.97857
2018,66 and older,Baden-Wuerttemberg,Not Employed,0.90405,474,474,0.87750,0.93059
2018,66 and older,Bavaria,"Marginal, Irregular Part-Time Employment",0.07752,50,771,0.05863,0.09641
2018,66 and older,Bavaria,Not Employed,0.87297,721,771,0.84945,0.89650
2018,66 and older,Berlin,Not Employed,0.88784,181,181,0.84174,0.93394
2018,66 and older,Brandenburg,Not Employed,0.97504,237,237,0.95513,0.99494
2018,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.99369,147,147,0.98084,1.00653
2018,66 and older,Saxony,Not Employed,0.92372,348,348,0.89579,0.95165
2018,66 and older,Saxony-Anhalt,Not Employed,0.94079,182,182,0.90640,0.97517
2018,66 and older,Thuringa,Not Employed,0.91799,187,187,0.87856,0.95742
2019,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.49558,62,206,0.42713,0.56402
2019,17-29 y.,Schleswig-Holstein,Vocational Training,0.13946,36,206,0.09204,0.18689
2019,17-29 y.,Schleswig-Holstein,Not Employed,0.23326,108,206,0.17537,0.29115
2019,17-29 y.,Hamburg,Not Employed,0.35041,38,38,0.19668,0.50415
2019,17-29 y.,Lower Saxony,Full-Time Employment,0.29643,158,625,0.26060,0.33226
2019,17-29 y.,Lower Saxony,Regular Part-Time Employment,0.08843,54,625,0.06615,0.11070
2019,17-29 y.,Lower Saxony,Vocational Training,0.15529,85,625,0.12687,0.18371
2019,17-29 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.07814,54,625,0.05708,0.09920
2019,17-29 y.,Lower Saxony,Not Employed,0.37306,274,625,0.33512,0.41101
2019,17-29 y.,Bremen,Not Employed,0.34921,37,37,0.19348,0.50494
2019,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.30600,291,1317,0.28110,0.33089
2019,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.11465,118,1317,0.09744,0.13187
2019,17-29 y.,North Rhine-Westphalia,Vocational Training,0.11210,173,1317,0.09506,0.12915
2019,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.07892,136,1317,0.06436,0.09349
2019,17-29 y.,North Rhine-Westphalia,Not Employed,0.36798,599,1317,0.34192,0.39403
2019,17-29 y.,Hesse,Full-Time Employment,0.34093,91,396,0.29419,0.38768
2019,17-29 y.,Hesse,Regular Part-Time Employment,0.09229,37,396,0.06374,0.12083
2019,17-29 y.,Hesse,Vocational Training,0.13667,55,396,0.10279,0.17054
2019,17-29 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.10458,40,396,0.07440,0.13476
2019,17-29 y.,Hesse,Not Employed,0.31929,173,396,0.27331,0.36527
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.35136,81,262,0.29344,0.40928
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.16741,52,262,0.12211,0.21270
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.30717,129,262,0.25120,0.36314
2019,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.33317,144,546,0.29359,0.37274
2019,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.13188,78,546,0.10347,0.16029
2019,17-29 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.13770,63,546,0.10877,0.16664
2019,17-29 y.,Baden-Wuerttemberg,Not Employed,0.33480,261,546,0.29518,0.37442
2019,17-29 y.,Bavaria,Full-Time Employment,0.41311,241,732,0.37741,0.44880
2019,17-29 y.,Bavaria,Regular Part-Time Employment,0.07265,45,732,0.05383,0.09147
2019,17-29 y.,Bavaria,Vocational Training,0.16239,127,732,0.13566,0.18913
2019,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06841,71,732,0.05011,0.08672
2019,17-29 y.,Bavaria,Not Employed,0.25637,248,732,0.22471,0.28802
2019,17-29 y.,Berlin,Full-Time Employment,0.25716,40,108,0.17435,0.33998
2019,17-29 y.,Berlin,Not Employed,0.41229,68,108,0.31901,0.50556
2019,17-29 y.,Brandenburg,Full-Time Employment,0.28226,45,119,0.20105,0.36348
2019,17-29 y.,Brandenburg,Not Employed,0.37600,74,119,0.28860,0.46340
2019,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.37133,40,40,0.21969,0.52297
2019,17-29 y.,Saxony,Full-Time Employment,0.41827,65,196,0.34903,0.48750
2019,17-29 y.,Saxony,Vocational Training,0.09665,31,196,0.05517,0.13812
2019,17-29 y.,Saxony,Not Employed,0.28368,100,196,0.22041,0.34695
2019,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.25174,34,123,0.17472,0.32876
2019,17-29 y.,Saxony-Anhalt,Not Employed,0.37725,89,123,0.29124,0.46326
2019,17-29 y.,Thuringa,Full-Time Employment,0.28778,40,106,0.20118,0.37437
2019,17-29 y.,Thuringa,Not Employed,0.44157,66,106,0.34659,0.53656
2019,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.57809,141,318,0.52372,0.63246
2019,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.21525,71,318,0.17000,0.26049
2019,30-45 y.,Schleswig-Holstein,Not Employed,0.15838,106,318,0.11819,0.19857
2019,30-45 y.,Hamburg,Full-Time Employment,0.65314,83,131,0.57132,0.73496
2019,30-45 y.,Hamburg,Not Employed,0.16352,48,131,0.09995,0.22710
2019,30-45 y.,Lower Saxony,Full-Time Employment,0.54002,308,755,0.50445,0.57560
2019,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.20059,171,755,0.17201,0.22918
2019,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03861,37,755,0.02486,0.05237
2019,30-45 y.,Lower Saxony,Not Employed,0.18734,239,755,0.15948,0.21519
2019,30-45 y.,Bremen,Not Employed,0.20291,46,46,0.08540,0.32041
2019,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.55181,713,1685,0.52806,0.57557
2019,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.22989,356,1685,0.20979,0.24998
2019,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03762,89,1685,0.02853,0.04670
2019,30-45 y.,North Rhine-Westphalia,Not Employed,0.15592,527,1685,0.13859,0.17325
2019,30-45 y.,Hesse,Full-Time Employment,0.57872,256,519,0.53620,0.62124
2019,30-45 y.,Hesse,Regular Part-Time Employment,0.24452,112,519,0.20751,0.28154
2019,30-45 y.,Hesse,Not Employed,0.15333,151,519,0.12230,0.18436
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.59836,188,388,0.54951,0.64720
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.18535,95,388,0.14663,0.22406
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.13999,105,388,0.10542,0.17456
2019,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.62772,437,916,0.59640,0.65904
2019,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.17559,210,916,0.15094,0.20025
2019,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04191,39,916,0.02893,0.05489
2019,30-45 y.,Baden-Wuerttemberg,Not Employed,0.14764,230,916,0.12466,0.17063
2019,30-45 y.,Bavaria,Full-Time Employment,0.62045,608,1152,0.59241,0.64848
2019,30-45 y.,Bavaria,Regular Part-Time Employment,0.21816,265,1152,0.19430,0.24202
2019,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.02396,46,1152,0.01512,0.03279
2019,30-45 y.,Bavaria,Not Employed,0.12909,233,1152,0.10972,0.14847
2019,30-45 y.,Berlin,Full-Time Employment,0.62225,191,360,0.57210,0.67240
2019,30-45 y.,Berlin,Regular Part-Time Employment,0.20555,82,360,0.16375,0.24735
2019,30-45 y.,Berlin,Not Employed,0.14221,87,360,0.10608,0.17834
2019,30-45 y.,Brandenburg,Full-Time Employment,0.67543,147,275,0.61999,0.73087
2019,30-45 y.,Brandenburg,Regular Part-Time Employment,0.16904,42,275,0.12466,0.21342
2019,30-45 y.,Brandenburg,Not Employed,0.14655,86,275,0.10467,0.18842
2019,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.52652,74,149,0.44608,0.60696
2019,30-45 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.27020,33,149,0.19866,0.34174
2019,30-45 y.,Mecklenburg-Western Pomerania,Not Employed,0.14731,42,149,0.09021,0.20441
2019,30-45 y.,Saxony,Full-Time Employment,0.62024,274,470,0.57632,0.66417
2019,30-45 y.,Saxony,Regular Part-Time Employment,0.22595,94,470,0.18810,0.26380
2019,30-45 y.,Saxony,Not Employed,0.13147,102,470,0.10088,0.16205
2019,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.55388,126,248,0.49189,0.61587
2019,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.15648,36,248,0.11117,0.20179
2019,30-45 y.,Saxony-Anhalt,Not Employed,0.24045,86,248,0.18715,0.29374
2019,30-45 y.,Thuringa,Full-Time Employment,0.56597,142,250,0.50440,0.62753
2019,30-45 y.,Thuringa,Regular Part-Time Employment,0.11266,47,250,0.07339,0.15193
2019,30-45 y.,Thuringa,Not Employed,0.27819,61,250,0.22253,0.33385
2019,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.52141,197,375,0.47078,0.57204
2019,46-65 y.,Schleswig-Holstein,Regular Part-Time Employment,0.25695,84,375,0.21266,0.30123
2019,46-65 y.,Schleswig-Holstein,Not Employed,0.16234,94,375,0.12497,0.19971
2019,46-65 y.,Hamburg,Full-Time Employment,0.64832,128,208,0.58328,0.71337
2019,46-65 y.,Hamburg,Regular Part-Time Employment,0.12434,37,208,0.07939,0.16929
2019,46-65 y.,Hamburg,Not Employed,0.20250,43,208,0.14775,0.25724
2019,46-65 y.,Lower Saxony,Full-Time Employment,0.55876,557,1106,0.52949,0.58804
2019,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.19047,233,1106,0.16732,0.21362
2019,46-65 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05776,66,1106,0.04400,0.07151
2019,46-65 y.,Lower Saxony,Not Employed,0.19296,250,1106,0.16969,0.21622
2019,46-65 y.,Bremen,Full-Time Employment,0.45779,32,64,0.33477,0.58082
2019,46-65 y.,Bremen,Not Employed,0.33124,32,64,0.21502,0.44746
2019,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.51318,1166,2338,0.49291,0.53344
2019,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.20297,469,2338,0.18666,0.21928
2019,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04504,123,2338,0.03663,0.05344
2019,46-65 y.,North Rhine-Westphalia,Not Employed,0.23728,580,2338,0.22003,0.25452
2019,46-65 y.,Hesse,Full-Time Employment,0.52896,425,796,0.49426,0.56366
2019,46-65 y.,Hesse,Regular Part-Time Employment,0.18817,172,796,0.16100,0.21534
2019,46-65 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.04913,36,796,0.03411,0.06415
2019,46-65 y.,Hesse,Not Employed,0.23335,163,796,0.20395,0.26275
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.53670,347,661,0.49866,0.57474
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.17248,125,661,0.14365,0.20130
2019,46-65 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.08226,36,661,0.06130,0.10323
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.20667,153,661,0.17578,0.23756
2019,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.57219,660,1179,0.54393,0.60044
2019,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.22105,265,1179,0.19736,0.24475
2019,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04221,63,1179,0.03072,0.05369
2019,46-65 y.,Baden-Wuerttemberg,Not Employed,0.16455,191,1179,0.14338,0.18573
2019,46-65 y.,Bavaria,Full-Time Employment,0.54069,914,1670,0.51678,0.56460
2019,46-65 y.,Bavaria,Regular Part-Time Employment,0.21009,379,1670,0.19054,0.22963
2019,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06239,86,1670,0.05079,0.07400
2019,46-65 y.,Bavaria,Not Employed,0.18388,291,1670,0.16529,0.20246
2019,46-65 y.,Berlin,Full-Time Employment,0.50357,210,382,0.45337,0.55378
2019,46-65 y.,Berlin,Regular Part-Time Employment,0.14653,77,382,0.11102,0.18204
2019,46-65 y.,Berlin,Not Employed,0.28409,95,382,0.23881,0.32938
2019,46-65 y.,Brandenburg,Full-Time Employment,0.55794,271,474,0.51318,0.60270
2019,46-65 y.,Brandenburg,Regular Part-Time Employment,0.13670,74,474,0.10574,0.16766
2019,46-65 y.,Brandenburg,Not Employed,0.28563,129,474,0.24492,0.32634
2019,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.52186,156,251,0.45994,0.58378
2019,46-65 y.,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.18347,37,251,0.13549,0.23145
2019,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.25727,58,251,0.20308,0.31145
2019,46-65 y.,Saxony,Full-Time Employment,0.62371,406,628,0.58579,0.66163
2019,46-65 y.,Saxony,Regular Part-Time Employment,0.14784,105,628,0.12006,0.17563
2019,46-65 y.,Saxony,Not Employed,0.15636,117,628,0.12793,0.18479
2019,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.53181,216,372,0.48103,0.58258
2019,46-65 y.,Saxony-Anhalt,Regular Part-Time Employment,0.14544,58,372,0.10957,0.18132
2019,46-65 y.,Saxony-Anhalt,Not Employed,0.26300,98,372,0.21820,0.30780
2019,46-65 y.,Thuringa,Full-Time Employment,0.50956,222,369,0.45848,0.56063
2019,46-65 y.,Thuringa,Regular Part-Time Employment,0.19000,61,369,0.14992,0.23008
2019,46-65 y.,Thuringa,Not Employed,0.26270,86,369,0.21773,0.30767
2019,66 and older,Schleswig-Holstein,Not Employed,0.94462,173,173,0.91044,0.97880
2019,66 and older,Hamburg,Not Employed,0.93806,99,99,0.89033,0.98578
2019,66 and older,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.07056,35,452,0.04692,0.09419
2019,66 and older,Lower Saxony,Not Employed,0.90710,417,452,0.88031,0.93389
2019,66 and older,Bremen,Not Employed,0.85766,43,43,0.75199,0.96333
2019,66 and older,North Rhine-Westphalia,Full-Time Employment,0.01398,38,998,0.00669,0.02127
2019,66 and older,North Rhine-Westphalia,Regular Part-Time Employment,0.03260,42,998,0.02157,0.04362
2019,66 and older,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04961,57,998,0.03613,0.06309
2019,66 and older,North Rhine-Westphalia,Not Employed,0.90381,861,998,0.88551,0.92211
2019,66 and older,Hesse,Not Employed,0.90500,244,244,0.86813,0.94187
2019,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.94539,270,270,0.91824,0.97255
2019,66 and older,Baden-Wuerttemberg,Full-Time Employment,0.02896,31,521,0.01455,0.04338
2019,66 and older,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04798,32,521,0.02961,0.06635
2019,66 and older,Baden-Wuerttemberg,Not Employed,0.90597,458,521,0.88088,0.93106
2019,66 and older,Bavaria,Full-Time Employment,0.01848,36,776,0.00900,0.02796
2019,66 and older,Bavaria,"Marginal, Irregular Part-Time Employment",0.04573,39,776,0.03102,0.06043
2019,66 and older,Bavaria,Not Employed,0.90686,701,776,0.88640,0.92732
2019,66 and older,Berlin,Not Employed,0.87618,169,169,0.82638,0.92599
2019,66 and older,Brandenburg,Not Employed,0.95878,249,249,0.93404,0.98353
2019,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.98669,149,149,0.96822,1.00515
2019,66 and older,Saxony,Not Employed,0.93204,338,338,0.90517,0.95891
2019,66 and older,Saxony-Anhalt,Not Employed,0.95470,179,179,0.92415,0.98525
2019,66 and older,Thuringa,Not Employed,0.95378,192,192,0.92401,0.98356
2020,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.41634,58,185,0.34511,0.48757
2020,17-29 y.,Schleswig-Holstein,Vocational Training,0.18610,37,185,0.12986,0.24233
2020,17-29 y.,Schleswig-Holstein,Not Employed,0.28946,90,185,0.22393,0.35499
2020,17-29 y.,Hamburg,Full-Time Employment,0.37312,33,80,0.26647,0.47977
2020,17-29 y.,Hamburg,Not Employed,0.37629,47,80,0.26946,0.48312
2020,17-29 y.,Lower Saxony,Full-Time Employment,0.31695,193,650,0.28115,0.35274
2020,17-29 y.,Lower Saxony,Regular Part-Time Employment,0.09907,48,650,0.07609,0.12206
2020,17-29 y.,Lower Saxony,Vocational Training,0.12252,85,650,0.09729,0.14774
2020,17-29 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.06804,46,650,0.04866,0.08741
2020,17-29 y.,Lower Saxony,Not Employed,0.39152,278,650,0.35397,0.42907
2020,17-29 y.,Bremen,Not Employed,0.29281,41,41,0.15179,0.43383
2020,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.34489,410,1516,0.32096,0.36883
2020,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.09213,120,1516,0.07757,0.10670
2020,17-29 y.,North Rhine-Westphalia,Vocational Training,0.10007,184,1516,0.08496,0.11518
2020,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.09054,117,1516,0.07609,0.10499
2020,17-29 y.,North Rhine-Westphalia,Not Employed,0.36657,685,1516,0.34231,0.39084
2020,17-29 y.,Hesse,Full-Time Employment,0.34510,144,435,0.30037,0.38982
2020,17-29 y.,Hesse,Vocational Training,0.14190,66,435,0.10907,0.17473
2020,17-29 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.08807,37,435,0.06141,0.11473
2020,17-29 y.,Hesse,Not Employed,0.37217,188,435,0.32669,0.41764
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32624,89,261,0.26925,0.38322
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.18179,46,261,0.13491,0.22867
