year,age_gr,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,Indirect migration background,Not Employed,0.23990,212,865,0.21143,0.26838
2013,46-65 y.,No migration background,Full-Time Employment,0.52600,4127,8100,0.51512,0.53687
2013,46-65 y.,No migration background,Regular Part-Time Employment,0.15549,1483,8100,0.14760,0.16339
2013,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05668,488,8100,0.05165,0.06172
2013,46-65 y.,No migration background,Not Employed,0.26023,2002,8100,0.25068,0.26979
2013,46-65 y.,Direct migration background,Full-Time Employment,0.44861,861,1910,0.42630,0.47092
2013,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16143,300,1910,0.14493,0.17794
2013,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06779,143,1910,0.05651,0.07907
2013,46-65 y.,Direct migration background,Not Employed,0.32056,606,1910,0.29962,0.34150
2013,46-65 y.,Indirect migration background,Full-Time Employment,0.56309,89,125,0.47579,0.65039
2013,46-65 y.,Indirect migration background,Not Employed,0.20933,36,125,0.13772,0.28093
2013,66 and older,No migration background,Full-Time Employment,0.00994,55,4585,0.00706,0.01281
2013,66 and older,No migration background,Regular Part-Time Employment,0.01248,67,4585,0.00927,0.01570
2013,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03166,150,4585,0.02659,0.03672
2013,66 and older,No migration background,Not Employed,0.94592,4313,4585,0.93938,0.95247
2013,66 and older,Direct migration background,Not Employed,0.95721,432,432,0.93811,0.97632
2014,17-29 y.,No migration background,Full-Time Employment,0.33492,758,3041,0.31814,0.35170
2014,17-29 y.,No migration background,Regular Part-Time Employment,0.07178,170,3041,0.06261,0.08096
2014,17-29 y.,No migration background,Vocational Training,0.14591,467,3041,0.13336,0.15846
2014,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.11189,383,3041,0.10068,0.12310
2014,17-29 y.,No migration background,Not Employed,0.32861,1263,3041,0.31192,0.34531
2014,17-29 y.,Direct migration background,Full-Time Employment,0.30600,221,841,0.27484,0.33717
2014,17-29 y.,Direct migration background,Regular Part-Time Employment,0.07019,50,841,0.05291,0.08746
2014,17-29 y.,Direct migration background,Vocational Training,0.07044,91,841,0.05314,0.08774
2014,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.15793,111,841,0.13327,0.18259
2014,17-29 y.,Direct migration background,Not Employed,0.39475,368,841,0.36169,0.42781
2014,17-29 y.,Indirect migration background,Full-Time Employment,0.26098,208,968,0.23330,0.28866
2014,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.06254,38,968,0.04728,0.07780
2014,17-29 y.,Indirect migration background,Vocational Training,0.13830,145,968,0.11654,0.16006
2014,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.11091,112,968,0.09112,0.13071
2014,17-29 y.,Indirect migration background,Not Employed,0.42091,465,968,0.38979,0.45202
2014,30-45 y.,No migration background,Full-Time Employment,0.61027,2865,5418,0.59728,0.62325
2014,30-45 y.,No migration background,Regular Part-Time Employment,0.18058,1314,5418,0.17033,0.19082
2014,30-45 y.,No migration background,Vocational Training,0.00706,34,5418,0.00483,0.00928
2014,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04557,330,5418,0.04001,0.05112
2014,30-45 y.,No migration background,Not Employed,0.15059,875,5418,0.14106,0.16011
2014,30-45 y.,Direct migration background,Full-Time Employment,0.51738,1080,2368,0.49725,0.53751
2014,30-45 y.,Direct migration background,Regular Part-Time Employment,0.13889,416,2368,0.12496,0.15283
2014,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08006,204,2368,0.06912,0.09099
2014,30-45 y.,Direct migration background,Not Employed,0.25650,668,2368,0.23891,0.27409
2014,30-45 y.,Indirect migration background,Full-Time Employment,0.59399,356,698,0.55753,0.63045
2014,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.13244,134,698,0.10727,0.15760
2014,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03612,39,698,0.02227,0.04997
2014,30-45 y.,Indirect migration background,Not Employed,0.23167,169,698,0.20035,0.26299
2014,46-65 y.,No migration background,Full-Time Employment,0.53410,3881,7534,0.52283,0.54536
2014,46-65 y.,No migration background,Regular Part-Time Employment,0.16596,1418,7534,0.15756,0.17436
2014,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05634,458,7534,0.05113,0.06154
2014,46-65 y.,No migration background,Not Employed,0.24223,1777,7534,0.23256,0.25191
2014,46-65 y.,Direct migration background,Full-Time Employment,0.43330,703,1594,0.40897,0.45764
2014,46-65 y.,Direct migration background,Regular Part-Time Employment,0.15903,249,1594,0.14107,0.17699
2014,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08441,140,1594,0.07076,0.09806
2014,46-65 y.,Direct migration background,Not Employed,0.32136,502,1594,0.29843,0.34429
2014,46-65 y.,Indirect migration background,Full-Time Employment,0.51331,92,126,0.42569,0.60093
2014,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.20084,34,126,0.13061,0.27107
2014,66 and older,No migration background,Full-Time Employment,0.01058,53,4501,0.00759,0.01357
2014,66 and older,No migration background,Regular Part-Time Employment,0.01353,73,4501,0.01015,0.01690
2014,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03649,175,4501,0.03101,0.04197
2014,66 and older,No migration background,Not Employed,0.93940,4200,4501,0.93243,0.94637
2014,66 and older,Direct migration background,Not Employed,0.95636,419,419,0.93678,0.97595
2015,17-29 y.,No migration background,Full-Time Employment,0.32741,733,2957,0.31049,0.34432
2015,17-29 y.,No migration background,Regular Part-Time Employment,0.06193,151,2957,0.05324,0.07062
2015,17-29 y.,No migration background,Vocational Training,0.14754,483,2957,0.13475,0.16032
2015,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.12087,377,2957,0.10912,0.13262
2015,17-29 y.,No migration background,Not Employed,0.33765,1213,2957,0.32060,0.35470
2015,17-29 y.,Direct migration background,Full-Time Employment,0.36371,360,1130,0.33565,0.39177
2015,17-29 y.,Direct migration background,Regular Part-Time Employment,0.10055,100,1130,0.08300,0.11809
2015,17-29 y.,Direct migration background,Vocational Training,0.09191,88,1130,0.07506,0.10876
2015,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.09589,103,1130,0.07872,0.11307
2015,17-29 y.,Direct migration background,Not Employed,0.34687,479,1130,0.31910,0.37463
2015,17-29 y.,Indirect migration background,Full-Time Employment,0.31041,192,915,0.28041,0.34040
2015,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.04514,42,915,0.03168,0.05860
2015,17-29 y.,Indirect migration background,Vocational Training,0.14543,142,915,0.12258,0.16829
2015,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.08621,96,915,0.06801,0.10440
2015,17-29 y.,Indirect migration background,Not Employed,0.40513,443,915,0.37330,0.43696
2015,30-45 y.,No migration background,Full-Time Employment,0.60025,2514,4791,0.58638,0.61412
2015,30-45 y.,No migration background,Regular Part-Time Employment,0.20541,1239,4791,0.19397,0.21685
2015,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04447,268,4791,0.03864,0.05031
2015,30-45 y.,No migration background,Not Employed,0.13594,770,4791,0.12623,0.14565
2015,30-45 y.,Direct migration background,Full-Time Employment,0.51939,1289,2798,0.50088,0.53791
2015,30-45 y.,Direct migration background,Regular Part-Time Employment,0.15454,465,2798,0.14114,0.16793
2015,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06544,207,2798,0.05628,0.07461
2015,30-45 y.,Direct migration background,Not Employed,0.25411,837,2798,0.23798,0.27025
2015,30-45 y.,Indirect migration background,Full-Time Employment,0.57819,319,627,0.53950,0.61688
2015,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.13557,126,627,0.10876,0.16239
2015,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.06093,31,627,0.04219,0.07967
2015,30-45 y.,Indirect migration background,Not Employed,0.21502,151,627,0.18284,0.24721
2015,46-65 y.,No migration background,Full-Time Employment,0.53988,3787,7292,0.52844,0.55132
2015,46-65 y.,No migration background,Regular Part-Time Employment,0.16839,1443,7292,0.15980,0.17698
2015,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05499,418,7292,0.04976,0.06023
2015,46-65 y.,No migration background,Not Employed,0.23500,1644,7292,0.22526,0.24473
2015,46-65 y.,Direct migration background,Full-Time Employment,0.42738,744,1654,0.40353,0.45123
2015,46-65 y.,Direct migration background,Regular Part-Time Employment,0.17565,271,1654,0.15731,0.19400
2015,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07173,131,1654,0.05929,0.08417
2015,46-65 y.,Direct migration background,Not Employed,0.32328,508,1654,0.30073,0.34583
2015,46-65 y.,Indirect migration background,Full-Time Employment,0.54085,98,161,0.46364,0.61807
2015,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.15905,31,161,0.10238,0.21572
2015,46-65 y.,Indirect migration background,Not Employed,0.23213,32,161,0.16671,0.29755
2015,66 and older,No migration background,Full-Time Employment,0.01227,52,4455,0.00904,0.01550
2015,66 and older,No migration background,Regular Part-Time Employment,0.01286,72,4455,0.00955,0.01617
2015,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03851,171,4455,0.03286,0.04416
2015,66 and older,No migration background,Not Employed,0.93636,4160,4455,0.92919,0.94353
2015,66 and older,Direct migration background,Not Employed,0.92049,405,405,0.89411,0.94687
2016,17-29 y.,No migration background,Full-Time Employment,0.32828,672,2742,0.31070,0.34586
2016,17-29 y.,No migration background,Regular Part-Time Employment,0.05940,149,2742,0.05055,0.06825
2016,17-29 y.,No migration background,Vocational Training,0.14228,458,2742,0.12920,0.15536
2016,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09389,292,2742,0.08297,0.10481
2016,17-29 y.,No migration background,Not Employed,0.37227,1171,2742,0.35417,0.39037
2016,17-29 y.,Direct migration background,Full-Time Employment,0.35074,294,1942,0.32951,0.37197
2016,17-29 y.,Direct migration background,Regular Part-Time Employment,0.10120,88,1942,0.08778,0.11461
2016,17-29 y.,Direct migration background,Vocational Training,0.05292,107,1942,0.04296,0.06287
2016,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.10019,100,1942,0.08683,0.11355
2016,17-29 y.,Direct migration background,Not Employed,0.39218,1353,1942,0.37046,0.41390
2016,17-29 y.,Indirect migration background,Full-Time Employment,0.26129,166,844,0.23164,0.29095
2016,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.05320,41,844,0.03805,0.06835
2016,17-29 y.,Indirect migration background,Vocational Training,0.12704,127,844,0.10456,0.14952
2016,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.09693,103,844,0.07696,0.11690
2016,17-29 y.,Indirect migration background,Not Employed,0.45042,407,844,0.41683,0.48400
2016,30-45 y.,No migration background,Full-Time Employment,0.61521,2253,4220,0.60053,0.62990
2016,30-45 y.,No migration background,Regular Part-Time Employment,0.18821,1107,4220,0.17641,0.20000
2016,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04133,218,4220,0.03532,0.04734
2016,30-45 y.,No migration background,Not Employed,0.13955,642,4220,0.12910,0.15001
2016,30-45 y.,Direct migration background,Full-Time Employment,0.50859,1116,3798,0.49269,0.52449
2016,30-45 y.,Direct migration background,Regular Part-Time Employment,0.16281,437,3798,0.15107,0.17456
2016,30-45 y.,Direct migration background,Vocational Training,0.00978,62,3798,0.00665,0.01291
2016,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06088,226,3798,0.05327,0.06848
2016,30-45 y.,Direct migration background,Not Employed,0.25664,1957,3798,0.24275,0.27053
2016,30-45 y.,Indirect migration background,Full-Time Employment,0.59570,284,546,0.55450,0.63691
2016,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.18609,141,546,0.15341,0.21876
2016,30-45 y.,Indirect migration background,Not Employed,0.18745,121,546,0.15468,0.22021
2016,46-65 y.,No migration background,Full-Time Employment,0.54673,3605,6876,0.53496,0.55850
2016,46-65 y.,No migration background,Regular Part-Time Employment,0.18322,1456,6876,0.17408,0.19237
2016,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05426,375,6876,0.04891,0.05962
2016,46-65 y.,No migration background,Not Employed,0.21403,1440,6876,0.20433,0.22372
2016,46-65 y.,Direct migration background,Full-Time Employment,0.43024,692,1957,0.40830,0.45219
2016,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16901,272,1957,0.15241,0.18562
2016,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08965,140,1957,0.07699,0.10231
2016,46-65 y.,Direct migration background,Not Employed,0.30768,853,1957,0.28722,0.32813
2016,46-65 y.,Indirect migration background,Full-Time Employment,0.55440,99,173,0.48012,0.62868
2016,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.16034,37,173,0.10550,0.21517
2016,46-65 y.,Indirect migration background,Not Employed,0.24199,37,173,0.17798,0.30599
2016,66 and older,No migration background,Full-Time Employment,0.01395,62,4301,0.01045,0.01746
2016,66 and older,No migration background,Regular Part-Time Employment,0.01643,80,4301,0.01263,0.02023
2016,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03496,166,4301,0.02947,0.04045
2016,66 and older,No migration background,Not Employed,0.93465,3993,4301,0.92727,0.94204
2016,66 and older,Direct migration background,Not Employed,0.91472,401,401,0.88735,0.94209
2017,17-29 y.,No migration background,Full-Time Employment,0.35321,943,3290,0.33688,0.36955
2017,17-29 y.,No migration background,Regular Part-Time Employment,0.05954,187,3290,0.05145,0.06762
2017,17-29 y.,No migration background,Vocational Training,0.14188,508,3290,0.12996,0.15381
2017,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.10273,344,3290,0.09235,0.11310
2017,17-29 y.,No migration background,Not Employed,0.34022,1308,3290,0.32403,0.35641
2017,17-29 y.,Direct migration background,Full-Time Employment,0.28642,280,2321,0.26802,0.30481
2017,17-29 y.,Direct migration background,Regular Part-Time Employment,0.08459,108,2321,0.07327,0.09592
2017,17-29 y.,Direct migration background,Vocational Training,0.09658,162,2321,0.08456,0.10860
2017,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07438,99,2321,0.06370,0.08505
2017,17-29 y.,Direct migration background,Not Employed,0.45650,1672,2321,0.43623,0.47677
2017,17-29 y.,Indirect migration background,Full-Time Employment,0.25302,197,923,0.22496,0.28109
2017,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.06373,56,923,0.04796,0.07949
2017,17-29 y.,Indirect migration background,Vocational Training,0.12720,121,923,0.10569,0.14871
2017,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.11900,105,923,0.09810,0.13990
2017,17-29 y.,Indirect migration background,Not Employed,0.42870,444,923,0.39675,0.46064
2017,30-45 y.,No migration background,Full-Time Employment,0.61207,2473,4523,0.59787,0.62628
2017,30-45 y.,No migration background,Regular Part-Time Employment,0.20755,1204,4523,0.19573,0.21937
2017,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03187,196,4523,0.02675,0.03699
2017,30-45 y.,No migration background,Not Employed,0.13335,650,4523,0.12344,0.14325
2017,30-45 y.,Direct migration background,Full-Time Employment,0.49852,1099,3975,0.48297,0.51406
2017,30-45 y.,Direct migration background,Regular Part-Time Employment,0.15256,454,3975,0.14138,0.16374
2017,30-45 y.,Direct migration background,Vocational Training,0.01128,68,3975,0.00800,0.01457
2017,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06399,230,3975,0.05638,0.07160
2017,30-45 y.,Direct migration background,Not Employed,0.27241,2124,3975,0.25856,0.28625
2017,30-45 y.,Indirect migration background,Full-Time Employment,0.62649,304,563,0.58649,0.66648
2017,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.15626,140,563,0.12624,0.18629
2017,30-45 y.,Indirect migration background,Not Employed,0.17641,119,563,0.14489,0.20792
2017,46-65 y.,No migration background,Full-Time Employment,0.55360,4376,8140,0.54280,0.56440
2017,46-65 y.,No migration background,Regular Part-Time Employment,0.18184,1742,8140,0.17346,0.19021
2017,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05580,435,8140,0.05081,0.06078
2017,46-65 y.,No migration background,Not Employed,0.20708,1587,8140,0.19828,0.21588
2017,46-65 y.,Direct migration background,Full-Time Employment,0.44284,756,2193,0.42205,0.46364
2017,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16266,294,2193,0.14721,0.17811
2017,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08704,135,2193,0.07524,0.09884
2017,46-65 y.,Direct migration background,Not Employed,0.30613,1008,2193,0.28684,0.32543
2017,46-65 y.,Indirect migration background,Full-Time Employment,0.55342,119,209,0.48586,0.62099
2017,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.21389,45,209,0.15816,0.26962
2017,46-65 y.,Indirect migration background,Not Employed,0.19095,45,209,0.13753,0.24436
2017,66 and older,No migration background,Full-Time Employment,0.01412,69,4503,0.01067,0.01756
2017,66 and older,No migration background,Regular Part-Time Employment,0.01567,92,4503,0.01204,0.01930
2017,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04239,202,4503,0.03650,0.04827
2017,66 and older,No migration background,Not Employed,0.92783,4140,4503,0.92027,0.93539
2017,66 and older,Direct migration background,Not Employed,0.87118,427,427,0.83936,0.90299
2018,17-29 y.,No migration background,Full-Time Employment,0.35411,934,3228,0.33761,0.37061
2018,17-29 y.,No migration background,Regular Part-Time Employment,0.07033,213,3228,0.06150,0.07915
2018,17-29 y.,No migration background,Vocational Training,0.13337,490,3228,0.12164,0.14510
2018,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.10731,346,3228,0.09663,0.11799
2018,17-29 y.,No migration background,Not Employed,0.33007,1245,3228,0.31385,0.34630
2018,17-29 y.,Direct migration background,Full-Time Employment,0.30808,335,1980,0.28774,0.32842
2018,17-29 y.,Direct migration background,Regular Part-Time Employment,0.09614,120,1980,0.08315,0.10913
2018,17-29 y.,Direct migration background,Vocational Training,0.09474,169,1980,0.08183,0.10764
2018,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07655,114,1980,0.06484,0.08827
2018,17-29 y.,Direct migration background,Not Employed,0.42170,1242,1980,0.39994,0.44345
2018,17-29 y.,Indirect migration background,Full-Time Employment,0.27537,199,911,0.24635,0.30440
2018,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.09312,60,911,0.07424,0.11200
2018,17-29 y.,Indirect migration background,Vocational Training,0.13713,126,911,0.11478,0.15948
2018,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.10453,106,911,0.08466,0.12441
2018,17-29 y.,Indirect migration background,Not Employed,0.38139,420,911,0.34983,0.41295
2018,30-45 y.,No migration background,Full-Time Employment,0.62977,2278,4176,0.61512,0.64442
2018,30-45 y.,No migration background,Regular Part-Time Employment,0.19768,1103,4176,0.18560,0.20976
2018,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03441,180,4176,0.02888,0.03994
2018,30-45 y.,No migration background,Not Employed,0.12240,615,4176,0.11246,0.13234
2018,30-45 y.,Direct migration background,Full-Time Employment,0.51109,1114,3661,0.49489,0.52728
2018,30-45 y.,Direct migration background,Regular Part-Time Employment,0.17620,511,3661,0.16386,0.18854
2018,30-45 y.,Direct migration background,Vocational Training,0.00686,68,3661,0.00418,0.00953
2018,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04845,196,3661,0.04149,0.05540
2018,30-45 y.,Direct migration background,Not Employed,0.25569,1772,3661,0.24155,0.26982
2018,30-45 y.,Indirect migration background,Full-Time Employment,0.59831,280,554,0.55745,0.63917
2018,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.14964,134,554,0.11991,0.17937
2018,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.05841,31,554,0.03886,0.07795
2018,30-45 y.,Indirect migration background,Not Employed,0.16904,109,554,0.13780,0.20028
2018,46-65 y.,No migration background,Full-Time Employment,0.55009,4130,7801,0.53905,0.56113
2018,46-65 y.,No migration background,Regular Part-Time Employment,0.19694,1760,7801,0.18812,0.20577
2018,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04906,377,7801,0.04427,0.05386
2018,46-65 y.,No migration background,Not Employed,0.20172,1534,7801,0.19282,0.21063
2018,46-65 y.,Direct migration background,Full-Time Employment,0.48555,781,2203,0.46468,0.50643
2018,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16260,298,2203,0.14719,0.17801
2018,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05985,147,2203,0.04994,0.06976
2018,46-65 y.,Direct migration background,Not Employed,0.29084,977,2203,0.27187,0.30981
2018,46-65 y.,Indirect migration background,Full-Time Employment,0.62255,129,214,0.55745,0.68765
2018,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.14749,45,214,0.09987,0.19511
2018,46-65 y.,Indirect migration background,Not Employed,0.14936,40,214,0.10149,0.19723
2018,66 and older,No migration background,Full-Time Employment,0.01372,60,4515,0.01033,0.01711
2018,66 and older,No migration background,Regular Part-Time Employment,0.02155,107,4515,0.01732,0.02579
2018,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04705,215,4515,0.04087,0.05322
2018,66 and older,No migration background,Not Employed,0.91768,4133,4515,0.90966,0.92570
2018,66 and older,Direct migration background,Not Employed,0.85294,430,430,0.81943,0.88646
2019,17-29 y.,No migration background,Full-Time Employment,0.37331,878,3002,0.35601,0.39062
2019,17-29 y.,No migration background,Regular Part-Time Employment,0.07624,237,3002,0.06675,0.08574
2019,17-29 y.,No migration background,Vocational Training,0.14109,471,3002,0.12863,0.15354
2019,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09157,302,3002,0.08125,0.10189
2019,17-29 y.,No migration background,Not Employed,0.29911,1114,3002,0.28272,0.31549
2019,17-29 y.,Direct migration background,Full-Time Employment,0.27607,308,1527,0.25364,0.29850
2019,17-29 y.,Direct migration background,Regular Part-Time Employment,0.10454,101,1527,0.08919,0.11989
2019,17-29 y.,Direct migration background,Vocational Training,0.07947,174,1527,0.06590,0.09304
2019,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07933,102,1527,0.06577,0.09289
2019,17-29 y.,Direct migration background,Not Employed,0.44983,842,1527,0.42487,0.47479
2019,17-29 y.,Indirect migration background,Full-Time Employment,0.22830,164,786,0.19894,0.25767
2019,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.13017,71,786,0.10663,0.15370
2019,17-29 y.,Indirect migration background,Vocational Training,0.12404,105,786,0.10098,0.14710
2019,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.07847,98,786,0.05965,0.09728
2019,17-29 y.,Indirect migration background,Not Employed,0.41418,348,786,0.37972,0.44864
2019,30-45 y.,No migration background,Full-Time Employment,0.61981,2353,4095,0.60494,0.63468
2019,30-45 y.,No migration background,Regular Part-Time Employment,0.20807,1031,4095,0.19563,0.22050
2019,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02852,149,4095,0.02342,0.03361
2019,30-45 y.,No migration background,Not Employed,0.12774,562,4095,0.11751,0.13796
2019,30-45 y.,Direct migration background,Full-Time Employment,0.48659,1051,3272,0.46946,0.50372
2019,30-45 y.,Direct migration background,Regular Part-Time Employment,0.21995,495,3272,0.20576,0.23415
2019,30-45 y.,Direct migration background,Vocational Training,0.00946,73,3272,0.00614,0.01278
2019,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03909,161,3272,0.03245,0.04574
2019,30-45 y.,Direct migration background,Not Employed,0.24243,1492,3272,0.22774,0.25712
2019,30-45 y.,Indirect migration background,Full-Time Employment,0.65811,310,529,0.61765,0.69857
2019,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.16501,124,529,0.13335,0.19668
2019,30-45 y.,Indirect migration background,Not Employed,0.13904,95,529,0.10952,0.16855
2019,46-65 y.,No migration background,Full-Time Employment,0.55226,4909,8609,0.54176,0.56277
2019,46-65 y.,No migration background,Regular Part-Time Employment,0.19958,1864,8609,0.19114,0.20802
2019,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04736,392,8609,0.04287,0.05185
2019,46-65 y.,No migration background,Not Employed,0.19894,1444,8609,0.19051,0.20737
2019,46-65 y.,Direct migration background,Full-Time Employment,0.48836,820,2137,0.46716,0.50956
2019,46-65 y.,Direct migration background,Regular Part-Time Employment,0.15095,280,2137,0.13576,0.16613
2019,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07456,140,2137,0.06342,0.08570
2019,46-65 y.,Direct migration background,Not Employed,0.28576,897,2137,0.26660,0.30491
2019,46-65 y.,Indirect migration background,Full-Time Employment,0.57944,178,272,0.52067,0.63821
2019,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.22622,55,272,0.17641,0.27604
2019,46-65 y.,Indirect migration background,Not Employed,0.14090,39,272,0.09948,0.18233
2019,66 and older,No migration background,Full-Time Employment,0.01671,197,4706,0.01305,0.02038
2019,66 and older,No migration background,Regular Part-Time Employment,0.02376,164,4706,0.01941,0.02811
2019,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04284,241,4706,0.03706,0.04863
2019,66 and older,No migration background,Not Employed,0.91668,4104,4706,0.90879,0.92458
2019,66 and older,Direct migration background,Not Employed,0.91282,413,413,0.88557,0.94006
2020,17-29 y.,No migration background,Full-Time Employment,0.36064,815,2863,0.34305,0.37823
2020,17-29 y.,No migration background,Regular Part-Time Employment,0.07811,216,2863,0.06828,0.08794
2020,17-29 y.,No migration background,Vocational Training,0.13856,431,2863,0.12591,0.15122
2020,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.08922,272,2863,0.07878,0.09966
2020,17-29 y.,No migration background,Not Employed,0.33055,1129,2863,0.31331,0.34778
2020,17-29 y.,Direct migration background,Full-Time Employment,0.32917,775,2278,0.30987,0.34847
2020,17-29 y.,Direct migration background,Regular Part-Time Employment,0.07406,134,2278,0.06331,0.08482
2020,17-29 y.,Direct migration background,Vocational Training,0.08647,292,2278,0.07493,0.09802
2020,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04831,73,2278,0.03951,0.05712
2020,17-29 y.,Direct migration background,Not Employed,0.45521,1004,2278,0.43475,0.47566
2020,17-29 y.,Indirect migration background,Full-Time Employment,0.21053,182,792,0.18211,0.23894
2020,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.09284,61,792,0.07262,0.11306
2020,17-29 y.,Indirect migration background,Vocational Training,0.16627,115,792,0.14032,0.19222
2020,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.10161,92,792,0.08055,0.12266
2020,17-29 y.,Indirect migration background,Not Employed,0.42344,342,792,0.38901,0.45788
2020,30-45 y.,No migration background,Full-Time Employment,0.60746,2090,3667,0.59165,0.62326
2020,30-45 y.,No migration background,Regular Part-Time Employment,0.22700,952,3667,0.21344,0.24056
2020,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02771,130,3667,0.02240,0.03302
2020,30-45 y.,No migration background,Not Employed,0.12149,495,3667,0.11092,0.13207
2020,30-45 y.,Direct migration background,Full-Time Employment,0.50997,1843,4264,0.49496,0.52497
2020,30-45 y.,Direct migration background,Regular Part-Time Employment,0.20721,532,4264,0.19504,0.21937
2020,30-45 y.,Direct migration background,Vocational Training,0.01264,107,4264,0.00929,0.01599
