year,pgisced97,quintil_oecd,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Upper Secondary Level,2nd Quintile,Permanent job,0.35169,1344,1592,0.32823,0.37515
2014,Upper Secondary Level,2nd Quintile,Temporary job,0.07919,248,1592,0.06592,0.09246
2014,Upper Secondary Level,3rd Quintile,Permanent job,0.45765,1354,1530,0.43268,0.48262
2014,Upper Secondary Level,3rd Quintile,Temporary job,0.06454,176,1530,0.05223,0.07686
2014,Upper Secondary Level,4th Quintile,Permanent job,0.52213,1333,1472,0.49660,0.54766
2014,Upper Secondary Level,4th Quintile,Temporary job,0.05672,139,1472,0.04490,0.06854
2014,Upper Secondary Level,5th Quintile,Permanent job,0.53852,825,902,0.50597,0.57107
2014,Upper Secondary Level,5th Quintile,Temporary job,0.05029,77,902,0.03602,0.06456
2014,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.28560,126,181,0.21961,0.35159
2014,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.13189,55,181,0.08246,0.18133
2014,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.51336,249,294,0.45613,0.57060
2014,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.12390,45,294,0.08618,0.16163
2014,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.65824,279,312,0.60552,0.71095
2014,Post-secondary Non-tertiary Level,3rd Quintile,Temporary job,0.06131,33,312,0.03465,0.08797
2014,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.70530,325,362,0.65827,0.75233
2014,Post-secondary Non-tertiary Level,4th Quintile,Temporary job,0.09556,37,362,0.06524,0.12589
2014,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.61378,250,250,0.55330,0.67425
2014,First Stage of Tertiary Education,1st Quintile,Permanent job,0.22270,42,42,0.09534,0.35005
2014,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.29945,117,117,0.21610,0.38280
2014,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.46287,172,172,0.38814,0.53761
2014,First Stage of Tertiary Education,4th Quintile,Permanent job,0.57282,248,248,0.51112,0.63451
2014,First Stage of Tertiary Education,5th Quintile,Permanent job,0.63262,249,249,0.57262,0.69262
2014,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.21656,131,220,0.16201,0.27112
2014,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.20598,89,220,0.15241,0.25954
2014,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.31354,257,341,0.26423,0.36286
2014,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.11996,84,341,0.08542,0.15450
2014,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.35550,456,543,0.31520,0.39580
2014,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.09313,87,543,0.06867,0.11760
2014,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.51813,738,845,0.48442,0.55184
2014,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.06709,107,845,0.05021,0.08397
2014,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.57075,1515,1653,0.54688,0.59462
2014,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.06221,138,1653,0.05057,0.07386
2015,Primary Level,1st Quintile,Permanent job,0.18853,49,49,0.07788,0.29918
2015,Lower Secondary Level,1st Quintile,Permanent job,0.18681,231,393,0.14823,0.22539
2015,Lower Secondary Level,1st Quintile,Temporary job,0.12993,162,393,0.09665,0.16322
2015,Lower Secondary Level,2nd Quintile,Permanent job,0.22839,201,313,0.18181,0.27497
2015,Lower Secondary Level,2nd Quintile,Temporary job,0.10941,112,313,0.07478,0.14405
2015,Lower Secondary Level,3rd Quintile,Permanent job,0.28873,159,232,0.23029,0.34717
2015,Lower Secondary Level,3rd Quintile,Temporary job,0.14885,73,232,0.10295,0.19476
2015,Lower Secondary Level,4th Quintile,Permanent job,0.36066,89,140,0.28083,0.44049
2015,Lower Secondary Level,4th Quintile,Temporary job,0.15300,51,140,0.09315,0.21284
2015,Upper Secondary Level,1st Quintile,Permanent job,0.22982,732,1011,0.20388,0.25577
2015,Upper Secondary Level,1st Quintile,Temporary job,0.10634,279,1011,0.08733,0.12535
2015,Upper Secondary Level,2nd Quintile,Permanent job,0.36508,1267,1512,0.34081,0.38936
2015,Upper Secondary Level,2nd Quintile,Temporary job,0.08016,245,1512,0.06647,0.09385
2015,Upper Secondary Level,3rd Quintile,Permanent job,0.46728,1281,1447,0.44157,0.49300
2015,Upper Secondary Level,3rd Quintile,Temporary job,0.06646,166,1447,0.05362,0.07930
2015,Upper Secondary Level,4th Quintile,Permanent job,0.54187,1232,1382,0.51560,0.56815
2015,Upper Secondary Level,4th Quintile,Temporary job,0.05873,150,1382,0.04633,0.07113
2015,Upper Secondary Level,5th Quintile,Permanent job,0.53406,797,865,0.50080,0.56732
2015,Upper Secondary Level,5th Quintile,Temporary job,0.04459,68,865,0.03082,0.05835
2015,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.26703,116,158,0.19783,0.33624
2015,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.12218,42,158,0.07095,0.17341
2015,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.50994,257,303,0.45356,0.56632
2015,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.13015,46,303,0.09220,0.16809
2015,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.66679,283,315,0.61465,0.71893
2015,Post-secondary Non-tertiary Level,3rd Quintile,Temporary job,0.05862,32,315,0.03264,0.08461
2015,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.65606,288,322,0.60409,0.70802
2015,Post-secondary Non-tertiary Level,4th Quintile,Temporary job,0.06693,34,322,0.03959,0.09427
2015,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.66730,240,240,0.60756,0.72704
2015,First Stage of Tertiary Education,1st Quintile,Permanent job,0.16004,37,37,0.04027,0.27981
2015,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.39993,121,121,0.31228,0.48758
2015,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.46589,159,159,0.38811,0.54367
2015,First Stage of Tertiary Education,4th Quintile,Permanent job,0.65032,256,256,0.59179,0.70885
2015,First Stage of Tertiary Education,5th Quintile,Permanent job,0.60763,234,234,0.54493,0.67033
2015,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.21724,126,211,0.16147,0.27301
2015,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.21608,85,211,0.16042,0.27175
2015,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.31571,248,327,0.26525,0.36616
2015,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.12058,79,327,0.08523,0.15593
2015,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.39142,425,518,0.34935,0.43349
2015,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.11197,93,518,0.08479,0.13915
2015,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.52795,741,829,0.49395,0.56196
2015,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.06915,88,829,0.05187,0.08643
2015,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.55571,1379,1511,0.53065,0.58077
2015,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04866,132,1511,0.03780,0.05951
2016,Primary Level,1st Quintile,Permanent job,0.16083,53,53,0.06097,0.26068
2016,Lower Secondary Level,1st Quintile,Permanent job,0.16227,212,396,0.12591,0.19863
2016,Lower Secondary Level,1st Quintile,Temporary job,0.12581,184,396,0.09311,0.15852
2016,Lower Secondary Level,2nd Quintile,Permanent job,0.23811,203,314,0.19092,0.28530
2016,Lower Secondary Level,2nd Quintile,Temporary job,0.10003,111,314,0.06679,0.13326
2016,Lower Secondary Level,3rd Quintile,Permanent job,0.30348,144,219,0.24244,0.36451
2016,Lower Secondary Level,3rd Quintile,Temporary job,0.13168,75,219,0.08679,0.17656
2016,Lower Secondary Level,4th Quintile,Permanent job,0.32654,73,124,0.24367,0.40942
2016,Lower Secondary Level,4th Quintile,Temporary job,0.16667,51,124,0.10081,0.23253
2016,Lower Secondary Level,5th Quintile,Permanent job,0.33169,38,38,0.17998,0.48340
2016,Upper Secondary Level,1st Quintile,Permanent job,0.23826,743,1011,0.21198,0.26453
2016,Upper Secondary Level,1st Quintile,Temporary job,0.11611,268,1011,0.09635,0.13587
2016,Upper Secondary Level,2nd Quintile,Permanent job,0.37408,1217,1452,0.34918,0.39898
2016,Upper Secondary Level,2nd Quintile,Temporary job,0.07552,235,1452,0.06192,0.08911
2016,Upper Secondary Level,3rd Quintile,Permanent job,0.50624,1251,1412,0.48016,0.53233
2016,Upper Secondary Level,3rd Quintile,Temporary job,0.06316,161,1412,0.05046,0.07585
2016,Upper Secondary Level,4th Quintile,Permanent job,0.52955,1145,1273,0.50212,0.55698
2016,Upper Secondary Level,4th Quintile,Temporary job,0.06874,128,1273,0.05484,0.08264
2016,Upper Secondary Level,5th Quintile,Permanent job,0.51416,704,784,0.47915,0.54917
2016,Upper Secondary Level,5th Quintile,Temporary job,0.06440,80,784,0.04721,0.08159
2016,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.33754,140,184,0.26903,0.40606
2016,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.10758,44,184,0.06268,0.15247
2016,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.53676,281,332,0.48304,0.59048
2016,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.15573,51,332,0.11666,0.19479
2016,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.66846,283,326,0.61728,0.71964
2016,Post-secondary Non-tertiary Level,3rd Quintile,Temporary job,0.07133,43,326,0.04335,0.09932
2016,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.69358,298,339,0.64444,0.74273
2016,Post-secondary Non-tertiary Level,4th Quintile,Temporary job,0.08869,41,339,0.05838,0.11900
2016,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.59247,234,234,0.52938,0.65557
2016,First Stage of Tertiary Education,1st Quintile,Permanent job,0.19227,34,34,0.05781,0.32673
2016,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.36091,101,101,0.26678,0.45504
2016,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.50367,156,156,0.42495,0.58238
2016,First Stage of Tertiary Education,4th Quintile,Permanent job,0.59671,204,204,0.52923,0.66420
2016,First Stage of Tertiary Education,5th Quintile,Permanent job,0.66296,228,228,0.60147,0.72445
2016,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.17481,132,229,0.12551,0.22412
2016,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.21360,97,229,0.16040,0.26680
2016,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.33363,257,332,0.28284,0.38443
2016,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.11243,75,332,0.07840,0.14646
2016,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.38352,432,524,0.34184,0.42519
2016,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.11118,92,524,0.08424,0.13812
2016,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.56475,772,886,0.53208,0.59741
2016,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.07265,114,886,0.05555,0.08976
2016,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.54008,1297,1429,0.51423,0.56593
2016,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04924,132,1429,0.03802,0.06046
2017,Primary Level,1st Quintile,Permanent job,0.14208,79,137,0.08341,0.20076
2017,Primary Level,1st Quintile,Temporary job,0.06574,58,137,0.02409,0.10739
2017,Primary Level,2nd Quintile,Permanent job,0.27231,35,35,0.12268,0.42194
2017,Lower Secondary Level,1st Quintile,Permanent job,0.16231,214,426,0.12725,0.19737
2017,Lower Secondary Level,1st Quintile,Temporary job,0.11481,212,426,0.08450,0.14512
2017,Lower Secondary Level,2nd Quintile,Permanent job,0.25138,195,289,0.20128,0.30148
2017,Lower Secondary Level,2nd Quintile,Temporary job,0.09980,94,289,0.06518,0.13442
2017,Lower Secondary Level,3rd Quintile,Permanent job,0.31233,138,200,0.24793,0.37672
2017,Lower Secondary Level,3rd Quintile,Temporary job,0.08951,62,200,0.04985,0.12918
2017,Lower Secondary Level,4th Quintile,Permanent job,0.38514,77,117,0.29659,0.47370
2017,Lower Secondary Level,4th Quintile,Temporary job,0.13109,40,117,0.06967,0.19251
2017,Lower Secondary Level,5th Quintile,Permanent job,0.37941,34,34,0.21385,0.54497
2017,Upper Secondary Level,1st Quintile,Permanent job,0.25446,714,1027,0.22780,0.28111
2017,Upper Secondary Level,1st Quintile,Temporary job,0.10593,313,1027,0.08710,0.12476
2017,Upper Secondary Level,2nd Quintile,Permanent job,0.39500,1223,1435,0.36970,0.42030
2017,Upper Secondary Level,2nd Quintile,Temporary job,0.07234,212,1435,0.05893,0.08575
2017,Upper Secondary Level,3rd Quintile,Permanent job,0.44336,1147,1302,0.41637,0.47036
2017,Upper Secondary Level,3rd Quintile,Temporary job,0.06285,155,1302,0.04966,0.07604
2017,Upper Secondary Level,4th Quintile,Permanent job,0.52735,1065,1177,0.49882,0.55588
2017,Upper Secondary Level,4th Quintile,Temporary job,0.05402,112,1177,0.04110,0.06694
2017,Upper Secondary Level,5th Quintile,Permanent job,0.51777,690,771,0.48247,0.55306
2017,Upper Secondary Level,5th Quintile,Temporary job,0.05548,81,771,0.03931,0.07165
2017,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.26777,129,198,0.20594,0.32961
2017,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.17531,69,198,0.12221,0.22840
2017,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.59616,261,297,0.54026,0.65205
2017,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.07810,36,297,0.04754,0.10867
2017,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.64376,291,291,0.58864,0.69888
2017,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.66529,264,264,0.60826,0.72233
2017,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.59204,207,207,0.52492,0.65915
2017,First Stage of Tertiary Education,1st Quintile,Permanent job,0.24748,33,33,0.09796,0.39701
2017,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.30060,93,93,0.20690,0.39429
2017,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.57735,150,150,0.49804,0.65667
2017,First Stage of Tertiary Education,4th Quintile,Permanent job,0.57810,196,196,0.50878,0.64742
2017,First Stage of Tertiary Education,5th Quintile,Permanent job,0.59922,206,206,0.53213,0.66630
2017,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.23652,136,270,0.18573,0.28730
2017,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.20671,134,270,0.15832,0.25510
2017,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.32797,272,358,0.27927,0.37667
2017,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.14106,86,358,0.10496,0.17717
2017,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.45664,459,540,0.41458,0.49869
2017,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.09187,81,540,0.06749,0.11626
2017,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.52040,707,818,0.48615,0.55466
2017,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.09714,111,818,0.07683,0.11745
2017,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.53566,1251,1367,0.50922,0.56211
2017,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.05260,116,1367,0.04077,0.06444
2018,Primary Level,1st Quintile,Permanent job,0.15408,94,206,0.10466,0.20350
2018,Primary Level,1st Quintile,Temporary job,0.07175,112,206,0.03642,0.10708
2018,Primary Level,2nd Quintile,Permanent job,0.36221,39,39,0.20939,0.51503
2018,Lower Secondary Level,1st Quintile,Permanent job,0.18200,255,504,0.14828,0.21572
2018,Lower Secondary Level,1st Quintile,Temporary job,0.13717,249,504,0.10711,0.16724
2018,Lower Secondary Level,2nd Quintile,Permanent job,0.26080,227,355,0.21506,0.30654
2018,Lower Secondary Level,2nd Quintile,Temporary job,0.11068,128,355,0.07800,0.14336
2018,Lower Secondary Level,3rd Quintile,Permanent job,0.34985,158,228,0.28781,0.41189
2018,Lower Secondary Level,3rd Quintile,Temporary job,0.12882,70,228,0.08524,0.17240
2018,Lower Secondary Level,4th Quintile,Permanent job,0.36574,86,136,0.28449,0.44698
2018,Lower Secondary Level,4th Quintile,Temporary job,0.17842,50,136,0.11384,0.24301
2018,Lower Secondary Level,5th Quintile,Permanent job,0.33523,38,38,0.18312,0.48734
2018,Upper Secondary Level,1st Quintile,Permanent job,0.26801,770,1104,0.24188,0.29415
2018,Upper Secondary Level,1st Quintile,Temporary job,0.10907,334,1104,0.09067,0.12747
2018,Upper Secondary Level,2nd Quintile,Permanent job,0.43236,1307,1545,0.40765,0.45707
2018,Upper Secondary Level,2nd Quintile,Temporary job,0.06474,238,1545,0.05246,0.07701
2018,Upper Secondary Level,3rd Quintile,Permanent job,0.47119,1276,1434,0.44534,0.49703
2018,Upper Secondary Level,3rd Quintile,Temporary job,0.06509,158,1434,0.05232,0.07787
2018,Upper Secondary Level,4th Quintile,Permanent job,0.53928,1180,1312,0.51230,0.56626
2018,Upper Secondary Level,4th Quintile,Temporary job,0.06152,132,1312,0.04851,0.07453
2018,Upper Secondary Level,5th Quintile,Permanent job,0.55775,838,919,0.52562,0.58988
2018,Upper Secondary Level,5th Quintile,Temporary job,0.04458,81,919,0.03123,0.05793
2018,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.41099,166,221,0.34597,0.47600
2018,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.13221,55,221,0.08745,0.17697
2018,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.57822,271,324,0.52436,0.63208
2018,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.11802,53,324,0.08283,0.15320
2018,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.67995,332,364,0.63196,0.72794
2018,Post-secondary Non-tertiary Level,3rd Quintile,Temporary job,0.08534,32,364,0.05660,0.11408
2018,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.65198,301,301,0.59808,0.70589
2018,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.64762,241,241,0.58718,0.70806
2018,First Stage of Tertiary Education,1st Quintile,Permanent job,0.26702,36,36,0.12045,0.41359
2018,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.36873,105,105,0.27600,0.46145
2018,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.52239,155,155,0.44350,0.60128
2018,First Stage of Tertiary Education,4th Quintile,Permanent job,0.62361,231,231,0.56100,0.68623
2018,First Stage of Tertiary Education,5th Quintile,Permanent job,0.61791,227,227,0.55456,0.68126
2018,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.20004,149,328,0.15668,0.24340
2018,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.22320,179,328,0.17807,0.26834
2018,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.33948,290,378,0.29168,0.38728
2018,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.12990,88,378,0.09596,0.16384
2018,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.46634,499,603,0.42649,0.50619
2018,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.10422,104,603,0.07981,0.12862
2018,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.54546,829,940,0.51361,0.57731
2018,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.08632,111,940,0.06836,0.10429
2018,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.56870,1440,1547,0.54402,0.59339
2018,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.05243,107,1547,0.04132,0.06354
2019,Primary Level,1st Quintile,Permanent job,0.23504,138,328,0.18908,0.28100
2019,Primary Level,1st Quintile,Temporary job,0.09756,190,328,0.06540,0.12972
2019,Lower Secondary Level,1st Quintile,Permanent job,0.18238,245,500,0.14850,0.21627
2019,Lower Secondary Level,1st Quintile,Temporary job,0.14698,255,500,0.11591,0.17805
2019,Lower Secondary Level,2nd Quintile,Permanent job,0.25638,204,331,0.20927,0.30349
2019,Lower Secondary Level,2nd Quintile,Temporary job,0.11428,127,331,0.07996,0.14861
2019,Lower Secondary Level,3rd Quintile,Permanent job,0.34512,124,200,0.27907,0.41118
2019,Lower Secondary Level,3rd Quintile,Temporary job,0.12921,76,200,0.08260,0.17581
2019,Lower Secondary Level,4th Quintile,Permanent job,0.44909,106,148,0.36868,0.52950
2019,Lower Secondary Level,4th Quintile,Temporary job,0.13372,42,148,0.07870,0.18874
2019,Lower Secondary Level,5th Quintile,Permanent job,0.45755,48,48,0.31512,0.59998
2019,Upper Secondary Level,1st Quintile,Permanent job,0.25000,696,1023,0.22345,0.27655
2019,Upper Secondary Level,1st Quintile,Temporary job,0.10899,327,1023,0.08989,0.12810
2019,Upper Secondary Level,2nd Quintile,Permanent job,0.40417,1211,1434,0.37877,0.42958
2019,Upper Secondary Level,2nd Quintile,Temporary job,0.07610,223,1434,0.06237,0.08983
2019,Upper Secondary Level,3rd Quintile,Permanent job,0.50565,1174,1323,0.47870,0.53260
2019,Upper Secondary Level,3rd Quintile,Temporary job,0.06168,149,1323,0.04871,0.07465
2019,Upper Secondary Level,4th Quintile,Permanent job,0.56505,1100,1209,0.53709,0.59300
2019,Upper Secondary Level,4th Quintile,Temporary job,0.04951,109,1209,0.03728,0.06175
2019,Upper Secondary Level,5th Quintile,Permanent job,0.55085,761,839,0.51717,0.58453
2019,Upper Secondary Level,5th Quintile,Temporary job,0.04713,78,839,0.03278,0.06148
2019,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.34223,130,188,0.27423,0.41023
2019,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.18207,58,188,0.12676,0.23738
2019,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.64155,267,311,0.58817,0.69493
2019,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.08083,44,311,0.05049,0.11118
2019,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.65850,314,346,0.60846,0.70854
2019,Post-secondary Non-tertiary Level,3rd Quintile,Temporary job,0.08611,32,346,0.05651,0.11572
2019,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.76640,278,278,0.71657,0.81623
2019,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.68818,249,249,0.63052,0.74583
2019,First Stage of Tertiary Education,1st Quintile,Permanent job,0.25266,32,32,0.09969,0.40562
2019,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.34943,91,91,0.25093,0.44794
2019,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.59868,160,160,0.52249,0.67487
2019,First Stage of Tertiary Education,4th Quintile,Permanent job,0.65887,210,210,0.59459,0.72314
2019,First Stage of Tertiary Education,5th Quintile,Permanent job,0.60674,229,229,0.54333,0.67014
2019,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.25719,184,393,0.21392,0.30046
2019,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.18119,209,393,0.14306,0.21932
2019,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.36359,273,357,0.31362,0.41356
2019,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.13366,84,357,0.09831,0.16901
2019,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.48927,492,587,0.44879,0.52974
2019,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.10372,95,587,0.07903,0.12841
2019,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.56228,734,817,0.52824,0.59632
2019,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.07175,83,817,0.05404,0.08946
2019,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.57789,1374,1479,0.55271,0.60307
2019,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.05527,105,1479,0.04362,0.06692
2020,Primary Level,1st Quintile,Permanent job,0.15810,117,281,0.11537,0.20084
2020,Primary Level,1st Quintile,Temporary job,0.13004,164,281,0.09065,0.16944
2020,Primary Level,2nd Quintile,Permanent job,0.40995,44,44,0.26294,0.55695
2020,Lower Secondary Level,1st Quintile,Permanent job,0.18264,237,469,0.14763,0.21764
2020,Lower Secondary Level,1st Quintile,Temporary job,0.12064,232,469,0.09113,0.15015
2020,Lower Secondary Level,2nd Quintile,Permanent job,0.29232,204,282,0.23914,0.34550
2020,Lower Secondary Level,2nd Quintile,Temporary job,0.07667,78,282,0.04556,0.10778
2020,Lower Secondary Level,3rd Quintile,Permanent job,0.35563,126,204,0.28978,0.42149
2020,Lower Secondary Level,3rd Quintile,Temporary job,0.16589,78,204,0.11472,0.21707
2020,Lower Secondary Level,4th Quintile,Permanent job,0.34302,85,134,0.26234,0.42370
2020,Lower Secondary Level,4th Quintile,Temporary job,0.21736,49,134,0.14726,0.28746
2020,Lower Secondary Level,5th Quintile,Permanent job,0.37888,42,42,0.23039,0.52737
2020,Upper Secondary Level,1st Quintile,Permanent job,0.23944,637,942,0.21217,0.26671
2020,Upper Secondary Level,1st Quintile,Temporary job,0.09468,305,942,0.07597,0.11338
2020,Upper Secondary Level,2nd Quintile,Permanent job,0.45470,1221,1397,0.42858,0.48082
2020,Upper Secondary Level,2nd Quintile,Temporary job,0.05616,176,1397,0.04409,0.06824
2020,Upper Secondary Level,3rd Quintile,Permanent job,0.49827,1078,1212,0.47010,0.52643
2020,Upper Secondary Level,3rd Quintile,Temporary job,0.05212,134,1212,0.03960,0.06464
2020,Upper Secondary Level,4th Quintile,Permanent job,0.56380,1121,1235,0.53613,0.59147
2020,Upper Secondary Level,4th Quintile,Temporary job,0.06137,114,1235,0.04798,0.07476
2020,Upper Secondary Level,5th Quintile,Permanent job,0.49969,730,819,0.46543,0.53396
2020,Upper Secondary Level,5th Quintile,Temporary job,0.05122,89,819,0.03611,0.06633
2020,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.41285,152,209,0.34594,0.47976
2020,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.10942,57,209,0.06700,0.15184
2020,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.52705,249,286,0.46909,0.58502
2020,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.06837,37,286,0.03907,0.09767
2020,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.75472,307,307,0.70651,0.80293
2020,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.75955,309,309,0.71182,0.80728
2020,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.68065,281,281,0.62604,0.73526
2020,First Stage of Tertiary Education,1st Quintile,Permanent job,0.23975,36,36,0.09831,0.38119
2020,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.39481,92,92,0.29437,0.49524
2020,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.60835,166,166,0.53387,0.68283
2020,First Stage of Tertiary Education,4th Quintile,Permanent job,0.64803,205,205,0.58249,0.71357
2020,First Stage of Tertiary Education,5th Quintile,Permanent job,0.56668,218,218,0.50075,0.63261
2020,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.18891,183,371,0.14902,0.22879
2020,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.22242,188,371,0.18005,0.26480
2020,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.41850,297,385,0.36916,0.46784
2020,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.11846,88,385,0.08614,0.15078
