"ple0055","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"21","2015","4","Städtischer Raum","","","",""
"21","2015","4","Ländlicher Raum","","","",""
"21","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"21","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"22","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"22","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"22","2015","2","Städtischer Raum","","","",""
"22","2015","2","Ländlicher Raum","","","",""
"22","2015","3","Städtischer Raum","","","",""
"22","2015","3","Ländlicher Raum","","","",""
"22","2015","4","Städtischer Raum","","","",""
"22","2015","4","Ländlicher Raum","","","",""
"22","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"22","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"23","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"23","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"23","2015","2","Städtischer Raum","","","",""
"23","2015","2","Ländlicher Raum","","","",""
"23","2015","3","Städtischer Raum","","","",""
"23","2015","3","Ländlicher Raum","","","",""
"23","2015","4","Städtischer Raum","","","",""
"23","2015","4","Ländlicher Raum","","","",""
"23","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"23","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"24","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"24","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"24","2015","2","Städtischer Raum","","","",""
"24","2015","2","Ländlicher Raum","","","",""
"24","2015","3","Städtischer Raum","","","",""
"24","2015","3","Ländlicher Raum","","","",""
"24","2015","4","Städtischer Raum","","","",""
"24","2015","4","Ländlicher Raum","","","",""
"24","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"24","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"25","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"25","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"25","2015","2","Städtischer Raum","","","",""
"25","2015","2","Ländlicher Raum","","","",""
"25","2015","3","Städtischer Raum","","","",""
"25","2015","3","Ländlicher Raum","","","",""
"25","2015","4","Städtischer Raum","","","",""
"25","2015","4","Ländlicher Raum","","","",""
"25","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"25","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"26","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"26","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"26","2015","2","Städtischer Raum","","","",""
"26","2015","2","Ländlicher Raum","","","",""
"26","2015","3","Städtischer Raum","","","",""
"26","2015","3","Ländlicher Raum","","","",""
"26","2015","4","Städtischer Raum","","","",""
"26","2015","4","Ländlicher Raum","","","",""
"26","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"26","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"28","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"28","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"28","2015","2","Städtischer Raum","","","",""
"28","2015","2","Ländlicher Raum","","","",""
"28","2015","3","Städtischer Raum","","","",""
"28","2015","3","Ländlicher Raum","","","",""
"28","2015","4","Städtischer Raum","","","",""
"28","2015","4","Ländlicher Raum","","","",""
"28","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"28","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"30","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"30","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"30","2015","2","Städtischer Raum","","","",""
"30","2015","2","Ländlicher Raum","","","",""
"30","2015","3","Städtischer Raum","","","",""
"30","2015","3","Ländlicher Raum","","","",""
"30","2015","4","Städtischer Raum","1","","",""
"30","2015","4","Ländlicher Raum","","","",""
"30","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"30","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"32","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"32","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"32","2015","2","Städtischer Raum","1","","",""
"32","2015","2","Ländlicher Raum","","","",""
"32","2015","3","Städtischer Raum","","","",""
"32","2015","3","Ländlicher Raum","","","",""
"32","2015","4","Städtischer Raum","","","",""
"32","2015","4","Ländlicher Raum","","","",""
"32","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"32","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"35","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"35","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"35","2015","2","Städtischer Raum","","","",""
"35","2015","2","Ländlicher Raum","","","",""
"35","2015","3","Städtischer Raum","","","",""
"35","2015","3","Ländlicher Raum","","","",""
"35","2015","4","Städtischer Raum","","","",""
"35","2015","4","Ländlicher Raum","","","",""
"35","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"35","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"36","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"36","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"36","2015","2","Städtischer Raum","","","",""
"36","2015","2","Ländlicher Raum","","","",""
"36","2015","3","Städtischer Raum","","","",""
"36","2015","3","Ländlicher Raum","","","",""
"36","2015","4","Städtischer Raum","","","",""
"36","2015","4","Ländlicher Raum","","","",""
"36","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"36","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"40","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"40","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"40","2015","2","Städtischer Raum","","","",""
"40","2015","2","Ländlicher Raum","","","",""
"40","2015","3","Städtischer Raum","","","",""
"40","2015","3","Ländlicher Raum","","","",""
"40","2015","4","Städtischer Raum","","","",""
"40","2015","4","Ländlicher Raum","","","",""
"40","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"40","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"42","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"42","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"42","2015","2","Städtischer Raum","","","",""
"42","2015","2","Ländlicher Raum","","","",""
"42","2015","3","Städtischer Raum","","","",""
"42","2015","3","Ländlicher Raum","","","",""
"42","2015","4","Städtischer Raum","","","",""
"42","2015","4","Ländlicher Raum","","","",""
"42","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"42","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"45","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"45","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"45","2015","2","Städtischer Raum","","","",""
"45","2015","2","Ländlicher Raum","","","",""
"45","2015","3","Städtischer Raum","","","",""
"45","2015","3","Ländlicher Raum","","","",""
"45","2015","4","Städtischer Raum","","","",""
"45","2015","4","Ländlicher Raum","","","",""
"45","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"45","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"48","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"48","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"48","2015","2","Städtischer Raum","","","",""
"48","2015","2","Ländlicher Raum","","","",""
"48","2015","3","Städtischer Raum","","","",""
"48","2015","3","Ländlicher Raum","","","",""
"48","2015","4","Städtischer Raum","","","",""
"48","2015","4","Ländlicher Raum","","","",""
"48","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"48","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"50","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"50","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"50","2015","2","Städtischer Raum","1","","",""
"50","2015","2","Ländlicher Raum","","","",""
"50","2015","3","Städtischer Raum","","","",""
"50","2015","3","Ländlicher Raum","","","",""
"50","2015","4","Städtischer Raum","","","",""
"50","2015","4","Ländlicher Raum","","","",""
"50","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"50","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"64","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"64","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"64","2015","2","Städtischer Raum","","","",""
"64","2015","2","Ländlicher Raum","","","",""
"64","2015","3","Städtischer Raum","","","",""
"64","2015","3","Ländlicher Raum","","","",""
"64","2015","4","Städtischer Raum","","","",""
"64","2015","4","Ländlicher Raum","","","",""
"64","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"64","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"98","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"98","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"98","2015","2","Städtischer Raum","","","",""
"98","2015","2","Ländlicher Raum","","","",""
"98","2015","3","Städtischer Raum","","","",""
"98","2015","3","Ländlicher Raum","","","",""
"98","2015","4","Städtischer Raum","","","",""
"98","2015","4","Ländlicher Raum","","","",""
"98","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"98","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"100","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"100","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"100","2015","2","Städtischer Raum","","","",""
"100","2015","2","Ländlicher Raum","","","",""
"100","2015","3","Städtischer Raum","","","",""
"100","2015","3","Ländlicher Raum","","","",""
"100","2015","4","Städtischer Raum","","","",""
"100","2015","4","Ländlicher Raum","","","",""
"100","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"100","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"0","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"0","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"0","2016","2","Städtischer Raum","","","",""
"0","2016","2","Ländlicher Raum","","","",""
"0","2016","3","Städtischer Raum","","","",""
"0","2016","3","Ländlicher Raum","","","",""
"0","2016","4","Städtischer Raum","","","",""
"0","2016","4","Ländlicher Raum","","","",""
"0","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"0","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"1","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","251","0.743093608903784","0.695880852186536","0.790306365621031"
"1","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","146","0.683018982421212","0.619478940747539","0.746559024094885"
"1","2016","2","Städtischer Raum","257","0.712019938340476","0.6637455223374","0.760294354343551"
"1","2016","2","Ländlicher Raum","179","0.71267915974889","0.655783970311599","0.769574349186181"
"1","2016","3","Städtischer Raum","227","0.681150676539108","0.62927287180281","0.733028481275405"
"1","2016","3","Ländlicher Raum","181","0.7694916713042","0.715644929157913","0.823338413450487"
"1","2016","4","Städtischer Raum","345","0.769794773841496","0.730943533475051","0.808646014207942"
"1","2016","4","Ländlicher Raum","222","0.788072845507156","0.740709588505504","0.835436102508807"
"1","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","397","0.77113693945642","0.734748224842034","0.807525654070805"
"1","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","166","0.77021689699725","0.713852252748768","0.826581541245732"
"2","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","51","0.153866942572287","0.114877939063677","0.192855946080896"
"2","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","38","0.163679491637651","0.113155461215792","0.214203522059511"
"2","2016","2","Städtischer Raum","56","0.195911577836058","0.153598784530139","0.238224371141977"
"2","2016","2","Ländlicher Raum","43","0.218107898970319","0.166185581986147","0.270030215954492"
"2","2016","3","Städtischer Raum","54","0.216334156548412","0.170499366057105","0.262168947039719"
"2","2016","3","Ländlicher Raum","35","0.14830808628642","0.102868137071924","0.193748035500917"
"2","2016","4","Städtischer Raum","78","0.171718259017967","0.136912019674429","0.206524498361504"
"2","2016","4","Ländlicher Raum","51","0.158581222042354","0.116246466673091","0.200915977411618"
"2","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","86","0.161238837606102","0.129384608723517","0.193093066488687"
"2","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","33","0.169855429565557","0.119545027601104","0.22016583153001"
"3","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","14","","",""
"3","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","12","","",""
"3","2016","2","Städtischer Raum","18","","",""
"3","2016","2","Ländlicher Raum","16","","",""
"3","2016","3","Städtischer Raum","16","","",""
"3","2016","3","Ländlicher Raum","11","","",""
"3","2016","4","Städtischer Raum","17","","",""
"3","2016","4","Ländlicher Raum","6","","",""
"3","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","20","","",""
"3","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","11","","",""
"4","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","4","","",""
"4","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","7","","",""
"4","2016","2","Städtischer Raum","2","","",""
"4","2016","2","Ländlicher Raum","2","","",""
"4","2016","3","Städtischer Raum","10","","",""
"4","2016","3","Ländlicher Raum","5","","",""
"4","2016","4","Städtischer Raum","4","","",""
"4","2016","4","Ländlicher Raum","4","","",""
"4","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","5","","",""
"4","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"5","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"5","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"5","2016","2","Städtischer Raum","","","",""
"5","2016","2","Ländlicher Raum","2","","",""
"5","2016","3","Städtischer Raum","1","","",""
"5","2016","3","Ländlicher Raum","","","",""
"5","2016","4","Städtischer Raum","2","","",""
"5","2016","4","Ländlicher Raum","1","","",""
"5","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"5","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"6","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"6","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"6","2016","2","Städtischer Raum","","","",""
"6","2016","2","Ländlicher Raum","1","","",""
"6","2016","3","Städtischer Raum","2","","",""
"6","2016","3","Ländlicher Raum","","","",""
"6","2016","4","Städtischer Raum","1","","",""
"6","2016","4","Ländlicher Raum","1","","",""
"6","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"6","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"7","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"7","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"7","2016","2","Städtischer Raum","1","","",""
"7","2016","2","Ländlicher Raum","","","",""
"7","2016","3","Städtischer Raum","","","",""
"7","2016","3","Ländlicher Raum","1","","",""
"7","2016","4","Städtischer Raum","1","","",""
"7","2016","4","Ländlicher Raum","","","",""
"7","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"7","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"8","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"8","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"8","2016","2","Städtischer Raum","1","","",""
"8","2016","2","Ländlicher Raum","","","",""
"8","2016","3","Städtischer Raum","","","",""
"8","2016","3","Ländlicher Raum","","","",""
"8","2016","4","Städtischer Raum","","","",""
"8","2016","4","Ländlicher Raum","1","","",""
"8","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"8","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"9","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"9","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"9","2016","2","Städtischer Raum","","","",""
"9","2016","2","Ländlicher Raum","","","",""
"9","2016","3","Städtischer Raum","","","",""
"9","2016","3","Ländlicher Raum","","","",""
"9","2016","4","Städtischer Raum","","","",""
"9","2016","4","Ländlicher Raum","","","",""
"9","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"9","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"10","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"10","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"10","2016","2","Städtischer Raum","2","","",""
"10","2016","2","Ländlicher Raum","","","",""
"10","2016","3","Städtischer Raum","","","",""
"10","2016","3","Ländlicher Raum","1","","",""
"10","2016","4","Städtischer Raum","","","",""
"10","2016","4","Ländlicher Raum","","","",""
"10","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"10","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"11","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"11","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"11","2016","2","Städtischer Raum","","","",""
"11","2016","2","Ländlicher Raum","","","",""
"11","2016","3","Städtischer Raum","","","",""
"11","2016","3","Ländlicher Raum","","","",""
"11","2016","4","Städtischer Raum","1","","",""
"11","2016","4","Ländlicher Raum","","","",""
"11","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"11","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"12","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"12","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"12","2016","2","Städtischer Raum","1","","",""
"12","2016","2","Ländlicher Raum","","","",""
"12","2016","3","Städtischer Raum","","","",""
"12","2016","3","Ländlicher Raum","1","","",""
"12","2016","4","Städtischer Raum","","","",""
"12","2016","4","Ländlicher Raum","","","",""
"12","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"12","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"13","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"13","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"13","2016","2","Städtischer Raum","","","",""
"13","2016","2","Ländlicher Raum","","","",""
"13","2016","3","Städtischer Raum","","","",""
"13","2016","3","Ländlicher Raum","","","",""
"13","2016","4","Städtischer Raum","1","","",""
"13","2016","4","Ländlicher Raum","","","",""
"13","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"13","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"14","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"14","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"14","2016","2","Städtischer Raum","","","",""
"14","2016","2","Ländlicher Raum","","","",""
"14","2016","3","Städtischer Raum","","","",""
"14","2016","3","Ländlicher Raum","","","",""
"14","2016","4","Städtischer Raum","","","",""
"14","2016","4","Ländlicher Raum","","","",""
"14","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"14","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"15","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"15","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"15","2016","2","Städtischer Raum","","","",""
"15","2016","2","Ländlicher Raum","","","",""
"15","2016","3","Städtischer Raum","","","",""
"15","2016","3","Ländlicher Raum","","","",""
"15","2016","4","Städtischer Raum","","","",""
"15","2016","4","Ländlicher Raum","","","",""
"15","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"15","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"16","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"16","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"16","2016","2","Städtischer Raum","","","",""
"16","2016","2","Ländlicher Raum","","","",""
"16","2016","3","Städtischer Raum","","","",""
"16","2016","3","Ländlicher Raum","","","",""
"16","2016","4","Städtischer Raum","","","",""
"16","2016","4","Ländlicher Raum","","","",""
"16","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"16","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"17","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"17","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"17","2016","2","Städtischer Raum","","","",""
"17","2016","2","Ländlicher Raum","","","",""
"17","2016","3","Städtischer Raum","","","",""
"17","2016","3","Ländlicher Raum","","","",""
"17","2016","4","Städtischer Raum","","","",""
"17","2016","4","Ländlicher Raum","","","",""
"17","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"17","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"18","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"18","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"18","2016","2","Städtischer Raum","","","",""
"18","2016","2","Ländlicher Raum","","","",""
"18","2016","3","Städtischer Raum","","","",""
"18","2016","3","Ländlicher Raum","","","",""
"18","2016","4","Städtischer Raum","","","",""
"18","2016","4","Ländlicher Raum","","","",""
"18","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"18","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"19","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"19","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"19","2016","2","Städtischer Raum","","","",""
"19","2016","2","Ländlicher Raum","","","",""
"19","2016","3","Städtischer Raum","","","",""
"19","2016","3","Ländlicher Raum","","","",""
"19","2016","4","Städtischer Raum","","","",""
"19","2016","4","Ländlicher Raum","","","",""
"19","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"19","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"20","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"20","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"20","2016","2","Städtischer Raum","","","",""
"20","2016","2","Ländlicher Raum","","","",""
"20","2016","3","Städtischer Raum","","","",""
"20","2016","3","Ländlicher Raum","","","",""
"20","2016","4","Städtischer Raum","","","",""
"20","2016","4","Ländlicher Raum","","","",""
"20","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"20","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"21","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"21","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"21","2016","2","Städtischer Raum","","","",""
"21","2016","2","Ländlicher Raum","","","",""
"21","2016","3","Städtischer Raum","","","",""
"21","2016","3","Ländlicher Raum","","","",""
"21","2016","4","Städtischer Raum","","","",""
"21","2016","4","Ländlicher Raum","","","",""
"21","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"21","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"22","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"22","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"22","2016","2","Städtischer Raum","","","",""
"22","2016","2","Ländlicher Raum","","","",""
"22","2016","3","Städtischer Raum","","","",""
"22","2016","3","Ländlicher Raum","","","",""
"22","2016","4","Städtischer Raum","","","",""
"22","2016","4","Ländlicher Raum","","","",""
"22","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"22","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"23","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"23","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"23","2016","2","Städtischer Raum","","","",""
"23","2016","2","Ländlicher Raum","","","",""
"23","2016","3","Städtischer Raum","","","",""
"23","2016","3","Ländlicher Raum","","","",""
"23","2016","4","Städtischer Raum","","","",""
"23","2016","4","Ländlicher Raum","","","",""
"23","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"23","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"24","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"24","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"24","2016","2","Städtischer Raum","","","",""
"24","2016","2","Ländlicher Raum","","","",""
"24","2016","3","Städtischer Raum","","","",""
"24","2016","3","Ländlicher Raum","","","",""
"24","2016","4","Städtischer Raum","","","",""
"24","2016","4","Ländlicher Raum","","","",""
"24","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"24","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"25","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"25","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"25","2016","2","Städtischer Raum","","","",""
"25","2016","2","Ländlicher Raum","","","",""
"25","2016","3","Städtischer Raum","","","",""
"25","2016","3","Ländlicher Raum","","","",""
"25","2016","4","Städtischer Raum","","","",""
"25","2016","4","Ländlicher Raum","","","",""
"25","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"25","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"26","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"26","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"26","2016","2","Städtischer Raum","","","",""
"26","2016","2","Ländlicher Raum","","","",""
"26","2016","3","Städtischer Raum","","","",""
"26","2016","3","Ländlicher Raum","","","",""
"26","2016","4","Städtischer Raum","","","",""
"26","2016","4","Ländlicher Raum","","","",""
"26","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"26","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"28","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"28","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"28","2016","2","Städtischer Raum","","","",""
"28","2016","2","Ländlicher Raum","","","",""
"28","2016","3","Städtischer Raum","","","",""
"28","2016","3","Ländlicher Raum","","","",""
"28","2016","4","Städtischer Raum","","","",""
"28","2016","4","Ländlicher Raum","","","",""
"28","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"28","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"30","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"30","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"30","2016","2","Städtischer Raum","","","",""
"30","2016","2","Ländlicher Raum","","","",""
"30","2016","3","Städtischer Raum","","","",""
"30","2016","3","Ländlicher Raum","","","",""
"30","2016","4","Städtischer Raum","","","",""
"30","2016","4","Ländlicher Raum","","","",""
